ss_d,ss_rgnsm,td,chmbl_d,vrnt_d,src_d,b_frmt,ss_tp,ss_tx_d,rltnshp_tp,crtd_b,ss_cll_tp,ss_sbclllr_frctn,cnfdnc_scr,src_ss_d,cll_d,tss_d
7757,Rattus norvegicus,50597,CHEMBL620490,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7758,Rattus norvegicus,50597,CHEMBL620491,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7759,Rattus norvegicus,50597,CHEMBL876604,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7760,Rattus norvegicus,50597,CHEMBL620492,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7761,Rattus norvegicus,50597,CHEMBL620493,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7762,Rattus norvegicus,50597,CHEMBL620494,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7763,Rattus norvegicus,50597,CHEMBL620495,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7764,Rattus norvegicus,50597,CHEMBL620496,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7765,Rattus norvegicus,50597,CHEMBL620497,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7766,Rattus norvegicus,50597,CHEMBL620498,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7767,Rattus norvegicus,50597,CHEMBL620499,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7768,Rattus norvegicus,50597,CHEMBL620500,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7769,Rattus norvegicus,50597,CHEMBL873809,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7770,Rattus norvegicus,50597,CHEMBL620501,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7771,Rattus norvegicus,50597,CHEMBL620502,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7772,Rattus norvegicus,50597,CHEMBL620503,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7773,Rattus norvegicus,50597,CHEMBL620504,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7774,Rattus norvegicus,50597,CHEMBL876605,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7775,Rattus norvegicus,50597,CHEMBL620505,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7776,Rattus norvegicus,50597,CHEMBL873811,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7777,Rattus norvegicus,50597,CHEMBL624016,,1,BAO_0000218,A,10116.0,N,Expert,,,1,,,
7778,Rattus norvegicus,50597,CHEMBL624017,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7779,Rattus norvegicus,50597,CHEMBL624018,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7780,Rattus norvegicus,50597,CHEMBL624019,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7781,Rattus norvegicus,50597,CHEMBL624020,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
7782,Rattus norvegicus,50597,CHEMBL624201,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7783,Rattus norvegicus,50597,CHEMBL872528,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7784,Rattus norvegicus,50597,CHEMBL624202,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7785,Rattus norvegicus,50597,CHEMBL624203,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7786,Rattus norvegicus,50597,CHEMBL624350,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7787,Rattus norvegicus,50597,CHEMBL621320,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7788,Rattus norvegicus,50597,CHEMBL621321,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7789,Rattus norvegicus,50597,CHEMBL621322,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7790,Rattus norvegicus,50597,CHEMBL621323,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7791,Rattus norvegicus,50597,CHEMBL621324,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7792,Rattus norvegicus,50597,CHEMBL621325,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7793,Rattus norvegicus,50597,CHEMBL875837,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7794,Rattus norvegicus,50597,CHEMBL621326,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7795,Rattus norvegicus,50597,CHEMBL621327,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7796,Rattus norvegicus,50597,CHEMBL621328,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7797,Rattus norvegicus,50597,CHEMBL621329,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7798,Rattus norvegicus,50597,CHEMBL621330,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7799,Rattus norvegicus,50597,CHEMBL621331,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7800,Rattus norvegicus,50597,CHEMBL621332,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7801,Rattus norvegicus,50597,CHEMBL621333,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7802,Rattus norvegicus,50597,CHEMBL621334,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7803,Mus musculus,50594,CHEMBL621335,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
7804,Canis lupus familiaris,50588,CHEMBL621336,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7805,Rattus norvegicus,50597,CHEMBL621337,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7806,Canis lupus familiaris,50588,CHEMBL621338,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7807,Canis lupus familiaris,50588,CHEMBL875838,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7808,Canis lupus familiaris,50588,CHEMBL621339,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7809,Canis lupus familiaris,50588,CHEMBL621340,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7810,,22224,CHEMBL621341,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
7811,,22224,CHEMBL621342,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7812,,22224,CHEMBL621343,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7813,Mus musculus,50594,CHEMBL621344,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
7814,Mus musculus,50594,CHEMBL621345,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
7815,,22224,CHEMBL621346,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7816,,22224,CHEMBL621347,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
7817,Canis lupus familiaris,50588,CHEMBL621348,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7818,,22224,CHEMBL621349,,1,BAO_0000019,A,,U,Autocuration,,,0,,,178.0
7819,,22224,CHEMBL621350,,1,BAO_0000019,A,,U,Autocuration,,,0,,,178.0
7820,,22224,CHEMBL875839,,1,BAO_0000019,A,,U,Autocuration,,,0,,,178.0
7821,,22224,CHEMBL620211,,1,BAO_0000019,A,,U,Autocuration,,,0,,,178.0
7822,,22224,CHEMBL620212,,1,BAO_0000019,A,,U,Autocuration,,,0,,,178.0
7823,,22224,CHEMBL620213,,1,BAO_0000019,A,,U,Autocuration,,,0,,,178.0
7824,Macaca mulatta,50797,CHEMBL620214,,1,BAO_0000218,A,9544.0,N,Intermediate,,,1,,,1969.0
7825,Macaca mulatta,50797,CHEMBL620215,,1,BAO_0000218,A,9544.0,N,Intermediate,,,1,,,1969.0
7826,Macaca mulatta,50797,CHEMBL620216,,1,BAO_0000218,A,9544.0,N,Intermediate,,,1,,,1969.0
7827,Canis lupus familiaris,50588,CHEMBL620888,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1969.0
7828,Canis lupus familiaris,50588,CHEMBL620889,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1969.0
7829,,22224,CHEMBL620890,,1,BAO_0000019,A,,U,Autocuration,,,0,,,1969.0
7830,Rattus norvegicus,50597,CHEMBL620891,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7831,,22224,CHEMBL620892,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7832,Mus musculus,50594,CHEMBL621079,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
7833,Mus musculus,50594,CHEMBL621080,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
7834,Canis lupus familiaris,50588,CHEMBL621081,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7835,Cricetinae,100712,CHEMBL621082,,1,BAO_0000218,A,10026.0,N,Intermediate,,,1,,,
7836,Rattus norvegicus,50597,CHEMBL621083,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7837,Canis lupus familiaris,50588,CHEMBL621084,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7838,Canis lupus familiaris,50588,CHEMBL621085,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7839,Canis lupus familiaris,50588,CHEMBL621086,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7840,Canis lupus familiaris,50588,CHEMBL621087,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7841,Canis lupus familiaris,50588,CHEMBL622607,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7842,Canis lupus familiaris,50588,CHEMBL622608,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7843,,22224,CHEMBL624481,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7844,,22224,CHEMBL624482,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7845,,22224,CHEMBL624483,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7846,,22224,CHEMBL624484,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7847,,22224,CHEMBL624485,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7848,Rattus norvegicus,50597,CHEMBL624486,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7849,,22224,CHEMBL624487,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7850,,22224,CHEMBL624488,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7851,Rattus norvegicus,50597,CHEMBL624489,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7852,Rattus norvegicus,50597,CHEMBL625184,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7853,,22224,CHEMBL625185,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7854,,22224,CHEMBL875954,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7855,,22224,CHEMBL625186,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7856,,22224,CHEMBL625187,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7857,,22224,CHEMBL625188,,1,BAO_0000019,A,,U,Autocuration,,,0,,,
7858,Canis lupus familiaris,50588,CHEMBL625189,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7859,Canis lupus familiaris,50588,CHEMBL625190,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
7860,Rattus norvegicus,50597,CHEMBL621733,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7861,Rattus norvegicus,50597,CHEMBL621734,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7862,Rattus norvegicus,50597,CHEMBL621735,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7863,Rattus norvegicus,50597,CHEMBL621736,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7864,Rattus norvegicus,50597,CHEMBL621737,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7865,Rattus norvegicus,50597,CHEMBL621738,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7866,Rattus norvegicus,50597,CHEMBL622806,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7867,Rattus norvegicus,50597,CHEMBL623519,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7868,Rattus norvegicus,50597,CHEMBL623520,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7869,Rattus norvegicus,50597,CHEMBL623521,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7870,Rattus norvegicus,50597,CHEMBL623522,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7871,Rattus norvegicus,50597,CHEMBL623523,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7872,Rattus norvegicus,50597,CHEMBL623690,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7873,Rattus norvegicus,50597,CHEMBL623691,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7874,Rattus norvegicus,50597,CHEMBL623692,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7875,Rattus norvegicus,50597,CHEMBL623693,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7876,Rattus norvegicus,50597,CHEMBL623694,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7877,Rattus norvegicus,50597,CHEMBL623695,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7878,Rattus norvegicus,50597,CHEMBL623696,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7879,Rattus norvegicus,50597,CHEMBL623697,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7880,Macaca mulatta,22224,CHEMBL623698,,1,BAO_0000218,A,9544.0,U,Intermediate,,,0,,,1969.0
7881,Rattus norvegicus,22224,CHEMBL623699,,1,BAO_0000218,A,10116.0,U,Intermediate,,,0,,,1969.0
7882,Rattus norvegicus,50597,CHEMBL623700,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7883,Rattus norvegicus,50597,CHEMBL623701,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7884,Rattus norvegicus,50597,CHEMBL623702,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7885,Rattus norvegicus,50597,CHEMBL623703,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7886,Rattus norvegicus,50597,CHEMBL623704,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7887,Rattus norvegicus,50597,CHEMBL623705,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7888,Rattus norvegicus,50597,CHEMBL623706,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7889,Rattus norvegicus,50597,CHEMBL623707,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7890,Rattus norvegicus,50597,CHEMBL623708,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7891,Rattus norvegicus,50597,CHEMBL623709,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7892,Rattus norvegicus,50597,CHEMBL623710,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7893,Rattus norvegicus,50597,CHEMBL623711,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7894,Rattus norvegicus,50597,CHEMBL623712,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7895,Rattus norvegicus,50597,CHEMBL623713,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7896,Rattus norvegicus,50597,CHEMBL623714,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7897,Rattus norvegicus,50597,CHEMBL623715,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7898,Rattus norvegicus,50597,CHEMBL623716,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7899,Rattus norvegicus,50597,CHEMBL622980,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7900,Rattus norvegicus,50597,CHEMBL622981,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7901,Rattus norvegicus,50597,CHEMBL622982,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7902,Rattus norvegicus,50597,CHEMBL622983,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7903,Rattus norvegicus,50597,CHEMBL622984,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7904,Rattus norvegicus,50597,CHEMBL622985,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7905,Rattus norvegicus,50597,CHEMBL623631,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7906,Rattus norvegicus,50597,CHEMBL623632,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7907,Rattus norvegicus,50597,CHEMBL623633,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7908,Rattus norvegicus,50597,CHEMBL623634,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7909,Rattus norvegicus,50597,CHEMBL623635,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7910,Rattus norvegicus,50597,CHEMBL621195,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7911,Rattus norvegicus,50597,CHEMBL621196,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7912,Rattus norvegicus,50597,CHEMBL875287,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7913,Rattus norvegicus,50597,CHEMBL621197,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7914,Rattus norvegicus,50597,CHEMBL621198,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7915,Rattus norvegicus,50597,CHEMBL621199,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7916,Rattus norvegicus,50597,CHEMBL621200,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7917,Rattus norvegicus,50597,CHEMBL621201,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7918,Rattus norvegicus,50597,CHEMBL621202,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7919,Rattus norvegicus,50597,CHEMBL621203,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7920,Rattus norvegicus,50597,CHEMBL621204,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7921,Rattus norvegicus,50597,CHEMBL621205,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7922,Rattus norvegicus,50597,CHEMBL621206,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7923,Rattus norvegicus,50597,CHEMBL621207,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7924,Rattus norvegicus,50597,CHEMBL621208,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7925,Rattus norvegicus,50597,CHEMBL621209,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7926,Rattus norvegicus,50597,CHEMBL876484,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7927,Rattus norvegicus,50597,CHEMBL621210,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7928,Rattus norvegicus,50597,CHEMBL621211,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7929,Rattus norvegicus,50597,CHEMBL621212,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7930,Rattus norvegicus,50597,CHEMBL621213,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7931,Rattus norvegicus,50597,CHEMBL621214,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7932,Rattus norvegicus,50597,CHEMBL621215,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7933,Rattus norvegicus,50597,CHEMBL621216,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7934,Rattus norvegicus,50597,CHEMBL621217,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7935,Rattus norvegicus,50597,CHEMBL621218,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7936,Rattus norvegicus,50597,CHEMBL621219,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7937,Rattus norvegicus,50597,CHEMBL621220,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7938,Rattus norvegicus,50597,CHEMBL621221,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7939,Rattus norvegicus,50597,CHEMBL621222,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7940,Rattus norvegicus,50597,CHEMBL621223,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7941,Rattus norvegicus,50597,CHEMBL876485,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7942,Rattus norvegicus,50597,CHEMBL621224,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7943,Rattus norvegicus,50597,CHEMBL621225,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7944,Rattus norvegicus,50597,CHEMBL621226,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
7945,Rattus norvegicus,50597,CHEMBL621227,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7946,Rattus norvegicus,50597,CHEMBL621228,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7947,Rattus norvegicus,50597,CHEMBL621229,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7948,Rattus norvegicus,50597,CHEMBL621230,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7949,Rattus norvegicus,50597,CHEMBL621231,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7950,Rattus norvegicus,50597,CHEMBL621232,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7951,Rattus norvegicus,50597,CHEMBL621233,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7952,Rattus norvegicus,50597,CHEMBL621234,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7953,Rattus norvegicus,50597,CHEMBL621235,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7954,Rattus norvegicus,50597,CHEMBL621236,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7955,Rattus norvegicus,50597,CHEMBL621237,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7956,Rattus norvegicus,50597,CHEMBL876486,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
7957,Rattus norvegicus,50597,CHEMBL622436,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,160.0
7958,Rattus norvegicus,50597,CHEMBL622437,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,160.0
7959,Rattus norvegicus,50597,CHEMBL622438,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,160.0
7960,Rattus norvegicus,50597,CHEMBL622439,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7961,Rattus norvegicus,50597,CHEMBL622440,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7962,Rattus norvegicus,50597,CHEMBL622441,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7963,Rattus norvegicus,50597,CHEMBL622442,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7964,Rattus norvegicus,50597,CHEMBL622443,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7965,Rattus norvegicus,50597,CHEMBL622444,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7966,Rattus norvegicus,50597,CHEMBL622445,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7967,Rattus norvegicus,50597,CHEMBL622446,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7968,Rattus norvegicus,50597,CHEMBL622447,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7969,Rattus norvegicus,50597,CHEMBL622448,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7970,Rattus norvegicus,50597,CHEMBL622449,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7971,Rattus norvegicus,50597,CHEMBL622450,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7972,Rattus norvegicus,50597,CHEMBL622451,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7973,Rattus norvegicus,50597,CHEMBL622452,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7974,Rattus norvegicus,50597,CHEMBL622453,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7975,Rattus norvegicus,50597,CHEMBL622454,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7976,Rattus norvegicus,50597,CHEMBL622455,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7977,Rattus norvegicus,50597,CHEMBL876024,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
7978,Rattus norvegicus,50597,CHEMBL622456,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7979,Rattus norvegicus,50597,CHEMBL622457,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7980,Rattus norvegicus,50597,CHEMBL622458,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7981,Rattus norvegicus,50597,CHEMBL622459,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7982,Rattus norvegicus,50597,CHEMBL873343,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7983,Rattus norvegicus,50597,CHEMBL622460,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7984,Rattus norvegicus,50597,CHEMBL622461,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7985,Rattus norvegicus,50597,CHEMBL622462,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7986,Rattus norvegicus,50597,CHEMBL622463,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7987,Rattus norvegicus,50597,CHEMBL622464,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7988,Rattus norvegicus,50597,CHEMBL622465,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7989,Rattus norvegicus,50597,CHEMBL622466,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7990,Rattus norvegicus,50597,CHEMBL622467,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
7991,Rattus norvegicus,50597,CHEMBL622468,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7992,Rattus norvegicus,50597,CHEMBL876025,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7993,Rattus norvegicus,50597,CHEMBL622469,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
7994,Rattus norvegicus,50597,CHEMBL622470,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
