assay_tax_id,curated_by,assay_id,src_id,variant_id,assay_type,assay_test_type,tissue_id,assay_strain,src_assay_id,bao_format,assay_category,assay_tissue,doc_id,tid,assay_subcellular_fraction,cell_id,assay_cell_type,relationship_type,confidence_score,description,assay_organism,chembl_id
,Autocuration,139,1,,F,,,,,BAO_0000019,,,10543,19640,,,,H,8,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,CHEMBL615362
,Expert,140,1,,F,,,,,BAO_0000019,,,10543,19640,,,,H,8,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,CHEMBL615363
,Autocuration,141,1,,B,,,,,BAO_0000357,,,10543,19640,,,,H,8,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,CHEMBL615364
,Expert,142,1,,F,,,,,BAO_0000019,,,10543,19640,,,,H,8,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,CHEMBL615365
10090.0,Intermediate,143,1,,F,,,,,BAO_0000219,,,11365,80360,,524.0,P338,N,1,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,Mus musculus,CHEMBL615366
10090.0,Intermediate,144,1,,F,,,,,BAO_0000219,,,11365,80360,,524.0,P338,N,1,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,Mus musculus,CHEMBL615367
9606.0,Intermediate,145,1,,F,,,,,BAO_0000219,,,11803,80384,,554.0,PBL,N,1,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,Homo sapiens,CHEMBL615368
9940.0,Autocuration,146,1,,F,,,,,BAO_0000019,,,11803,22226,,,,U,0,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,Ovis aries,CHEMBL615369
9940.0,Autocuration,147,1,,F,,,,,BAO_0000019,,,11803,22226,,,,U,0,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,Ovis aries,CHEMBL615370
,Autocuration,148,1,,B,,,,,BAO_0000357,,,12278,191,,,,H,8,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),,CHEMBL615673
9606.0,Autocuration,149,1,,F,,,,,BAO_0000019,,,8249,22226,,,,U,0,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,Homo sapiens,CHEMBL615674
9606.0,Autocuration,150,1,,F,,,,,BAO_0000019,,,8249,22226,,,,U,0,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,Homo sapiens,CHEMBL615675
9606.0,Autocuration,151,1,,F,,,,,BAO_0000219,,,8249,22226,,635.0,CCRF-CEM,U,0,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,Homo sapiens,CHEMBL615676
9606.0,Autocuration,152,1,,F,,,,,BAO_0000219,,,8249,22226,,635.0,CCRF-CEM,U,0,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,Homo sapiens,CHEMBL615677
9606.0,Autocuration,153,1,,F,,,,,BAO_0000219,,,8249,22226,,635.0,CCRF-CEM,U,0,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,Homo sapiens,CHEMBL615678
9606.0,Autocuration,154,1,,F,,,,,BAO_0000219,,,8249,22226,,635.0,CCRF-CEM,U,0,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,Homo sapiens,CHEMBL615679
9606.0,Autocuration,155,1,,F,,,,,BAO_0000019,,,8249,22226,,,,U,0,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,Homo sapiens,CHEMBL615680
9606.0,Autocuration,156,1,,F,,,,,BAO_0000019,,,8249,22226,,,,U,0,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,Homo sapiens,CHEMBL615681
,Autocuration,157,1,,B,,,,,BAO_0000249,,,16992,104290,,,,H,6,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,,CHEMBL857972
1314.0,Intermediate,158,1,,F,,,,,BAO_0000218,,,10543,50264,,,,N,1,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,Streptococcus pyogenes,CHEMBL857899
10335.0,Intermediate,159,1,,F,,,,,BAO_0000218,,,17833,50527,,,,N,1,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),Human herpesvirus 3,CHEMBL615371
10335.0,Expert,160,1,,F,,,,,BAO_0000218,,,17290,50527,,468.0,HEL,N,1,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,vericilla zoster virus,CHEMBL615372
10335.0,Intermediate,161,1,,F,,,,,BAO_0000218,,,17290,50527,,,,N,1,Antiviral activity against 07/1 strain of VZV; ND: No data,vericilla zoster virus,CHEMBL615373
10335.0,Intermediate,162,1,,F,,,,,BAO_0000218,,,17290,50527,,,,N,1,Antiviral activity against 07/1 strain of VZV; ND=No data,vericilla zoster virus,CHEMBL615374
561.0,Intermediate,163,1,,F,,,,,BAO_0000218,,,10932,50145,,,,N,1,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",escherichia cloac,CHEMBL615375
,Autocuration,164,1,,B,,,,,BAO_0000019,,,9707,22226,,,,U,0,Ratio of Ki at A2 to Ki at A1 receptors,,CHEMBL615376
5476.0,Expert,165,1,,B,,,,,BAO_0000249,,,2346,11143,,,,H,8,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",Candida albicans,CHEMBL615377
284593.0,Expert,166,1,,B,,,,,BAO_0000357,,,2205,18077,,,,H,8,"Inhibition of 1,3-beta-glucan synthase",Candida glabrata CBS 138,CHEMBL615378
9606.0,Intermediate,167,1,,F,,,,,BAO_0000219,,,11900,80609,,832.0,1-87 tumor cell line,N,1,Inhibition of growth of 1-87 human tumor cell line,Homo sapiens,CHEMBL615379
10116.0,Expert,168,1,,B,,,,,BAO_0000219,,,14864,12166,,,,D,9,Inhibition of 1-lipoxygenase (LOX)in RBL cells,Rattus norvegicus,CHEMBL615380
3847.0,Autocuration,169,1,,B,,,,,BAO_0000357,,,16474,100171,,,,D,9,Inhibitory activity against soybean 1-lipoxygenase (SLO),Glycine max,CHEMBL615381
3847.0,Autocuration,170,1,,B,,,,,BAO_0000357,,,16474,100171,,,,D,9,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,Glycine max,CHEMBL615382
3847.0,Autocuration,171,1,,B,,,,,BAO_0000357,,,16474,100171,,,,D,9,% inhibition against soybean 1-lipoxygenase (SLO),Glycine max,CHEMBL615383
3847.0,Autocuration,172,1,,B,,,,,BAO_0000357,,,16474,100171,,,,D,9,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,Glycine max,CHEMBL615384
3847.0,Autocuration,173,1,,B,,,,,BAO_0000357,,,3094,100171,,,,D,9,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,Glycine max,CHEMBL615385
3847.0,Autocuration,174,1,,B,,,,,BAO_0000357,,,3094,100171,,,,D,9,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,Glycine max,CHEMBL615386
3847.0,Autocuration,175,1,,B,,,,,BAO_0000357,,,3094,100171,,,,D,9,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,Glycine max,CHEMBL615387
3847.0,Autocuration,176,1,,B,,,,,BAO_0000357,,,3094,100171,,,,D,9,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,Glycine max,CHEMBL615388
3847.0,Autocuration,177,1,,B,,,,,BAO_0000357,,,3094,100171,,,,D,9,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,Glycine max,CHEMBL615214
3847.0,Autocuration,178,1,,B,,,,,BAO_0000357,,,3094,100171,,,,D,9,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,Glycine max,CHEMBL827087
3847.0,Autocuration,179,1,,B,,,,,BAO_0000357,,,3094,100171,,,,D,9,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,Glycine max,CHEMBL615215
3847.0,Autocuration,180,1,,B,,,,,BAO_0000357,,,3094,100171,,,,D,9,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,Glycine max,CHEMBL615216
3847.0,Autocuration,181,1,,B,,,,,BAO_0000357,,,3094,100171,,,,D,9,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,Glycine max,CHEMBL615217
3847.0,Autocuration,182,1,,B,,,,,BAO_0000357,,,3094,100171,,,,D,9,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,Glycine max,CHEMBL615218
3847.0,Autocuration,183,1,,B,,,,,BAO_0000357,,,3094,100171,,,,D,9,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,Glycine max,CHEMBL615219
10090.0,Autocuration,184,1,,B,,,,,BAO_0000019,,,10413,22226,,,,U,0,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,Mus musculus,CHEMBL615220
10090.0,Intermediate,185,1,,F,,,,,BAO_0000219,,,16929,80049,,294.0,C3H 10T1/2,N,1,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),Mus musculus,CHEMBL615221
,Intermediate,186,1,,F,,,,,BAO_0000019,,,1229,22226,,,,U,0,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,CHEMBL615222
,Autocuration,187,1,,B,,,,,BAO_0000357,,,16587,11489,,,,H,8,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,CHEMBL615223
,Autocuration,188,1,,B,,,,,BAO_0000357,,,16587,11862,,,,H,8,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,CHEMBL615224
,Autocuration,189,1,,B,,,,,BAO_0000357,,,16587,11862,,,,H,8,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,CHEMBL615225
,Autocuration,190,1,,B,,,,,BAO_0000357,,,16587,11489,,,,H,8,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,CHEMBL615226
,Autocuration,191,1,,B,,,,,BAO_0000357,,,16587,11862,,,,H,8,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,CHEMBL615227
9913.0,Expert,192,1,,F,,,,,BAO_0000019,,,8058,12347,,,,D,9,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,Bos taurus,CHEMBL615228
10116.0,Expert,193,1,,B,,,,,BAO_0000357,,,9065,100120,,,,D,9,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,Rattus norvegicus,CHEMBL615229
10116.0,Expert,194,1,,B,,2369.0,,,BAO_0000357,,Adrenal gland,8865,100120,,,,D,9,Inhibition of 11 beta-hydroxylase from rat adrenal gland,Rattus norvegicus,CHEMBL615230
10116.0,Expert,195,1,,B,,,,,BAO_0000357,,,9066,100120,,,,D,9,Inhibition of rat adrenal 11-beta-hydroxylase,Rattus norvegicus,CHEMBL615231
10116.0,Expert,196,1,,B,,,,,BAO_0000357,,,8394,100120,,,,D,9,Inhibition of rat adrenal 11-beta-hydroxylase,Rattus norvegicus,CHEMBL884520
10116.0,Expert,197,1,,B,,,,,BAO_0000357,,,8394,100120,,,,D,9,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,Rattus norvegicus,CHEMBL615232
,Autocuration,198,1,,B,,,,,BAO_0000019,,,6431,10328,,,,H,8,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,CHEMBL615233
,Autocuration,199,1,,B,,,,,BAO_0000357,,,6431,11490,,,,H,8,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,CHEMBL827088
,Autocuration,200,1,,B,,,,,BAO_0000357,,,6431,11490,,,,H,8,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,CHEMBL615234
,Autocuration,201,1,,F,,,,,BAO_0000019,,,9295,11134,,,,H,8,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,CHEMBL615235
,Autocuration,202,1,,B,,,,,BAO_0000019,,,10193,12052,,,,H,8,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,CHEMBL615236
,Autocuration,203,1,,B,,,,,BAO_0000019,,,13622,11134,,,,H,8,Compound was tested in vitro for inhibition of 12-LO human platelet,,CHEMBL615237
,Autocuration,204,1,,F,,,,,BAO_0000019,,,12079,11134,,,,H,8,Inhibitory concentration against human platelet 12-lipoxygenase,,CHEMBL615238
,Autocuration,205,1,,B,,,,,BAO_0000019,,,13622,11134,,,,H,8,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,CHEMBL615239
9606.0,Autocuration,206,1,,F,,,,,BAO_0000019,,,12079,11134,,,,D,9,Inhibitory concentration against human platelet 12-lipoxygenase,Homo sapiens,CHEMBL615240
,Expert,207,1,,B,,,,,BAO_0000019,,,13500,11835,,,,H,8,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,CHEMBL615241
,Expert,208,1,,B,,,,,BAO_0000357,,,13723,11601,,,,H,8,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,CHEMBL615242
,Autocuration,209,1,,B,,,,,BAO_0000019,,,16474,11134,,,,H,8,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,CHEMBL615243
,Autocuration,210,1,,B,,,,,BAO_0000019,,,1630,11134,,,,H,8,Inhibitory activity against human platelet 12-lipoxygenase,,CHEMBL615244
,Autocuration,211,1,,B,,,,,BAO_0000019,,,167,11134,,,,H,8,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,CHEMBL615245
,Autocuration,212,1,,B,,,,,BAO_0000019,,,16474,11134,,,,H,8,% inhibition against human platelet 12-lipoxygenase (12-HLO),,CHEMBL615246
,Autocuration,213,1,,B,,,,,BAO_0000019,,,167,11134,,,,H,8,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,CHEMBL615247
,Autocuration,214,1,,B,,,,,BAO_0000019,,,16474,11134,,,,H,8,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,CHEMBL615248
,Autocuration,215,1,,B,,,,,BAO_0000357,,,10091,11601,,,,H,8,Inhibitory activity towards porcine 12-lipoxygenase,,CHEMBL615249
,Autocuration,216,1,,B,,,,,BAO_0000357,,,11966,11601,,,,H,8,Tested for inhibition against porcine 12-LO,,CHEMBL615250
,Autocuration,217,1,,B,,,,,BAO_0000019,,,951,12052,,,,H,8,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,CHEMBL615251
,Autocuration,218,1,,B,,,,,BAO_0000019,,,10997,12052,,,,H,8,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,CHEMBL615252
,Expert,219,1,,B,,,,,BAO_0000019,,,10193,12052,,,,H,8,In vitro inhibition of rat platelet 12-lipoxygenase,,CHEMBL828340
,Autocuration,220,1,,B,,,,,BAO_0000019,,,10193,12052,,,,H,8,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,CHEMBL615253
,Autocuration,221,1,,B,,,,,BAO_0000019,,,10193,12052,,,,H,8,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,CHEMBL615254
,Autocuration,222,1,,B,,,,,BAO_0000019,,,10193,12052,,,,H,8,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,CHEMBL615255
,Autocuration,223,1,,B,,,,,BAO_0000019,,,10193,12052,,,,H,8,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,CHEMBL615256
,Autocuration,224,1,,B,,,,,BAO_0000019,,,10193,12052,,,,H,8,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,CHEMBL615257
,Autocuration,225,1,,B,,,,,BAO_0000019,,,11087,12052,,,,H,8,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,CHEMBL615258
9606.0,Intermediate,226,1,,F,,,,,BAO_0000219,,,15569,80007,,621.0,41M,N,1,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,Homo sapiens,CHEMBL615259
9606.0,Expert,227,1,,F,,,,,BAO_0000219,,,12989,80007,,621.0,41M,N,1,In vitro antitumor activity against 41M cell line.,Homo sapiens,CHEMBL615260
9606.0,Intermediate,228,1,,F,,,,,BAO_0000219,,,16745,80007,,621.0,41M,N,1,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,Homo sapiens,CHEMBL615261
9606.0,Intermediate,229,1,,F,,,,,BAO_0000219,,,15569,80007,,621.0,41M,N,1,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,Homo sapiens,CHEMBL615262
9606.0,Expert,230,1,,F,,,,,BAO_0000219,,,12989,80007,,621.0,41M,N,1,In vitro antitumor activity against 41McisR cell line.,Homo sapiens,CHEMBL615263
9606.0,Expert,231,1,,F,,,,,BAO_0000219,,,12989,80007,,621.0,41M,N,1,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,Homo sapiens,CHEMBL838393
9606.0,Intermediate,232,1,,F,,,,,BAO_0000219,,,16745,80007,,621.0,41M,N,1,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,Homo sapiens,CHEMBL615264
9606.0,Expert,233,1,,B,,,,,BAO_0000357,,,6210,84,,,,D,9,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),Homo sapiens,CHEMBL615265
9606.0,Expert,234,1,,B,,,,,BAO_0000357,,,6210,68,,,,D,9,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),Homo sapiens,CHEMBL615266
,Expert,235,1,,B,,,,,BAO_0000357,,,6226,68,,,,H,8,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,CHEMBL615267
,Expert,236,1,,B,,,,,BAO_0000357,,,17855,10201,,,,H,8,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,CHEMBL615268
,Expert,237,1,,B,,,,,BAO_0000357,,,17855,10201,,,,H,8,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,CHEMBL615269
,Expert,238,1,,B,,,,,BAO_0000357,,,17855,10201,,,,H,8,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,CHEMBL615270
,Autocuration,239,1,,B,,,,,BAO_0000357,,,10413,12220,,,,H,8,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,CHEMBL615271
562.0,Autocuration,240,1,,B,,,,,BAO_0000357,,,10413,11303,,,,H,8,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",Escherichia coli,CHEMBL615272
562.0,Autocuration,241,1,,B,,,,,BAO_0000357,,,10413,11303,,,,H,8,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",Escherichia coli,CHEMBL615103
562.0,Autocuration,242,1,,B,,,,,BAO_0000357,,,10413,11303,,,,H,8,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",Escherichia coli,CHEMBL615104
,Autocuration,243,1,,B,,,,,BAO_0000357,,,10413,12220,,,,H,8,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,CHEMBL615105
,Autocuration,244,1,,B,,,,,BAO_0000357,,,10413,12220,,,,H,8,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,CHEMBL872866
9823.0,Autocuration,245,1,,B,,,,,BAO_0000357,,,7587,11303,,,,H,8,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",Sus scrofa,CHEMBL615106
9823.0,Autocuration,246,1,,B,,,,,BAO_0000019,,,7587,11303,,,,H,8,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",Sus scrofa,CHEMBL615107
9823.0,Autocuration,247,1,,B,,,,,BAO_0000357,,,7587,11303,,,,H,8,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",Sus scrofa,CHEMBL615108
9823.0,Autocuration,248,1,,B,,,,,BAO_0000357,,,7587,11303,,,,H,8,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",Sus scrofa,CHEMBL615109
