FisY,SePer,CFLI,Deser,SeNa,KnowFDeve,CIDABuDeliMo,ChIs,UntAmoProBu,ProjNu,ClChAdap,FSTCPer,AmoSp,IRTCPer,PBAT,UrbIss,YouIs,IndigIs,DisIs,ICTAAToFDevelo,GenEqua,OrganID,OrgaNa,OrganiTy,OrganiCl,OrganS,ContID,ContNa,ProjBroCounID,CoRegID,CoRegN,CounRePe,SecID
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GN,GN,Guinea,0.0081,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GN,GN,Guinea,0.0081,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GN,GN,Guinea,0.0081,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,24000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,GW,Guinea-Bissau,0.004,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,24000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,GW,Guinea-Bissau,0.004,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,GW,Guinea-Bissau,0.004,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,GW,Guinea-Bissau,0.004,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,GW,Guinea-Bissau,0.004,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,GW,Guinea-Bissau,0.004,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,GW,Guinea-Bissau,0.004,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,GW,Guinea-Bissau,0.004,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,48600.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,HN,Honduras,0.0081,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,48600.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,HN,Honduras,0.0081,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,HN,Honduras,0.0081,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,HN,Honduras,0.0081,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,HN,Honduras,0.0081,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,HN,Honduras,0.0081,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,HN,Honduras,0.0081,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,HN,Honduras,0.0081,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,72600.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,HT,Haiti,0.0121,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,72600.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,HT,Haiti,0.0121,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,36300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,HT,Haiti,0.0121,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,36300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,HT,Haiti,0.0121,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,36300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,HT,Haiti,0.0121,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,36300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,HT,Haiti,0.0121,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,36300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,HT,Haiti,0.0121,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,36300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,HT,Haiti,0.0121,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,266400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,KE,Kenya,0.0444,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,266400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,KE,Kenya,0.0444,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,133200.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,KE,Kenya,0.0444,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,133200.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,KE,Kenya,0.0444,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,133200.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,KE,Kenya,0.0444,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,133200.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,KE,Kenya,0.0444,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,133200.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,KE,Kenya,0.0444,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,133200.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,KE,Kenya,0.0444,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,48600.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,KG,Kyrgyzstan,0.0081,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,48600.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,KG,Kyrgyzstan,0.0081,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,KG,Kyrgyzstan,0.0081,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,KG,Kyrgyzstan,0.0081,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,KG,Kyrgyzstan,0.0081,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,KG,Kyrgyzstan,0.0081,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,KG,Kyrgyzstan,0.0081,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,KG,Kyrgyzstan,0.0081,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,24000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,KH,Cambodia,0.004,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,24000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,KH,Cambodia,0.004,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,KH,Cambodia,0.004,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,KH,Cambodia,0.004,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,KH,Cambodia,0.004,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,KH,Cambodia,0.004,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,KH,Cambodia,0.004,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,KH,Cambodia,0.004,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,4800.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,KM,Comoros,0.0008,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,4800.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,KM,Comoros,0.0008,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,2400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,KM,Comoros,0.0008,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,2400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,KM,Comoros,0.0008,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,2400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,KM,Comoros,0.0008,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,2400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,KM,Comoros,0.0008,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,2400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,KM,Comoros,0.0008,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,2400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,KM,Comoros,0.0008,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,24000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,LA,"Lao, Dem. Rep.",0.004,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,24000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,LA,"Lao, Dem. Rep.",0.004,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,LA,"Lao, Dem. Rep.",0.004,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,LA,"Lao, Dem. Rep.",0.004,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,LA,"Lao, Dem. Rep.",0.004,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,LA,"Lao, Dem. Rep.",0.004,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,LA,"Lao, Dem. Rep.",0.004,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,LA,"Lao, Dem. Rep.",0.004,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,48600.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,LR,Liberia,0.0081,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,48600.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,LR,Liberia,0.0081,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,LR,Liberia,0.0081,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,LR,Liberia,0.0081,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,LR,Liberia,0.0081,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,LR,Liberia,0.0081,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,LR,Liberia,0.0081,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,24300.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,LR,Liberia,0.0081,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,33600.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,MD,Moldova,0.0056,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,33600.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,MD,Moldova,0.0056,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,16800.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,MD,Moldova,0.0056,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,16800.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,MD,Moldova,0.0056,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,16800.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,MD,Moldova,0.0056,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,16800.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,MD,Moldova,0.0056,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,16800.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,MD,Moldova,0.0056,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,16800.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,MD,Moldova,0.0056,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,106800.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,MG,MG,Madagascar,0.0178,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,106800.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,MG,MG,Madagascar,0.0178,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,53400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,MG,MG,Madagascar,0.0178,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,53400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,MG,MG,Madagascar,0.0178,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,53400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,MG,MG,Madagascar,0.0178,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,53400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,MG,MG,Madagascar,0.0178,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,53400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,MG,MG,Madagascar,0.0178,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,53400.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,MG,MG,Madagascar,0.0178,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,24000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,ML,ML,Mali,0.004,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,24000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,ML,ML,Mali,0.004,31120
2009/2010,0.1,0,0,Agricultural inputs,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,ML,ML,Mali,0.004,31150
2009/2010,0.1,0,0,Food crop production,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,ML,ML,Mali,0.004,31161
2009/2010,0.1,0,0,Agricultural extension,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,ML,ML,Mali,0.004,31166
2009/2010,0.1,0,0,Agricultural research,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,ML,ML,Mali,0.004,31182
2009/2010,0.1,0,0,Agricultural services,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,ML,ML,Mali,0.004,31191
2009/2010,0.1,0,0,Agricultural financial services,0,Responsive,0,30000000.0,M013185001,0,0.1,12000.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,ML,ML,Mali,0.004,31193
2009/2010,0.2,0,0,Agricultural policy and administrative management,0,Responsive,0,30000000.0,M013185001,0,0.1,97200.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,MZ,MZ,Mozambique,0.0162,31110
2009/2010,0.2,0,0,Agricultural development,0,Responsive,0,30000000.0,M013185001,0,0.1,97200.0,0.0,Not PBA,0,0,0,0,0,1,1001306,World Bank,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,MZ,MZ,Mozambique,0.0162,31120
