miller2_FiY,miller2_PBATy,miller2_CounRePe,miller2_Deser,miller2_OrgNa,miller2_UnAmProjBud,miller2_ICTAATFoDeve,miller2_SectNa,miller2_DiviID,miller2_Sta,miller2_IndiIs,miller2_SeN,miller2_CouReNa,miller2_RegiProg,miller2_CouRegID,miller2_TrDevel,miller2_Biodiv,miller2_UrIss,miller2_ChilIss,miller2_YoIss,miller2_DisaIs,miller2_KnoFoDevelo,miller2_GeEqua,miller2_OrganID,miller2_OrganiT,miller2_OrgaCla,miller2_OrgS,miller2_ConID,miller2_ContiN,miller2_ProjBrowCoID,miller2_SeID,miller2_SePerc,miller2_AmSp
2009/2010,Not PBA,0.222,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,Ethiopia,0,ET,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,ET,31182,0.1,666000.0
2009/2010,Not PBA,0.222,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,Ethiopia,0,ET,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,ET,31191,0.1,666000.0
2009/2010,Not PBA,0.222,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,Ethiopia,0,ET,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,ET,31193,0.1,666000.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,Guinea,0,GN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GN,31110,0.2,48600.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural development,Guinea,0,GN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GN,31120,0.2,48600.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural inputs,Guinea,0,GN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GN,31150,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Food crop production,Guinea,0,GN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GN,31161,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural extension,Guinea,0,GN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GN,31166,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,Guinea,0,GN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GN,31182,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,Guinea,0,GN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GN,31191,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,Guinea,0,GN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GN,31193,0.1,24300.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,Guinea-Bissau,0,GW,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,31110,0.2,24000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural development,Guinea-Bissau,0,GW,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,31120,0.2,24000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural inputs,Guinea-Bissau,0,GW,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,31150,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Food crop production,Guinea-Bissau,0,GW,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,31161,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural extension,Guinea-Bissau,0,GW,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,31166,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,Guinea-Bissau,0,GW,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,31182,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,Guinea-Bissau,0,GW,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,31191,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,Guinea-Bissau,0,GW,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,GW,31193,0.1,12000.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,Honduras,0,HN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,31110,0.2,48600.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural development,Honduras,0,HN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,31120,0.2,48600.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural inputs,Honduras,0,HN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,31150,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Food crop production,Honduras,0,HN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,31161,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural extension,Honduras,0,HN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,31166,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,Honduras,0,HN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,31182,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,Honduras,0,HN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,31191,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,Honduras,0,HN,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HN,31193,0.1,24300.0
2009/2010,Not PBA,0.0121,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,Haiti,0,HT,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,31110,0.2,72600.0
2009/2010,Not PBA,0.0121,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural development,Haiti,0,HT,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,31120,0.2,72600.0
2009/2010,Not PBA,0.0121,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural inputs,Haiti,0,HT,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,31150,0.1,36300.0
2009/2010,Not PBA,0.0121,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Food crop production,Haiti,0,HT,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,31161,0.1,36300.0
2009/2010,Not PBA,0.0121,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural extension,Haiti,0,HT,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,31166,0.1,36300.0
2009/2010,Not PBA,0.0121,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,Haiti,0,HT,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,31182,0.1,36300.0
2009/2010,Not PBA,0.0121,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,Haiti,0,HT,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,31191,0.1,36300.0
2009/2010,Not PBA,0.0121,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,Haiti,0,HT,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,1,America,HT,31193,0.1,36300.0
2009/2010,Not PBA,0.0444,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,Kenya,0,KE,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,31110,0.2,266400.0
2009/2010,Not PBA,0.0444,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural development,Kenya,0,KE,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,31120,0.2,266400.0
2009/2010,Not PBA,0.0444,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural inputs,Kenya,0,KE,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,31150,0.1,133200.0
2009/2010,Not PBA,0.0444,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Food crop production,Kenya,0,KE,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,31161,0.1,133200.0
2009/2010,Not PBA,0.0444,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural extension,Kenya,0,KE,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,31166,0.1,133200.0
2009/2010,Not PBA,0.0444,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,Kenya,0,KE,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,31182,0.1,133200.0
2009/2010,Not PBA,0.0444,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,Kenya,0,KE,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,31191,0.1,133200.0
2009/2010,Not PBA,0.0444,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,Kenya,0,KE,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KE,31193,0.1,133200.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,Kyrgyzstan,0,KG,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,31110,0.2,48600.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural development,Kyrgyzstan,0,KG,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,31120,0.2,48600.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural inputs,Kyrgyzstan,0,KG,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,31150,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Food crop production,Kyrgyzstan,0,KG,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,31161,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural extension,Kyrgyzstan,0,KG,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,31166,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,Kyrgyzstan,0,KG,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,31182,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,Kyrgyzstan,0,KG,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,31191,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,Kyrgyzstan,0,KG,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KG,31193,0.1,24300.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,Cambodia,0,KH,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,31110,0.2,24000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural development,Cambodia,0,KH,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,31120,0.2,24000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural inputs,Cambodia,0,KH,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,31150,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Food crop production,Cambodia,0,KH,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,31161,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural extension,Cambodia,0,KH,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,31166,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,Cambodia,0,KH,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,31182,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,Cambodia,0,KH,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,31191,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,Cambodia,0,KH,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,KH,31193,0.1,12000.0
2009/2010,Not PBA,0.0008,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,Comoros,0,KM,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,31110,0.2,4800.0
2009/2010,Not PBA,0.0008,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural development,Comoros,0,KM,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,31120,0.2,4800.0
2009/2010,Not PBA,0.0008,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural inputs,Comoros,0,KM,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,31150,0.1,2400.0
2009/2010,Not PBA,0.0008,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Food crop production,Comoros,0,KM,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,31161,0.1,2400.0
2009/2010,Not PBA,0.0008,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural extension,Comoros,0,KM,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,31166,0.1,2400.0
2009/2010,Not PBA,0.0008,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,Comoros,0,KM,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,31182,0.1,2400.0
2009/2010,Not PBA,0.0008,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,Comoros,0,KM,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,31191,0.1,2400.0
2009/2010,Not PBA,0.0008,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,Comoros,0,KM,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,KM,31193,0.1,2400.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,"Lao, Dem. Rep.",0,LA,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,31110,0.2,24000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural development,"Lao, Dem. Rep.",0,LA,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,31120,0.2,24000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural inputs,"Lao, Dem. Rep.",0,LA,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,31150,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Food crop production,"Lao, Dem. Rep.",0,LA,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,31161,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural extension,"Lao, Dem. Rep.",0,LA,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,31166,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,"Lao, Dem. Rep.",0,LA,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,31182,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,"Lao, Dem. Rep.",0,LA,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,31191,0.1,12000.0
2009/2010,Not PBA,0.004,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,"Lao, Dem. Rep.",0,LA,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,3,Asia,LA,31193,0.1,12000.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,Liberia,0,LR,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,31110,0.2,48600.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural development,Liberia,0,LR,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,31120,0.2,48600.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural inputs,Liberia,0,LR,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,31150,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Food crop production,Liberia,0,LR,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,31161,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural extension,Liberia,0,LR,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,31166,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,Liberia,0,LR,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,31182,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,Liberia,0,LR,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,31191,0.1,24300.0
2009/2010,Not PBA,0.0081,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,Liberia,0,LR,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,LR,31193,0.1,24300.0
2009/2010,Not PBA,0.0056,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,Moldova,0,MD,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,31110,0.2,33600.0
2009/2010,Not PBA,0.0056,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural development,Moldova,0,MD,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,31120,0.2,33600.0
2009/2010,Not PBA,0.0056,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural inputs,Moldova,0,MD,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,31150,0.1,16800.0
2009/2010,Not PBA,0.0056,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Food crop production,Moldova,0,MD,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,31161,0.1,16800.0
2009/2010,Not PBA,0.0056,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural extension,Moldova,0,MD,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,31166,0.1,16800.0
2009/2010,Not PBA,0.0056,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural research,Moldova,0,MD,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,31182,0.1,16800.0
2009/2010,Not PBA,0.0056,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural services,Moldova,0,MD,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,31191,0.1,16800.0
2009/2010,Not PBA,0.0056,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural financial services,Moldova,0,MD,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,5,Europe,MD,31193,0.1,16800.0
2009/2010,Not PBA,0.0178,0,World Bank,30000000.0,0,*Bretton Woods Inst Fin Prog,D5430,Operational,0,Agricultural policy and administrative management,Madagascar,0,MG,1,0,0,0,0,0,0,1,1001306,Foreign Non-Profit Making,Multilateral,IFI,2,Africa,MG,31110,0.2,106800.0
