FisYe,IRTCPe,SectN,BraID,SecPe,GenEq,PartDeveloAGGover,OrganS,RegPro,YouIs,SecID,SectID,ClimChaAdap,Biodiv,CoRegNa,FSTCPer,OrganiTy,KnowlFoDevel,St,ClimChMit,OrgaCl,CIDABuDeliMod,IndIs,DisaIss,AmSp,ICTAATFDevel,DiNa,ContiID,ProgrPro,CFLI,CoRegPerc,ProjNu,Desertif,ChilIs,FCeID,TraDevel,UrbIs,OrganID,OrganiNa,ContiN,ProjBrowCouID,CoRegID,SecNa
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31110,S5460,0,0,Central Afr.Rep,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,34200.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0057,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,CF,CF,Agricultural policy and administrative management
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31120,S5460,0,0,Central Afr.Rep,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,34200.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0057,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,CF,CF,Agricultural development
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31150,S5460,0,0,Central Afr.Rep,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,17100.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0057,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,CF,CF,Agricultural inputs
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31161,S5460,0,0,Central Afr.Rep,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,17100.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0057,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,CF,CF,Food crop production
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31166,S5460,0,0,Central Afr.Rep,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,17100.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0057,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,CF,CF,Agricultural extension
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31182,S5460,0,0,Central Afr.Rep,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,17100.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0057,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,CF,CF,Agricultural research
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31191,S5460,0,0,Central Afr.Rep,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,17100.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0057,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,CF,CF,Agricultural services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31193,S5460,0,0,Central Afr.Rep,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,17100.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0057,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,CF,CF,Agricultural financial services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31110,S5460,0,0,Djibouti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,DJ,DJ,Agricultural policy and administrative management
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31120,S5460,0,0,Djibouti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,DJ,DJ,Agricultural development
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31150,S5460,0,0,Djibouti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,DJ,DJ,Agricultural inputs
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31161,S5460,0,0,Djibouti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,DJ,DJ,Food crop production
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31166,S5460,0,0,Djibouti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,DJ,DJ,Agricultural extension
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31182,S5460,0,0,Djibouti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,DJ,DJ,Agricultural research
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31191,S5460,0,0,Djibouti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,DJ,DJ,Agricultural services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31193,S5460,0,0,Djibouti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,DJ,DJ,Agricultural financial services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31110,S5460,0,0,Ethiopia,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,1332000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.222,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,ET,ET,Agricultural policy and administrative management
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31120,S5460,0,0,Ethiopia,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,1332000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.222,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,ET,ET,Agricultural development
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31150,S5460,0,0,Ethiopia,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,666000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.222,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,ET,ET,Agricultural inputs
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31161,S5460,0,0,Ethiopia,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,666000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.222,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,ET,ET,Food crop production
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31166,S5460,0,0,Ethiopia,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,666000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.222,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,ET,ET,Agricultural extension
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31182,S5460,0,0,Ethiopia,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,666000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.222,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,ET,ET,Agricultural research
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31191,S5460,0,0,Ethiopia,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,666000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.222,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,ET,ET,Agricultural services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31193,S5460,0,0,Ethiopia,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,666000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.222,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,ET,ET,Agricultural financial services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31110,S5460,0,0,Guinea,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,48600.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GN,GN,Agricultural policy and administrative management
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31120,S5460,0,0,Guinea,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,48600.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GN,GN,Agricultural development
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31150,S5460,0,0,Guinea,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GN,GN,Agricultural inputs
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31161,S5460,0,0,Guinea,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GN,GN,Food crop production
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31166,S5460,0,0,Guinea,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GN,GN,Agricultural extension
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31182,S5460,0,0,Guinea,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GN,GN,Agricultural research
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31191,S5460,0,0,Guinea,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GN,GN,Agricultural services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31193,S5460,0,0,Guinea,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GN,GN,Agricultural financial services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31110,S5460,0,0,Guinea-Bissau,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GW,GW,Agricultural policy and administrative management
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31120,S5460,0,0,Guinea-Bissau,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GW,GW,Agricultural development
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31150,S5460,0,0,Guinea-Bissau,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GW,GW,Agricultural inputs
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31161,S5460,0,0,Guinea-Bissau,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GW,GW,Food crop production
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31166,S5460,0,0,Guinea-Bissau,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GW,GW,Agricultural extension
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31182,S5460,0,0,Guinea-Bissau,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GW,GW,Agricultural research
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31191,S5460,0,0,Guinea-Bissau,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GW,GW,Agricultural services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31193,S5460,0,0,Guinea-Bissau,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,12000.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.004,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,GW,GW,Agricultural financial services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31110,S5460,0,0,Honduras,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,48600.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,America,HN,HN,Agricultural policy and administrative management
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31120,S5460,0,0,Honduras,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,48600.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,America,HN,HN,Agricultural development
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31150,S5460,0,0,Honduras,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,America,HN,HN,Agricultural inputs
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31161,S5460,0,0,Honduras,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,America,HN,HN,Food crop production
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31166,S5460,0,0,Honduras,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,America,HN,HN,Agricultural extension
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31182,S5460,0,0,Honduras,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,America,HN,HN,Agricultural research
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31191,S5460,0,0,Honduras,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,America,HN,HN,Agricultural services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31193,S5460,0,0,Honduras,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,America,HN,HN,Agricultural financial services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31110,S5460,0,0,Haiti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,72600.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0121,M013185001,0,0,5461,1,0,1001306,World Bank,America,HT,HT,Agricultural policy and administrative management
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31120,S5460,0,0,Haiti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,72600.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0121,M013185001,0,0,5461,1,0,1001306,World Bank,America,HT,HT,Agricultural development
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31150,S5460,0,0,Haiti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,36300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0121,M013185001,0,0,5461,1,0,1001306,World Bank,America,HT,HT,Agricultural inputs
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31161,S5460,0,0,Haiti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,36300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0121,M013185001,0,0,5461,1,0,1001306,World Bank,America,HT,HT,Food crop production
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31166,S5460,0,0,Haiti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,36300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0121,M013185001,0,0,5461,1,0,1001306,World Bank,America,HT,HT,Agricultural extension
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31182,S5460,0,0,Haiti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,36300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0121,M013185001,0,0,5461,1,0,1001306,World Bank,America,HT,HT,Agricultural research
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31191,S5460,0,0,Haiti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,36300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0121,M013185001,0,0,5461,1,0,1001306,World Bank,America,HT,HT,Agricultural services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31193,S5460,0,0,Haiti,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,36300.0,0,MED Economic Development,1,Uncoded: Pre-APP,0,0.0121,M013185001,0,0,5461,1,0,1001306,World Bank,America,HT,HT,Agricultural financial services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31110,S5460,0,0,Kenya,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,266400.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0444,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,KE,KE,Agricultural policy and administrative management
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31120,S5460,0,0,Kenya,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,266400.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0444,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,KE,KE,Agricultural development
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31150,S5460,0,0,Kenya,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,133200.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0444,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,KE,KE,Agricultural inputs
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31161,S5460,0,0,Kenya,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,133200.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0444,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,KE,KE,Food crop production
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31166,S5460,0,0,Kenya,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,133200.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0444,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,KE,KE,Agricultural extension
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31182,S5460,0,0,Kenya,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,133200.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0444,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,KE,KE,Agricultural research
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31191,S5460,0,0,Kenya,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,133200.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0444,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,KE,KE,Agricultural services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31193,S5460,0,0,Kenya,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,133200.0,0,MED Economic Development,2,Uncoded: Pre-APP,0,0.0444,M013185001,0,0,5461,1,0,1001306,World Bank,Africa,KE,KE,Agricultural financial services
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31110,S5460,0,0,Kyrgyzstan,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,48600.0,0,MED Economic Development,3,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Asia,KG,KG,Agricultural policy and administrative management
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.2,1,0,IFI,0,0,31120,S5460,0,0,Kyrgyzstan,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,48600.0,0,MED Economic Development,3,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Asia,KG,KG,Agricultural development
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31150,S5460,0,0,Kyrgyzstan,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,3,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Asia,KG,KG,Agricultural inputs
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31161,S5460,0,0,Kyrgyzstan,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,3,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Asia,KG,KG,Food crop production
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31166,S5460,0,0,Kyrgyzstan,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,3,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Asia,KG,KG,Agricultural extension
2009/2010,0.0,*Bretton Woods Inst Fin Prog,B5100,0.1,1,0,IFI,0,0,31182,S5460,0,0,Kyrgyzstan,0.1,Foreign Non-Profit Making,0,Operational,0,Multilateral,Responsive,0,0,24300.0,0,MED Economic Development,3,Uncoded: Pre-APP,0,0.0081,M013185001,0,0,5461,1,0,1001306,World Bank,Asia,KG,KG,Agricultural research
