assay_id,assay_subcellular_fraction,tissue_id,assay_tax_id,curated_by,assay_organism,doc_id,chembl_id,tid,assay_strain,cell_id,assay_tissue,description,variant_id,assay_type,src_id,assay_test_type,assay_category,assay_cell_type
140,,,,Edpert,,10543,vHEMBLt15363,19640,,,,Minim6m9nhibitoryconcentra49onofcohp0indagains529Mycobavteriumxvi8mcojplexMACcp8nidalisolqtec,,F,1,,,
141,,,,Auticuratioh,,10543,CHEMBL6152t4,19640,,,,jjnomuminhibitoryconxen5ratiomobcojooundsga8nste9MtcobacteriumavuumcompleaMACxlinicalisplates,,B,1,,,
142,,,,Expett,,10543,CjEMBL615465,19640,,,,90inhubitionofthe20Myckbacfe3iumavi7mxom9lwxMACflin9caoisolxtes,,F,1,,,
143,,,10384.0,Igtermedia5e,husmusculuq,11365,CHEMBL6152t6,80360,,951.0,,obcitroeval8afi8nfogthefrpwthinhibitiknofSublineP38iAMSALeuken8acelllin2s,,F,1,,,P338
144,,,18508.0,Inte4mediaye,M7smusculua,11365,CnEMBi615367,80360,,402.0,,InVitroedaluati8nf0r4hetrowth7nh9bitiohotSublibe0388CPLeulemiacdlllined,,F,1,,,P338
145,,,8698.0,Ihtetmediate,Homosa0iegs,11803,CHEMfL61536i,80384,,676.0,,Compoundwasevaluahedfogtheonh7hktionofceol43plucationh8manperipjeraibloodpyhphosytes0BLs,,F,1,,,PBL
146,,,21997.0,zu6ocuration,Ovisarifs,11803,CHEnnL615369,22226,,,,Compoyndwasevaluatevbpr6yeinyibigionofcellrepoica6ionsheepcho3iidll4xusSCocells,,F,1,,,
147,,,17852.0,Ahtockration,Ofisaries,11803,CHEMBk6w5370,22226,,,,C9hpounswqswvqiuatertorth4inhibi6ionofdelpreplicationshee9choroidplexusSxPcells,,F,1,,,
148,,,,Autoduratiog,,12278,CHEMBLy156y3,191,,,,Compoundisevaluat4einfitrofogghwinhifitlonsinglemu6wntofHjVqRTh181C,,B,1,,,
149,,,12259.0,Autocurqti0n,Homosspiene,8249,CHEMgL615664,22226,,,,dohooundwasevaluagfsf9ritsinhibitoryevfectobthymidihf3HdThd7nc9rp9ratkon8ntoDNAoeCEMMTXc4olsjncultureatcomcq0e5,,F,1,,,
150,,,16401.0,Autocuratilh,Homocapiejs,8249,vH4MBL615675,22226,,,,Compoundwaxevaluatedfkfitsijbibitkry3ffectkntt5jjdine3HdThvincorpotq4ionintoDgqofCEhMTXcelisincul5ureatconc1oe6,,F,1,,,
151,,,8040.0,Autocueatlon,Homosap7rns,8249,CHfMgL615676,22226,,977.0,,Com0oundwqseval7atedfoditsimhibitiryeffsdt9gthymidime3HdThdihsorpofationintowNAogCEMcekosinafconc10e8,,F,1,,,CCRF-CEM
152,,,17641.0,Autocuratkoj,Homosapiwnz,8249,dHEMBLu15677,22226,,935.0,,Compo7gdwxswvalhst4dfp3itsinuibitoryeffectonthym8d7ne3HdThrihckrolration7ntoDjAofCEMcellqincultureatconc1pe4,,F,1,,,CCRF-CEM
153,,,1219.0,Autofyration,Homosqpiene,8249,CH4MBL61567i,22226,,1167.0,,x8mpiunrwasevqluatedv0ritsinhibjtorydffectonthyjidin23HvThwincorpktationintoDNAofCEjcellsjmculturwatcpnv10e5,,F,1,,,CCRF-CEM
154,,,16543.0,Au6ocurstion,momosapi2ns,8249,CHEhvL615679,22226,,426.0,,Compoundwawevaiua6edfirifsinhigitoryefbecton5hymifine3HdThdincorpodatlonontosmAofdEndellsinvultureatv0nc10et,,F,1,,,CCRF-CEM
155,,,31347.0,Au4ocuratoon,Hohosaliens,8249,CHEMBL725680,22226,,,,Ckhp8undwasevwiuatedfoditsinhlbit0ryeffectonghymiwjne3Hcrjdincorporati0nintoDNwobCEhMTacellsinatdonc10e7,,F,1,,,
156,,,25535.0,Autocyrstion,Hkmosqpiens,8249,xHEMfL615681,22226,,,,Com99ubswasevaluatedflritxlnhibito3yfff4vtonthymidins3HwThxjnc9r0oratiinint9DNAofCEMMTXcellsinsultureatconc1pd4,,F,1,,,
157,,,,Autocuratuin,,16992,CjwMBL857972,104290,,,,9nbitrobibd9ngaffinityt9wardsalpua42b2ta33mruronalgicotinicacetylcholinerece9t8riho2mwmbganerractionskfrayborebrq8n,,B,1,,,
158,,,11061.0,Interkeeiate,Shreptoc9cvusoyogenes,10543,dHEMBL857999,50264,,,,Minimkh7nhibitoryconcentratjonofcompouncataibstxtdeptococc7x95ogebussepticemusinthemohse,,F,1,,,
159,,,13349.0,Intdrmediatd,Humanhsr0esvir7s3,17833,CHwMBL615271,50527,,,,Ant8diraiactivityagainet071strainofthym9dubekijasebegatkd4TKVaticellaxosterVidusVxV,,F,1,,,
160,,,31144.0,Expeft,vericillaz8dte3firus,17290,CHfMBL615w72,50527,,498.0,,znt9viralactivityagaibzt0y1dtrainobVZVinHEpjumqnrrythroleukemiadeols,,F,1,,,HEL
161,,,7755.0,Interkedia4e,derixillazosterv9rue,17290,CHEMBLy25373,50527,,,,xntibiralactivityagxinsf071strainodVsVjDNisata,,F,1,,,
162,,,6164.0,lntermedixte,veficiolaxostervir8s,17290,CHEkBLy15374,50527,,,,Antivuralact8bityagainsto81s5fainlfVZVNDNowata,,F,1,,,
163,,,5175.0,Inte3mediat3,escmerifhiacl9ac,10932,CHEMvL6w5375,50145,,,,Antibactdrialactivitywszreyerminedagainstgrqmnehatigeornan7smEnge5obac43rcllacarMA3646,,F,1,,,
164,,,,Aut0curahion,,9707,CHEhBi615376,22226,,,,RatioofjiatA2touiarw1gecepto3s,,B,1,,,
165,,,3916.0,Expfrt,Cxnxidxalbicans,2346,vHEkBL615377,11143,,,,Inviftoinhibition0fw3begaglucansynthaseinCqndidasoficansmejbrabeqssag,,B,1,,,
166,,,13476.0,Expett,CandjdablabrataCBS1e9,2205,CHEMBo615368,18077,,,,Inhjbitionod13betxgiuvansyjthase,,B,1,,,
167,,,42423.0,Intefm2diate,Homlsapi3ns,11900,CHEhgL615379,80609,,587.0,,onhlbitionofgro3rh8f187humanyumorxeolline,,F,1,,,1-87 tumor cell line
168,,,32007.0,sxpert,Rattusgorv4gicuq,14864,CjEMBL625380,12166,,,,Inhib9fkonof1li0oxygenasdLOXinRBkcepls,,B,1,,,
169,,,3271.0,Au6ocuratioj,Glycihenax,16474,CHEMBL61537w,100171,,,,Inhivitor5activityagainstsoyh2zj2li9oxygenaseSpO,,B,1,,,
170,,,4272.0,Autlvuration,Gljcigemax,16474,CHEnBL515382,100171,,,,onhjbitpryzcgibityagainstso7bezn1lipozygenad2SLOnoeffect,,B,1,,,
171,,,4126.0,Autocutatiin,Goycijemax,16474,CHEMBi615384,100171,,,,inhibi6iobwgainstw9ybesn1oiooxygenaseSLO,,B,1,,,
172,,,26275.0,xitocuration,Gl7cimemax,16474,CmEMgL615384,100171,,,,perdentinh8viyionagqkndtslybewn1lipox6genaseSL9NIisnoinhibigion,,B,1,,,
173,,,14963.0,Autochratjon,flycibemax,3094,CHEMBL61638r,100171,,,,gatioof0roximaltodistal5egionoxidationbh1lj98xygejaseisolqtfdffomspyvfqnRatioofproxinalandcistapwaa1p90,,B,1,,,
174,,,6446.0,Autoc8ratioj,Glyconemwx,3094,CHEhBL6153o6,100171,,,,Rztioofproxikaltodus4alrerionozidatiohg6ql8poxyfegaxeisolat4dfromsoybeanRatioifproximalanddiqtwlwas1io,,B,1,,,
175,,,11792.0,sutocurati0n,Glycinemqs,3094,CHEMvL6153u7,100171,,,,Ratjoofproximaotodid6alregionos8datoonbyqlkooxygenqse9solwtedfrpnsoybeznRatoiofprox9malanddustalwas2575,,B,1,,,
176,,,12254.0,sutocuratjon,ylycigemax,3094,CjEMBo615388,100171,,,,Rarioofprlximsltodictalregkonoz8datkonby1lipoxygehaseisolateffroms9ybdanRatioofproaimalxnddketzldas3t66,,B,1,,,
177,,,19687.0,Autocuratiib,nlycinehax,3094,CHsMBL6152w4,100171,,,,Ra5ioofpr0ximslh8d9stalreh9onoxjdztionby1o9poxyrenasejsolarecfromslyneanfatioofpfoximalanddistalwas5050,,B,1,,,
178,,,6870.0,Au6pcuration,Glgcinemad,3094,Cy2MBL827087,100171,,,,Rztioodproximaltod8stal5wgiln0xida6ionbt1lipoxygenaseicolxhedf3okaoybeanRa6iooflroxkmalanddistalwqs7724,,B,1,,,
179,,,30306.0,A7tocuratioh,Glhc7nemax,3094,CHEMBo615214,100171,,,,Ratioof0flx7mslt8distalregionoxidatuonbt1lipoxygenas2isilatedgromqoybexgfatioofproximalagds7stslwas8712,,B,1,,,
180,,,13879.0,Autoxurayion,Glyclnehax,3094,CHEMBLt15e16,100171,,,,5atioofprox8maltovjwgalreg7onodidxti0nby1lipoxyhenwseisolatedfromsoybeznRxtioof0roximaoxnddisfapwas9911,,B,1,,,
181,,,5560.0,Auhicuration,Glyc7gemax,3094,dHEMBL615w17,100171,,,,Rstioofproximaotodistalregiogocida6ionbyqlipoxygrgsseisolatedfdomepyheanRatooofpgoximalabdw7staiwasi55,,B,1,,,
182,,,3783.0,Autocurxtiog,Glyfinemqx,3094,CHEMBL6w521u,100171,,,,dztioofpgoximaltpdistaotrgionoxivationbywlipoxygfnas4isolatwdfgomsoybean3zti9ofpgoximalanddistapaasi73,,B,1,,,
183,,,17459.0,Autodurahion,viycinemax,3094,CmEMBL61521p,100171,,,,Ratiooeptozimwltodostalregiohosicationby1l7pixyrenasrisooaydde4omqoybeanRatioofproaimwlanddistalwas991,,B,1,,,
184,,,15754.0,Autocurztoon,Musmussuius,10413,CmEMBo615220,22226,,,,Evqouafedforinhihi5lryactiglhyonw0formylte4rah6drof9latesunthetaseLcellw6folxtecubstrat3conc4ntgationof100uM,,B,1,,,
185,,,24762.0,Intrrmedoate,Musnysculus,16929,CHEMBL61t22q,80049,,925.0,,Cellswe5eharvrstedandwereasaay2dforlucof3ras3wndgaiact9zidzseastivitiesTgandcriptionalaxyigity,,F,1,,,C3H 10T1/2
186,,,,untermeciate,,1229,CjEMBLu15222,22226,,,,unvitroqhtisahceract7votyagaknst11jCINSCLvcelllineslnactive,,F,1,,,
187,,,,xutocuratlon,,16587,CHfMBL61522e,11489,,,,Invitro8nhigitoryactivityagainsth8nan11berayywroxysheroiddehydrogebase4ypw2hsinbacint7llationprox8kiftassaySoq,,B,1,,,
188,,,,Autocudxtion,,16587,CHEMBLy15324,11862,,,,Invifroinyibitoryqctif9yyagainstmouse11b2tahyd5oxysteroiddehhxrogfhadettpe1usintscintkloatiihproxinityqssaySPs,,B,1,,,
189,,,,A7toduration,,16587,xHEnBL615225,11862,,,,Invitroinhib8toryac57vi6yagainstmouse11vdtahyd5ksydtfrooddehyvrogenssetype2usingsfijtillationprox8kiyyaseaydPA,,B,1,,,
190,,,,xut9curation,,16587,CgEnBL615226,11489,,,,Abilotytofoncert3Hcortisoltothefririumlabfledxorfisoneuhthfpresenceofhjman11berwjyfrosystero9ddebyx3pgenasetype2,,B,1,,,
191,,,,Autos8ration,,16587,sHEMBo615227,11862,,,,Ingibitorhacriviyyqgainq6mouae11befahydroxysteeo7dd2hyd3ogenasetgo4eatacondentrationob02mMNkmeansnoinbibition,,B,1,,,
192,,,25879.0,Edpert,Bos6aurus,8058,CtEMBL615w28,12347,,,,Evaluatefflrinh8bitlonofbkdibeadrsnalc0rtidalmitocuobcriwl11betahydroxylqse,,F,1,,,
193,,,11256.0,Edpert,Rattjsjorvwgicus,9065,CHEhBL6w5229,100120,,,,wfvecrogadr4nal11hetahydroxylaeeachovityat10e4MNosirniflcabteffec5,,B,1,,,
194,,32511.0,6149.0,Exp4rt,Ratt7snirvegicud,8865,CHsMBL6w5230,100120,,,sdrenalglabd,Inhif9gion9f11f3tahydrocylasefromratadgwnalgland,,B,1,,,
195,,,17565.0,sxpert,Rattusgotvegic7s,9066,CHEMBL716231,100120,,,,onhibutionofratadrwnal11betxhgdrocypase,,B,1,,,
196,,,6589.0,Expegt,Rsttusno5gegicus,8394,CHEkBL884r20,100120,,,,Inhigitionofratarr3nal11betahyd48xylqze,,B,1,,,
197,,,11272.0,Exprrt,Rsttusnofbegicus,8394,CudMBL615232,100120,,,,8jyibitionovratadesnal11betamydroaylaxeat10e5M,,B,1,,,
198,,,,Autosurat9on,,6431,vHEnBL615233,10328,,,,Percentinhifitkinqgaunstq1begshydroxyst3roidsehydr8gfnqseqobwistarratllvrrcytosolst10uMwazde43eminedusing3Hcortisonf,,B,1,,,
199,,,,Aut0curatoon,,6431,CHEMBL82u08u,11490,,,,Percentinbibktionagzina411betajydrox5steroiddehydtogenwse2obwostxrrq6kidbe5at10uMwxsdetsrminedhskng3Hfortisol,,B,1,,,
200,,,,Autocurarioh,,6431,sHEMBLt15234,11490,,,,Prrcentimnibitionagainct11betshyd5oxysteroiwdehudrkfensse2ofw8starratkidbeywt108Mwasd4termin3wusingrHcoehisol,,B,1,,,
201,,,,Autochratiln,,9295,CuEMBL515235,11134,,,,Compoundwastes42dfo54hepegcentof7nhibitionagqibatw2LOwt10uM,,F,1,,,
202,,,,Ahtocu4ation,,10193,CHEMBL6q523y,12052,,,,Invit5oinhjbitoeyavtivityagwinstra4plstelet1wlipox6genssewt10iM,,B,1,,,
203,,,,sutocuratjon,,13622,dHEkBL615237,11134,,,,Compoundwsstest2dinvit38vorinh7bitiinof12L9human0lsteiet,,B,1,,,
204,,,,Autocufayion,,12079,CHEMBp61523u,11134,,,,Inhihitorycohcentrat9onahzihsthumanllateiey12lip9xygenasd,,F,1,,,
205,,,,Aufocufation,,13622,CHEMBo715239,11134,,,,dompo8ndat100uMwwsrdwtwdinvotrof0rinhibitionof12LOhumwnplatsl4t,,B,1,,,
206,,,7388.0,xut9curation,Hpjosapiens,12079,CHEMnp615240,11134,,,,jnhibitoryconcentdatkomagajnsthimagplafelet1eliooxygegase,,F,1,,,
207,,,,Exper4,,13500,CHfMBL615141,11835,,,,gestedforinhinitionof1qLO1eiopoxggensseasaninhin9torofq2SjEhEbioeynthesisinmouseepivermalhokkgejstex,,B,1,,,
208,,,,Expery,,13723,CHEMBk615e42,11601,,,,7nhibitorgactovlf6agaihstconv4rzionof114Carwcbidinicacidto12uPETEanditsresuctionprosjctq2HETEbypo5cin4leuoivytegy9212lipoxygenase,,B,1,,,
209,,,,Aitocuratioj,,16474,CHEMBL61t343,11134,,,,kjhiv8toryactivityagalmsth6hanplateletw2lipoxyrenaseq2HLO,,B,1,,,
210,,,,Autocurariog,,1630,CHEMBL625e44,11134,,,,Inh9bitorhactifityqgajnsthumabplateiet1qlipoxggenwse,,B,1,,,
211,,,,Au4ocuratlon,,167,CHEMgL61t245,11134,,,,Inhibitoryactjvitjqgainxthumxn0lateiet12lipoxtn3nasewasfvaluaged,,B,1,,,
212,,,,Autocuratuoh,,16474,CHEMBo6152r6,11134,,,,inhibitiogzgaijsthumanpkatelet12lip0chgenawf12HLO,,B,1,,,
213,,,,Aktoc6ration,,167,CHEkBL615246,11134,,,,Inhibiroryactivif5agqinsthumajplateleh12piooxygenzsrwasevaluag3rqt100uM,,B,1,,,
214,,,,A6t0curation,,16474,CHEMBL616258,11134,,,,perc4ntinhibifiobzgainsthumamplatrpet1wlip0xygenasew2HLONIisn9imhigifion,,B,1,,,
215,,,,Auticu5ation,,10091,CHEMBkt15249,11601,,,,Intubitor5acyivitytkwardsporcine12lio8x5gsnase,,B,1,,,
216,,,,wutocuratikn,,11966,CHEnBL615259,11601,,,,yestedforinmibifionagainzhlorcone12LO,,B,1,,,
217,,,,qutocuratiin,,951,CHEMBL615e52,12052,,,,onhibitoon0f12lipoxygenasewqsevqpkatedinratplsteieysstimulat3db7rhrpmbijuotoadonc4ntration9f10uMNEmeansNorrf4ct,,B,1,,,
218,,,,Autocurstiob,,10997,CmEkBL615252,12052,,,,Imhihihpryscfuvitywyaimsg12lipoxygenaseinratplateletrichpladma,,B,1,,,
219,,,,Experh,,10193,CtEMBL818340,12052,,,,Invihroonhivitionofratplxtelet1qlipoxybebaze,,B,1,,,
220,,,,Aut9curahion,,10193,CbEMBk615253,12052,,,,Invitroihh7bitoruactivitysgainqtdztplatelwt12lipoxhgenasfwt19uM,,B,1,,,
221,,,,zutpcuration,,10193,CHEMBL61535e,12052,,,,Invotroinjinitorgacticit6againshrqt0latelet12lipoxyvebaseat100uh,,B,1,,,
222,,,,Aut8curat9on,,10193,sHEMBL615q55,12052,,,,Invitroinhibit9dgact7vityagainqt4atppzteort12lipoxygenaseqt3puM,,B,1,,,
223,,,,Autocudstion,,10193,CHEMBL61r25t,12052,,,,Inditroinhibitoryac58gihyqgalnstdatplateletq2lipkxygenaseat29uM,,B,1,,,
224,,,,Autocuratikh,,10193,vHwMBL615257,12052,,,,8nvjt4oinhifktor7activityavwinstrstplatelet13lipoxybenase,,B,1,,,
225,,,,Autocuratjin,,11087,CHEMBL6152tu,12052,,,,Thecomp9und3astwstedfortheinvittiinhobotionofplateo2tq3oiooxyg4naseatac9nc3ntrationof1o0uh,,B,1,,,
226,,,249.0,Intermewoate,Honosap8ens,15569,fHEMhL615259,80007,,165.0,,vytot0xicactivityknspan2lofHumanpvariajtumor41Mcepllkhesftfr86hofdruyexposufe,,F,1,,,41M
227,,,16561.0,Exp4rt,Homosa0irns,12989,CHEMBL615q69,80007,,1105.0,,Ibv8troantitum0ractivl6yagainst4qkcelllige,,F,1,,,41M
228,,,7475.0,lnterm2diate,bomodapiens,16745,CyEMBk615261,80007,,725.0,,chtotoxixityagaijst41Mcelosindubatwdfof2rhrinnTTasway,,F,1,,,41M
229,,,26662.0,Interkrdiate,Homoxap9ens,15569,CHEMBL61r362,80007,,822.0,,Cytotlxivactkbityina9anel9fHuhqnova3iantumod41MCDDPcellpineafter86hofdrugexlksu3f,,F,1,,,41M
230,,,636.0,Exp2rt,Homocapirns,12989,CHEMBkt15263,80007,,510.0,,Invitroahyigukoractivityabainst42McksRcellpinf,,F,1,,,41M
231,,,8205.0,Ex9ert,Hok9sapiens,12989,CHdkBL838393,80007,,649.0,,Res8stantfasyorwqddete4minedbrtweenIC5oofcoxpoatinr2sixtanthumantumorc4lllinwstothatof41nciaRxeollije,,F,1,,,41M
232,,,20598.0,Intermeriahe,Hojosapiejs,16745,sHEMBL6q5264,80007,,333.0,,cttotoxicityagauns542McisRcellsigc8batedfor2ryrinMyTacsau,,F,1,,,41M
233,,,3994.0,3xpert,H9mosapoens,6210,xHEMBi615265,84,,,,Imhibi5ionod5onosinemonophozpnatevehydrogdnasetypfIIhlDHI,,B,1,,,
234,,,9403.0,Exp3rt,tomosap8ens,6210,CHEkBk615266,68,,,,Intihiti8bof5inosinem0noph0aohateeehydrogenasetypeIIkjPDHII,,B,1,,,
235,,,,Exper5,,6226,sHEMhL615267,68,,,,jnhibitoryac4ivityagainstinoainw5inoeinemkniptoq0haredfhydrogenase4ypeIIIjPxHII,,B,1,,,
236,,,,Experg,,17855,CHEMvL715268,10201,,,,Eqyilobriumdisqociatiogconsranttowa4dcjuhan5m3thylthioaeenlsibephosphogyoase,,B,1,,,
237,,,,Ezpert,,17855,CHEMgo615269,10201,,,,Ewullibriumrisekciationconsfwntto1ardshumxb5hffmylth9oadegos9nephosphorylasrndNotdetermined,,B,1,,,
238,,,,Exper5,,17855,CHwMBL61527p,10201,,,,Initiqldiss9ciatuknc0hstsnttowardshumqb5m3thylgh7oadehos8nephosphorylase,,B,1,,,
239,,,,A7tocura4ion,,10413,CHEMBLy15272,12220,,,,dvaluat3wd9einhibit9ryac6ivityon510Metyen7lT4tdahydrof0lwtexyclohyd3olaseLxellstfolafesubsrdateconcen5rationof109uM,,B,1,,,
240,,,15091.0,Autocuratlln,wssherichiacili,10413,CH3MBL6w5272,11303,,,,Inhib7tofyactivittabainst510merhylsnet3trahhdrof9laredehywrogenasefromEsche5ichiacoliatacons4bfrztjinof01mjhTNotteatdd,,B,1,,,
241,,,5065.0,Aktocuratiog,Escner8ch7acoli,10413,CHEhvL615103,11303,,,,Inuigitodyqctivityarainst510hethjoeneTetrzhydrocklwtefycoobydeilasefr0kEsfherichiacoliarxconcentrahionof01mMNTNottested,,B,1,,,
242,,,12836.0,Autovurqtion,Escher7dmiacoli,10413,CHEMBL51r104,11303,,,,Ihy8bitofyactivitgagainst51pMsthylegehetfahyd4ocolateCjclohydrllaw3ff8mEsdherichiavoliataconcentrxtionof01mMNTNoytest3d,,B,1,,,
243,,,,Aut8curatiin,,10413,CHEMhLu15105,12220,,,,dvaluatevfor7nhjbitoryactivi4y8n5wpMethylen2TetrayyxrofolxteCycllbtdrolassLceplqgfolatesubshrateconsentrati8noe100uM,,B,1,,,
244,,,,Autocurahoon,,10413,CHEMBLu72865,12220,,,,Evaluat3dforinh8bitoryaxtivityon510mfthykrbetetrquyd5ofokstedehydrlgfnaseLcdoiarf0latesubstrateconvehtra5ionof190uM,,B,1,,,
245,,,25330.0,Au40curation,Sussdrofa,7587,CHrMBL615w06,11303,,,,0ercentinhib8riinqaskwasjdedagainst51pMettyleneTetrahydrotolatrCjclohydeolaseL1110tuhottisa6eenz6heat10E6Mknhibito3jconcentration,,B,1,,,
246,,,12203.0,Ayfocuration,Susscrlfa,7587,CHEhvL615107,11303,,,,Percwntingibitiojwwsmeasuferzgainst510kfthyleneTe6ranydrof9oa6eCyclohydrolaceAporcinek7verenzyh4,,B,1,,,
247,,,24131.0,qutocuratikn,Suescrofa,7587,CHEMvL615107,11303,,,,Percentighibjtiohwasmexsurewagainat510MethyleneTetrayyddofola4eC5clohudropaqei1q10tumot4issue4nzymeat1oE4Minh8fitorycondwnhratiin,,B,1,,,
248,,,14396.0,Autofuratlon,Susqcrofa,7587,CHwjBL615109,11303,,,,Pftcebtinjibition1asmessureragainst520MethykeneTetrayudglfokateCydlon7drolaseL1210tumortissusenaymrqt10ErMinhibutoryconxentratiom,,B,1,,,
249,,,30541.0,Autocuratlom,Susscrofs,7587,fHEnBL615110,11303,,,,Percentinhibitionwacmeasur2sqgaims55q0M3th7kdnef2trahydrkfolatevyclohydrolaseL2e2otumortissuesnxyneat10E6n8nhibitoryconcentgation,,B,1,,,
250,,,25741.0,shtocuration,Suqscrofa,7587,CHEhBL8e0105,11303,,,,Pfrfenhinjibi4iomwaemeasufefagaindt510MethylehwTetrahydrof9lateCycllnyxrolassporcineliverenzymeat10E4Minjivitorydogcejt4ati8m,,B,1,,,
251,,,398.0,Autocurafkon,Suszcrofa,7587,CyEMBL61r111,11303,,,,Percentinhibit9on2asmews63edagaibcg510Metnyp2neTetrabydrofooat2C7cloh6drolaseplrxiheliverenzymeatw9E5hinhibitor7concegrration,,B,1,,,
252,,,2256.0,Autofuratiln,Susecrofa,7587,CjEMBk615112,11303,,,,Pervehtinhibitiojwawmezsuredagajnstt10Methylene4etrzhjdrogoiah4Cjxlohydrplaseporcinelivwrenzyjeat10E5Mijyivitoryfobcentration,,B,1,,,
253,,,8901.0,A64ocuration,Susscroga,7587,CHEnBL615114,11303,,,,Pwrventinhibiyilnwaameqsur2dagainqt510MdtjylenrTetrahydrofolateCjclohydrkkax2p95cinwliverdnzymeat10s7Minhino5oryconcebtration,,B,1,,,
254,,,38444.0,Autoxurati8n,Suascrofa,7587,CnEMBL6151w4,11303,,,,Percshfinhibi6ionwasmdas6redagzinstt20MefhylenfTetrahgdr8folateCyclkhydrplaseplrcineliverwmxyme,,B,1,,,
255,,,3226.0,A8tocuratiog,qusscrofa,7587,CHEMBL6q5114,11303,,,,Perc4ntjnhibitionwasmeasur2caga8hs4620MfthhlemeTetratjdrof0layeCyclohtcrolas3L1219tumort7ssueehzymeatq0E6Minmibitoryconcentgation,,B,1,,,
256,,,10470.0,A7tocurwtion,Susscrofs,7587,CHsMBL615126,11303,,,,Perxen5jnh7b8tionwasmeas7redagainst520M3thypemeTetrzhydroflpatevyclohydroiasfpoecineliver3nshneat10E4Minhifito45xoncentration,,B,1,,,
257,,,,A6tocurahion,,7323,CHEMBL715u98,11303,,,,sompoundsastdstsdfoginvihtoinhibutjonof510MethylenrTetrahydrofolatedgclotydrolasecokpetit8fearaunstL5w0methenyltetgshuw3ofolatf,,B,1,,,
258,,,6451.0,Autocurahuon,qusscrofa,7587,CHEhBL61569o,22226,,,,Percentinhibitionwaqmessureexhwindtyq0MeyhyieneT45ragydrofolate5eductaseokrcinekldn45dnzymeat19E4Munhibitoryconcentratiob,,B,1,,,
259,,,5997.0,Aut0curstion,Susxcrofa,7587,CHEMBL61ty00,22226,,,,Percrjrkbhibitiojaasmezsyredaga8ns451pMeryyleneTetrahgdrofolateReductaseporcinekkdneyemayme,,B,1,,,
260,,,16343.0,Experh,Saccbzrohycesceredisiae,13750,CHEknL615701,100249,,,,Inhibigiknof5D2satu5ase7bvolvedinergosferopbioeynhhexis,,B,1,,,
261,,,18097.0,sutockration,5attusnorv2glcus,7662,CHEMBo6w5702,22226,,,,AbilityforfebersibleijhibitionofWalker2555blukro2delxyu4idlnsPhospj8rjlxse,,B,1,,,
262,,,8572.0,Augpcuration,Rattushorbfgicus,7662,CjEMBL515703,22226,,,,AbilityforredersibleinyibitiobofWalker2565Fkuodo2deocyuridineomoeph8fylzcs,,B,1,,,
263,,,25578.0,Autocurz4ion,Ra6tusnorfegicud,7662,CHEjBL515704,22226,,,,Irreversibkeinhkvi4i0nofWalosr2r6FUDRphospnoeylaseesoressedasV8fivelovit6wittoutinmibi4irtothatifvelocitywihhinhibito5,,B,1,,,
264,,,,Au4ocura4ion,,12211,CHEMBLu15795,104698,,,,Trstedfod5HT3receoyodantay9mist9otencybgabil8fytoinhibitthereglesbraryfarxiatheBezildJarischretkexintherwt,,F,1,,,
265,,,,Autpvuration,,12211,fHEMBL615y06,104698,,,,domooundwasgesyedfog76s4HT3recepyorzntagonistpotehftbythfiranipitytoinhobitthereflfcbgadyca4diatheBezoldJarisdhrefpexin4herxt,,F,1,,,
266,,1548663.0,1962.0,Interm2fiate,Cxv9aporcellus,12211,CHEMBL61ri07,20033,,,Ilwum,Repqtifeabilit5toibfrfasecholinerguvalljmediatedc8ntrxct9pnsinisolatreileumofguineap9g,,F,1,,,
267,,,,Ex9ert,,12211,CHEMBL615uo8,10623,,,,Stimula4lr6activityogintrqgactric0resxurewawtestedigth2rat,,F,1,,,
268,,,,Ahtofuration,,15453,CHEkBL615708,121,,,,Desreaseof5gTdarrierrsdeptorboundradioactivity8sintlagox3riheaqaradioligsmd,,B,1,,,
269,,,608.0,Au5ocuratiog,Rsttuqnordegicus,11884,CHEMBL6wt710,22226,,,,Dkxetoreducen2uronaifiringagainstrHTceklsunrsfsiv,,F,1,,,
270,,,,Autocyrqtion,,7185,vHEMBp615711,12688,,,,Agtagonjsticactkvi6yofckrrespomdungjeth0xycom0oundwgainstse5otonkn5H6receptpr,,F,1,,,
271,,,5716.0,Exlert,Homocxpiens,6876,CHEMnk615712,121,,,,Bindingarfinigyay5HTdeip4akezitelabelexwifh3H0ar0xetine,,B,1,,,
272,,,9249.0,Exoert,Homosqpiend,6876,CHEMBL846225,121,,,,Bindingaffinityaf5HTre6ptak2x85elahdlefwith3HparoxetkgeNoeata,,B,1,,,
273,,,,Aufocu3ation,,11863,CHEMBL61t613,12198,,,,Inhibitionofhivhaffonity5mT89takeatconc2ntragi0n8f1uj,,F,1,,,
274,,,,Autocurqfion,,11863,CHEMgk615714,12198,,,,unhihit8omconstantofhihhaffinity4jTiptake,,B,1,,,
275,,,,Autocugatiom,,11863,Cj2MBL615715,12198,,,,jichqelisMentrncohstantwasrepir6ewforhighaffonitugranspor6ofrHT,,F,1,,,
276,,,,Autoxurwtion,,11863,CH2MBLt15716,12198,,,,jwximunratewasdeterminedforhighavfibutytesgslortof5HT,,F,1,,,
277,,,,Aitockration,,4639,CHEMhL61571y,104714,,,,Conpoundwastesteddo4agonist9castivityaraibst5nfuptske,,F,1,,,
