assay_id,confidence_score,assay_organism,description,assay_type,assay_tax_id,assay_tissue,assay_subcellular_fraction,assay_category,chembl_id,doc_id,relationship_type,bao_format,src_id,tissue_id,assay_test_type,assay_strain,assay_cell_type,tid
153,0,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,F,9606.0,,,,CHEMBL615678,8249,U,BAO_0000219,1,,,,CCRF-CEM,22226
154,0,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,F,9606.0,,,,CHEMBL615679,8249,U,BAO_0000219,1,,,,CCRF-CEM,22226
155,0,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,F,9606.0,,,,CHEMBL615680,8249,U,BAO_0000019,1,,,,,22226
156,0,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,F,9606.0,,,,CHEMBL615681,8249,U,BAO_0000019,1,,,,,22226
157,6,,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,B,,,,,CHEMBL857972,16992,H,BAO_0000249,1,,,,,104290
158,1,Streptococcus pyogenes,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,F,1314.0,,,,CHEMBL857899,10543,N,BAO_0000218,1,,,,,50264
159,1,Human herpesvirus 3,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),F,10335.0,,,,CHEMBL615371,17833,N,BAO_0000218,1,,,,,50527
160,1,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,F,10335.0,,,,CHEMBL615372,17290,N,BAO_0000218,1,,,,HEL,50527
161,1,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV; ND: No data,F,10335.0,,,,CHEMBL615373,17290,N,BAO_0000218,1,,,,,50527
162,1,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV; ND=No data,F,10335.0,,,,CHEMBL615374,17290,N,BAO_0000218,1,,,,,50527
163,1,escherichia cloac,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",F,561.0,,,,CHEMBL615375,10932,N,BAO_0000218,1,,,,,50145
164,0,,Ratio of Ki at A2 to Ki at A1 receptors,B,,,,,CHEMBL615376,9707,U,BAO_0000019,1,,,,,22226
165,8,Candida albicans,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",B,5476.0,,,,CHEMBL615377,2346,H,BAO_0000249,1,,,,,11143
166,8,Candida glabrata CBS 138,"Inhibition of 1,3-beta-glucan synthase",B,284593.0,,,,CHEMBL615378,2205,H,BAO_0000357,1,,,,,18077
167,1,Homo sapiens,Inhibition of growth of 1-87 human tumor cell line,F,9606.0,,,,CHEMBL615379,11900,N,BAO_0000219,1,,,,1-87 tumor cell line,80609
168,9,Rattus norvegicus,Inhibition of 1-lipoxygenase (LOX)in RBL cells,B,10116.0,,,,CHEMBL615380,14864,D,BAO_0000219,1,,,,,12166
169,9,Glycine max,Inhibitory activity against soybean 1-lipoxygenase (SLO),B,3847.0,,,,CHEMBL615381,16474,D,BAO_0000357,1,,,,,100171
170,9,Glycine max,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,B,3847.0,,,,CHEMBL615382,16474,D,BAO_0000357,1,,,,,100171
171,9,Glycine max,% inhibition against soybean 1-lipoxygenase (SLO),B,3847.0,,,,CHEMBL615383,16474,D,BAO_0000357,1,,,,,100171
172,9,Glycine max,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,B,3847.0,,,,CHEMBL615384,16474,D,BAO_0000357,1,,,,,100171
173,9,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,B,3847.0,,,,CHEMBL615385,3094,D,BAO_0000357,1,,,,,100171
174,9,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,B,3847.0,,,,CHEMBL615386,3094,D,BAO_0000357,1,,,,,100171
175,9,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,B,3847.0,,,,CHEMBL615387,3094,D,BAO_0000357,1,,,,,100171
176,9,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,B,3847.0,,,,CHEMBL615388,3094,D,BAO_0000357,1,,,,,100171
177,9,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,B,3847.0,,,,CHEMBL615214,3094,D,BAO_0000357,1,,,,,100171
178,9,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,B,3847.0,,,,CHEMBL827087,3094,D,BAO_0000357,1,,,,,100171
179,9,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,B,3847.0,,,,CHEMBL615215,3094,D,BAO_0000357,1,,,,,100171
180,9,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,B,3847.0,,,,CHEMBL615216,3094,D,BAO_0000357,1,,,,,100171
181,9,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,B,3847.0,,,,CHEMBL615217,3094,D,BAO_0000357,1,,,,,100171
182,9,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,B,3847.0,,,,CHEMBL615218,3094,D,BAO_0000357,1,,,,,100171
183,9,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,B,3847.0,,,,CHEMBL615219,3094,D,BAO_0000357,1,,,,,100171
184,0,Mus musculus,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,B,10090.0,,,,CHEMBL615220,10413,U,BAO_0000019,1,,,,,22226
185,1,Mus musculus,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),F,10090.0,,,,CHEMBL615221,16929,N,BAO_0000219,1,,,,C3H 10T1/2,80049
186,0,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,F,,,,,CHEMBL615222,1229,U,BAO_0000019,1,,,,,22226
187,8,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),B,,,,,CHEMBL615223,16587,H,BAO_0000357,1,,,,,11489
188,8,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),B,,,,,CHEMBL615224,16587,H,BAO_0000357,1,,,,,11862
189,8,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,B,,,,,CHEMBL615225,16587,H,BAO_0000357,1,,,,,11862
190,8,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,B,,,,,CHEMBL615226,16587,H,BAO_0000357,1,,,,,11489
191,8,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,B,,,,,CHEMBL615227,16587,H,BAO_0000357,1,,,,,11862
192,9,Bos taurus,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,F,9913.0,,,,CHEMBL615228,8058,D,BAO_0000019,1,,,,,12347
193,9,Rattus norvegicus,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,B,10116.0,,,,CHEMBL615229,9065,D,BAO_0000357,1,,,,,100120
194,9,Rattus norvegicus,Inhibition of 11 beta-hydroxylase from rat adrenal gland,B,10116.0,Adrenal gland,,,CHEMBL615230,8865,D,BAO_0000357,1,2369.0,,,,100120
195,9,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase,B,10116.0,,,,CHEMBL615231,9066,D,BAO_0000357,1,,,,,100120
196,9,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase,B,10116.0,,,,CHEMBL884520,8394,D,BAO_0000357,1,,,,,100120
197,9,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,B,10116.0,,,,CHEMBL615232,8394,D,BAO_0000357,1,,,,,100120
198,8,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,B,,,,,CHEMBL615233,6431,H,BAO_0000019,1,,,,,10328
199,8,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,B,,,,,CHEMBL827088,6431,H,BAO_0000357,1,,,,,11490
200,8,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,B,,,,,CHEMBL615234,6431,H,BAO_0000357,1,,,,,11490
201,8,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,F,,,,,CHEMBL615235,9295,H,BAO_0000019,1,,,,,11134
202,8,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,B,,,,,CHEMBL615236,10193,H,BAO_0000019,1,,,,,12052
203,8,,Compound was tested in vitro for inhibition of 12-LO human platelet,B,,,,,CHEMBL615237,13622,H,BAO_0000019,1,,,,,11134
204,8,,Inhibitory concentration against human platelet 12-lipoxygenase,F,,,,,CHEMBL615238,12079,H,BAO_0000019,1,,,,,11134
205,8,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,B,,,,,CHEMBL615239,13622,H,BAO_0000019,1,,,,,11134
206,9,Homo sapiens,Inhibitory concentration against human platelet 12-lipoxygenase,F,9606.0,,,,CHEMBL615240,12079,D,BAO_0000019,1,,,,,11134
207,8,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,B,,,,,CHEMBL615241,13500,H,BAO_0000019,1,,,,,11835
208,8,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,B,,,,,CHEMBL615242,13723,H,BAO_0000357,1,,,,,11601
209,8,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),B,,,,,CHEMBL615243,16474,H,BAO_0000019,1,,,,,11134
210,8,,Inhibitory activity against human platelet 12-lipoxygenase,B,,,,,CHEMBL615244,1630,H,BAO_0000019,1,,,,,11134
211,8,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,B,,,,,CHEMBL615245,167,H,BAO_0000019,1,,,,,11134
212,8,,% inhibition against human platelet 12-lipoxygenase (12-HLO),B,,,,,CHEMBL615246,16474,H,BAO_0000019,1,,,,,11134
213,8,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,B,,,,,CHEMBL615247,167,H,BAO_0000019,1,,,,,11134
214,8,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,B,,,,,CHEMBL615248,16474,H,BAO_0000019,1,,,,,11134
215,8,,Inhibitory activity towards porcine 12-lipoxygenase,B,,,,,CHEMBL615249,10091,H,BAO_0000357,1,,,,,11601
216,8,,Tested for inhibition against porcine 12-LO,B,,,,,CHEMBL615250,11966,H,BAO_0000357,1,,,,,11601
217,8,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,B,,,,,CHEMBL615251,951,H,BAO_0000019,1,,,,,12052
218,8,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,B,,,,,CHEMBL615252,10997,H,BAO_0000019,1,,,,,12052
219,8,,In vitro inhibition of rat platelet 12-lipoxygenase,B,,,,,CHEMBL828340,10193,H,BAO_0000019,1,,,,,12052
220,8,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,B,,,,,CHEMBL615253,10193,H,BAO_0000019,1,,,,,12052
221,8,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,B,,,,,CHEMBL615254,10193,H,BAO_0000019,1,,,,,12052
222,8,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,B,,,,,CHEMBL615255,10193,H,BAO_0000019,1,,,,,12052
223,8,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,B,,,,,CHEMBL615256,10193,H,BAO_0000019,1,,,,,12052
224,8,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,B,,,,,CHEMBL615257,10193,H,BAO_0000019,1,,,,,12052
225,8,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,B,,,,,CHEMBL615258,11087,H,BAO_0000019,1,,,,,12052
226,1,Homo sapiens,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,F,9606.0,,,,CHEMBL615259,15569,N,BAO_0000219,1,,,,41M,80007
227,1,Homo sapiens,In vitro antitumor activity against 41M cell line.,F,9606.0,,,,CHEMBL615260,12989,N,BAO_0000219,1,,,,41M,80007
228,1,Homo sapiens,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,F,9606.0,,,,CHEMBL615261,16745,N,BAO_0000219,1,,,,41M,80007
229,1,Homo sapiens,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,F,9606.0,,,,CHEMBL615262,15569,N,BAO_0000219,1,,,,41M,80007
230,1,Homo sapiens,In vitro antitumor activity against 41McisR cell line.,F,9606.0,,,,CHEMBL615263,12989,N,BAO_0000219,1,,,,41M,80007
231,1,Homo sapiens,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,F,9606.0,,,,CHEMBL838393,12989,N,BAO_0000219,1,,,,41M,80007
232,1,Homo sapiens,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,F,9606.0,,,,CHEMBL615264,16745,N,BAO_0000219,1,,,,41M,80007
233,9,Homo sapiens,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),B,9606.0,,,,CHEMBL615265,6210,D,BAO_0000357,1,,,,,84
234,9,Homo sapiens,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),B,9606.0,,,,CHEMBL615266,6210,D,BAO_0000357,1,,,,,68
235,8,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),B,,,,,CHEMBL615267,6226,H,BAO_0000357,1,,,,,68
236,8,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,B,,,,,CHEMBL615268,17855,H,BAO_0000357,1,,,,,10201
237,8,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,B,,,,,CHEMBL615269,17855,H,BAO_0000357,1,,,,,10201
238,8,,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,B,,,,,CHEMBL615270,17855,H,BAO_0000357,1,,,,,10201
239,8,,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",B,,,,,CHEMBL615271,10413,H,BAO_0000357,1,,,,,12220
240,8,Escherichia coli,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",B,562.0,,,,CHEMBL615272,10413,H,BAO_0000357,1,,,,,11303
241,8,Escherichia coli,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",B,562.0,,,,CHEMBL615103,10413,H,BAO_0000357,1,,,,,11303
242,8,Escherichia coli,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",B,562.0,,,,CHEMBL615104,10413,H,BAO_0000357,1,,,,,11303
243,8,,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",B,,,,,CHEMBL615105,10413,H,BAO_0000357,1,,,,,12220
244,8,,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",B,,,,,CHEMBL872866,10413,H,BAO_0000357,1,,,,,12220
245,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",B,9823.0,,,,CHEMBL615106,7587,H,BAO_0000357,1,,,,,11303
246,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",B,9823.0,,,,CHEMBL615107,7587,H,BAO_0000019,1,,,,,11303
247,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",B,9823.0,,,,CHEMBL615108,7587,H,BAO_0000357,1,,,,,11303
248,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",B,9823.0,,,,CHEMBL615109,7587,H,BAO_0000357,1,,,,,11303
249,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",B,9823.0,,,,CHEMBL615110,7587,H,BAO_0000357,1,,,,,11303
250,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",B,9823.0,,,,CHEMBL840105,7587,H,BAO_0000019,1,,,,,11303
251,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-5 M inhibitory concentration",B,9823.0,,,,CHEMBL615111,7587,H,BAO_0000019,1,,,,,11303
252,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-6 M inhibitory concentration",B,9823.0,,,,CHEMBL615112,7587,H,BAO_0000019,1,,,,,11303
253,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-7 M inhibitory concentration",B,9823.0,,,,CHEMBL615113,7587,H,BAO_0000019,1,,,,,11303
254,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme.",B,9823.0,,,,CHEMBL615114,7587,H,BAO_0000019,1,,,,,11303
255,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",B,9823.0,,,,CHEMBL615115,7587,H,BAO_0000357,1,,,,,11303
256,8,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",B,9823.0,,,,CHEMBL615116,7587,H,BAO_0000019,1,,,,,11303
257,8,,"Compound was tested for in vitro inhibition of 5,10-Methylene Tetrahydrofolate Cyclohydrolase, competitive against (+)-L-5,10-methenyltetrahydrofolate",B,,,,,CHEMBL615698,7323,H,BAO_0000357,1,,,,,11303
258,0,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme at 10E-4 M inhibitory concentration",B,9823.0,,,,CHEMBL615699,7587,U,BAO_0000019,1,,,,,22226
259,0,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme.",B,9823.0,,,,CHEMBL615700,7587,U,BAO_0000019,1,,,,,22226
260,8,Saccharomyces cerevisiae,Inhibition of 5-Desaturase involved in ergosterol biosynthesis,B,4932.0,,,,CHEMBL615701,13750,H,BAO_0000357,1,,,,,100249
261,0,Rattus norvegicus,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,B,10116.0,,,,CHEMBL615702,7662,U,BAO_0000019,1,,,,,22226
262,0,Rattus norvegicus,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,B,10116.0,,,,CHEMBL615703,7662,U,BAO_0000019,1,,,,,22226
263,0,Rattus norvegicus,"Irreversible inhibition of Walker 256 FUDR phosphorylase; expressed as Vo/Vi, velocity without inhibitor to that of velocity with inhibitor",B,10116.0,,,,CHEMBL615704,7662,U,BAO_0000019,1,,,,,22226
264,6,,"Tested for 5-HT 3 receptor antagonist potency by ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",F,,,,,CHEMBL615705,12211,H,BAO_0000019,1,,,,,104698
265,6,,"Compound was tested for its 5-HT 3 receptor antagonist potency by their ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",F,,,,,CHEMBL615706,12211,H,BAO_0000019,1,,,,,104698
266,9,Cavia porcellus,Relative ability to increase cholinergically mediated contractions in isolated ileum of guinea pig,F,10141.0,Ileum,,,CHEMBL615707,12211,D,BAO_0000221,1,2116.0,,,,20033
267,8,,Stimulatory activity of intragastric pressure was tested in the rat,F,,,,,CHEMBL615708,12211,H,BAO_0000019,1,,,,,10623
268,8,,% Decrease of 5-HT carrier-receptor -bound radioactivity using paroxetine as a radioligand.,B,,,,,CHEMBL615709,15453,H,BAO_0000357,1,,,,,121
