tid,src_assay_id,relationship_type,tissue_id,assay_strain,assay_id,assay_organism,description,assay_tissue,curated_by,variant_id,chembl_id,assay_test_type,assay_tax_id,cell_id,confidence_score,src_id,assay_cell_type,assay_type,assay_category,assay_subcellular_fraction,bao_format,doc_id
19640,,H,,,139,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,Autocuration,,CHEMBL615362,,,,8,1,,F,,,BAO_0000019,10543
19640,,H,,,140,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,Expert,,CHEMBL615363,,,,8,1,,F,,,BAO_0000019,10543
19640,,H,,,141,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,Autocuration,,CHEMBL615364,,,,8,1,,B,,,BAO_0000357,10543
19640,,H,,,142,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,Expert,,CHEMBL615365,,,,8,1,,F,,,BAO_0000019,10543
80360,,N,,,143,Mus musculus,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,,Intermediate,,CHEMBL615366,,10090.0,524.0,1,1,P338,F,,,BAO_0000219,11365
80360,,N,,,144,Mus musculus,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,,Intermediate,,CHEMBL615367,,10090.0,524.0,1,1,P338,F,,,BAO_0000219,11365
80384,,N,,,145,Homo sapiens,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,,Intermediate,,CHEMBL615368,,9606.0,554.0,1,1,PBL,F,,,BAO_0000219,11803
22226,,U,,,146,Ovis aries,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,,Autocuration,,CHEMBL615369,,9940.0,,0,1,,F,,,BAO_0000019,11803
22226,,U,,,147,Ovis aries,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,,Autocuration,,CHEMBL615370,,9940.0,,0,1,,F,,,BAO_0000019,11803
191,,H,,,148,,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),,Autocuration,,CHEMBL615673,,,,8,1,,B,,,BAO_0000357,12278
22226,,U,,,149,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,,Autocuration,,CHEMBL615674,,9606.0,,0,1,,F,,,BAO_0000019,8249
22226,,U,,,150,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,,Autocuration,,CHEMBL615675,,9606.0,,0,1,,F,,,BAO_0000019,8249
22226,,U,,,151,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,,Autocuration,,CHEMBL615676,,9606.0,635.0,0,1,CCRF-CEM,F,,,BAO_0000219,8249
22226,,U,,,152,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,,Autocuration,,CHEMBL615677,,9606.0,635.0,0,1,CCRF-CEM,F,,,BAO_0000219,8249
22226,,U,,,153,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,,Autocuration,,CHEMBL615678,,9606.0,635.0,0,1,CCRF-CEM,F,,,BAO_0000219,8249
22226,,U,,,154,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,,Autocuration,,CHEMBL615679,,9606.0,635.0,0,1,CCRF-CEM,F,,,BAO_0000219,8249
22226,,U,,,155,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,,Autocuration,,CHEMBL615680,,9606.0,,0,1,,F,,,BAO_0000019,8249
22226,,U,,,156,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,,Autocuration,,CHEMBL615681,,9606.0,,0,1,,F,,,BAO_0000019,8249
104290,,H,,,157,,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,,Autocuration,,CHEMBL857972,,,,6,1,,B,,,BAO_0000249,16992
50264,,N,,,158,Streptococcus pyogenes,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,,Intermediate,,CHEMBL857899,,1314.0,,1,1,,F,,,BAO_0000218,10543
50527,,N,,,159,Human herpesvirus 3,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),,Intermediate,,CHEMBL615371,,10335.0,,1,1,,F,,,BAO_0000218,17833
50527,,N,,,160,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,,Expert,,CHEMBL615372,,10335.0,468.0,1,1,HEL,F,,,BAO_0000218,17290
50527,,N,,,161,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV; ND: No data,,Intermediate,,CHEMBL615373,,10335.0,,1,1,,F,,,BAO_0000218,17290
50527,,N,,,162,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV; ND=No data,,Intermediate,,CHEMBL615374,,10335.0,,1,1,,F,,,BAO_0000218,17290
50145,,N,,,163,escherichia cloac,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",,Intermediate,,CHEMBL615375,,561.0,,1,1,,F,,,BAO_0000218,10932
22226,,U,,,164,,Ratio of Ki at A2 to Ki at A1 receptors,,Autocuration,,CHEMBL615376,,,,0,1,,B,,,BAO_0000019,9707
11143,,H,,,165,Candida albicans,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",,Expert,,CHEMBL615377,,5476.0,,8,1,,B,,,BAO_0000249,2346
18077,,H,,,166,Candida glabrata CBS 138,"Inhibition of 1,3-beta-glucan synthase",,Expert,,CHEMBL615378,,284593.0,,8,1,,B,,,BAO_0000357,2205
80609,,N,,,167,Homo sapiens,Inhibition of growth of 1-87 human tumor cell line,,Intermediate,,CHEMBL615379,,9606.0,832.0,1,1,1-87 tumor cell line,F,,,BAO_0000219,11900
12166,,D,,,168,Rattus norvegicus,Inhibition of 1-lipoxygenase (LOX)in RBL cells,,Expert,,CHEMBL615380,,10116.0,,9,1,,B,,,BAO_0000219,14864
100171,,D,,,169,Glycine max,Inhibitory activity against soybean 1-lipoxygenase (SLO),,Autocuration,,CHEMBL615381,,3847.0,,9,1,,B,,,BAO_0000357,16474
100171,,D,,,170,Glycine max,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,,Autocuration,,CHEMBL615382,,3847.0,,9,1,,B,,,BAO_0000357,16474
100171,,D,,,171,Glycine max,% inhibition against soybean 1-lipoxygenase (SLO),,Autocuration,,CHEMBL615383,,3847.0,,9,1,,B,,,BAO_0000357,16474
100171,,D,,,172,Glycine max,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,,Autocuration,,CHEMBL615384,,3847.0,,9,1,,B,,,BAO_0000357,16474
100171,,D,,,173,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,,Autocuration,,CHEMBL615385,,3847.0,,9,1,,B,,,BAO_0000357,3094
100171,,D,,,174,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,,Autocuration,,CHEMBL615386,,3847.0,,9,1,,B,,,BAO_0000357,3094
100171,,D,,,175,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,,Autocuration,,CHEMBL615387,,3847.0,,9,1,,B,,,BAO_0000357,3094
100171,,D,,,176,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,,Autocuration,,CHEMBL615388,,3847.0,,9,1,,B,,,BAO_0000357,3094
100171,,D,,,177,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,,Autocuration,,CHEMBL615214,,3847.0,,9,1,,B,,,BAO_0000357,3094
100171,,D,,,178,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,,Autocuration,,CHEMBL827087,,3847.0,,9,1,,B,,,BAO_0000357,3094
100171,,D,,,179,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,,Autocuration,,CHEMBL615215,,3847.0,,9,1,,B,,,BAO_0000357,3094
100171,,D,,,180,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,,Autocuration,,CHEMBL615216,,3847.0,,9,1,,B,,,BAO_0000357,3094
100171,,D,,,181,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,,Autocuration,,CHEMBL615217,,3847.0,,9,1,,B,,,BAO_0000357,3094
100171,,D,,,182,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,,Autocuration,,CHEMBL615218,,3847.0,,9,1,,B,,,BAO_0000357,3094
100171,,D,,,183,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,,Autocuration,,CHEMBL615219,,3847.0,,9,1,,B,,,BAO_0000357,3094
22226,,U,,,184,Mus musculus,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,,Autocuration,,CHEMBL615220,,10090.0,,0,1,,B,,,BAO_0000019,10413
80049,,N,,,185,Mus musculus,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),,Intermediate,,CHEMBL615221,,10090.0,294.0,1,1,C3H 10T1/2,F,,,BAO_0000219,16929
22226,,U,,,186,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,Intermediate,,CHEMBL615222,,,,0,1,,F,,,BAO_0000019,1229
11489,,H,,,187,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,Autocuration,,CHEMBL615223,,,,8,1,,B,,,BAO_0000357,16587
11862,,H,,,188,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,Autocuration,,CHEMBL615224,,,,8,1,,B,,,BAO_0000357,16587
11862,,H,,,189,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,Autocuration,,CHEMBL615225,,,,8,1,,B,,,BAO_0000357,16587
11489,,H,,,190,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,Autocuration,,CHEMBL615226,,,,8,1,,B,,,BAO_0000357,16587
11862,,H,,,191,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,Autocuration,,CHEMBL615227,,,,8,1,,B,,,BAO_0000357,16587
12347,,D,,,192,Bos taurus,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,Expert,,CHEMBL615228,,9913.0,,9,1,,F,,,BAO_0000019,8058
100120,,D,,,193,Rattus norvegicus,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,Expert,,CHEMBL615229,,10116.0,,9,1,,B,,,BAO_0000357,9065
100120,,D,2369.0,,194,Rattus norvegicus,Inhibition of 11 beta-hydroxylase from rat adrenal gland,Adrenal gland,Expert,,CHEMBL615230,,10116.0,,9,1,,B,,,BAO_0000357,8865
100120,,D,,,195,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase,,Expert,,CHEMBL615231,,10116.0,,9,1,,B,,,BAO_0000357,9066
100120,,D,,,196,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase,,Expert,,CHEMBL884520,,10116.0,,9,1,,B,,,BAO_0000357,8394
100120,,D,,,197,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,Expert,,CHEMBL615232,,10116.0,,9,1,,B,,,BAO_0000357,8394
10328,,H,,,198,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,Autocuration,,CHEMBL615233,,,,8,1,,B,,,BAO_0000019,6431
11490,,H,,,199,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,Autocuration,,CHEMBL827088,,,,8,1,,B,,,BAO_0000357,6431
11490,,H,,,200,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,Autocuration,,CHEMBL615234,,,,8,1,,B,,,BAO_0000357,6431
11134,,H,,,201,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,Autocuration,,CHEMBL615235,,,,8,1,,F,,,BAO_0000019,9295
12052,,H,,,202,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,Autocuration,,CHEMBL615236,,,,8,1,,B,,,BAO_0000019,10193
11134,,H,,,203,,Compound was tested in vitro for inhibition of 12-LO human platelet,,Autocuration,,CHEMBL615237,,,,8,1,,B,,,BAO_0000019,13622
11134,,H,,,204,,Inhibitory concentration against human platelet 12-lipoxygenase,,Autocuration,,CHEMBL615238,,,,8,1,,F,,,BAO_0000019,12079
11134,,H,,,205,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,Autocuration,,CHEMBL615239,,,,8,1,,B,,,BAO_0000019,13622
11134,,D,,,206,Homo sapiens,Inhibitory concentration against human platelet 12-lipoxygenase,,Autocuration,,CHEMBL615240,,9606.0,,9,1,,F,,,BAO_0000019,12079
11835,,H,,,207,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,Expert,,CHEMBL615241,,,,8,1,,B,,,BAO_0000019,13500
11601,,H,,,208,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,Expert,,CHEMBL615242,,,,8,1,,B,,,BAO_0000357,13723
11134,,H,,,209,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,Autocuration,,CHEMBL615243,,,,8,1,,B,,,BAO_0000019,16474
11134,,H,,,210,,Inhibitory activity against human platelet 12-lipoxygenase,,Autocuration,,CHEMBL615244,,,,8,1,,B,,,BAO_0000019,1630
11134,,H,,,211,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,Autocuration,,CHEMBL615245,,,,8,1,,B,,,BAO_0000019,167
11134,,H,,,212,,% inhibition against human platelet 12-lipoxygenase (12-HLO),,Autocuration,,CHEMBL615246,,,,8,1,,B,,,BAO_0000019,16474
11134,,H,,,213,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,Autocuration,,CHEMBL615247,,,,8,1,,B,,,BAO_0000019,167
11134,,H,,,214,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,Autocuration,,CHEMBL615248,,,,8,1,,B,,,BAO_0000019,16474
11601,,H,,,215,,Inhibitory activity towards porcine 12-lipoxygenase,,Autocuration,,CHEMBL615249,,,,8,1,,B,,,BAO_0000357,10091
11601,,H,,,216,,Tested for inhibition against porcine 12-LO,,Autocuration,,CHEMBL615250,,,,8,1,,B,,,BAO_0000357,11966
12052,,H,,,217,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,Autocuration,,CHEMBL615251,,,,8,1,,B,,,BAO_0000019,951
12052,,H,,,218,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,Autocuration,,CHEMBL615252,,,,8,1,,B,,,BAO_0000019,10997
12052,,H,,,219,,In vitro inhibition of rat platelet 12-lipoxygenase,,Expert,,CHEMBL828340,,,,8,1,,B,,,BAO_0000019,10193
12052,,H,,,220,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,Autocuration,,CHEMBL615253,,,,8,1,,B,,,BAO_0000019,10193
12052,,H,,,221,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,Autocuration,,CHEMBL615254,,,,8,1,,B,,,BAO_0000019,10193
12052,,H,,,222,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,Autocuration,,CHEMBL615255,,,,8,1,,B,,,BAO_0000019,10193
12052,,H,,,223,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,Autocuration,,CHEMBL615256,,,,8,1,,B,,,BAO_0000019,10193
12052,,H,,,224,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,Autocuration,,CHEMBL615257,,,,8,1,,B,,,BAO_0000019,10193
12052,,H,,,225,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,Autocuration,,CHEMBL615258,,,,8,1,,B,,,BAO_0000019,11087
80007,,N,,,226,Homo sapiens,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,,Intermediate,,CHEMBL615259,,9606.0,621.0,1,1,41M,F,,,BAO_0000219,15569
80007,,N,,,227,Homo sapiens,In vitro antitumor activity against 41M cell line.,,Expert,,CHEMBL615260,,9606.0,621.0,1,1,41M,F,,,BAO_0000219,12989
80007,,N,,,228,Homo sapiens,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,,Intermediate,,CHEMBL615261,,9606.0,621.0,1,1,41M,F,,,BAO_0000219,16745
80007,,N,,,229,Homo sapiens,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,,Intermediate,,CHEMBL615262,,9606.0,621.0,1,1,41M,F,,,BAO_0000219,15569
80007,,N,,,230,Homo sapiens,In vitro antitumor activity against 41McisR cell line.,,Expert,,CHEMBL615263,,9606.0,621.0,1,1,41M,F,,,BAO_0000219,12989
80007,,N,,,231,Homo sapiens,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,,Expert,,CHEMBL838393,,9606.0,621.0,1,1,41M,F,,,BAO_0000219,12989
80007,,N,,,232,Homo sapiens,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,,Intermediate,,CHEMBL615264,,9606.0,621.0,1,1,41M,F,,,BAO_0000219,16745
84,,D,,,233,Homo sapiens,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,Expert,,CHEMBL615265,,9606.0,,9,1,,B,,,BAO_0000357,6210
68,,D,,,234,Homo sapiens,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,Expert,,CHEMBL615266,,9606.0,,9,1,,B,,,BAO_0000357,6210
68,,H,,,235,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,Expert,,CHEMBL615267,,,,8,1,,B,,,BAO_0000357,6226
10201,,H,,,236,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,Expert,,CHEMBL615268,,,,8,1,,B,,,BAO_0000357,17855
10201,,H,,,237,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,Expert,,CHEMBL615269,,,,8,1,,B,,,BAO_0000357,17855
10201,,H,,,238,,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,Expert,,CHEMBL615270,,,,8,1,,B,,,BAO_0000357,17855
12220,,H,,,239,,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,Autocuration,,CHEMBL615271,,,,8,1,,B,,,BAO_0000357,10413
11303,,H,,,240,Escherichia coli,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,Autocuration,,CHEMBL615272,,562.0,,8,1,,B,,,BAO_0000357,10413
11303,,H,,,241,Escherichia coli,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,Autocuration,,CHEMBL615103,,562.0,,8,1,,B,,,BAO_0000357,10413
11303,,H,,,242,Escherichia coli,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,Autocuration,,CHEMBL615104,,562.0,,8,1,,B,,,BAO_0000357,10413
12220,,H,,,243,,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,Autocuration,,CHEMBL615105,,,,8,1,,B,,,BAO_0000357,10413
12220,,H,,,244,,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,Autocuration,,CHEMBL872866,,,,8,1,,B,,,BAO_0000357,10413
11303,,H,,,245,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,Autocuration,,CHEMBL615106,,9823.0,,8,1,,B,,,BAO_0000357,7587
11303,,H,,,246,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,Autocuration,,CHEMBL615107,,9823.0,,8,1,,B,,,BAO_0000019,7587
11303,,H,,,247,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,Autocuration,,CHEMBL615108,,9823.0,,8,1,,B,,,BAO_0000357,7587
11303,,H,,,248,Sus scrofa,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,Autocuration,,CHEMBL615109,,9823.0,,8,1,,B,,,BAO_0000357,7587
