ASSTIS,CI,ASTT,ASST,ASCETY,ASSTY,ASSORGA,CONFSC,ASSSUBCELFRAC,TII,VARI,ASCAT,BFOR,DI,Desc,RELATT,ASSI,SRASI,CHEI,ASTI,CURAB,Ti,SRI
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,N,7663,,CHEMBL627032,10116.0,Intermediate,50597,1
Muscle tissue,,,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,N,7664,,CHEMBL627033,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,N,7665,,CHEMBL627034,10116.0,Intermediate,50597,1
Spleen,,,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,N,7666,,CHEMBL627035,10116.0,Intermediate,50597,1
Thyroid gland,,,,,A,Rattus norvegicus,1,,2046.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,N,7667,,CHEMBL627036,10116.0,Intermediate,50597,1
Blood,,,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,N,7668,,CHEMBL875340,10116.0,Intermediate,50597,1
Heart,,,,,A,Rattus norvegicus,1,,948.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,N,7669,,CHEMBL627037,10116.0,Intermediate,50597,1
Kidney,,,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,N,7670,,CHEMBL627038,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,N,7671,,CHEMBL627039,10116.0,Intermediate,50597,1
Muscle tissue,,,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,N,7672,,CHEMBL627040,10116.0,Intermediate,50597,1
Spleen,,,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,N,7673,,CHEMBL624663,10116.0,Intermediate,50597,1
Thyroid gland,,,,,A,Rattus norvegicus,1,,2046.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,N,7674,,CHEMBL625963,10116.0,Intermediate,50597,1
Brain,,,,,A,Rattus norvegicus,1,,955.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,N,7675,,CHEMBL876799,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,N,7676,,CHEMBL626133,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,N,7677,,CHEMBL626134,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6295,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,N,7678,,CHEMBL626135,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6296,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,N,7679,,CHEMBL626136,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6296,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,N,7680,,CHEMBL626137,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6295,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,N,7681,,CHEMBL626138,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6296,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,N,7682,,CHEMBL626139,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,17260,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,N,7683,,CHEMBL626140,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,17260,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,N,7684,,CHEMBL626141,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,17686,C24h in rat p.o. at 20 mg/kg concentration,N,7685,,CHEMBL626142,10116.0,Intermediate,50597,1
Muscle tissue,,In vivo,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,9866,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,N,7686,,CHEMBL627930,10116.0,Intermediate,50597,1
Muscle tissue,,In vivo,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,9866,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,N,7687,,CHEMBL627931,10116.0,Intermediate,50597,1
Muscle tissue,,In vivo,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,9866,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,N,7688,,CHEMBL627932,10116.0,Intermediate,50597,1
Spleen,,In vivo,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,9866,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,N,7689,,CHEMBL627933,10116.0,Intermediate,50597,1
Spleen,,In vivo,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,9866,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,N,7690,,CHEMBL627934,10116.0,Intermediate,50597,1
Spleen,,In vivo,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,9866,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,N,7691,,CHEMBL627935,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,N,7692,,CHEMBL627936,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,N,7693,,CHEMBL627937,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,N,7694,,CHEMBL627938,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,N,7695,,CHEMBL627939,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,N,7696,,CHEMBL627940,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,N,7697,,CHEMBL627941,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,N,7698,,CHEMBL876800,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,N,7699,,CHEMBL627942,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,N,7700,,CHEMBL627943,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,N,7701,,CHEMBL627944,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,N,7702,,CHEMBL627945,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,N,7703,,CHEMBL628584,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA at 15 min,N,7704,,CHEMBL628585,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,N,7705,,CHEMBL628586,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA at 30 min,N,7706,,CHEMBL628587,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,N,7707,,CHEMBL628588,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,N,7708,,CHEMBL628589,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,N,7709,,CHEMBL625304,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,N,7710,,CHEMBL625305,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,N,7711,,CHEMBL625306,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,N,7712,,CHEMBL625307,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,N,7713,,CHEMBL625308,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,N,7714,,CHEMBL627740,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,N,7715,,CHEMBL627741,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,N,7716,,CHEMBL627742,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,N,7717,,CHEMBL627743,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,9866,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,N,7718,,CHEMBL627744,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,N,7719,,CHEMBL627745,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,N,7720,,CHEMBL627746,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,N,7721,,CHEMBL627747,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,N,7722,,CHEMBL876810,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,N,7723,,CHEMBL627748,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,N,7724,,CHEMBL627749,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,N,7725,,CHEMBL627750,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,N,7726,,CHEMBL618728,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,N,7727,,CHEMBL618729,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA at 15 min,N,7728,,CHEMBL618730,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,N,7729,,CHEMBL618731,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA at 30 min,N,7730,,CHEMBL618732,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,N,7731,,CHEMBL618733,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,N,7732,,CHEMBL618734,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,N,7733,,CHEMBL618735,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,N,7734,,CHEMBL876602,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,N,7735,,CHEMBL618736,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,N,7736,,CHEMBL618737,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,N,7737,,CHEMBL618738,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,N,7738,,CHEMBL618739,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,N,7739,,CHEMBL618740,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,N,7740,,CHEMBL618741,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,N,7741,,CHEMBL618742,10116.0,Intermediate,50597,1
Bone,,In vivo,,,A,Rattus norvegicus,1,,10000001.0,,,BAO_0000218,9866,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,N,7742,,CHEMBL618743,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,17752,Half-life from rat plasma at a single oral dose of 25 mg/kg,N,7743,,CHEMBL618744,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5610,Half-life in male rat,N,7744,,CHEMBL618745,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5939,Half-life in rat after peroral administration at 10 mg/kg concentration,N,7745,,CHEMBL620479,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5939,Half-life in rat after peroral administration at 5 mg/kg concentration,N,7746,,CHEMBL620480,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,17771,Half-life in rat at a dose of 3 mg/kg,N,7747,,CHEMBL620481,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,1974,Half-life was evaluated in rats,N,7748,,CHEMBL620482,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,4239,Half-life was measured in rat,N,7749,,CHEMBL876603,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6681,Half-life period for the compound was determined in rats at 50 mg/kg dose,N,7750,,CHEMBL620483,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,17752,Half-life period in rats after intravenous administration at 5 mg/kg,N,7751,,CHEMBL620484,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6046,Half-life period in rat at 10 mg/kg,N,7752,,CHEMBL620485,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6685,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",N,7753,,CHEMBL620486,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6685,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",N,7754,,CHEMBL620487,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6685,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",N,7755,,CHEMBL620488,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,4727,Half-life time in rat the dose of 2 mg/kg,N,7756,,CHEMBL620489,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,1088,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,N,7757,,CHEMBL620490,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5610,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,N,7758,,CHEMBL620491,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,3032,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",N,7759,,CHEMBL876604,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5199,Oral half life was determined,N,7760,,CHEMBL620492,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14941,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",N,7761,,CHEMBL620493,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,4408,Pharmacokinetic property (t1/2) in rat,N,7762,,CHEMBL620494,10116.0,Intermediate,50597,1
Plasma,,,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,2552,Plasma elimination half-life was determined,N,7763,,CHEMBL620495,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,5199,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,N,7764,,CHEMBL620496,10116.0,Intermediate,50597,1
