assays_doc_id,assays_assay_tax_id,assays_relationship_type,assays_tissue_id,assays_chembl_id,assays_assay_cell_type,assays_variant_id,assays_assay_category,assays_assay_tissue,assays_assay_id,assays_confidence_score,assays_description,assays_assay_strain,assays_curated_by,assays_tid,assays_cell_id,assays_bao_format,assays_assay_subcellular_fraction,assays_assay_test_type,assays_assay_organism,assays_src_id,assays_src_assay_id,assays_assay_type
10130,10116.0,N,2113.0,CHEMBL627030,,,,Kidney,7661,1,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in kidney; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,2107.0,CHEMBL627031,,,,Liver,7662,1,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,2048.0,CHEMBL627032,,,,Lung,7663,1,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,2385.0,CHEMBL627033,,,,Muscle tissue,7664,1,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,,CHEMBL627034,,,,,7665,1,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,2106.0,CHEMBL627035,,,,Spleen,7666,1,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,2046.0,CHEMBL627036,,,,Thyroid gland,7667,1,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,178.0,CHEMBL875340,,,,Blood,7668,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,948.0,CHEMBL627037,,,,Heart,7669,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,2113.0,CHEMBL627038,,,,Kidney,7670,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,2107.0,CHEMBL627039,,,,Liver,7671,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,2385.0,CHEMBL627040,,,,Muscle tissue,7672,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,2106.0,CHEMBL624663,,,,Spleen,7673,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,2046.0,CHEMBL625963,,,,Thyroid gland,7674,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,955.0,CHEMBL876799,,,,Brain,7675,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,2048.0,CHEMBL626133,,,,Lung,7676,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10130,10116.0,N,,CHEMBL626134,,,,,7677,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
6295,10116.0,N,,CHEMBL626135,,,,,7678,1,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
6296,10116.0,N,,CHEMBL626136,,,,,7679,1,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
6296,10116.0,N,,CHEMBL626137,,,,,7680,1,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
6295,10116.0,N,,CHEMBL626138,,,,,7681,1,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
6296,10116.0,N,,CHEMBL626139,,,,,7682,1,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
17260,10116.0,N,,CHEMBL626140,,,,,7683,1,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17260,10116.0,N,,CHEMBL626141,,,,,7684,1,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17686,10116.0,N,,CHEMBL626142,,,,,7685,1,C24h in rat p.o. at 20 mg/kg concentration,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
9866,10116.0,N,2385.0,CHEMBL627930,,,,Muscle tissue,7686,1,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,2385.0,CHEMBL627931,,,,Muscle tissue,7687,1,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,2385.0,CHEMBL627932,,,,Muscle tissue,7688,1,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,2106.0,CHEMBL627933,,,,Spleen,7689,1,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,2106.0,CHEMBL627934,,,,Spleen,7690,1,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,2106.0,CHEMBL627935,,,,Spleen,7691,1,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627936,,,,Blood,7692,1,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627937,,,,Blood,7693,1,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627938,,,,Blood,7694,1,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627939,,,,Blood,7695,1,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627940,,,,Blood,7696,1,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627941,,,,Blood,7697,1,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL876800,,,,Blood,7698,1,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627942,,,,Blood,7699,1,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627943,,,,Blood,7700,1,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627944,,,,Blood,7701,1,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627945,,,,Blood,7702,1,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL628584,,,,Blood,7703,1,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL628585,,,,Blood,7704,1,Biodistribution in rat blood in the presence of GdDTPA at 15 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL628586,,,,Blood,7705,1,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL628587,,,,Blood,7706,1,Biodistribution in rat blood in the presence of GdDTPA at 30 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL628588,,,,Blood,7707,1,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL628589,,,,Blood,7708,1,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL625304,,,,Blood,7709,1,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL625305,,,,Blood,7710,1,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL625306,,,,Blood,7711,1,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL625307,,,,Blood,7712,1,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL625308,,,,Blood,7713,1,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627740,,,,Blood,7714,1,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627741,,,,Blood,7715,1,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627742,,,,Blood,7716,1,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627743,,,,Blood,7717,1,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,178.0,CHEMBL627744,,,,Blood,7718,1,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL627745,,,,Bone,7719,1,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL627746,,,,Bone,7720,1,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL627747,,,,Bone,7721,1,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL876810,,,,Bone,7722,1,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL627748,,,,Bone,7723,1,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL627749,,,,Bone,7724,1,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL627750,,,,Bone,7725,1,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618728,,,,Bone,7726,1,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618729,,,,Bone,7727,1,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618730,,,,Bone,7728,1,Biodistribution in rat bone in the presence of GdDTPA at 15 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618731,,,,Bone,7729,1,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618732,,,,Bone,7730,1,Biodistribution in rat bone in the presence of GdDTPA at 30 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618733,,,,Bone,7731,1,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618734,,,,Bone,7732,1,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618735,,,,Bone,7733,1,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL876602,,,,Bone,7734,1,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618736,,,,Bone,7735,1,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618737,,,,Bone,7736,1,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618738,,,,Bone,7737,1,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618739,,,,Bone,7738,1,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618740,,,,Bone,7739,1,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618741,,,,Bone,7740,1,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618742,,,,Bone,7741,1,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
9866,10116.0,N,10000001.0,CHEMBL618743,,,,Bone,7742,1,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17752,10116.0,N,1969.0,CHEMBL618744,,,,Plasma,7743,1,Half-life from rat plasma at a single oral dose of 25 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5610,10116.0,N,,CHEMBL618745,,,,,7744,1,Half-life in male rat,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
5939,10116.0,N,,CHEMBL620479,,,,,7745,1,Half-life in rat after peroral administration at 10 mg/kg concentration,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5939,10116.0,N,,CHEMBL620480,,,,,7746,1,Half-life in rat after peroral administration at 5 mg/kg concentration,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17771,10116.0,N,,CHEMBL620481,,,,,7747,1,Half-life in rat at a dose of 3 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
1974,10116.0,N,,CHEMBL620482,,,,,7748,1,Half-life was evaluated in rats,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
4239,10116.0,N,,CHEMBL876603,,,,,7749,1,Half-life was measured in rat,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
6681,10116.0,N,,CHEMBL620483,,,,,7750,1,Half-life period for the compound was determined in rats at 50 mg/kg dose,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17752,10116.0,N,,CHEMBL620484,,,,,7751,1,Half-life period in rats after intravenous administration at 5 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
6046,10116.0,N,,CHEMBL620485,,,,,7752,1,Half-life period in rat at 10 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
6685,10116.0,N,,CHEMBL620486,,,,,7753,1,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
6685,10116.0,N,,CHEMBL620487,,,,,7754,1,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
6685,10116.0,N,,CHEMBL620488,,,,,7755,1,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
4727,10116.0,N,,CHEMBL620489,,,,,7756,1,Half-life time in rat the dose of 2 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
1088,10116.0,N,,CHEMBL620490,,,,,7757,1,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5610,10116.0,N,,CHEMBL620491,,,,,7758,1,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
3032,10116.0,N,1969.0,CHEMBL876604,,,,Plasma,7759,1,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5199,10116.0,N,,CHEMBL620492,,,,,7760,1,Oral half life was determined,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
14941,10116.0,N,,CHEMBL620493,,,,,7761,1,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
4408,10116.0,N,,CHEMBL620494,,,,,7762,1,Pharmacokinetic property (t1/2) in rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
