assays_CURB,assays_BAFO,assays_VARII,assays_ASSTI,assays_ASCA,assays_ASSOR,assays_ASSI,assays_ASTTY,assays_ASSUBFRA,assays_ASTIS,assays_ASSST,assays_DI,assays_TII,assays_T,assays_SRASI,assays_RELTY,assays_SI,assays_ASSCTY,assays_Descri,assays_CHI,assays_CEI,assays_CONFISCO,assays_ASST
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7662,,,Liver,,10130,2107.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,CHEMBL627031,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7663,,,Lung,,10130,2048.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,CHEMBL627032,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7664,,,Muscle tissue,,10130,2385.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,CHEMBL627033,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7665,,,,,10130,,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,CHEMBL627034,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7666,,,Spleen,,10130,2106.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,CHEMBL627035,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7667,,,Thyroid gland,,10130,2046.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,CHEMBL627036,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7668,,,Blood,,10130,178.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,CHEMBL875340,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7669,,,Heart,,10130,948.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,CHEMBL627037,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7670,,,Kidney,,10130,2113.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,CHEMBL627038,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7671,,,Liver,,10130,2107.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,CHEMBL627039,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7672,,,Muscle tissue,,10130,2385.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,CHEMBL627040,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7673,,,Spleen,,10130,2106.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,CHEMBL624663,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7674,,,Thyroid gland,,10130,2046.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,CHEMBL625963,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7675,,,Brain,,10130,955.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,CHEMBL876799,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7676,,,Lung,,10130,2048.0,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,CHEMBL626133,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7677,,,,,10130,,50597,,N,1,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,CHEMBL626134,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7678,,,,,6295,,50597,,N,1,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,CHEMBL626135,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7679,,,,,6296,,50597,,N,1,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,CHEMBL626136,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7680,,,,,6296,,50597,,N,1,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,CHEMBL626137,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7681,,,,,6295,,50597,,N,1,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,CHEMBL626138,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7682,,,,,6296,,50597,,N,1,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,CHEMBL626139,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7683,In vivo,,,,17260,,50597,,N,1,,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,CHEMBL626140,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7684,In vivo,,,,17260,,50597,,N,1,,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,CHEMBL626141,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7685,,,,,17686,,50597,,N,1,,C24h in rat p.o. at 20 mg/kg concentration,CHEMBL626142,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7686,In vivo,,Muscle tissue,,9866,2385.0,50597,,N,1,,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,CHEMBL627930,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7687,In vivo,,Muscle tissue,,9866,2385.0,50597,,N,1,,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,CHEMBL627931,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7688,In vivo,,Muscle tissue,,9866,2385.0,50597,,N,1,,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,CHEMBL627932,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7689,In vivo,,Spleen,,9866,2106.0,50597,,N,1,,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,CHEMBL627933,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7690,In vivo,,Spleen,,9866,2106.0,50597,,N,1,,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,CHEMBL627934,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7691,In vivo,,Spleen,,9866,2106.0,50597,,N,1,,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,CHEMBL627935,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7692,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,CHEMBL627936,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7693,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,CHEMBL627937,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7694,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,CHEMBL627938,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7695,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,CHEMBL627939,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7696,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,CHEMBL627940,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7697,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,CHEMBL627941,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7698,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,CHEMBL876800,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7699,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,CHEMBL627942,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7700,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,CHEMBL627943,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7701,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,CHEMBL627944,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7702,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,CHEMBL627945,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7703,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,CHEMBL628584,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7704,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA at 15 min,CHEMBL628585,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7705,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,CHEMBL628586,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7706,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA at 30 min,CHEMBL628587,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7707,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,CHEMBL628588,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7708,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,CHEMBL628589,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7709,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,CHEMBL625304,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7710,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,CHEMBL625305,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7711,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,CHEMBL625306,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7712,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,CHEMBL625307,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7713,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,CHEMBL625308,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7714,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,CHEMBL627740,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7715,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,CHEMBL627741,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7716,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,CHEMBL627742,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7717,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,CHEMBL627743,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7718,In vivo,,Blood,,9866,178.0,50597,,N,1,,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,CHEMBL627744,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7719,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,CHEMBL627745,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7720,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,CHEMBL627746,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7721,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,CHEMBL627747,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7722,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,CHEMBL876810,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7723,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,CHEMBL627748,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7724,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,CHEMBL627749,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7725,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,CHEMBL627750,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7726,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,CHEMBL618728,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7727,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,CHEMBL618729,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7728,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA at 15 min,CHEMBL618730,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7729,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,CHEMBL618731,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7730,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA at 30 min,CHEMBL618732,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7731,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,CHEMBL618733,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7732,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,CHEMBL618734,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7733,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,CHEMBL618735,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7734,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,CHEMBL876602,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7735,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,CHEMBL618736,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7736,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,CHEMBL618737,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7737,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,CHEMBL618738,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7738,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,CHEMBL618739,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7739,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,CHEMBL618740,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7740,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,CHEMBL618741,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7741,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,CHEMBL618742,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7742,In vivo,,Bone,,9866,10000001.0,50597,,N,1,,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,CHEMBL618743,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7743,In vivo,,Plasma,,17752,1969.0,50597,,N,1,,Half-life from rat plasma at a single oral dose of 25 mg/kg,CHEMBL618744,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7744,,,,,5610,,50597,,N,1,,Half-life in male rat,CHEMBL618745,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7745,In vivo,,,,5939,,50597,,N,1,,Half-life in rat after peroral administration at 10 mg/kg concentration,CHEMBL620479,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7746,In vivo,,,,5939,,50597,,N,1,,Half-life in rat after peroral administration at 5 mg/kg concentration,CHEMBL620480,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7747,In vivo,,,,17771,,50597,,N,1,,Half-life in rat at a dose of 3 mg/kg,CHEMBL620481,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7748,,,,,1974,,50597,,N,1,,Half-life was evaluated in rats,CHEMBL620482,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7749,,,,,4239,,50597,,N,1,,Half-life was measured in rat,CHEMBL876603,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7750,In vivo,,,,6681,,50597,,N,1,,Half-life period for the compound was determined in rats at 50 mg/kg dose,CHEMBL620483,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7751,In vivo,,,,17752,,50597,,N,1,,Half-life period in rats after intravenous administration at 5 mg/kg,CHEMBL620484,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7752,In vivo,,,,6046,,50597,,N,1,,Half-life period in rat at 10 mg/kg,CHEMBL620485,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7753,In vivo,,,,6685,,50597,,N,1,,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",CHEMBL620486,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7754,In vivo,,,,6685,,50597,,N,1,,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",CHEMBL620487,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7755,In vivo,,,,6685,,50597,,N,1,,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",CHEMBL620488,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7756,In vivo,,,,4727,,50597,,N,1,,Half-life time in rat the dose of 2 mg/kg,CHEMBL620489,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7757,In vivo,,,,1088,,50597,,N,1,,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,CHEMBL620490,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7758,In vivo,,,,5610,,50597,,N,1,,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,CHEMBL620491,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7759,In vivo,,Plasma,,3032,1969.0,50597,,N,1,,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",CHEMBL876604,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7760,In vivo,,,,5199,,50597,,N,1,,Oral half life was determined,CHEMBL620492,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7761,In vivo,,,,14941,,50597,,N,1,,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",CHEMBL620493,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7762,In vivo,,,,4408,,50597,,N,1,,Pharmacokinetic property (t1/2) in rat,CHEMBL620494,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,7763,,,Plasma,,2552,1969.0,50597,,N,1,,Plasma elimination half-life was determined,CHEMBL620495,,1,A
