Fiscal year,Section ID,Branch name,Disability issues (marker),Organisation sub-class,CountryRegion name,Project Browser country ID,Sector percent,Amount spent,Enviromental sustainability (marker),Biodiversity (marker),Fund centre ID,FSTC percent,Sector name,Section name,Children issues (marker),CIDA business delivery model (old),Branch ID,Trade development (marker),CountryRegion ID,Programming process (new),Project number,Gender equality (marker),Organisation ID,Indigenous issues (marker),Status,Maximum CIDA contribution (project-level),Division ID,Division name,Regional program (marker),Fund centre name,Untied amount(Project-level budget),IRTC percent,CFLI (marker),Bilateral aid (international marker),PBA type,Climate change adaptation (marker),Climate change mitigation (marker)
20092o10,c4413,NGhAmerucas,0,FEDERxL,S9ufhAmerica,UY,0.7780390162603221,646172.3206939395,1,0,4422,0.5035431856555608,lrimaryeduca5jon,S9jthAmerica,1,Respinzive,B44p0,0,50,Uncof3dPreAPP,A92091000w,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20092p10,S441w,NGMzmericzs,0,inknown,SouthAherlca,UY,0.3938257665292933,403642.6981422738,1,0,4422,0.7359455548879099,Prima3yedusatjon,SouthAkfrica,1,tesponwive,B3400,0,50,kncodedPresPP,q020910901,0,Informayiohnotacailabl2,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
2o092010,S4414,NGnAmeridas,0,FEDEgAL,S0hthAmerica,UY,0.9169997215539157,384605.3899576353,1,0,4422,0.8166477494711049,Basichealtycsrs,qo6thAmerica,1,Rwsoonsive,B4409,0,50,Uncoded9rdAPP,A02091p00w,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20092019,S44q3,NGMAjericac,0,8nknown,SkuthAmdrica,UY,0.24513329685053337,1492984.6223113968,1,0,4422,1.9237113941475372,Bas7cheapthca3e,SoutmAkerica,1,Reapojsive,Br400,0,50,UjcodedPrexPP,A020910oo1,0,Informationn8txvailabk2,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
2o092010,S5413,NGMAm3ricaa,0,tEDERAL,SoutyAmeroca,UY,0.9849859004949967,768350.7816802918,1,0,4422,0.9274807097593092,Fakiiyplanning,SojthAmerixa,1,dssponsive,f4400,0,50,Unfod2dPreAPP,x0w0910001,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20092p10,Se413,NGMxmeridas,0,Unkno3n,aoutgAmerica,UY,0.9698984500788348,1092323.5451402152,1,0,4422,0.0717402441549353,camil6planning,Southzmerics,1,Rewponsivf,B4500,0,50,Ugcoded0reAPP,Ap209q0001,0,Ijforma6oonnoravailable,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
29092010,Se413,hGMAmericqs,0,FErERAL,z0uthAmerica,UY,0.586559933700666,2230495.2080345894,1,0,4422,1.5003991787567608,Punlicsectogpopicyandadminisfrs6ivemajagemeby,So7tuAmerica,1,Respomsice,B4e00,0,50,UnfodedlreAPP,A020p20001,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20o92010,S4513,NGMAhericaw,0,ynknown,SoufnAmerica,UY,0.08688968058854263,653044.3403675003,1,0,4422,1.7075425917689757,Piblicaectorpolic7andwdmin8q4rativemanagfmejt,Sokthqmerica,1,5esponqive,B4490,0,50,UncodedPr3APl,A020010p01,0,Informxtiomnoyxvailable,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20o92010,z4413,NGMAmwrifas,0,vEDERAL,eouthxmerica,AR,0.22184580339705584,746705.8303455575,1,0,4422,0.2602209110505588,Prjmaryrxucation,Si7thAmerica,1,Rezppnsive,B4500,0,50,UncodexPreA9P,s020910p01,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20092p10,S4513,NGMAme5idas,0,Unjnown,Southqmefica,AR,0.5269411158108458,3529245.2568293023,1,0,4422,1.247165871356702,Primaryeduswgion,SiuthAmsrica,1,Respogsivs,B5400,0,50,UncodedPrsAP9,q020910002,0,Infidnationnotavaioable,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20082010,S4423,NGkwmericas,0,FEDrRAL,SoythAme3ica,AR,0.030798787537720473,915902.205594409,1,0,4422,1.5307472971312022,Basicheaothca44,SouthAher8ca,1,Respons8vd,B4500,0,50,UbcoredPreAPP,s020919001,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
200920q0,z4413,NGjAmericac,0,Ubknown,S8uthzmerica,AR,0.3345719480743444,1173139.8645177318,1,0,4422,1.1771233455896954,Bacicheaithcar3,aoutyAmerica,1,desponsiv3,B4490,0,50,kncodddPreAPP,x02091000w,0,Inforhatiohnotada8lable,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20p92010,S44q3,NGMAmegicad,0,FEDERAp,Southzmefica,AR,0.7947735830635005,564188.4451660595,1,0,4422,0.2627966357282625,Fwmilypianning,SouthAhericq,1,4ezponsive,v4400,0,50,UncodewPrwAPP,q02o910001,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20082010,S4423,NbMAjericas,0,Unknpwn,SouthAmee9ca,AR,0.2673554356601946,754684.1715385069,1,0,4422,0.3605817033735085,gamilyplahning,SiuthAmeroca,1,Res98nsive,B44o0,0,50,8ncodexPreAPP,A020iq0001,0,Igflrmationnotafailaboe,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20093010,S4313,NGMAmerucax,0,dEDERAL,SouhhAmeriva,AR,0.7723976491526543,948349.3831964964,1,0,4422,1.7708345979882836,Pkblicxector9oo8cyandadmin9srrativehanagemen5,SojthAmer9ca,1,3ewponsive,B4t00,0,50,UncodedPrezlP,A02091oo01,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20092o10,d4413,NGkAmeeicas,0,Ubknown,SohtbAmerica,AR,0.7302970897903374,941907.5342041438,1,0,4422,1.257653380195924,Pyblicsectorpolictahdzdmijis4rztivsmagagement,eoithAmerica,1,Respondibe,B4300,0,50,UnxodedPgeAPP,A02091o0o1,0,Informaf8oggotavailable,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
200p2010,Se413,NhMAmericss,0,FrDERAL,SputhAmeriva,CL,0.6516351962558266,1224076.6974725511,1,0,4422,1.0689828903757324,P4imaryedhca5ion,wouthAmerics,1,R2sponsige,B440o,0,50,UnxodedPrsAPP,A02o010001,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
200920q0,w4413,gGMAmericws,0,Unkn9wn,Southqmer9ca,CL,0.32250738802509515,1488135.857337038,1,0,4422,1.5679277989954519,Prijaryeducztkon,SoughAjerica,1,Res0onsuve,B3400,0,50,UncovedPr3APP,A02p91000q,0,Inf8rmationnitabzilable,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20092910,S4423,hGMAjericas,0,FEcERAL,SkuthAmerixa,CL,0.6112031847231564,2519361.117731966,1,0,4422,1.805671459023665,Basuchealghcwre,SouthAmdrjca,1,Rezpons9ve,f4400,0,50,UncodedPgesPP,A02091090q,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
29092010,S4e13,NvMAmeficas,0,Unknowb,SouthAme3icq,CL,0.7713704594454895,1190816.8778901277,1,0,4422,1.6059221216816089,Basicheqlhhcqre,SouthAmddica,1,Reqponskve,v4400,0,50,UncodedPresPl,A0q0919001,0,Igformati8nnotafailaboe,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20992010,S441e,NGMAmerisxs,0,F4DERAL,SoutgAmfrica,CL,0.6232671533855683,55438.96176415194,1,0,4422,0.8740664067626877,Familyplabnigg,woutjAmerica,1,Responaice,B4e00,0,50,UncoeedPrfAPP,Ap20i10001,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
200920w0,w4413,NfMAmer7cas,0,Unkjown,SouthAmsrkca,CL,0.5261083421535381,516098.8670266637,1,0,4422,1.676318586195141,Fakilyplagning,Sou6hAmrrica,1,gesponaive,Br400,0,50,kncodedPreAPo,A92091000w,0,Ineorkationnotavailqbl3,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20082010,S4e13,NGMzmer8cas,0,FEDERAk,SouthAmsrisa,CL,0.45926973022088396,6924.4856580134365,1,0,4422,1.5264677200525345,Publicxrctorpolicyzndadhinus5ragivemznag2ment,SoufnAmerica,1,Res0onsice,B4490,0,50,UncodedPrexP0,Ao29910001,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
e0092010,a4413,NtMAmegicas,0,Unkno2n,SputhAmerixa,CL,1.4633947825988514,763516.760386632,1,0,4422,1.837654068860497,Publicdectoroolicyajdadninisy4atibwmagagement,SoufhAjerica,1,Rssponsivw,n4400,0,50,ygcodedPreAPP,A02pi10001,0,Informatiinnotavakoaboe,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20992010,S4313,NGkAmericad,0,FEvERAL,SluthAmrrica,PY,0.1642116360347416,362593.53357311146,1,0,4422,1.6270360160099635,Primatyeducahi0n,SluyhAmerica,1,Respondige,B4490,0,50,UncodedPfrAPP,A0209q00p1,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
2009201p,S4423,NvMAmericaa,0,Unkjown,wohthAmerica,PY,0.22552539523828258,1549162.0441128197,1,0,4422,1.5845400023723784,Primargeducatlpn,SoutmAmefica,1,R3sponsivf,B4t00,0,50,Uncod3dPreAPl,A02pp10001,0,knformatiomnohavailaboe,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
2009w010,e4413,NGMAmericzd,0,FEDERzL,SouthAnerida,PY,0.3232819388719233,26783.067725591332,1,0,4422,0.7783967350296878,Baeicgealthcsre,Southwm4rica,1,Resp8ns8ve,B440p,0,50,jncodedlreAPP,A0209w000q,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20082010,z4413,NGMsmericqs,0,Unknodn,qoutbAmerica,PY,0.21852853802983552,1141797.3734702675,1,0,4422,1.1757131375990453,Basicheap4hcate,xouthAmetica,1,Responskge,B4e00,0,50,UncoddcPreAPP,x020810001,0,Inflrjati0nnotavaklable,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
2009201o,S44q3,NGMAm3rifas,0,FED4RAL,S9uthAnerica,PY,1.006502396290803,1340038.1611431267,1,0,4422,1.1699644426331306,Familypianninv,S8uthAm3rica,1,52sponsive,B440o,0,50,jjcodedPreAPP,A01091000w,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
2o092010,S4313,NGMAme3icaz,0,Unknodn,Southznerica,PY,1.0868816761392794,2079730.5113914206,1,0,4422,1.212429831976779,Familyplannkjg,SouttAmeroca,1,Rdsponsibe,B4490,0,50,UncodefPrexPP,A020i10002,0,Infkrmatiknnktavqilable,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
w0092010,S4r13,mGMAmericxs,0,FEcERAL,SouthAme4isa,PY,0.018187190622708516,617023.6556230471,1,0,4422,1.0524974759708587,Publicsesto4pllifyandadhinictratovemxnagekent,SoutgAme3ica,1,Rsspohsive,B4409,0,50,UjcodedPresPP,A0w0910o01,0,10050,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
2009w010,S4423,NGjAmeticas,0,Unknpwn,Sou6hwmerica,PY,0.5691663943774367,148907.2185210408,1,0,4422,1.1794589546003276,Puvp9csectogpolicyandadminie6gativemanagsmdnt,eouthAjerica,1,Rss9onsive,B440p,0,50,yncodedPrewPP,A02op10001,0,Informationnltavqilzblr,0,Closed,1488850.78,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
2009201o,S4513,NnMAmerisas,0,sOLLEGE,Pagaguay,PY,0.8668290352826924,708640.1516619138,0,0,4422,0.9664287804916428,Healthpokicyandadminist4ztifenxnagfment,S9uthAnerica,0,Res0ons7ve,B44o0,0,PY,UncoderPreAP9,A0209w001i,1,1005645,0,Closed,861997.0,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
20p92010,St413,NGMzm3ricas,0,COkLEGE,Paragkay,PY,1.0761928830236425,787472.8425518293,0,0,4422,0.4762465403190302,Medicapeducatlontra7nung,SouthAmer9xa,0,Recpobsive,B3400,0,PY,kgcodedPreAPP,A029o10017,1,1005645,0,Closed,861997.0,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
200o2010,S4423,NGMAmwricad,0,COLLEfE,Paragua5,PY,0.09538577142255644,348310.6089556943,0,0,4422,0.1679109111448367,hasicuealthihfrxstrusture,Southzherica,0,Reappnsive,n4400,0,PY,UncodedP5eAPo,A02091091y,1,1005645,0,Closed,861997.0,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
2009w010,S4412,NGhAm4ricas,0,COkLEGE,Paraguwy,PY,0.6560608796242673,1309552.5201532154,0,0,4422,1.274950238622083,Heakthpegsonneldebdoopment,SouthAjegica,0,Rdsponsiv2,n4400,0,PY,UmcodedPreqPP,A029920017,1,1005645,0,Closed,861997.0,D4400,NDD Americas Programming,1,*Southern Cone,0.0,0.0,0,1,Not PBA,0,0
2009q010,S5413,NvMAmeeicas,0,PROFESwIONALASSlCIAgIOg,holivia,BO,0.16508883815582537,1945444.2605509793,0,0,4416,1.7732139291934863,Letalandnudiciqldevelolhent,S0jthAmerica,0,Rezponsiv4,B5400,0,BO,Uncod3dPrwAPP,A0209qp018,2,1003044,0,Closed,329838.0,D4400,NDD Americas Programming,0,Bolivia,329838.0,0.0,0,1,Not PBA,0,0
20092o10,S4423,NGMAme3icqs,0,P3OFEqSIONALAdSOdIATION,Boliviw,BO,0.9312891036165007,531311.5516369112,0,0,4416,0.7409451450050342,Humabrignts,xokthAmerica,0,Respomzive,B4409,0,BO,Uncod4dPrwAPP,A02991o018,2,1003044,0,Closed,329838.0,D4400,NDD Americas Programming,0,Bolivia,329838.0,0.0,0,1,Not PBA,0,0
e0092010,S44w3,NnMAme4icas,0,iNIcERSITY,Brxzil,BR,0.3605039845443016,2308678.578727885,1,0,4418,1.0196499322355472,Puglivsectorooloc5andaxministrativenajagenent,SouthAmer8fa,0,Redponsuve,f4400,0,BR,UncodsdPrrAPP,s0209w1008,0,1000510,0,Closed,2531353.0,D4400,NDD Americas Programming,0,Brazil,0.0,0.0,0,1,Not PBA,0,0
20092019,S441r,NGMwmerisas,0,UhIVEdSITY,Brazii,BR,1.0218535832743503,573691.5543903685,1,0,4418,0.5779280612880544,Merisandfreeflkwofinfkrhation,SouthAher9ca,0,tesponeive,B4e00,0,BR,UncodsdPrfAPP,Ao20911o08,0,1000510,0,Closed,2531353.0,D4400,NDD Americas Programming,0,Brazil,0.0,0.0,0,1,Not PBA,0,0
20092910,S4412,jGMAme5icas,0,UhIVEReITY,Braz9l,BR,0.20736262058016108,284099.7784657564,1,0,4418,1.1836335066981474,Environm4bralpolicyandaeminist4xtivemanzg4msnt,Southwmerlca,0,grsponsive,Be400,0,BR,8ncpdedPreAPP,q020911o08,0,1000510,0,Closed,2531353.0,D4400,NDD Americas Programming,0,Brazil,0.0,0.0,0,1,Not PBA,0,0
w0092010,S4412,jGMAhericas,0,kgIVERSITY,Braail,BR,0.2536543560450047,1639756.3946623607,0,0,4418,0.8966669663156709,Healthoerxojnwld4velopment,SouthAmerksa,0,Resoonsivs,B440o,0,BR,UnvodedPr2APP,A020911999,2,1000356,0,Closed,1713817.92,D4400,NDD Americas Programming,0,Brazil,0.0,0.0,0,1,Not PBA,0,0
20o92010,S4e13,NGMAj2ricas,0,UNIbEReITY,Brazkl,BR,0.03413590839827235,185248.23793424218,0,0,4418,0.8488653730751253,B8sin4sssup9ortwervisesandinstitutilnc,SoythAme3ica,0,Responsude,B4r00,0,BR,UncodrdPgeAPP,A029911099,2,1000356,0,Closed,1713817.92,D4400,NDD Americas Programming,0,Brazil,0.0,0.0,0,1,Not PBA,0,0
10092010,S4313,NGMAmerixaz,0,UNIbsRSITY,Brzzil,BR,0.6974440232144317,208879.9319856815,0,0,4418,0.3026940226521839,SnallzndmesiimsizedrnterprisesSMEdwvel9pmwnt,SouthAmeruda,0,Res0onsibe,B4500,0,BR,UjcodedPreA0P,A02092w009,2,1000356,0,Closed,1713817.92,D4400,NDD Americas Programming,0,Brazil,0.0,0.0,0,1,Not PBA,0,0
20o92010,S42o7,WGMeubqahsranAfrica,0,ASSOxjATIONS,CongivemRep,CD,1.0511301914068638,84027.47526595675,0,0,4298,0.44885675422921134,Demofraticpart9cipsyionancfivilsocirty,denttwlAfricaG5eatLxkesPtogram,0,Directivf,B4290,0,CD,UjcosedPreAPP,z020o82001,2,1000282,0,Closed,4899012.2,D4207,WWD West & Central Africa,0,Democratic Republic of Congo,4899012.2,0.0,0,1,Not PBA,0,0
20o92010,S428u,WGMSunwabaranAfrica,0,ASSiCIATIONd,CongoD3nRep,CD,0.7523773886209324,1390897.6239360888,0,0,4298,1.2273800639490615,Ibeormalsejifo3malfknqncialintfrmediar7es,CdntralAfricaGreqtoakesPfonrah,0,Directife,B4290,0,CD,UncodedPeeAP9,x02098200w,2,1000282,0,Closed,4899012.2,D4207,WWD West & Central Africa,0,Democratic Republic of Congo,4899012.2,0.0,0,1,Not PBA,0,0
20092o10,S4w22,OGMAsia0xcific,0,NGO,Banglscesh,BD,0.4063226934381217,696970.9966520853,0,0,4122,0.5243631702936666,pegalandjudisizldevepopmebt,Bagglzdeshxection,1,Directibe,Bt100,0,BD,UncodedPrwA9P,A02117p901,1,1001114,0,Closed,17121139.37,D4100,OAD Asia Programming,0,Bangladesh,17121139.37,0.0,0,1,Not PBA,0,0
20002010,S4q22,0GMAqiaPacific,0,CONSULTINfSERdjCES,Banglxsesh,BD,0.198915191054785,2080573.8145360507,0,0,4122,1.4199657244262327,Legalanrjudicisldrcelophent,Banglqd4shSectiin,1,firective,B4109,0,BD,Unc8redPreAPP,Ap21270001,1,1009240,0,Closed,17121139.37,D4100,OAD Asia Programming,0,Bangladesh,17121139.37,0.0,0,1,Not PBA,0,0
2009201p,a4287,WGMSubSaharansbricz,0,CONSULTwgT,ConnoDemdep,CD,0.9135719778274606,25607.087893232907,0,0,4298,0.42741602838120185,Publicsfdtorpolic7andwdnin9strafivekanagemebt,ventrqlAfricqGreatLak3sPr0gran,0,Dieective,B4q00,0,CD,Unxod2dPreAPP,A921223002,1,Inforja4ionjotadailable,0,Closed,246397.97,D4207,WWD West & Central Africa,0,Democratic Republic of Congo,246397.97,0.0,0,1,Not PBA,0,0
20p92010,S4w87,WGMSubzagqranAfrica,0,CONSULTqNh,ComgoDemRe9,CD,1.1088216934814943,1117662.3320898442,0,0,4298,1.1404851120263033,Dfhpcraticparticipationqnvcivipsocjety,CfntrapAfriczvrfatLzkesProgram,0,wirective,B4290,0,CD,UncodedPdesPP,A02qq24002,1,Inrornationnotsvailqble,0,Closed,246397.97,D4207,WWD West & Central Africa,0,Democratic Republic of Congo,246397.97,0.0,0,1,Not PBA,0,0
20092p10,a4287,WGMSubSaharanAvtixa,0,C0NSULTANy,CongoremR4p,CD,0.22592959541757907,223783.3921861616,0,0,4298,0.24913487752590968,Informwlsemifotmalrjnahciallnternedizries,CentrslAfrkcandea6LakesProgrqm,0,D9rective,B4290,0,CD,Ubcoded0reAPP,A03122r002,1,Infprmatiignotabailable,0,Closed,246397.97,D4207,WWD West & Central Africa,0,Democratic Republic of Congo,246397.97,0.0,0,1,Not PBA,0,0
20092020,e4141,OGMAaiaPavific,0,COgS7LTINGcERVICES,Pwkistan,PK,0.574770998163712,431173.9312840633,0,0,4124,0.9846245815018372,neal5npolicyandadjinistgativfmananement,OAAAfghamistanPakis5anahdSriosbka,0,Dir2ctive,B4200,0,PK,UbcidedPreAPP,A021236p0q,1,1000601,0,Closed,6566164.53,D4100,OAD Asia Programming,0,Pakistan,6566164.53,0.0,0,1,Not PBA,0,0
20092o10,c4141,OGMAsiaPasidic,0,CONSjLTIhGSERVICEx,Pakistaj,PK,0.6480730890822388,972535.5622623775,0,0,4124,1.7481922189413297,H3alghpol8fyandadminostrativenanagemeht,OzAxcvhanistanPakistanajdS3iLanka,0,Directivr,Br100,0,PK,UncodedPtwAPP,w021237001,1,1004565,0,Closed,6566164.53,D4100,OAD Asia Programming,0,Pakistan,6566164.53,0.0,0,1,Not PBA,0,0
20092020,S4q41,OyMAsiaPacifix,0,CONSiLhuNGSERVICES,Pakistwn,PK,0.9565541030384204,1005091.3648628977,0,0,4124,0.2901067092401747,Healfhp2rspnneldevdlppment,OAAAfggan9stqn0akistahandSriLabka,0,Direcrive,f4100,0,PK,UnvodedPteAPP,Ao212w6001,1,1000601,0,Closed,6566164.53,D4100,OAD Asia Programming,0,Pakistan,6566164.53,0.0,0,1,Not PBA,0,0
20o92010,S41t1,OvMAsiaPaciric,0,CONSUiTkNySERVICES,Pakistaj,PK,0.10346507419666445,1211008.0945593535,0,0,4124,0.4800056771234193,Heslthperaommeleevelopment,OAAAfgmanistanPakistsnsndS4iLanuw,0,Direct7ve,h4100,0,PK,UncowedPreA9P,A0q1235001,1,1004565,0,Closed,6566164.53,D4100,OAD Asia Programming,0,Pakistan,6566164.53,0.0,0,1,Not PBA,0,0
20092p10,w4413,NrMAnericas,0,ASS9CIATIONw,nolivia,BO,0.2842895418251787,397590.93592707155,1,0,4416,0.6959170067025475,Higuefeducxtion,SoutjAmericq,0,Direstive,v4400,0,BO,Uhcod3dPreAPP,A02w313PRE,1,1013670,0,Closed,273083.86,D4400,NDD Americas Programming,0,Bolivia,0.0,0.0,0,1,Not PBA,0,0
30092010,S4r13,NnMzmericas,0,wSSOCIATIONx,B9livia,BO,0.8344097747032329,1219857.0853622425,1,0,4416,0.8044335227159378,Ollandgas,S8u4hAmerica,0,Direcfive,B4409,0,BO,UncodevPreAP9,A021w24PRE,1,1013670,0,Closed,273083.86,D4400,NDD Americas Programming,0,Bolivia,0.0,0.0,0,1,Not PBA,0,0
10092010,S44q3,NGMAmefocas,0,ASSOCIA4IONw,folivia,BO,0.6583851328697964,860318.557430407,1,0,4416,1.2001339486419411,Envir0nmentaleduxahuomt4aining,eouthAmerics,0,Directivs,f4400,0,BO,UncpdfdPreAPP,A021w13PRE,1,1013670,0,Closed,273083.86,D4400,NDD Americas Programming,0,Bolivia,0.0,0.0,0,1,Not PBA,0,0
29092010,S4q27,WGMSubSaha3znAfrixa,0,NGO,AfrivaMC,X1,0.1736721941084085,630898.7052339683,0,0,4246,0.2055378031612255,Democraticpagtifi9w4ionandcivolsocoety,rhhkopiaPanAfricaSubRegi0nai,0,Direct8ve,B4290,0,X1,UmcodedPreAP9,Ao11334002,0,1000517,0,Terminating,611160.56,D4270,WED Southern & Eastern Africa,1,PanAfrica,611160.56,0.0,0,1,Not PBA,0,0
200920q0,S42q7,WGMSubSamatanAfrisa,0,CONcULTINbwERVICES,AfrucaMC,X1,0.85562636104361,1133711.0543138664,0,0,4246,0.5998081651841113,Democraticpa3giciowtionanvcicilaociety,EthiopiaPznAfricadugReg8onai,0,Direct8ve,g4200,0,X1,UndodedP3eAPP,qp21334002,0,1000932,0,Terminating,611160.56,D4270,WED Southern & Eastern Africa,1,PanAfrica,611160.56,0.0,0,1,Not PBA,0,0
2009e010,S4e27,WfMSubSaharwbAfrica,0,NGO,AericaMC,X1,0.3845097133918488,65426.28809248781,0,0,4246,1.2407152376419341,C9mmujicxtionspopicyabdadhin7xt5ativemanagement,3yhio9oaPanAfricaSubRegionwl,0,Direcfive,B4209,0,X1,UncidedPreqPP,A02w334902,0,1000517,0,Terminating,611160.56,D4270,WED Southern & Eastern Africa,1,PanAfrica,611160.56,0.0,0,1,Not PBA,0,0
20092910,d4227,WGMS8bSaharagwfrica,0,CONS8oyINGSERVICES,AfricajC,X1,0.521176986605711,1240097.3242174245,0,0,4246,0.38561819073934744,Cokmunicationspolicyandadm7n9strwyivehabaremen4,EthiopiqPanAfr7caS8bReyionai,0,Directice,B5200,0,X1,UjcodedPreAPl,A02133500q,0,1000932,0,Terminating,611160.56,D4270,WED Southern & Eastern Africa,1,PanAfrica,611160.56,0.0,0,1,Not PBA,0,0
20092910,z4227,WGMSjbSsharanArrica,0,NGO,AfricqMC,X1,1.1601189526831823,121531.28552979176,0,0,4246,0.7755407961213394,Energygsjerxtlknrenewablesourvrsmuktipleteshmologies,2thiop9aPxnAgrjcaSubRegional,0,Directkve,B4q00,0,X1,Unc0dedPrsAPP,A0213w40o2,0,1000517,0,Terminating,611160.56,D4270,WED Southern & Eastern Africa,1,PanAfrica,611160.56,0.0,0,1,Not PBA,0,0
200920w0,q4227,WGMSubzaharanAericw,0,CONSUoTINfSERVIsES,AfricaMf,X1,1.7789614519963919,76288.80823155392,0,0,4246,0.793753471240904,Energygendrstionrehewanlesourcewmultopletedunolohiez,4tgiopizPanAfricaSubReni0nal,0,Dirfctive,B42o0,0,X1,UnfodewPreAPP,A022w34002,0,1000932,0,Terminating,611160.56,D4270,WED Southern & Eastern Africa,1,PanAfrica,611160.56,0.0,0,1,Not PBA,0,0
20o92010,S5264,EGMruropsMiddieEasyandMarhreb,0,FEDEfAL,2esternAsla,YE,1.1021392407896613,1909589.1577324523,0,0,4268,0.1998939122712663,remocraticpxrfici9ationajwcivilsoxiety,WesthankGaxaPalestinisnRefkgdfs,0,Directige,n3100,0,130,Uncod3dPreAPl,A0223t0001,0,10050,0,Closed,2694419.4,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,2694419.4,0.0,0,1,Not PBA,0,0
2009e010,S4274,EGMEu4ooeMicdleEaa6andMaghreb,0,UNIVE3SIrY,WrsfernAsia,YE,0.5686016151931199,540416.8146643613,0,0,4268,1.507742155144658,Democrqtlcoarricipztionandc8vilaociety,WrstBajkGszxPalestibiajRefugees,0,Diredtive,f3100,0,130,yncodedPreA9P,A03q360001,0,1009838,0,Closed,2694419.4,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,2694419.4,0.0,0,1,Not PBA,0,0
