assay_id,chembl_id,assay_tissue,tid,assay_category,description,relationship_type,assay_tax_id,assay_cell_type,curated_by,assay_strain,confidence_score,src_assay_id,assay_type,assay_organism,cell_id,src_id,bao_format,tissue_id,variant_id
7671,CHEMBL627039,Liver,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2107.0,
7672,CHEMBL627040,Muscle tissue,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2385.0,
7673,CHEMBL624663,Spleen,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2106.0,
7674,CHEMBL625963,Thyroid gland,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2046.0,
7675,CHEMBL876799,Brain,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,955.0,
7676,CHEMBL626133,Lung,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2048.0,
7677,CHEMBL626134,,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7678,CHEMBL626135,,50597,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7679,CHEMBL626136,,50597,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7680,CHEMBL626137,,50597,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7681,CHEMBL626138,,50597,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7682,CHEMBL626139,,50597,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7683,CHEMBL626140,,50597,,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7684,CHEMBL626141,,50597,,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7685,CHEMBL626142,,50597,,C24h in rat p.o. at 20 mg/kg concentration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7686,CHEMBL627930,Muscle tissue,50597,,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2385.0,
7687,CHEMBL627931,Muscle tissue,50597,,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2385.0,
7688,CHEMBL627932,Muscle tissue,50597,,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2385.0,
7689,CHEMBL627933,Spleen,50597,,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2106.0,
7690,CHEMBL627934,Spleen,50597,,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2106.0,
7691,CHEMBL627935,Spleen,50597,,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2106.0,
7692,CHEMBL627936,Blood,50597,,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7693,CHEMBL627937,Blood,50597,,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7694,CHEMBL627938,Blood,50597,,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7695,CHEMBL627939,Blood,50597,,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7696,CHEMBL627940,Blood,50597,,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7697,CHEMBL627941,Blood,50597,,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7698,CHEMBL876800,Blood,50597,,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7699,CHEMBL627942,Blood,50597,,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7700,CHEMBL627943,Blood,50597,,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7701,CHEMBL627944,Blood,50597,,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7702,CHEMBL627945,Blood,50597,,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7703,CHEMBL628584,Blood,50597,,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7704,CHEMBL628585,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA at 15 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7705,CHEMBL628586,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7706,CHEMBL628587,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA at 30 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7707,CHEMBL628588,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7708,CHEMBL628589,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7709,CHEMBL625304,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7710,CHEMBL625305,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7711,CHEMBL625306,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7712,CHEMBL625307,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7713,CHEMBL625308,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7714,CHEMBL627740,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7715,CHEMBL627741,Blood,50597,,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7716,CHEMBL627742,Blood,50597,,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7717,CHEMBL627743,Blood,50597,,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7718,CHEMBL627744,Blood,50597,,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
7719,CHEMBL627745,Bone,50597,,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7720,CHEMBL627746,Bone,50597,,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7721,CHEMBL627747,Bone,50597,,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7722,CHEMBL876810,Bone,50597,,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7723,CHEMBL627748,Bone,50597,,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7724,CHEMBL627749,Bone,50597,,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7725,CHEMBL627750,Bone,50597,,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7726,CHEMBL618728,Bone,50597,,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7727,CHEMBL618729,Bone,50597,,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7728,CHEMBL618730,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA at 15 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7729,CHEMBL618731,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7730,CHEMBL618732,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA at 30 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7731,CHEMBL618733,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7732,CHEMBL618734,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7733,CHEMBL618735,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7734,CHEMBL876602,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7735,CHEMBL618736,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7736,CHEMBL618737,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7737,CHEMBL618738,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7738,CHEMBL618739,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7739,CHEMBL618740,Bone,50597,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7740,CHEMBL618741,Bone,50597,,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7741,CHEMBL618742,Bone,50597,,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7742,CHEMBL618743,Bone,50597,,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,10000001.0,
7743,CHEMBL618744,Plasma,50597,,Half-life from rat plasma at a single oral dose of 25 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
7744,CHEMBL618745,,50597,,Half-life in male rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7745,CHEMBL620479,,50597,,Half-life in rat after peroral administration at 10 mg/kg concentration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7746,CHEMBL620480,,50597,,Half-life in rat after peroral administration at 5 mg/kg concentration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7747,CHEMBL620481,,50597,,Half-life in rat at a dose of 3 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7748,CHEMBL620482,,50597,,Half-life was evaluated in rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7749,CHEMBL876603,,50597,,Half-life was measured in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7750,CHEMBL620483,,50597,,Half-life period for the compound was determined in rats at 50 mg/kg dose,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7751,CHEMBL620484,,50597,,Half-life period in rats after intravenous administration at 5 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7752,CHEMBL620485,,50597,,Half-life period in rat at 10 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7753,CHEMBL620486,,50597,,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7754,CHEMBL620487,,50597,,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7755,CHEMBL620488,,50597,,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7756,CHEMBL620489,,50597,,Half-life time in rat the dose of 2 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7757,CHEMBL620490,,50597,,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7758,CHEMBL620491,,50597,,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7759,CHEMBL876604,Plasma,50597,,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
7760,CHEMBL620492,,50597,,Oral half life was determined,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7761,CHEMBL620493,,50597,,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7762,CHEMBL620494,,50597,,Pharmacokinetic property (t1/2) in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7763,CHEMBL620495,Plasma,50597,,Plasma elimination half-life was determined,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
7764,CHEMBL620496,Plasma,50597,,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
7765,CHEMBL620497,Plasma,50597,,Plasma half life was observed after intravenous administration in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
7766,CHEMBL620498,Plasma,50597,,Plasma half-life was determined,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
7767,CHEMBL620499,Plasma,50597,,Plasma half-life following oral administration in Fisher rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
7768,CHEMBL620500,Plasma,50597,,Plasma half-life in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
7769,CHEMBL873809,Plasma,50597,,Plasmatic Half-life after intravenous administration to rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
7770,CHEMBL620501,,50597,,T1/2 (half life) of compound after 2 hr iv infusion of 8.4 mg/kg in three rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7771,CHEMBL620502,,50597,,Terminal half life after intravenous administration (1 mg/kg) in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7772,CHEMBL620503,,50597,,Terminal half life in Rat at a oral dose of 5 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7773,CHEMBL620504,,50597,,Terminal phase half-life was evaluated in vivo in rat at a dose of 5 mg/kg by intra venous administration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7774,CHEMBL876605,,50597,,Tested for half life value after intravenous administration at dose of 0.2 mg/kg in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7775,CHEMBL620505,,50597,,Tested for half life value after oral administration at dosage of 4 mg/kg in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7776,CHEMBL873811,Plasma,50597,,plasma half life was observed after intravenous administration in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
7777,CHEMBL624016,,50597,,Half life of compound determined in rat after iv administration at a dose of 10 mg/kg,N,10116.0,,Expert,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7778,CHEMBL624017,,50597,,Half life of compound determined in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
7779,CHEMBL624018,,50597,,Mean residence time determined in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
