ss_d,ss_sbclllr_frctn,ss_tst_tp,ss_tp,tss_d,ss_tx_d,rltnshp_tp,cnfdnc_scr,crtd_b,src_d,src_ss_d,chmbl_d,cll_d,b_frmt,vrnt_d
7807,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL875838,,BAO_0000218,
7808,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL621339,,BAO_0000218,
7809,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL621340,,BAO_0000218,
7810,,,A,,,U,0,Autocuration,1,,CHEMBL621341,,BAO_0000218,
7811,,,A,,,U,0,Autocuration,1,,CHEMBL621342,,BAO_0000019,
7812,,,A,,,U,0,Autocuration,1,,CHEMBL621343,,BAO_0000019,
7813,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL621344,,BAO_0000218,
7814,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL621345,,BAO_0000218,
7815,,,A,,,U,0,Autocuration,1,,CHEMBL621346,,BAO_0000019,
7816,,,A,,,U,0,Autocuration,1,,CHEMBL621347,,BAO_0000218,
7817,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL621348,,BAO_0000218,
7818,,,A,178.0,,U,0,Autocuration,1,,CHEMBL621349,,BAO_0000019,
7819,,,A,178.0,,U,0,Autocuration,1,,CHEMBL621350,,BAO_0000019,
7820,,,A,178.0,,U,0,Autocuration,1,,CHEMBL875839,,BAO_0000019,
7821,,,A,178.0,,U,0,Autocuration,1,,CHEMBL620211,,BAO_0000019,
7822,,,A,178.0,,U,0,Autocuration,1,,CHEMBL620212,,BAO_0000019,
7823,,,A,178.0,,U,0,Autocuration,1,,CHEMBL620213,,BAO_0000019,
7824,,,A,1969.0,9544.0,N,1,Intermediate,1,,CHEMBL620214,,BAO_0000218,
7825,,,A,1969.0,9544.0,N,1,Intermediate,1,,CHEMBL620215,,BAO_0000218,
7826,,,A,1969.0,9544.0,N,1,Intermediate,1,,CHEMBL620216,,BAO_0000218,
7827,,,A,1969.0,9615.0,N,1,Intermediate,1,,CHEMBL620888,,BAO_0000218,
7828,,,A,1969.0,9615.0,N,1,Intermediate,1,,CHEMBL620889,,BAO_0000218,
7829,,,A,1969.0,,U,0,Autocuration,1,,CHEMBL620890,,BAO_0000019,
7830,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL620891,,BAO_0000218,
7831,,,A,,,U,0,Autocuration,1,,CHEMBL620892,,BAO_0000019,
7832,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL621079,,BAO_0000218,
7833,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL621080,,BAO_0000218,
7834,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL621081,,BAO_0000218,
7835,,,A,,10026.0,N,1,Intermediate,1,,CHEMBL621082,,BAO_0000218,
7836,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL621083,,BAO_0000218,
7837,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL621084,,BAO_0000218,
7838,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL621085,,BAO_0000218,
7839,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL621086,,BAO_0000218,
7840,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL621087,,BAO_0000218,
7841,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL622607,,BAO_0000218,
7842,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL622608,,BAO_0000218,
7843,,,A,,,U,0,Autocuration,1,,CHEMBL624481,,BAO_0000019,
7844,,,A,,,U,0,Autocuration,1,,CHEMBL624482,,BAO_0000019,
7845,,,A,,,U,0,Autocuration,1,,CHEMBL624483,,BAO_0000019,
7846,,,A,,,U,0,Autocuration,1,,CHEMBL624484,,BAO_0000019,
7847,,,A,,,U,0,Autocuration,1,,CHEMBL624485,,BAO_0000019,
7848,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624486,,BAO_0000218,
7849,,,A,,,U,0,Autocuration,1,,CHEMBL624487,,BAO_0000019,
7850,,,A,,,U,0,Autocuration,1,,CHEMBL624488,,BAO_0000019,
7851,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624489,,BAO_0000218,
7852,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625184,,BAO_0000218,
7853,,,A,,,U,0,Autocuration,1,,CHEMBL625185,,BAO_0000019,
7854,,,A,,,U,0,Autocuration,1,,CHEMBL875954,,BAO_0000019,
7855,,,A,,,U,0,Autocuration,1,,CHEMBL625186,,BAO_0000019,
7856,,,A,,,U,0,Autocuration,1,,CHEMBL625187,,BAO_0000019,
7857,,,A,,,U,0,Autocuration,1,,CHEMBL625188,,BAO_0000019,
7858,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625189,,BAO_0000218,
7859,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625190,,BAO_0000218,
7860,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL621733,,BAO_0000218,
7861,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL621734,,BAO_0000218,
7862,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL621735,,BAO_0000218,
7863,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL621736,,BAO_0000218,
7864,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL621737,,BAO_0000218,
7865,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL621738,,BAO_0000218,
7866,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622806,,BAO_0000218,
7867,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623519,,BAO_0000218,
7868,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623520,,BAO_0000218,
7869,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623521,,BAO_0000218,
7870,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623522,,BAO_0000218,
7871,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623523,,BAO_0000218,
7872,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623690,,BAO_0000218,
7873,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623691,,BAO_0000218,
7874,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623692,,BAO_0000218,
7875,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623693,,BAO_0000218,
7876,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623694,,BAO_0000218,
7877,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623695,,BAO_0000218,
7878,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623696,,BAO_0000218,
7879,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623697,,BAO_0000218,
7880,,In vivo,A,1969.0,9544.0,U,0,Intermediate,1,,CHEMBL623698,,BAO_0000218,
7881,,In vivo,A,1969.0,10116.0,U,0,Intermediate,1,,CHEMBL623699,,BAO_0000218,
7882,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623700,,BAO_0000218,
7883,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623701,,BAO_0000218,
7884,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL623702,,BAO_0000218,
7885,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623703,,BAO_0000218,
7886,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623704,,BAO_0000218,
7887,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623705,,BAO_0000218,
7888,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623706,,BAO_0000218,
7889,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623707,,BAO_0000218,
7890,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623708,,BAO_0000218,
7891,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623709,,BAO_0000218,
7892,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623710,,BAO_0000218,
7893,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623711,,BAO_0000218,
7894,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623712,,BAO_0000218,
7895,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623713,,BAO_0000218,
7896,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623714,,BAO_0000218,
7897,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623715,,BAO_0000218,
7898,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623716,,BAO_0000218,
7899,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622980,,BAO_0000218,
7900,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622981,,BAO_0000218,
7901,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622982,,BAO_0000218,
7902,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622983,,BAO_0000218,
7903,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622984,,BAO_0000218,
7904,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622985,,BAO_0000218,
7905,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL623631,,BAO_0000218,
7906,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623632,,BAO_0000218,
7907,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL623633,,BAO_0000218,
7908,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL623634,,BAO_0000218,
7909,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623635,,BAO_0000218,
7910,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621195,,BAO_0000218,
7911,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621196,,BAO_0000218,
7912,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL875287,,BAO_0000218,
7913,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621197,,BAO_0000218,
7914,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL621198,,BAO_0000218,
7915,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL621199,,BAO_0000218,
7916,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621200,,BAO_0000218,
7917,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621201,,BAO_0000218,
7918,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621202,,BAO_0000218,
7919,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621203,,BAO_0000218,
7920,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621204,,BAO_0000218,
7921,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621205,,BAO_0000218,
7922,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621206,,BAO_0000218,
7923,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621207,,BAO_0000218,
7924,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621208,,BAO_0000218,
7925,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621209,,BAO_0000218,
7926,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL876484,,BAO_0000218,
7927,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621210,,BAO_0000218,
7928,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621211,,BAO_0000218,
7929,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621212,,BAO_0000218,
7930,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621213,,BAO_0000218,
7931,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621214,,BAO_0000218,
7932,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621215,,BAO_0000218,
7933,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621216,,BAO_0000218,
7934,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621217,,BAO_0000218,
7935,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621218,,BAO_0000218,
7936,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621219,,BAO_0000218,
7937,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621220,,BAO_0000218,
7938,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621221,,BAO_0000218,
7939,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621222,,BAO_0000218,
7940,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621223,,BAO_0000218,
7941,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL876485,,BAO_0000218,
7942,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621224,,BAO_0000218,
7943,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621225,,BAO_0000218,
7944,,In vivo,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL621226,,BAO_0000218,
7945,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL621227,,BAO_0000218,
7946,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL621228,,BAO_0000218,
7947,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL621229,,BAO_0000218,
7948,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL621230,,BAO_0000218,
7949,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL621231,,BAO_0000218,
7950,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL621232,,BAO_0000218,
7951,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL621233,,BAO_0000218,
7952,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL621234,,BAO_0000218,
7953,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL621235,,BAO_0000218,
7954,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL621236,,BAO_0000218,
7955,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL621237,,BAO_0000218,
7956,,In vivo,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL876486,,BAO_0000218,
7957,,In vivo,A,160.0,10116.0,N,1,Intermediate,1,,CHEMBL622436,,BAO_0000218,
7958,,In vivo,A,160.0,10116.0,N,1,Intermediate,1,,CHEMBL622437,,BAO_0000218,
7959,,In vivo,A,160.0,10116.0,N,1,Intermediate,1,,CHEMBL622438,,BAO_0000218,
7960,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622439,,BAO_0000218,
7961,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622440,,BAO_0000218,
7962,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622441,,BAO_0000218,
7963,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622442,,BAO_0000218,
7964,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622443,,BAO_0000218,
7965,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622444,,BAO_0000218,
7966,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622445,,BAO_0000218,
7967,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622446,,BAO_0000218,
7968,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622447,,BAO_0000218,
7969,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622448,,BAO_0000218,
7970,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622449,,BAO_0000218,
7971,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622450,,BAO_0000218,
7972,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622451,,BAO_0000218,
7973,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622452,,BAO_0000218,
7974,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622453,,BAO_0000218,
7975,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622454,,BAO_0000218,
7976,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL622455,,BAO_0000218,
7977,,In vivo,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL876024,,BAO_0000218,
7978,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622456,,BAO_0000218,
7979,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622457,,BAO_0000218,
7980,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622458,,BAO_0000218,
7981,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622459,,BAO_0000218,
7982,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL873343,,BAO_0000218,
7983,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622460,,BAO_0000218,
7984,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622461,,BAO_0000218,
7985,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622462,,BAO_0000218,
7986,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622463,,BAO_0000218,
7987,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622464,,BAO_0000218,
7988,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622465,,BAO_0000218,
7989,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622466,,BAO_0000218,
7990,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622467,,BAO_0000218,
7991,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622468,,BAO_0000218,
7992,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL876025,,BAO_0000218,
7993,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622469,,BAO_0000218,
7994,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622470,,BAO_0000218,
7995,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622471,,BAO_0000218,
7996,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622472,,BAO_0000218,
7997,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL622473,,BAO_0000218,
7998,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL624282,,BAO_0000218,
7999,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL624283,,BAO_0000218,
8000,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL624284,,BAO_0000218,
8001,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL624285,,BAO_0000218,
8002,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624286,,BAO_0000218,
8003,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624287,,BAO_0000218,
8004,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624288,,BAO_0000218,
8005,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL624289,,BAO_0000218,
8006,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL873344,,BAO_0000218,
8007,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL619623,,BAO_0000218,
8008,,In vivo,A,,10116.0,N,1,Expert,1,,CHEMBL621399,,BAO_0000218,
8009,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621400,,BAO_0000218,
8010,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621401,,BAO_0000218,
8011,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL621402,,BAO_0000218,
8012,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL621403,,BAO_0000218,
8013,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621121,,BAO_0000218,
8014,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL872525,,BAO_0000218,
8015,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL621122,,BAO_0000218,
8016,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621123,,BAO_0000218,
8017,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621124,,BAO_0000218,
8018,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL621125,,BAO_0000218,
8019,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621126,,BAO_0000218,
8020,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621127,,BAO_0000218,
8021,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL621128,,BAO_0000218,
8022,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618263,,BAO_0000218,
8023,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618264,,BAO_0000218,
8024,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618265,,BAO_0000218,
8025,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL618266,,BAO_0000218,
8026,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618267,,BAO_0000218,
8027,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL618450,,BAO_0000218,
8028,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL618451,,BAO_0000218,
8029,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL618452,,BAO_0000218,
8030,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL618453,,BAO_0000218,
8031,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL618454,,BAO_0000218,
8032,,,A,1088.0,10116.0,N,1,Intermediate,1,,CHEMBL618455,,BAO_0000218,
8033,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618456,,BAO_0000218,
8034,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618457,,BAO_0000218,
8035,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618458,,BAO_0000218,
8036,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL618459,,BAO_0000218,
8037,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL876733,,BAO_0000218,
8038,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL618460,,BAO_0000218,
8039,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL618461,,BAO_0000218,
8040,,,A,,,U,0,Autocuration,1,,CHEMBL618462,,BAO_0000019,
8041,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL618463,,BAO_0000218,
8042,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL618464,,BAO_0000218,
8043,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL618465,,BAO_0000218,
8044,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL618466,,BAO_0000218,
8045,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL618467,,BAO_0000218,
8046,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL618468,,BAO_0000218,
8047,,,A,1969.0,9615.0,N,1,Intermediate,1,,CHEMBL618469,,BAO_0000218,
8048,,,A,1969.0,9615.0,N,1,Intermediate,1,,CHEMBL618470,,BAO_0000218,
8049,,,A,,,U,0,Autocuration,1,,CHEMBL618471,,BAO_0000218,
8050,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL618472,,BAO_0000218,
8051,,,A,,,U,0,Autocuration,1,,CHEMBL618473,,BAO_0000218,
8052,,,A,,9669.0,N,1,Intermediate,1,,CHEMBL621699,,BAO_0000218,
8053,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL621700,,BAO_0000218,
8054,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL621701,,BAO_0000218,
8055,,,A,,9669.0,N,1,Intermediate,1,,CHEMBL621702,,BAO_0000218,
8056,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL621703,,BAO_0000218,
8057,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL621704,,BAO_0000218,
8058,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624259,,BAO_0000218,
8059,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624260,,BAO_0000218,
8060,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624430,,BAO_0000218,
8061,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624431,,BAO_0000218,
8062,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624432,,BAO_0000218,
8063,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624433,,BAO_0000218,
8064,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624434,,BAO_0000218,
8065,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624435,,BAO_0000218,
8066,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL618570,,BAO_0000218,
8067,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL618571,,BAO_0000218,
8068,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL618572,,BAO_0000218,
8069,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL618573,,BAO_0000218,
8070,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL619267,,BAO_0000218,
8071,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL619431,,BAO_0000218,
8072,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL619432,,BAO_0000218,
8073,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL619433,,BAO_0000218,
8074,,,A,1969.0,,U,0,Autocuration,1,,CHEMBL619434,,BAO_0000218,
8075,,,A,1977.0,10090.0,N,1,Intermediate,1,,CHEMBL619435,,BAO_0000218,
8076,,,A,1969.0,,U,0,Autocuration,1,,CHEMBL619436,,BAO_0000019,
8077,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL619437,,BAO_0000218,
8078,,,A,,,U,0,Autocuration,1,,CHEMBL619438,,BAO_0000218,
8079,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL619439,,BAO_0000218,
8080,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL619440,,BAO_0000218,
8081,,,F,,,U,0,Autocuration,1,,CHEMBL619441,,BAO_0000218,
8082,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL619442,,BAO_0000218,
8083,,,A,,,U,0,Autocuration,1,,CHEMBL875156,,BAO_0000019,
8084,,,A,,,U,0,Autocuration,1,,CHEMBL619443,,BAO_0000019,
8085,,,A,,,U,0,Autocuration,1,,CHEMBL619444,,BAO_0000019,
8086,,,A,,,U,0,Autocuration,1,,CHEMBL623464,,BAO_0000019,
8087,,,A,,10090.0,N,1,Intermediate,1,,CHEMBL623465,,BAO_0000218,
8088,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623466,,BAO_0000218,
8089,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623467,,BAO_0000218,
8090,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623468,,BAO_0000218,
8091,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622660,,BAO_0000218,
8092,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622661,,BAO_0000218,
8093,,In vivo,F,,10116.0,N,1,Intermediate,1,,CHEMBL622662,,BAO_0000218,
8094,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622663,,BAO_0000218,
8095,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL622664,,BAO_0000218,
