ammontare,cliente_id,pagamento_id,personale_id,noleggio_id,data_pagamento
4.99,59,1645,2,15744,2005-08-23 12:15:51
2.99,380,10303,1,15361,2005-08-22 21:39:45
0.99,322,8709,2,6673,2005-07-12 11:50:56
2.99,486,13135,2,12609,2005-08-18 17:06:22
4.99,465,12554,2,12106,2005-08-17 22:55:32
6.99,334,9014,1,13,2005-05-25 00:22:55
2.99,177,4800,1,1393,2005-06-15 16:12:50
10.99,168,4570,1,11627,2005-08-17 04:25:47
4.99,430,11606,1,5002,2005-07-09 01:17:08
0.99,354,9569,2,7148,2005-07-27 07:04:09
4.99,304,8258,2,7551,2005-07-27 21:59:15
3.99,187,5087,1,6057,2005-07-11 04:03:40
4.99,306,8309,2,9242,2005-07-30 14:03:58
4.99,346,9343,1,5428,2005-07-09 21:12:50
0.99,185,5038,2,11355,2005-08-02 17:37:43
2.99,391,10589,1,210,2005-05-26 08:14:15
3.99,268,7259,1,6120,2005-07-11 07:49:53
0.99,498,13412,1,3098,2005-06-20 16:37:01
0.99,116,3134,1,7238,2005-07-27 10:13:41
2.99,578,15497,1,8218,2005-07-28 23:45:41
1.99,33,917,1,9254,2005-07-30 14:26:11
5.99,289,7839,2,13336,2005-08-19 20:03:22
6.99,328,8860,1,8577,2005-07-29 11:56:30
0.99,387,10486,1,7497,2005-07-27 20:05:27
0.99,40,1119,1,13376,2005-08-19 21:31:45
4.99,389,10539,1,7029,2005-07-27 02:57:43
6.99,247,6689,1,10410,2005-08-01 07:53:29
7.99,27,740,1,10794,2005-08-01 21:51:15
2.99,108,2906,1,1425,2005-06-15 18:13:46
2.99,64,1747,2,6372,2005-07-11 21:35:06
4.99,388,10504,1,2692,2005-06-19 13:08:19
2.99,14,380,1,12668,2005-08-18 19:16:47
7.99,50,1387,2,13136,2005-08-19 12:24:23
3.99,45,1249,2,11488,2005-08-02 22:35:15
5.99,563,15074,2,773,2005-05-29 13:18:05
6.99,154,4201,1,10278,2005-08-01 03:25:27
0.99,401,10854,1,15831,2005-08-23 15:21:19
4.99,214,5827,1,13864,2005-08-20 14:59:55
0.99,57,1575,1,5694,2005-07-10 09:40:38
2.99,236,6354,2,3460,2005-06-21 21:46:56
4.99,167,4522,2,3518,2005-07-06 00:56:03
0.99,328,8874,1,15863,2005-08-23 16:17:09
4.99,355,9598,2,7108,2005-07-27 05:28:32
2.99,161,4383,1,4490,2005-07-08 01:26:32
2.99,293,7943,1,11576,2005-08-17 01:53:20
4.99,127,3430,2,12060,2005-08-17 21:11:57
4.99,269,7289,1,7032,2005-07-27 03:03:09
4.99,596,15958,2,667,2005-05-28 21:49:02
2.99,547,14699,1,8828,2005-07-29 22:32:54
0.99,274,7428,1,14012,2005-08-20 20:42:12
7.99,313,8486,1,2617,2005-06-19 07:48:31
6.99,533,14362,1,10614,2005-08-01 14:57:00
6.99,268,7266,2,11828,2005-08-17 12:48:28
0.99,565,15134,2,5020,2005-07-09 02:07:56
8.99,37,1028,2,14025,2005-08-20 21:19:36
2.99,151,4115,2,3390,2005-06-21 15:10:50
1.99,115,3099,1,4780,2005-07-08 16:06:51
6.99,446,12044,2,8284,2005-07-29 01:56:40
4.99,491,13252,2,10178,2005-07-31 23:43:04
2.99,588,15752,2,8519,2005-07-29 10:09:43
4.99,590,15809,1,8801,2005-07-29 21:25:22
4.99,84,2300,1,15190,2005-08-22 15:57:38
4.99,446,12045,1,8309,2005-07-29 03:22:20
2.99,125,3376,1,10699,2005-08-01 18:24:51
2.99,417,11280,2,9049,2005-07-30 06:57:28
4.99,298,8101,1,13244,2005-08-19 16:43:04
8.99,66,1822,1,15598,2005-08-23 06:23:26
4.99,120,3243,2,10696,2005-08-01 18:18:13
5.99,119,3195,1,5176,2005-07-09 09:39:31
0.99,289,7815,2,2316,2005-06-18 09:04:59
2.99,473,12811,2,15400,2005-08-22 23:13:03
5.99,161,4374,1,520,2005-05-28 03:27:37
6.99,262,7092,2,14834,2005-08-22 01:45:58
0.99,327,8838,1,10371,2005-08-01 06:20:29
3.99,182,4949,2,425,2005-05-27 15:51:30
4.99,540,14535,2,4991,2005-07-09 00:49:03
5.99,593,15893,1,10840,2005-08-01 23:38:34
4.99,569,15261,2,16025,2005-08-23 21:48:54
2.99,357,9660,2,11065,2005-08-02 06:57:55
7.99,383,10372,1,2609,2005-06-19 07:13:12
2.99,539,14528,1,15356,2005-08-22 21:24:19
5.99,488,13167,2,1704,2005-06-16 13:45:56
4.99,364,9838,2,2606,2005-06-19 06:51:32
3.99,178,4853,2,11927,2005-08-17 16:25:03
4.99,404,10924,1,6964,2005-07-27 00:15:04
2.99,564,15112,2,9929,2005-07-31 15:17:24
5.99,102,2747,1,5009,2005-07-09 01:32:17
4.99,510,13743,1,4014,2005-07-07 00:58:54
6.99,160,4350,2,6364,2005-07-11 21:14:48
3.99,373,10099,2,7206,2005-07-27 09:07:05
0.99,207,5596,1,39,2005-05-25 04:51:46
1.99,132,3573,2,5715,2005-07-10 10:48:03
8.99,285,7727,1,12027,2005-08-17 20:01:12
5.99,225,6088,2,14444,2005-08-21 12:07:25
4.99,9,233,2,1075,2005-05-31 10:13:34
0.99,589,15779,2,8056,2005-07-28 17:04:15
0.99,528,14206,2,472,2005-05-27 21:36:15
4.99,521,14042,2,11672,2006-02-14 15:16:03
10.99,481,12988,1,4668,2005-07-08 10:11:45
2.99,358,9674,1,8621,2005-07-29 13:52:42
5.99,534,14386,2,10465,2005-08-01 09:45:25
3.99,199,5416,2,15751,2005-08-23 12:41:07
4.99,84,2297,2,12364,2005-08-18 07:55:09
2.99,115,3101,1,6080,2005-07-11 05:08:11
1.99,249,6731,1,11124,2005-08-02 08:55:25
5.99,339,9154,1,876,2005-05-30 05:41:22
2.99,214,5824,1,13409,2005-08-19 22:36:26
5.99,273,7382,1,6717,2005-07-12 13:35:02
2.99,392,10619,2,1764,2005-06-16 17:51:54
2.99,359,9693,1,6542,2005-07-12 04:53:49
5.99,270,7309,2,3164,2005-06-20 21:29:00
2.99,260,7016,2,2040,2005-06-17 14:18:37
3.99,136,3669,1,5627,2005-07-10 05:51:12
7.99,129,3489,1,10024,2005-07-31 18:26:36
1.99,18,485,2,10721,2005-08-01 19:05:18
5.99,56,1560,1,13769,2005-08-20 11:43:52
1.99,487,13148,2,8510,2005-07-29 09:41:38
0.99,22,592,2,12809,2005-08-19 00:42:24
2.99,14,364,1,3707,2005-07-06 10:21:49
4.99,326,8804,1,1311,2005-06-15 10:11:59
2.99,469,12678,1,10741,2005-08-01 19:52:52
2.99,106,2862,2,9072,2005-07-30 07:45:49
0.99,582,15591,2,3071,2005-06-20 14:20:42
6.99,169,4592,2,7187,2005-07-27 08:27:58
4.99,319,8651,2,14828,2005-08-22 01:34:05
5.99,334,9023,2,5818,2005-07-10 15:51:12
2.99,474,12821,1,4809,2005-07-08 17:03:22
3.99,241,6520,1,9528,2005-07-31 01:05:04
2.99,342,9248,1,9164,2005-07-30 11:24:14
3.99,203,5508,2,10700,2005-08-01 18:26:31
3.99,380,10274,1,2018,2005-06-17 12:35:58
4.99,489,13193,1,2802,2005-06-19 19:18:17
5.99,319,8652,2,15396,2005-08-22 23:07:57
0.99,36,987,2,4135,2005-07-07 08:15:03
2.99,216,5874,2,14638,2005-08-21 19:01:36
4.99,531,14288,2,5904,2005-07-10 20:39:44
8.99,231,6221,1,512,2005-05-28 03:07:50
4.99,56,1546,2,4702,2005-07-08 11:41:36
4.99,142,3837,2,4497,2005-07-08 01:51:32
7.99,352,9519,1,7419,2005-07-27 17:04:15
4.99,263,7098,1,97,2005-05-25 16:34:24
8.99,348,9401,1,2041,2005-06-17 14:19:00
2.99,407,11014,1,8078,2005-07-28 17:54:42
1.99,348,9429,1,13962,2005-08-20 18:18:06
2.99,203,5500,2,3406,2005-06-21 16:00:18
6.99,354,9578,2,12243,2005-08-18 03:38:54
0.99,112,3026,1,15671,2005-08-23 09:08:16
9.99,244,6612,1,11267,2005-08-02 14:09:08
2.99,463,12507,1,5157,2005-07-09 08:52:12
2.99,272,7355,2,5158,2005-07-09 08:53:09
0.99,86,2333,1,3611,2005-07-06 05:37:18
2.99,303,8239,2,12473,2005-08-18 11:59:44
4.99,268,7270,2,14249,2005-08-21 05:38:05
7.99,320,8657,2,2883,2005-06-20 01:29:10
4.99,497,13381,2,2818,2005-06-19 20:05:52
2.99,199,5409,1,10196,2005-08-01 00:34:51
6.99,523,14078,2,1729,2005-06-16 15:29:47
0.99,447,12057,2,732,2005-05-29 07:32:51
4.99,549,14734,2,3892,2005-07-06 18:58:58
2.99,466,12568,2,7080,2005-07-27 04:25:25
2.99,276,7472,2,3714,2005-07-06 10:51:28
8.99,295,7988,2,3394,2005-06-21 15:17:39
2.99,519,13987,2,15347,2005-08-22 21:12:19
2.99,180,4911,1,14851,2005-08-22 02:20:44
2.99,227,6112,1,1679,2005-06-16 11:11:01
6.99,446,12030,2,2520,2005-06-19 00:29:00
7.99,526,14153,1,6316,2005-07-11 18:44:52
4.99,432,11659,2,9916,2005-07-31 14:54:52
2.99,190,5151,1,1319,2005-06-15 10:39:05
2.99,576,15446,1,10000,2005-07-31 17:41:05
7.99,254,6856,2,8216,2005-07-28 23:43:59
0.99,466,12569,2,8276,2005-07-29 01:38:43
0.99,296,8033,2,8171,2005-07-28 21:32:57
4.99,30,822,1,3964,2005-07-06 22:23:02
5.99,310,8423,1,7648,2005-07-28 01:35:33
4.99,223,6034,2,11040,2005-08-02 06:03:22
6.99,36,992,1,7205,2005-07-27 09:06:13
2.99,66,1807,1,6995,2005-07-27 01:12:13
4.99,455,12292,1,7388,2005-07-27 15:54:19
0.99,74,2013,2,13520,2005-08-20 02:41:46
2.99,451,12179,2,10950,2005-08-02 03:25:08
4.99,516,13900,1,7882,2005-07-28 10:33:42
4.99,80,2174,2,5452,2005-07-09 22:23:21
4.99,215,5833,2,1080,2005-05-31 10:55:26
7.99,7,189,1,5921,2005-07-10 21:35:12
2.99,451,12190,1,13705,2005-08-20 09:32:23
7.99,578,15502,1,11199,2005-08-02 11:47:40
4.99,317,8597,2,9513,2005-07-31 00:28:30
2.99,178,4831,1,4915,2005-07-08 21:31:22
0.99,102,2759,2,9295,2005-07-30 16:18:39
2.99,456,12312,1,2581,2005-06-19 04:54:13
6.99,200,5443,1,15961,2005-08-23 19:35:42
0.99,4,97,2,11069,2005-08-02 07:09:34
6.99,487,13157,1,10832,2005-08-01 23:24:53
3.99,314,8536,2,16021,2005-08-23 21:37:59
2.99,293,7940,1,8745,2005-07-29 19:03:05
0.99,133,3600,1,7400,2005-07-27 16:16:37
0.99,131,3555,1,13407,2005-08-19 22:26:26
5.99,439,11859,2,14730,2005-08-21 22:21:11
3.99,464,12526,1,305,2005-05-26 21:22:07
2.99,352,9532,2,13578,2006-02-14 15:16:03
3.99,588,15741,2,2920,2005-06-20 04:12:46
2.99,360,9722,1,7251,2005-07-27 10:44:55
2.99,568,15225,1,11331,2005-08-02 16:49:01
5.99,365,9858,2,120,2005-05-25 19:37:47
0.99,122,3295,1,6427,2005-07-11 23:57:34
2.99,154,4210,1,15721,2005-08-23 11:16:16
0.99,563,15085,1,4883,2005-07-08 19:46:58
0.99,461,12455,2,11063,2005-08-02 06:53:48
2.99,67,1830,2,5399,2005-07-09 19:52:44
5.99,472,12766,2,8929,2005-07-30 02:28:22
3.99,351,9495,1,5912,2005-07-10 20:58:22
0.99,184,5014,1,13134,2005-08-19 12:14:14
0.99,530,14274,1,11326,2005-08-02 16:34:29
6.99,331,8935,2,2528,2005-06-19 01:14:12
6.99,148,4014,2,1517,2005-06-15 23:20:26
0.99,333,8997,2,6958,2005-07-27 00:02:41
6.99,82,2229,2,6708,2005-07-12 13:10:55
2.99,501,13502,1,9359,2005-07-30 18:39:28
10.99,457,12353,2,14327,2005-08-21 08:18:18
2.99,592,15849,2,3560,2005-07-06 02:51:37
2.99,448,12097,2,4537,2005-07-08 03:48:40
2.99,59,1621,2,951,2005-05-30 16:10:35
7.99,41,1125,2,3246,2005-06-21 03:10:01
4.99,160,4353,1,8184,2005-07-28 22:22:35
2.99,319,8625,1,439,2005-05-27 17:54:48
2.99,243,6583,1,12209,2005-08-18 02:27:20
6.99,300,8149,1,8117,2005-07-28 19:20:16
4.99,349,9456,2,13636,2005-08-20 07:20:09
2.99,502,13521,2,5662,2005-07-10 07:59:24
0.99,534,14376,1,2436,2005-06-18 18:13:32
4.99,56,1558,2,12713,2005-08-18 21:07:28
5.99,576,15441,1,9133,2005-07-30 09:59:00
4.99,437,11780,2,4765,2005-07-08 15:08:45
2.99,197,5343,1,10743,2005-08-01 19:55:09
4.99,554,14853,1,1959,2005-06-17 08:54:10
2.99,384,10396,2,1013,2005-05-31 02:37:00
1.99,150,4087,2,3187,2005-06-20 23:06:07
9.99,137,3719,1,16030,2005-08-23 21:56:04
4.99,283,7670,2,9353,2005-07-30 18:30:37
6.99,350,9479,2,11692,2005-08-17 06:52:41
4.99,478,12914,1,5837,2005-07-10 16:57:50
1.99,452,12214,1,8898,2005-07-30 01:02:20
0.99,581,15586,1,15403,2005-08-22 23:18:10
0.99,579,15528,1,14185,2005-08-21 03:28:37
5.99,60,1654,1,6282,2005-07-11 16:46:22
6.99,425,11481,1,3276,2005-06-21 05:35:52
4.99,137,3718,2,15889,2005-08-23 16:57:43
4.99,292,7904,1,5940,2005-07-10 22:31:01
0.99,306,8322,1,13873,2005-08-20 15:11:11
6.99,171,4650,2,13087,2005-08-19 10:33:52
1.99,113,3050,2,10578,2005-08-01 13:48:02
4.99,258,6968,2,9069,2005-07-30 07:39:59
3.99,545,14647,2,8599,2005-07-29 12:58:52
2.99,279,7582,1,15606,2005-08-23 06:50:27
5.99,144,3881,1,1814,2005-06-16 21:15:22
5.99,103,2795,1,15461,2005-08-23 01:13:52
2.99,479,12928,1,1902,2005-06-17 04:35:52
3.99,214,5802,1,278,2005-05-26 17:40:58
8.99,533,14348,1,4112,2005-07-07 06:49:09
4.99,581,15568,1,4338,2005-07-07 18:39:56
2.99,286,7744,2,6611,2005-07-12 08:20:23
2.99,597,15984,2,34,2005-05-25 04:19:28
0.99,260,7026,2,7072,2005-07-27 04:02:33
2.99,10,277,2,13917,2005-08-20 16:43:28
10.99,196,5306,2,10122,2005-07-31 21:29:28
4.99,64,1740,1,4288,2005-07-07 15:38:25
2.99,59,1640,1,13573,2005-08-20 05:10:14
4.99,118,3177,2,7956,2005-07-28 13:32:17
2.99,571,15296,2,3616,2005-07-06 05:52:13
1.99,131,3546,1,10861,2005-08-02 00:12:46
4.99,164,4459,1,6637,2005-07-12 09:57:39
2.99,285,7712,2,5112,2005-07-09 07:04:04
3.99,141,3814,1,10287,2005-08-01 03:37:01
2.99,95,2577,2,1174,2005-06-15 00:12:51
4.99,494,13307,2,5083,2005-07-09 05:30:32
0.99,506,13654,2,13767,2005-08-20 11:43:36
3.99,522,14067,1,10411,2005-08-01 07:56:32
0.99,241,6530,1,14936,2005-08-22 05:51:26
0.99,1,26,1,12250,2005-08-18 03:57:29
5.99,410,11095,2,5330,2005-07-09 16:53:57
0.99,418,11309,1,10709,2005-08-01 18:43:57
4.99,393,10657,2,8004,2005-07-28 15:14:07
2.99,575,15419,2,13465,2005-08-20 00:54:14
0.99,14,383,1,15373,2005-08-22 22:08:11
2.99,232,6265,2,12853,2005-08-19 02:15:32
7.99,144,3891,2,5408,2005-07-09 20:16:51
6.99,504,13602,1,15166,2005-08-22 15:05:37
2.99,570,15265,2,1804,2005-06-16 20:33:15
1.99,312,8462,1,3792,2005-07-06 14:26:38
1.99,271,7333,2,5878,2005-07-10 19:09:57
2.99,222,6014,2,6129,2005-07-11 08:15:09
2.99,475,12860,2,14303,2005-08-21 07:22:43
2.99,99,2666,1,2368,2005-06-18 14:10:27
0.99,335,9051,1,5252,2005-07-09 13:40:44
6.99,402,10870,1,9657,2005-07-31 06:00:41
5.98,560,15019,2,12116,2006-02-14 15:16:03
4.99,214,5814,2,7417,2005-07-27 16:58:33
5.99,206,5572,1,3533,2005-07-06 01:26:44
2.99,368,9959,2,8226,2005-07-29 00:01:04
0.99,507,13661,1,52,2005-05-25 06:51:29
4.99,582,15611,2,15911,2005-08-23 17:44:53
5.99,234,6297,2,1993,2005-06-17 10:59:24
3.99,589,15777,2,7431,2005-07-27 17:27:27
2.99,137,3710,1,12078,2005-08-17 22:00:22
4.99,356,9631,2,13107,2005-08-19 11:13:58
5.99,75,2058,2,15928,2005-08-23 18:23:24
6.99,258,6979,2,14901,2005-08-22 04:31:37
0.99,121,3259,2,7114,2005-07-27 05:42:13
0.99,594,15909,2,3474,2005-07-05 22:59:53
5.99,262,7089,1,13808,2005-08-20 12:55:43
4.99,72,1940,2,785,2005-05-29 15:08:41
2.99,169,4588,1,5066,2005-07-09 04:48:50
6.99,132,3581,1,10638,2005-08-01 15:44:20
4.99,151,4122,1,9253,2005-07-30 14:20:12
4.99,549,14731,2,1086,2005-05-31 11:17:37
3.99,562,15053,1,2746,2005-06-19 16:21:40
3.99,241,6522,2,10447,2005-08-01 09:04:58
8.99,211,5720,2,2812,2005-06-19 19:58:16
0.99,274,7408,1,2098,2005-06-17 18:42:09
5.99,321,8681,1,4318,2005-07-07 17:47:50
4.99,280,7586,2,3009,2005-06-20 10:24:44
2.99,67,1832,1,6137,2005-07-11 08:34:20
3.99,256,6905,1,7661,2005-07-28 02:10:27
6.99,445,12023,1,15791,2005-08-23 14:02:13
4.99,116,3125,2,1913,2005-06-17 05:19:47
8.99,468,12617,1,1627,2005-06-16 07:51:09
0.99,496,13374,1,14348,2005-08-21 08:54:26
2.99,300,8156,2,12484,2005-08-18 12:39:37
4.99,505,13616,1,7784,2005-07-28 07:15:32
4.99,66,1794,1,2577,2005-06-19 04:36:03
6.99,257,6926,1,5495,2005-07-10 00:16:54
4.99,324,8757,1,3947,2005-07-06 21:42:21
4.99,467,12599,1,8767,2005-07-29 19:42:33
4.99,59,1641,2,13921,2005-08-20 16:57:11
2.99,333,8991,1,3110,2005-06-20 17:40:12
6.99,587,15730,2,12330,2005-08-18 06:46:33
2.99,199,5395,1,1910,2005-06-17 05:11:27
4.99,366,9917,1,13421,2006-02-14 15:16:03
4.99,87,2363,1,2516,2005-06-19 00:03:28
0.99,388,10528,1,12891,2006-02-14 15:16:03
0.99,543,14609,1,9999,2005-07-31 17:40:53
2.99,534,14382,1,7662,2005-07-28 02:16:08
0.99,142,3851,1,13959,2005-08-20 18:16:21
4.99,486,13122,2,4110,2005-07-07 06:44:27
4.99,4,99,2,11529,2005-08-17 00:28:01
2.99,480,12964,1,6191,2005-07-11 11:37:52
4.99,439,11858,2,13358,2005-08-19 21:04:20
2.99,70,1902,1,11901,2005-08-17 15:35:47
0.99,319,8643,2,9044,2005-07-30 06:35:21
3.99,590,15792,1,602,2005-05-28 14:15:54
0.99,481,12984,1,3863,2005-07-06 17:40:18
2.99,313,8497,2,11854,2005-08-17 13:42:52
8.99,169,4586,1,3493,2005-07-05 23:46:19
7.99,187,5096,1,12534,2005-08-18 14:04:41
4.99,543,14611,1,10520,2005-08-01 11:45:58
5.99,192,5212,1,13125,2005-08-19 11:57:49
2.99,575,15406,1,7139,2005-07-27 06:52:21
2.99,419,11343,2,11323,2005-08-02 16:29:57
0.99,144,3889,2,5049,2005-07-09 03:54:12
6.99,265,7165,2,6921,2005-07-12 22:39:03
0.99,326,8818,1,10108,2005-07-31 21:02:14
0.0,60,1671,2,14741,2006-02-14 15:16:03
4.99,138,3749,2,14432,2005-08-21 11:36:15
4.99,227,6125,2,8417,2005-07-29 06:53:36
6.99,112,3011,2,9321,2005-07-30 17:19:44
4.99,192,5199,1,4469,2005-07-08 00:18:32
2.99,307,8333,1,2881,2005-06-20 01:26:18
4.99,142,3842,2,8623,2005-07-29 13:55:11
4.99,493,13284,1,6552,2005-07-12 05:05:06
3.99,289,7826,2,6007,2005-07-11 01:43:06
2.99,583,15632,2,10586,2005-08-01 14:00:59
6.99,175,4757,2,13833,2005-08-20 14:00:29
0.99,438,11823,2,12654,2005-08-18 18:56:40
4.99,286,7743,1,5796,2005-07-10 14:42:54
2.99,141,3820,1,12093,2005-08-17 22:28:40
2.99,309,8405,1,10818,2005-08-01 22:52:45
4.99,473,12808,2,14658,2005-08-21 19:41:50
0.99,561,15036,1,7698,2005-07-28 03:44:14
4.99,299,8122,1,7264,2005-07-27 11:18:58
8.99,228,6152,2,7509,2005-07-27 20:37:19
2.99,419,11326,2,2793,2005-06-19 18:52:37
0.99,589,15764,1,531,2005-05-28 05:23:38
3.99,10,257,2,2222,2005-06-18 03:26:23
8.99,278,7534,2,4866,2005-07-08 19:09:59
5.99,539,14527,2,13778,2005-08-20 12:03:44
1.99,544,14619,1,1248,2005-06-15 05:33:52
4.99,92,2523,1,9240,2005-07-30 13:57:54
2.99,1,20,2,8326,2005-07-29 03:58:49
0.99,247,6692,1,11495,2005-08-16 22:51:20
0.99,72,1968,2,15110,2005-08-22 12:16:46
2.99,165,4469,2,3195,2005-06-21 00:02:10
0.99,408,11040,1,6062,2005-07-11 04:11:58
3.99,262,7076,1,3699,2005-07-06 10:11:25
2.99,485,13086,2,1684,2005-06-16 11:57:34
5.99,446,12041,1,7005,2005-07-27 01:38:36
4.99,242,6549,1,8491,2005-07-29 09:02:13
6.99,179,4863,1,759,2005-05-29 10:57:57
0.99,421,11387,2,9875,2005-07-31 13:37:41
3.99,264,7130,1,3403,2005-06-21 15:55:06
5.99,245,6635,1,6795,2005-07-12 16:41:00
5.99,310,8417,1,2480,2005-06-18 21:04:09
7.99,187,5090,2,7844,2005-07-28 09:16:19
1.99,201,5448,1,2047,2005-06-17 14:40:58
0.99,370,10013,1,13039,2005-08-19 08:55:19
1.99,436,11747,2,3851,2005-07-06 16:54:12
2.99,128,3453,2,9234,2005-07-30 13:45:54
3.99,435,11730,1,9655,2005-07-31 05:57:54
5.99,239,6452,1,3552,2005-07-06 02:34:09
3.99,59,1629,1,4891,2005-07-08 20:06:19
7.99,436,11743,1,45,2005-05-25 05:59:39
2.99,393,10647,2,3001,2005-06-20 09:50:16
0.99,218,5909,2,5737,2005-07-10 11:50:04
0.99,107,2881,2,3174,2005-06-20 22:24:00
0.99,435,11721,1,2984,2005-06-20 08:43:44
5.99,69,1885,1,12966,2005-08-19 06:37:48
6.99,324,8771,1,11771,2005-08-17 10:17:09
2.99,254,6839,1,183,2005-05-26 05:01:18
7.99,7,194,2,9624,2005-07-31 04:30:03
5.99,139,3773,2,14736,2005-08-21 22:25:53
0.99,210,5705,2,7909,2005-07-28 11:38:08
3.99,274,7413,2,6389,2005-07-11 22:18:20
2.99,449,12126,2,8002,2005-07-28 15:11:00
3.99,69,1882,1,11943,2005-08-17 17:00:42
5.99,409,11065,1,3866,2005-07-06 17:47:20
2.99,361,9749,2,5154,2005-07-09 08:46:18
0.99,240,6483,1,6272,2005-07-11 16:03:49
7.99,408,11055,1,13508,2005-08-20 02:12:54
0.99,23,605,1,2827,2005-06-19 20:50:01
0.99,344,9299,1,1731,2005-06-16 15:32:12
4.99,421,11386,2,9377,2005-07-30 19:12:18
6.99,414,11214,1,15140,2005-08-22 13:39:20
3.99,562,15051,1,1998,2005-06-17 11:24:57
0.99,447,12077,2,12511,2005-08-18 13:23:19
1.99,102,2738,2,562,2005-05-28 09:01:21
0.99,256,6890,1,232,2005-05-26 11:38:05
0.99,470,12691,2,1256,2005-06-15 06:13:57
2.99,254,6864,1,12247,2005-08-18 03:51:51
0.99,564,15121,2,13558,2005-08-20 04:13:17
0.99,467,12587,1,4216,2005-07-07 12:01:34
6.99,103,2786,2,7472,2005-07-27 19:04:19
9.99,446,12048,2,8922,2005-07-30 02:08:25
3.99,348,9430,2,14079,2005-08-20 23:29:25
9.99,439,11860,2,15044,2005-08-22 09:51:54
0.99,8,222,2,10141,2005-07-31 22:08:29
0.99,145,3938,2,9576,2005-07-31 02:52:59
2.99,217,5883,1,1322,2005-06-15 10:55:09
0.99,372,10071,1,8724,2005-07-29 18:05:21
0.99,218,5908,1,5226,2005-07-09 12:10:44
5.99,65,1778,2,8404,2005-07-29 06:27:01
2.99,69,1879,2,9193,2005-07-30 12:28:42
2.99,181,4939,1,12678,2005-08-18 19:41:27
0.99,144,3900,1,8983,2005-07-30 04:31:08
2.99,229,6184,2,15912,2005-08-23 17:47:40
2.99,287,7783,2,12861,2005-08-19 02:30:24
4.99,30,835,1,8083,2005-07-28 18:09:48
4.99,217,5885,1,2842,2005-06-19 22:34:20
2.99,397,10751,2,7356,2005-07-27 14:47:35
3.99,78,2130,2,10350,2005-08-01 05:30:05
2.99,233,6272,1,2424,2005-06-18 17:35:08
4.99,394,10689,1,12389,2005-08-18 08:48:36
4.99,73,1979,1,7590,2005-07-27 23:24:24
3.99,159,4336,2,9022,2005-07-30 05:34:45
2.99,269,7291,1,7972,2005-07-28 14:07:46
3.99,570,15268,2,2261,2005-06-18 05:46:15
0.99,570,15282,1,10004,2005-07-31 17:51:23
5.99,346,9356,1,10304,2005-08-01 04:14:12
2.99,564,15117,2,11768,2005-08-17 10:02:29
2.99,42,1151,2,2056,2005-06-17 15:27:33
5.99,558,14962,1,14286,2005-08-21 06:53:53
2.99,440,11881,2,13779,2005-08-20 12:03:54
4.99,204,5527,1,4979,2005-07-09 00:24:34
1.99,429,11591,2,8136,2005-07-28 20:05:48
2.99,195,5263,1,4315,2005-07-07 17:40:26
4.99,27,741,1,10852,2005-08-02 00:00:33
6.99,391,10607,2,8913,2005-07-30 01:35:01
2.99,197,5331,2,2781,2005-06-19 18:24:42
8.99,271,7329,1,1096,2005-05-31 13:30:49
2.99,300,8153,2,9127,2005-07-30 09:46:36
0.99,506,13630,2,907,2005-05-30 10:37:27
0.99,253,6823,2,7851,2005-07-28 09:31:58
0.99,117,3153,1,5673,2005-07-10 08:21:54
4.99,289,7824,2,5584,2005-07-10 04:15:25
2.99,168,4577,1,14090,2005-08-21 00:11:16
0.99,440,11882,1,14555,2005-08-21 16:03:02
4.99,433,11687,2,14523,2005-08-21 15:03:45
4.99,452,12200,2,2266,2005-06-18 06:05:02
5.99,25,684,1,15972,2005-08-23 20:00:30
3.99,275,7438,2,1797,2005-06-16 20:13:03
3.99,448,12090,2,3225,2005-06-21 02:16:55
2.99,455,12295,2,8291,2005-07-29 02:28:25
0.99,547,14686,1,306,2005-05-26 21:31:57
0.99,179,4887,2,13957,2005-08-20 18:09:04
5.99,39,1068,1,1625,2005-06-16 07:49:08
0.99,392,10635,2,12561,2005-08-18 14:58:51
4.99,190,5155,1,3386,2005-06-21 14:21:06
0.99,310,8422,2,5836,2005-07-10 16:49:02
0.99,458,12368,1,8158,2005-07-28 21:08:46
2.99,202,5470,1,1474,2005-06-15 20:55:42
4.99,132,3566,1,4168,2005-07-07 09:37:24
0.99,514,13842,1,2789,2005-06-19 18:48:21
3.99,119,3221,2,16028,2005-08-23 21:52:56
1.99,566,15171,2,8305,2005-07-29 03:08:47
0.99,297,8062,2,7867,2005-07-28 10:08:54
2.99,322,8707,2,6033,2005-07-11 02:59:34
0.99,451,12188,2,13380,2005-08-19 21:36:58
6.99,250,6756,2,15247,2005-08-22 17:52:05
2.99,493,13285,1,7026,2005-07-27 02:48:58
2.99,470,12701,1,6198,2005-07-11 12:12:17
4.99,335,9048,1,4279,2005-07-07 15:01:53
5.99,344,9307,2,12183,2005-08-18 01:34:13
6.99,241,6514,2,6090,2005-07-11 05:47:08
7.99,107,2891,1,7600,2005-07-27 23:41:18
2.99,506,13647,2,9972,2005-07-31 16:42:43
0.99,116,3123,2,1533,2005-06-16 00:46:02
3.99,250,6744,1,3951,2005-07-06 21:50:41
9.99,343,9285,2,8088,2005-07-28 18:23:49
1.99,599,16032,1,2272,2005-06-18 06:29:53
2.99,479,12932,2,2376,2005-06-18 14:55:30
