assays_ASI,assays_CHEI,assays_ASORGA,assays_ASSTIS,assays_ASSTY,assays_CURB,assays_T,assays_RELATY,assays_CONFSCO,assays_SI,assays_SASI,assays_CI,assays_BFO,assays_TII,assays_VAI
7774,CHEMBL876605,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7775,CHEMBL620505,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7776,CHEMBL873811,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7777,CHEMBL624016,Rattus norvegicus,,A,Expert,50597,N,1,1,,,BAO_0000218,,
7778,CHEMBL624017,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7779,CHEMBL624018,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7780,CHEMBL624019,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7781,CHEMBL624020,Rattus norvegicus,Brain,A,Intermediate,50597,N,1,1,,,BAO_0000218,955.0,
7782,CHEMBL624201,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7783,CHEMBL872528,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7784,CHEMBL624202,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7785,CHEMBL624203,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7786,CHEMBL624350,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7787,CHEMBL621320,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7788,CHEMBL621321,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7789,CHEMBL621322,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7790,CHEMBL621323,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7791,CHEMBL621324,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7792,CHEMBL621325,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7793,CHEMBL875837,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7794,CHEMBL621326,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7795,CHEMBL621327,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7796,CHEMBL621328,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7797,CHEMBL621329,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7798,CHEMBL621330,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7799,CHEMBL621331,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7800,CHEMBL621332,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7801,CHEMBL621333,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7802,CHEMBL621334,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7803,CHEMBL621335,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
7804,CHEMBL621336,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7805,CHEMBL621337,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7806,CHEMBL621338,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7807,CHEMBL875838,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7808,CHEMBL621339,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7809,CHEMBL621340,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7810,CHEMBL621341,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
7811,CHEMBL621342,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7812,CHEMBL621343,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7813,CHEMBL621344,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
7814,CHEMBL621345,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
7815,CHEMBL621346,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7816,CHEMBL621347,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
7817,CHEMBL621348,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7818,CHEMBL621349,,Blood,A,Autocuration,22224,U,0,1,,,BAO_0000019,178.0,
7819,CHEMBL621350,,Blood,A,Autocuration,22224,U,0,1,,,BAO_0000019,178.0,
7820,CHEMBL875839,,Blood,A,Autocuration,22224,U,0,1,,,BAO_0000019,178.0,
7821,CHEMBL620211,,Blood,A,Autocuration,22224,U,0,1,,,BAO_0000019,178.0,
7822,CHEMBL620212,,Blood,A,Autocuration,22224,U,0,1,,,BAO_0000019,178.0,
7823,CHEMBL620213,,Blood,A,Autocuration,22224,U,0,1,,,BAO_0000019,178.0,
7824,CHEMBL620214,Macaca mulatta,Plasma,A,Intermediate,50797,N,1,1,,,BAO_0000218,1969.0,
7825,CHEMBL620215,Macaca mulatta,Plasma,A,Intermediate,50797,N,1,1,,,BAO_0000218,1969.0,
7826,CHEMBL620216,Macaca mulatta,Plasma,A,Intermediate,50797,N,1,1,,,BAO_0000218,1969.0,
7827,CHEMBL620888,Canis lupus familiaris,Plasma,A,Intermediate,50588,N,1,1,,,BAO_0000218,1969.0,
7828,CHEMBL620889,Canis lupus familiaris,Plasma,A,Intermediate,50588,N,1,1,,,BAO_0000218,1969.0,
7829,CHEMBL620890,,Plasma,A,Autocuration,22224,U,0,1,,,BAO_0000019,1969.0,
7830,CHEMBL620891,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7831,CHEMBL620892,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7832,CHEMBL621079,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
7833,CHEMBL621080,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
7834,CHEMBL621081,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7835,CHEMBL621082,Cricetinae,,A,Intermediate,100712,N,1,1,,,BAO_0000218,,
7836,CHEMBL621083,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7837,CHEMBL621084,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7838,CHEMBL621085,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7839,CHEMBL621086,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7840,CHEMBL621087,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7841,CHEMBL622607,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7842,CHEMBL622608,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7843,CHEMBL624481,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7844,CHEMBL624482,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7845,CHEMBL624483,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7846,CHEMBL624484,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7847,CHEMBL624485,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7848,CHEMBL624486,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7849,CHEMBL624487,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7850,CHEMBL624488,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7851,CHEMBL624489,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7852,CHEMBL625184,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7853,CHEMBL625185,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7854,CHEMBL875954,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7855,CHEMBL625186,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7856,CHEMBL625187,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7857,CHEMBL625188,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
7858,CHEMBL625189,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7859,CHEMBL625190,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
7860,CHEMBL621733,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7861,CHEMBL621734,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7862,CHEMBL621735,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7863,CHEMBL621736,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7864,CHEMBL621737,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7865,CHEMBL621738,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7866,CHEMBL622806,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7867,CHEMBL623519,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7868,CHEMBL623520,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7869,CHEMBL623521,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7870,CHEMBL623522,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7871,CHEMBL623523,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7872,CHEMBL623690,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7873,CHEMBL623691,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7874,CHEMBL623692,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7875,CHEMBL623693,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7876,CHEMBL623694,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7877,CHEMBL623695,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7878,CHEMBL623696,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7879,CHEMBL623697,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7880,CHEMBL623698,Macaca mulatta,Plasma,A,Intermediate,22224,U,0,1,,,BAO_0000218,1969.0,
7881,CHEMBL623699,Rattus norvegicus,Plasma,A,Intermediate,22224,U,0,1,,,BAO_0000218,1969.0,
7882,CHEMBL623700,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7883,CHEMBL623701,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7884,CHEMBL623702,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7885,CHEMBL623703,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7886,CHEMBL623704,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7887,CHEMBL623705,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7888,CHEMBL623706,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7889,CHEMBL623707,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7890,CHEMBL623708,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7891,CHEMBL623709,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7892,CHEMBL623710,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7893,CHEMBL623711,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7894,CHEMBL623712,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7895,CHEMBL623713,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7896,CHEMBL623714,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7897,CHEMBL623715,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7898,CHEMBL623716,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7899,CHEMBL622980,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7900,CHEMBL622981,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7901,CHEMBL622982,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7902,CHEMBL622983,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7903,CHEMBL622984,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7904,CHEMBL622985,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7905,CHEMBL623631,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7906,CHEMBL623632,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7907,CHEMBL623633,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7908,CHEMBL623634,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7909,CHEMBL623635,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7910,CHEMBL621195,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7911,CHEMBL621196,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7912,CHEMBL875287,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7913,CHEMBL621197,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7914,CHEMBL621198,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7915,CHEMBL621199,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7916,CHEMBL621200,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7917,CHEMBL621201,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7918,CHEMBL621202,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7919,CHEMBL621203,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7920,CHEMBL621204,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7921,CHEMBL621205,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7922,CHEMBL621206,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7923,CHEMBL621207,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7924,CHEMBL621208,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7925,CHEMBL621209,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7926,CHEMBL876484,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7927,CHEMBL621210,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7928,CHEMBL621211,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7929,CHEMBL621212,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7930,CHEMBL621213,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7931,CHEMBL621214,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7932,CHEMBL621215,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7933,CHEMBL621216,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7934,CHEMBL621217,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7935,CHEMBL621218,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7936,CHEMBL621219,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7937,CHEMBL621220,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7938,CHEMBL621221,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7939,CHEMBL621222,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7940,CHEMBL621223,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7941,CHEMBL876485,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7942,CHEMBL621224,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7943,CHEMBL621225,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7944,CHEMBL621226,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
7945,CHEMBL621227,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7946,CHEMBL621228,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7947,CHEMBL621229,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7948,CHEMBL621230,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7949,CHEMBL621231,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7950,CHEMBL621232,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7951,CHEMBL621233,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7952,CHEMBL621234,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7953,CHEMBL621235,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7954,CHEMBL621236,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7955,CHEMBL621237,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7956,CHEMBL876486,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
7957,CHEMBL622436,Rattus norvegicus,Intestine,A,Intermediate,50597,N,1,1,,,BAO_0000218,160.0,
7958,CHEMBL622437,Rattus norvegicus,Intestine,A,Intermediate,50597,N,1,1,,,BAO_0000218,160.0,
7959,CHEMBL622438,Rattus norvegicus,Intestine,A,Intermediate,50597,N,1,1,,,BAO_0000218,160.0,
7960,CHEMBL622439,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7961,CHEMBL622440,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7962,CHEMBL622441,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7963,CHEMBL622442,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7964,CHEMBL622443,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7965,CHEMBL622444,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7966,CHEMBL622445,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7967,CHEMBL622446,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7968,CHEMBL622447,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7969,CHEMBL622448,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7970,CHEMBL622449,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7971,CHEMBL622450,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7972,CHEMBL622451,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7973,CHEMBL622452,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7974,CHEMBL622453,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7975,CHEMBL622454,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7976,CHEMBL622455,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7977,CHEMBL876024,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
7978,CHEMBL622456,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7979,CHEMBL622457,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7980,CHEMBL622458,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7981,CHEMBL622459,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7982,CHEMBL873343,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7983,CHEMBL622460,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7984,CHEMBL622461,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7985,CHEMBL622462,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7986,CHEMBL622463,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7987,CHEMBL622464,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7988,CHEMBL622465,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7989,CHEMBL622466,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7990,CHEMBL622467,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7991,CHEMBL622468,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7992,CHEMBL876025,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7993,CHEMBL622469,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7994,CHEMBL622470,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7995,CHEMBL622471,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
7996,CHEMBL622472,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7997,CHEMBL622473,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7998,CHEMBL624282,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
7999,CHEMBL624283,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
8000,CHEMBL624284,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
8001,CHEMBL624285,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
8002,CHEMBL624286,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8003,CHEMBL624287,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8004,CHEMBL624288,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8005,CHEMBL624289,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
8006,CHEMBL873344,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
8007,CHEMBL619623,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8008,CHEMBL621399,Rattus norvegicus,,A,Expert,50597,N,1,1,,,BAO_0000218,,
8009,CHEMBL621400,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8010,CHEMBL621401,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8011,CHEMBL621402,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8012,CHEMBL621403,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8013,CHEMBL621121,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8014,CHEMBL872525,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8015,CHEMBL621122,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8016,CHEMBL621123,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8017,CHEMBL621124,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8018,CHEMBL621125,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8019,CHEMBL621126,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8020,CHEMBL621127,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8021,CHEMBL621128,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8022,CHEMBL618263,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8023,CHEMBL618264,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8024,CHEMBL618265,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8025,CHEMBL618266,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
8026,CHEMBL618267,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8027,CHEMBL618450,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
8028,CHEMBL618451,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
8029,CHEMBL618452,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
8030,CHEMBL618453,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
