ppersonale_id,data_pagamento,pagamento_id,inventario_id,data_restituzione,ammontare,npersonale_id,noleggio_id,cliente_id,data_noleggio
1,2005-08-23 14:42:07,11640,1885,2005-08-27 15:00:07,2.99,2,15809,431,2005-08-23 14:42:07
1,2005-07-27 00:47:40,3575,3645,2005-07-31 04:32:40,1.99,2,6978,132,2005-07-27 00:47:40
2,2005-07-09 08:28:23,8918,1500,2005-07-16 06:19:23,2.99,2,5149,330,2005-07-09 08:28:23
1,2005-07-27 00:50:30,4461,1127,2005-08-03 23:35:30,3.99,1,6980,164,2005-07-27 00:50:30
2,2005-08-22 01:20:19,1706,3155,2005-08-29 03:06:19,4.99,2,14821,62,2005-08-22 01:20:19
1,2005-06-19 02:08:39,1826,1446,2005-06-26 20:25:39,3.99,1,2542,67,2005-06-19 02:08:39
2,2005-07-09 22:31:45,9717,3003,2005-07-12 03:53:45,2.99,1,5456,360,2005-07-09 22:31:45
2,2006-02-14 15:16:03,15020,2752,,0.0,2,14425,560,2006-02-14 15:16:03
1,2005-08-22 20:52:12,8956,1660,2005-08-26 00:36:12,2.99,2,15339,331,2005-08-22 20:52:12
2,2005-07-12 21:23:59,16039,2935,2005-07-19 20:47:59,2.99,2,6895,599,2005-07-12 21:23:59
1,2005-06-20 07:10:09,425,3970,2005-06-26 08:14:09,7.99,2,2960,16,2005-06-20 07:10:09
2,2005-08-18 07:48:05,9934,3131,2005-08-20 05:16:05,0.99,2,12362,367,2005-08-18 07:48:05
2,2005-08-19 19:51:00,15120,4349,2005-08-20 20:26:00,0.99,1,13324,564,2005-08-19 19:51:00
1,2005-05-26 16:07:38,8217,2276,2005-06-01 14:20:38,0.99,1,265,303,2005-05-26 16:07:38
1,2005-08-19 00:16:54,1225,1281,2005-08-26 02:00:54,6.99,1,12790,44,2005-08-19 00:16:54
2,2005-07-28 15:36:48,10214,4129,2005-08-06 20:04:48,10.99,1,8018,377,2005-07-28 15:36:48
1,2005-07-11 17:01:52,9647,3235,2005-07-19 15:11:52,8.99,1,6288,357,2005-07-11 17:01:52
2,2005-07-11 16:19:01,2518,4023,2005-07-18 21:00:01,6.99,2,6277,92,2005-07-11 16:19:01
1,2005-07-09 05:01:58,6848,94,2005-07-18 08:17:58,3.99,2,5072,254,2005-07-09 05:01:58
1,2005-07-27 04:47:33,10098,867,2005-07-31 04:07:33,0.99,2,7094,373,2005-07-27 04:47:33
1,2005-07-07 02:48:00,10744,500,2005-07-07 22:46:00,0.99,1,4036,397,2005-07-07 02:48:00
2,2005-07-27 09:23:33,8394,802,2005-08-03 13:14:33,5.99,2,7214,309,2005-07-27 09:23:33
1,2005-06-17 13:46:52,13117,100,2005-06-18 15:42:52,4.99,2,2036,486,2005-06-17 13:46:52
2,2005-07-28 08:40:46,5761,1710,2005-07-30 14:22:46,2.99,1,7828,212,2005-07-28 08:40:46
1,2005-06-19 16:56:31,13636,946,2005-06-27 12:02:31,9.99,2,2755,506,2005-06-19 16:56:31
2,2005-07-28 10:37:20,14161,447,2005-08-02 05:08:20,2.99,1,7883,526,2005-07-28 10:37:20
2,2005-07-10 02:26:49,4243,3251,2005-07-11 07:13:49,4.99,1,5534,156,2005-07-10 02:26:49
2,2005-06-19 16:55:59,7218,1761,2005-06-26 18:11:59,4.99,1,2754,267,2005-06-19 16:55:59
1,2005-07-06 00:11:28,7310,2219,2005-07-10 20:32:28,3.99,2,3501,270,2005-07-06 00:11:28
1,2005-07-10 04:55:45,3727,3713,2005-07-18 03:10:45,1.99,2,5600,138,2005-07-10 04:55:45
1,2005-07-07 20:05:36,14969,1591,2005-07-16 23:58:36,7.99,1,4370,559,2005-07-07 20:05:36
1,2005-06-18 15:22:51,7928,1361,2005-06-22 20:01:51,4.99,1,2386,293,2005-06-18 15:22:51
2,2005-08-02 08:03:02,486,3095,2005-08-03 11:34:02,4.99,1,11094,18,2005-08-02 08:03:02
1,2005-08-01 08:53:04,8576,4217,2005-08-09 06:39:04,7.99,2,10438,316,2005-08-01 08:53:04
1,2005-07-31 03:58:31,1880,2142,2005-08-04 07:34:31,2.99,2,9612,69,2005-07-31 03:58:31
2,2005-08-02 01:54:34,7193,2428,2005-08-10 04:04:34,5.99,2,10910,266,2005-08-02 01:54:34
2,2005-07-08 09:48:03,11700,4210,2005-07-17 13:17:03,6.99,1,4654,434,2005-07-08 09:48:03
1,2005-08-17 00:45:41,7146,2064,2005-08-19 06:03:41,2.99,1,11539,264,2005-08-17 00:45:41
1,2005-08-01 13:06:03,5817,1885,2005-08-09 08:39:03,3.99,2,10563,214,2005-08-01 13:06:03
2,2005-05-25 17:46:33,8412,4281,2005-05-27 15:20:33,0.99,1,104,310,2005-05-25 17:46:33
2,2005-08-01 08:51:04,22,14,2005-08-10 12:12:04,4.99,1,10437,1,2005-08-01 08:51:04
2,2005-07-10 00:54:46,2749,1142,2005-07-16 05:10:46,5.99,1,5509,102,2005-07-10 00:54:46
2,2005-06-21 16:59:49,11976,3540,2005-06-27 17:19:49,5.99,1,3415,444,2005-06-21 16:59:49
1,2005-07-29 10:26:56,14673,3045,2005-08-02 13:23:56,4.99,2,8532,546,2005-07-29 10:26:56
2,2005-08-01 20:59:58,15142,1598,2005-08-10 20:33:58,10.99,2,10776,565,2005-08-01 20:59:58
1,2005-08-01 04:37:19,10685,3120,2005-08-05 03:18:19,4.99,2,10319,394,2005-08-01 04:37:19
2,2005-07-07 20:58:03,5696,3150,2005-07-16 20:05:03,7.99,2,4388,210,2005-07-07 20:58:03
1,2005-08-22 19:16:04,5946,1688,2005-08-31 21:05:04,4.99,1,15283,219,2005-08-22 19:16:04
2,2005-08-20 22:03:18,2846,3475,2005-08-25 02:57:18,0.99,2,14048,105,2005-08-20 22:03:18
2,2005-07-12 16:06:00,10321,4503,2005-07-14 21:57:00,2.99,2,6778,381,2005-07-12 16:06:00
1,2005-07-08 03:43:22,699,220,2005-07-15 08:44:22,3.99,1,4536,26,2005-07-08 03:43:22
2,2005-07-09 16:02:54,2883,986,2005-07-18 10:44:54,4.99,1,5311,107,2005-07-09 16:02:54
2,2005-06-16 10:11:46,8021,1182,2005-06-20 13:51:46,4.99,1,1659,296,2005-06-16 10:11:46
2,2005-07-30 12:46:40,6994,4165,2005-08-08 14:58:40,6.99,1,9205,259,2005-07-30 12:46:40
2,2005-06-19 00:29:00,12030,4181,2005-06-28 04:36:00,6.99,1,2520,446,2005-06-19 00:29:00
2,2005-07-30 02:28:38,5483,1107,2005-08-02 01:43:38,0.99,2,8930,202,2005-07-30 02:28:38
1,2005-08-19 09:14:31,3849,809,2005-08-20 11:16:31,0.99,1,13044,142,2005-08-19 09:14:31
1,2005-08-01 23:47:54,11907,2277,2005-08-08 01:10:54,1.99,1,10846,441,2005-08-01 23:47:54
2,2005-07-06 07:32:42,638,3564,2005-07-12 09:37:42,7.99,1,3649,24,2005-07-06 07:32:42
2,2005-07-08 00:21:29,823,263,2005-07-11 18:48:29,2.99,2,4471,30,2005-07-08 00:21:29
1,2005-08-22 05:12:24,7704,3724,2005-08-26 08:20:24,4.99,2,14921,284,2005-08-22 05:12:24
1,2005-07-07 04:13:35,1894,62,2005-07-10 23:58:35,0.99,2,4061,70,2005-07-07 04:13:35
2,2005-08-20 12:16:38,1476,2523,2005-08-25 07:29:38,2.99,1,13789,53,2005-08-20 12:16:38
2,2005-08-18 07:40:52,508,166,2005-08-22 02:51:52,2.99,1,12357,19,2005-08-18 07:40:52
2,2005-08-21 16:32:32,906,955,2005-08-30 12:03:32,5.99,2,14570,32,2005-08-21 16:32:32
1,2005-07-10 14:08:49,1215,1075,2005-07-19 18:29:49,8.99,1,5787,44,2005-07-10 14:08:49
1,2005-06-15 12:27:19,11243,2393,2005-06-21 16:57:19,4.99,1,1343,416,2005-06-15 12:27:19
1,2006-02-14 15:16:03,4913,2799,,4.99,2,12901,180,2006-02-14 15:16:03
1,2005-07-31 21:16:31,3872,1209,2005-08-03 02:32:31,0.99,1,10118,143,2005-07-31 21:16:31
2,2005-07-06 10:53:34,4696,1677,2005-07-07 13:43:34,0.99,2,3717,173,2005-07-06 10:53:34
1,2005-05-26 16:19:46,8696,3501,2005-05-27 15:59:46,4.99,2,269,322,2005-05-26 16:19:46
2,2005-07-27 07:36:56,15060,1375,2005-08-02 03:46:56,3.99,1,7166,562,2005-07-27 07:36:56
1,2005-06-18 18:45:11,15877,3148,2005-06-20 00:42:11,4.99,1,2441,593,2005-06-18 18:45:11
1,2005-08-19 18:10:19,4907,2602,2005-08-23 16:09:19,2.99,2,13283,180,2005-08-19 18:10:19
1,2005-08-18 06:41:30,10931,1844,2005-08-26 02:49:30,5.99,1,12325,404,2005-08-18 06:41:30
2,2005-08-18 10:47:57,15043,2163,2005-08-26 07:11:57,2.99,2,12441,561,2005-08-18 10:47:57
1,2005-08-01 04:22:49,6492,588,2005-08-09 04:39:49,7.99,2,10308,240,2005-08-01 04:22:49
2,2005-07-11 07:07:09,8256,3798,2005-07-14 07:32:09,0.99,2,6107,304,2005-07-11 07:07:09
1,2005-08-01 04:12:08,3905,1043,2005-08-01 22:12:08,0.99,2,10302,144,2005-08-01 04:12:08
2,2005-07-30 23:45:23,4878,3624,2005-08-01 00:33:23,4.99,2,9491,179,2005-07-30 23:45:23
2,2005-07-07 11:32:16,12095,1557,2005-07-14 13:07:16,2.99,2,4206,448,2005-07-07 11:32:16
1,2005-08-01 14:58:14,941,2639,2005-08-02 13:38:14,4.99,1,10615,34,2005-08-01 14:58:14
1,2005-07-08 20:21:31,7742,1028,2005-07-11 01:59:31,2.99,1,4894,286,2005-07-08 20:21:31
1,2005-06-16 11:17:22,12656,4441,2005-06-25 15:55:22,9.99,2,1680,469,2005-06-16 11:17:22
1,2005-07-08 15:42:28,13195,673,2005-07-16 18:29:28,3.99,2,4774,489,2005-07-08 15:42:28
2,2005-08-02 21:36:46,7265,167,2005-08-10 01:48:46,7.99,1,11462,268,2005-08-02 21:36:46
1,2005-06-20 09:17:05,4426,1290,2005-06-29 04:41:05,6.99,1,2994,163,2005-06-20 09:17:05
1,2005-08-21 09:14:28,3024,861,2005-08-24 05:05:28,0.99,1,14358,112,2005-08-21 09:14:28
1,2006-02-14 15:16:03,4235,643,,0.0,1,12352,155,2006-02-14 15:16:03
2,2005-08-22 11:11:51,3611,927,2005-08-23 13:09:51,0.99,1,15080,133,2005-08-22 11:11:51
2,2005-07-27 20:19:08,8229,3229,2005-07-28 18:32:08,2.99,2,7502,303,2005-07-27 20:19:08
2,2005-07-28 21:29:46,9899,4086,2005-08-06 22:29:46,4.99,1,8169,366,2005-07-28 21:29:46
2,2005-07-10 06:43:43,1368,3568,2005-07-15 06:33:43,4.99,1,5641,50,2005-07-10 06:43:43
1,2005-07-06 21:16:32,4067,3627,2005-07-11 03:12:32,6.99,2,3939,149,2005-07-06 21:16:32
1,2005-08-17 02:36:04,10387,720,2005-08-19 00:31:04,2.99,1,11592,383,2005-08-17 02:36:04
1,2005-06-18 02:29:10,4490,4114,2005-06-22 02:02:10,3.99,1,2211,166,2005-06-18 02:29:10
2,2005-08-20 21:48:38,3947,1422,2005-08-29 02:56:38,5.99,1,14044,145,2005-08-20 21:48:38
1,2005-07-30 01:08:06,10993,4546,2005-07-30 21:47:06,0.99,2,8903,406,2005-07-30 01:08:06
2,2005-05-31 06:57:04,8457,3913,2005-06-02 11:32:04,4.99,2,1049,312,2005-05-31 06:57:04
2,2005-08-20 19:12:30,12805,2183,2005-08-29 22:04:30,4.99,1,13984,473,2005-08-20 19:12:30
2,2005-08-23 13:46:00,11504,126,2005-08-30 11:49:00,6.99,2,15784,425,2005-08-23 13:46:00
1,2005-07-07 17:59:24,10093,3728,2005-07-16 17:10:24,7.99,2,4325,373,2005-07-07 17:59:24
1,2005-08-18 07:15:13,13683,448,2005-08-27 11:07:13,4.99,1,12343,507,2005-08-18 07:15:13
2,2005-07-29 03:08:47,15171,3916,2005-08-06 07:49:47,1.99,2,8305,566,2005-07-29 03:08:47
1,2005-08-23 15:41:20,13034,4077,2005-08-27 15:47:20,5.99,2,15849,482,2005-08-23 15:41:20
1,2005-08-23 17:28:03,4687,4500,2005-08-30 18:36:03,3.99,1,15902,172,2005-08-23 17:28:03
1,2005-08-19 03:22:55,5711,3556,2005-08-24 22:00:55,4.99,1,12879,210,2005-08-19 03:22:55
1,2005-08-18 18:06:53,3942,4005,2005-08-19 17:36:53,2.99,1,12637,145,2005-08-18 18:06:53
2,2005-07-11 21:17:40,15165,4550,2005-07-14 20:53:40,2.99,1,6365,566,2005-07-11 21:17:40
1,2005-07-11 20:04:43,2123,3074,2005-07-18 14:35:43,4.99,2,6344,78,2005-07-11 20:04:43
1,2005-07-09 10:52:53,14788,2453,2005-07-16 12:41:53,1.99,2,5201,551,2005-07-09 10:52:53
2,2005-07-28 10:27:46,3365,1969,2005-07-31 07:48:46,0.99,1,7879,125,2005-07-28 10:27:46
1,2005-08-23 00:30:26,13624,1527,2005-08-28 06:29:26,4.99,1,15436,505,2005-08-23 00:30:26
2,2005-08-17 02:53:14,9478,466,2005-08-26 02:05:14,6.99,1,11595,350,2005-08-17 02:53:14
2,2005-07-29 01:29:51,9349,70,2005-08-03 21:56:51,5.99,2,8272,346,2005-07-29 01:29:51
1,2005-07-31 22:40:31,10660,1626,2005-08-08 18:25:31,1.99,2,10158,393,2005-07-31 22:40:31
1,2005-07-30 03:36:31,14127,391,2005-08-01 23:46:31,4.99,2,8960,525,2005-07-30 03:36:31
2,2005-08-16 23:27:36,505,2688,2005-08-25 01:34:36,8.99,2,11508,19,2005-08-16 23:27:36
1,2005-07-27 23:23:36,895,1569,2005-08-04 00:16:36,5.99,1,7589,32,2005-07-27 23:23:36
1,2005-07-08 15:28:20,13014,2787,2005-07-09 11:46:20,4.99,1,4768,482,2005-07-08 15:28:20
2,2005-08-18 23:29:00,15417,1654,2005-08-26 20:57:00,5.99,2,12770,575,2005-08-18 23:29:00
1,2005-05-26 08:01:54,9313,1717,2005-05-27 06:26:54,0.99,1,206,345,2005-05-26 08:01:54
2,2005-07-09 17:27:05,5335,159,2005-07-10 15:51:05,0.99,2,5344,197,2005-07-09 17:27:05
1,2005-08-01 18:34:59,15009,2802,2005-08-09 23:44:59,4.99,2,10702,560,2005-08-01 18:34:59
2,2005-07-30 18:37:24,8203,712,2005-08-07 23:34:24,2.99,2,9358,302,2005-07-30 18:37:24
2,2005-06-19 09:20:56,8832,2736,2005-06-27 10:09:56,3.99,2,2637,327,2005-06-19 09:20:56
2,2005-08-23 07:03:19,12467,307,2005-08-31 07:50:19,7.99,2,15613,461,2005-08-23 07:03:19
1,2005-06-20 15:22:32,10204,118,2005-06-24 11:08:32,1.99,1,3080,377,2005-06-20 15:22:32
1,2005-08-21 18:29:13,924,901,2005-08-26 20:48:13,0.99,2,14623,33,2005-08-21 18:29:13
2,2005-07-11 19:06:01,14584,4556,2005-07-18 18:25:01,5.99,2,6325,542,2005-07-11 19:06:01
1,2005-07-30 18:00:53,14063,1006,2005-08-01 16:05:53,4.99,1,9335,522,2005-07-30 18:00:53
2,2005-08-20 04:08:39,15255,2648,2005-08-28 07:11:39,9.99,2,13554,569,2005-08-20 04:08:39
2,2005-07-26 23:47:31,2648,3348,2005-07-31 22:17:31,2.99,1,6951,98,2005-07-26 23:47:31
2,2005-07-12 22:30:15,614,3048,2005-07-20 03:20:15,5.99,1,6917,23,2005-07-12 22:30:15
2,2005-07-30 07:49:56,3811,2185,2005-08-05 06:25:56,7.99,2,9073,141,2005-07-30 07:49:56
1,2005-07-31 01:19:02,8426,2547,2005-08-02 19:38:02,2.99,1,9536,310,2005-07-31 01:19:02
2,2005-07-07 14:43:51,10648,1167,2005-07-15 18:04:51,2.99,2,4275,393,2005-07-07 14:43:51
1,2005-07-12 01:16:40,8227,3100,2005-07-20 00:53:40,4.99,1,6464,303,2005-07-12 01:16:40
2,2005-05-26 20:35:19,12613,3878,2005-06-04 02:31:19,6.99,2,296,468,2005-05-26 20:35:19
1,2005-08-02 03:28:21,2990,3218,2005-08-09 01:41:21,4.99,1,10952,111,2005-08-02 03:28:21
1,2005-07-05 23:33:40,10743,2936,2005-07-15 02:15:40,5.99,2,3489,397,2005-07-05 23:33:40
1,2005-08-23 16:17:09,8874,2783,2005-08-28 16:10:09,0.99,2,15863,328,2005-08-23 16:17:09
2,2005-08-21 19:39:43,6618,477,2005-08-26 22:39:43,0.99,2,14657,244,2005-08-21 19:39:43
2,2005-06-15 17:54:50,8459,1208,2005-06-17 19:44:50,0.99,2,1419,312,2005-06-15 17:54:50
2,2005-08-23 18:23:24,2058,2086,2005-09-01 23:43:24,5.99,2,15928,75,2005-08-23 18:23:24
2,2005-06-16 07:53:47,9157,4375,2005-06-22 13:03:47,4.99,1,1629,339,2005-06-16 07:53:47
1,2005-08-19 03:54:34,15703,1555,2005-08-23 08:14:34,0.99,2,12898,586,2005-08-19 03:54:34
2,2005-06-20 16:26:14,7587,4337,2005-06-23 14:46:14,0.99,1,3097,280,2005-06-20 16:26:14
1,2005-08-20 23:42:46,1029,900,2005-08-24 20:06:46,0.99,1,14084,37,2005-08-20 23:42:46
1,2005-07-30 04:51:25,10356,1891,2005-08-01 01:04:25,4.99,1,8993,382,2005-07-30 04:51:25
1,2005-08-18 03:19:29,12831,1190,2005-08-23 07:39:29,4.99,2,12236,474,2005-08-18 03:19:29
1,2005-06-17 05:18:32,14481,4136,2005-06-20 10:01:32,4.99,2,1912,538,2005-06-17 05:18:32
2,2005-05-26 04:21:46,5282,1489,2005-06-04 07:09:46,5.99,2,178,196,2005-05-26 04:21:46
2,2005-08-19 22:22:01,3055,3031,2005-08-22 18:16:01,2.99,1,13406,113,2005-08-19 22:22:01
2,2005-08-02 05:19:51,12971,4140,2005-08-09 00:36:51,0.99,2,11017,480,2005-08-02 05:19:51
2,2005-08-17 05:56:27,8316,582,2005-08-24 08:50:27,6.99,2,11674,306,2005-08-17 05:56:27
1,2005-06-19 20:30:21,7019,3566,2005-06-26 17:58:21,7.99,1,2823,260,2005-06-19 20:30:21
2,2005-08-17 21:58:19,8098,4278,2005-08-20 22:10:19,0.99,1,12076,298,2005-08-17 21:58:19
1,2005-05-26 13:06:05,14595,1721,2005-06-03 17:28:05,6.99,2,243,543,2005-05-26 13:06:05
1,2005-05-26 06:41:48,7304,3900,2005-05-30 06:21:48,1.99,2,193,270,2005-05-26 06:41:48
2,2005-06-16 18:12:54,14118,1269,2005-06-24 19:55:54,2.99,1,1772,525,2005-06-16 18:12:54
1,2005-08-01 14:03:38,14031,3000,2005-08-08 19:59:38,2.99,2,10587,521,2005-08-01 14:03:38
1,2005-05-25 09:21:29,9940,79,2005-06-03 11:31:29,5.99,1,64,368,2005-05-25 09:21:29
1,2005-07-08 18:28:13,6393,4057,2005-07-09 21:17:13,4.99,2,4844,237,2005-07-08 18:28:13
1,2005-07-31 00:50:54,8125,1306,2005-08-04 20:05:54,2.99,1,9520,299,2005-07-31 00:50:54
1,2005-08-01 00:28:38,5307,1131,2005-08-06 02:23:38,4.99,1,10191,196,2005-08-01 00:28:38
2,2005-08-19 02:03:26,8290,286,2005-08-25 07:39:26,0.99,2,12846,305,2005-08-19 02:03:26
2,2005-05-26 01:51:48,4948,2941,2005-05-27 05:42:48,0.99,1,161,182,2005-05-26 01:51:48
2,2005-07-30 15:13:45,2233,3734,2005-08-05 10:25:45,3.99,2,9277,82,2005-07-30 15:13:45
2,2005-06-17 15:56:43,1517,1749,2005-06-20 21:37:43,2.99,2,2062,55,2005-06-17 15:56:43
1,2005-06-15 10:39:05,5151,4296,2005-06-18 05:25:05,2.99,1,1319,190,2005-06-15 10:39:05
1,2005-07-08 10:13:08,15570,3494,2005-07-16 07:52:08,5.99,1,4669,581,2005-07-08 10:13:08
1,2005-07-07 14:18:41,14837,3927,2005-07-08 14:58:41,4.99,1,4257,553,2005-07-07 14:18:41
1,2005-05-25 21:48:41,6004,2272,2005-06-02 18:28:41,4.99,1,134,222,2005-05-25 21:48:41
1,2005-08-21 09:31:44,6617,870,2005-08-26 03:54:44,0.99,2,14367,244,2005-08-21 09:31:44
1,2005-08-19 00:44:10,6752,1340,2005-08-22 22:30:10,0.99,2,12810,250,2005-08-19 00:44:10
1,2005-07-30 08:46:09,95,4117,2005-08-05 10:34:09,5.99,1,9100,4,2005-07-30 08:46:09
1,2005-08-20 10:31:01,980,1813,2005-08-26 05:00:01,2.99,1,13735,35,2005-08-20 10:31:01
1,2005-08-20 07:52:34,1840,2548,2005-08-23 08:58:34,2.99,2,13652,67,2005-08-20 07:52:34
2,2005-07-11 19:17:21,7998,1356,2005-07-18 18:35:21,3.99,2,6331,295,2005-07-11 19:17:21
2,2005-06-21 19:36:15,1265,1529,2005-06-23 14:54:15,4.99,2,3439,46,2005-06-21 19:36:15
2,2005-07-30 13:25:37,10995,2260,2005-08-01 15:13:37,0.99,2,9224,406,2005-07-30 13:25:37
1,2005-08-02 09:08:59,8899,684,2005-08-09 07:50:59,2.99,2,11130,329,2005-08-02 09:08:59
2,2005-06-17 06:24:30,12471,3509,2005-06-25 03:39:30,9.99,2,1926,462,2005-06-17 06:24:30
1,2005-07-27 19:36:15,9867,554,2005-08-05 14:14:15,7.99,1,7488,365,2005-07-27 19:36:15
2,2005-06-16 20:13:03,7438,3435,2005-06-22 22:56:03,3.99,1,1797,275,2005-06-16 20:13:03
1,2005-07-12 12:22:13,14123,1568,2005-07-16 07:44:13,1.99,1,6689,525,2005-07-12 12:22:13
1,2005-07-27 18:51:54,6487,3869,2005-08-03 23:27:54,8.99,2,7467,240,2005-07-27 18:51:54
2,2005-06-20 08:25:16,14714,4364,2005-06-23 05:42:16,0.99,1,2978,548,2005-06-20 08:25:16
1,2005-07-07 08:58:23,15913,191,2005-07-14 03:16:23,3.99,2,4154,594,2005-07-07 08:58:23
2,2005-08-22 01:18:37,1449,1409,2005-08-23 19:44:37,2.99,1,14820,52,2005-08-22 01:18:37
2,2005-07-12 05:08:16,5110,1282,2005-07-14 04:09:16,4.99,1,6555,188,2005-07-12 05:08:16
2,2005-06-18 23:43:58,12867,4322,2005-06-20 19:26:58,4.99,2,2508,476,2005-06-18 23:43:58
2,2005-06-20 15:53:59,2978,1305,2005-06-27 10:54:59,2.99,2,3087,111,2005-06-20 15:53:59
2,2005-06-18 15:51:25,2067,2895,2005-06-24 15:52:25,1.99,1,2397,76,2005-06-18 15:51:25
2,2005-06-17 09:22:22,9100,4450,2005-06-21 05:31:22,4.99,2,1969,337,2005-06-17 09:22:22
1,2005-06-18 15:49:48,856,1986,2005-06-27 20:31:48,7.99,2,2396,31,2005-06-18 15:49:48
2,2005-07-07 07:16:19,12660,2707,2005-07-10 05:23:19,0.99,1,4123,469,2005-07-07 07:16:19
1,2005-07-27 21:02:02,5189,3875,2005-07-28 18:18:02,2.99,1,7520,191,2005-07-27 21:02:02
1,2005-07-28 05:23:36,10705,3613,2005-08-01 02:20:36,2.99,2,7740,395,2005-07-28 05:23:36
2,2005-08-01 09:45:25,14386,4384,2005-08-10 09:08:25,5.99,2,10465,534,2005-08-01 09:45:25
2,2005-06-19 23:08:50,12225,2695,2005-06-26 04:00:50,5.99,1,2852,453,2005-06-19 23:08:50
2,2005-06-16 15:21:47,12332,2951,2005-06-17 14:12:47,0.99,1,1727,457,2005-06-16 15:21:47
2,2005-08-17 21:39:40,10549,631,2005-08-22 01:12:40,4.99,2,12069,389,2005-08-17 21:39:40
2,2005-06-16 01:20:05,4950,1714,2005-06-22 03:59:05,3.99,1,1542,182,2005-06-16 01:20:05
1,2005-07-30 07:13:20,10291,4363,2005-08-03 07:36:20,0.99,1,9056,380,2005-07-30 07:13:20
1,2005-06-18 01:59:16,6161,1085,2005-06-26 23:25:16,4.99,2,2200,229,2005-06-18 01:59:16
1,2005-08-18 23:26:40,13596,926,2005-08-25 03:03:40,1.99,1,12769,504,2005-08-18 23:26:40
1,2005-08-01 06:25:27,8349,4351,2005-08-07 05:44:27,0.99,2,10374,307,2005-08-01 06:25:27
2,2005-07-30 16:27:53,5647,2106,2005-08-07 12:32:53,3.99,2,9298,208,2005-07-30 16:27:53
2,2005-07-07 09:03:51,15670,1259,2005-07-12 09:46:51,4.99,2,4156,585,2005-07-07 09:03:51
2,2005-08-21 09:33:44,10639,1636,2005-08-25 08:56:44,0.99,1,14369,392,2005-08-21 09:33:44
1,2005-08-19 10:19:06,4625,3077,2005-08-20 05:49:06,0.99,1,13081,170,2005-08-19 10:19:06
1,2005-08-20 06:35:30,14175,4059,2005-08-29 09:03:30,8.99,1,13617,526,2005-08-20 06:35:30
2,2005-07-28 11:32:57,9725,3646,2005-08-03 13:30:57,3.99,2,7908,360,2005-07-28 11:32:57
1,2006-02-14 15:16:03,12113,3844,,0.0,2,13577,448,2006-02-14 15:16:03
2,2005-07-29 01:11:00,9900,4249,2005-08-06 00:36:00,1.99,1,8260,366,2005-07-29 01:11:00
2,2005-05-29 23:21:56,11272,2898,2005-06-02 18:40:56,4.99,1,833,417,2005-05-29 23:21:56
2,2005-06-19 14:46:10,5424,140,2005-06-22 20:17:10,4.99,1,2717,200,2005-06-19 14:46:10
2,2005-07-28 11:59:45,994,2138,2005-08-06 11:19:45,6.99,1,7919,36,2005-07-28 11:59:45
1,2005-06-20 20:25:17,10561,615,2005-06-28 20:22:17,5.99,2,3147,390,2005-06-20 20:25:17
2,2005-07-29 23:20:58,14648,2972,2005-08-03 17:28:58,2.99,2,8848,545,2005-07-29 23:20:58
1,2005-07-07 15:47:10,7505,4174,2005-07-15 15:03:10,4.99,1,4290,277,2005-07-07 15:47:10
1,2005-08-23 13:14:15,6533,3492,2005-08-27 14:43:15,4.99,2,15767,241,2005-08-23 13:14:15
2,2005-07-27 22:19:08,2178,550,2005-07-30 21:31:08,0.99,1,7558,80,2005-07-27 22:19:08
1,2005-06-17 23:30:52,5449,1619,2005-06-24 01:56:52,3.99,2,2157,201,2005-06-17 23:30:52
2,2005-08-23 17:57:28,15790,2093,2005-08-29 20:03:28,5.99,1,15917,589,2005-08-23 17:57:28
1,2005-07-29 10:44:54,12069,1012,2005-08-06 14:55:54,8.99,2,8537,447,2005-07-29 10:44:54
1,2005-08-20 16:16:03,2382,3960,2005-08-21 13:29:03,0.99,2,13906,87,2005-08-20 16:16:03
1,2005-08-22 15:30:25,3118,3063,2005-08-31 20:00:25,6.99,1,15176,115,2005-08-22 15:30:25
2,2005-07-29 07:02:55,193,3104,2005-08-03 12:35:55,5.99,1,8422,7,2005-07-29 07:02:55
1,2005-07-27 12:24:12,5369,926,2005-07-31 15:34:12,0.99,1,7287,198,2005-07-27 12:24:12
1,2005-08-17 18:56:05,1903,3868,2005-08-18 23:52:05,4.99,1,12003,70,2005-08-17 18:56:05
2,2005-08-01 03:01:26,4931,3842,2005-08-08 08:03:26,4.99,2,10262,181,2005-08-01 03:01:26
2,2005-08-16 22:54:12,4678,3857,2005-08-24 03:37:12,6.99,2,11499,172,2005-08-16 22:54:12
1,2005-07-08 20:23:15,3481,3006,2005-07-10 15:38:15,2.99,1,4896,129,2005-07-08 20:23:15
1,2005-07-11 23:08:06,14999,1127,2005-07-19 19:57:06,4.99,2,6410,560,2005-07-11 23:08:06
2,2005-08-23 14:31:50,4515,2683,2005-08-27 16:08:50,1.99,2,15806,166,2005-08-23 14:31:50
2,2005-07-27 11:59:20,13248,1350,2005-08-04 12:48:20,6.99,1,7281,491,2005-07-27 11:59:20
2,2005-07-09 03:16:34,10951,2479,2005-07-17 01:13:34,7.99,2,5040,405,2005-07-09 03:16:34
2,2005-07-05 23:47:30,9403,3149,2005-07-11 18:10:30,4.99,1,3494,348,2005-07-05 23:47:30
2,2005-08-20 14:30:26,4886,983,2005-08-29 17:08:26,7.99,1,13844,179,2005-08-20 14:30:26
