assay_category,assay_tax_id,doc_id,description,assay_strain,assay_id,tid,assay_organism,assay_subcellular_fraction,assay_cell_type,assay_tissue,tissue_id,assay_type,src_assay_id,variant_id,cell_id,src_id,confidence_score,bao_format,relationship_type,assay_test_type,chembl_id,curated_by
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,,7663,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627032,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,,7664,50597,Rattus norvegicus,,,Muscle tissue,2385.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627033,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,,7665,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627034,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,,7666,50597,Rattus norvegicus,,,Spleen,2106.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627035,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,,7667,50597,Rattus norvegicus,,,Thyroid gland,2046.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627036,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,,7668,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,,CHEMBL875340,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,,7669,50597,Rattus norvegicus,,,Heart,948.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627037,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,,7670,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627038,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,,7671,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627039,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,,7672,50597,Rattus norvegicus,,,Muscle tissue,2385.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627040,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,,7673,50597,Rattus norvegicus,,,Spleen,2106.0,A,,,,1,1,BAO_0000218,N,,CHEMBL624663,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,,7674,50597,Rattus norvegicus,,,Thyroid gland,2046.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625963,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,,7675,50597,Rattus norvegicus,,,Brain,955.0,A,,,,1,1,BAO_0000218,N,,CHEMBL876799,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,,7676,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626133,Intermediate
,10116.0,10130,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,,7677,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626134,Intermediate
,10116.0,6295,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,7678,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626135,Intermediate
,10116.0,6296,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,7679,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626136,Intermediate
,10116.0,6296,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,,7680,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626137,Intermediate
,10116.0,6295,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,7681,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626138,Intermediate
,10116.0,6296,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,7682,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626139,Intermediate
,10116.0,17260,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,,7683,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626140,Intermediate
,10116.0,17260,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,,7684,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626141,Intermediate
,10116.0,17686,C24h in rat p.o. at 20 mg/kg concentration,,7685,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626142,Intermediate
,10116.0,9866,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,7686,50597,Rattus norvegicus,,,Muscle tissue,2385.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627930,Intermediate
,10116.0,9866,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,,7687,50597,Rattus norvegicus,,,Muscle tissue,2385.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627931,Intermediate
,10116.0,9866,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,,7688,50597,Rattus norvegicus,,,Muscle tissue,2385.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627932,Intermediate
,10116.0,9866,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,7689,50597,Rattus norvegicus,,,Spleen,2106.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627933,Intermediate
,10116.0,9866,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,,7690,50597,Rattus norvegicus,,,Spleen,2106.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627934,Intermediate
,10116.0,9866,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,,7691,50597,Rattus norvegicus,,,Spleen,2106.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627935,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,,7692,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627936,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,,7693,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627937,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,,7694,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627938,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,,7695,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627939,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,,7696,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627940,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,,7697,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627941,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,7698,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL876800,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,,7699,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627942,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,,7700,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627943,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,,7701,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627944,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,,7702,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627945,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,,7703,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL628584,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA at 15 min,,7704,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL628585,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,,7705,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL628586,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA at 30 min,,7706,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL628587,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,,7707,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL628588,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,,7708,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL628589,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,,7709,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL625304,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,,7710,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL625305,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,,7711,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL625306,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,,7712,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL625307,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,,7713,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL625308,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,,7714,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627740,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,,7715,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627741,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,7716,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627742,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,,7717,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627743,Intermediate
,10116.0,9866,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,,7718,50597,Rattus norvegicus,,,Blood,178.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627744,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,,7719,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627745,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,,7720,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627746,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,,7721,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627747,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,,7722,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL876810,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,,7723,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627748,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,,7724,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627749,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,7725,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL627750,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,,7726,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618728,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,,7727,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618729,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA at 15 min,,7728,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618730,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,,7729,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618731,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA at 30 min,,7730,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618732,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,,7731,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618733,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,,7732,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618734,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,,7733,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618735,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,,7734,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL876602,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,,7735,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618736,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,,7736,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618737,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,,7737,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618738,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,,7738,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618739,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,,7739,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618740,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,7740,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618741,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,,7741,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618742,Intermediate
,10116.0,9866,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,,7742,50597,Rattus norvegicus,,,Bone,10000001.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618743,Intermediate
,10116.0,17752,Half-life from rat plasma at a single oral dose of 25 mg/kg,,7743,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL618744,Intermediate
,10116.0,5610,Half-life in male rat,,7744,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL618745,Intermediate
,10116.0,5939,Half-life in rat after peroral administration at 10 mg/kg concentration,,7745,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620479,Intermediate
,10116.0,5939,Half-life in rat after peroral administration at 5 mg/kg concentration,,7746,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620480,Intermediate
,10116.0,17771,Half-life in rat at a dose of 3 mg/kg,,7747,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620481,Intermediate
,10116.0,1974,Half-life was evaluated in rats,,7748,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL620482,Intermediate
,10116.0,4239,Half-life was measured in rat,,7749,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL876603,Intermediate
,10116.0,6681,Half-life period for the compound was determined in rats at 50 mg/kg dose,,7750,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620483,Intermediate
,10116.0,17752,Half-life period in rats after intravenous administration at 5 mg/kg,,7751,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620484,Intermediate
,10116.0,6046,Half-life period in rat at 10 mg/kg,,7752,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620485,Intermediate
,10116.0,6685,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",,7753,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620486,Intermediate
,10116.0,6685,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",,7754,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620487,Intermediate
,10116.0,6685,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",,7755,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620488,Intermediate
,10116.0,4727,Half-life time in rat the dose of 2 mg/kg,,7756,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620489,Intermediate
,10116.0,1088,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,,7757,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620490,Intermediate
,10116.0,5610,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,,7758,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620491,Intermediate
,10116.0,3032,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",,7759,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL876604,Intermediate
,10116.0,5199,Oral half life was determined,,7760,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620492,Intermediate
,10116.0,14941,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",,7761,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620493,Intermediate
,10116.0,4408,Pharmacokinetic property (t1/2) in rat,,7762,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL620494,Intermediate
,10116.0,2552,Plasma elimination half-life was determined,,7763,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,,CHEMBL620495,Intermediate
