FisY,Sta,KnoFDevelo,PrNu,CliChaMiti,OrgN,GeEqu,CFLI,DiID,RegProg,CouRegPe,EnvSust,SectID,FSTCPer,OrgCl,OrganiTy,CouRegID,ICTAATFDev,BrN,ContiID,SeID,BilatAiMar,AmoSp,ContNa,YoIs,ProgrPro,SectNa,SecPer,BrID,CouRegNa,PartDevAnGoGov,CliChAdap,IndiIs,DisaIs,OrganiS,Deser,TraDevel,Biod,UrbIs,ChiIss,OrganiID,ProBroCounID,SecN
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0057,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,CF,0,MFM Global Issues and Development,2,31150,1,17100.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Central Afr.Rep,0,0,0,0,IFI,0,1,0,0,0,1001306,CF,Agricultural inputs
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0057,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,CF,0,MFM Global Issues and Development,2,31161,1,17100.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Central Afr.Rep,0,0,0,0,IFI,0,1,0,0,0,1001306,CF,Food crop production
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0057,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,CF,0,MFM Global Issues and Development,2,31166,1,17100.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Central Afr.Rep,0,0,0,0,IFI,0,1,0,0,0,1001306,CF,Agricultural extension
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0057,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,CF,0,MFM Global Issues and Development,2,31182,1,17100.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Central Afr.Rep,0,0,0,0,IFI,0,1,0,0,0,1001306,CF,Agricultural research
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0057,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,CF,0,MFM Global Issues and Development,2,31191,1,17100.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Central Afr.Rep,0,0,0,0,IFI,0,1,0,0,0,1001306,CF,Agricultural services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0057,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,CF,0,MFM Global Issues and Development,2,31193,1,17100.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Central Afr.Rep,0,0,0,0,IFI,0,1,0,0,0,1001306,CF,Agricultural financial services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,DJ,0,MFM Global Issues and Development,2,31110,1,24000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Djibouti,0,0,0,0,IFI,0,1,0,0,0,1001306,DJ,Agricultural policy and administrative management
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,DJ,0,MFM Global Issues and Development,2,31120,1,24000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Djibouti,0,0,0,0,IFI,0,1,0,0,0,1001306,DJ,Agricultural development
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,DJ,0,MFM Global Issues and Development,2,31150,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Djibouti,0,0,0,0,IFI,0,1,0,0,0,1001306,DJ,Agricultural inputs
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,DJ,0,MFM Global Issues and Development,2,31161,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Djibouti,0,0,0,0,IFI,0,1,0,0,0,1001306,DJ,Food crop production
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,DJ,0,MFM Global Issues and Development,2,31166,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Djibouti,0,0,0,0,IFI,0,1,0,0,0,1001306,DJ,Agricultural extension
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,DJ,0,MFM Global Issues and Development,2,31182,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Djibouti,0,0,0,0,IFI,0,1,0,0,0,1001306,DJ,Agricultural research
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,DJ,0,MFM Global Issues and Development,2,31191,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Djibouti,0,0,0,0,IFI,0,1,0,0,0,1001306,DJ,Agricultural services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,DJ,0,MFM Global Issues and Development,2,31193,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Djibouti,0,0,0,0,IFI,0,1,0,0,0,1001306,DJ,Agricultural financial services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.222,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,ET,0,MFM Global Issues and Development,2,31110,1,1332000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Ethiopia,0,0,0,0,IFI,0,1,0,0,0,1001306,ET,Agricultural policy and administrative management
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.222,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,ET,0,MFM Global Issues and Development,2,31120,1,1332000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Ethiopia,0,0,0,0,IFI,0,1,0,0,0,1001306,ET,Agricultural development
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.222,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,ET,0,MFM Global Issues and Development,2,31150,1,666000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Ethiopia,0,0,0,0,IFI,0,1,0,0,0,1001306,ET,Agricultural inputs
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.222,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,ET,0,MFM Global Issues and Development,2,31161,1,666000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Ethiopia,0,0,0,0,IFI,0,1,0,0,0,1001306,ET,Food crop production
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.222,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,ET,0,MFM Global Issues and Development,2,31166,1,666000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Ethiopia,0,0,0,0,IFI,0,1,0,0,0,1001306,ET,Agricultural extension
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.222,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,ET,0,MFM Global Issues and Development,2,31182,1,666000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Ethiopia,0,0,0,0,IFI,0,1,0,0,0,1001306,ET,Agricultural research
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.222,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,ET,0,MFM Global Issues and Development,2,31191,1,666000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Ethiopia,0,0,0,0,IFI,0,1,0,0,0,1001306,ET,Agricultural services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.222,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,ET,0,MFM Global Issues and Development,2,31193,1,666000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Ethiopia,0,0,0,0,IFI,0,1,0,0,0,1001306,ET,Agricultural financial services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GN,0,MFM Global Issues and Development,2,31110,1,48600.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Guinea,0,0,0,0,IFI,0,1,0,0,0,1001306,GN,Agricultural policy and administrative management
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GN,0,MFM Global Issues and Development,2,31120,1,48600.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Guinea,0,0,0,0,IFI,0,1,0,0,0,1001306,GN,Agricultural development
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GN,0,MFM Global Issues and Development,2,31150,1,24300.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea,0,0,0,0,IFI,0,1,0,0,0,1001306,GN,Agricultural inputs
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GN,0,MFM Global Issues and Development,2,31161,1,24300.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea,0,0,0,0,IFI,0,1,0,0,0,1001306,GN,Food crop production
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GN,0,MFM Global Issues and Development,2,31166,1,24300.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea,0,0,0,0,IFI,0,1,0,0,0,1001306,GN,Agricultural extension
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GN,0,MFM Global Issues and Development,2,31182,1,24300.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea,0,0,0,0,IFI,0,1,0,0,0,1001306,GN,Agricultural research
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GN,0,MFM Global Issues and Development,2,31191,1,24300.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea,0,0,0,0,IFI,0,1,0,0,0,1001306,GN,Agricultural services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GN,0,MFM Global Issues and Development,2,31193,1,24300.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea,0,0,0,0,IFI,0,1,0,0,0,1001306,GN,Agricultural financial services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GW,0,MFM Global Issues and Development,2,31110,1,24000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Guinea-Bissau,0,0,0,0,IFI,0,1,0,0,0,1001306,GW,Agricultural policy and administrative management
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GW,0,MFM Global Issues and Development,2,31120,1,24000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Guinea-Bissau,0,0,0,0,IFI,0,1,0,0,0,1001306,GW,Agricultural development
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GW,0,MFM Global Issues and Development,2,31150,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea-Bissau,0,0,0,0,IFI,0,1,0,0,0,1001306,GW,Agricultural inputs
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GW,0,MFM Global Issues and Development,2,31161,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea-Bissau,0,0,0,0,IFI,0,1,0,0,0,1001306,GW,Food crop production
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GW,0,MFM Global Issues and Development,2,31166,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea-Bissau,0,0,0,0,IFI,0,1,0,0,0,1001306,GW,Agricultural extension
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GW,0,MFM Global Issues and Development,2,31182,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea-Bissau,0,0,0,0,IFI,0,1,0,0,0,1001306,GW,Agricultural research
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GW,0,MFM Global Issues and Development,2,31191,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea-Bissau,0,0,0,0,IFI,0,1,0,0,0,1001306,GW,Agricultural services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.004,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,GW,0,MFM Global Issues and Development,2,31193,1,12000.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Guinea-Bissau,0,0,0,0,IFI,0,1,0,0,0,1001306,GW,Agricultural financial services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HN,0,MFM Global Issues and Development,1,31110,1,48600.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Honduras,0,0,0,0,IFI,0,1,0,0,0,1001306,HN,Agricultural policy and administrative management
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HN,0,MFM Global Issues and Development,1,31120,1,48600.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Honduras,0,0,0,0,IFI,0,1,0,0,0,1001306,HN,Agricultural development
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HN,0,MFM Global Issues and Development,1,31150,1,24300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Honduras,0,0,0,0,IFI,0,1,0,0,0,1001306,HN,Agricultural inputs
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HN,0,MFM Global Issues and Development,1,31161,1,24300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Honduras,0,0,0,0,IFI,0,1,0,0,0,1001306,HN,Food crop production
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HN,0,MFM Global Issues and Development,1,31166,1,24300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Honduras,0,0,0,0,IFI,0,1,0,0,0,1001306,HN,Agricultural extension
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HN,0,MFM Global Issues and Development,1,31182,1,24300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Honduras,0,0,0,0,IFI,0,1,0,0,0,1001306,HN,Agricultural research
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HN,0,MFM Global Issues and Development,1,31191,1,24300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Honduras,0,0,0,0,IFI,0,1,0,0,0,1001306,HN,Agricultural services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HN,0,MFM Global Issues and Development,1,31193,1,24300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Honduras,0,0,0,0,IFI,0,1,0,0,0,1001306,HN,Agricultural financial services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0121,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HT,0,MFM Global Issues and Development,1,31110,1,72600.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Haiti,0,0,0,0,IFI,0,1,0,0,0,1001306,HT,Agricultural policy and administrative management
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0121,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HT,0,MFM Global Issues and Development,1,31120,1,72600.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Haiti,0,0,0,0,IFI,0,1,0,0,0,1001306,HT,Agricultural development
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0121,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HT,0,MFM Global Issues and Development,1,31150,1,36300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Haiti,0,0,0,0,IFI,0,1,0,0,0,1001306,HT,Agricultural inputs
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0121,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HT,0,MFM Global Issues and Development,1,31161,1,36300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Haiti,0,0,0,0,IFI,0,1,0,0,0,1001306,HT,Food crop production
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0121,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HT,0,MFM Global Issues and Development,1,31166,1,36300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Haiti,0,0,0,0,IFI,0,1,0,0,0,1001306,HT,Agricultural extension
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0121,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HT,0,MFM Global Issues and Development,1,31182,1,36300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Haiti,0,0,0,0,IFI,0,1,0,0,0,1001306,HT,Agricultural research
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0121,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HT,0,MFM Global Issues and Development,1,31191,1,36300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Haiti,0,0,0,0,IFI,0,1,0,0,0,1001306,HT,Agricultural services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0121,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,HT,0,MFM Global Issues and Development,1,31193,1,36300.0,America,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Haiti,0,0,0,0,IFI,0,1,0,0,0,1001306,HT,Agricultural financial services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0444,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KE,0,MFM Global Issues and Development,2,31110,1,266400.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Kenya,0,0,0,0,IFI,0,1,0,0,0,1001306,KE,Agricultural policy and administrative management
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0444,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KE,0,MFM Global Issues and Development,2,31120,1,266400.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Kenya,0,0,0,0,IFI,0,1,0,0,0,1001306,KE,Agricultural development
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0444,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KE,0,MFM Global Issues and Development,2,31150,1,133200.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kenya,0,0,0,0,IFI,0,1,0,0,0,1001306,KE,Agricultural inputs
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0444,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KE,0,MFM Global Issues and Development,2,31161,1,133200.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kenya,0,0,0,0,IFI,0,1,0,0,0,1001306,KE,Food crop production
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0444,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KE,0,MFM Global Issues and Development,2,31166,1,133200.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kenya,0,0,0,0,IFI,0,1,0,0,0,1001306,KE,Agricultural extension
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0444,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KE,0,MFM Global Issues and Development,2,31182,1,133200.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kenya,0,0,0,0,IFI,0,1,0,0,0,1001306,KE,Agricultural research
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0444,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KE,0,MFM Global Issues and Development,2,31191,1,133200.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kenya,0,0,0,0,IFI,0,1,0,0,0,1001306,KE,Agricultural services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0444,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KE,0,MFM Global Issues and Development,2,31193,1,133200.0,Africa,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kenya,0,0,0,0,IFI,0,1,0,0,0,1001306,KE,Agricultural financial services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KG,0,MFM Global Issues and Development,3,31110,1,48600.0,Asia,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Kyrgyzstan,0,0,0,0,IFI,0,1,0,0,0,1001306,KG,Agricultural policy and administrative management
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KG,0,MFM Global Issues and Development,3,31120,1,48600.0,Asia,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.2,B5100,Kyrgyzstan,0,0,0,0,IFI,0,1,0,0,0,1001306,KG,Agricultural development
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KG,0,MFM Global Issues and Development,3,31150,1,24300.0,Asia,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kyrgyzstan,0,0,0,0,IFI,0,1,0,0,0,1001306,KG,Agricultural inputs
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KG,0,MFM Global Issues and Development,3,31161,1,24300.0,Asia,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kyrgyzstan,0,0,0,0,IFI,0,1,0,0,0,1001306,KG,Food crop production
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KG,0,MFM Global Issues and Development,3,31166,1,24300.0,Asia,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kyrgyzstan,0,0,0,0,IFI,0,1,0,0,0,1001306,KG,Agricultural extension
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KG,0,MFM Global Issues and Development,3,31182,1,24300.0,Asia,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kyrgyzstan,0,0,0,0,IFI,0,1,0,0,0,1001306,KG,Agricultural research
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KG,0,MFM Global Issues and Development,3,31191,1,24300.0,Asia,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kyrgyzstan,0,0,0,0,IFI,0,1,0,0,0,1001306,KG,Agricultural services
2009/2010,Operational,0,M013185001,0,World Bank,1,0,D5430,0,0.0081,1,S5460,0.1,Multilateral,Foreign Non-Profit Making,KG,0,MFM Global Issues and Development,3,31193,1,24300.0,Asia,0,Uncoded: Pre-APP,*Bretton Woods Inst Fin Prog,0.1,B5100,Kyrgyzstan,0,0,0,0,IFI,0,1,0,0,0,1001306,KG,Agricultural financial services
