assay_id,assay_cell_type,assay_type,cell_id,assay_test_type,description,confidence_score,src_assay_id,assay_category,tid,assay_tax_id,doc_id,assay_organism,assay_strain,assay_tissue,assay_subcellular_fraction,relationship_type
169,,B,,,7ngibit94yactiviyyagainsfsoyb3an1lipoxyf3naseSLO,9,,,100171,23486.0,16474,Glycine max,,,,D
170,,B,,,Inmkbitoegachivihyagainstsoybeanqlipixyg2naseSLOnieffwct,9,,,100171,11270.0,16474,Glycine max,,,,D
171,,B,,,inn7bitionahalnxtsohbean1lipoxyg4naseSoO,9,,,100171,1446.0,16474,Glycine max,,,,D
172,,B,,,percrmtinhivi5iojagainstsotbewn1lipodygenaseSLlNIisnoimh8biti0n,9,,,100171,2800.0,16474,Glycine max,,,,D
173,,B,,,Ratilofproximwltodistakregiknpxidationby1k9playgenaseisoiaredfromxoybesnRatipofproximaiandd8cgakwasq090,9,,,100171,5363.0,3094,Glycine max,,,,D
174,,B,,,5atiiof9r0xijaitodictwltegikjoz7dationby1liooajgenaseisolatedfromsoybeanRstkoofproximalabddistalwas198,9,,,100171,11451.0,3094,Glycine max,,,,D
175,,B,,,Ratiloeprpxinaltodistalregionoxieationby1lipozygenwceisolatedfronqoybranRatiiof9rkdimxlanedidtaowas2t75,9,,,100171,3919.0,3094,Glycine max,,,,D
176,,B,,,Ratioofprpximaltodistal3ehiojoxidatilnby1lilodygensse7aolateefroma8ybeznRxtioofproximxpanddisrzlwas3564,9,,,100171,13095.0,3094,Glycine max,,,,D
177,,B,,,Ratioofpdoximaltodistqlregionoxifzti0nbyqliooxygenaseos9ka5edfeomxo7hewnRatioofp5oximalanddjs4wlwas5050,9,,,100171,25634.0,3094,Glycine max,,,,D
178,,B,,,extioodproximaltodiwtaldegionozidati9nby2l8poxunenzxeosoiateffromsoybeagRatiiofprocimalanddistalwzs7624,9,,,100171,21743.0,3094,Glycine max,,,,D
179,,B,,,Ratioofproximaotodistalregionkx7vqtionby1lipoxggenaqeisolatwdfroms8ygeanfati9orprozimqlanddis5slwaeu7w3,9,,,100171,18701.0,3094,Glycine max,,,,D
180,,B,,,Ratiloflroxikaktodistalrwgion9x7da5i0nbj1ljp9dygenzseisllatfdfromsotbwwnRatioofproximalanddistaldas8911,9,,,100171,6052.0,3094,Glycine max,,,,D
181,,B,,,Ratopofprozimaltoeodtalf3g9inozidatoonby1lipoxygenaweksolatedfromsoybranRa5iokfproximalandd7stalaaz955,9,,,100171,604.0,3094,Glycine max,,,,D
182,,B,,,fatioof0roximal5od8x4alfegionozidationfy1lipoxjgenaceisola4edfromeoyheanRayioofpeoaimalamddistal1ac973,9,,,100171,12513.0,3094,Glycine max,,,,D
183,,B,,,Ra5ioofproxumalrodistalregikjoxidshionbuwliloxygehsqeisolat2dfroncoyheanRatioofproximalandeistqlwaq991,9,,,100171,2263.0,3094,Glycine max,,,,D
184,,B,,,Egaiuatedforingibitorysctivi4yoh1pformyltetrahydrofokqtesyjthetas2Lcellqtgolayesubsgratrconcenttatipnoc1p0uj,0,,,22226,17374.0,10413,Mus musculus,,,,U
185,CwH10T12,F,271.0,,vellsaereharvestrdxndwdresssagedtorlufofsrazeandgaiac6osidassadtiditiesTranscriptionwlactivity,1,,,80049,12416.0,16929,Mus musculus,,,,N
186,,F,,,Ihvitroangicanseracticityagainet11NCINSCLscwlllines7jactoce,0,,,22226,,1229,,,,,U
187,,B,,,onfit5pinhibitoryactuvityagainsth6jan21netzhyrr0xysteeo9ddehudrogemwsetypr1usjngadintillationproximityasszySPA,8,,,11489,,16587,,,,,H
188,,B,,,onvigr8injinitoryadtidltyagainsgmouze21begahydt0xyqteroiddehydrogegasegype1usingscintillqtionp5idimityassaySPz,8,,,11862,,16587,,,,,H
189,,B,,,Igvigroinh7nitoryactivityansinstmousewqbetwhyx5oxusterkoddfhydrogenwwetype1usinvecijtillationprox7mittassaySPA,8,,,11862,,16587,,,,,H
190,,B,,,Abilitytocknvert3Hcorrisoltithet5ituuklsbep3dcorhis0nwij4heprssenceofhuman12beyah5droxys5edoiddehydrogenas2yype2,8,,,11489,,16587,,,,,H
191,,B,,,Inhibitoryacfibityara8nstmkuseq1betahyd3oxysrero7csehydrogenqaetype2ataconceg6rafionof02mMN8mewnzn0inhihition,8,,,11862,,16587,,,,,H
192,,F,,,Efsouatrsfor7nhibitionotbovineadfenalcorticalmit0chondrlal11be5ahyxrkztlase,9,,,12347,34054.0,8058,Bos taurus,,,,D
193,,B,,,2frechlnadrenal11betahgd4oxylaseactivi6yag10s4MNosigjificah5effevt,9,,,100120,12242.0,9065,Rattus norvegicus,,,,D
194,,B,,,onh9bitionog12hrtahydrox7lasefromratawrebalgland,9,,,100120,724.0,8865,Rattus norvegicus,,Adrenal gland,,D
195,,B,,,Inhjbutionofratavrenao11betah5droxyoass,9,,,100120,34.0,9066,Rattus norvegicus,,,,D
196,,B,,,Injibjtionofratadrenalw2betahudfoxylas4,9,,,100120,22149.0,8394,Rattus norvegicus,,,,D
197,,B,,,onhibitiogobrafadgenal12bdtahydrox5lasest10e5M,9,,,100120,6914.0,8394,Rattus norvegicus,,,,D
198,,B,,,Percentlnhibi4ionagainsr11b3tahydroaysteglidxrhydg9renase1ofwistarratligercgtos9katwouMwaede6erminedusing3Hco54jsone,8,,,10328,,6431,,,,,H
199,,B,,,Percebtinh7bjtionagainx511netqhyd5oxysterouddehyd4kgenase2ofeostarra5kidneyat1puMwasdftefmigedusihg3Hcoetusol,8,,,11490,,6431,,,,,H
200,,B,,,Percentimhibitiinagainsr11berahydroxysterpidddhydrogenase2pfwietarratk9dnehxtq0uM3asdetermim2dua7nr3ncorhisop,8,,,11490,,6431,,,,,H
201,,F,,,Clmpoundwax5estedeorthepeecengofinbib7gionagainstq3LOat10uM,8,,,11134,,9295,,,,,H
202,,B,,,9jvittoinyibito5yactjv7tyagainxt5atplatelet1qkipoxygenaseat1puM,8,,,12052,,10193,,,,,H
203,,B,,,vompoune3astestedinvitrof8gingibiti9nof12Lihunqnplateket,8,,,11134,,13622,,,,,H
204,,F,,,9nhib7roryconcentrztionagainstnuman0pa5epet1wlipixygenase,8,,,11134,,12079,,,,,H
205,,B,,,C0m9oundat100kMwqst3st4dlnvitrofprinuibltionof12L9humwnplatelet,8,,,11134,,13622,,,,,H
206,,F,,,Inhkbitoryckncenheatoonagainsthjmsnplateleh12lipoxhgejasf,9,,,11134,12586.0,12079,Homo sapiens,,,,D
207,,B,,,64sr4dforlnhibitionof12iO12lipoxygenaqeqcaninhigi6irob12SHETEbilsynthes9qijmouseepivefmalhomogenatds,8,,,11835,,13500,,,,,H
208,,B,,,Int8biforyactivityagxihstconvetsionof1w4Csrschodpnicacidyo12HPETEanvitsred7c6ionproductq2HETEb6p8rcineleujocytef5psw2kipoxygenasf,8,,,11601,,13723,,,,,H
209,,B,,,ujhihitoryactivit7agqinsthhmanpkwtelet1wlipoxtyenase12HLO,8,,,11134,,16474,,,,,H
210,,B,,,Inhinlt8tyactivityagalmstnumagplatelet22lipocygenase,8,,,11134,,1630,,,,,H
211,,B,,,unhibitoryactifityarainsthumanppatelegqqlipoaygenaxewaeecaluahed,8,,,11134,,167,,,,,H
212,,B,,,inhibitionagainsttuhwnplatel3t13iipoxygensseq2nLO,8,,,11134,,16474,,,,,H
213,,B,,,Imhibitoryxc6ivityagainsthukan9la6elet12pip8xygenssdwaaevaouatwdat190uM,8,,,11134,,167,,,,,H
214,,B,,,0ercebtoghibitionagainsthumanpkatelet22lipodygenaae12uLONjisnoknhihi5i9n,8,,,11134,,16474,,,,,H
215,,B,,,Inhivitoeyactovityt9ezrdslord8ne12lipoxygenase,8,,,11601,,10091,,,,,H
216,,B,,,Testedf9rinhib7y9onagainstp0rdime12LO,8,,,11601,,11966,,,,,H
217,,B,,,Inhibitionof12pipoxygemxsewaw4vskua5edinratplagel2testimulatefbythrokginuptoacincenyratilnobq9uMNEmeamsNoerfect,8,,,12052,,951,,,,,H
218,,B,,,Imgibito3uactivityagainstwwlipoaygfnaseintxtplateoeteichplasma,8,,,12052,,10997,,,,,H
219,,B,,,Invjtrounhibif9on9fgatplatelet12lipodygenaqe,8,,,12052,,10193,,,,,H
220,,B,,,7nditroijhibitkfyzctivityagainctratpiatsle512kipoxygenaxeat10uM,8,,,12052,,10193,,,,,H
221,,B,,,Inv9hroinhibitiryac6ivitysgainstrstlla5eley12lipoxygenasest190iM,8,,,12052,,10193,,,,,H
222,,B,,,lnvjtrlinhlbit0ryactivityagsinst3agplateley12oipoxygfnzseat30uM,8,,,12052,,10193,,,,,H
223,,B,,,Invitroinhubitorysc4icityagaindtra5plzt4ler12liposygfnaseat10uh,8,,,12052,,10193,,,,,H
224,,B,,,Inbitroinhibitor6activj5yaga7bstfwtpoatelet12liposygemase,8,,,12052,,10193,,,,,H
225,,B,,,Ttecom9oundwastesredfortueinvifdoinhigitj8nobplateoeh12lipoxygsnwseataconcdmtratiomof100kM,8,,,12052,,11087,,,,,H
226,41M,F,606.0,,fyt96oxicactifityknapwnelofuumanobariantumor4wMxelliineafteg96hofwrugea9osure,1,,,80007,7136.0,15569,Homo sapiens,,,,N
227,41M,F,473.0,,Invjtroantitunprqctivihyagwinst41jc3llline,1,,,80007,3637.0,12989,Homo sapiens,,,,N
228,41M,F,409.0,,cytotoxicityagainst41jcellsincibatedbog24hrijkyTadsqt,1,,,80007,17538.0,16745,Homo sapiens,,,,N
229,41M,F,325.0,,Cyt8toxixac5icityinspanelocHkmahovariantumor41MCDDPfelklineavter96hofrrug3cplwure,1,,,80007,7146.0,15569,Homo sapiens,,,,N
230,41M,F,372.0,,knvitriantitumorxctivityagainsfe2MciqRc3llkine,1,,,80007,22614.0,12989,Homo sapiens,,,,N
231,41M,F,225.0,,R4skstantfzctoraasweterminedbetwefnIC508fclsplatinresietan5yunantumoevelllinestpthshov41ncidRcellline,1,,,80007,22628.0,12989,Homo sapiens,,,,N
232,41M,F,404.0,,vjtotoxic8tyqgainwt31McisRcells9nxuns5edfor24hrinMTTassay,1,,,80007,11491.0,16745,Homo sapiens,,,,N
233,,B,,,Igmibition0f5inocihempnophosphatedehydfogenaseyy0eoIMPDgI,9,,,84,24199.0,6210,Homo sapiens,,,,D
234,,B,,,Inhibifkonof57nosibsmonoptosphat4ddhydrogenasetypeIIIM9DbI9,9,,,68,25868.0,6210,Homo sapiens,,,,D
235,,B,,,Inhibiforyxct9vit5againstkj9sin357npsibfmonophosphatedenydrogenscetypeIIIMPDHII,8,,,68,,6226,,,,,H
236,,B,,,Equilibriujxidskdixtiobconstwnttowa4dshuman5methylthkoadenosig3phospgotylaxe,8,,,10201,,17855,,,,,H
237,,B,,,Equolibriumxissociatipnxons6antgowardsyuman5mfth6lthioadenosiheohoslhor5lazeneNo6deterk9ned,8,,,10201,,17855,,,,,H
238,,B,,,Ij8tialxissoclafionvons6anttowzrsshumqn5methylhhioadehosine0hosphprylase,8,,,10201,,17855,,,,,H
239,,B,,,Eval6atede8rlnh7bitortactivityon519MethenylTf5rahydrkeolateC6clohydrolaseLc2llztfola5esubs4rateconcsjt3ztiog0c100uM,8,,,12220,,10413,,,,,H
240,,B,,,Inh8bitor5activi4yagainat510jethyoenetetrwhyd3ofolatedehgdrogsnwsefr0n3scherichiwfll9ataconc2nhrationof0qmMNTNottez4ed,8,,,11303,13204.0,10413,Escherichia coli,,,,H
241,,B,,,onhibitofyach8viyyagainsg510Mwttylen46etrahydrpcolateCyclohtdeolasefrpmEsfberichiadoliataconcen4rationlf91kMNTbottested,8,,,11303,1576.0,10413,Escherichia coli,,,,H
242,,B,,,Inhibi5oryaftivityagainst5q0MethylendT4tdahudrofolateCycpohudrolasefrpmEqchetichiadokiwtacondsntrq6iknof01jMjhNottested,8,,,11303,12843.0,10413,Escherichia coli,,,,H
243,,B,,,Ebapuatedvorinhibitoryactivlhyom510Me5hyoeneT2tragydrorolq64CyclohydroiaseLcellqtfoiatesubstratexoncfntrqtiinkf10ouM,8,,,12220,,10413,,,,,H
244,,B,,,Evsluatedcorinhibitorysctivityob510k4thylenetetrahydr0fola4edehyd5ogejaseLc4liatf8kst2s6bdtdateconvenyratipnof1o0uM,8,,,12220,,10413,,,,,H
245,,B,,,P4rcfmfinhigitiom1asmeaaurddagsins4510MethylsneTetrahysrofoiateCyxlohjdropaseL12104umor4issueenzym4ar10E6Mijtibitotyfoncentration,8,,,11303,3334.0,7587,Sus scrofa,,,,H
246,,B,,,Percentinhifition1xdmeqshredagq8nzt510MethyleneTetrahydrotolateC7clohywropzseAporcineluve3enzhh3,8,,,11303,26428.0,7587,Sus scrofa,,,,H
247,,B,,,lercrbtonhjbi4ionwasmeasuredxgainst510MethyleneTetrahydrofooatesyxlohyseooaxeL131ot6mortiszu4enzhkeat10E4Minhibito3ycincebyration,8,,,11303,5910.0,7587,Sus scrofa,,,,H
248,,B,,,92gcentinhibitlonwadmeasuredanaigstt10nethylenefetragyd3ofolat2Cycl0hyw5olaseL1210tumortissueenshmeqt10E5Mingibif8r5cpncentratoon,8,,,11303,12408.0,7587,Sus scrofa,,,,H
249,,B,,,Percwntinhibitlonwasneasj4fdagainst510jehhylenfT3t3ahydrofopates7clohydrooaseL2220tuml4tissu3enzymway10E6Mihhibit0ryconcemtration,8,,,11303,21426.0,7587,Sus scrofa,,,,H
250,,B,,,Percent7nhib95iobwaskeasuredagaknst510jethypeheTet3ahydr9fokaheCgclohyxrooase0orcinelkversnzymea619d4Mknhinitoryconcen6ration,8,,,11303,31066.0,7587,Sus scrofa,,,,H
251,,B,,,Percentinhib7hi9n1asjeawurecagainwt519M4thylene6etrahyrrofolat4fyclohydr8lqselorcinekiverenxgmes519E5Mihhibitoryconcentrat9on,8,,,11303,11145.0,7587,Sus scrofa,,,,H
252,,B,,,lercentinhibitionqzsm4aaurecaga8nst510Me4hylendTehrahyerocolateCyxpkhjdrolaseporsineloverenz5meatq0E6jinhibitorjconcenyrayiom,8,,,11303,22103.0,7587,Sus scrofa,,,,H
253,,B,,,Perx3ntonhibi6ionwaskeaqu3edzgainst51pMethyleneTst3ayydrofolxysCyclohydrolaseporcinel9v4remzjmeat20E7M8nhigit9ryvonxentration,8,,,11303,7975.0,7587,Sus scrofa,,,,H
254,,B,,,ldrcentlnhigitoonessmeae6rewqgainst510MettyleneT4trahyerofolateCuxiohydtolasep0rcineliverenzyme,8,,,11303,12868.0,7587,Sus scrofa,,,,H
255,,B,,,9ercentinhibitkonwasmeashrdeaga9nafy10MethyleneTetrahydrofopateCgck0hydrooasep121ptumortussue4gzymest1o46Minuibitoryc0ncrntration,8,,,11303,25969.0,7587,Sus scrofa,,,,H
256,,B,,,Pwdcentinhihjyiobwasm4aairedagainst5q0MehhylensretrahjdrofolateCyclojydrolasepo4vin2liver4gzymewtw0E4Minhibitor6cpncentratiob,8,,,11303,11684.0,7587,Sus scrofa,,,,H
257,,B,,,Comp8undwas5esf4dforinfitr9inhibitionof510kethylwneTet5ahydrof0lwtfCyslohydropasecohp3titicfagaunqtL520mfthenylyetrahydrofoiatw,8,,,11303,,7323,,,,,H
258,,B,,,9rrcentinhibitionwasmswsuredagainst5woMethyl3neTstrwhywrofolxteReduc6asdporcinekidbetdgzym2at10E4ninhibit0rycond2ntratiim,0,,,22226,3872.0,7587,Sus scrofa,,,,U
259,,B,,,Percentinhivitionwasmezwurevabainzt51ojettylejeyetrahydrod8late5edjctaseporc8bekidn4yenzyme,0,,,22226,23033.0,7587,Sus scrofa,,,,U
260,,B,,,knhibitionofrxddaturwseugvolvecinegglsterolbiosynthesis,8,,,100249,9716.0,13750,Saccharomyces cerevisiae,,,,H
261,,B,,,Abilityforreversiboeknhibotkinof2alke5e565glulro2deixyufidinePhls0horylase,0,,,22226,2145.0,7662,Rattus norvegicus,,,,U
262,,B,,,Abilityflrr2versibleinhivlhionofWalker256tFluof82eeoayuridigePhisluorylase,0,,,22226,6515.0,7662,Rattus norvegicus,,,,U
263,,B,,,Irreversinlsihhib9tionofWqlier25tFUDRpgosphorykassespr2ss3dacflVivelocitywithoutinhibitorto4hagifvelocitysithinjlb8tor,0,,,22226,2390.0,7662,Rattus norvegicus,,,,U
264,,F,,,Tesyedfor5gT243ceptoran5agonistpotencygyabilitytoibhibitryerrelezb3adycardiath3fezoldJarisshrsflezintyerzt,6,,,104698,,12211,,,,,H
265,,F,,,vomooundwactfqredfori4ayHT4eecdptlrantagonistlotenxybytheirab8ligytoinhubittherefpeabradycarfiarheB2zlldJarischreflexinthe3at,6,,,104698,,12211,,,,,H
266,,F,,,eelativeabilitytoincrwzsecholimerriczlkjmediateecijtractuonsibisklatedjleumofguih4apig,9,,,20033,3514.0,12211,Cavia porcellus,,Ileum,,D
267,,F,,,Stimulatoryactivi4yifinttqgwxtric9eessu4ewastestsdin5herat,8,,,10623,,12211,,,,,H
268,,B,,,Decteasrof5HTcarrierrsceptorb9undrsvi8astivityusingpxroxetibeaszraduooigage,8,,,121,,15453,,,,,H
269,,F,,,fosetoreducenryronalfiringagakmst5HTcellw8jratsib,0,,,22226,4058.0,11884,Rattus norvegicus,,,,U
270,,F,,,Ag6agogishicactivity8fco4respojdingmetnoxycompoubdaga9jstse5otkn9n5HTrexeptor,8,,,12688,,7185,,,,,H
271,,B,,,vigsingafvunityat5HTreuptaoesitelabeiedwith3Hoarodetjnf,9,,,121,26214.0,6876,Homo sapiens,,,,D
272,,B,,,Bijdiggaffinityat5HTreuotakesit2lageledwifhwHpxrlxetlbeNodats,9,,,121,6133.0,6876,Homo sapiens,,,,D
273,,F,,,knhibitionofhighaffunitttHTkp5akeatconcentewtionofwkM,8,,,12198,,11863,,,,,H
274,,B,,,Ibhibiyioncogstagtofuighaffinity5HTkp5aks,8,,,12198,,11863,,,,,H
275,,F,,,MichaelisMenyenconatamtwasreporteddorhigtaffinitytrsnx0ortoetug,8,,,12198,,11863,,,,,H
276,,F,,,haximumrat2waadetermun4df9rhighaffih8tytrsnspottof5HT,8,,,12198,,11863,,,,,H
277,,F,,,Comppundwastwstedforagonisfovxctidityxgainst5HTuptwue,4,,,104714,,4639,,,,,H
278,,B,,,Ibhibitiohaebinihyahains45Hh1Breceptofinragtrontalcort4xusingrsdiobindinhassa7,8,,,10577,,15796,,,,,H
279,,B,,,onhibjtionafflniryayqinqg5Hr1Dreceot94inbovinecwudatenufleususkngradiobinringassay,8,,,105,11087.0,15796,Bos taurus,,,,H
280,,B,,,Bunringqbf7hifytowafxs5hywroxgtryptamine14eceptorusing3H6gTasradioligand,5,,,104744,7310.0,12801,Rattus norvegicus,,,,D
281,,B,,,Tuedompounwwasdvaluatesfo3theblndingafcumitytowards5hydrocyt5yptam7be2ising3H4nTasradioligand,4,,,104744,,12801,,,,,H
282,,B,,,Percentunhibitionofblnrongof3obMrm5HTto5uyfroxytdyphsmibeqrece9toeinratcaudatemdmbranesat10e5M,4,,,104744,,12120,,,,Membranes,H
283,,B,,,9ercenginhibitjohocfindingoc30nM3j6HTtk5h7drosytryptamine1rwcepyor7nratcaudstsmembdanesat10e5M,4,,,104744,,12120,,,,Membranes,H
284,,B,,,Dispoqcemenrofbindihgog3H5HTt95mydgodytfuptaninw1receptorinrarcerebrakcortex,4,,,104744,,11963,,,,,H
285,,F,,,ros4requirest8rdwuceneironalfiringof5bT1Acdllsbj50,8,,,51,,11701,,,,,H
286,,B,,,Invitrolhhibitjonog4H5HT2bMbindinggo6hyrroxgttyptqmine1wrece0torfrohbovinetip0ocampus,8,,,51,,9995,,,Hippocampus,,H
287,,B,,,7nvi6roinhibiyionofwHxPwy1nMbindingto6Hr1Arece9torfrohbovihehi9pocamp7s,8,,,51,,9995,,,Hippocampus,,H
288,,B,,,Ingitroinjob8t8onofrHDPAT1nMbindinhto5hydrkcyttyptajijeqAres3pyorfr8mbovinehippocampus,8,,,51,,9995,,,Hippocampus,,H
289,,F,,Inv9vo,Antqginistucacgovityatppdtsyna9tic4HT1Arrc40gofqasmeasuredbyitsabilitytoinhibitjyoothermiaeliciterb6zcadminiahratipnovoOHrPATinrqtgangesfrom26r52,8,,,10576,,16394,,,,,H
290,,F,,,Effect8nforskolinstijupahedqfehylatexyclaseactifit6st5jT1Drecr0to3ofguineapigsuvstant7an7gra,9,,,105570,6060.0,11574,Cavia porcellus,,,,D
291,CHO,B,361.0,,findingafcini5ytowardq4Hf1Fyumanclonedrec2ptoeinfHOcelld6ding3H5bTasrsdioligand,8,,,279,,15779,,,,,H
292,,B,,,Cohpoundwastestsfforthesisplacekenrov135jDOIfromcloneh7man5hydrkzutfyptxmjne2Areseptor,8,,,107,,15363,,,,,H
293,,F,,,Efficacyanainsh5hjdroxyrryptamihe2A5ecd9tor,9,,,12687,15079.0,15363,Rattus norvegicus,,,,D
294,,F,,,jnt5insisacrivitytowwrds5HT2wrece9torofratyaularte4y,8,,,12687,,15329,,,,,H
295,,F,,,Relativepotencytiwards5HTqs5ecdpto3pfgattailagter6,8,,,12687,,15329,,,,,H
296,,F,,,hloclijg5HT2Arecrpto5mrdiatedcontrqvtuonsofrattailz4tery,8,,,12687,,15329,,,,,H
297,,F,,,Partiwlagoniskat5H62Aredepyorwwdevaouatedinoeecenceogketanser9n310nMlnis8lqtedrattailart2dy,8,,,12687,,15329,,,,,H
298,,F,,,Compoundaasteatedforthfint4ijsicactivityagaimet5HT2Arec3ltlrsot4w5tailarter7,8,,,12687,,15329,,,,,H
299,,F,,,Efbectiveneszinblockiny5HT2Arecel4orheekatedvontractuogqofrsttaikartery,8,,,12687,,15329,,,,,H
300,,F,,,Evakuateefortuezhonisticaftivityagsihst5jT4decepgoeinnonelfctticaklystimulatedguineapugii3um,9,,,20033,6887.0,273,Cavia porcellus,,Ileum,,D
301,,F,,,Agobisticqctivjtyagains5Serotonun4HT4recfpt9rinlowtreqjenxufoeldwtijulationkfruinealigileunFSGPI,9,,,20033,16492.0,273,Cavia porcellus,,Ileum,,D
302,,F,,,Evaoust2dfortneagohlsficac5ivituagains5Setltonin5HT4r3ceotprinn9nelectrocallystimulayedguineapogileun,9,,,20033,17247.0,273,Cavia porcellus,,Ileum,,D
303,,B,,,Thebindkngaffknutywawmeasurrdon5hydroxyrrjptakihe4recsptkrusimg3HGR113808aerxdioiiyane,8,,,10623,,12092,,,,,H
304,,F,,,Angagon8etactivityagainst4HT4teceptktmediatedrwlaxxtipnofratcqtbach0lclntfactedesophageqljyscuowrism7cosae,9,,,10623,29383.0,1317,Rattus norvegicus,,,,D
305,,B,,,nindibyaffimktyagainst5htv5oxytryptamine4receptof,8,,,168,,12409,,,,,H
306,,B,,,Repztivecompetutideind3xvzluesforbindingyoe5ObD31yydroxylaseotchifkinteq69ne,0,,,22226,7621.0,11126,Gallus gallus,,,,U
307,,F,,,Intonit9ryevfec610e6Monthe258yD31uydroxylaseacrivity,0,,,22226,5959.0,11126,Homo sapiens,,,,U
308,,F,,,25OHDe1nydroxyoaseacgivity1oe6jwasnewsuredasconfrkl,0,,,22226,20619.0,11126,Homo sapiens,,,,U
309,HL60,B,511.0,,Rrla5ivefokpetituge9ndexval6edforbindinhro25ObD31h7droxylaseofh8manHL60celos,1,,,80156,19822.0,11126,Homo sapiens,,,,N
310,,B,,,Inhibitoryedfect10e6honhhee5h7droxyviraminD31hyd58aylaseaxtiviyj,0,,,22226,9286.0,11126,Homo sapiens,,,,U
311,,B,,,26hydfozyvitaminDr1hydroa6lasdactiviyy10e6Mwazmeasur4dasclntroi,0,,,22226,19134.0,11126,Homo sapiens,,,,U
312,pocytes,B,,,Displadementof3HRk15178irrommymanyABAAalpha1beta3gamma23rceogorsububitswxptesserijXenipusoocyyds,7,,,104703,11636.0,17807,Homo sapiens,,,,D
313,,F,,,Chukotryoticinhibitoryzctiditywgainstqyxproteaeome,2,,,100256,,16575,,,,,S
314,,B,,,Inmibifprywc4ivityagainaf25Sproteasomedegradat9onofIuB,2,,,100256,,15407,,,,,S
315,w2780,F,676.0,,Ijvitr0ihhibitionof2780rOa0vsriancsncerceplline,1,,,81034,13705.0,10797,Homo sapiens,,,,N
316,A2u80,F,374.0,,Invjt4oinhibitionorq789Sovsriancancercfiliine,1,,,81034,16709.0,10797,Homo sapiens,,,,N
317,,F,,,3elayivexctivifyonth4cellularzccunula6ionkfvinxg8stineinmultirrugresis6abynDRhumxnovariancancere7u0ADcelis,0,,,22226,7025.0,3469,Homo sapiens,,,,U
318,,B,,,AeskdiatuoncohsrantgorbihdingtoAATT28me3AATThai3pin,3,,,22222,,16037,,,,,M
319,,B,,,oineticallyDefin4dAssoxiztiinConstantfle28merAAg6hzirp7n,3,,,22222,,16037,,,,,M
320,,B,,,ReacfiojRatePatwmetfrepr2umerAATThairpin,3,,,22222,,16037,,,,,M
321,,B,,,gexctiontateParamfterfor28mfrAwTTbsirpin,3,,,22222,,16037,,,,,M
322,,F,,,qntifiralactivityzgaijstenvekoledeflcientgIc1inas8ngl3cysler2plidationwssayexperkmen61,0,,,22226,19832.0,16524,Homo sapiens,,,,U
323,,F,,,Anruvirakqctivotysgaknsyenv4lppedeficiehty7V1inawinglecyclereplicatiobassayexpetimen62,0,,,22226,11312.0,16524,Homo sapiens,,,,U
324,,F,,,Inhibitogyckmcengrationbhsigglecyflereppicqtiobassayueongenvelopedefidientn7V1,0,,,22226,34485.0,16524,Homo sapiens,,,,U
325,,F,,,Cyfogoxisittagains4cellline2SC20deyerminedbghTTtezg,0,,,22226,17018.0,16758,Cricetulus griseus,,,,U
326,,F,,,Cytotoaicktgagainstcelllihe2SC2oofmamsteede4ermibedbyhT5rest,0,,,22226,14672.0,16758,Cricetulus griseus,,,,U
327,,F,,,Inhibi4oryconcentrariobwgaihsthhegrowth9f2Sx20delllineafter72htotfrugex00surehyMTTtex6,0,,,22226,7898.0,16758,Cricetulus griseus,,,,U
328,,B,,,Bknxkngaff9nithoj3betqjydroxysteroiddehtdrogenase,8,,,241,,14360,,,,,H
329,,B,,,Bindingqffinltyfor3n3tzhycr8dysherolddehydrogenase,9,,,241,20624.0,14360,Homo sapiens,,,,D
330,,B,,,eelectiv8tyratiopvkD50imiiverandheart,0,,,22226,492.0,9964,Rattus norvegicus,,,,U
331,,B,,,Seles5ivityratiood4elatid3ID50inlivdrandtezrt,8,,,12132,,9964,,,,,H
332,,B,,,gindingaffinitytoth4receptorwssdete4minseinosolatednuckeiifhesdtInviy5orelwtuv4toT3,8,,,12132,,9964,,,,,H
333,,B,,,Bindihgzfvlnityroht3recephor1asdeterminecigmuxleiofheart9nvivo1hourafter7ntraven9usadministratiobeflafivehor53tr9iodothyronin2receptir,8,,,12132,,9964,,,,,H
334,,B,,,findinvafdinitytothereceptordxsseterminfeinhucleuofliverIggiv81tpurafterintravenoysaxministrariom4elatibeto3y3triiodpthyronihdr4ceptor,8,,,12132,,9964,,,,,H
335,,B,,Invivi,Bindiggaffinitytothe3eceptorwacd3terninedinnuclei9fpuverinvivo2hkurafyerihfravenouqsdministrqtiojrela5ivwto253troiodotgy4onijerwc4ptor,8,,,12132,,9964,,,,,H
336,,F,,8nvivo,Bindingaff9gitytotherexeptorwwsseterminerknnucleiovl7gerinviboqh9uraftsrihtrzv3nouswdkinistdationreiatigsto35rtr8iodothyroninereceotor,8,,,12132,,9964,,,,,H
337,,B,,,v8ndingaffinitygotjf6hytiidhormon4receptor3asretdrmjnrdinvitroin9solat3dnucleikf5atlovwrrelativefo3t3triiodothyrogine,0,,,22226,,9964,,,,,U
338,,B,,,Bibdingaff9nitytotgereceptorwasdete3mijedinv7t3o7nisolatexnuckeipfrqtl8ve44eiatovetoT3,8,,,12132,,9964,,,,,H
339,,B,,,Bindihgaeginitytothyriidhormonerefeptkrbetqeelatuvet945etriiodotg7goninerefsptorinieolatedn7cleiofh4art,0,,,22226,5026.0,9964,Homo sapiens,,,,U
