noleggio_id,cliente_id,data_pagamento,pagamento_id,ammontare,personale_id
15744,59,2005-08-23 12:15:51,1645,4.99,2
15361,380,2005-08-22 21:39:45,10303,2.99,1
6673,322,2005-07-12 11:50:56,8709,0.99,2
12609,486,2005-08-18 17:06:22,13135,2.99,2
12106,465,2005-08-17 22:55:32,12554,4.99,2
13,334,2005-05-25 00:22:55,9014,6.99,1
1393,177,2005-06-15 16:12:50,4800,2.99,1
11627,168,2005-08-17 04:25:47,4570,10.99,1
5002,430,2005-07-09 01:17:08,11606,4.99,1
7148,354,2005-07-27 07:04:09,9569,0.99,2
7551,304,2005-07-27 21:59:15,8258,4.99,2
6057,187,2005-07-11 04:03:40,5087,3.99,1
9242,306,2005-07-30 14:03:58,8309,4.99,2
5428,346,2005-07-09 21:12:50,9343,4.99,1
11355,185,2005-08-02 17:37:43,5038,0.99,2
210,391,2005-05-26 08:14:15,10589,2.99,1
6120,268,2005-07-11 07:49:53,7259,3.99,1
3098,498,2005-06-20 16:37:01,13412,0.99,1
7238,116,2005-07-27 10:13:41,3134,0.99,1
8218,578,2005-07-28 23:45:41,15497,2.99,1
9254,33,2005-07-30 14:26:11,917,1.99,1
13336,289,2005-08-19 20:03:22,7839,5.99,2
8577,328,2005-07-29 11:56:30,8860,6.99,1
7497,387,2005-07-27 20:05:27,10486,0.99,1
13376,40,2005-08-19 21:31:45,1119,0.99,1
7029,389,2005-07-27 02:57:43,10539,4.99,1
10410,247,2005-08-01 07:53:29,6689,6.99,1
10794,27,2005-08-01 21:51:15,740,7.99,1
1425,108,2005-06-15 18:13:46,2906,2.99,1
6372,64,2005-07-11 21:35:06,1747,2.99,2
2692,388,2005-06-19 13:08:19,10504,4.99,1
12668,14,2005-08-18 19:16:47,380,2.99,1
13136,50,2005-08-19 12:24:23,1387,7.99,2
11488,45,2005-08-02 22:35:15,1249,3.99,2
773,563,2005-05-29 13:18:05,15074,5.99,2
10278,154,2005-08-01 03:25:27,4201,6.99,1
15831,401,2005-08-23 15:21:19,10854,0.99,1
13864,214,2005-08-20 14:59:55,5827,4.99,1
5694,57,2005-07-10 09:40:38,1575,0.99,1
3460,236,2005-06-21 21:46:56,6354,2.99,2
3518,167,2005-07-06 00:56:03,4522,4.99,2
15863,328,2005-08-23 16:17:09,8874,0.99,1
7108,355,2005-07-27 05:28:32,9598,4.99,2
4490,161,2005-07-08 01:26:32,4383,2.99,1
11576,293,2005-08-17 01:53:20,7943,2.99,1
12060,127,2005-08-17 21:11:57,3430,4.99,2
7032,269,2005-07-27 03:03:09,7289,4.99,1
667,596,2005-05-28 21:49:02,15958,4.99,2
8828,547,2005-07-29 22:32:54,14699,2.99,1
14012,274,2005-08-20 20:42:12,7428,0.99,1
2617,313,2005-06-19 07:48:31,8486,7.99,1
10614,533,2005-08-01 14:57:00,14362,6.99,1
11828,268,2005-08-17 12:48:28,7266,6.99,2
5020,565,2005-07-09 02:07:56,15134,0.99,2
14025,37,2005-08-20 21:19:36,1028,8.99,2
3390,151,2005-06-21 15:10:50,4115,2.99,2
4780,115,2005-07-08 16:06:51,3099,1.99,1
8284,446,2005-07-29 01:56:40,12044,6.99,2
10178,491,2005-07-31 23:43:04,13252,4.99,2
8519,588,2005-07-29 10:09:43,15752,2.99,2
8801,590,2005-07-29 21:25:22,15809,4.99,1
15190,84,2005-08-22 15:57:38,2300,4.99,1
8309,446,2005-07-29 03:22:20,12045,4.99,1
10699,125,2005-08-01 18:24:51,3376,2.99,1
9049,417,2005-07-30 06:57:28,11280,2.99,2
13244,298,2005-08-19 16:43:04,8101,4.99,1
15598,66,2005-08-23 06:23:26,1822,8.99,1
10696,120,2005-08-01 18:18:13,3243,4.99,2
5176,119,2005-07-09 09:39:31,3195,5.99,1
2316,289,2005-06-18 09:04:59,7815,0.99,2
15400,473,2005-08-22 23:13:03,12811,2.99,2
520,161,2005-05-28 03:27:37,4374,5.99,1
14834,262,2005-08-22 01:45:58,7092,6.99,2
10371,327,2005-08-01 06:20:29,8838,0.99,1
425,182,2005-05-27 15:51:30,4949,3.99,2
4991,540,2005-07-09 00:49:03,14535,4.99,2
10840,593,2005-08-01 23:38:34,15893,5.99,1
16025,569,2005-08-23 21:48:54,15261,4.99,2
11065,357,2005-08-02 06:57:55,9660,2.99,2
2609,383,2005-06-19 07:13:12,10372,7.99,1
15356,539,2005-08-22 21:24:19,14528,2.99,1
1704,488,2005-06-16 13:45:56,13167,5.99,2
2606,364,2005-06-19 06:51:32,9838,4.99,2
11927,178,2005-08-17 16:25:03,4853,3.99,2
6964,404,2005-07-27 00:15:04,10924,4.99,1
9929,564,2005-07-31 15:17:24,15112,2.99,2
5009,102,2005-07-09 01:32:17,2747,5.99,1
4014,510,2005-07-07 00:58:54,13743,4.99,1
6364,160,2005-07-11 21:14:48,4350,6.99,2
7206,373,2005-07-27 09:07:05,10099,3.99,2
39,207,2005-05-25 04:51:46,5596,0.99,1
5715,132,2005-07-10 10:48:03,3573,1.99,2
12027,285,2005-08-17 20:01:12,7727,8.99,1
14444,225,2005-08-21 12:07:25,6088,5.99,2
1075,9,2005-05-31 10:13:34,233,4.99,2
8056,589,2005-07-28 17:04:15,15779,0.99,2
472,528,2005-05-27 21:36:15,14206,0.99,2
11672,521,2006-02-14 15:16:03,14042,4.99,2
4668,481,2005-07-08 10:11:45,12988,10.99,1
8621,358,2005-07-29 13:52:42,9674,2.99,1
10465,534,2005-08-01 09:45:25,14386,5.99,2
15751,199,2005-08-23 12:41:07,5416,3.99,2
12364,84,2005-08-18 07:55:09,2297,4.99,2
6080,115,2005-07-11 05:08:11,3101,2.99,1
11124,249,2005-08-02 08:55:25,6731,1.99,1
876,339,2005-05-30 05:41:22,9154,5.99,1
13409,214,2005-08-19 22:36:26,5824,2.99,1
6717,273,2005-07-12 13:35:02,7382,5.99,1
1764,392,2005-06-16 17:51:54,10619,2.99,2
6542,359,2005-07-12 04:53:49,9693,2.99,1
3164,270,2005-06-20 21:29:00,7309,5.99,2
2040,260,2005-06-17 14:18:37,7016,2.99,2
5627,136,2005-07-10 05:51:12,3669,3.99,1
10024,129,2005-07-31 18:26:36,3489,7.99,1
10721,18,2005-08-01 19:05:18,485,1.99,2
13769,56,2005-08-20 11:43:52,1560,5.99,1
8510,487,2005-07-29 09:41:38,13148,1.99,2
12809,22,2005-08-19 00:42:24,592,0.99,2
3707,14,2005-07-06 10:21:49,364,2.99,1
1311,326,2005-06-15 10:11:59,8804,4.99,1
10741,469,2005-08-01 19:52:52,12678,2.99,1
9072,106,2005-07-30 07:45:49,2862,2.99,2
3071,582,2005-06-20 14:20:42,15591,0.99,2
7187,169,2005-07-27 08:27:58,4592,6.99,2
14828,319,2005-08-22 01:34:05,8651,4.99,2
5818,334,2005-07-10 15:51:12,9023,5.99,2
4809,474,2005-07-08 17:03:22,12821,2.99,1
9528,241,2005-07-31 01:05:04,6520,3.99,1
9164,342,2005-07-30 11:24:14,9248,2.99,1
10700,203,2005-08-01 18:26:31,5508,3.99,2
2018,380,2005-06-17 12:35:58,10274,3.99,1
2802,489,2005-06-19 19:18:17,13193,4.99,1
15396,319,2005-08-22 23:07:57,8652,5.99,2
4135,36,2005-07-07 08:15:03,987,0.99,2
14638,216,2005-08-21 19:01:36,5874,2.99,2
5904,531,2005-07-10 20:39:44,14288,4.99,2
512,231,2005-05-28 03:07:50,6221,8.99,1
4702,56,2005-07-08 11:41:36,1546,4.99,2
4497,142,2005-07-08 01:51:32,3837,4.99,2
7419,352,2005-07-27 17:04:15,9519,7.99,1
97,263,2005-05-25 16:34:24,7098,4.99,1
2041,348,2005-06-17 14:19:00,9401,8.99,1
8078,407,2005-07-28 17:54:42,11014,2.99,1
13962,348,2005-08-20 18:18:06,9429,1.99,1
3406,203,2005-06-21 16:00:18,5500,2.99,2
12243,354,2005-08-18 03:38:54,9578,6.99,2
15671,112,2005-08-23 09:08:16,3026,0.99,1
11267,244,2005-08-02 14:09:08,6612,9.99,1
5157,463,2005-07-09 08:52:12,12507,2.99,1
5158,272,2005-07-09 08:53:09,7355,2.99,2
3611,86,2005-07-06 05:37:18,2333,0.99,1
12473,303,2005-08-18 11:59:44,8239,2.99,2
14249,268,2005-08-21 05:38:05,7270,4.99,2
2883,320,2005-06-20 01:29:10,8657,7.99,2
2818,497,2005-06-19 20:05:52,13381,4.99,2
10196,199,2005-08-01 00:34:51,5409,2.99,1
1729,523,2005-06-16 15:29:47,14078,6.99,2
732,447,2005-05-29 07:32:51,12057,0.99,2
3892,549,2005-07-06 18:58:58,14734,4.99,2
7080,466,2005-07-27 04:25:25,12568,2.99,2
3714,276,2005-07-06 10:51:28,7472,2.99,2
3394,295,2005-06-21 15:17:39,7988,8.99,2
15347,519,2005-08-22 21:12:19,13987,2.99,2
14851,180,2005-08-22 02:20:44,4911,2.99,1
1679,227,2005-06-16 11:11:01,6112,2.99,1
2520,446,2005-06-19 00:29:00,12030,6.99,2
6316,526,2005-07-11 18:44:52,14153,7.99,1
9916,432,2005-07-31 14:54:52,11659,4.99,2
1319,190,2005-06-15 10:39:05,5151,2.99,1
10000,576,2005-07-31 17:41:05,15446,2.99,1
8216,254,2005-07-28 23:43:59,6856,7.99,2
8276,466,2005-07-29 01:38:43,12569,0.99,2
8171,296,2005-07-28 21:32:57,8033,0.99,2
3964,30,2005-07-06 22:23:02,822,4.99,1
7648,310,2005-07-28 01:35:33,8423,5.99,1
11040,223,2005-08-02 06:03:22,6034,4.99,2
7205,36,2005-07-27 09:06:13,992,6.99,1
6995,66,2005-07-27 01:12:13,1807,2.99,1
7388,455,2005-07-27 15:54:19,12292,4.99,1
13520,74,2005-08-20 02:41:46,2013,0.99,2
10950,451,2005-08-02 03:25:08,12179,2.99,2
7882,516,2005-07-28 10:33:42,13900,4.99,1
5452,80,2005-07-09 22:23:21,2174,4.99,2
1080,215,2005-05-31 10:55:26,5833,4.99,2
5921,7,2005-07-10 21:35:12,189,7.99,1
13705,451,2005-08-20 09:32:23,12190,2.99,1
11199,578,2005-08-02 11:47:40,15502,7.99,1
9513,317,2005-07-31 00:28:30,8597,4.99,2
4915,178,2005-07-08 21:31:22,4831,2.99,1
9295,102,2005-07-30 16:18:39,2759,0.99,2
2581,456,2005-06-19 04:54:13,12312,2.99,1
15961,200,2005-08-23 19:35:42,5443,6.99,1
11069,4,2005-08-02 07:09:34,97,0.99,2
10832,487,2005-08-01 23:24:53,13157,6.99,1
16021,314,2005-08-23 21:37:59,8536,3.99,2
8745,293,2005-07-29 19:03:05,7940,2.99,1
7400,133,2005-07-27 16:16:37,3600,0.99,1
13407,131,2005-08-19 22:26:26,3555,0.99,1
14730,439,2005-08-21 22:21:11,11859,5.99,2
305,464,2005-05-26 21:22:07,12526,3.99,1
13578,352,2006-02-14 15:16:03,9532,2.99,2
2920,588,2005-06-20 04:12:46,15741,3.99,2
7251,360,2005-07-27 10:44:55,9722,2.99,1
11331,568,2005-08-02 16:49:01,15225,2.99,1
120,365,2005-05-25 19:37:47,9858,5.99,2
6427,122,2005-07-11 23:57:34,3295,0.99,1
15721,154,2005-08-23 11:16:16,4210,2.99,1
4883,563,2005-07-08 19:46:58,15085,0.99,1
11063,461,2005-08-02 06:53:48,12455,0.99,2
5399,67,2005-07-09 19:52:44,1830,2.99,2
8929,472,2005-07-30 02:28:22,12766,5.99,2
5912,351,2005-07-10 20:58:22,9495,3.99,1
13134,184,2005-08-19 12:14:14,5014,0.99,1
11326,530,2005-08-02 16:34:29,14274,0.99,1
2528,331,2005-06-19 01:14:12,8935,6.99,2
1517,148,2005-06-15 23:20:26,4014,6.99,2
6958,333,2005-07-27 00:02:41,8997,0.99,2
6708,82,2005-07-12 13:10:55,2229,6.99,2
9359,501,2005-07-30 18:39:28,13502,2.99,1
14327,457,2005-08-21 08:18:18,12353,10.99,2
3560,592,2005-07-06 02:51:37,15849,2.99,2
4537,448,2005-07-08 03:48:40,12097,2.99,2
951,59,2005-05-30 16:10:35,1621,2.99,2
3246,41,2005-06-21 03:10:01,1125,7.99,2
8184,160,2005-07-28 22:22:35,4353,4.99,1
439,319,2005-05-27 17:54:48,8625,2.99,1
12209,243,2005-08-18 02:27:20,6583,2.99,1
8117,300,2005-07-28 19:20:16,8149,6.99,1
13636,349,2005-08-20 07:20:09,9456,4.99,2
5662,502,2005-07-10 07:59:24,13521,2.99,2
2436,534,2005-06-18 18:13:32,14376,0.99,1
12713,56,2005-08-18 21:07:28,1558,4.99,2
9133,576,2005-07-30 09:59:00,15441,5.99,1
4765,437,2005-07-08 15:08:45,11780,4.99,2
10743,197,2005-08-01 19:55:09,5343,2.99,1
1959,554,2005-06-17 08:54:10,14853,4.99,1
1013,384,2005-05-31 02:37:00,10396,2.99,2
3187,150,2005-06-20 23:06:07,4087,1.99,2
16030,137,2005-08-23 21:56:04,3719,9.99,1
9353,283,2005-07-30 18:30:37,7670,4.99,2
11692,350,2005-08-17 06:52:41,9479,6.99,2
5837,478,2005-07-10 16:57:50,12914,4.99,1
8898,452,2005-07-30 01:02:20,12214,1.99,1
15403,581,2005-08-22 23:18:10,15586,0.99,1
14185,579,2005-08-21 03:28:37,15528,0.99,1
6282,60,2005-07-11 16:46:22,1654,5.99,1
3276,425,2005-06-21 05:35:52,11481,6.99,1
15889,137,2005-08-23 16:57:43,3718,4.99,2
5940,292,2005-07-10 22:31:01,7904,4.99,1
13873,306,2005-08-20 15:11:11,8322,0.99,1
13087,171,2005-08-19 10:33:52,4650,6.99,2
10578,113,2005-08-01 13:48:02,3050,1.99,2
9069,258,2005-07-30 07:39:59,6968,4.99,2
8599,545,2005-07-29 12:58:52,14647,3.99,2
15606,279,2005-08-23 06:50:27,7582,2.99,1
1814,144,2005-06-16 21:15:22,3881,5.99,1
15461,103,2005-08-23 01:13:52,2795,5.99,1
1902,479,2005-06-17 04:35:52,12928,2.99,1
278,214,2005-05-26 17:40:58,5802,3.99,1
4112,533,2005-07-07 06:49:09,14348,8.99,1
4338,581,2005-07-07 18:39:56,15568,4.99,1
6611,286,2005-07-12 08:20:23,7744,2.99,2
34,597,2005-05-25 04:19:28,15984,2.99,2
7072,260,2005-07-27 04:02:33,7026,0.99,2
13917,10,2005-08-20 16:43:28,277,2.99,2
10122,196,2005-07-31 21:29:28,5306,10.99,2
4288,64,2005-07-07 15:38:25,1740,4.99,1
13573,59,2005-08-20 05:10:14,1640,2.99,1
7956,118,2005-07-28 13:32:17,3177,4.99,2
3616,571,2005-07-06 05:52:13,15296,2.99,2
10861,131,2005-08-02 00:12:46,3546,1.99,1
6637,164,2005-07-12 09:57:39,4459,4.99,1
5112,285,2005-07-09 07:04:04,7712,2.99,2
10287,141,2005-08-01 03:37:01,3814,3.99,1
1174,95,2005-06-15 00:12:51,2577,2.99,2
5083,494,2005-07-09 05:30:32,13307,4.99,2
13767,506,2005-08-20 11:43:36,13654,0.99,2
10411,522,2005-08-01 07:56:32,14067,3.99,1
14936,241,2005-08-22 05:51:26,6530,0.99,1
12250,1,2005-08-18 03:57:29,26,0.99,1
5330,410,2005-07-09 16:53:57,11095,5.99,2
10709,418,2005-08-01 18:43:57,11309,0.99,1
8004,393,2005-07-28 15:14:07,10657,4.99,2
13465,575,2005-08-20 00:54:14,15419,2.99,2
15373,14,2005-08-22 22:08:11,383,0.99,1
12853,232,2005-08-19 02:15:32,6265,2.99,2
5408,144,2005-07-09 20:16:51,3891,7.99,2
15166,504,2005-08-22 15:05:37,13602,6.99,1
1804,570,2005-06-16 20:33:15,15265,2.99,2
3792,312,2005-07-06 14:26:38,8462,1.99,1
5878,271,2005-07-10 19:09:57,7333,1.99,2
6129,222,2005-07-11 08:15:09,6014,2.99,2
14303,475,2005-08-21 07:22:43,12860,2.99,2
2368,99,2005-06-18 14:10:27,2666,2.99,1
5252,335,2005-07-09 13:40:44,9051,0.99,1
9657,402,2005-07-31 06:00:41,10870,6.99,1
12116,560,2006-02-14 15:16:03,15019,5.98,2
7417,214,2005-07-27 16:58:33,5814,4.99,2
3533,206,2005-07-06 01:26:44,5572,5.99,1
8226,368,2005-07-29 00:01:04,9959,2.99,2
52,507,2005-05-25 06:51:29,13661,0.99,1
15911,582,2005-08-23 17:44:53,15611,4.99,2
1993,234,2005-06-17 10:59:24,6297,5.99,2
7431,589,2005-07-27 17:27:27,15777,3.99,2
12078,137,2005-08-17 22:00:22,3710,2.99,1
13107,356,2005-08-19 11:13:58,9631,4.99,2
15928,75,2005-08-23 18:23:24,2058,5.99,2
14901,258,2005-08-22 04:31:37,6979,6.99,2
7114,121,2005-07-27 05:42:13,3259,0.99,2
3474,594,2005-07-05 22:59:53,15909,0.99,2
13808,262,2005-08-20 12:55:43,7089,5.99,1
785,72,2005-05-29 15:08:41,1940,4.99,2
5066,169,2005-07-09 04:48:50,4588,2.99,1
10638,132,2005-08-01 15:44:20,3581,6.99,1
9253,151,2005-07-30 14:20:12,4122,4.99,1
1086,549,2005-05-31 11:17:37,14731,4.99,2
2746,562,2005-06-19 16:21:40,15053,3.99,1
10447,241,2005-08-01 09:04:58,6522,3.99,2
2812,211,2005-06-19 19:58:16,5720,8.99,2
2098,274,2005-06-17 18:42:09,7408,0.99,1
4318,321,2005-07-07 17:47:50,8681,5.99,1
3009,280,2005-06-20 10:24:44,7586,4.99,2
6137,67,2005-07-11 08:34:20,1832,2.99,1
7661,256,2005-07-28 02:10:27,6905,3.99,1
15791,445,2005-08-23 14:02:13,12023,6.99,1
1913,116,2005-06-17 05:19:47,3125,4.99,2
1627,468,2005-06-16 07:51:09,12617,8.99,1
14348,496,2005-08-21 08:54:26,13374,0.99,1
12484,300,2005-08-18 12:39:37,8156,2.99,2
7784,505,2005-07-28 07:15:32,13616,4.99,1
2577,66,2005-06-19 04:36:03,1794,4.99,1
5495,257,2005-07-10 00:16:54,6926,6.99,1
3947,324,2005-07-06 21:42:21,8757,4.99,1
8767,467,2005-07-29 19:42:33,12599,4.99,1
13921,59,2005-08-20 16:57:11,1641,4.99,2
3110,333,2005-06-20 17:40:12,8991,2.99,1
12330,587,2005-08-18 06:46:33,15730,6.99,2
1910,199,2005-06-17 05:11:27,5395,2.99,1
13421,366,2006-02-14 15:16:03,9917,4.99,1
2516,87,2005-06-19 00:03:28,2363,4.99,1
12891,388,2006-02-14 15:16:03,10528,0.99,1
9999,543,2005-07-31 17:40:53,14609,0.99,1
7662,534,2005-07-28 02:16:08,14382,2.99,1
13959,142,2005-08-20 18:16:21,3851,0.99,1
4110,486,2005-07-07 06:44:27,13122,4.99,2
11529,4,2005-08-17 00:28:01,99,4.99,2
6191,480,2005-07-11 11:37:52,12964,2.99,1
13358,439,2005-08-19 21:04:20,11858,4.99,2
11901,70,2005-08-17 15:35:47,1902,2.99,1
9044,319,2005-07-30 06:35:21,8643,0.99,2
602,590,2005-05-28 14:15:54,15792,3.99,1
3863,481,2005-07-06 17:40:18,12984,0.99,1
11854,313,2005-08-17 13:42:52,8497,2.99,2
3493,169,2005-07-05 23:46:19,4586,8.99,1
12534,187,2005-08-18 14:04:41,5096,7.99,1
10520,543,2005-08-01 11:45:58,14611,4.99,1
13125,192,2005-08-19 11:57:49,5212,5.99,1
7139,575,2005-07-27 06:52:21,15406,2.99,1
11323,419,2005-08-02 16:29:57,11343,2.99,2
5049,144,2005-07-09 03:54:12,3889,0.99,2
6921,265,2005-07-12 22:39:03,7165,6.99,2
10108,326,2005-07-31 21:02:14,8818,0.99,1
14741,60,2006-02-14 15:16:03,1671,0.0,2
14432,138,2005-08-21 11:36:15,3749,4.99,2
8417,227,2005-07-29 06:53:36,6125,4.99,2
9321,112,2005-07-30 17:19:44,3011,6.99,2
4469,192,2005-07-08 00:18:32,5199,4.99,1
2881,307,2005-06-20 01:26:18,8333,2.99,1
8623,142,2005-07-29 13:55:11,3842,4.99,2
6552,493,2005-07-12 05:05:06,13284,4.99,1
6007,289,2005-07-11 01:43:06,7826,3.99,2
10586,583,2005-08-01 14:00:59,15632,2.99,2
13833,175,2005-08-20 14:00:29,4757,6.99,2
12654,438,2005-08-18 18:56:40,11823,0.99,2
5796,286,2005-07-10 14:42:54,7743,4.99,1
12093,141,2005-08-17 22:28:40,3820,2.99,1
10818,309,2005-08-01 22:52:45,8405,2.99,1
14658,473,2005-08-21 19:41:50,12808,4.99,2
7698,561,2005-07-28 03:44:14,15036,0.99,1
7264,299,2005-07-27 11:18:58,8122,4.99,1
7509,228,2005-07-27 20:37:19,6152,8.99,2
2793,419,2005-06-19 18:52:37,11326,2.99,2
531,589,2005-05-28 05:23:38,15764,0.99,1
2222,10,2005-06-18 03:26:23,257,3.99,2
4866,278,2005-07-08 19:09:59,7534,8.99,2
13778,539,2005-08-20 12:03:44,14527,5.99,2
1248,544,2005-06-15 05:33:52,14619,1.99,1
9240,92,2005-07-30 13:57:54,2523,4.99,1
8326,1,2005-07-29 03:58:49,20,2.99,2
11495,247,2005-08-16 22:51:20,6692,0.99,1
15110,72,2005-08-22 12:16:46,1968,0.99,2
3195,165,2005-06-21 00:02:10,4469,2.99,2
6062,408,2005-07-11 04:11:58,11040,0.99,1
3699,262,2005-07-06 10:11:25,7076,3.99,1
1684,485,2005-06-16 11:57:34,13086,2.99,2
7005,446,2005-07-27 01:38:36,12041,5.99,1
8491,242,2005-07-29 09:02:13,6549,4.99,1
759,179,2005-05-29 10:57:57,4863,6.99,1
9875,421,2005-07-31 13:37:41,11387,0.99,2
3403,264,2005-06-21 15:55:06,7130,3.99,1
6795,245,2005-07-12 16:41:00,6635,5.99,1
2480,310,2005-06-18 21:04:09,8417,5.99,1
7844,187,2005-07-28 09:16:19,5090,7.99,2
2047,201,2005-06-17 14:40:58,5448,1.99,1
13039,370,2005-08-19 08:55:19,10013,0.99,1
3851,436,2005-07-06 16:54:12,11747,1.99,2
9234,128,2005-07-30 13:45:54,3453,2.99,2
9655,435,2005-07-31 05:57:54,11730,3.99,1
3552,239,2005-07-06 02:34:09,6452,5.99,1
4891,59,2005-07-08 20:06:19,1629,3.99,1
45,436,2005-05-25 05:59:39,11743,7.99,1
3001,393,2005-06-20 09:50:16,10647,2.99,2
5737,218,2005-07-10 11:50:04,5909,0.99,2
3174,107,2005-06-20 22:24:00,2881,0.99,2
2984,435,2005-06-20 08:43:44,11721,0.99,1
12966,69,2005-08-19 06:37:48,1885,5.99,1
11771,324,2005-08-17 10:17:09,8771,6.99,1
183,254,2005-05-26 05:01:18,6839,2.99,1
9624,7,2005-07-31 04:30:03,194,7.99,2
14736,139,2005-08-21 22:25:53,3773,5.99,2
7909,210,2005-07-28 11:38:08,5705,0.99,2
6389,274,2005-07-11 22:18:20,7413,3.99,2
8002,449,2005-07-28 15:11:00,12126,2.99,2
11943,69,2005-08-17 17:00:42,1882,3.99,1
3866,409,2005-07-06 17:47:20,11065,5.99,1
5154,361,2005-07-09 08:46:18,9749,2.99,2
6272,240,2005-07-11 16:03:49,6483,0.99,1
13508,408,2005-08-20 02:12:54,11055,7.99,1
2827,23,2005-06-19 20:50:01,605,0.99,1
1731,344,2005-06-16 15:32:12,9299,0.99,1
9377,421,2005-07-30 19:12:18,11386,4.99,2
15140,414,2005-08-22 13:39:20,11214,6.99,1
1998,562,2005-06-17 11:24:57,15051,3.99,1
12511,447,2005-08-18 13:23:19,12077,0.99,2
562,102,2005-05-28 09:01:21,2738,1.99,2
232,256,2005-05-26 11:38:05,6890,0.99,1
1256,470,2005-06-15 06:13:57,12691,0.99,2
12247,254,2005-08-18 03:51:51,6864,2.99,1
13558,564,2005-08-20 04:13:17,15121,0.99,2
4216,467,2005-07-07 12:01:34,12587,0.99,1
7472,103,2005-07-27 19:04:19,2786,6.99,2
8922,446,2005-07-30 02:08:25,12048,9.99,2
14079,348,2005-08-20 23:29:25,9430,3.99,2
15044,439,2005-08-22 09:51:54,11860,9.99,2
10141,8,2005-07-31 22:08:29,222,0.99,2
9576,145,2005-07-31 02:52:59,3938,0.99,2
1322,217,2005-06-15 10:55:09,5883,2.99,1
8724,372,2005-07-29 18:05:21,10071,0.99,1
5226,218,2005-07-09 12:10:44,5908,0.99,1
8404,65,2005-07-29 06:27:01,1778,5.99,2
9193,69,2005-07-30 12:28:42,1879,2.99,2
12678,181,2005-08-18 19:41:27,4939,2.99,1
8983,144,2005-07-30 04:31:08,3900,0.99,1
15912,229,2005-08-23 17:47:40,6184,2.99,2
12861,287,2005-08-19 02:30:24,7783,2.99,2
8083,30,2005-07-28 18:09:48,835,4.99,1
2842,217,2005-06-19 22:34:20,5885,4.99,1
7356,397,2005-07-27 14:47:35,10751,2.99,2
10350,78,2005-08-01 05:30:05,2130,3.99,2
2424,233,2005-06-18 17:35:08,6272,2.99,1
12389,394,2005-08-18 08:48:36,10689,4.99,1
7590,73,2005-07-27 23:24:24,1979,4.99,1
9022,159,2005-07-30 05:34:45,4336,3.99,2
7972,269,2005-07-28 14:07:46,7291,2.99,1
2261,570,2005-06-18 05:46:15,15268,3.99,2
10004,570,2005-07-31 17:51:23,15282,0.99,1
10304,346,2005-08-01 04:14:12,9356,5.99,1
11768,564,2005-08-17 10:02:29,15117,2.99,2
2056,42,2005-06-17 15:27:33,1151,2.99,2
14286,558,2005-08-21 06:53:53,14962,5.99,1
13779,440,2005-08-20 12:03:54,11881,2.99,2
4979,204,2005-07-09 00:24:34,5527,4.99,1
8136,429,2005-07-28 20:05:48,11591,1.99,2
4315,195,2005-07-07 17:40:26,5263,2.99,1
10852,27,2005-08-02 00:00:33,741,4.99,1
8913,391,2005-07-30 01:35:01,10607,6.99,2
2781,197,2005-06-19 18:24:42,5331,2.99,2
1096,271,2005-05-31 13:30:49,7329,8.99,1
9127,300,2005-07-30 09:46:36,8153,2.99,2
907,506,2005-05-30 10:37:27,13630,0.99,2
7851,253,2005-07-28 09:31:58,6823,0.99,2
5673,117,2005-07-10 08:21:54,3153,0.99,1
5584,289,2005-07-10 04:15:25,7824,4.99,2
14090,168,2005-08-21 00:11:16,4577,2.99,1
14555,440,2005-08-21 16:03:02,11882,0.99,1
14523,433,2005-08-21 15:03:45,11687,4.99,2
2266,452,2005-06-18 06:05:02,12200,4.99,2
15972,25,2005-08-23 20:00:30,684,5.99,1
1797,275,2005-06-16 20:13:03,7438,3.99,2
3225,448,2005-06-21 02:16:55,12090,3.99,2
8291,455,2005-07-29 02:28:25,12295,2.99,2
306,547,2005-05-26 21:31:57,14686,0.99,1
13957,179,2005-08-20 18:09:04,4887,0.99,2
1625,39,2005-06-16 07:49:08,1068,5.99,1
12561,392,2005-08-18 14:58:51,10635,0.99,2
3386,190,2005-06-21 14:21:06,5155,4.99,1
5836,310,2005-07-10 16:49:02,8422,0.99,2
8158,458,2005-07-28 21:08:46,12368,0.99,1
1474,202,2005-06-15 20:55:42,5470,2.99,1
4168,132,2005-07-07 09:37:24,3566,4.99,1
2789,514,2005-06-19 18:48:21,13842,0.99,1
16028,119,2005-08-23 21:52:56,3221,3.99,2
8305,566,2005-07-29 03:08:47,15171,1.99,2
7867,297,2005-07-28 10:08:54,8062,0.99,2
6033,322,2005-07-11 02:59:34,8707,2.99,2
13380,451,2005-08-19 21:36:58,12188,0.99,2
15247,250,2005-08-22 17:52:05,6756,6.99,2
7026,493,2005-07-27 02:48:58,13285,2.99,1
6198,470,2005-07-11 12:12:17,12701,2.99,1
4279,335,2005-07-07 15:01:53,9048,4.99,1
12183,344,2005-08-18 01:34:13,9307,5.99,2
6090,241,2005-07-11 05:47:08,6514,6.99,2
7600,107,2005-07-27 23:41:18,2891,7.99,1
9972,506,2005-07-31 16:42:43,13647,2.99,2
1533,116,2005-06-16 00:46:02,3123,0.99,2
3951,250,2005-07-06 21:50:41,6744,3.99,1
8088,343,2005-07-28 18:23:49,9285,9.99,2
2272,599,2005-06-18 06:29:53,16032,1.99,1
2376,479,2005-06-18 14:55:30,12932,2.99,2
