miller2_FisY,miller2_IndiIss,miller2_CFLI,miller2_PrograPr,miller2_SeID,miller2_UrIss,miller2_ClimChaAdap,miller2_Sta,miller2_EnviSustai,miller2_CouRegNa,miller2_OrgaNa,miller2_FuCenNa,miller2_PBATy,miller2_ClChMit,miller2_IRTCPer,miller2_OrgaT,miller2_MaxCIDAContr,miller2_UntAmoProBud,miller2_DivID,miller2_SecPer,miller2_FSTCPe,Section ID,miller2_SeN,miller2_ConID,miller2_FCenID,miller2_YoIss,miller2_DisaIss,miller2_ICTAATFoDeve,miller2_KnowlFoDeve,miller2_GeEqu,miller2_OrganID,miller2_OrgCla,miller2_OrgaSu,miller2_ConNa,miller2_ProjBroCouID,miller2_CouReID,miller2_CouRegPerc,miller2_AmSp
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Operational,1,Djibouti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural policy and administrative management,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,DJ,DJ,0.004,24000.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,1,Djibouti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural development,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,DJ,DJ,0.004,24000.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Operational,1,Djibouti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural inputs,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,DJ,DJ,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,1,Djibouti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Food crop production,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,DJ,DJ,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31166,0,0,Operational,1,Djibouti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural extension,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,DJ,DJ,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31182,0,0,Operational,1,Djibouti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural research,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,DJ,DJ,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Operational,1,Djibouti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,DJ,DJ,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31193,0,0,Operational,1,Djibouti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural financial services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,DJ,DJ,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Operational,1,Ethiopia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural policy and administrative management,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,ET,ET,0.222,1332000.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,1,Ethiopia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural development,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,ET,ET,0.222,1332000.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Operational,1,Ethiopia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural inputs,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,ET,ET,0.222,666000.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,1,Ethiopia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Food crop production,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,ET,ET,0.222,666000.0
2009/2010,0,0,Uncoded: Pre-APP,31166,0,0,Operational,1,Ethiopia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural extension,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,ET,ET,0.222,666000.0
2009/2010,0,0,Uncoded: Pre-APP,31182,0,0,Operational,1,Ethiopia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural research,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,ET,ET,0.222,666000.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Operational,1,Ethiopia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,ET,ET,0.222,666000.0
2009/2010,0,0,Uncoded: Pre-APP,31193,0,0,Operational,1,Ethiopia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural financial services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,ET,ET,0.222,666000.0
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Operational,1,Guinea,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural policy and administrative management,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GN,GN,0.0081,48600.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,1,Guinea,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural development,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GN,GN,0.0081,48600.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Operational,1,Guinea,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural inputs,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GN,GN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,1,Guinea,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Food crop production,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GN,GN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31166,0,0,Operational,1,Guinea,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural extension,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GN,GN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31182,0,0,Operational,1,Guinea,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural research,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GN,GN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Operational,1,Guinea,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GN,GN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31193,0,0,Operational,1,Guinea,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural financial services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GN,GN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Operational,1,Guinea-Bissau,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural policy and administrative management,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GW,GW,0.004,24000.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,1,Guinea-Bissau,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural development,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GW,GW,0.004,24000.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Operational,1,Guinea-Bissau,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural inputs,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GW,GW,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,1,Guinea-Bissau,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Food crop production,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GW,GW,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31166,0,0,Operational,1,Guinea-Bissau,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural extension,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GW,GW,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31182,0,0,Operational,1,Guinea-Bissau,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural research,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GW,GW,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Operational,1,Guinea-Bissau,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GW,GW,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31193,0,0,Operational,1,Guinea-Bissau,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural financial services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,GW,GW,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Operational,1,Honduras,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural policy and administrative management,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HN,HN,0.0081,48600.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,1,Honduras,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural development,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HN,HN,0.0081,48600.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Operational,1,Honduras,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural inputs,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HN,HN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,1,Honduras,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Food crop production,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HN,HN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31166,0,0,Operational,1,Honduras,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural extension,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HN,HN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31182,0,0,Operational,1,Honduras,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural research,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HN,HN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Operational,1,Honduras,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural services,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HN,HN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31193,0,0,Operational,1,Honduras,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural financial services,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HN,HN,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Operational,1,Haiti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural policy and administrative management,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HT,HT,0.0121,72600.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,1,Haiti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural development,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HT,HT,0.0121,72600.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Operational,1,Haiti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural inputs,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HT,HT,0.0121,36300.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,1,Haiti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Food crop production,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HT,HT,0.0121,36300.0
2009/2010,0,0,Uncoded: Pre-APP,31166,0,0,Operational,1,Haiti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural extension,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HT,HT,0.0121,36300.0
2009/2010,0,0,Uncoded: Pre-APP,31182,0,0,Operational,1,Haiti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural research,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HT,HT,0.0121,36300.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Operational,1,Haiti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural services,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HT,HT,0.0121,36300.0
2009/2010,0,0,Uncoded: Pre-APP,31193,0,0,Operational,1,Haiti,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural financial services,1,5461,0,0,0,0,1,1001306,Multilateral,IFI,America,HT,HT,0.0121,36300.0
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Operational,1,Kenya,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural policy and administrative management,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KE,KE,0.0444,266400.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,1,Kenya,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural development,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KE,KE,0.0444,266400.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Operational,1,Kenya,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural inputs,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KE,KE,0.0444,133200.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,1,Kenya,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Food crop production,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KE,KE,0.0444,133200.0
2009/2010,0,0,Uncoded: Pre-APP,31166,0,0,Operational,1,Kenya,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural extension,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KE,KE,0.0444,133200.0
2009/2010,0,0,Uncoded: Pre-APP,31182,0,0,Operational,1,Kenya,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural research,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KE,KE,0.0444,133200.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Operational,1,Kenya,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KE,KE,0.0444,133200.0
2009/2010,0,0,Uncoded: Pre-APP,31193,0,0,Operational,1,Kenya,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural financial services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KE,KE,0.0444,133200.0
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Operational,1,Kyrgyzstan,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural policy and administrative management,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KG,KG,0.0081,48600.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,1,Kyrgyzstan,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural development,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KG,KG,0.0081,48600.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Operational,1,Kyrgyzstan,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural inputs,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KG,KG,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,1,Kyrgyzstan,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Food crop production,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KG,KG,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31166,0,0,Operational,1,Kyrgyzstan,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural extension,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KG,KG,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31182,0,0,Operational,1,Kyrgyzstan,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural research,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KG,KG,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Operational,1,Kyrgyzstan,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural services,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KG,KG,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31193,0,0,Operational,1,Kyrgyzstan,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural financial services,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KG,KG,0.0081,24300.0
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Operational,1,Cambodia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural policy and administrative management,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KH,KH,0.004,24000.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,1,Cambodia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural development,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KH,KH,0.004,24000.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Operational,1,Cambodia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural inputs,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KH,KH,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,1,Cambodia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Food crop production,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KH,KH,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31166,0,0,Operational,1,Cambodia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural extension,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KH,KH,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31182,0,0,Operational,1,Cambodia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural research,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KH,KH,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Operational,1,Cambodia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural services,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KH,KH,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31193,0,0,Operational,1,Cambodia,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural financial services,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,KH,KH,0.004,12000.0
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Operational,1,Comoros,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural policy and administrative management,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KM,KM,0.0008,4800.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,1,Comoros,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural development,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KM,KM,0.0008,4800.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Operational,1,Comoros,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural inputs,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KM,KM,0.0008,2400.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,1,Comoros,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Food crop production,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KM,KM,0.0008,2400.0
2009/2010,0,0,Uncoded: Pre-APP,31166,0,0,Operational,1,Comoros,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural extension,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KM,KM,0.0008,2400.0
2009/2010,0,0,Uncoded: Pre-APP,31182,0,0,Operational,1,Comoros,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural research,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KM,KM,0.0008,2400.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Operational,1,Comoros,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KM,KM,0.0008,2400.0
2009/2010,0,0,Uncoded: Pre-APP,31193,0,0,Operational,1,Comoros,World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.1,0.1,S5460,Agricultural financial services,2,5461,0,0,0,0,1,1001306,Multilateral,IFI,Africa,KM,KM,0.0008,2400.0
2009/2010,0,0,Uncoded: Pre-APP,31110,0,0,Operational,1,"Lao, Dem. Rep.",World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural policy and administrative management,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,LA,LA,0.004,24000.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,1,"Lao, Dem. Rep.",World Bank,*World Bank Group,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5430,0.2,0.1,S5460,Agricultural development,3,5461,0,0,0,0,1,1001306,Multilateral,IFI,Asia,LA,LA,0.004,24000.0
