assay_id,tissue_id,cell_id,chembl_id,curated_by,src_assay_id,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,src_id,bao_format,variant_id
325,,,CHEMBL615298,Autocuration,,,,,22226,U,0,1,BAO_0000019,
326,,,CHEMBL615299,Autocuration,,,,,22226,U,0,1,BAO_0000019,
327,,,CHEMBL615300,Autocuration,,,,,22226,U,0,1,BAO_0000019,
328,,,CHEMBL615301,Autocuration,,,,,241,H,8,1,BAO_0000357,
329,,,CHEMBL615302,Expert,,,,,241,D,9,1,BAO_0000357,
330,,,CHEMBL615303,Autocuration,,,,,22226,U,0,1,BAO_0000019,
331,,,CHEMBL615304,Autocuration,,,,,12132,H,8,1,BAO_0000019,
332,,,CHEMBL615305,Autocuration,,,,,12132,H,8,1,BAO_0000019,
333,,,CHEMBL615306,Autocuration,,,,,12132,H,8,1,BAO_0000218,
334,,,CHEMBL615307,Autocuration,,,,,12132,H,8,1,BAO_0000218,
335,,,CHEMBL615308,Autocuration,,,,,12132,H,8,1,BAO_0000218,
336,,,CHEMBL615309,Autocuration,,,,,12132,H,8,1,BAO_0000218,
337,,,CHEMBL615310,Autocuration,,,,,22226,U,0,1,BAO_0000019,
338,,,CHEMBL615311,Autocuration,,,,,12132,H,8,1,BAO_0000019,
339,,,CHEMBL615312,Autocuration,,,,,22226,U,0,1,BAO_0000019,
340,,,CHEMBL615313,Autocuration,,,,,12132,H,8,1,BAO_0000019,
341,,,CHEMBL615314,Autocuration,,,,,12132,H,8,1,BAO_0000019,
342,,,CHEMBL615315,Autocuration,,,,,12132,H,8,1,BAO_0000019,
343,,,CHEMBL615316,Autocuration,,,,,22226,U,0,1,BAO_0000218,
344,,,CHEMBL615317,Autocuration,,,,,12132,H,8,1,BAO_0000218,
345,,,CHEMBL615318,Autocuration,,,,,12132,H,8,1,BAO_0000218,
346,,,CHEMBL615319,Autocuration,,,,,22226,U,0,1,BAO_0000218,
347,,,CHEMBL615320,Autocuration,,,,,12132,H,8,1,BAO_0000019,
348,,,CHEMBL615321,Autocuration,,,,,12132,H,8,1,BAO_0000019,
349,,,CHEMBL615322,Autocuration,,,,,22226,U,0,1,BAO_0000019,
350,,,CHEMBL615323,Autocuration,,,,,19690,H,8,1,BAO_0000357,
351,,,CHEMBL615407,Autocuration,,,,,19690,H,8,1,BAO_0000357,
352,,,CHEMBL857267,Autocuration,,,,,19690,H,8,1,BAO_0000357,
353,,,CHEMBL615408,Autocuration,,,,,19690,H,8,1,BAO_0000357,
354,,,CHEMBL615409,Autocuration,,,,,19690,H,8,1,BAO_0000357,
355,,,CHEMBL615410,Autocuration,,,,,19690,H,8,1,BAO_0000357,
356,,,CHEMBL615411,Autocuration,,,,,19690,H,8,1,BAO_0000357,
357,,,CHEMBL615412,Autocuration,,,,,19690,H,8,1,BAO_0000357,
358,,,CHEMBL615413,Autocuration,,,,,19690,H,8,1,BAO_0000357,
359,,,CHEMBL615414,Autocuration,,,,,22226,U,0,1,BAO_0000019,
360,2107.0,,CHEMBL615415,Autocuration,,Liver,,Microsomes,12236,D,9,1,BAO_0000251,
361,2107.0,,CHEMBL615416,Autocuration,,Liver,,Microsomes,12236,D,9,1,BAO_0000251,
362,2107.0,,CHEMBL615417,Autocuration,,Liver,,Microsomes,12236,D,9,1,BAO_0000251,
363,2107.0,,CHEMBL615418,Autocuration,,Liver,,Microsomes,12236,D,9,1,BAO_0000251,
364,2107.0,,CHEMBL615419,Autocuration,,Liver,,Microsomes,12236,D,9,1,BAO_0000251,
365,2107.0,,CHEMBL615420,Autocuration,,Liver,,Microsomes,12236,D,9,1,BAO_0000251,
366,2107.0,,CHEMBL615421,Autocuration,,Liver,,Microsomes,12236,D,9,1,BAO_0000251,
367,2107.0,,CHEMBL615422,Autocuration,,Liver,,Microsomes,12236,D,9,1,BAO_0000251,
368,2107.0,,CHEMBL615423,Autocuration,,Liver,,Microsomes,12236,D,9,1,BAO_0000251,
369,2107.0,,CHEMBL872868,Autocuration,,Liver,,Microsomes,12236,D,9,1,BAO_0000251,
370,2107.0,,CHEMBL615424,Autocuration,,Liver,,Microsomes,12236,D,9,1,BAO_0000251,
371,,,CHEMBL825022,Autocuration,,,,,104832,H,4,1,BAO_0000224,
372,,,CHEMBL615425,Autocuration,,,,,104832,H,4,1,BAO_0000224,
373,,,CHEMBL615426,Autocuration,,,,,104832,H,4,1,BAO_0000224,
374,,,CHEMBL615427,Expert,,,,,10612,D,9,1,BAO_0000357,
375,,844.0,CHEMBL615428,Intermediate,,,3677 melanoma cell line,,80616,N,1,1,BAO_0000219,
376,,844.0,CHEMBL615429,Intermediate,,,3677 melanoma cell line,,80616,N,1,1,BAO_0000219,
377,,700.0,CHEMBL615430,Intermediate,,,MC-38,,80617,N,1,1,BAO_0000219,
378,,,CHEMBL615431,Intermediate,,,,,22226,U,0,1,BAO_0000019,
379,,798.0,CHEMBL615432,Autocuration,,,B16,,22226,U,0,1,BAO_0000218,
380,,798.0,CHEMBL615433,Autocuration,,,B16,,22226,U,0,1,BAO_0000218,
381,,,CHEMBL615434,Expert,,,,,12464,D,9,1,BAO_0000019,
382,,,CHEMBL615435,Intermediate,,,,,50085,N,1,1,BAO_0000218,
383,,,CHEMBL615436,Intermediate,,,,,50679,N,1,1,BAO_0000218,
384,,,CHEMBL615437,Intermediate,,,,,50679,N,1,1,BAO_0000218,
385,,,CHEMBL615438,Expert,,,,,12464,D,9,1,BAO_0000019,
386,,,CHEMBL615439,Expert,,,,,12464,D,9,1,BAO_0000019,
387,,,CHEMBL615440,Expert,,,,,12464,D,9,1,BAO_0000019,
388,,,CHEMBL615441,Expert,,,,,12464,D,9,1,BAO_0000019,
389,,,CHEMBL615641,Intermediate,,,,,50665,N,1,1,BAO_0000218,
390,,,CHEMBL872065,Intermediate,,,,,50665,N,1,1,BAO_0000218,
391,,,CHEMBL825023,Intermediate,,,,,50665,N,1,1,BAO_0000218,
392,,,CHEMBL615642,Intermediate,,,,,50665,N,1,1,BAO_0000218,
393,,,CHEMBL615643,Expert,,,,,12464,H,8,1,BAO_0000357,
394,,,CHEMBL615644,Autocuration,,,,,22226,U,0,1,BAO_0000019,
395,,833.0,CHEMBL615645,Intermediate,,,3EM 37,,80619,N,1,1,BAO_0000218,
396,,833.0,CHEMBL615646,Intermediate,,,3EM 37,,80619,N,1,1,BAO_0000218,
397,,833.0,CHEMBL615647,Intermediate,,,3EM 37,,80619,N,1,1,BAO_0000218,
398,,833.0,CHEMBL615648,Intermediate,,,3EM 37,,80619,N,1,1,BAO_0000218,
399,,833.0,CHEMBL615649,Intermediate,,,3EM 37,,80619,N,1,1,BAO_0000218,
400,,833.0,CHEMBL615650,Intermediate,,,3EM 37,,80619,N,1,1,BAO_0000218,
401,,847.0,CHEMBL615651,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000218,
402,,847.0,CHEMBL615652,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000218,
403,,847.0,CHEMBL615653,Expert,,,3LL cell line,,80620,N,1,1,BAO_0000218,
404,,847.0,CHEMBL615654,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
405,,847.0,CHEMBL615655,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
406,,847.0,CHEMBL825024,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
407,,847.0,CHEMBL615656,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
408,,847.0,CHEMBL615657,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
409,,847.0,CHEMBL615658,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
410,,847.0,CHEMBL615659,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
411,,847.0,CHEMBL615660,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
412,,847.0,CHEMBL615661,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
413,,847.0,CHEMBL615662,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
414,,847.0,CHEMBL615663,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
415,,847.0,CHEMBL615664,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
416,,847.0,CHEMBL615665,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
417,,847.0,CHEMBL615666,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
418,,847.0,CHEMBL615667,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
419,,847.0,CHEMBL615668,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
420,,847.0,CHEMBL615669,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
421,,847.0,CHEMBL615670,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
422,,847.0,CHEMBL836739,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
423,,847.0,CHEMBL615671,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
424,,847.0,CHEMBL615672,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
425,,847.0,CHEMBL615791,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
426,,847.0,CHEMBL615792,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
427,,847.0,CHEMBL615793,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
428,,847.0,CHEMBL615794,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
429,,847.0,CHEMBL615795,Intermediate,,,3LL cell line,,80620,N,1,1,BAO_0000219,
430,,971.0,CHEMBL615590,Intermediate,,,3LLD122,,80621,N,1,1,BAO_0000219,
431,,,CHEMBL615591,Autocuration,,,,,22226,U,0,1,BAO_0000218,
432,,,CHEMBL615592,Autocuration,,,,,22226,U,0,1,BAO_0000218,
433,,,CHEMBL615593,Autocuration,,,,,22226,U,0,1,BAO_0000218,
434,,,CHEMBL615594,Autocuration,,,,,22226,U,0,1,BAO_0000218,
435,,723.0,CHEMBL615595,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
436,,723.0,CHEMBL615596,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
437,,723.0,CHEMBL615597,Expert,,,NIH3T3,,11169,H,8,1,BAO_0000219,
438,,723.0,CHEMBL615598,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
439,,723.0,CHEMBL615599,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
440,,723.0,CHEMBL615600,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
441,,723.0,CHEMBL615601,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
442,,723.0,CHEMBL615602,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
443,,723.0,CHEMBL615603,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
444,,723.0,CHEMBL615604,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
445,,723.0,CHEMBL615605,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
446,,723.0,CHEMBL615606,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
447,,723.0,CHEMBL884526,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
448,,723.0,CHEMBL615607,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
449,,723.0,CHEMBL615608,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
450,,723.0,CHEMBL615609,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
451,,723.0,CHEMBL615682,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
452,,723.0,CHEMBL615683,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
453,,723.0,CHEMBL615684,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000218,
454,,,CHEMBL615685,Autocuration,,,,,104860,D,7,1,BAO_0000219,
455,,723.0,CHEMBL615686,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
456,,723.0,CHEMBL615687,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
457,,723.0,CHEMBL884523,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
458,,,CHEMBL615688,Expert,,,,,11169,H,8,1,BAO_0000019,
459,,723.0,CHEMBL615689,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
460,,723.0,CHEMBL615690,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
461,,,CHEMBL615691,Expert,,,,,11169,H,8,1,BAO_0000019,
462,,,CHEMBL615692,Expert,,,,,11169,H,8,1,BAO_0000019,
463,,723.0,CHEMBL615693,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
464,,723.0,CHEMBL615324,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
465,,723.0,CHEMBL615325,Expert,,,NIH3T3,,9,D,9,1,BAO_0000219,
466,,723.0,CHEMBL615490,Expert,,,NIH3T3,,9,D,9,1,BAO_0000219,
467,,723.0,CHEMBL615491,Expert,,,NIH3T3,,188,D,9,1,BAO_0000219,
468,,723.0,CHEMBL615492,Expert,,,NIH3T3,,188,D,9,1,BAO_0000219,
469,,723.0,CHEMBL615493,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
470,,723.0,CHEMBL615494,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
471,,723.0,CHEMBL615495,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
472,,723.0,CHEMBL615496,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
473,,723.0,CHEMBL615497,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
474,,723.0,CHEMBL615498,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
475,,723.0,CHEMBL615499,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
476,,723.0,CHEMBL835522,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
477,,723.0,CHEMBL615500,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
478,,723.0,CHEMBL615501,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
479,,723.0,CHEMBL615502,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
480,,723.0,CHEMBL615503,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
481,,723.0,CHEMBL615504,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
482,,723.0,CHEMBL615505,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
483,,723.0,CHEMBL615506,Expert,,,NIH3T3,,80951,N,1,1,BAO_0000219,
484,,723.0,CHEMBL615507,Intermediate,,,NIH3T3,,80951,N,1,1,BAO_0000219,
485,,620.0,CHEMBL615508,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
486,,620.0,CHEMBL615509,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
487,,620.0,CHEMBL615510,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
488,,620.0,CHEMBL615511,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
489,,620.0,CHEMBL615512,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
490,,620.0,CHEMBL615513,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
491,,620.0,CHEMBL615514,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
492,,620.0,CHEMBL615515,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
493,,620.0,CHEMBL615516,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
494,,620.0,CHEMBL615517,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
495,,620.0,CHEMBL615518,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
496,,620.0,CHEMBL615519,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
497,,620.0,CHEMBL615520,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
498,,620.0,CHEMBL615521,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
499,,620.0,CHEMBL615522,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
500,,620.0,CHEMBL615523,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
501,,620.0,CHEMBL615524,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000218,
502,,620.0,CHEMBL615525,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000218,
503,,620.0,CHEMBL615526,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
504,,620.0,CHEMBL615527,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
505,,620.0,CHEMBL615528,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
506,,620.0,CHEMBL615529,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000218,
507,,620.0,CHEMBL615530,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000218,
508,,620.0,CHEMBL615531,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000218,
509,,620.0,CHEMBL615532,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
510,,620.0,CHEMBL615533,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
511,,620.0,CHEMBL615534,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
512,,620.0,CHEMBL615535,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
513,,620.0,CHEMBL615536,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
514,,620.0,CHEMBL615537,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
515,,620.0,CHEMBL615538,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
516,,620.0,CHEMBL836166,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000218,
517,,620.0,CHEMBL615539,Expert,,,3T3-L1,,11214,H,8,1,BAO_0000219,
518,,620.0,CHEMBL615540,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
519,,620.0,CHEMBL615541,Expert,,,3T3-L1,,11214,H,8,1,BAO_0000219,
520,,620.0,CHEMBL615542,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000219,
521,,620.0,CHEMBL615543,Intermediate,,,3T3-L1,,80006,N,1,1,BAO_0000219,
522,,620.0,CHEMBL615544,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000219,
523,,620.0,CHEMBL615545,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000219,
524,,620.0,CHEMBL615546,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000219,
525,,620.0,CHEMBL615547,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000219,
526,,620.0,CHEMBL615548,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000219,
527,,620.0,CHEMBL615549,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000219,
528,,620.0,CHEMBL615550,Expert,,,3T3-L1,,80006,N,1,1,BAO_0000219,
529,,1118.0,CHEMBL615551,Intermediate,,,3Y1 cell line,,80622,N,1,1,BAO_0000219,
530,,1118.0,CHEMBL615552,Expert,,,3Y1 cell line,,80622,N,1,1,BAO_0000219,
531,,1118.0,CHEMBL615553,Expert,,,3Y1 cell line,,80622,N,1,1,BAO_0000219,
532,,1118.0,CHEMBL615554,Expert,,,3Y1 cell line,,80622,N,1,1,BAO_0000219,
533,,1118.0,CHEMBL615555,Intermediate,,,3Y1 cell line,,80622,N,1,1,BAO_0000219,
534,,1118.0,CHEMBL615556,Expert,,,3Y1 cell line,,80622,N,1,1,BAO_0000219,
535,,,CHEMBL615557,Autocuration,,,,,22226,U,0,1,BAO_0000019,
536,,,CHEMBL615558,Autocuration,,,,,22226,U,0,1,BAO_0000019,
537,,,CHEMBL872066,Autocuration,,,,,22226,U,0,1,BAO_0000019,
538,,,CHEMBL615559,Expert,,,,,11607,D,9,1,BAO_0000019,
539,,,CHEMBL615560,Autocuration,,,,,11607,H,8,1,BAO_0000019,
540,,,CHEMBL615561,Autocuration,,,,,11607,H,8,1,BAO_0000019,
541,,,CHEMBL857062,Expert,,,,,11607,H,8,1,BAO_0000019,
542,,,CHEMBL615562,Expert,,,,,11607,H,8,1,BAO_0000019,
543,,,CHEMBL615563,Autocuration,,,,,11607,H,8,1,BAO_0000019,
544,,,CHEMBL615564,Autocuration,,,,,11607,H,8,1,BAO_0000357,
545,,,CHEMBL615565,Autocuration,,,,,11607,H,8,1,BAO_0000019,
546,,,CHEMBL615566,Autocuration,,,,,11607,H,8,1,BAO_0000019,
547,,,CHEMBL615567,Expert,,,,,11607,D,9,1,BAO_0000019,
548,,,CHEMBL615568,Autocuration,,,,,11607,H,8,1,BAO_0000019,
549,,,CHEMBL615569,Autocuration,,,,,11607,H,8,1,BAO_0000357,
550,,,CHEMBL615570,Autocuration,,,,,11607,H,8,1,BAO_0000019,
551,,,CHEMBL615571,Autocuration,,,,,11607,H,8,1,BAO_0000019,
552,,,CHEMBL615572,Autocuration,,,,,104733,H,4,1,BAO_0000224,
553,,,CHEMBL615573,Autocuration,,,,,22226,U,0,1,BAO_0000019,
554,,,CHEMBL615574,Autocuration,,,,,22226,U,0,1,BAO_0000019,
555,,,CHEMBL615575,Autocuration,,,,,22226,U,0,1,BAO_0000019,
556,,,CHEMBL615576,Autocuration,,,,,10619,H,8,1,BAO_0000357,
557,,,CHEMBL615577,Autocuration,,,,,10619,H,8,1,BAO_0000357,
558,10000000.0,,CHEMBL615578,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
559,,,CHEMBL615579,Expert,,,,,51,H,8,1,BAO_0000357,
560,,,CHEMBL615580,Expert,,,,,51,H,8,1,BAO_0000357,
561,,,CHEMBL615581,Expert,,,,,51,H,8,1,BAO_0000019,
562,10000000.0,,CHEMBL615582,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
563,10000000.0,,CHEMBL615583,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
564,10000000.0,,CHEMBL615584,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
565,10000000.0,,CHEMBL833691,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
566,10000000.0,,CHEMBL615585,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
567,10000000.0,,CHEMBL615586,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
568,10000000.0,,CHEMBL884524,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
569,10000000.0,,CHEMBL615587,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
570,10000000.0,,CHEMBL615588,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
571,,,CHEMBL615589,Expert,,,,Membranes,10576,D,9,1,BAO_0000249,
572,10000000.0,,CHEMBL615442,Expert,,Hippocampus,,,51,H,8,1,BAO_0000221,
573,10000000.0,,CHEMBL615443,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
574,10000000.0,,CHEMBL615444,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
575,10000000.0,,CHEMBL615445,Expert,,Hippocampus,,,51,H,8,1,BAO_0000221,
576,10000000.0,,CHEMBL615446,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
577,,449.0,CHEMBL615447,Autocuration,,,CHO,,51,H,8,1,BAO_0000219,
578,10000000.0,,CHEMBL615448,Expert,,Hippocampus,,,51,H,8,1,BAO_0000221,
579,10000000.0,,CHEMBL615449,Expert,,Hippocampus,,,51,H,8,1,BAO_0000221,
580,,449.0,CHEMBL615450,Autocuration,,,CHO,,51,H,8,1,BAO_0000219,
581,10000000.0,,CHEMBL615451,Expert,,Hippocampus,,,51,H,8,1,BAO_0000221,
582,,,CHEMBL615452,Autocuration,,,,,51,H,8,1,BAO_0000357,
583,10000000.0,,CHEMBL615453,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
584,10000000.0,,CHEMBL615454,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
585,10000000.0,,CHEMBL615455,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
586,10000000.0,,CHEMBL615456,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
587,10000000.0,,CHEMBL615457,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
588,10000000.0,,CHEMBL615458,Expert,,Hippocampus,,,51,H,8,1,BAO_0000218,
589,10000000.0,,CHEMBL615459,Expert,,Hippocampus,,,51,H,8,1,BAO_0000221,
590,,449.0,CHEMBL615460,Expert,,,CHO,,51,D,9,1,BAO_0000219,
591,,,CHEMBL615461,Autocuration,,,,,51,H,8,1,BAO_0000019,
592,,,CHEMBL615462,Autocuration,,,,,51,H,8,1,BAO_0000019,
593,10000000.0,,CHEMBL615463,Autocuration,,Hippocampus,,,51,H,8,1,BAO_0000221,
594,2116.0,,CHEMBL615464,Autocuration,,Ileum,,,51,H,8,1,BAO_0000221,
595,2116.0,,CHEMBL615465,Autocuration,,Ileum,,,51,H,8,1,BAO_0000221,
596,2116.0,,CHEMBL615466,Autocuration,,Ileum,,,51,H,8,1,BAO_0000221,
597,2116.0,,CHEMBL615467,Autocuration,,Ileum,,,51,H,8,1,BAO_0000221,
598,2116.0,,CHEMBL615468,Autocuration,,Ileum,,,51,H,8,1,BAO_0000221,
599,2116.0,,CHEMBL615469,Autocuration,,Ileum,,,51,H,8,1,BAO_0000221,
600,,,CHEMBL615470,Autocuration,,,,,51,H,8,1,BAO_0000357,
601,,,CHEMBL615471,Autocuration,,,,,51,H,8,1,BAO_0000357,
602,,,CHEMBL615472,Autocuration,,,,,51,H,8,1,BAO_0000357,
603,10000000.0,,CHEMBL883242,Autocuration,,Hippocampus,,,106,H,8,1,BAO_0000221,
604,10000000.0,,CHEMBL615473,Autocuration,,Hippocampus,,,106,H,8,1,BAO_0000221,
605,,449.0,CHEMBL615474,Autocuration,,,CHO,,11863,H,8,1,BAO_0000218,
606,,,CHEMBL615475,Autocuration,,,,,51,H,8,1,BAO_0000357,
607,,308.0,CHEMBL615476,Autocuration,,,HeLa,,51,H,8,1,BAO_0000219,
608,,308.0,CHEMBL615477,Autocuration,,,HeLa,,51,H,8,1,BAO_0000219,
609,,,CHEMBL615478,Autocuration,,,,,51,H,8,1,BAO_0000019,
610,,449.0,CHEMBL615160,Autocuration,,,CHO,,51,H,8,1,BAO_0000219,
611,,449.0,CHEMBL615161,Expert,,,CHO,,51,H,8,1,BAO_0000219,
612,,449.0,CHEMBL615162,Autocuration,,,CHO,,51,H,8,1,BAO_0000219,
613,,449.0,CHEMBL615163,Autocuration,,,CHO,,51,H,8,1,BAO_0000219,
614,,449.0,CHEMBL615164,Expert,,,CHO,,51,H,8,1,BAO_0000219,
615,,449.0,CHEMBL615165,Expert,,,CHO,,51,H,8,1,BAO_0000219,
616,,449.0,CHEMBL615166,Autocuration,,,CHO,,51,H,8,1,BAO_0000219,
617,,,CHEMBL615167,Autocuration,,,,,51,H,8,1,BAO_0000219,
618,,308.0,CHEMBL615168,Expert,,,HeLa,,51,D,9,1,BAO_0000219,
619,,308.0,CHEMBL615169,Expert,,,HeLa,,51,D,9,1,BAO_0000219,
620,,449.0,CHEMBL615170,Expert,,,CHO,,51,D,9,1,BAO_0000219,
621,,449.0,CHEMBL615171,Expert,,,CHO,,51,D,9,1,BAO_0000219,
622,,,CHEMBL615694,Autocuration,,,,,51,H,8,1,BAO_0000019,
623,,,CHEMBL615695,Autocuration,,,,,51,H,8,1,BAO_0000019,
