assays_ss_d,assays_ss_tss,assays_dc_d,assays_tss_d,assays_ss_rgnsm,assays_ss_ctgr,assays_cll_d,assays_ss_tx_d,assays_ss_sbclllr_frctn,assays_crtd_b,assays_ss_strn,assays_cnfdnc_scr,assays_src_d,assays_src_ss_d,assays_chmbl_d,assays_b_frmt,assays_vrnt_d
7756,,4727,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620489,BAO_0000218,
7757,,1088,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620490,BAO_0000218,
7758,,5610,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620491,BAO_0000218,
7759,Plasma,3032,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL876604,BAO_0000218,
7760,,5199,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620492,BAO_0000218,
7761,,14941,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620493,BAO_0000218,
7762,,4408,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620494,BAO_0000218,
7763,Plasma,2552,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620495,BAO_0000218,
7764,Plasma,5199,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620496,BAO_0000218,
7765,Plasma,15662,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620497,BAO_0000218,
7766,Plasma,1465,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620498,BAO_0000218,
7767,Plasma,1446,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620499,BAO_0000218,
7768,Plasma,6824,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620500,BAO_0000218,
7769,Plasma,17533,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL873809,BAO_0000218,
7770,,5979,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620501,BAO_0000218,
7771,,4689,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620502,BAO_0000218,
7772,,4689,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620503,BAO_0000218,
7773,,2463,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620504,BAO_0000218,
7774,,4883,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL876605,BAO_0000218,
7775,,4883,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620505,BAO_0000218,
7776,Plasma,15662,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL873811,BAO_0000218,
7777,,3598,,Rattus norvegicus,,,10116.0,,Expert,,1,1,,CHEMBL624016,BAO_0000218,
7778,,4576,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624017,BAO_0000218,
7779,,4576,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624018,BAO_0000218,
7780,,4576,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624019,BAO_0000218,
7781,Brain,4910,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624020,BAO_0000218,
7782,,4891,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624201,BAO_0000218,
7783,,429,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL872528,BAO_0000218,
7784,,5974,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624202,BAO_0000218,
7785,,5974,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624203,BAO_0000218,
7786,,5974,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624350,BAO_0000218,
7787,,5974,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621320,BAO_0000218,
7788,,17582,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621321,BAO_0000218,
7789,,4026,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621322,BAO_0000218,
7790,,4890,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621323,BAO_0000218,
7791,,6571,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621324,BAO_0000218,
7792,,4727,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621325,BAO_0000218,
7793,Plasma,17651,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL875837,BAO_0000218,
7794,Plasma,17651,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621326,BAO_0000218,
7795,,14465,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621327,BAO_0000218,
7796,,14941,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621328,BAO_0000218,
7797,,5960,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621329,BAO_0000218,
7798,,5022,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621330,BAO_0000218,
7799,,4408,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621331,BAO_0000218,
7800,,5983,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621332,BAO_0000218,
7801,,4689,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621333,BAO_0000218,
7802,,2792,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621334,BAO_0000218,
7803,,15011,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL621335,BAO_0000218,
7804,,14180,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL621336,BAO_0000218,
7805,,14180,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621337,BAO_0000218,
7806,,14599,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL621338,BAO_0000218,
7807,,14599,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL875838,BAO_0000218,
7808,,14599,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL621339,BAO_0000218,
7809,,14599,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL621340,BAO_0000218,
7810,,15675,,,,,,,Autocuration,,0,1,,CHEMBL621341,BAO_0000218,
7811,,12706,,,,,,,Autocuration,,0,1,,CHEMBL621342,BAO_0000019,
7812,,12706,,,,,,,Autocuration,,0,1,,CHEMBL621343,BAO_0000019,
7813,,9750,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL621344,BAO_0000218,
7814,,9750,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL621345,BAO_0000218,
7815,,14691,,,,,,,Autocuration,,0,1,,CHEMBL621346,BAO_0000019,
7816,,14691,,,,,,,Autocuration,,0,1,,CHEMBL621347,BAO_0000218,
7817,,14691,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL621348,BAO_0000218,
7818,Blood,2939,178.0,,,,,,Autocuration,,0,1,,CHEMBL621349,BAO_0000019,
7819,Blood,2939,178.0,,,,,,Autocuration,,0,1,,CHEMBL621350,BAO_0000019,
7820,Blood,2939,178.0,,,,,,Autocuration,,0,1,,CHEMBL875839,BAO_0000019,
7821,Blood,2939,178.0,,,,,,Autocuration,,0,1,,CHEMBL620211,BAO_0000019,
7822,Blood,2939,178.0,,,,,,Autocuration,,0,1,,CHEMBL620212,BAO_0000019,
7823,Blood,2939,178.0,,,,,,Autocuration,,0,1,,CHEMBL620213,BAO_0000019,
7824,Plasma,9552,1969.0,Macaca mulatta,,,9544.0,,Intermediate,,1,1,,CHEMBL620214,BAO_0000218,
7825,Plasma,9552,1969.0,Macaca mulatta,,,9544.0,,Intermediate,,1,1,,CHEMBL620215,BAO_0000218,
7826,Plasma,9552,1969.0,Macaca mulatta,,,9544.0,,Intermediate,,1,1,,CHEMBL620216,BAO_0000218,
7827,Plasma,9552,1969.0,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL620888,BAO_0000218,
7828,Plasma,9552,1969.0,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL620889,BAO_0000218,
7829,Plasma,9552,1969.0,,,,,,Autocuration,,0,1,,CHEMBL620890,BAO_0000019,
7830,Plasma,11911,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL620891,BAO_0000218,
7831,,16618,,,,,,,Autocuration,,0,1,,CHEMBL620892,BAO_0000019,
7832,,14387,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL621079,BAO_0000218,
7833,,14387,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL621080,BAO_0000218,
7834,,12836,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL621081,BAO_0000218,
7835,,12836,,Cricetinae,,,10026.0,,Intermediate,,1,1,,CHEMBL621082,BAO_0000218,
7836,,12836,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621083,BAO_0000218,
7837,,14339,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL621084,BAO_0000218,
7838,,14339,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL621085,BAO_0000218,
7839,,14339,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL621086,BAO_0000218,
7840,,10524,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL621087,BAO_0000218,
7841,,9994,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL622607,BAO_0000218,
7842,,11325,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL622608,BAO_0000218,
7843,,12536,,,,,,,Autocuration,,0,1,,CHEMBL624481,BAO_0000019,
7844,,12536,,,,,,,Autocuration,,0,1,,CHEMBL624482,BAO_0000019,
7845,,12536,,,,,,,Autocuration,,0,1,,CHEMBL624483,BAO_0000019,
7846,,12536,,,,,,,Autocuration,,0,1,,CHEMBL624484,BAO_0000019,
7847,,12536,,,,,,,Autocuration,,0,1,,CHEMBL624485,BAO_0000019,
7848,,15556,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624486,BAO_0000218,
7849,,2809,,,,,,,Autocuration,,0,1,,CHEMBL624487,BAO_0000019,
7850,,9511,,,,,,,Autocuration,,0,1,,CHEMBL624488,BAO_0000019,
7851,,12818,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624489,BAO_0000218,
7852,,12818,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL625184,BAO_0000218,
7853,,15118,,,,,,,Autocuration,,0,1,,CHEMBL625185,BAO_0000019,
7854,,15118,,,,,,,Autocuration,,0,1,,CHEMBL875954,BAO_0000019,
7855,,15118,,,,,,,Autocuration,,0,1,,CHEMBL625186,BAO_0000019,
7856,,15118,,,,,,,Autocuration,,0,1,,CHEMBL625187,BAO_0000019,
7857,,2632,,,,,,,Autocuration,,0,1,,CHEMBL625188,BAO_0000019,
7858,,14346,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL625189,BAO_0000218,
7859,,14346,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL625190,BAO_0000218,
7860,,14346,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621733,BAO_0000218,
7861,,14346,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621734,BAO_0000218,
7862,,11149,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621735,BAO_0000218,
7863,Plasma,17796,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621736,BAO_0000218,
7864,Plasma,5247,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621737,BAO_0000218,
7865,,4727,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621738,BAO_0000218,
7866,,5654,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622806,BAO_0000218,
7867,,5654,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623519,BAO_0000218,
7868,,17260,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623520,BAO_0000218,
7869,,17065,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623521,BAO_0000218,
7870,,17671,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623522,BAO_0000218,
7871,,6672,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623523,BAO_0000218,
7872,,6673,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623690,BAO_0000218,
7873,,5978,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623691,BAO_0000218,
7874,,5978,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623692,BAO_0000218,
7875,,5978,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623693,BAO_0000218,
7876,,5978,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623694,BAO_0000218,
7877,,4413,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623695,BAO_0000218,
7878,,2661,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623696,BAO_0000218,
7879,,2661,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623697,BAO_0000218,
7880,Plasma,5005,1969.0,Macaca mulatta,,,9544.0,,Intermediate,,0,1,,CHEMBL623698,BAO_0000218,
7881,Plasma,5005,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,0,1,,CHEMBL623699,BAO_0000218,
7882,,15765,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623700,BAO_0000218,
7883,,3747,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623701,BAO_0000218,
7884,Plasma,16366,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623702,BAO_0000218,
7885,,4199,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623703,BAO_0000218,
7886,,17267,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623704,BAO_0000218,
7887,,6535,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623705,BAO_0000218,
7888,,6535,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623706,BAO_0000218,
7889,,5041,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623707,BAO_0000218,
7890,,5960,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623708,BAO_0000218,
7891,,5937,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623709,BAO_0000218,
7892,,5871,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623710,BAO_0000218,
7893,,5874,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623711,BAO_0000218,
7894,,6504,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623712,BAO_0000218,
7895,,6803,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623713,BAO_0000218,
7896,,5041,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623714,BAO_0000218,
7897,,5041,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623715,BAO_0000218,
7898,,1916,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623716,BAO_0000218,
7899,,5199,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622980,BAO_0000218,
7900,,16367,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622981,BAO_0000218,
7901,,6362,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622982,BAO_0000218,
7902,,15662,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622983,BAO_0000218,
7903,,6215,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622984,BAO_0000218,
7904,,1466,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622985,BAO_0000218,
7905,Plasma,15662,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623631,BAO_0000218,
7906,,4723,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623632,BAO_0000218,
7907,Plasma,2792,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623633,BAO_0000218,
7908,Plasma,2792,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623634,BAO_0000218,
7909,,5213,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623635,BAO_0000218,
7910,,4687,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621195,BAO_0000218,
7911,,3371,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621196,BAO_0000218,
7912,,4690,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL875287,BAO_0000218,
7913,,5702,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621197,BAO_0000218,
7914,Plasma,740,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621198,BAO_0000218,
7915,Plasma,4853,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621199,BAO_0000218,
7916,,5789,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621200,BAO_0000218,
7917,,4527,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621201,BAO_0000218,
7918,,4527,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621202,BAO_0000218,
7919,,6518,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621203,BAO_0000218,
7920,,6518,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621204,BAO_0000218,
7921,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621205,BAO_0000218,
7922,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621206,BAO_0000218,
7923,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621207,BAO_0000218,
7924,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621208,BAO_0000218,
7925,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621209,BAO_0000218,
7926,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL876484,BAO_0000218,
7927,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621210,BAO_0000218,
7928,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621211,BAO_0000218,
7929,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621212,BAO_0000218,
7930,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621213,BAO_0000218,
7931,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621214,BAO_0000218,
7932,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621215,BAO_0000218,
7933,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621216,BAO_0000218,
7934,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621217,BAO_0000218,
7935,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621218,BAO_0000218,
7936,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621219,BAO_0000218,
7937,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621220,BAO_0000218,
7938,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621221,BAO_0000218,
7939,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621222,BAO_0000218,
7940,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621223,BAO_0000218,
7941,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL876485,BAO_0000218,
7942,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621224,BAO_0000218,
7943,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621225,BAO_0000218,
7944,Heart,9866,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621226,BAO_0000218,
7945,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621227,BAO_0000218,
7946,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621228,BAO_0000218,
7947,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621229,BAO_0000218,
7948,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621230,BAO_0000218,
7949,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621231,BAO_0000218,
7950,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621232,BAO_0000218,
7951,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621233,BAO_0000218,
7952,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621234,BAO_0000218,
7953,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621235,BAO_0000218,
7954,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621236,BAO_0000218,
7955,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621237,BAO_0000218,
7956,Kidney,9866,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL876486,BAO_0000218,
7957,Intestine,9866,160.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622436,BAO_0000218,
7958,Intestine,9866,160.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622437,BAO_0000218,
7959,Intestine,9866,160.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622438,BAO_0000218,
7960,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622439,BAO_0000218,
7961,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622440,BAO_0000218,
7962,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622441,BAO_0000218,
7963,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622442,BAO_0000218,
7964,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622443,BAO_0000218,
7965,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622444,BAO_0000218,
7966,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622445,BAO_0000218,
7967,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622446,BAO_0000218,
7968,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622447,BAO_0000218,
7969,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622448,BAO_0000218,
7970,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622449,BAO_0000218,
7971,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622450,BAO_0000218,
7972,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622451,BAO_0000218,
7973,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622452,BAO_0000218,
7974,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622453,BAO_0000218,
7975,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622454,BAO_0000218,
7976,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622455,BAO_0000218,
7977,Liver,9866,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL876024,BAO_0000218,
7978,,2792,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622456,BAO_0000218,
7979,,15078,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622457,BAO_0000218,
7980,,15078,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622458,BAO_0000218,
7981,,15022,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622459,BAO_0000218,
7982,,15022,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL873343,BAO_0000218,
7983,,15022,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622460,BAO_0000218,
7984,Plasma,4576,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622461,BAO_0000218,
7985,Plasma,6681,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622462,BAO_0000218,
7986,,16365,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622463,BAO_0000218,
7987,,16365,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622464,BAO_0000218,
7988,,16365,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622465,BAO_0000218,
7989,,16365,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622466,BAO_0000218,
7990,,16365,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622467,BAO_0000218,
7991,Plasma,6824,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622468,BAO_0000218,
7992,Plasma,6685,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL876025,BAO_0000218,
7993,Plasma,6685,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622469,BAO_0000218,
7994,Plasma,6685,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622470,BAO_0000218,
7995,,15662,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622471,BAO_0000218,
