assays_ASI,assays_ASOR,assays_DOI,assays_ASSCET,assays_SI,assays_ASST,assays_SASSI,assays_ASTI,assays_TII,assays_CURB,assays_CEI,assays_T,assays_RELATIT,assays_CONFISCO,assays_CHEI,assays_BAFOR,assays_VAI
7757,Rattus norvegicus,1088,,1,A,,,,Intermediate,,50597,N,1,CHEMBL620490,BAO_0000218,
7758,Rattus norvegicus,5610,,1,A,,,,Intermediate,,50597,N,1,CHEMBL620491,BAO_0000218,
7759,Rattus norvegicus,3032,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL876604,BAO_0000218,
7760,Rattus norvegicus,5199,,1,A,,,,Intermediate,,50597,N,1,CHEMBL620492,BAO_0000218,
7761,Rattus norvegicus,14941,,1,A,,,,Intermediate,,50597,N,1,CHEMBL620493,BAO_0000218,
7762,Rattus norvegicus,4408,,1,A,,,,Intermediate,,50597,N,1,CHEMBL620494,BAO_0000218,
7763,Rattus norvegicus,2552,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL620495,BAO_0000218,
7764,Rattus norvegicus,5199,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL620496,BAO_0000218,
7765,Rattus norvegicus,15662,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL620497,BAO_0000218,
7766,Rattus norvegicus,1465,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL620498,BAO_0000218,
7767,Rattus norvegicus,1446,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL620499,BAO_0000218,
7768,Rattus norvegicus,6824,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL620500,BAO_0000218,
7769,Rattus norvegicus,17533,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL873809,BAO_0000218,
7770,Rattus norvegicus,5979,,1,A,,,,Intermediate,,50597,N,1,CHEMBL620501,BAO_0000218,
7771,Rattus norvegicus,4689,,1,A,,,,Intermediate,,50597,N,1,CHEMBL620502,BAO_0000218,
7772,Rattus norvegicus,4689,,1,A,,,,Intermediate,,50597,N,1,CHEMBL620503,BAO_0000218,
7773,Rattus norvegicus,2463,,1,A,,,,Intermediate,,50597,N,1,CHEMBL620504,BAO_0000218,
7774,Rattus norvegicus,4883,,1,A,,,,Intermediate,,50597,N,1,CHEMBL876605,BAO_0000218,
7775,Rattus norvegicus,4883,,1,A,,,,Intermediate,,50597,N,1,CHEMBL620505,BAO_0000218,
7776,Rattus norvegicus,15662,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL873811,BAO_0000218,
7777,Rattus norvegicus,3598,,1,A,,,,Expert,,50597,N,1,CHEMBL624016,BAO_0000218,
7778,Rattus norvegicus,4576,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624017,BAO_0000218,
7779,Rattus norvegicus,4576,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624018,BAO_0000218,
7780,Rattus norvegicus,4576,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624019,BAO_0000218,
7781,Rattus norvegicus,4910,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL624020,BAO_0000218,
7782,Rattus norvegicus,4891,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624201,BAO_0000218,
7783,Rattus norvegicus,429,,1,A,,,,Intermediate,,50597,N,1,CHEMBL872528,BAO_0000218,
7784,Rattus norvegicus,5974,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624202,BAO_0000218,
7785,Rattus norvegicus,5974,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624203,BAO_0000218,
7786,Rattus norvegicus,5974,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624350,BAO_0000218,
7787,Rattus norvegicus,5974,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621320,BAO_0000218,
7788,Rattus norvegicus,17582,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621321,BAO_0000218,
7789,Rattus norvegicus,4026,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621322,BAO_0000218,
7790,Rattus norvegicus,4890,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621323,BAO_0000218,
7791,Rattus norvegicus,6571,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621324,BAO_0000218,
7792,Rattus norvegicus,4727,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621325,BAO_0000218,
7793,Rattus norvegicus,17651,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL875837,BAO_0000218,
7794,Rattus norvegicus,17651,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL621326,BAO_0000218,
7795,Rattus norvegicus,14465,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621327,BAO_0000218,
7796,Rattus norvegicus,14941,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621328,BAO_0000218,
7797,Rattus norvegicus,5960,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621329,BAO_0000218,
7798,Rattus norvegicus,5022,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621330,BAO_0000218,
7799,Rattus norvegicus,4408,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621331,BAO_0000218,
7800,Rattus norvegicus,5983,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621332,BAO_0000218,
7801,Rattus norvegicus,4689,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621333,BAO_0000218,
7802,Rattus norvegicus,2792,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621334,BAO_0000218,
7803,Mus musculus,15011,,1,A,,,,Intermediate,,50594,N,1,CHEMBL621335,BAO_0000218,
7804,Canis lupus familiaris,14180,,1,A,,,,Intermediate,,50588,N,1,CHEMBL621336,BAO_0000218,
7805,Rattus norvegicus,14180,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621337,BAO_0000218,
7806,Canis lupus familiaris,14599,,1,A,,,,Intermediate,,50588,N,1,CHEMBL621338,BAO_0000218,
7807,Canis lupus familiaris,14599,,1,A,,,,Intermediate,,50588,N,1,CHEMBL875838,BAO_0000218,
7808,Canis lupus familiaris,14599,,1,A,,,,Intermediate,,50588,N,1,CHEMBL621339,BAO_0000218,
7809,Canis lupus familiaris,14599,,1,A,,,,Intermediate,,50588,N,1,CHEMBL621340,BAO_0000218,
7810,,15675,,1,A,,,,Autocuration,,22224,U,0,CHEMBL621341,BAO_0000218,
7811,,12706,,1,A,,,,Autocuration,,22224,U,0,CHEMBL621342,BAO_0000019,
7812,,12706,,1,A,,,,Autocuration,,22224,U,0,CHEMBL621343,BAO_0000019,
7813,Mus musculus,9750,,1,A,,,,Intermediate,,50594,N,1,CHEMBL621344,BAO_0000218,
7814,Mus musculus,9750,,1,A,,,,Intermediate,,50594,N,1,CHEMBL621345,BAO_0000218,
7815,,14691,,1,A,,,,Autocuration,,22224,U,0,CHEMBL621346,BAO_0000019,
7816,,14691,,1,A,,,,Autocuration,,22224,U,0,CHEMBL621347,BAO_0000218,
7817,Canis lupus familiaris,14691,,1,A,,,,Intermediate,,50588,N,1,CHEMBL621348,BAO_0000218,
7818,,2939,,1,A,,Blood,178.0,Autocuration,,22224,U,0,CHEMBL621349,BAO_0000019,
7819,,2939,,1,A,,Blood,178.0,Autocuration,,22224,U,0,CHEMBL621350,BAO_0000019,
7820,,2939,,1,A,,Blood,178.0,Autocuration,,22224,U,0,CHEMBL875839,BAO_0000019,
7821,,2939,,1,A,,Blood,178.0,Autocuration,,22224,U,0,CHEMBL620211,BAO_0000019,
7822,,2939,,1,A,,Blood,178.0,Autocuration,,22224,U,0,CHEMBL620212,BAO_0000019,
7823,,2939,,1,A,,Blood,178.0,Autocuration,,22224,U,0,CHEMBL620213,BAO_0000019,
7824,Macaca mulatta,9552,,1,A,,Plasma,1969.0,Intermediate,,50797,N,1,CHEMBL620214,BAO_0000218,
7825,Macaca mulatta,9552,,1,A,,Plasma,1969.0,Intermediate,,50797,N,1,CHEMBL620215,BAO_0000218,
7826,Macaca mulatta,9552,,1,A,,Plasma,1969.0,Intermediate,,50797,N,1,CHEMBL620216,BAO_0000218,
7827,Canis lupus familiaris,9552,,1,A,,Plasma,1969.0,Intermediate,,50588,N,1,CHEMBL620888,BAO_0000218,
7828,Canis lupus familiaris,9552,,1,A,,Plasma,1969.0,Intermediate,,50588,N,1,CHEMBL620889,BAO_0000218,
7829,,9552,,1,A,,Plasma,1969.0,Autocuration,,22224,U,0,CHEMBL620890,BAO_0000019,
7830,Rattus norvegicus,11911,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL620891,BAO_0000218,
7831,,16618,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620892,BAO_0000019,
7832,Mus musculus,14387,,1,A,,,,Intermediate,,50594,N,1,CHEMBL621079,BAO_0000218,
7833,Mus musculus,14387,,1,A,,,,Intermediate,,50594,N,1,CHEMBL621080,BAO_0000218,
7834,Canis lupus familiaris,12836,,1,A,,,,Intermediate,,50588,N,1,CHEMBL621081,BAO_0000218,
7835,Cricetinae,12836,,1,A,,,,Intermediate,,100712,N,1,CHEMBL621082,BAO_0000218,
7836,Rattus norvegicus,12836,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621083,BAO_0000218,
7837,Canis lupus familiaris,14339,,1,A,,,,Intermediate,,50588,N,1,CHEMBL621084,BAO_0000218,
7838,Canis lupus familiaris,14339,,1,A,,,,Intermediate,,50588,N,1,CHEMBL621085,BAO_0000218,
7839,Canis lupus familiaris,14339,,1,A,,,,Intermediate,,50588,N,1,CHEMBL621086,BAO_0000218,
7840,Canis lupus familiaris,10524,,1,A,,,,Intermediate,,50588,N,1,CHEMBL621087,BAO_0000218,
7841,Canis lupus familiaris,9994,,1,A,,,,Intermediate,,50588,N,1,CHEMBL622607,BAO_0000218,
7842,Canis lupus familiaris,11325,,1,A,,,,Intermediate,,50588,N,1,CHEMBL622608,BAO_0000218,
7843,,12536,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624481,BAO_0000019,
7844,,12536,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624482,BAO_0000019,
7845,,12536,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624483,BAO_0000019,
7846,,12536,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624484,BAO_0000019,
7847,,12536,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624485,BAO_0000019,
7848,Rattus norvegicus,15556,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624486,BAO_0000218,
7849,,2809,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624487,BAO_0000019,
7850,,9511,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624488,BAO_0000019,
7851,Rattus norvegicus,12818,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624489,BAO_0000218,
7852,Rattus norvegicus,12818,,1,A,,,,Intermediate,,50597,N,1,CHEMBL625184,BAO_0000218,
7853,,15118,,1,A,,,,Autocuration,,22224,U,0,CHEMBL625185,BAO_0000019,
7854,,15118,,1,A,,,,Autocuration,,22224,U,0,CHEMBL875954,BAO_0000019,
7855,,15118,,1,A,,,,Autocuration,,22224,U,0,CHEMBL625186,BAO_0000019,
7856,,15118,,1,A,,,,Autocuration,,22224,U,0,CHEMBL625187,BAO_0000019,
7857,,2632,,1,A,,,,Autocuration,,22224,U,0,CHEMBL625188,BAO_0000019,
7858,Canis lupus familiaris,14346,,1,A,,,,Intermediate,,50588,N,1,CHEMBL625189,BAO_0000218,
7859,Canis lupus familiaris,14346,,1,A,,,,Intermediate,,50588,N,1,CHEMBL625190,BAO_0000218,
7860,Rattus norvegicus,14346,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621733,BAO_0000218,
7861,Rattus norvegicus,14346,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621734,BAO_0000218,
7862,Rattus norvegicus,11149,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621735,BAO_0000218,
7863,Rattus norvegicus,17796,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL621736,BAO_0000218,
7864,Rattus norvegicus,5247,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL621737,BAO_0000218,
7865,Rattus norvegicus,4727,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621738,BAO_0000218,
7866,Rattus norvegicus,5654,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622806,BAO_0000218,
7867,Rattus norvegicus,5654,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623519,BAO_0000218,
7868,Rattus norvegicus,17260,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623520,BAO_0000218,
7869,Rattus norvegicus,17065,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623521,BAO_0000218,
7870,Rattus norvegicus,17671,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623522,BAO_0000218,
7871,Rattus norvegicus,6672,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623523,BAO_0000218,
7872,Rattus norvegicus,6673,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623690,BAO_0000218,
7873,Rattus norvegicus,5978,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623691,BAO_0000218,
7874,Rattus norvegicus,5978,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623692,BAO_0000218,
7875,Rattus norvegicus,5978,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623693,BAO_0000218,
7876,Rattus norvegicus,5978,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623694,BAO_0000218,
7877,Rattus norvegicus,4413,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623695,BAO_0000218,
7878,Rattus norvegicus,2661,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623696,BAO_0000218,
7879,Rattus norvegicus,2661,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623697,BAO_0000218,
7880,Macaca mulatta,5005,,1,A,,Plasma,1969.0,Intermediate,,22224,U,0,CHEMBL623698,BAO_0000218,
7881,Rattus norvegicus,5005,,1,A,,Plasma,1969.0,Intermediate,,22224,U,0,CHEMBL623699,BAO_0000218,
7882,Rattus norvegicus,15765,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623700,BAO_0000218,
7883,Rattus norvegicus,3747,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623701,BAO_0000218,
7884,Rattus norvegicus,16366,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL623702,BAO_0000218,
7885,Rattus norvegicus,4199,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623703,BAO_0000218,
7886,Rattus norvegicus,17267,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623704,BAO_0000218,
7887,Rattus norvegicus,6535,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623705,BAO_0000218,
7888,Rattus norvegicus,6535,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623706,BAO_0000218,
7889,Rattus norvegicus,5041,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623707,BAO_0000218,
7890,Rattus norvegicus,5960,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623708,BAO_0000218,
7891,Rattus norvegicus,5937,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623709,BAO_0000218,
7892,Rattus norvegicus,5871,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623710,BAO_0000218,
7893,Rattus norvegicus,5874,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623711,BAO_0000218,
7894,Rattus norvegicus,6504,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623712,BAO_0000218,
7895,Rattus norvegicus,6803,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623713,BAO_0000218,
7896,Rattus norvegicus,5041,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623714,BAO_0000218,
7897,Rattus norvegicus,5041,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623715,BAO_0000218,
7898,Rattus norvegicus,1916,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623716,BAO_0000218,
7899,Rattus norvegicus,5199,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622980,BAO_0000218,
7900,Rattus norvegicus,16367,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622981,BAO_0000218,
7901,Rattus norvegicus,6362,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622982,BAO_0000218,
7902,Rattus norvegicus,15662,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622983,BAO_0000218,
7903,Rattus norvegicus,6215,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622984,BAO_0000218,
7904,Rattus norvegicus,1466,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622985,BAO_0000218,
7905,Rattus norvegicus,15662,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL623631,BAO_0000218,
7906,Rattus norvegicus,4723,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623632,BAO_0000218,
7907,Rattus norvegicus,2792,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL623633,BAO_0000218,
7908,Rattus norvegicus,2792,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL623634,BAO_0000218,
7909,Rattus norvegicus,5213,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623635,BAO_0000218,
7910,Rattus norvegicus,4687,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621195,BAO_0000218,
7911,Rattus norvegicus,3371,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621196,BAO_0000218,
7912,Rattus norvegicus,4690,,1,A,,,,Intermediate,,50597,N,1,CHEMBL875287,BAO_0000218,
7913,Rattus norvegicus,5702,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621197,BAO_0000218,
7914,Rattus norvegicus,740,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL621198,BAO_0000218,
7915,Rattus norvegicus,4853,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL621199,BAO_0000218,
7916,Rattus norvegicus,5789,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621200,BAO_0000218,
7917,Rattus norvegicus,4527,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621201,BAO_0000218,
7918,Rattus norvegicus,4527,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621202,BAO_0000218,
7919,Rattus norvegicus,6518,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621203,BAO_0000218,
7920,Rattus norvegicus,6518,,1,A,,,,Intermediate,,50597,N,1,CHEMBL621204,BAO_0000218,
7921,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621205,BAO_0000218,
7922,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621206,BAO_0000218,
7923,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621207,BAO_0000218,
7924,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621208,BAO_0000218,
7925,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621209,BAO_0000218,
7926,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL876484,BAO_0000218,
7927,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621210,BAO_0000218,
7928,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621211,BAO_0000218,
7929,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621212,BAO_0000218,
7930,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621213,BAO_0000218,
7931,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621214,BAO_0000218,
7932,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621215,BAO_0000218,
7933,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621216,BAO_0000218,
7934,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621217,BAO_0000218,
7935,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621218,BAO_0000218,
7936,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621219,BAO_0000218,
7937,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621220,BAO_0000218,
7938,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621221,BAO_0000218,
7939,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621222,BAO_0000218,
7940,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621223,BAO_0000218,
7941,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL876485,BAO_0000218,
7942,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621224,BAO_0000218,
7943,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621225,BAO_0000218,
7944,Rattus norvegicus,9866,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL621226,BAO_0000218,
7945,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL621227,BAO_0000218,
7946,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL621228,BAO_0000218,
7947,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL621229,BAO_0000218,
7948,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL621230,BAO_0000218,
7949,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL621231,BAO_0000218,
7950,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL621232,BAO_0000218,
7951,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL621233,BAO_0000218,
7952,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL621234,BAO_0000218,
7953,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL621235,BAO_0000218,
7954,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL621236,BAO_0000218,
7955,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL621237,BAO_0000218,
7956,Rattus norvegicus,9866,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL876486,BAO_0000218,
7957,Rattus norvegicus,9866,,1,A,,Intestine,160.0,Intermediate,,50597,N,1,CHEMBL622436,BAO_0000218,
7958,Rattus norvegicus,9866,,1,A,,Intestine,160.0,Intermediate,,50597,N,1,CHEMBL622437,BAO_0000218,
7959,Rattus norvegicus,9866,,1,A,,Intestine,160.0,Intermediate,,50597,N,1,CHEMBL622438,BAO_0000218,
7960,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622439,BAO_0000218,
7961,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622440,BAO_0000218,
7962,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622441,BAO_0000218,
7963,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622442,BAO_0000218,
7964,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622443,BAO_0000218,
7965,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622444,BAO_0000218,
7966,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622445,BAO_0000218,
7967,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622446,BAO_0000218,
7968,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622447,BAO_0000218,
7969,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622448,BAO_0000218,
7970,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622449,BAO_0000218,
7971,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622450,BAO_0000218,
7972,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622451,BAO_0000218,
7973,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622452,BAO_0000218,
7974,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622453,BAO_0000218,
7975,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622454,BAO_0000218,
7976,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622455,BAO_0000218,
7977,Rattus norvegicus,9866,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL876024,BAO_0000218,
7978,Rattus norvegicus,2792,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622456,BAO_0000218,
7979,Rattus norvegicus,15078,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622457,BAO_0000218,
7980,Rattus norvegicus,15078,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622458,BAO_0000218,
7981,Rattus norvegicus,15022,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622459,BAO_0000218,
7982,Rattus norvegicus,15022,,1,A,,,,Intermediate,,50597,N,1,CHEMBL873343,BAO_0000218,
7983,Rattus norvegicus,15022,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622460,BAO_0000218,
7984,Rattus norvegicus,4576,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL622461,BAO_0000218,
7985,Rattus norvegicus,6681,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL622462,BAO_0000218,
7986,Rattus norvegicus,16365,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622463,BAO_0000218,
7987,Rattus norvegicus,16365,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622464,BAO_0000218,
7988,Rattus norvegicus,16365,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622465,BAO_0000218,
7989,Rattus norvegicus,16365,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622466,BAO_0000218,
7990,Rattus norvegicus,16365,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622467,BAO_0000218,
7991,Rattus norvegicus,6824,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL622468,BAO_0000218,
7992,Rattus norvegicus,6685,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL876025,BAO_0000218,
7993,Rattus norvegicus,6685,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL622469,BAO_0000218,
7994,Rattus norvegicus,6685,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL622470,BAO_0000218,
7995,Rattus norvegicus,15662,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622471,BAO_0000218,
