assay_tax_id,confidence_score,src_assay_id,assay_type,assay_category,variant_id,tissue_id,chembl_id,assay_strain,bao_format,assay_cell_type,tid,assay_test_type,assay_subcellular_fraction,relationship_type,assay_id,doc_id,src_id,cell_id,curated_by,assay_organism,description,assay_tissue
9606.0,1.0,,F,,,,CHEMBL615349,,BAO_0000219,2008/R,80613.0,,,N,125.0,10797.0,1.0,561.0,Intermediate,Homo sapiens,In vitro inhibition of 2008/R ovarian cancer cell line; NA= Not achievable,
9606.0,1.0,,F,,,,CHEMBL615350,,BAO_0000219,2008/S,80614.0,,,N,126.0,10797.0,1.0,389.0,Intermediate,Homo sapiens,In vitro inhibition of 2008/S ovarian cancer cell line,
9606.0,1.0,,F,,,,CHEMBL615351,,BAO_0000219,2008/S,80614.0,,,N,127.0,10797.0,1.0,389.0,Intermediate,Homo sapiens,In vitro inhibition of 2008/S ovarian cancer cell line; NA= Not achievable,
9606.0,2.0,,B,,,,CHEMBL615352,,BAO_0000220,,100256.0,,,S,128.0,4823.0,1.0,,Expert,Homo sapiens,Tested in vitro for inhibition of chymotrypsin like activity of purified human 20S proteasome,
9606.0,2.0,,B,,,,CHEMBL615353,,BAO_0000220,,100256.0,,,S,129.0,12912.0,1.0,,Intermediate,Homo sapiens,Compound was evaluated for inhibitory activity against 20S proteasome from human liver and brain,
,2.0,,B,,,,CHEMBL615354,,BAO_0000220,,100256.0,,,S,130.0,2957.0,1.0,,Expert,,Inhibition of chymotrypsin-like activity of 20S proteasome,
,2.0,,B,,,,CHEMBL615355,,BAO_0000220,,100256.0,,,S,131.0,2957.0,1.0,,Expert,,Inhibition of chymotrypsin-like activity of 20S proteasome; value ranges from 10-20 uM,
,2.0,,B,,,,CHEMBL615356,,BAO_0000220,,100256.0,,,S,132.0,3260.0,1.0,,Intermediate,,Inhibitory activity against 20S proteosome,
9606.0,0.0,,B,,,,CHEMBL615357,,BAO_0000019,,22226.0,,,U,133.0,3451.0,1.0,,Autocuration,Homo sapiens,Compound was tested for inhibitory activity against tryptase,
9606.0,1.0,,F,,,,CHEMBL615358,,BAO_0000219,HepG2,81020.0,,,N,134.0,13885.0,1.0,726.0,Intermediate,Homo sapiens,Concentration required to inhibit 50% of extracellular circular replication of HBV DNA using 2215 cell line,
9606.0,1.0,,F,,,,CHEMBL827086,,BAO_0000219,HepG2,81020.0,,,N,135.0,13885.0,1.0,726.0,Intermediate,Homo sapiens,Concentration required to inhibit 50% of intracellular circular replication of HBV DNA using 2215 cell line,
,0.0,,B,,,,CHEMBL615359,,BAO_0000019,,22226.0,,,U,136.0,3676.0,1.0,,Autocuration,,Compound was tested for the inhibition of Alpha-glucosidase,
,8.0,,B,,,,CHEMBL615360,,BAO_0000357,,235.0,,,H,137.0,6043.0,1.0,,Autocuration,,Inhibitory concentration against human neutrophil elastase (HNE),
10116.0,0.0,,F,,,948.0,CHEMBL615361,,BAO_0000218,,22226.0,,,U,138.0,11140.0,1.0,,Autocuration,Rattus norvegicus,Change in heart rate was expressed in percent at at a dose 0.002 mg/kg iv in anesthetized rat,Heart
,8.0,,F,,,,CHEMBL615362,,BAO_0000019,,19640.0,,,H,139.0,10543.0,1.0,,Autocuration,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,
,8.0,,F,,,,CHEMBL615363,,BAO_0000019,,19640.0,,,H,140.0,10543.0,1.0,,Expert,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,
,8.0,,B,,,,CHEMBL615364,,BAO_0000357,,19640.0,,,H,141.0,10543.0,1.0,,Autocuration,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,
,8.0,,F,,,,CHEMBL615365,,BAO_0000019,,19640.0,,,H,142.0,10543.0,1.0,,Expert,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,
10090.0,1.0,,F,,,,CHEMBL615366,,BAO_0000219,P338,80360.0,,,N,143.0,11365.0,1.0,524.0,Intermediate,Mus musculus,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,
10090.0,1.0,,F,,,,CHEMBL615367,,BAO_0000219,P338,80360.0,,,N,144.0,11365.0,1.0,524.0,Intermediate,Mus musculus,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,
9606.0,1.0,,F,,,,CHEMBL615368,,BAO_0000219,PBL,80384.0,,,N,145.0,11803.0,1.0,554.0,Intermediate,Homo sapiens,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,
9940.0,0.0,,F,,,,CHEMBL615369,,BAO_0000019,,22226.0,,,U,146.0,11803.0,1.0,,Autocuration,Ovis aries,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,
9940.0,0.0,,F,,,,CHEMBL615370,,BAO_0000019,,22226.0,,,U,147.0,11803.0,1.0,,Autocuration,Ovis aries,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,
,8.0,,B,,,,CHEMBL615673,,BAO_0000357,,191.0,,,H,148.0,12278.0,1.0,,Autocuration,,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),
9606.0,0.0,,F,,,,CHEMBL615674,,BAO_0000019,,22226.0,,,U,149.0,8249.0,1.0,,Autocuration,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,
9606.0,0.0,,F,,,,CHEMBL615675,,BAO_0000019,,22226.0,,,U,150.0,8249.0,1.0,,Autocuration,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,
9606.0,0.0,,F,,,,CHEMBL615676,,BAO_0000219,CCRF-CEM,22226.0,,,U,151.0,8249.0,1.0,635.0,Autocuration,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,
9606.0,0.0,,F,,,,CHEMBL615677,,BAO_0000219,CCRF-CEM,22226.0,,,U,152.0,8249.0,1.0,635.0,Autocuration,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,
9606.0,0.0,,F,,,,CHEMBL615678,,BAO_0000219,CCRF-CEM,22226.0,,,U,153.0,8249.0,1.0,635.0,Autocuration,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,
9606.0,0.0,,F,,,,CHEMBL615679,,BAO_0000219,CCRF-CEM,22226.0,,,U,154.0,8249.0,1.0,635.0,Autocuration,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,
9606.0,0.0,,F,,,,CHEMBL615680,,BAO_0000019,,22226.0,,,U,155.0,8249.0,1.0,,Autocuration,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,
9606.0,0.0,,F,,,,CHEMBL615681,,BAO_0000019,,22226.0,,,U,156.0,8249.0,1.0,,Autocuration,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,
,6.0,,B,,,,CHEMBL857972,,BAO_0000249,,104290.0,,,H,157.0,16992.0,1.0,,Autocuration,,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,
1314.0,1.0,,F,,,,CHEMBL857899,,BAO_0000218,,50264.0,,,N,158.0,10543.0,1.0,,Intermediate,Streptococcus pyogenes,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,
10335.0,1.0,,F,,,,CHEMBL615371,,BAO_0000218,,50527.0,,,N,159.0,17833.0,1.0,,Intermediate,Human herpesvirus 3,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),
10335.0,1.0,,F,,,,CHEMBL615372,,BAO_0000218,HEL,50527.0,,,N,160.0,17290.0,1.0,468.0,Expert,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,
10335.0,1.0,,F,,,,CHEMBL615373,,BAO_0000218,,50527.0,,,N,161.0,17290.0,1.0,,Intermediate,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV; ND: No data,
10335.0,1.0,,F,,,,CHEMBL615374,,BAO_0000218,,50527.0,,,N,162.0,17290.0,1.0,,Intermediate,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV; ND=No data,
561.0,1.0,,F,,,,CHEMBL615375,,BAO_0000218,,50145.0,,,N,163.0,10932.0,1.0,,Intermediate,escherichia cloac,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",
,0.0,,B,,,,CHEMBL615376,,BAO_0000019,,22226.0,,,U,164.0,9707.0,1.0,,Autocuration,,Ratio of Ki at A2 to Ki at A1 receptors,
5476.0,8.0,,B,,,,CHEMBL615377,,BAO_0000249,,11143.0,,,H,165.0,2346.0,1.0,,Expert,Candida albicans,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",
284593.0,8.0,,B,,,,CHEMBL615378,,BAO_0000357,,18077.0,,,H,166.0,2205.0,1.0,,Expert,Candida glabrata CBS 138,"Inhibition of 1,3-beta-glucan synthase",
9606.0,1.0,,F,,,,CHEMBL615379,,BAO_0000219,1-87 tumor cell line,80609.0,,,N,167.0,11900.0,1.0,832.0,Intermediate,Homo sapiens,Inhibition of growth of 1-87 human tumor cell line,
10116.0,9.0,,B,,,,CHEMBL615380,,BAO_0000219,,12166.0,,,D,168.0,14864.0,1.0,,Expert,Rattus norvegicus,Inhibition of 1-lipoxygenase (LOX)in RBL cells,
3847.0,9.0,,B,,,,CHEMBL615381,,BAO_0000357,,100171.0,,,D,169.0,16474.0,1.0,,Autocuration,Glycine max,Inhibitory activity against soybean 1-lipoxygenase (SLO),
3847.0,9.0,,B,,,,CHEMBL615382,,BAO_0000357,,100171.0,,,D,170.0,16474.0,1.0,,Autocuration,Glycine max,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,
3847.0,9.0,,B,,,,CHEMBL615383,,BAO_0000357,,100171.0,,,D,171.0,16474.0,1.0,,Autocuration,Glycine max,% inhibition against soybean 1-lipoxygenase (SLO),
3847.0,9.0,,B,,,,CHEMBL615384,,BAO_0000357,,100171.0,,,D,172.0,16474.0,1.0,,Autocuration,Glycine max,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,
3847.0,9.0,,B,,,,CHEMBL615385,,BAO_0000357,,100171.0,,,D,173.0,3094.0,1.0,,Autocuration,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,
3847.0,9.0,,B,,,,CHEMBL615386,,BAO_0000357,,100171.0,,,D,174.0,3094.0,1.0,,Autocuration,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,
3847.0,9.0,,B,,,,CHEMBL615387,,BAO_0000357,,100171.0,,,D,175.0,3094.0,1.0,,Autocuration,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,
3847.0,9.0,,B,,,,CHEMBL615388,,BAO_0000357,,100171.0,,,D,176.0,3094.0,1.0,,Autocuration,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,
3847.0,9.0,,B,,,,CHEMBL615214,,BAO_0000357,,100171.0,,,D,177.0,3094.0,1.0,,Autocuration,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,
3847.0,9.0,,B,,,,CHEMBL827087,,BAO_0000357,,100171.0,,,D,178.0,3094.0,1.0,,Autocuration,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,
3847.0,9.0,,B,,,,CHEMBL615215,,BAO_0000357,,100171.0,,,D,179.0,3094.0,1.0,,Autocuration,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,
3847.0,9.0,,B,,,,CHEMBL615216,,BAO_0000357,,100171.0,,,D,180.0,3094.0,1.0,,Autocuration,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,
3847.0,9.0,,B,,,,CHEMBL615217,,BAO_0000357,,100171.0,,,D,181.0,3094.0,1.0,,Autocuration,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,
3847.0,9.0,,B,,,,CHEMBL615218,,BAO_0000357,,100171.0,,,D,182.0,3094.0,1.0,,Autocuration,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,
3847.0,9.0,,B,,,,CHEMBL615219,,BAO_0000357,,100171.0,,,D,183.0,3094.0,1.0,,Autocuration,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,
10090.0,0.0,,B,,,,CHEMBL615220,,BAO_0000019,,22226.0,,,U,184.0,10413.0,1.0,,Autocuration,Mus musculus,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,
10090.0,1.0,,F,,,,CHEMBL615221,,BAO_0000219,C3H 10T1/2,80049.0,,,N,185.0,16929.0,1.0,294.0,Intermediate,Mus musculus,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),
,0.0,,F,,,,CHEMBL615222,,BAO_0000019,,22226.0,,,U,186.0,1229.0,1.0,,Intermediate,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,
,8.0,,B,,,,CHEMBL615223,,BAO_0000357,,11489.0,,,H,187.0,16587.0,1.0,,Autocuration,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),
,8.0,,B,,,,CHEMBL615224,,BAO_0000357,,11862.0,,,H,188.0,16587.0,1.0,,Autocuration,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),
,8.0,,B,,,,CHEMBL615225,,BAO_0000357,,11862.0,,,H,189.0,16587.0,1.0,,Autocuration,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,
,8.0,,B,,,,CHEMBL615226,,BAO_0000357,,11489.0,,,H,190.0,16587.0,1.0,,Autocuration,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,
,8.0,,B,,,,CHEMBL615227,,BAO_0000357,,11862.0,,,H,191.0,16587.0,1.0,,Autocuration,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,
9913.0,9.0,,F,,,,CHEMBL615228,,BAO_0000019,,12347.0,,,D,192.0,8058.0,1.0,,Expert,Bos taurus,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,
10116.0,9.0,,B,,,,CHEMBL615229,,BAO_0000357,,100120.0,,,D,193.0,9065.0,1.0,,Expert,Rattus norvegicus,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,
10116.0,9.0,,B,,,2369.0,CHEMBL615230,,BAO_0000357,,100120.0,,,D,194.0,8865.0,1.0,,Expert,Rattus norvegicus,Inhibition of 11 beta-hydroxylase from rat adrenal gland,Adrenal gland
10116.0,9.0,,B,,,,CHEMBL615231,,BAO_0000357,,100120.0,,,D,195.0,9066.0,1.0,,Expert,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase,
10116.0,9.0,,B,,,,CHEMBL884520,,BAO_0000357,,100120.0,,,D,196.0,8394.0,1.0,,Expert,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase,
10116.0,9.0,,B,,,,CHEMBL615232,,BAO_0000357,,100120.0,,,D,197.0,8394.0,1.0,,Expert,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,
,8.0,,B,,,,CHEMBL615233,,BAO_0000019,,10328.0,,,H,198.0,6431.0,1.0,,Autocuration,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,
,8.0,,B,,,,CHEMBL827088,,BAO_0000357,,11490.0,,,H,199.0,6431.0,1.0,,Autocuration,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,
,8.0,,B,,,,CHEMBL615234,,BAO_0000357,,11490.0,,,H,200.0,6431.0,1.0,,Autocuration,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,
,8.0,,F,,,,CHEMBL615235,,BAO_0000019,,11134.0,,,H,201.0,9295.0,1.0,,Autocuration,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,
,8.0,,B,,,,CHEMBL615236,,BAO_0000019,,12052.0,,,H,202.0,10193.0,1.0,,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,
,8.0,,B,,,,CHEMBL615237,,BAO_0000019,,11134.0,,,H,203.0,13622.0,1.0,,Autocuration,,Compound was tested in vitro for inhibition of 12-LO human platelet,
,8.0,,F,,,,CHEMBL615238,,BAO_0000019,,11134.0,,,H,204.0,12079.0,1.0,,Autocuration,,Inhibitory concentration against human platelet 12-lipoxygenase,
,8.0,,B,,,,CHEMBL615239,,BAO_0000019,,11134.0,,,H,205.0,13622.0,1.0,,Autocuration,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,
9606.0,9.0,,F,,,,CHEMBL615240,,BAO_0000019,,11134.0,,,D,206.0,12079.0,1.0,,Autocuration,Homo sapiens,Inhibitory concentration against human platelet 12-lipoxygenase,
,8.0,,B,,,,CHEMBL615241,,BAO_0000019,,11835.0,,,H,207.0,13500.0,1.0,,Expert,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,
,8.0,,B,,,,CHEMBL615242,,BAO_0000357,,11601.0,,,H,208.0,13723.0,1.0,,Expert,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,
,8.0,,B,,,,CHEMBL615243,,BAO_0000019,,11134.0,,,H,209.0,16474.0,1.0,,Autocuration,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),
,8.0,,B,,,,CHEMBL615244,,BAO_0000019,,11134.0,,,H,210.0,1630.0,1.0,,Autocuration,,Inhibitory activity against human platelet 12-lipoxygenase,
,8.0,,B,,,,CHEMBL615245,,BAO_0000019,,11134.0,,,H,211.0,167.0,1.0,,Autocuration,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,
,8.0,,B,,,,CHEMBL615246,,BAO_0000019,,11134.0,,,H,212.0,16474.0,1.0,,Autocuration,,% inhibition against human platelet 12-lipoxygenase (12-HLO),
,8.0,,B,,,,CHEMBL615247,,BAO_0000019,,11134.0,,,H,213.0,167.0,1.0,,Autocuration,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,
,8.0,,B,,,,CHEMBL615248,,BAO_0000019,,11134.0,,,H,214.0,16474.0,1.0,,Autocuration,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,
,8.0,,B,,,,CHEMBL615249,,BAO_0000357,,11601.0,,,H,215.0,10091.0,1.0,,Autocuration,,Inhibitory activity towards porcine 12-lipoxygenase,
,8.0,,B,,,,CHEMBL615250,,BAO_0000357,,11601.0,,,H,216.0,11966.0,1.0,,Autocuration,,Tested for inhibition against porcine 12-LO,
,8.0,,B,,,,CHEMBL615251,,BAO_0000019,,12052.0,,,H,217.0,951.0,1.0,,Autocuration,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,
,8.0,,B,,,,CHEMBL615252,,BAO_0000019,,12052.0,,,H,218.0,10997.0,1.0,,Autocuration,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,
,8.0,,B,,,,CHEMBL828340,,BAO_0000019,,12052.0,,,H,219.0,10193.0,1.0,,Expert,,In vitro inhibition of rat platelet 12-lipoxygenase,
,8.0,,B,,,,CHEMBL615253,,BAO_0000019,,12052.0,,,H,220.0,10193.0,1.0,,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,
,8.0,,B,,,,CHEMBL615254,,BAO_0000019,,12052.0,,,H,221.0,10193.0,1.0,,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,
,8.0,,B,,,,CHEMBL615255,,BAO_0000019,,12052.0,,,H,222.0,10193.0,1.0,,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,
,8.0,,B,,,,CHEMBL615256,,BAO_0000019,,12052.0,,,H,223.0,10193.0,1.0,,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,
,8.0,,B,,,,CHEMBL615257,,BAO_0000019,,12052.0,,,H,224.0,10193.0,1.0,,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,
,8.0,,B,,,,CHEMBL615258,,BAO_0000019,,12052.0,,,H,225.0,11087.0,1.0,,Autocuration,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,
9606.0,1.0,,F,,,,CHEMBL615259,,BAO_0000219,41M,80007.0,,,N,226.0,15569.0,1.0,621.0,Intermediate,Homo sapiens,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,
9606.0,1.0,,F,,,,CHEMBL615260,,BAO_0000219,41M,80007.0,,,N,227.0,12989.0,1.0,621.0,Expert,Homo sapiens,In vitro antitumor activity against 41M cell line.,
9606.0,1.0,,F,,,,CHEMBL615261,,BAO_0000219,41M,80007.0,,,N,228.0,16745.0,1.0,621.0,Intermediate,Homo sapiens,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,
9606.0,1.0,,F,,,,CHEMBL615262,,BAO_0000219,41M,80007.0,,,N,229.0,15569.0,1.0,621.0,Intermediate,Homo sapiens,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,
9606.0,1.0,,F,,,,CHEMBL615263,,BAO_0000219,41M,80007.0,,,N,230.0,12989.0,1.0,621.0,Expert,Homo sapiens,In vitro antitumor activity against 41McisR cell line.,
9606.0,1.0,,F,,,,CHEMBL838393,,BAO_0000219,41M,80007.0,,,N,231.0,12989.0,1.0,621.0,Expert,Homo sapiens,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,
9606.0,1.0,,F,,,,CHEMBL615264,,BAO_0000219,41M,80007.0,,,N,232.0,16745.0,1.0,621.0,Intermediate,Homo sapiens,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,
9606.0,9.0,,B,,,,CHEMBL615265,,BAO_0000357,,84.0,,,D,233.0,6210.0,1.0,,Expert,Homo sapiens,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),
9606.0,9.0,,B,,,,CHEMBL615266,,BAO_0000357,,68.0,,,D,234.0,6210.0,1.0,,Expert,Homo sapiens,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),
,8.0,,B,,,,CHEMBL615267,,BAO_0000357,,68.0,,,H,235.0,6226.0,1.0,,Expert,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),
,8.0,,B,,,,CHEMBL615268,,BAO_0000357,,10201.0,,,H,236.0,17855.0,1.0,,Expert,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,
,8.0,,B,,,,CHEMBL615269,,BAO_0000357,,10201.0,,,H,237.0,17855.0,1.0,,Expert,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,
