assays_assay_id,assays_src_assay_id,assays_assay_tax_id,assays_assay_tissue,assays_variant_id,assays_assay_subcellular_fraction,assays_confidence_score,assays_assay_type,assays_relationship_type,assays_curated_by,assays_doc_id,assays_tid,assays_src_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id
7776,,10116.0,Plasma,,,1,A,N,Intermediate,15662,50597,1,CHEMBL873811,,BAO_0000218,1969.0
7777,,10116.0,,,,1,A,N,Expert,3598,50597,1,CHEMBL624016,,BAO_0000218,
7778,,10116.0,,,,1,A,N,Intermediate,4576,50597,1,CHEMBL624017,,BAO_0000218,
7779,,10116.0,,,,1,A,N,Intermediate,4576,50597,1,CHEMBL624018,,BAO_0000218,
7780,,10116.0,,,,1,A,N,Intermediate,4576,50597,1,CHEMBL624019,,BAO_0000218,
7781,,10116.0,Brain,,,1,A,N,Intermediate,4910,50597,1,CHEMBL624020,,BAO_0000218,955.0
7782,,10116.0,,,,1,A,N,Intermediate,4891,50597,1,CHEMBL624201,,BAO_0000218,
7783,,10116.0,,,,1,A,N,Intermediate,429,50597,1,CHEMBL872528,,BAO_0000218,
7784,,10116.0,,,,1,A,N,Intermediate,5974,50597,1,CHEMBL624202,,BAO_0000218,
7785,,10116.0,,,,1,A,N,Intermediate,5974,50597,1,CHEMBL624203,,BAO_0000218,
7786,,10116.0,,,,1,A,N,Intermediate,5974,50597,1,CHEMBL624350,,BAO_0000218,
7787,,10116.0,,,,1,A,N,Intermediate,5974,50597,1,CHEMBL621320,,BAO_0000218,
7788,,10116.0,,,,1,A,N,Intermediate,17582,50597,1,CHEMBL621321,,BAO_0000218,
7789,,10116.0,,,,1,A,N,Intermediate,4026,50597,1,CHEMBL621322,,BAO_0000218,
7790,,10116.0,,,,1,A,N,Intermediate,4890,50597,1,CHEMBL621323,,BAO_0000218,
7791,,10116.0,,,,1,A,N,Intermediate,6571,50597,1,CHEMBL621324,,BAO_0000218,
7792,,10116.0,,,,1,A,N,Intermediate,4727,50597,1,CHEMBL621325,,BAO_0000218,
7793,,10116.0,Plasma,,,1,A,N,Intermediate,17651,50597,1,CHEMBL875837,,BAO_0000218,1969.0
7794,,10116.0,Plasma,,,1,A,N,Intermediate,17651,50597,1,CHEMBL621326,,BAO_0000218,1969.0
7795,,10116.0,,,,1,A,N,Intermediate,14465,50597,1,CHEMBL621327,,BAO_0000218,
7796,,10116.0,,,,1,A,N,Intermediate,14941,50597,1,CHEMBL621328,,BAO_0000218,
7797,,10116.0,,,,1,A,N,Intermediate,5960,50597,1,CHEMBL621329,,BAO_0000218,
7798,,10116.0,,,,1,A,N,Intermediate,5022,50597,1,CHEMBL621330,,BAO_0000218,
7799,,10116.0,,,,1,A,N,Intermediate,4408,50597,1,CHEMBL621331,,BAO_0000218,
7800,,10116.0,,,,1,A,N,Intermediate,5983,50597,1,CHEMBL621332,,BAO_0000218,
7801,,10116.0,,,,1,A,N,Intermediate,4689,50597,1,CHEMBL621333,,BAO_0000218,
7802,,10116.0,,,,1,A,N,Intermediate,2792,50597,1,CHEMBL621334,,BAO_0000218,
7803,,10090.0,,,,1,A,N,Intermediate,15011,50594,1,CHEMBL621335,,BAO_0000218,
7804,,9615.0,,,,1,A,N,Intermediate,14180,50588,1,CHEMBL621336,,BAO_0000218,
7805,,10116.0,,,,1,A,N,Intermediate,14180,50597,1,CHEMBL621337,,BAO_0000218,
7806,,9615.0,,,,1,A,N,Intermediate,14599,50588,1,CHEMBL621338,,BAO_0000218,
7807,,9615.0,,,,1,A,N,Intermediate,14599,50588,1,CHEMBL875838,,BAO_0000218,
7808,,9615.0,,,,1,A,N,Intermediate,14599,50588,1,CHEMBL621339,,BAO_0000218,
7809,,9615.0,,,,1,A,N,Intermediate,14599,50588,1,CHEMBL621340,,BAO_0000218,
7810,,,,,,0,A,U,Autocuration,15675,22224,1,CHEMBL621341,,BAO_0000218,
7811,,,,,,0,A,U,Autocuration,12706,22224,1,CHEMBL621342,,BAO_0000019,
7812,,,,,,0,A,U,Autocuration,12706,22224,1,CHEMBL621343,,BAO_0000019,
7813,,10090.0,,,,1,A,N,Intermediate,9750,50594,1,CHEMBL621344,,BAO_0000218,
7814,,10090.0,,,,1,A,N,Intermediate,9750,50594,1,CHEMBL621345,,BAO_0000218,
7815,,,,,,0,A,U,Autocuration,14691,22224,1,CHEMBL621346,,BAO_0000019,
7816,,,,,,0,A,U,Autocuration,14691,22224,1,CHEMBL621347,,BAO_0000218,
7817,,9615.0,,,,1,A,N,Intermediate,14691,50588,1,CHEMBL621348,,BAO_0000218,
7818,,,Blood,,,0,A,U,Autocuration,2939,22224,1,CHEMBL621349,,BAO_0000019,178.0
7819,,,Blood,,,0,A,U,Autocuration,2939,22224,1,CHEMBL621350,,BAO_0000019,178.0
7820,,,Blood,,,0,A,U,Autocuration,2939,22224,1,CHEMBL875839,,BAO_0000019,178.0
7821,,,Blood,,,0,A,U,Autocuration,2939,22224,1,CHEMBL620211,,BAO_0000019,178.0
7822,,,Blood,,,0,A,U,Autocuration,2939,22224,1,CHEMBL620212,,BAO_0000019,178.0
7823,,,Blood,,,0,A,U,Autocuration,2939,22224,1,CHEMBL620213,,BAO_0000019,178.0
7824,,9544.0,Plasma,,,1,A,N,Intermediate,9552,50797,1,CHEMBL620214,,BAO_0000218,1969.0
7825,,9544.0,Plasma,,,1,A,N,Intermediate,9552,50797,1,CHEMBL620215,,BAO_0000218,1969.0
7826,,9544.0,Plasma,,,1,A,N,Intermediate,9552,50797,1,CHEMBL620216,,BAO_0000218,1969.0
7827,,9615.0,Plasma,,,1,A,N,Intermediate,9552,50588,1,CHEMBL620888,,BAO_0000218,1969.0
7828,,9615.0,Plasma,,,1,A,N,Intermediate,9552,50588,1,CHEMBL620889,,BAO_0000218,1969.0
7829,,,Plasma,,,0,A,U,Autocuration,9552,22224,1,CHEMBL620890,,BAO_0000019,1969.0
7830,,10116.0,Plasma,,,1,A,N,Intermediate,11911,50597,1,CHEMBL620891,,BAO_0000218,1969.0
7831,,,,,,0,A,U,Autocuration,16618,22224,1,CHEMBL620892,,BAO_0000019,
7832,,10090.0,,,,1,A,N,Intermediate,14387,50594,1,CHEMBL621079,,BAO_0000218,
7833,,10090.0,,,,1,A,N,Intermediate,14387,50594,1,CHEMBL621080,,BAO_0000218,
7834,,9615.0,,,,1,A,N,Intermediate,12836,50588,1,CHEMBL621081,,BAO_0000218,
7835,,10026.0,,,,1,A,N,Intermediate,12836,100712,1,CHEMBL621082,,BAO_0000218,
7836,,10116.0,,,,1,A,N,Intermediate,12836,50597,1,CHEMBL621083,,BAO_0000218,
7837,,9615.0,,,,1,A,N,Intermediate,14339,50588,1,CHEMBL621084,,BAO_0000218,
7838,,9615.0,,,,1,A,N,Intermediate,14339,50588,1,CHEMBL621085,,BAO_0000218,
7839,,9615.0,,,,1,A,N,Intermediate,14339,50588,1,CHEMBL621086,,BAO_0000218,
7840,,9615.0,,,,1,A,N,Intermediate,10524,50588,1,CHEMBL621087,,BAO_0000218,
7841,,9615.0,,,,1,A,N,Intermediate,9994,50588,1,CHEMBL622607,,BAO_0000218,
7842,,9615.0,,,,1,A,N,Intermediate,11325,50588,1,CHEMBL622608,,BAO_0000218,
7843,,,,,,0,A,U,Autocuration,12536,22224,1,CHEMBL624481,,BAO_0000019,
7844,,,,,,0,A,U,Autocuration,12536,22224,1,CHEMBL624482,,BAO_0000019,
7845,,,,,,0,A,U,Autocuration,12536,22224,1,CHEMBL624483,,BAO_0000019,
7846,,,,,,0,A,U,Autocuration,12536,22224,1,CHEMBL624484,,BAO_0000019,
7847,,,,,,0,A,U,Autocuration,12536,22224,1,CHEMBL624485,,BAO_0000019,
7848,,10116.0,,,,1,A,N,Intermediate,15556,50597,1,CHEMBL624486,,BAO_0000218,
7849,,,,,,0,A,U,Autocuration,2809,22224,1,CHEMBL624487,,BAO_0000019,
7850,,,,,,0,A,U,Autocuration,9511,22224,1,CHEMBL624488,,BAO_0000019,
7851,,10116.0,,,,1,A,N,Intermediate,12818,50597,1,CHEMBL624489,,BAO_0000218,
7852,,10116.0,,,,1,A,N,Intermediate,12818,50597,1,CHEMBL625184,,BAO_0000218,
7853,,,,,,0,A,U,Autocuration,15118,22224,1,CHEMBL625185,,BAO_0000019,
7854,,,,,,0,A,U,Autocuration,15118,22224,1,CHEMBL875954,,BAO_0000019,
7855,,,,,,0,A,U,Autocuration,15118,22224,1,CHEMBL625186,,BAO_0000019,
7856,,,,,,0,A,U,Autocuration,15118,22224,1,CHEMBL625187,,BAO_0000019,
7857,,,,,,0,A,U,Autocuration,2632,22224,1,CHEMBL625188,,BAO_0000019,
7858,,9615.0,,,,1,A,N,Intermediate,14346,50588,1,CHEMBL625189,,BAO_0000218,
7859,,9615.0,,,,1,A,N,Intermediate,14346,50588,1,CHEMBL625190,,BAO_0000218,
7860,,10116.0,,,,1,A,N,Intermediate,14346,50597,1,CHEMBL621733,,BAO_0000218,
7861,,10116.0,,,,1,A,N,Intermediate,14346,50597,1,CHEMBL621734,,BAO_0000218,
7862,,10116.0,,,,1,A,N,Intermediate,11149,50597,1,CHEMBL621735,,BAO_0000218,
7863,,10116.0,Plasma,,,1,A,N,Intermediate,17796,50597,1,CHEMBL621736,,BAO_0000218,1969.0
7864,,10116.0,Plasma,,,1,A,N,Intermediate,5247,50597,1,CHEMBL621737,,BAO_0000218,1969.0
7865,,10116.0,,,,1,A,N,Intermediate,4727,50597,1,CHEMBL621738,,BAO_0000218,
7866,,10116.0,,,,1,A,N,Intermediate,5654,50597,1,CHEMBL622806,,BAO_0000218,
7867,,10116.0,,,,1,A,N,Intermediate,5654,50597,1,CHEMBL623519,,BAO_0000218,
7868,,10116.0,,,,1,A,N,Intermediate,17260,50597,1,CHEMBL623520,,BAO_0000218,
7869,,10116.0,,,,1,A,N,Intermediate,17065,50597,1,CHEMBL623521,,BAO_0000218,
7870,,10116.0,,,,1,A,N,Intermediate,17671,50597,1,CHEMBL623522,,BAO_0000218,
7871,,10116.0,,,,1,A,N,Intermediate,6672,50597,1,CHEMBL623523,,BAO_0000218,
7872,,10116.0,,,,1,A,N,Intermediate,6673,50597,1,CHEMBL623690,,BAO_0000218,
7873,,10116.0,,,,1,A,N,Intermediate,5978,50597,1,CHEMBL623691,,BAO_0000218,
7874,,10116.0,,,,1,A,N,Intermediate,5978,50597,1,CHEMBL623692,,BAO_0000218,
7875,,10116.0,,,,1,A,N,Intermediate,5978,50597,1,CHEMBL623693,,BAO_0000218,
7876,,10116.0,,,,1,A,N,Intermediate,5978,50597,1,CHEMBL623694,,BAO_0000218,
7877,,10116.0,,,,1,A,N,Intermediate,4413,50597,1,CHEMBL623695,,BAO_0000218,
7878,,10116.0,,,,1,A,N,Intermediate,2661,50597,1,CHEMBL623696,,BAO_0000218,
7879,,10116.0,,,,1,A,N,Intermediate,2661,50597,1,CHEMBL623697,,BAO_0000218,
7880,,9544.0,Plasma,,,0,A,U,Intermediate,5005,22224,1,CHEMBL623698,,BAO_0000218,1969.0
7881,,10116.0,Plasma,,,0,A,U,Intermediate,5005,22224,1,CHEMBL623699,,BAO_0000218,1969.0
7882,,10116.0,,,,1,A,N,Intermediate,15765,50597,1,CHEMBL623700,,BAO_0000218,
7883,,10116.0,,,,1,A,N,Intermediate,3747,50597,1,CHEMBL623701,,BAO_0000218,
7884,,10116.0,Plasma,,,1,A,N,Intermediate,16366,50597,1,CHEMBL623702,,BAO_0000218,1969.0
7885,,10116.0,,,,1,A,N,Intermediate,4199,50597,1,CHEMBL623703,,BAO_0000218,
7886,,10116.0,,,,1,A,N,Intermediate,17267,50597,1,CHEMBL623704,,BAO_0000218,
7887,,10116.0,,,,1,A,N,Intermediate,6535,50597,1,CHEMBL623705,,BAO_0000218,
7888,,10116.0,,,,1,A,N,Intermediate,6535,50597,1,CHEMBL623706,,BAO_0000218,
7889,,10116.0,,,,1,A,N,Intermediate,5041,50597,1,CHEMBL623707,,BAO_0000218,
7890,,10116.0,,,,1,A,N,Intermediate,5960,50597,1,CHEMBL623708,,BAO_0000218,
7891,,10116.0,,,,1,A,N,Intermediate,5937,50597,1,CHEMBL623709,,BAO_0000218,
7892,,10116.0,,,,1,A,N,Intermediate,5871,50597,1,CHEMBL623710,,BAO_0000218,
7893,,10116.0,,,,1,A,N,Intermediate,5874,50597,1,CHEMBL623711,,BAO_0000218,
7894,,10116.0,,,,1,A,N,Intermediate,6504,50597,1,CHEMBL623712,,BAO_0000218,
7895,,10116.0,,,,1,A,N,Intermediate,6803,50597,1,CHEMBL623713,,BAO_0000218,
7896,,10116.0,,,,1,A,N,Intermediate,5041,50597,1,CHEMBL623714,,BAO_0000218,
7897,,10116.0,,,,1,A,N,Intermediate,5041,50597,1,CHEMBL623715,,BAO_0000218,
7898,,10116.0,,,,1,A,N,Intermediate,1916,50597,1,CHEMBL623716,,BAO_0000218,
7899,,10116.0,,,,1,A,N,Intermediate,5199,50597,1,CHEMBL622980,,BAO_0000218,
7900,,10116.0,,,,1,A,N,Intermediate,16367,50597,1,CHEMBL622981,,BAO_0000218,
7901,,10116.0,,,,1,A,N,Intermediate,6362,50597,1,CHEMBL622982,,BAO_0000218,
7902,,10116.0,,,,1,A,N,Intermediate,15662,50597,1,CHEMBL622983,,BAO_0000218,
7903,,10116.0,,,,1,A,N,Intermediate,6215,50597,1,CHEMBL622984,,BAO_0000218,
7904,,10116.0,,,,1,A,N,Intermediate,1466,50597,1,CHEMBL622985,,BAO_0000218,
7905,,10116.0,Plasma,,,1,A,N,Intermediate,15662,50597,1,CHEMBL623631,,BAO_0000218,1969.0
7906,,10116.0,,,,1,A,N,Intermediate,4723,50597,1,CHEMBL623632,,BAO_0000218,
7907,,10116.0,Plasma,,,1,A,N,Intermediate,2792,50597,1,CHEMBL623633,,BAO_0000218,1969.0
7908,,10116.0,Plasma,,,1,A,N,Intermediate,2792,50597,1,CHEMBL623634,,BAO_0000218,1969.0
7909,,10116.0,,,,1,A,N,Intermediate,5213,50597,1,CHEMBL623635,,BAO_0000218,
7910,,10116.0,,,,1,A,N,Intermediate,4687,50597,1,CHEMBL621195,,BAO_0000218,
7911,,10116.0,,,,1,A,N,Intermediate,3371,50597,1,CHEMBL621196,,BAO_0000218,
7912,,10116.0,,,,1,A,N,Intermediate,4690,50597,1,CHEMBL875287,,BAO_0000218,
7913,,10116.0,,,,1,A,N,Intermediate,5702,50597,1,CHEMBL621197,,BAO_0000218,
7914,,10116.0,Plasma,,,1,A,N,Intermediate,740,50597,1,CHEMBL621198,,BAO_0000218,1969.0
7915,,10116.0,Plasma,,,1,A,N,Intermediate,4853,50597,1,CHEMBL621199,,BAO_0000218,1969.0
7916,,10116.0,,,,1,A,N,Intermediate,5789,50597,1,CHEMBL621200,,BAO_0000218,
7917,,10116.0,,,,1,A,N,Intermediate,4527,50597,1,CHEMBL621201,,BAO_0000218,
7918,,10116.0,,,,1,A,N,Intermediate,4527,50597,1,CHEMBL621202,,BAO_0000218,
7919,,10116.0,,,,1,A,N,Intermediate,6518,50597,1,CHEMBL621203,,BAO_0000218,
7920,,10116.0,,,,1,A,N,Intermediate,6518,50597,1,CHEMBL621204,,BAO_0000218,
7921,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621205,,BAO_0000218,948.0
7922,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621206,,BAO_0000218,948.0
7923,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621207,,BAO_0000218,948.0
7924,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621208,,BAO_0000218,948.0
7925,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621209,,BAO_0000218,948.0
7926,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL876484,,BAO_0000218,948.0
7927,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621210,,BAO_0000218,948.0
7928,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621211,,BAO_0000218,948.0
7929,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621212,,BAO_0000218,948.0
7930,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621213,,BAO_0000218,948.0
7931,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621214,,BAO_0000218,948.0
7932,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621215,,BAO_0000218,948.0
7933,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621216,,BAO_0000218,948.0
7934,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621217,,BAO_0000218,948.0
7935,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621218,,BAO_0000218,948.0
7936,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621219,,BAO_0000218,948.0
7937,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621220,,BAO_0000218,948.0
7938,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621221,,BAO_0000218,948.0
7939,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621222,,BAO_0000218,948.0
7940,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621223,,BAO_0000218,948.0
7941,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL876485,,BAO_0000218,948.0
7942,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621224,,BAO_0000218,948.0
7943,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621225,,BAO_0000218,948.0
7944,,10116.0,Heart,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621226,,BAO_0000218,948.0
7945,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621227,,BAO_0000218,2113.0
7946,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621228,,BAO_0000218,2113.0
7947,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621229,,BAO_0000218,2113.0
7948,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621230,,BAO_0000218,2113.0
7949,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621231,,BAO_0000218,2113.0
7950,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621232,,BAO_0000218,2113.0
7951,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621233,,BAO_0000218,2113.0
7952,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621234,,BAO_0000218,2113.0
7953,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621235,,BAO_0000218,2113.0
7954,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621236,,BAO_0000218,2113.0
7955,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL621237,,BAO_0000218,2113.0
7956,,10116.0,Kidney,,,1,A,N,Intermediate,9866,50597,1,CHEMBL876486,,BAO_0000218,2113.0
7957,,10116.0,Intestine,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622436,,BAO_0000218,160.0
7958,,10116.0,Intestine,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622437,,BAO_0000218,160.0
7959,,10116.0,Intestine,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622438,,BAO_0000218,160.0
7960,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622439,,BAO_0000218,2107.0
7961,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622440,,BAO_0000218,2107.0
7962,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622441,,BAO_0000218,2107.0
7963,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622442,,BAO_0000218,2107.0
7964,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622443,,BAO_0000218,2107.0
7965,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622444,,BAO_0000218,2107.0
7966,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622445,,BAO_0000218,2107.0
7967,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622446,,BAO_0000218,2107.0
7968,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622447,,BAO_0000218,2107.0
7969,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622448,,BAO_0000218,2107.0
7970,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622449,,BAO_0000218,2107.0
7971,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622450,,BAO_0000218,2107.0
7972,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622451,,BAO_0000218,2107.0
7973,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622452,,BAO_0000218,2107.0
7974,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622453,,BAO_0000218,2107.0
7975,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622454,,BAO_0000218,2107.0
7976,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL622455,,BAO_0000218,2107.0
7977,,10116.0,Liver,,,1,A,N,Intermediate,9866,50597,1,CHEMBL876024,,BAO_0000218,2107.0
7978,,10116.0,,,,1,A,N,Intermediate,2792,50597,1,CHEMBL622456,,BAO_0000218,
7979,,10116.0,,,,1,A,N,Intermediate,15078,50597,1,CHEMBL622457,,BAO_0000218,
7980,,10116.0,,,,1,A,N,Intermediate,15078,50597,1,CHEMBL622458,,BAO_0000218,
7981,,10116.0,,,,1,A,N,Intermediate,15022,50597,1,CHEMBL622459,,BAO_0000218,
7982,,10116.0,,,,1,A,N,Intermediate,15022,50597,1,CHEMBL873343,,BAO_0000218,
7983,,10116.0,,,,1,A,N,Intermediate,15022,50597,1,CHEMBL622460,,BAO_0000218,
7984,,10116.0,Plasma,,,1,A,N,Intermediate,4576,50597,1,CHEMBL622461,,BAO_0000218,1969.0
7985,,10116.0,Plasma,,,1,A,N,Intermediate,6681,50597,1,CHEMBL622462,,BAO_0000218,1969.0
7986,,10116.0,,,,1,A,N,Intermediate,16365,50597,1,CHEMBL622463,,BAO_0000218,
7987,,10116.0,,,,1,A,N,Intermediate,16365,50597,1,CHEMBL622464,,BAO_0000218,
7988,,10116.0,,,,1,A,N,Intermediate,16365,50597,1,CHEMBL622465,,BAO_0000218,
7989,,10116.0,,,,1,A,N,Intermediate,16365,50597,1,CHEMBL622466,,BAO_0000218,
7990,,10116.0,,,,1,A,N,Intermediate,16365,50597,1,CHEMBL622467,,BAO_0000218,
7991,,10116.0,Plasma,,,1,A,N,Intermediate,6824,50597,1,CHEMBL622468,,BAO_0000218,1969.0
7992,,10116.0,Plasma,,,1,A,N,Intermediate,6685,50597,1,CHEMBL876025,,BAO_0000218,1969.0
7993,,10116.0,Plasma,,,1,A,N,Intermediate,6685,50597,1,CHEMBL622469,,BAO_0000218,1969.0
7994,,10116.0,Plasma,,,1,A,N,Intermediate,6685,50597,1,CHEMBL622470,,BAO_0000218,1969.0
7995,,10116.0,,,,1,A,N,Intermediate,15662,50597,1,CHEMBL622471,,BAO_0000218,
7996,,10116.0,Plasma,,,1,A,N,Intermediate,1742,50597,1,CHEMBL622472,,BAO_0000218,1969.0
7997,,10116.0,Plasma,,,1,A,N,Intermediate,2774,50597,1,CHEMBL622473,,BAO_0000218,1969.0
7998,,10116.0,Plasma,,,1,A,N,Intermediate,5199,50597,1,CHEMBL624282,,BAO_0000218,1969.0
7999,,10116.0,Plasma,,,1,A,N,Intermediate,12873,50597,1,CHEMBL624283,,BAO_0000218,1969.0
8000,,10116.0,Plasma,,,1,A,N,Intermediate,12873,50597,1,CHEMBL624284,,BAO_0000218,1969.0
8001,,10116.0,Plasma,,,1,A,N,Intermediate,1916,50597,1,CHEMBL624285,,BAO_0000218,1969.0
8002,,10116.0,,,,1,A,N,Intermediate,16367,50597,1,CHEMBL624286,,BAO_0000218,
8003,,10116.0,,,,1,A,N,Intermediate,16366,50597,1,CHEMBL624287,,BAO_0000218,
8004,,10116.0,,,,1,A,N,Intermediate,216,50597,1,CHEMBL624288,,BAO_0000218,
8005,,10116.0,Plasma,,,1,A,N,Intermediate,6410,50597,1,CHEMBL624289,,BAO_0000218,1969.0
8006,,10116.0,Plasma,,,1,A,N,Intermediate,6410,50597,1,CHEMBL873344,,BAO_0000218,1969.0
8007,,10116.0,,,,1,A,N,Intermediate,6215,50597,1,CHEMBL619623,,BAO_0000218,
8008,,10116.0,,,,1,A,N,Expert,3598,50597,1,CHEMBL621399,,BAO_0000218,
8009,,10116.0,,,,1,A,N,Intermediate,4527,50597,1,CHEMBL621400,,BAO_0000218,
8010,,10116.0,,,,1,A,N,Intermediate,17670,50597,1,CHEMBL621401,,BAO_0000218,
8011,,10116.0,,,,1,A,N,Intermediate,1465,50597,1,CHEMBL621402,,BAO_0000218,
8012,,10116.0,,,,1,A,N,Intermediate,2552,50597,1,CHEMBL621403,,BAO_0000218,
8013,,10116.0,,,,1,A,N,Intermediate,5656,50597,1,CHEMBL621121,,BAO_0000218,
8014,,10116.0,,,,1,A,N,Intermediate,17764,50597,1,CHEMBL872525,,BAO_0000218,
8015,,10116.0,,,,1,A,N,Intermediate,5610,50597,1,CHEMBL621122,,BAO_0000218,
8016,,10116.0,,,,1,A,N,Intermediate,6046,50597,1,CHEMBL621123,,BAO_0000218,
8017,,10116.0,,,,1,A,N,Intermediate,5874,50597,1,CHEMBL621124,,BAO_0000218,
8018,,10116.0,,,,1,A,N,Intermediate,17596,50597,1,CHEMBL621125,,BAO_0000218,
8019,,10116.0,,,,1,A,N,Intermediate,17804,50597,1,CHEMBL621126,,BAO_0000218,
8020,,10116.0,,,,1,A,N,Intermediate,1908,50597,1,CHEMBL621127,,BAO_0000218,
8021,,10116.0,,,,1,A,N,Intermediate,2959,50597,1,CHEMBL621128,,BAO_0000218,
8022,,10116.0,,,,1,A,N,Intermediate,6757,50597,1,CHEMBL618263,,BAO_0000218,
8023,,10116.0,,,,1,A,N,Intermediate,6757,50597,1,CHEMBL618264,,BAO_0000218,
8024,,10116.0,,,,1,A,N,Intermediate,6757,50597,1,CHEMBL618265,,BAO_0000218,
8025,,10116.0,Plasma,,,1,A,N,Intermediate,4186,50597,1,CHEMBL618266,,BAO_0000218,1969.0
8026,,10116.0,,,,1,A,N,Intermediate,15662,50597,1,CHEMBL618267,,BAO_0000218,
8027,,10116.0,Urine,,,1,A,N,Intermediate,429,50597,1,CHEMBL618450,,BAO_0000218,1088.0
8028,,10116.0,Urine,,,1,A,N,Intermediate,429,50597,1,CHEMBL618451,,BAO_0000218,1088.0
8029,,10116.0,,,,1,A,N,Intermediate,5546,50597,1,CHEMBL618452,,BAO_0000218,
8030,,10116.0,Urine,,,1,A,N,Intermediate,3173,50597,1,CHEMBL618453,,BAO_0000218,1088.0
8031,,10116.0,Urine,,,1,A,N,Intermediate,3173,50597,1,CHEMBL618454,,BAO_0000218,1088.0
8032,,10116.0,Urine,,,1,A,N,Intermediate,3173,50597,1,CHEMBL618455,,BAO_0000218,1088.0
8033,,10116.0,,,,1,A,N,Intermediate,4257,50597,1,CHEMBL618456,,BAO_0000218,
8034,,10116.0,,,,1,A,N,Intermediate,6011,50597,1,CHEMBL618457,,BAO_0000218,
