tid,assay_type,tissue_id,variant_id,cell_id,confidence_score,assay_strain,bao_format,assay_id,src_id,relationship_type,doc_id,assay_category,src_assay_id,curated_by,assay_subcellular_fraction,assay_test_type,chembl_id,description,assay_organism,assay_tissue,assay_tax_id,assay_cell_type
19640,F,,,,8,,BAO_0000019,139,1,H,10543,,,Autocuration,,,CHEMBL615362,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,,,
19640,F,,,,8,,BAO_0000019,140,1,H,10543,,,Expert,,,CHEMBL615363,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,,,
19640,B,,,,8,,BAO_0000357,141,1,H,10543,,,Autocuration,,,CHEMBL615364,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,,,
19640,F,,,,8,,BAO_0000019,142,1,H,10543,,,Expert,,,CHEMBL615365,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,,,
80360,F,,,524.0,1,,BAO_0000219,143,1,N,11365,,,Intermediate,,,CHEMBL615366,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,Mus musculus,,10090.0,P338
80360,F,,,524.0,1,,BAO_0000219,144,1,N,11365,,,Intermediate,,,CHEMBL615367,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,Mus musculus,,10090.0,P338
80384,F,,,554.0,1,,BAO_0000219,145,1,N,11803,,,Intermediate,,,CHEMBL615368,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,Homo sapiens,,9606.0,PBL
22226,F,,,,0,,BAO_0000019,146,1,U,11803,,,Autocuration,,,CHEMBL615369,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,Ovis aries,,9940.0,
22226,F,,,,0,,BAO_0000019,147,1,U,11803,,,Autocuration,,,CHEMBL615370,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,Ovis aries,,9940.0,
191,B,,,,8,,BAO_0000357,148,1,H,12278,,,Autocuration,,,CHEMBL615673,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),,,,
22226,F,,,,0,,BAO_0000019,149,1,U,8249,,,Autocuration,,,CHEMBL615674,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,Homo sapiens,,9606.0,
22226,F,,,,0,,BAO_0000019,150,1,U,8249,,,Autocuration,,,CHEMBL615675,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,Homo sapiens,,9606.0,
22226,F,,,635.0,0,,BAO_0000219,151,1,U,8249,,,Autocuration,,,CHEMBL615676,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,Homo sapiens,,9606.0,CCRF-CEM
22226,F,,,635.0,0,,BAO_0000219,152,1,U,8249,,,Autocuration,,,CHEMBL615677,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,Homo sapiens,,9606.0,CCRF-CEM
22226,F,,,635.0,0,,BAO_0000219,153,1,U,8249,,,Autocuration,,,CHEMBL615678,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,Homo sapiens,,9606.0,CCRF-CEM
22226,F,,,635.0,0,,BAO_0000219,154,1,U,8249,,,Autocuration,,,CHEMBL615679,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,Homo sapiens,,9606.0,CCRF-CEM
22226,F,,,,0,,BAO_0000019,155,1,U,8249,,,Autocuration,,,CHEMBL615680,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,Homo sapiens,,9606.0,
22226,F,,,,0,,BAO_0000019,156,1,U,8249,,,Autocuration,,,CHEMBL615681,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,Homo sapiens,,9606.0,
104290,B,,,,6,,BAO_0000249,157,1,H,16992,,,Autocuration,,,CHEMBL857972,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,,,,
50264,F,,,,1,,BAO_0000218,158,1,N,10543,,,Intermediate,,,CHEMBL857899,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,Streptococcus pyogenes,,1314.0,
50527,F,,,,1,,BAO_0000218,159,1,N,17833,,,Intermediate,,,CHEMBL615371,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),Human herpesvirus 3,,10335.0,
50527,F,,,468.0,1,,BAO_0000218,160,1,N,17290,,,Expert,,,CHEMBL615372,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,vericilla zoster virus,,10335.0,HEL
50527,F,,,,1,,BAO_0000218,161,1,N,17290,,,Intermediate,,,CHEMBL615373,Antiviral activity against 07/1 strain of VZV; ND: No data,vericilla zoster virus,,10335.0,
50527,F,,,,1,,BAO_0000218,162,1,N,17290,,,Intermediate,,,CHEMBL615374,Antiviral activity against 07/1 strain of VZV; ND=No data,vericilla zoster virus,,10335.0,
50145,F,,,,1,,BAO_0000218,163,1,N,10932,,,Intermediate,,,CHEMBL615375,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",escherichia cloac,,561.0,
22226,B,,,,0,,BAO_0000019,164,1,U,9707,,,Autocuration,,,CHEMBL615376,Ratio of Ki at A2 to Ki at A1 receptors,,,,
11143,B,,,,8,,BAO_0000249,165,1,H,2346,,,Expert,,,CHEMBL615377,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",Candida albicans,,5476.0,
18077,B,,,,8,,BAO_0000357,166,1,H,2205,,,Expert,,,CHEMBL615378,"Inhibition of 1,3-beta-glucan synthase",Candida glabrata CBS 138,,284593.0,
80609,F,,,832.0,1,,BAO_0000219,167,1,N,11900,,,Intermediate,,,CHEMBL615379,Inhibition of growth of 1-87 human tumor cell line,Homo sapiens,,9606.0,1-87 tumor cell line
12166,B,,,,9,,BAO_0000219,168,1,D,14864,,,Expert,,,CHEMBL615380,Inhibition of 1-lipoxygenase (LOX)in RBL cells,Rattus norvegicus,,10116.0,
100171,B,,,,9,,BAO_0000357,169,1,D,16474,,,Autocuration,,,CHEMBL615381,Inhibitory activity against soybean 1-lipoxygenase (SLO),Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,170,1,D,16474,,,Autocuration,,,CHEMBL615382,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,171,1,D,16474,,,Autocuration,,,CHEMBL615383,% inhibition against soybean 1-lipoxygenase (SLO),Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,172,1,D,16474,,,Autocuration,,,CHEMBL615384,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,173,1,D,3094,,,Autocuration,,,CHEMBL615385,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,174,1,D,3094,,,Autocuration,,,CHEMBL615386,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,175,1,D,3094,,,Autocuration,,,CHEMBL615387,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,176,1,D,3094,,,Autocuration,,,CHEMBL615388,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,177,1,D,3094,,,Autocuration,,,CHEMBL615214,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,178,1,D,3094,,,Autocuration,,,CHEMBL827087,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,179,1,D,3094,,,Autocuration,,,CHEMBL615215,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,180,1,D,3094,,,Autocuration,,,CHEMBL615216,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,181,1,D,3094,,,Autocuration,,,CHEMBL615217,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,182,1,D,3094,,,Autocuration,,,CHEMBL615218,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,Glycine max,,3847.0,
100171,B,,,,9,,BAO_0000357,183,1,D,3094,,,Autocuration,,,CHEMBL615219,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,Glycine max,,3847.0,
22226,B,,,,0,,BAO_0000019,184,1,U,10413,,,Autocuration,,,CHEMBL615220,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,Mus musculus,,10090.0,
80049,F,,,294.0,1,,BAO_0000219,185,1,N,16929,,,Intermediate,,,CHEMBL615221,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),Mus musculus,,10090.0,C3H 10T1/2
22226,F,,,,0,,BAO_0000019,186,1,U,1229,,,Intermediate,,,CHEMBL615222,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,,,
11489,B,,,,8,,BAO_0000357,187,1,H,16587,,,Autocuration,,,CHEMBL615223,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,
11862,B,,,,8,,BAO_0000357,188,1,H,16587,,,Autocuration,,,CHEMBL615224,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,
11862,B,,,,8,,BAO_0000357,189,1,H,16587,,,Autocuration,,,CHEMBL615225,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,,,
11489,B,,,,8,,BAO_0000357,190,1,H,16587,,,Autocuration,,,CHEMBL615226,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,,,
11862,B,,,,8,,BAO_0000357,191,1,H,16587,,,Autocuration,,,CHEMBL615227,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,,,
12347,F,,,,9,,BAO_0000019,192,1,D,8058,,,Expert,,,CHEMBL615228,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,Bos taurus,,9913.0,
100120,B,,,,9,,BAO_0000357,193,1,D,9065,,,Expert,,,CHEMBL615229,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,Rattus norvegicus,,10116.0,
100120,B,2369.0,,,9,,BAO_0000357,194,1,D,8865,,,Expert,,,CHEMBL615230,Inhibition of 11 beta-hydroxylase from rat adrenal gland,Rattus norvegicus,Adrenal gland,10116.0,
100120,B,,,,9,,BAO_0000357,195,1,D,9066,,,Expert,,,CHEMBL615231,Inhibition of rat adrenal 11-beta-hydroxylase,Rattus norvegicus,,10116.0,
100120,B,,,,9,,BAO_0000357,196,1,D,8394,,,Expert,,,CHEMBL884520,Inhibition of rat adrenal 11-beta-hydroxylase,Rattus norvegicus,,10116.0,
100120,B,,,,9,,BAO_0000357,197,1,D,8394,,,Expert,,,CHEMBL615232,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,Rattus norvegicus,,10116.0,
10328,B,,,,8,,BAO_0000019,198,1,H,6431,,,Autocuration,,,CHEMBL615233,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,,,
11490,B,,,,8,,BAO_0000357,199,1,H,6431,,,Autocuration,,,CHEMBL827088,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,
11490,B,,,,8,,BAO_0000357,200,1,H,6431,,,Autocuration,,,CHEMBL615234,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,
11134,F,,,,8,,BAO_0000019,201,1,H,9295,,,Autocuration,,,CHEMBL615235,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,,,
12052,B,,,,8,,BAO_0000019,202,1,H,10193,,,Autocuration,,,CHEMBL615236,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,
11134,B,,,,8,,BAO_0000019,203,1,H,13622,,,Autocuration,,,CHEMBL615237,Compound was tested in vitro for inhibition of 12-LO human platelet,,,,
11134,F,,,,8,,BAO_0000019,204,1,H,12079,,,Autocuration,,,CHEMBL615238,Inhibitory concentration against human platelet 12-lipoxygenase,,,,
11134,B,,,,8,,BAO_0000019,205,1,H,13622,,,Autocuration,,,CHEMBL615239,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,,,
11134,F,,,,9,,BAO_0000019,206,1,D,12079,,,Autocuration,,,CHEMBL615240,Inhibitory concentration against human platelet 12-lipoxygenase,Homo sapiens,,9606.0,
11835,B,,,,8,,BAO_0000019,207,1,H,13500,,,Expert,,,CHEMBL615241,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,,,
11601,B,,,,8,,BAO_0000357,208,1,H,13723,,,Expert,,,CHEMBL615242,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,,,
11134,B,,,,8,,BAO_0000019,209,1,H,16474,,,Autocuration,,,CHEMBL615243,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,,,
11134,B,,,,8,,BAO_0000019,210,1,H,1630,,,Autocuration,,,CHEMBL615244,Inhibitory activity against human platelet 12-lipoxygenase,,,,
11134,B,,,,8,,BAO_0000019,211,1,H,167,,,Autocuration,,,CHEMBL615245,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,,,
11134,B,,,,8,,BAO_0000019,212,1,H,16474,,,Autocuration,,,CHEMBL615246,% inhibition against human platelet 12-lipoxygenase (12-HLO),,,,
11134,B,,,,8,,BAO_0000019,213,1,H,167,,,Autocuration,,,CHEMBL615247,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,,,
11134,B,,,,8,,BAO_0000019,214,1,H,16474,,,Autocuration,,,CHEMBL615248,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,,,
11601,B,,,,8,,BAO_0000357,215,1,H,10091,,,Autocuration,,,CHEMBL615249,Inhibitory activity towards porcine 12-lipoxygenase,,,,
11601,B,,,,8,,BAO_0000357,216,1,H,11966,,,Autocuration,,,CHEMBL615250,Tested for inhibition against porcine 12-LO,,,,
12052,B,,,,8,,BAO_0000019,217,1,H,951,,,Autocuration,,,CHEMBL615251,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,,,
12052,B,,,,8,,BAO_0000019,218,1,H,10997,,,Autocuration,,,CHEMBL615252,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,,,
12052,B,,,,8,,BAO_0000019,219,1,H,10193,,,Expert,,,CHEMBL828340,In vitro inhibition of rat platelet 12-lipoxygenase,,,,
12052,B,,,,8,,BAO_0000019,220,1,H,10193,,,Autocuration,,,CHEMBL615253,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,
12052,B,,,,8,,BAO_0000019,221,1,H,10193,,,Autocuration,,,CHEMBL615254,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,,,
12052,B,,,,8,,BAO_0000019,222,1,H,10193,,,Autocuration,,,CHEMBL615255,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,,,
12052,B,,,,8,,BAO_0000019,223,1,H,10193,,,Autocuration,,,CHEMBL615256,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,
12052,B,,,,8,,BAO_0000019,224,1,H,10193,,,Autocuration,,,CHEMBL615257,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,,,
12052,B,,,,8,,BAO_0000019,225,1,H,11087,,,Autocuration,,,CHEMBL615258,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,,,
80007,F,,,621.0,1,,BAO_0000219,226,1,N,15569,,,Intermediate,,,CHEMBL615259,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,Homo sapiens,,9606.0,41M
80007,F,,,621.0,1,,BAO_0000219,227,1,N,12989,,,Expert,,,CHEMBL615260,In vitro antitumor activity against 41M cell line.,Homo sapiens,,9606.0,41M
80007,F,,,621.0,1,,BAO_0000219,228,1,N,16745,,,Intermediate,,,CHEMBL615261,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,Homo sapiens,,9606.0,41M
80007,F,,,621.0,1,,BAO_0000219,229,1,N,15569,,,Intermediate,,,CHEMBL615262,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,Homo sapiens,,9606.0,41M
80007,F,,,621.0,1,,BAO_0000219,230,1,N,12989,,,Expert,,,CHEMBL615263,In vitro antitumor activity against 41McisR cell line.,Homo sapiens,,9606.0,41M
80007,F,,,621.0,1,,BAO_0000219,231,1,N,12989,,,Expert,,,CHEMBL838393,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,Homo sapiens,,9606.0,41M
80007,F,,,621.0,1,,BAO_0000219,232,1,N,16745,,,Intermediate,,,CHEMBL615264,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,Homo sapiens,,9606.0,41M
84,B,,,,9,,BAO_0000357,233,1,D,6210,,,Expert,,,CHEMBL615265,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),Homo sapiens,,9606.0,
68,B,,,,9,,BAO_0000357,234,1,D,6210,,,Expert,,,CHEMBL615266,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),Homo sapiens,,9606.0,
68,B,,,,8,,BAO_0000357,235,1,H,6226,,,Expert,,,CHEMBL615267,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,,,
10201,B,,,,8,,BAO_0000357,236,1,H,17855,,,Expert,,,CHEMBL615268,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,
10201,B,,,,8,,BAO_0000357,237,1,H,17855,,,Expert,,,CHEMBL615269,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,,,
10201,B,,,,8,,BAO_0000357,238,1,H,17855,,,Expert,,,CHEMBL615270,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,
12220,B,,,,8,,BAO_0000357,239,1,H,10413,,,Autocuration,,,CHEMBL615271,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,
11303,B,,,,8,,BAO_0000357,240,1,H,10413,,,Autocuration,,,CHEMBL615272,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",Escherichia coli,,562.0,
11303,B,,,,8,,BAO_0000357,241,1,H,10413,,,Autocuration,,,CHEMBL615103,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",Escherichia coli,,562.0,
11303,B,,,,8,,BAO_0000357,242,1,H,10413,,,Autocuration,,,CHEMBL615104,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",Escherichia coli,,562.0,
12220,B,,,,8,,BAO_0000357,243,1,H,10413,,,Autocuration,,,CHEMBL615105,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,
12220,B,,,,8,,BAO_0000357,244,1,H,10413,,,Autocuration,,,CHEMBL872866,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,,,
11303,B,,,,8,,BAO_0000357,245,1,H,7587,,,Autocuration,,,CHEMBL615106,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",Sus scrofa,,9823.0,
11303,B,,,,8,,BAO_0000019,246,1,H,7587,,,Autocuration,,,CHEMBL615107,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",Sus scrofa,,9823.0,
11303,B,,,,8,,BAO_0000357,247,1,H,7587,,,Autocuration,,,CHEMBL615108,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",Sus scrofa,,9823.0,
11303,B,,,,8,,BAO_0000357,248,1,H,7587,,,Autocuration,,,CHEMBL615109,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",Sus scrofa,,9823.0,
