ppersonale_id,data_pagamento,cliente_id,noleggio_id,ammontare,data_noleggio,npersonale_id,inventario_id,pagamento_id,data_restituzione
1,2005-07-30 14:26:11,33,9254,1.99,2005-07-30 14:26:11,1,495,917,2005-08-04 16:12:11
2,2005-08-01 04:59:30,33,10335,2.99,2005-08-01 04:59:30,1,323,918,2005-08-05 02:26:30
1,2006-02-14 15:16:03,33,12277,0.99,2006-02-14 15:16:03,2,407,927,
2,2005-07-10 21:32:06,34,5918,5.99,2005-07-10 21:32:06,1,120,935,2005-07-19 21:35:06
2,2005-07-27 06:09:30,34,7124,2.99,2005-07-27 06:09:30,1,3449,937,2005-08-02 09:31:30
1,2005-08-16 23:18:47,34,11505,2.99,2005-08-16 23:18:47,2,3344,943,2005-08-23 19:52:47
2,2005-08-17 07:15:47,34,11701,4.99,2005-08-17 07:15:47,2,993,944,2005-08-19 01:44:47
1,2005-08-18 16:42:45,34,12599,2.99,2005-08-18 16:42:45,2,2032,946,2005-08-23 18:27:45
2,2005-05-25 06:05:20,35,47,3.99,2005-05-25 06:05:20,1,2211,952,2005-05-30 03:04:20
1,2005-06-17 10:47:24,35,1989,2.99,2005-06-17 10:47:24,1,634,955,2005-06-19 05:12:24
1,2005-06-18 03:50:18,35,2229,4.99,2005-06-18 03:50:18,2,2840,956,2005-06-26 07:16:18
1,2005-07-10 23:47:08,35,5963,0.99,2005-07-10 23:47:08,1,4434,966,2005-07-12 04:27:08
1,2005-07-12 05:39:50,35,6565,4.99,2005-07-12 05:39:50,2,2751,969,2005-07-13 01:07:50
1,2005-07-29 22:20:21,35,8822,6.99,2005-07-29 22:20:21,2,744,972,2005-08-06 03:00:21
1,2005-08-02 20:59:52,35,11452,7.99,2005-08-02 20:59:52,1,1245,977,2005-08-12 01:16:52
1,2005-08-20 10:31:01,35,13735,2.99,2005-08-20 10:31:01,1,1813,980,2005-08-26 05:00:01
1,2005-05-29 04:35:29,36,716,0.99,2005-05-29 04:35:29,2,85,985,2005-06-01 07:42:29
2,2005-06-19 16:05:41,36,2741,0.99,2005-06-19 16:05:41,1,1662,986,2005-06-20 20:48:41
2,2005-07-07 08:15:03,36,4135,0.99,2005-07-07 08:15:03,1,3384,987,2005-07-11 10:56:03
2,2005-07-08 14:54:42,36,4762,4.99,2005-07-08 14:54:42,1,390,989,2005-07-12 18:08:42
2,2005-07-11 02:37:51,36,6030,0.99,2005-07-11 02:37:51,2,95,991,2005-07-16 22:34:51
1,2005-07-28 01:35:17,36,7647,0.99,2005-07-28 01:35:17,1,3079,993,2005-08-01 00:14:17
1,2005-08-02 03:48:17,36,10963,0.99,2005-08-02 03:48:17,1,4501,1002,2005-08-02 22:15:17
1,2005-08-20 08:30:54,36,13674,4.99,2005-08-20 08:30:54,1,3397,1008,2005-08-22 02:59:54
2,2005-08-23 08:42:40,36,15657,4.99,2005-08-23 08:42:40,1,1897,1010,2005-09-01 13:08:40
2,2005-06-16 21:08:46,37,1812,1.99,2005-06-16 21:08:46,2,751,1014,2005-06-21 15:44:46
1,2005-08-19 09:21:10,37,13046,7.99,2005-08-19 09:21:10,2,965,1024,2005-08-26 13:00:10
1,2005-08-20 23:42:46,37,14084,0.99,2005-08-20 23:42:46,1,900,1029,2005-08-24 20:06:46
2,2005-08-21 15:15:03,37,14532,2.99,2005-08-21 15:15:03,2,2057,1030,2005-08-25 17:41:03
1,2005-08-23 17:32:19,37,15904,0.99,2005-08-23 17:32:19,2,179,1032,2005-08-24 21:05:19
2,2005-07-08 09:14:29,38,4644,4.99,2005-07-08 09:14:29,2,3239,1042,2005-07-10 07:20:29
2,2005-07-09 22:46:14,38,5460,2.99,2005-07-09 22:46:14,2,2410,1044,2005-07-12 21:26:14
2,2005-07-30 02:08:58,38,8924,3.99,2005-07-30 02:08:58,2,2291,1052,2005-08-05 02:13:58
1,2005-07-31 04:21:08,38,9621,4.99,2005-07-31 04:21:08,2,325,1055,2005-08-08 03:50:08
2,2005-08-01 11:53:12,38,10524,6.99,2005-08-01 11:53:12,2,4116,1057,2005-08-08 10:40:12
2,2005-08-02 06:15:40,38,11049,3.99,2005-08-02 06:15:40,2,4352,1058,2005-08-11 10:09:40
1,2005-08-02 17:13:26,38,11344,2.99,2005-08-02 17:13:26,1,365,1059,2005-08-07 16:44:26
2,2005-08-18 01:45:50,38,12187,1.99,2005-08-18 01:45:50,1,3360,1062,2005-08-22 20:12:50
1,2005-06-16 07:49:08,39,1625,5.99,2005-06-16 07:49:08,2,3367,1068,2005-06-24 09:08:08
1,2005-07-07 22:06:24,39,4419,5.99,2005-07-07 22:06:24,1,783,1074,2005-07-15 23:59:24
1,2005-07-31 21:36:07,39,10126,0.99,2005-07-31 21:36:07,1,3,1088,2005-08-03 23:59:07
2,2005-08-01 15:34:46,39,10630,0.99,2005-08-01 15:34:46,1,2335,1091,2005-08-03 10:50:46
2,2005-08-22 12:51:38,39,15124,5.99,2005-08-22 12:51:38,1,1598,1096,2005-08-26 09:05:38
1,2005-05-25 21:19:53,40,128,4.99,2005-05-25 21:19:53,1,4322,1097,2005-05-29 23:34:53
1,2005-06-21 18:39:34,40,3428,0.99,2005-06-21 18:39:34,2,1959,1101,2005-06-22 18:23:34
1,2005-07-10 18:40:09,40,5869,5.99,2005-07-10 18:40:09,1,2157,1104,2005-07-17 18:42:09
1,2005-08-01 08:58:08,40,10442,2.99,2005-08-01 08:58:08,2,4570,1113,2005-08-05 09:07:08
2,2005-08-18 09:11:23,40,12396,9.99,2005-08-18 09:11:23,2,3624,1116,2005-08-26 05:35:23
2,2005-08-19 03:16:58,40,12877,2.99,2005-08-19 03:16:58,2,1016,1117,2005-08-25 02:10:58
1,2005-08-20 14:23:20,40,13840,5.99,2005-08-20 14:23:20,1,1211,1120,2005-08-28 11:53:20
1,2005-08-22 16:06:49,40,15193,2.99,2005-08-22 16:06:49,1,1033,1123,2005-08-25 17:23:49
1,2005-06-19 03:24:17,41,2563,4.99,2005-06-19 03:24:17,2,1935,1124,2005-06-23 04:08:17
1,2005-07-08 04:06:55,41,4543,4.99,2005-07-08 04:06:55,2,913,1128,2005-07-12 23:17:55
1,2005-07-08 05:49:14,41,4575,2.99,2005-07-08 05:49:14,2,231,1129,2005-07-11 04:08:14
2,2005-06-16 00:49:32,42,1534,0.99,2005-06-16 00:49:32,1,3124,1150,2005-06-18 02:41:32
2,2005-06-17 15:27:33,42,2056,2.99,2005-06-17 15:27:33,2,229,1151,2005-06-20 13:04:33
1,2005-06-17 23:57:34,42,2170,3.99,2005-06-17 23:57:34,2,3989,1152,2005-06-22 03:37:34
1,2005-07-12 16:52:13,42,6799,2.99,2005-07-12 16:52:13,2,2778,1159,2005-07-14 15:11:13
1,2005-07-27 16:25:11,42,7405,3.99,2005-07-27 16:25:11,2,2312,1161,2005-08-01 12:33:11
2,2005-07-29 23:30:03,42,8852,3.99,2005-07-29 23:30:03,2,1138,1167,2005-08-05 05:22:03
2,2005-07-30 01:42:09,42,8915,3.99,2005-07-30 01:42:09,2,3030,1168,2005-08-04 23:29:09
1,2005-08-21 12:50:33,42,14461,7.99,2005-08-21 12:50:33,1,371,1175,2005-08-30 13:35:33
1,2005-05-28 20:08:47,43,652,4.99,2005-05-28 20:08:47,2,1201,1180,2005-05-29 14:57:47
1,2005-07-30 12:43:58,43,9204,4.99,2005-07-30 12:43:58,2,4378,1193,2005-08-03 16:26:58
2,2005-08-23 14:23:44,43,15800,6.99,2005-08-23 14:23:44,2,963,1199,2005-08-29 17:04:44
2,2005-08-23 18:51:41,43,15945,2.99,2005-08-23 18:51:41,1,3633,1200,2005-08-28 18:42:41
2,2005-05-29 05:28:47,44,721,0.99,2005-05-29 05:28:47,1,1116,1206,2005-05-31 11:24:47
1,2005-05-30 10:19:42,44,904,2.99,2005-05-30 10:19:42,2,2466,1207,2005-06-05 04:58:42
2,2005-07-08 12:44:59,44,4723,9.99,2005-07-08 12:44:59,2,965,1213,2005-07-17 07:22:59
1,2005-07-10 14:08:49,44,5787,8.99,2005-07-10 14:08:49,1,1075,1215,2005-07-19 18:29:49
1,2005-08-02 17:53:36,44,11364,2.99,2005-08-02 17:53:36,1,4515,1222,2005-08-03 14:16:36
1,2005-08-19 00:16:54,44,12790,6.99,2005-08-19 00:16:54,1,1281,1225,2005-08-26 02:00:54
2,2006-02-14 15:16:03,44,13428,4.99,2006-02-14 15:16:03,2,106,1228,
2,2005-05-26 17:32:11,45,277,2.99,2005-05-26 17:32:11,1,1409,1229,2005-05-28 22:54:11
1,2005-06-21 15:11:02,45,3391,3.99,2005-06-21 15:11:02,1,26,1233,2005-06-25 14:12:02
2,2005-07-11 01:24:44,45,6001,0.99,2005-07-11 01:24:44,1,1779,1239,2005-07-11 22:55:44
1,2005-07-27 17:39:12,45,7436,2.99,2005-07-27 17:39:12,2,299,1242,2005-08-01 12:40:12
1,2005-08-01 11:22:20,45,10507,2.99,2005-08-01 11:22:20,2,367,1244,2005-08-04 13:18:20
1,2005-08-02 05:51:10,45,11029,4.99,2005-08-02 05:51:10,1,1023,1247,2005-08-05 04:15:10
1,2005-08-17 08:09:00,45,11725,2.99,2005-08-17 08:09:00,1,519,1250,2005-08-18 09:50:00
2,2005-06-15 03:18:40,46,1214,4.99,2005-06-15 03:18:40,1,4482,1260,2005-06-20 07:32:40
1,2005-07-31 20:16:21,46,10088,2.99,2005-07-31 20:16:21,2,4293,1273,2005-08-01 22:47:21
2,2005-08-01 08:30:11,46,10428,4.99,2005-08-01 08:30:11,2,4245,1274,2005-08-02 09:30:11
1,2005-08-01 22:22:07,46,10803,4.99,2005-08-01 22:22:07,2,3318,1275,2005-08-08 02:37:07
1,2005-08-01 23:13:00,46,10827,5.99,2005-08-01 23:13:00,1,1590,1276,2005-08-08 02:51:00
1,2005-08-23 10:35:51,46,15708,0.99,2005-08-23 10:35:51,1,1974,1288,2005-08-27 16:02:51
1,2005-08-23 12:47:26,46,15758,5.99,2005-08-23 12:47:26,2,152,1289,2005-08-29 11:05:26
2,2005-05-26 03:46:26,47,175,3.99,2005-05-26 03:46:26,2,4346,1290,2005-06-03 06:01:26
1,2005-06-17 03:17:21,47,1882,4.99,2005-06-17 03:17:21,2,1400,1293,2005-06-19 22:23:21
1,2005-06-18 08:34:59,47,2307,6.99,2005-06-18 08:34:59,1,4576,1294,2005-06-23 04:42:59
1,2005-08-02 08:59:04,47,11126,0.99,2005-08-02 08:59:04,1,3310,1306,2005-08-04 11:00:04
1,2005-08-21 10:25:56,47,14397,0.99,2005-08-21 10:25:56,1,3883,1310,2005-08-24 07:48:56
2,2005-05-25 10:52:13,48,72,0.99,2005-05-25 10:52:13,2,2260,1312,2005-05-28 05:52:13
2,2005-06-16 12:18:41,48,1689,9.99,2005-06-16 12:18:41,2,4036,1315,2005-06-24 13:33:41
2,2005-07-12 03:05:38,48,6498,3.99,2005-07-12 03:05:38,1,243,1320,2005-07-19 07:12:38
1,2005-07-28 12:01:19,48,7920,2.99,2005-07-28 12:01:19,1,66,1321,2005-08-05 07:08:19
1,2005-05-26 12:30:26,49,239,3.99,2005-05-26 12:30:26,2,131,1330,2005-06-01 13:26:26
2,2005-05-30 01:17:45,49,846,2.99,2005-05-30 01:17:45,2,938,1331,2005-06-01 00:56:45
2,2005-06-15 04:44:10,49,1237,9.99,2005-06-15 04:44:10,2,3249,1334,2005-06-23 07:00:10
1,2005-07-11 16:26:07,49,6279,6.99,2005-07-11 16:26:07,2,1254,1342,2005-07-17 21:05:07
1,2005-07-31 22:13:52,49,10144,4.99,2005-07-31 22:13:52,1,3011,1350,2005-08-05 19:27:52
1,2005-05-29 11:32:15,50,763,4.99,2005-05-29 11:32:15,1,2022,1357,2005-05-31 17:31:15
1,2005-05-29 16:44:11,50,794,4.99,2005-05-29 16:44:11,1,1995,1358,2005-06-05 16:11:11
2,2005-06-20 21:55:54,50,3169,2.99,2005-06-20 21:55:54,1,2437,1365,2005-06-25 19:45:54
2,2005-07-10 08:48:39,50,5681,9.99,2005-07-10 08:48:39,1,4176,1369,2005-07-18 07:17:39
2,2005-07-12 09:37:18,50,6634,0.99,2005-07-12 09:37:18,1,2943,1371,2005-07-13 09:28:18
2,2005-07-30 12:02:41,50,9179,0.99,2005-07-30 12:02:41,2,62,1377,2005-08-05 15:23:41
2,2005-08-01 10:20:34,50,10485,7.99,2005-08-01 10:20:34,1,29,1384,2005-08-09 09:20:34
1,2005-08-18 23:25:20,50,12766,6.99,2005-08-18 23:25:20,1,3737,1386,2005-08-27 04:43:20
1,2005-08-20 22:17:01,50,14054,4.99,2005-08-20 22:17:01,1,338,1388,2005-08-21 21:34:01
2,2005-08-22 13:36:30,50,15138,2.99,2005-08-22 13:36:30,1,2467,1389,2005-08-27 15:35:30
2,2005-05-25 19:37:02,51,119,4.99,2005-05-25 19:37:02,2,1359,1392,2005-05-29 23:51:02
1,2005-07-06 01:02:39,51,3525,9.99,2005-07-06 01:02:39,1,208,1397,2005-07-14 02:27:39
1,2005-07-09 12:30:23,51,5230,2.99,2005-07-09 12:30:23,1,3707,1398,2005-07-13 08:41:23
2,2005-07-09 15:48:06,51,5304,5.99,2005-07-09 15:48:06,1,4411,1399,2005-07-14 19:29:06
1,2005-07-10 05:07:55,51,5606,4.99,2005-07-10 05:07:55,2,2896,1401,2005-07-15 00:14:55
1,2005-07-29 09:05:06,51,8495,4.99,2005-07-29 09:05:06,2,344,1405,2005-08-06 05:48:06
1,2005-07-30 00:16:55,51,8880,0.99,2005-07-30 00:16:55,1,2920,1407,2005-08-01 01:05:55
1,2005-08-01 21:14:24,51,10780,2.99,2005-08-01 21:14:24,2,1450,1410,2005-08-07 16:32:24
1,2005-08-02 15:38:03,51,11302,2.99,2005-08-02 15:38:03,2,1918,1412,2005-08-09 10:33:03
1,2005-08-18 01:36:00,51,12184,0.99,2005-08-18 01:36:00,1,1723,1415,2005-08-21 01:59:00
1,2005-07-09 15:58:38,52,5308,0.99,2005-07-09 15:58:38,2,1684,1431,2005-07-15 13:55:38
2,2005-07-27 17:40:40,52,7438,5.99,2005-07-27 17:40:40,1,1364,1436,2005-08-05 15:25:40
2,2005-07-28 00:56:47,52,7627,4.99,2005-07-28 00:56:47,1,782,1437,2005-08-02 04:16:47
1,2005-07-29 16:17:49,52,8686,4.99,2005-07-29 16:17:49,2,4160,1438,2005-08-01 12:50:49
1,2005-07-30 06:03:11,52,9029,4.99,2005-07-30 06:03:11,1,2220,1439,2005-08-04 01:42:11
2,2005-07-31 10:53:44,52,9797,4.99,2005-07-31 10:53:44,1,687,1441,2005-08-09 05:51:44
1,2005-08-22 01:21:14,52,14822,5.99,2005-08-22 01:21:14,1,2835,1450,2005-08-30 03:59:14
2,2005-08-23 17:00:12,52,15891,5.99,2005-08-23 17:00:12,1,2168,1452,2005-08-31 21:12:12
2,2005-05-29 14:41:18,53,783,5.99,2005-05-29 14:41:18,2,3046,1457,2005-06-06 10:39:18
2,2005-05-30 02:01:21,53,856,9.99,2005-05-30 02:01:21,1,3969,1458,2005-06-07 03:25:21
1,2005-06-17 09:10:09,53,1964,0.99,2005-06-17 09:10:09,1,3390,1460,2005-06-21 15:08:09
1,2005-06-18 15:26:30,53,2388,2.99,2005-06-18 15:26:30,1,2923,1461,2005-06-20 20:24:30
2,2005-06-20 19:47:12,53,3140,2.99,2005-06-20 19:47:12,1,2936,1463,2005-06-24 23:24:12
2,2005-06-21 03:01:10,53,3244,0.99,2005-06-21 03:01:10,2,291,1464,2005-06-24 06:59:10
2,2005-07-09 10:14:39,53,5185,2.99,2005-07-09 10:14:39,1,357,1467,2005-07-10 13:31:39
1,2005-07-28 03:52:21,53,7699,4.99,2005-07-28 03:52:21,2,4332,1469,2005-08-01 05:00:21
1,2005-07-30 18:13:13,53,9343,4.99,2005-07-30 18:13:13,1,3521,1470,2005-08-02 13:48:13
1,2005-08-01 14:14:59,53,10594,3.99,2005-08-01 14:14:59,2,1826,1472,2005-08-07 10:48:59
1,2005-08-21 19:59:30,53,14671,4.99,2005-08-21 19:59:30,1,2622,1480,2005-08-22 19:39:30
2,2006-02-14 15:16:03,53,11657,7.98,2006-02-14 15:16:03,2,3043,1482,
2,2005-05-26 07:03:49,54,198,4.99,2005-05-26 07:03:49,1,1789,1484,2005-06-04 11:45:49
1,2005-06-16 02:19:02,54,1556,4.99,2005-06-16 02:19:02,2,533,1487,2005-06-17 22:36:02
1,2005-06-16 03:22:00,54,1571,2.99,2005-06-16 03:22:00,1,1019,1488,2005-06-22 23:27:00
2,2005-07-08 09:51:02,54,4657,4.99,2005-07-08 09:51:02,2,1002,1491,2005-07-09 09:29:02
1,2005-07-10 21:59:29,54,5929,2.99,2005-07-10 21:59:29,2,4303,1493,2005-07-14 20:20:29
1,2005-07-12 18:03:50,54,6813,0.99,2005-07-12 18:03:50,1,135,1497,2005-07-16 16:30:50
2,2005-07-30 04:44:18,54,8992,4.99,2005-07-30 04:44:18,1,4478,1498,2005-08-01 00:29:18
2,2005-08-01 10:27:42,54,10489,5.99,2005-08-01 10:27:42,1,4067,1499,2005-08-07 12:56:42
2,2005-08-02 00:47:16,54,10882,5.99,2005-08-02 00:47:16,1,1349,1500,2005-08-09 22:11:16
1,2005-08-02 03:33:14,54,10956,4.99,2005-08-02 03:33:14,2,4372,1501,2005-08-09 09:20:14
2,2005-08-19 02:57:37,54,12872,0.99,2005-08-19 02:57:37,1,1975,1507,2005-08-22 23:23:37
1,2005-08-23 05:20:36,54,15567,4.99,2005-08-23 05:20:36,2,2506,1512,2005-08-24 10:09:36
1,2005-05-28 08:31:14,55,555,4.99,2005-05-28 08:31:14,2,4397,1513,2005-05-30 07:34:14
1,2005-05-31 03:46:19,55,1027,9.99,2005-05-31 03:46:19,1,2718,1514,2005-06-09 03:50:19
2,2005-06-16 21:53:05,55,1825,2.99,2005-06-16 21:53:05,2,2908,1516,2005-06-20 17:22:05
2,2005-08-02 14:49:51,55,11287,1.99,2005-08-02 14:49:51,2,927,1528,2005-08-09 09:19:51
1,2005-08-21 19:51:11,55,14667,2.99,2005-08-21 19:51:11,1,2608,1533,2005-08-23 17:37:11
1,2005-06-17 21:40:29,56,2140,0.99,2005-06-17 21:40:29,1,2395,1540,2005-06-19 00:42:29
1,2005-06-18 21:26:03,56,2485,4.99,2005-06-18 21:26:03,2,1562,1541,2005-06-21 22:09:03
1,2005-06-20 08:59:37,56,2989,0.99,2005-06-20 08:59:37,2,1586,1542,2005-06-22 03:27:37
2,2005-07-06 13:19:34,56,3771,2.99,2005-07-06 13:19:34,2,1373,1544,2005-07-10 10:27:34
1,2005-07-07 06:10:55,56,4097,3.99,2005-07-07 06:10:55,1,2454,1545,2005-07-11 02:45:55
1,2005-07-09 08:05:23,56,5142,4.99,2005-07-09 08:05:23,2,369,1547,2005-07-13 12:37:23
1,2005-08-02 03:20:39,56,10946,4.99,2005-08-02 03:20:39,1,4271,1554,2005-08-05 02:59:39
2,2005-08-18 14:06:39,56,12537,1.99,2005-08-18 14:06:39,2,57,1557,2005-08-25 09:36:39
2,2005-08-21 15:16:29,56,14534,0.99,2005-08-21 15:16:29,1,2514,1562,2005-08-26 16:18:29
2,2005-08-23 10:23:28,56,15702,7.99,2005-08-23 10:23:28,2,1602,1563,2005-08-29 11:08:28
2,2006-02-14 15:16:03,56,15714,4.99,2006-02-14 15:16:03,1,2083,1564,
2,2005-07-12 01:50:21,57,6482,4.99,2005-07-12 01:50:21,2,4135,1577,2005-07-14 06:49:21
2,2005-07-12 10:51:09,57,6649,4.99,2005-07-12 10:51:09,2,70,1579,2005-07-14 16:05:09
2,2005-07-30 10:07:20,57,9136,0.99,2005-07-30 10:07:20,2,1734,1582,2005-07-31 08:20:20
1,2005-07-31 07:34:52,57,9703,0.99,2005-07-31 07:34:52,2,2708,1584,2005-08-03 13:33:52
2,2005-07-31 11:28:07,57,9812,2.99,2005-07-31 11:28:07,2,1540,1585,2005-08-01 12:35:07
2,2005-08-20 10:51:27,57,13743,0.99,2005-08-20 10:51:27,1,3693,1589,2005-08-24 15:54:27
1,2005-05-26 11:31:50,58,230,0.99,2005-05-26 11:31:50,1,1085,1593,2005-05-30 15:22:50
1,2005-07-29 23:34:21,58,8853,0.99,2005-07-29 23:34:21,2,2323,1604,2005-07-31 21:20:21
2,2005-07-31 02:22:13,58,9561,2.99,2005-07-31 02:22:13,2,1079,1605,2005-08-03 07:00:13
1,2005-07-31 19:39:38,58,10068,4.99,2005-07-31 19:39:38,1,4000,1607,2005-08-05 22:49:38
1,2005-08-02 19:44:04,58,11416,6.99,2005-08-02 19:44:04,1,1848,1610,2005-08-11 15:30:04
2,2005-08-21 07:29:05,58,14305,5.99,2005-08-21 07:29:05,1,2056,1616,2005-08-27 08:18:05
2,2005-05-30 16:10:35,59,951,2.99,2005-05-30 16:10:35,2,1395,1621,2005-05-31 19:01:35
1,2005-06-16 15:29:29,59,1728,3.99,2005-06-16 15:29:29,1,1366,1624,2005-06-23 12:47:29
1,2005-06-20 04:13:04,59,2921,3.99,2005-06-20 04:13:04,1,1785,1625,2005-06-28 01:28:04
2,2005-07-09 10:39:31,59,5195,8.99,2005-07-09 10:39:31,1,3399,1630,2005-07-18 13:54:31
2,2005-08-02 18:48:29,59,11396,4.99,2005-08-02 18:48:29,2,1155,1637,2005-08-04 16:05:29
1,2005-08-20 05:10:14,59,13573,2.99,2005-08-20 05:10:14,1,3032,1640,2005-08-22 00:59:14
2,2005-08-20 16:57:11,59,13921,4.99,2005-08-20 16:57:11,2,3943,1641,2005-08-22 19:25:11
1,2005-07-27 13:57:50,60,7331,3.99,2005-07-27 13:57:50,1,2090,1656,2005-07-31 08:59:50
1,2005-07-27 19:56:31,60,7494,0.99,2005-07-27 19:56:31,1,2259,1657,2005-07-30 14:28:31
1,2005-07-30 18:36:24,60,9356,4.99,2005-07-30 18:36:24,1,4188,1658,2005-08-03 14:10:24
1,2005-07-31 09:31:54,60,9761,4.99,2005-07-31 09:31:54,2,3778,1659,2005-08-03 11:02:54
2,2006-02-14 15:16:03,60,12489,9.98,2006-02-14 15:16:03,2,387,1670,
1,2005-05-31 22:47:45,61,1157,0.99,2005-05-31 22:47:45,1,1449,1672,2005-06-02 18:01:45
2,2005-07-27 04:01:15,61,7071,1.99,2005-07-27 04:01:15,2,4361,1674,2005-08-03 05:18:15
2,2005-07-28 17:37:28,61,8075,4.99,2005-07-28 17:37:28,2,2175,1676,2005-07-29 11:56:28
2,2005-07-06 16:35:40,62,3843,2.99,2005-07-06 16:35:40,1,3844,1695,2005-07-07 18:29:40
2,2005-07-31 20:07:10,62,10080,0.99,2005-07-31 20:07:10,2,4355,1699,2005-08-04 23:07:10
1,2005-08-02 15:22:47,62,11297,5.99,2005-08-02 15:22:47,1,2531,1701,2005-08-11 18:45:47
2,2005-08-20 02:27:13,62,13512,8.99,2005-08-20 02:27:13,2,4508,1703,2005-08-28 04:40:13
2,2005-08-21 16:50:34,62,14574,1.99,2005-08-21 16:50:34,2,1611,1704,2005-08-26 14:24:34
1,2005-08-23 01:15:18,62,15464,6.99,2005-08-23 01:15:18,2,3235,1707,2005-08-29 02:58:18
2,2005-07-06 20:34:10,63,3923,8.99,2005-07-06 20:34:10,1,2039,1710,2005-07-13 19:20:10
2,2005-07-10 14:10:22,63,5788,4.99,2005-07-10 14:10:22,2,1707,1713,2005-07-14 19:46:22
1,2005-07-31 01:47:40,63,9546,4.99,2005-07-31 01:47:40,2,211,1719,2005-08-02 07:25:40
1,2005-08-22 17:30:25,63,15229,2.99,2005-08-22 17:30:25,1,320,1733,2005-08-23 14:13:25
1,2005-05-28 12:05:33,64,587,0.99,2005-05-28 12:05:33,2,1413,1735,2005-05-30 13:45:33
2,2005-06-15 11:51:30,64,1335,0.99,2005-06-15 11:51:30,2,1713,1737,2005-06-16 16:42:30
2,2005-07-06 23:14:16,64,3982,0.99,2005-07-06 23:14:16,2,4327,1739,2005-07-08 21:21:16
1,2005-07-07 15:38:25,64,4288,4.99,2005-07-07 15:38:25,2,1508,1740,2005-07-13 16:23:25
2,2005-07-08 23:54:49,64,4971,5.99,2005-07-08 23:54:49,1,460,1743,2005-07-16 00:15:49
1,2005-07-31 15:04:57,64,9924,3.99,2005-07-31 15:04:57,2,1986,1757,2005-08-05 20:07:57
1,2005-08-18 09:43:58,64,12409,0.99,2005-08-18 09:43:58,2,2568,1761,2005-08-19 15:02:58
1,2005-08-21 02:59:48,64,14167,5.99,2005-08-21 02:59:48,1,1005,1764,2005-08-29 22:17:48
2,2006-02-14 15:16:03,64,13333,4.99,2006-02-14 15:16:03,2,1092,1766,
1,2005-07-06 01:32:46,65,3535,4.99,2005-07-06 01:32:46,1,4214,1771,2005-07-11 03:15:46
2,2005-07-08 08:42:40,65,4635,3.99,2005-07-08 08:42:40,1,2434,1773,2005-07-14 10:31:40
2,2005-07-29 06:27:01,65,8404,5.99,2005-07-29 06:27:01,1,2086,1778,2005-08-07 04:33:01
1,2005-07-30 16:12:28,65,9293,3.99,2005-07-30 16:12:28,2,1676,1779,2005-08-05 18:34:28
2,2005-08-02 08:08:00,65,11100,5.99,2005-08-02 08:08:00,1,3047,1780,2005-08-10 07:19:00
2,2005-08-02 21:35:00,65,11461,4.99,2005-08-02 21:35:00,1,4343,1782,2005-08-05 01:34:00
2,2005-08-17 13:16:38,65,11845,2.99,2005-08-17 13:16:38,1,14,1783,2005-08-18 11:21:38
1,2005-08-17 23:02:00,65,12114,7.99,2005-08-17 23:02:00,1,1405,1784,2005-08-26 18:02:00
2,2005-08-20 09:07:52,65,13692,0.99,2005-08-20 09:07:52,1,1928,1786,2005-08-21 05:17:52
2,2005-08-21 02:04:57,65,14140,6.99,2005-08-21 02:04:57,2,2070,1787,2005-08-29 06:41:57
1,2005-06-15 04:34:27,66,1236,2.99,2005-06-15 04:34:27,1,3182,1790,2005-06-18 08:15:27
2,2005-07-07 05:31:55,66,4088,2.99,2005-07-07 05:31:55,1,234,1799,2005-07-15 07:35:55
2,2005-07-10 21:12:16,66,5915,0.99,2005-07-10 21:12:16,2,2464,1803,2005-07-15 16:59:16
1,2005-07-11 22:46:10,66,6402,3.99,2005-07-11 22:46:10,1,2576,1806,2005-07-16 04:02:10
1,2005-08-18 20:20:59,66,12699,0.99,2005-08-18 20:20:59,1,3695,1815,2005-08-22 17:00:59
2,2005-08-21 01:31:25,66,14123,2.99,2005-08-21 01:31:25,1,143,1817,2005-08-23 02:32:25
1,2005-06-19 02:08:39,67,2542,3.99,2005-06-19 02:08:39,1,1446,1826,2005-06-26 20:25:39
2,2005-06-19 19:44:12,67,2810,0.99,2005-06-19 19:44:12,2,2558,1827,2005-06-20 19:41:12
2,2005-07-09 19:52:44,67,5399,2.99,2005-07-09 19:52:44,2,261,1830,2005-07-10 18:31:44
2,2005-07-27 11:48:37,67,7277,5.99,2005-07-27 11:48:37,1,1544,1833,2005-08-03 07:20:37
2,2005-07-28 10:57:15,67,7895,0.99,2005-07-28 10:57:15,2,900,1834,2005-08-02 15:10:15
2,2005-06-19 10:53:42,68,2662,4.99,2005-06-19 10:53:42,1,3936,1848,2005-06-20 11:41:42
1,2005-06-19 12:44:20,68,2686,2.99,2005-06-19 12:44:20,1,2686,1849,2005-06-20 16:00:20
1,2005-07-06 05:11:04,68,3598,0.99,2005-07-06 05:11:04,2,1317,1850,2005-07-09 02:03:04
2,2005-07-06 15:05:50,68,3801,4.99,2005-07-06 15:05:50,1,4209,1851,2005-07-12 12:56:50
1,2005-07-08 21:56:00,68,4925,3.99,2005-07-08 21:56:00,2,2169,1854,2005-07-14 17:17:00
2,2005-07-31 05:33:57,68,9642,4.99,2005-07-31 05:33:57,1,3550,1858,2005-08-05 04:54:57
2,2005-05-28 11:49:00,69,584,4.99,2005-05-28 11:49:00,1,1833,1867,2005-06-01 11:54:00
