assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,confidence_score,chembl_id,cell_id,tissue_id
7667,,Rattus norvegicus,,A,N,Intermediate,Thyroid gland,10116.0,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,50597,,,1,10130,BAO_0000218,1,CHEMBL627036,,2046.0
7668,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,50597,,,1,10130,BAO_0000218,1,CHEMBL875340,,178.0
7669,,Rattus norvegicus,,A,N,Intermediate,Heart,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,50597,,,1,10130,BAO_0000218,1,CHEMBL627037,,948.0
7670,,Rattus norvegicus,,A,N,Intermediate,Kidney,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,50597,,,1,10130,BAO_0000218,1,CHEMBL627038,,2113.0
7671,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,50597,,,1,10130,BAO_0000218,1,CHEMBL627039,,2107.0
7672,,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,50597,,,1,10130,BAO_0000218,1,CHEMBL627040,,2385.0
7673,,Rattus norvegicus,,A,N,Intermediate,Spleen,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,50597,,,1,10130,BAO_0000218,1,CHEMBL624663,,2106.0
7674,,Rattus norvegicus,,A,N,Intermediate,Thyroid gland,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,50597,,,1,10130,BAO_0000218,1,CHEMBL625963,,2046.0
7675,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,50597,,,1,10130,BAO_0000218,1,CHEMBL876799,,955.0
7676,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,50597,,,1,10130,BAO_0000218,1,CHEMBL626133,,2048.0
7677,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,50597,,,1,10130,BAO_0000218,1,CHEMBL626134,,
7678,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,50597,,,1,6295,BAO_0000218,1,CHEMBL626135,,
7679,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,50597,,,1,6296,BAO_0000218,1,CHEMBL626136,,
7680,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,50597,,,1,6296,BAO_0000218,1,CHEMBL626137,,
7681,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,50597,,,1,6295,BAO_0000218,1,CHEMBL626138,,
7682,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,50597,,,1,6296,BAO_0000218,1,CHEMBL626139,,
7683,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,50597,,,1,17260,BAO_0000218,1,CHEMBL626140,,
7684,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,50597,,,1,17260,BAO_0000218,1,CHEMBL626141,,
7685,,Rattus norvegicus,,A,N,Intermediate,,10116.0,C24h in rat p.o. at 20 mg/kg concentration,50597,,,1,17686,BAO_0000218,1,CHEMBL626142,,
7686,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL627930,,2385.0
7687,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,50597,,,1,9866,BAO_0000218,1,CHEMBL627931,,2385.0
7688,In vivo,Rattus norvegicus,,A,N,Intermediate,Muscle tissue,10116.0,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL627932,,2385.0
7689,In vivo,Rattus norvegicus,,A,N,Intermediate,Spleen,10116.0,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL627933,,2106.0
7690,In vivo,Rattus norvegicus,,A,N,Intermediate,Spleen,10116.0,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,50597,,,1,9866,BAO_0000218,1,CHEMBL627934,,2106.0
7691,In vivo,Rattus norvegicus,,A,N,Intermediate,Spleen,10116.0,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL627935,,2106.0
7692,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,50597,,,1,9866,BAO_0000218,1,CHEMBL627936,,178.0
7693,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,50597,,,1,9866,BAO_0000218,1,CHEMBL627937,,178.0
7694,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,50597,,,1,9866,BAO_0000218,1,CHEMBL627938,,178.0
7695,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,50597,,,1,9866,BAO_0000218,1,CHEMBL627939,,178.0
7696,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,50597,,,1,9866,BAO_0000218,1,CHEMBL627940,,178.0
7697,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,50597,,,1,9866,BAO_0000218,1,CHEMBL627941,,178.0
7698,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,50597,,,1,9866,BAO_0000218,1,CHEMBL876800,,178.0
7699,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,50597,,,1,9866,BAO_0000218,1,CHEMBL627942,,178.0
7700,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,50597,,,1,9866,BAO_0000218,1,CHEMBL627943,,178.0
7701,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,50597,,,1,9866,BAO_0000218,1,CHEMBL627944,,178.0
7702,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL627945,,178.0
7703,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL628584,,178.0
7704,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA at 15 min,50597,,,1,9866,BAO_0000218,1,CHEMBL628585,,178.0
7705,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL628586,,178.0
7706,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA at 30 min,50597,,,1,9866,BAO_0000218,1,CHEMBL628587,,178.0
7707,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL628588,,178.0
7708,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,50597,,,1,9866,BAO_0000218,1,CHEMBL628589,,178.0
7709,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,50597,,,1,9866,BAO_0000218,1,CHEMBL625304,,178.0
7710,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL625305,,178.0
7711,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL625306,,178.0
7712,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,50597,,,1,9866,BAO_0000218,1,CHEMBL625307,,178.0
7713,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,50597,,,1,9866,BAO_0000218,1,CHEMBL625308,,178.0
7714,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL627740,,178.0
7715,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL627741,,178.0
7716,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,50597,,,1,9866,BAO_0000218,1,CHEMBL627742,,178.0
7717,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,50597,,,1,9866,BAO_0000218,1,CHEMBL627743,,178.0
7718,In vivo,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,50597,,,1,9866,BAO_0000218,1,CHEMBL627744,,178.0
7719,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,50597,,,1,9866,BAO_0000218,1,CHEMBL627745,,10000001.0
7720,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,50597,,,1,9866,BAO_0000218,1,CHEMBL627746,,10000001.0
7721,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,50597,,,1,9866,BAO_0000218,1,CHEMBL627747,,10000001.0
7722,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,50597,,,1,9866,BAO_0000218,1,CHEMBL876810,,10000001.0
7723,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,50597,,,1,9866,BAO_0000218,1,CHEMBL627748,,10000001.0
7724,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,50597,,,1,9866,BAO_0000218,1,CHEMBL627749,,10000001.0
7725,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,50597,,,1,9866,BAO_0000218,1,CHEMBL627750,,10000001.0
7726,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,50597,,,1,9866,BAO_0000218,1,CHEMBL618728,,10000001.0
7727,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,50597,,,1,9866,BAO_0000218,1,CHEMBL618729,,10000001.0
7728,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA at 15 min,50597,,,1,9866,BAO_0000218,1,CHEMBL618730,,10000001.0
7729,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL618731,,10000001.0
7730,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA at 30 min,50597,,,1,9866,BAO_0000218,1,CHEMBL618732,,10000001.0
7731,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL618733,,10000001.0
7732,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,50597,,,1,9866,BAO_0000218,1,CHEMBL618734,,10000001.0
7733,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL618735,,10000001.0
7734,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,50597,,,1,9866,BAO_0000218,1,CHEMBL876602,,10000001.0
7735,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL618736,,10000001.0
7736,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,50597,,,1,9866,BAO_0000218,1,CHEMBL618737,,10000001.0
7737,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL618738,,10000001.0
7738,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,50597,,,1,9866,BAO_0000218,1,CHEMBL618739,,10000001.0
7739,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,50597,,,1,9866,BAO_0000218,1,CHEMBL618740,,10000001.0
7740,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,50597,,,1,9866,BAO_0000218,1,CHEMBL618741,,10000001.0
7741,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,50597,,,1,9866,BAO_0000218,1,CHEMBL618742,,10000001.0
7742,In vivo,Rattus norvegicus,,A,N,Intermediate,Bone,10116.0,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,50597,,,1,9866,BAO_0000218,1,CHEMBL618743,,10000001.0
7743,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Half-life from rat plasma at a single oral dose of 25 mg/kg,50597,,,1,17752,BAO_0000218,1,CHEMBL618744,,1969.0
7744,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Half-life in male rat,50597,,,1,5610,BAO_0000218,1,CHEMBL618745,,
7745,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Half-life in rat after peroral administration at 10 mg/kg concentration,50597,,,1,5939,BAO_0000218,1,CHEMBL620479,,
7746,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Half-life in rat after peroral administration at 5 mg/kg concentration,50597,,,1,5939,BAO_0000218,1,CHEMBL620480,,
7747,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Half-life in rat at a dose of 3 mg/kg,50597,,,1,17771,BAO_0000218,1,CHEMBL620481,,
7748,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Half-life was evaluated in rats,50597,,,1,1974,BAO_0000218,1,CHEMBL620482,,
7749,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Half-life was measured in rat,50597,,,1,4239,BAO_0000218,1,CHEMBL876603,,
7750,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Half-life period for the compound was determined in rats at 50 mg/kg dose,50597,,,1,6681,BAO_0000218,1,CHEMBL620483,,
7751,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Half-life period in rats after intravenous administration at 5 mg/kg,50597,,,1,17752,BAO_0000218,1,CHEMBL620484,,
7752,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Half-life period in rat at 10 mg/kg,50597,,,1,6046,BAO_0000218,1,CHEMBL620485,,
7753,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",50597,,,1,6685,BAO_0000218,1,CHEMBL620486,,
7754,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",50597,,,1,6685,BAO_0000218,1,CHEMBL620487,,
7755,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",50597,,,1,6685,BAO_0000218,1,CHEMBL620488,,
7756,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Half-life time in rat the dose of 2 mg/kg,50597,,,1,4727,BAO_0000218,1,CHEMBL620489,,
7757,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,50597,,,1,1088,BAO_0000218,1,CHEMBL620490,,
7758,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,50597,,,1,5610,BAO_0000218,1,CHEMBL620491,,
7759,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",50597,,,1,3032,BAO_0000218,1,CHEMBL876604,,1969.0
7760,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Oral half life was determined,50597,,,1,5199,BAO_0000218,1,CHEMBL620492,,
7761,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",50597,,,1,14941,BAO_0000218,1,CHEMBL620493,,
7762,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Pharmacokinetic property (t1/2) in rat,50597,,,1,4408,BAO_0000218,1,CHEMBL620494,,
7763,,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Plasma elimination half-life was determined,50597,,,1,2552,BAO_0000218,1,CHEMBL620495,,1969.0
7764,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,50597,,,1,5199,BAO_0000218,1,CHEMBL620496,,1969.0
7765,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Plasma half life was observed after intravenous administration in rat,50597,,,1,15662,BAO_0000218,1,CHEMBL620497,,1969.0
7766,,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Plasma half-life was determined,50597,,,1,1465,BAO_0000218,1,CHEMBL620498,,1969.0
7767,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Plasma half-life following oral administration in Fisher rats,50597,,,1,1446,BAO_0000218,1,CHEMBL620499,,1969.0
