curated_by,assay_category,src_id,assay_cell_type,assay_strain,description,assay_subcellular_fraction,chembl_id,relationship_type,confidence_score,src_assay_id,cell_id,assay_organism,assay_tax_id,bao_format,tid,variant_id,assay_id,assay_tissue,doc_id,assay_type,assay_test_type,tissue_id
Autocuration,,1,,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,CHEMBL615362,H,8,,,,,BAO_0000019,19640,,139,,10543,F,,
Expert,,1,,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,CHEMBL615363,H,8,,,,,BAO_0000019,19640,,140,,10543,F,,
Autocuration,,1,,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,CHEMBL615364,H,8,,,,,BAO_0000357,19640,,141,,10543,B,,
Expert,,1,,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,CHEMBL615365,H,8,,,,,BAO_0000019,19640,,142,,10543,F,,
Intermediate,,1,P338,,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,,CHEMBL615366,N,1,,524.0,Mus musculus,10090.0,BAO_0000219,80360,,143,,11365,F,,
Intermediate,,1,P338,,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,,CHEMBL615367,N,1,,524.0,Mus musculus,10090.0,BAO_0000219,80360,,144,,11365,F,,
Intermediate,,1,PBL,,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,,CHEMBL615368,N,1,,554.0,Homo sapiens,9606.0,BAO_0000219,80384,,145,,11803,F,,
Autocuration,,1,,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,,CHEMBL615369,U,0,,,Ovis aries,9940.0,BAO_0000019,22226,,146,,11803,F,,
Autocuration,,1,,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,,CHEMBL615370,U,0,,,Ovis aries,9940.0,BAO_0000019,22226,,147,,11803,F,,
Autocuration,,1,,,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),,CHEMBL615673,H,8,,,,,BAO_0000357,191,,148,,12278,B,,
Autocuration,,1,,,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,,CHEMBL615674,U,0,,,Homo sapiens,9606.0,BAO_0000019,22226,,149,,8249,F,,
Autocuration,,1,,,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,,CHEMBL615675,U,0,,,Homo sapiens,9606.0,BAO_0000019,22226,,150,,8249,F,,
Autocuration,,1,CCRF-CEM,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,,CHEMBL615676,U,0,,635.0,Homo sapiens,9606.0,BAO_0000219,22226,,151,,8249,F,,
Autocuration,,1,CCRF-CEM,,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,,CHEMBL615677,U,0,,635.0,Homo sapiens,9606.0,BAO_0000219,22226,,152,,8249,F,,
Autocuration,,1,CCRF-CEM,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,,CHEMBL615678,U,0,,635.0,Homo sapiens,9606.0,BAO_0000219,22226,,153,,8249,F,,
Autocuration,,1,CCRF-CEM,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,,CHEMBL615679,U,0,,635.0,Homo sapiens,9606.0,BAO_0000219,22226,,154,,8249,F,,
Autocuration,,1,,,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,,CHEMBL615680,U,0,,,Homo sapiens,9606.0,BAO_0000019,22226,,155,,8249,F,,
Autocuration,,1,,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,,CHEMBL615681,U,0,,,Homo sapiens,9606.0,BAO_0000019,22226,,156,,8249,F,,
Autocuration,,1,,,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,,CHEMBL857972,H,6,,,,,BAO_0000249,104290,,157,,16992,B,,
Intermediate,,1,,,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,,CHEMBL857899,N,1,,,Streptococcus pyogenes,1314.0,BAO_0000218,50264,,158,,10543,F,,
Intermediate,,1,,,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),,CHEMBL615371,N,1,,,Human herpesvirus 3,10335.0,BAO_0000218,50527,,159,,17833,F,,
Expert,,1,HEL,,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,,CHEMBL615372,N,1,,468.0,vericilla zoster virus,10335.0,BAO_0000218,50527,,160,,17290,F,,
Intermediate,,1,,,Antiviral activity against 07/1 strain of VZV; ND: No data,,CHEMBL615373,N,1,,,vericilla zoster virus,10335.0,BAO_0000218,50527,,161,,17290,F,,
Intermediate,,1,,,Antiviral activity against 07/1 strain of VZV; ND=No data,,CHEMBL615374,N,1,,,vericilla zoster virus,10335.0,BAO_0000218,50527,,162,,17290,F,,
Intermediate,,1,,,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",,CHEMBL615375,N,1,,,escherichia cloac,561.0,BAO_0000218,50145,,163,,10932,F,,
Autocuration,,1,,,Ratio of Ki at A2 to Ki at A1 receptors,,CHEMBL615376,U,0,,,,,BAO_0000019,22226,,164,,9707,B,,
Expert,,1,,,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",,CHEMBL615377,H,8,,,Candida albicans,5476.0,BAO_0000249,11143,,165,,2346,B,,
Expert,,1,,,"Inhibition of 1,3-beta-glucan synthase",,CHEMBL615378,H,8,,,Candida glabrata CBS 138,284593.0,BAO_0000357,18077,,166,,2205,B,,
Intermediate,,1,1-87 tumor cell line,,Inhibition of growth of 1-87 human tumor cell line,,CHEMBL615379,N,1,,832.0,Homo sapiens,9606.0,BAO_0000219,80609,,167,,11900,F,,
Expert,,1,,,Inhibition of 1-lipoxygenase (LOX)in RBL cells,,CHEMBL615380,D,9,,,Rattus norvegicus,10116.0,BAO_0000219,12166,,168,,14864,B,,
Autocuration,,1,,,Inhibitory activity against soybean 1-lipoxygenase (SLO),,CHEMBL615381,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,169,,16474,B,,
Autocuration,,1,,,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,,CHEMBL615382,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,170,,16474,B,,
Autocuration,,1,,,% inhibition against soybean 1-lipoxygenase (SLO),,CHEMBL615383,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,171,,16474,B,,
Autocuration,,1,,,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,,CHEMBL615384,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,172,,16474,B,,
Autocuration,,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,,CHEMBL615385,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,173,,3094,B,,
Autocuration,,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,,CHEMBL615386,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,174,,3094,B,,
Autocuration,,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,,CHEMBL615387,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,175,,3094,B,,
Autocuration,,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,,CHEMBL615388,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,176,,3094,B,,
Autocuration,,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,,CHEMBL615214,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,177,,3094,B,,
Autocuration,,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,,CHEMBL827087,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,178,,3094,B,,
Autocuration,,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,,CHEMBL615215,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,179,,3094,B,,
Autocuration,,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,,CHEMBL615216,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,180,,3094,B,,
Autocuration,,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,,CHEMBL615217,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,181,,3094,B,,
Autocuration,,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,,CHEMBL615218,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,182,,3094,B,,
Autocuration,,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,,CHEMBL615219,D,9,,,Glycine max,3847.0,BAO_0000357,100171,,183,,3094,B,,
Autocuration,,1,,,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,,CHEMBL615220,U,0,,,Mus musculus,10090.0,BAO_0000019,22226,,184,,10413,B,,
Intermediate,,1,C3H 10T1/2,,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),,CHEMBL615221,N,1,,294.0,Mus musculus,10090.0,BAO_0000219,80049,,185,,16929,F,,
Intermediate,,1,,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,CHEMBL615222,U,0,,,,,BAO_0000019,22226,,186,,1229,F,,
Autocuration,,1,,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,CHEMBL615223,H,8,,,,,BAO_0000357,11489,,187,,16587,B,,
Autocuration,,1,,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,CHEMBL615224,H,8,,,,,BAO_0000357,11862,,188,,16587,B,,
Autocuration,,1,,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,CHEMBL615225,H,8,,,,,BAO_0000357,11862,,189,,16587,B,,
Autocuration,,1,,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,CHEMBL615226,H,8,,,,,BAO_0000357,11489,,190,,16587,B,,
Autocuration,,1,,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,CHEMBL615227,H,8,,,,,BAO_0000357,11862,,191,,16587,B,,
Expert,,1,,,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,CHEMBL615228,D,9,,,Bos taurus,9913.0,BAO_0000019,12347,,192,,8058,F,,
Expert,,1,,,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,CHEMBL615229,D,9,,,Rattus norvegicus,10116.0,BAO_0000357,100120,,193,,9065,B,,
Expert,,1,,,Inhibition of 11 beta-hydroxylase from rat adrenal gland,,CHEMBL615230,D,9,,,Rattus norvegicus,10116.0,BAO_0000357,100120,,194,Adrenal gland,8865,B,,2369.0
Expert,,1,,,Inhibition of rat adrenal 11-beta-hydroxylase,,CHEMBL615231,D,9,,,Rattus norvegicus,10116.0,BAO_0000357,100120,,195,,9066,B,,
Expert,,1,,,Inhibition of rat adrenal 11-beta-hydroxylase,,CHEMBL884520,D,9,,,Rattus norvegicus,10116.0,BAO_0000357,100120,,196,,8394,B,,
Expert,,1,,,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,CHEMBL615232,D,9,,,Rattus norvegicus,10116.0,BAO_0000357,100120,,197,,8394,B,,
Autocuration,,1,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,CHEMBL615233,H,8,,,,,BAO_0000019,10328,,198,,6431,B,,
Autocuration,,1,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,CHEMBL827088,H,8,,,,,BAO_0000357,11490,,199,,6431,B,,
Autocuration,,1,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,CHEMBL615234,H,8,,,,,BAO_0000357,11490,,200,,6431,B,,
Autocuration,,1,,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,CHEMBL615235,H,8,,,,,BAO_0000019,11134,,201,,9295,F,,
Autocuration,,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,CHEMBL615236,H,8,,,,,BAO_0000019,12052,,202,,10193,B,,
Autocuration,,1,,,Compound was tested in vitro for inhibition of 12-LO human platelet,,CHEMBL615237,H,8,,,,,BAO_0000019,11134,,203,,13622,B,,
Autocuration,,1,,,Inhibitory concentration against human platelet 12-lipoxygenase,,CHEMBL615238,H,8,,,,,BAO_0000019,11134,,204,,12079,F,,
Autocuration,,1,,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,CHEMBL615239,H,8,,,,,BAO_0000019,11134,,205,,13622,B,,
Autocuration,,1,,,Inhibitory concentration against human platelet 12-lipoxygenase,,CHEMBL615240,D,9,,,Homo sapiens,9606.0,BAO_0000019,11134,,206,,12079,F,,
Expert,,1,,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,CHEMBL615241,H,8,,,,,BAO_0000019,11835,,207,,13500,B,,
Expert,,1,,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,CHEMBL615242,H,8,,,,,BAO_0000357,11601,,208,,13723,B,,
Autocuration,,1,,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,CHEMBL615243,H,8,,,,,BAO_0000019,11134,,209,,16474,B,,
Autocuration,,1,,,Inhibitory activity against human platelet 12-lipoxygenase,,CHEMBL615244,H,8,,,,,BAO_0000019,11134,,210,,1630,B,,
Autocuration,,1,,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,CHEMBL615245,H,8,,,,,BAO_0000019,11134,,211,,167,B,,
Autocuration,,1,,,% inhibition against human platelet 12-lipoxygenase (12-HLO),,CHEMBL615246,H,8,,,,,BAO_0000019,11134,,212,,16474,B,,
Autocuration,,1,,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,CHEMBL615247,H,8,,,,,BAO_0000019,11134,,213,,167,B,,
Autocuration,,1,,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,CHEMBL615248,H,8,,,,,BAO_0000019,11134,,214,,16474,B,,
Autocuration,,1,,,Inhibitory activity towards porcine 12-lipoxygenase,,CHEMBL615249,H,8,,,,,BAO_0000357,11601,,215,,10091,B,,
Autocuration,,1,,,Tested for inhibition against porcine 12-LO,,CHEMBL615250,H,8,,,,,BAO_0000357,11601,,216,,11966,B,,
Autocuration,,1,,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,CHEMBL615251,H,8,,,,,BAO_0000019,12052,,217,,951,B,,
Autocuration,,1,,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,CHEMBL615252,H,8,,,,,BAO_0000019,12052,,218,,10997,B,,
Expert,,1,,,In vitro inhibition of rat platelet 12-lipoxygenase,,CHEMBL828340,H,8,,,,,BAO_0000019,12052,,219,,10193,B,,
Autocuration,,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,CHEMBL615253,H,8,,,,,BAO_0000019,12052,,220,,10193,B,,
Autocuration,,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,CHEMBL615254,H,8,,,,,BAO_0000019,12052,,221,,10193,B,,
Autocuration,,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,CHEMBL615255,H,8,,,,,BAO_0000019,12052,,222,,10193,B,,
Autocuration,,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,CHEMBL615256,H,8,,,,,BAO_0000019,12052,,223,,10193,B,,
Autocuration,,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,CHEMBL615257,H,8,,,,,BAO_0000019,12052,,224,,10193,B,,
Autocuration,,1,,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,CHEMBL615258,H,8,,,,,BAO_0000019,12052,,225,,11087,B,,
Intermediate,,1,41M,,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,,CHEMBL615259,N,1,,621.0,Homo sapiens,9606.0,BAO_0000219,80007,,226,,15569,F,,
Expert,,1,41M,,In vitro antitumor activity against 41M cell line.,,CHEMBL615260,N,1,,621.0,Homo sapiens,9606.0,BAO_0000219,80007,,227,,12989,F,,
Intermediate,,1,41M,,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,,CHEMBL615261,N,1,,621.0,Homo sapiens,9606.0,BAO_0000219,80007,,228,,16745,F,,
Intermediate,,1,41M,,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,,CHEMBL615262,N,1,,621.0,Homo sapiens,9606.0,BAO_0000219,80007,,229,,15569,F,,
Expert,,1,41M,,In vitro antitumor activity against 41McisR cell line.,,CHEMBL615263,N,1,,621.0,Homo sapiens,9606.0,BAO_0000219,80007,,230,,12989,F,,
Expert,,1,41M,,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,,CHEMBL838393,N,1,,621.0,Homo sapiens,9606.0,BAO_0000219,80007,,231,,12989,F,,
Intermediate,,1,41M,,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,,CHEMBL615264,N,1,,621.0,Homo sapiens,9606.0,BAO_0000219,80007,,232,,16745,F,,
Expert,,1,,,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,CHEMBL615265,D,9,,,Homo sapiens,9606.0,BAO_0000357,84,,233,,6210,B,,
Expert,,1,,,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,CHEMBL615266,D,9,,,Homo sapiens,9606.0,BAO_0000357,68,,234,,6210,B,,
Expert,,1,,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,CHEMBL615267,H,8,,,,,BAO_0000357,68,,235,,6226,B,,
Expert,,1,,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,CHEMBL615268,H,8,,,,,BAO_0000357,10201,,236,,17855,B,,
Expert,,1,,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,CHEMBL615269,H,8,,,,,BAO_0000357,10201,,237,,17855,B,,
Expert,,1,,,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,CHEMBL615270,H,8,,,,,BAO_0000357,10201,,238,,17855,B,,
Autocuration,,1,,,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,CHEMBL615271,H,8,,,,,BAO_0000357,12220,,239,,10413,B,,
Autocuration,,1,,,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,CHEMBL615272,H,8,,,Escherichia coli,562.0,BAO_0000357,11303,,240,,10413,B,,
Autocuration,,1,,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,CHEMBL615103,H,8,,,Escherichia coli,562.0,BAO_0000357,11303,,241,,10413,B,,
Autocuration,,1,,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,CHEMBL615104,H,8,,,Escherichia coli,562.0,BAO_0000357,11303,,242,,10413,B,,
Autocuration,,1,,,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,CHEMBL615105,H,8,,,,,BAO_0000357,12220,,243,,10413,B,,
Autocuration,,1,,,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,CHEMBL872866,H,8,,,,,BAO_0000357,12220,,244,,10413,B,,
Autocuration,,1,,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,CHEMBL615106,H,8,,,Sus scrofa,9823.0,BAO_0000357,11303,,245,,7587,B,,
Autocuration,,1,,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,CHEMBL615107,H,8,,,Sus scrofa,9823.0,BAO_0000019,11303,,246,,7587,B,,
Autocuration,,1,,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,CHEMBL615108,H,8,,,Sus scrofa,9823.0,BAO_0000357,11303,,247,,7587,B,,
Autocuration,,1,,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,CHEMBL615109,H,8,,,Sus scrofa,9823.0,BAO_0000357,11303,,248,,7587,B,,
