FiYe,SeN,IndiIs,ChiIs,CounRegPe,FuCenN,ProgProc,TrDev,Biodi,SecN,Sta,OrganiID,FCeID,UntAmoPrBud,BraID,CouRegID,YouIss,GenEqu,OrgS,CouRegN,FSTCPe,OrganiNa,OrganTy,BrNa,ClimChaMiti,Deserti,PartiDeveAGoGove,UrbIss,DisIss,ICTAAToFoDevelo,KnowlFoDev,OrganCl,ContiID,ContN,ProBrCounID,SecID,SePerc,AmoSp
2009/2010,Agricultural extension,0,0,0.0057,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,CF,0,1,IFI,Central Afr.Rep,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,CF,31166,0.1,17100.0
2009/2010,Agricultural research,0,0,0.0057,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,CF,0,1,IFI,Central Afr.Rep,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,CF,31182,0.1,17100.0
2009/2010,Agricultural services,0,0,0.0057,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,CF,0,1,IFI,Central Afr.Rep,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,CF,31191,0.1,17100.0
2009/2010,Agricultural financial services,0,0,0.0057,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,CF,0,1,IFI,Central Afr.Rep,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,CF,31193,0.1,17100.0
2009/2010,Agricultural policy and administrative management,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,DJ,0,1,IFI,Djibouti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,DJ,31110,0.2,24000.0
2009/2010,Agricultural development,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,DJ,0,1,IFI,Djibouti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,DJ,31120,0.2,24000.0
2009/2010,Agricultural inputs,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,DJ,0,1,IFI,Djibouti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,DJ,31150,0.1,12000.0
2009/2010,Food crop production,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,DJ,0,1,IFI,Djibouti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,DJ,31161,0.1,12000.0
2009/2010,Agricultural extension,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,DJ,0,1,IFI,Djibouti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,DJ,31166,0.1,12000.0
2009/2010,Agricultural research,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,DJ,0,1,IFI,Djibouti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,DJ,31182,0.1,12000.0
2009/2010,Agricultural services,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,DJ,0,1,IFI,Djibouti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,DJ,31191,0.1,12000.0
2009/2010,Agricultural financial services,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,DJ,0,1,IFI,Djibouti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,DJ,31193,0.1,12000.0
2009/2010,Agricultural policy and administrative management,0,0,0.222,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,ET,0,1,IFI,Ethiopia,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,ET,31110,0.2,1332000.0
2009/2010,Agricultural development,0,0,0.222,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,ET,0,1,IFI,Ethiopia,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,ET,31120,0.2,1332000.0
2009/2010,Agricultural inputs,0,0,0.222,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,ET,0,1,IFI,Ethiopia,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,ET,31150,0.1,666000.0
2009/2010,Food crop production,0,0,0.222,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,ET,0,1,IFI,Ethiopia,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,ET,31161,0.1,666000.0
2009/2010,Agricultural extension,0,0,0.222,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,ET,0,1,IFI,Ethiopia,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,ET,31166,0.1,666000.0
2009/2010,Agricultural research,0,0,0.222,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,ET,0,1,IFI,Ethiopia,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,ET,31182,0.1,666000.0
2009/2010,Agricultural services,0,0,0.222,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,ET,0,1,IFI,Ethiopia,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,ET,31191,0.1,666000.0
2009/2010,Agricultural financial services,0,0,0.222,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,ET,0,1,IFI,Ethiopia,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,ET,31193,0.1,666000.0
2009/2010,Agricultural policy and administrative management,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GN,0,1,IFI,Guinea,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GN,31110,0.2,48600.0
2009/2010,Agricultural development,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GN,0,1,IFI,Guinea,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GN,31120,0.2,48600.0
2009/2010,Agricultural inputs,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GN,0,1,IFI,Guinea,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GN,31150,0.1,24300.0
2009/2010,Food crop production,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GN,0,1,IFI,Guinea,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GN,31161,0.1,24300.0
2009/2010,Agricultural extension,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GN,0,1,IFI,Guinea,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GN,31166,0.1,24300.0
2009/2010,Agricultural research,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GN,0,1,IFI,Guinea,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GN,31182,0.1,24300.0
2009/2010,Agricultural services,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GN,0,1,IFI,Guinea,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GN,31191,0.1,24300.0
2009/2010,Agricultural financial services,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GN,0,1,IFI,Guinea,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GN,31193,0.1,24300.0
2009/2010,Agricultural policy and administrative management,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GW,0,1,IFI,Guinea-Bissau,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GW,31110,0.2,24000.0
2009/2010,Agricultural development,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GW,0,1,IFI,Guinea-Bissau,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GW,31120,0.2,24000.0
2009/2010,Agricultural inputs,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GW,0,1,IFI,Guinea-Bissau,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GW,31150,0.1,12000.0
2009/2010,Food crop production,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GW,0,1,IFI,Guinea-Bissau,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GW,31161,0.1,12000.0
2009/2010,Agricultural extension,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GW,0,1,IFI,Guinea-Bissau,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GW,31166,0.1,12000.0
2009/2010,Agricultural research,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GW,0,1,IFI,Guinea-Bissau,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GW,31182,0.1,12000.0
2009/2010,Agricultural services,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GW,0,1,IFI,Guinea-Bissau,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GW,31191,0.1,12000.0
2009/2010,Agricultural financial services,0,0,0.004,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,GW,0,1,IFI,Guinea-Bissau,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,GW,31193,0.1,12000.0
2009/2010,Agricultural policy and administrative management,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HN,0,1,IFI,Honduras,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HN,31110,0.2,48600.0
2009/2010,Agricultural development,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HN,0,1,IFI,Honduras,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HN,31120,0.2,48600.0
2009/2010,Agricultural inputs,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HN,0,1,IFI,Honduras,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HN,31150,0.1,24300.0
2009/2010,Food crop production,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HN,0,1,IFI,Honduras,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HN,31161,0.1,24300.0
2009/2010,Agricultural extension,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HN,0,1,IFI,Honduras,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HN,31166,0.1,24300.0
2009/2010,Agricultural research,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HN,0,1,IFI,Honduras,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HN,31182,0.1,24300.0
2009/2010,Agricultural services,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HN,0,1,IFI,Honduras,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HN,31191,0.1,24300.0
2009/2010,Agricultural financial services,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HN,0,1,IFI,Honduras,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HN,31193,0.1,24300.0
2009/2010,Agricultural policy and administrative management,0,0,0.0121,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HT,0,1,IFI,Haiti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HT,31110,0.2,72600.0
2009/2010,Agricultural development,0,0,0.0121,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HT,0,1,IFI,Haiti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HT,31120,0.2,72600.0
2009/2010,Agricultural inputs,0,0,0.0121,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HT,0,1,IFI,Haiti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HT,31150,0.1,36300.0
2009/2010,Food crop production,0,0,0.0121,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HT,0,1,IFI,Haiti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HT,31161,0.1,36300.0
2009/2010,Agricultural extension,0,0,0.0121,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HT,0,1,IFI,Haiti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HT,31166,0.1,36300.0
2009/2010,Agricultural research,0,0,0.0121,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HT,0,1,IFI,Haiti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HT,31182,0.1,36300.0
2009/2010,Agricultural services,0,0,0.0121,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HT,0,1,IFI,Haiti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HT,31191,0.1,36300.0
2009/2010,Agricultural financial services,0,0,0.0121,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,HT,0,1,IFI,Haiti,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,1,America,HT,31193,0.1,36300.0
2009/2010,Agricultural policy and administrative management,0,0,0.0444,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KE,0,1,IFI,Kenya,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,KE,31110,0.2,266400.0
2009/2010,Agricultural development,0,0,0.0444,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KE,0,1,IFI,Kenya,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,KE,31120,0.2,266400.0
2009/2010,Agricultural inputs,0,0,0.0444,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KE,0,1,IFI,Kenya,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,KE,31150,0.1,133200.0
2009/2010,Food crop production,0,0,0.0444,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KE,0,1,IFI,Kenya,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,KE,31161,0.1,133200.0
2009/2010,Agricultural extension,0,0,0.0444,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KE,0,1,IFI,Kenya,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,KE,31166,0.1,133200.0
2009/2010,Agricultural research,0,0,0.0444,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KE,0,1,IFI,Kenya,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,KE,31182,0.1,133200.0
2009/2010,Agricultural services,0,0,0.0444,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KE,0,1,IFI,Kenya,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,KE,31191,0.1,133200.0
2009/2010,Agricultural financial services,0,0,0.0444,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KE,0,1,IFI,Kenya,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,2,Africa,KE,31193,0.1,133200.0
2009/2010,Agricultural policy and administrative management,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KG,0,1,IFI,Kyrgyzstan,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,3,Asia,KG,31110,0.2,48600.0
2009/2010,Agricultural development,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KG,0,1,IFI,Kyrgyzstan,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,3,Asia,KG,31120,0.2,48600.0
2009/2010,Agricultural inputs,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KG,0,1,IFI,Kyrgyzstan,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,3,Asia,KG,31150,0.1,24300.0
2009/2010,Food crop production,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KG,0,1,IFI,Kyrgyzstan,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,3,Asia,KG,31161,0.1,24300.0
2009/2010,Agricultural extension,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KG,0,1,IFI,Kyrgyzstan,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,3,Asia,KG,31166,0.1,24300.0
2009/2010,Agricultural research,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KG,0,1,IFI,Kyrgyzstan,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,3,Asia,KG,31182,0.1,24300.0
2009/2010,Agricultural services,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KG,0,1,IFI,Kyrgyzstan,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,3,Asia,KG,31191,0.1,24300.0
2009/2010,Agricultural financial services,0,0,0.0081,*World Bank Group,Uncoded: Pre-APP,1,0,*Bretton Woods Inst Fin Prog,Operational,1001306,5461,30000000.0,B5100,KG,0,1,IFI,Kyrgyzstan,0.1,World Bank,Foreign Non-Profit Making,MFM Global Issues and Development,0,0,0,0,0,0,0,Multilateral,3,Asia,KG,31193,0.1,24300.0
