assays_assay_id,assays_bao_format,assays_assay_tissue,assays_cell_id,assays_curated_by,assays_src_assay_id,assays_assay_cell_type,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_confidence_score,assays_src_id,assays_chembl_id,assays_tissue_id,assays_variant_id
7827,BAO_0000218,Plasma,,Intermediate,,,,50588,N,1,1,CHEMBL620888,1969.0,
7828,BAO_0000218,Plasma,,Intermediate,,,,50588,N,1,1,CHEMBL620889,1969.0,
7829,BAO_0000019,Plasma,,Autocuration,,,,22224,U,0,1,CHEMBL620890,1969.0,
7830,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL620891,1969.0,
7831,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL620892,,
7832,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL621079,,
7833,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL621080,,
7834,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL621081,,
7835,BAO_0000218,,,Intermediate,,,,100712,N,1,1,CHEMBL621082,,
7836,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621083,,
7837,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL621084,,
7838,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL621085,,
7839,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL621086,,
7840,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL621087,,
7841,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL622607,,
7842,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL622608,,
7843,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL624481,,
7844,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL624482,,
7845,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL624483,,
7846,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL624484,,
7847,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL624485,,
7848,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624486,,
7849,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL624487,,
7850,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL624488,,
7851,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624489,,
7852,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625184,,
7853,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625185,,
7854,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL875954,,
7855,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625186,,
7856,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625187,,
7857,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625188,,
7858,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625189,,
7859,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625190,,
7860,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621733,,
7861,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621734,,
7862,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621735,,
7863,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL621736,1969.0,
7864,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL621737,1969.0,
7865,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621738,,
7866,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622806,,
7867,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623519,,
7868,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623520,,
7869,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623521,,
7870,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623522,,
7871,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623523,,
7872,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623690,,
7873,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623691,,
7874,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623692,,
7875,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623693,,
7876,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623694,,
7877,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623695,,
7878,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623696,,
7879,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623697,,
7880,BAO_0000218,Plasma,,Intermediate,,,,22224,U,0,1,CHEMBL623698,1969.0,
7881,BAO_0000218,Plasma,,Intermediate,,,,22224,U,0,1,CHEMBL623699,1969.0,
7882,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623700,,
7883,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623701,,
7884,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL623702,1969.0,
7885,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623703,,
7886,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623704,,
7887,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623705,,
7888,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623706,,
7889,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623707,,
7890,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623708,,
7891,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623709,,
7892,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623710,,
7893,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623711,,
7894,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623712,,
7895,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623713,,
7896,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623714,,
7897,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623715,,
7898,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623716,,
7899,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622980,,
7900,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622981,,
7901,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622982,,
7902,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622983,,
7903,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622984,,
7904,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622985,,
7905,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL623631,1969.0,
7906,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623632,,
7907,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL623633,1969.0,
7908,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL623634,1969.0,
7909,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623635,,
7910,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621195,,
7911,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621196,,
7912,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL875287,,
7913,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621197,,
7914,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL621198,1969.0,
7915,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL621199,1969.0,
7916,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621200,,
7917,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621201,,
7918,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621202,,
7919,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621203,,
7920,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621204,,
7921,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621205,948.0,
7922,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621206,948.0,
7923,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621207,948.0,
7924,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621208,948.0,
7925,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621209,948.0,
7926,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL876484,948.0,
7927,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621210,948.0,
7928,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621211,948.0,
7929,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621212,948.0,
7930,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621213,948.0,
7931,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621214,948.0,
7932,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621215,948.0,
7933,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621216,948.0,
7934,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621217,948.0,
7935,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621218,948.0,
7936,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621219,948.0,
7937,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621220,948.0,
7938,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621221,948.0,
7939,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621222,948.0,
7940,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621223,948.0,
7941,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL876485,948.0,
7942,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621224,948.0,
7943,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621225,948.0,
7944,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL621226,948.0,
7945,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL621227,2113.0,
7946,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL621228,2113.0,
7947,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL621229,2113.0,
7948,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL621230,2113.0,
7949,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL621231,2113.0,
7950,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL621232,2113.0,
7951,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL621233,2113.0,
7952,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL621234,2113.0,
7953,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL621235,2113.0,
7954,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL621236,2113.0,
7955,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL621237,2113.0,
7956,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL876486,2113.0,
7957,BAO_0000218,Intestine,,Intermediate,,,,50597,N,1,1,CHEMBL622436,160.0,
7958,BAO_0000218,Intestine,,Intermediate,,,,50597,N,1,1,CHEMBL622437,160.0,
7959,BAO_0000218,Intestine,,Intermediate,,,,50597,N,1,1,CHEMBL622438,160.0,
7960,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622439,2107.0,
7961,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622440,2107.0,
7962,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622441,2107.0,
7963,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622442,2107.0,
7964,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622443,2107.0,
7965,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622444,2107.0,
7966,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622445,2107.0,
7967,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622446,2107.0,
7968,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622447,2107.0,
7969,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622448,2107.0,
7970,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622449,2107.0,
7971,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622450,2107.0,
7972,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622451,2107.0,
7973,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622452,2107.0,
7974,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622453,2107.0,
7975,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622454,2107.0,
7976,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL622455,2107.0,
7977,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL876024,2107.0,
7978,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622456,,
7979,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622457,,
7980,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622458,,
7981,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622459,,
7982,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL873343,,
7983,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622460,,
7984,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL622461,1969.0,
7985,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL622462,1969.0,
7986,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622463,,
7987,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622464,,
7988,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622465,,
7989,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622466,,
7990,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622467,,
7991,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL622468,1969.0,
7992,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL876025,1969.0,
7993,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL622469,1969.0,
7994,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL622470,1969.0,
7995,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622471,,
7996,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL622472,1969.0,
7997,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL622473,1969.0,
7998,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL624282,1969.0,
7999,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL624283,1969.0,
8000,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL624284,1969.0,
8001,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL624285,1969.0,
8002,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624286,,
8003,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624287,,
8004,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624288,,
8005,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL624289,1969.0,
8006,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL873344,1969.0,
8007,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL619623,,
8008,BAO_0000218,,,Expert,,,,50597,N,1,1,CHEMBL621399,,
8009,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621400,,
8010,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621401,,
8011,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621402,,
8012,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621403,,
8013,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621121,,
8014,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL872525,,
8015,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621122,,
8016,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621123,,
8017,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621124,,
8018,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621125,,
8019,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621126,,
8020,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621127,,
8021,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621128,,
8022,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618263,,
8023,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618264,,
8024,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618265,,
8025,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL618266,1969.0,
8026,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618267,,
8027,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL618450,1088.0,
8028,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL618451,1088.0,
8029,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618452,,
8030,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL618453,1088.0,
8031,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL618454,1088.0,
8032,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL618455,1088.0,
8033,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618456,,
8034,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618457,,
8035,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618458,,
8036,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618459,,
8037,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL876733,,
8038,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL618460,,
8039,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618461,,
8040,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL618462,,
8041,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618463,,
8042,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618464,,
8043,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618465,,
8044,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618466,,
8045,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618467,,
8046,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618468,,
8047,BAO_0000218,Plasma,,Intermediate,,,,50588,N,1,1,CHEMBL618469,1969.0,
8048,BAO_0000218,Plasma,,Intermediate,,,,50588,N,1,1,CHEMBL618470,1969.0,
8049,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL618471,,
8050,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL618472,,
8051,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL618473,,
8052,BAO_0000218,,,Intermediate,,,,50506,N,1,1,CHEMBL621699,,
8053,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621700,,
8054,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621701,,
8055,BAO_0000218,,,Intermediate,,,,50506,N,1,1,CHEMBL621702,,
8056,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL621703,,
8057,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL621704,,
8058,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624259,,
8059,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624260,,
8060,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624430,,
8061,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624431,,
8062,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624432,,
8063,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624433,,
8064,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624434,,
8065,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624435,,
8066,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL618570,,
8067,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL618571,,
8068,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL618572,,
8069,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL618573,,
8070,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL619267,,
8071,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL619431,,
8072,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL619432,,
8073,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL619433,,
8074,BAO_0000218,Plasma,,Autocuration,,,,22224,U,0,1,CHEMBL619434,1969.0,
8075,BAO_0000218,Serum,,Intermediate,,,,50594,N,1,1,CHEMBL619435,1977.0,
8076,BAO_0000019,Plasma,,Autocuration,,,,22224,U,0,1,CHEMBL619436,1969.0,
8077,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL619437,,
8078,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL619438,,
8079,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL619439,,
8080,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL619440,,
8081,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL619441,,
8082,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL619442,,
8083,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL875156,,
8084,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL619443,,
8085,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL619444,,
8086,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL623464,,
8087,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL623465,,
8088,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623466,,
8089,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623467,,
8090,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623468,,
8091,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622660,,
8092,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622661,,
8093,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622662,,
8094,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622663,,
8095,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622664,,
8096,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622665,,
8097,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL622666,,
8098,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621615,,
8099,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621616,,
8100,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621617,,
8101,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621618,,
8102,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621619,,
8103,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621620,,
8104,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621786,,
8105,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621787,,
8106,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621788,,
8107,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621789,,
8108,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621790,,
8109,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL621791,1969.0,
8110,BAO_0000218,,,Intermediate,,,Microsomes,50597,N,1,1,CHEMBL621792,,
8111,BAO_0000218,,,Intermediate,,,Microsomes,50597,N,1,1,CHEMBL621793,,
8112,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621794,,
8113,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL621795,1969.0,
8114,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621796,,
8115,BAO_0000218,Liver,401.0,Intermediate,,Hepatocyte,,50597,N,1,1,CHEMBL621797,2107.0,
8116,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621798,,
8117,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621799,,
8118,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621800,,
8119,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621801,,
8120,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621802,,
8121,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618596,,
8122,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618597,,
8123,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618598,,
8124,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618599,,
8125,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618600,,
8126,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618601,,
8127,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618602,,
8128,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618603,,
8129,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL618604,2107.0,
8130,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618605,,
8131,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618606,,
8132,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618607,,
8133,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618608,,
8134,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618609,,
8135,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618610,,
8136,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618611,,
8137,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618612,,
8138,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL618613,,
