rental_id,customer_id,staff_id,amount,payment_date,payment_id
2448,308,2,4.99,2005-06-18 19:13:45,8361
10571,308,1,2.99,2005-08-01 13:25:30,8368
12590,308,1,6.99,2005-08-18 16:11:35,8374
14946,308,2,2.99,2005-08-22 06:07:10,8377
218,309,2,6.99,2005-05-26 09:27:09,8381
723,309,2,0.99,2005-05-29 05:34:44,8382
2560,309,2,9.99,2005-06-19 03:12:42,8384
2644,309,2,3.99,2005-06-19 09:42:30,8385
2688,309,2,6.99,2005-06-19 12:50:56,8386
4540,309,1,4.99,2005-07-08 04:03:28,8390
8917,309,1,2.99,2005-07-30 01:47:02,8400
13021,309,2,5.99,2005-08-19 08:08:04,8407
1333,310,2,2.99,2005-06-15 11:37:08,8414
1918,310,2,3.99,2005-06-17 05:40:14,8415
8637,310,2,5.99,2005-07-29 14:30:11,8424
8981,310,1,7.99,2005-07-30 04:25:30,8425
990,311,2,3.99,2005-05-30 23:25:14,8435
1622,311,1,4.99,2005-06-16 07:33:18,8437
1955,311,2,0.99,2005-06-17 08:40:22,8438
2967,311,2,6.99,2005-06-20 07:40:35,8439
4836,311,2,3.99,2005-07-08 18:09:08,8440
8167,311,2,6.99,2005-07-28 21:25:45,8443
12997,311,1,2.99,2005-08-19 07:31:46,8449
229,312,2,4.99,2005-05-26 11:19:20,8455
530,312,1,0.99,2005-05-28 05:13:01,8456
1079,312,2,6.99,2005-05-31 10:48:17,8458
6751,312,2,2.99,2005-07-12 14:50:34,8465
9016,312,1,6.99,2005-07-30 05:26:13,8470
11248,312,2,0.99,2005-08-02 13:35:34,8473
712,313,2,2.99,2005-05-29 04:02:24,8482
4552,313,2,2.99,2005-07-08 04:36:35,8488
6384,313,1,2.99,2005-07-11 22:07:26,8490
9836,313,2,2.99,2005-07-31 12:12:00,8494
10933,313,2,7.99,2005-08-02 02:50:49,8496
11854,313,2,2.99,2005-08-17 13:42:52,8497
80,314,1,5.99,2005-05-25 12:12:07,8504
3808,314,1,0.99,2005-07-06 15:15:35,8510
5241,314,2,4.99,2005-07-09 13:19:14,8512
5856,314,2,0.99,2005-07-10 17:57:32,8513
6666,314,1,2.99,2005-07-12 11:32:15,8515
8328,314,2,6.99,2005-07-29 04:06:24,8522
9191,314,2,3.99,2005-07-30 12:25:51,8524
13120,314,2,3.99,2005-08-19 11:47:38,8528
13265,314,1,2.99,2005-08-19 17:29:00,8529
14815,314,2,4.99,2005-08-22 01:12:44,8534
16021,314,2,3.99,2005-08-23 21:37:59,8536
551,315,1,4.99,2005-05-28 07:44:18,8538
4992,315,1,4.99,2005-07-09 00:49:37,8541
6661,315,1,4.99,2005-07-12 11:20:39,8543
6894,315,1,4.99,2005-07-12 21:20:50,8544
12155,315,2,2.99,2005-08-18 00:24:30,8549
1065,316,1,1.99,2005-05-31 08:54:56,8556
1350,316,2,4.99,2005-06-15 12:50:25,8558
2820,316,1,4.99,2005-06-19 20:20:33,8562
3373,316,2,8.99,2005-06-21 13:35:32,8563
4379,316,1,2.99,2005-07-07 20:32:30,8564
5102,316,2,3.99,2005-07-09 06:25:48,8565
10438,316,1,7.99,2005-08-01 08:53:04,8576
12191,316,2,0.99,2005-08-18 01:57:11,8578
2287,317,2,6.99,2005-06-18 07:04:36,8584
4700,317,2,0.99,2005-07-08 11:37:21,8589
5942,317,2,7.99,2005-07-10 22:47:17,8591
9110,317,1,2.99,2005-07-30 09:05:42,8596
9513,317,2,4.99,2005-07-31 00:28:30,8597
14791,317,1,4.99,2005-08-22 00:35:55,8607
15280,317,1,4.99,2005-08-22 19:09:52,8609
2643,318,1,2.99,2005-06-19 09:39:27,8613
3376,318,2,7.99,2005-06-21 13:43:02,8615
3732,318,1,4.99,2005-07-06 11:33:37,8616
3974,318,2,2.99,2005-07-06 22:59:16,8617
7649,318,1,0.99,2005-07-28 01:37:26,8619
14276,318,1,2.99,2005-08-21 06:34:05,8622
1632,319,1,2.99,2005-06-16 08:03:42,8626
1892,319,1,4.99,2005-06-17 04:17:33,8627
2703,319,2,4.99,2005-06-19 13:36:06,8629
6485,319,1,6.99,2005-07-12 02:07:59,8640
7953,319,2,2.99,2005-07-28 13:24:32,8641
1258,320,2,4.99,2005-06-15 06:21:30,8653
1484,320,2,3.99,2005-06-15 21:22:35,8654
3519,320,2,0.99,2005-07-06 00:57:29,8658
3756,320,2,4.99,2005-07-06 12:40:38,8659
8794,320,2,4.99,2005-07-29 20:59:38,8667
9509,320,1,0.99,2005-07-31 00:22:42,8668
15302,320,1,2.99,2005-08-22 19:44:53,8672
818,321,2,4.99,2005-05-29 20:47:53,8675
3901,321,2,5.99,2005-07-06 19:24:55,8678
5867,321,2,8.99,2005-07-10 18:39:01,8683
8685,321,2,6.99,2005-07-29 16:17:05,8686
15888,321,2,5.99,2005-08-23 16:56:14,8694
166,322,2,0.99,2005-05-26 02:49:11,8695
2983,322,1,7.99,2005-06-20 08:41:42,8701
3054,322,2,5.99,2005-06-20 13:16:41,8702
6673,322,2,0.99,2005-07-12 11:50:56,8709
7091,322,1,4.99,2005-07-27 04:44:10,8711
9104,322,1,7.99,2005-07-30 08:49:55,8713
11456,322,2,0.99,2005-08-02 21:14:04,8717
14042,322,2,4.99,2005-08-20 21:45:51,8720
15703,322,2,8.99,2005-08-23 10:23:48,8722
3704,323,2,6.99,2005-07-06 10:16:45,8729
4572,323,2,1.99,2005-07-08 05:36:59,8730
5669,323,2,4.99,2005-07-10 08:12:53,8731
7146,323,2,7.99,2005-07-27 07:02:30,8734
8790,323,1,0.99,2005-07-29 20:51:41,8740
12169,323,1,2.99,2005-08-18 01:05:54,8748
13140,323,1,5.99,2005-08-19 12:35:56,8749
563,324,2,3.99,2005-05-28 09:10:49,8754
6034,324,1,2.99,2005-07-11 03:00:50,8762
7960,324,2,6.99,2005-07-28 13:47:08,8766
13356,324,2,0.99,2005-08-19 21:02:21,8773
5470,325,1,5.99,2005-07-09 23:10:49,8783
5740,325,2,2.99,2005-07-10 11:51:58,8784
7223,325,2,9.99,2005-07-27 09:42:27,8788
13054,325,2,4.99,2005-08-19 09:34:02,8797
14452,325,2,3.99,2005-08-21 12:23:20,8798
981,326,2,4.99,2005-05-30 21:52:42,8802
3441,326,1,4.99,2005-06-21 20:00:12,8807
3886,326,2,0.99,2005-07-06 18:44:24,8808
8739,326,2,2.99,2005-07-29 18:34:33,8816
10173,326,2,4.99,2005-07-31 23:36:59,8819
11485,326,2,4.99,2005-08-02 22:33:25,8824
1929,327,2,6.99,2005-06-17 06:49:30,8829
2637,327,2,3.99,2005-06-19 09:20:56,8832
11929,327,2,6.99,2005-08-17 16:28:51,8840
13360,327,1,4.99,2005-08-19 21:05:11,8843
8577,328,1,6.99,2005-07-29 11:56:30,8860
8780,328,2,4.99,2005-07-29 20:19:45,8861
9835,328,1,2.99,2005-07-31 12:07:35,8863
12175,328,1,4.99,2005-08-18 01:10:17,8865
13907,328,1,3.99,2005-08-20 16:17:27,8869
15863,328,1,0.99,2005-08-23 16:17:09,8874
2024,329,2,0.99,2005-06-17 13:00:51,8877
4674,329,2,2.99,2005-07-08 10:19:28,8888
7980,329,1,4.99,2005-07-28 14:16:49,8889
8941,329,2,0.99,2005-07-30 02:59:21,8892
15011,329,2,4.99,2005-08-22 08:31:07,8905
1511,330,2,5.99,2005-06-15 22:45:06,8910
2885,330,2,0.99,2005-06-20 01:33:42,8911
2936,330,1,4.99,2005-06-20 05:09:27,8912
3603,330,2,4.99,2005-07-06 05:25:03,8914
6678,330,2,2.99,2005-07-12 11:58:36,8921
6719,330,1,2.99,2005-07-12 13:40:37,8922
11259,330,2,3.99,2005-08-02 13:46:30,8926
87,331,2,0.99,2005-05-25 13:52:43,8932
996,331,1,2.99,2005-05-31 00:06:20,8933
2528,331,2,6.99,2005-06-19 01:14:12,8935
2587,331,1,2.99,2005-06-19 05:06:14,8936
5885,331,1,1.99,2005-07-10 19:33:50,8944
13795,331,1,0.99,2005-08-20 12:32:09,8953
15447,331,2,3.99,2005-08-23 00:53:57,8957
15521,331,1,2.99,2005-08-23 03:30:51,8958
4302,332,1,6.99,2005-07-07 16:47:53,8962
7049,332,2,7.99,2005-07-27 03:32:41,8968
7578,332,2,4.99,2005-07-27 22:58:17,8971
10439,332,2,0.99,2005-08-01 08:54:26,8979
13673,332,2,2.99,2005-08-20 08:27:30,8983
7246,333,2,0.99,2005-07-27 10:30:41,8999
8719,333,1,4.99,2005-07-29 17:45:45,9000
9338,333,2,10.99,2005-07-30 18:03:13,9002
10062,333,1,2.99,2005-07-31 19:24:55,9004
10844,333,2,4.99,2005-08-01 23:46:58,9005
15313,333,1,4.99,2005-08-22 19:59:42,9013
13,334,1,6.99,2005-05-25 00:22:55,9014
1298,334,1,4.99,2005-06-15 09:32:53,9017
5818,334,2,5.99,2005-07-10 15:51:12,9023
5845,334,1,4.99,2005-07-10 17:23:14,9024
6987,334,1,2.99,2005-07-27 00:59:50,9027
10408,334,1,4.99,2005-08-01 07:42:10,9031
13876,334,1,2.99,2005-08-20 15:15:28,9037
15669,334,1,3.99,2005-08-23 09:06:17,9042
4387,335,1,8.99,2005-07-07 20:56:47,9049
8855,335,1,2.99,2005-07-29 23:40:10,9056
10606,335,2,4.99,2005-08-01 14:39:15,9060
13267,335,2,0.99,2005-08-19 17:31:36,9061
13622,335,1,1.99,2005-08-20 06:45:32,9062
11541,335,2,0.99,2006-02-14 15:16:03,9066
3349,336,2,0.99,2005-06-21 11:17:35,9074
4323,336,2,5.99,2005-07-07 17:55:53,9075
6382,336,2,6.99,2005-07-11 21:58:53,9080
8951,336,2,8.99,2005-07-30 03:18:24,9084
15848,336,2,2.99,2005-08-23 15:41:12,9095
1969,337,2,4.99,2005-06-17 09:22:22,9100
4855,337,2,4.99,2005-07-08 18:45:50,9105
6305,337,2,7.99,2005-07-11 18:02:25,9108
6620,337,1,2.99,2005-07-12 08:51:03,9109
7410,337,1,4.99,2005-07-27 16:41:59,9110
10765,337,2,0.99,2005-08-01 20:34:51,9115
11734,337,1,3.99,2005-08-17 08:34:22,9117
13305,337,2,6.99,2005-08-19 18:57:05,9119
1807,338,1,5.99,2005-06-16 20:58:59,9128
1952,338,2,4.99,2005-06-17 08:33:02,9129
2148,338,1,6.99,2005-06-17 22:44:35,9130
5309,338,1,4.99,2005-07-09 16:00:16,9138
6360,338,1,4.99,2005-07-11 21:07:40,9140
10791,338,2,2.99,2005-08-01 21:41:52,9144
12167,338,1,2.99,2005-08-18 01:00:02,9149
14619,338,1,2.99,2005-08-21 18:10:03,9151
3335,339,1,4.99,2005-06-21 10:09:08,9159
5720,339,1,3.99,2005-07-10 11:09:12,9164
6682,339,2,7.99,2005-07-12 12:12:43,9167
7244,339,2,2.99,2005-07-27 10:27:33,9168
9208,339,2,5.99,2005-07-30 12:54:03,9171
11550,339,1,2.99,2005-08-17 01:02:06,9175
13199,339,1,3.99,2005-08-19 14:53:22,9179
13575,339,1,5.99,2005-08-20 05:15:20,9180
13985,339,1,0.99,2005-08-20 19:13:06,9181
14636,339,1,4.99,2005-08-21 18:59:17,9182
1205,340,2,4.99,2005-06-15 02:25:56,9184
2177,340,1,5.99,2005-06-18 00:34:45,9186
2607,340,2,5.99,2005-06-19 06:55:01,9188
2653,340,1,5.99,2005-06-19 10:36:53,9189
10292,340,1,2.99,2005-08-01 03:42:40,9201
10674,340,2,3.99,2005-08-01 17:11:52,9203
12908,340,2,1.99,2005-08-19 04:19:05,9207
1318,341,1,2.99,2005-06-15 10:34:26,9215
1520,341,2,7.99,2005-06-15 23:57:20,9216
3938,341,2,4.99,2005-07-06 21:15:45,9222
5487,341,2,4.99,2005-07-10 00:01:50,9224
7473,341,2,2.99,2005-07-27 19:05:40,9226
8661,341,1,2.99,2005-07-29 15:28:24,9227
13074,341,2,8.99,2005-08-19 10:06:53,9233
15938,341,2,6.99,2005-08-23 18:43:31,9237
5617,342,1,0.99,2005-07-10 05:28:50,9241
10242,342,1,4.99,2005-08-01 02:18:12,9253
11446,342,2,0.99,2005-08-02 20:33:37,9255
12139,342,1,6.99,2005-08-17 23:57:13,9257
13827,342,2,4.99,2005-08-20 13:47:19,9264
15895,342,1,3.99,2005-08-23 17:09:31,9269
102,343,2,3.99,2005-05-25 17:22:10,9270
455,343,1,3.99,2005-05-27 19:43:29,9271
1879,343,2,0.99,2005-06-17 02:57:34,9274
1922,343,2,0.99,2005-06-17 06:04:25,9275
4472,343,1,7.99,2005-07-08 00:22:06,9280
5097,343,2,4.99,2005-07-09 06:09:51,9281
11570,343,2,2.99,2005-08-17 01:34:32,9290
13279,343,2,4.99,2005-08-19 18:02:18,9291
14621,344,1,0.99,2005-08-21 18:17:59,9310
14624,344,2,0.99,2005-08-21 18:32:42,9311
2766,345,2,4.99,2005-06-19 17:45:15,9318
4450,345,2,4.99,2005-07-07 23:20:05,9321
9207,345,2,2.99,2005-07-30 12:49:57,9328
11865,345,1,2.99,2005-08-17 14:03:46,9331
12485,345,1,4.99,2005-08-18 12:41:41,9332
14702,345,1,10.99,2005-08-21 21:00:03,9334
5428,346,1,4.99,2005-07-09 21:12:50,9343
6881,346,2,8.99,2005-07-12 20:46:35,9347
8272,346,2,5.99,2005-07-29 01:29:51,9349
8732,346,2,8.99,2005-07-29 18:25:03,9352
10304,346,1,5.99,2005-08-01 04:14:12,9356
11375,346,1,4.99,2005-08-02 18:14:56,9360
15661,346,1,8.99,2005-08-23 08:52:03,9365
1711,347,2,8.99,2005-06-16 14:11:52,9368
8148,347,2,4.99,2005-07-28 20:39:47,9381
11738,347,2,8.99,2005-08-17 08:45:55,9390
14894,347,2,4.99,2005-08-22 04:16:56,9394
4556,348,2,9.99,2005-07-08 04:48:41,9405
7825,348,2,4.99,2005-07-28 08:34:57,9414
10769,348,1,2.99,2005-08-01 20:43:02,9419
12937,348,2,4.99,2005-08-19 05:25:30,9425
4190,349,1,2.99,2005-07-07 10:52:39,9440
5433,349,1,4.99,2005-07-09 21:22:00,9443
7002,349,1,4.99,2005-07-27 01:26:14,9444
7702,349,2,2.99,2005-07-28 03:56:05,9446
13258,349,1,4.99,2005-08-19 17:05:37,9455
15833,349,1,6.99,2005-08-23 15:22:15,9460
15955,349,1,5.99,2005-08-23 19:19:06,9461
3079,350,1,2.99,2005-06-20 15:13:40,9467
3206,350,2,0.99,2005-06-21 00:39:39,9468
5786,350,1,1.99,2005-07-10 14:06:44,9474
6408,350,2,3.99,2005-07-11 23:03:02,9475
15807,350,1,0.99,2005-08-23 14:35:10,9485
3836,351,1,2.99,2005-07-06 16:26:04,9490
4756,351,1,1.99,2005-07-08 14:24:00,9492
5912,351,1,3.99,2005-07-10 20:58:22,9495
6180,351,2,3.99,2005-07-11 11:06:50,9496
6664,351,1,4.99,2005-07-12 11:28:22,9497
6777,351,2,5.99,2005-07-12 16:04:40,9498
10501,351,2,2.99,2005-08-01 11:04:46,9503
15142,351,2,4.99,2005-08-22 13:44:32,9506
15762,351,1,2.99,2005-08-23 13:01:43,9509
784,352,1,2.99,2005-05-29 14:44:22,9510
1498,352,1,0.99,2005-06-15 21:58:00,9511
6329,352,2,5.99,2005-07-11 19:10:38,9517
9463,352,1,0.99,2005-07-30 22:30:57,9524
14852,352,2,0.99,2005-08-22 02:25:53,9531
6610,353,1,3.99,2005-07-12 08:20:02,9539
11698,353,2,4.99,2005-08-17 07:09:59,9544
15650,353,2,0.99,2005-08-23 08:29:53,9549
158,354,2,1.99,2005-05-26 01:27:11,9552
4034,354,2,0.99,2005-07-07 02:36:33,9559
4449,354,1,5.99,2005-07-07 23:18:58,9560
6939,354,1,5.99,2005-07-26 23:17:51,9568
8477,354,2,8.99,2005-07-29 08:40:36,9573
14245,354,2,0.99,2005-08-21 05:30:54,9582
14840,354,1,5.99,2005-08-22 01:58:42,9583
1110,355,1,3.99,2005-05-31 15:22:51,9587
1488,355,2,0.99,2005-06-15 21:39:54,9588
6127,355,1,0.99,2005-07-11 08:06:59,9594
7108,355,2,4.99,2005-07-27 05:28:32,9598
13821,355,2,1.99,2005-08-20 13:33:47,9603
14760,355,1,0.99,2006-02-14 15:16:03,9606
4599,356,2,4.99,2005-07-08 06:48:26,9612
5513,356,1,0.99,2005-07-10 01:05:41,9613
8975,356,1,5.99,2005-07-30 04:10:18,9620
9523,356,2,3.99,2005-07-31 00:56:09,9622
9883,356,2,6.99,2005-07-31 13:53:37,9623
10427,356,1,3.99,2005-08-01 08:30:11,9624
11535,356,1,3.99,2005-08-17 00:39:54,9626
12037,356,2,4.99,2005-08-17 20:21:35,9628
13442,356,2,5.99,2005-08-19 23:50:45,9632
15754,356,2,5.99,2005-08-23 12:43:42,9635
1971,357,2,1.99,2005-06-17 09:23:59,9642
6839,357,1,0.99,2005-07-12 19:03:19,9650
7366,357,1,5.99,2005-07-27 15:01:17,9652
8041,357,2,2.99,2005-07-28 16:39:56,9653
10391,357,2,2.99,2005-08-01 06:49:05,9656
10764,357,2,0.99,2005-08-01 20:32:42,9659
9568,358,1,0.99,2005-07-31 02:37:44,9676
10193,358,1,2.99,2005-08-01 00:33:27,9677
12452,358,1,6.99,2005-08-18 11:14:35,9681
14004,358,1,7.99,2005-08-20 20:16:35,9683
528,359,1,3.99,2005-05-28 04:30:05,9686
7098,359,2,0.99,2005-07-27 05:01:08,9695
7115,359,1,0.99,2005-07-27 05:42:58,9696
14258,359,1,1.99,2005-08-21 05:56:36,9703
14598,359,2,5.99,2005-08-21 17:40:05,9704
1492,360,2,0.99,2005-06-15 21:48:35,9711
2541,360,2,3.99,2005-06-19 02:08:10,9713
2780,360,2,6.99,2005-06-19 18:19:33,9714
4487,360,1,7.99,2005-07-08 01:20:22,9716
7251,360,1,2.99,2005-07-27 10:44:55,9722
7588,360,2,9.99,2005-07-27 23:23:31,9723
7908,360,2,3.99,2005-07-28 11:32:57,9725
8361,360,2,2.99,2005-07-29 05:08:57,9727
9283,360,1,4.99,2005-07-30 15:25:19,9728
9352,360,2,0.99,2005-07-30 18:29:26,9729
9623,360,1,2.99,2005-07-31 04:30:02,9730
10857,360,2,2.99,2005-08-02 00:07:20,9732
11553,360,2,4.99,2005-08-17 01:04:31,9734
12795,360,2,0.99,2005-08-19 00:21:52,9737
13894,360,2,7.99,2005-08-20 15:55:20,9740
368,361,1,5.99,2005-05-27 07:42:29,9743
1120,361,2,4.99,2005-05-31 16:37:14,9744
10414,361,1,0.99,2005-08-01 08:03:55,9759
13135,361,1,0.99,2005-08-19 12:22:52,9767
13298,361,1,3.98,2006-02-14 15:16:03,9772
5563,362,2,1.99,2005-07-10 03:21:02,9782
5690,362,2,5.99,2005-07-10 09:26:49,9783
8081,362,1,2.99,2005-07-28 18:06:46,9789
8662,362,1,0.99,2005-07-29 15:31:33,9792
9784,362,1,4.99,2005-07-31 10:21:32,9794
14336,362,2,4.99,2005-08-21 08:33:42,9801
14752,362,1,5.99,2005-08-21 23:11:42,9802
1569,363,2,4.99,2005-06-16 03:19:09,9808
5687,363,2,3.99,2005-07-10 09:07:19,9813
6878,363,2,4.99,2005-07-12 20:37:13,9818
7256,363,1,2.99,2005-07-27 10:58:32,9819
12189,363,2,5.99,2005-08-18 01:51:44,9828
13706,363,1,9.99,2005-08-20 09:32:56,9830
14983,363,1,5.99,2005-08-22 07:32:23,9832
12912,364,2,3.99,2005-08-19 04:24:35,9853
15242,364,1,0.99,2005-08-22 17:48:10,9857
120,365,2,5.99,2005-05-25 19:37:47,9858
2525,365,1,2.99,2005-06-19 00:48:22,9863
6604,365,1,4.99,2005-07-12 07:57:45,9866
8168,365,1,4.99,2005-07-28 21:28:32,9869
8782,365,2,4.99,2005-07-29 20:29:34,9870
12375,365,2,4.99,2005-08-18 08:20:08,9877
1401,366,2,1.99,2005-06-15 16:30:22,9882
2214,366,2,0.99,2005-06-18 02:44:37,9883
3834,366,1,2.99,2005-07-06 16:19:56,9885
6366,366,1,4.99,2005-07-11 21:18:16,9890
6738,366,2,5.99,2005-07-12 14:17:55,9892
8928,366,2,2.99,2005-07-30 02:18:19,9901
11337,366,2,2.99,2005-08-02 16:59:09,9905
12413,366,2,2.99,2005-08-18 09:50:34,9907
5839,367,2,2.99,2005-07-10 17:08:30,9924
6716,367,1,0.99,2005-07-12 13:34:58,9926
12373,367,2,8.99,2005-08-18 08:07:25,9935
125,368,1,5.99,2005-05-25 20:48:50,9941
836,368,1,2.99,2005-05-29 23:56:42,9942
2531,368,1,4.99,2005-06-19 01:20:49,9946
2744,368,1,4.99,2005-06-19 16:20:40,9948
4066,368,2,0.99,2005-07-07 04:34:09,9951
8045,368,1,0.99,2005-07-28 16:49:38,9958
9833,368,1,6.99,2005-07-31 12:05:01,9961
12796,368,1,4.99,2005-08-19 00:22:24,9966
13378,368,2,0.99,2005-08-19 21:33:35,9969
4859,369,2,4.99,2005-07-08 18:54:04,9982
9973,369,1,4.99,2005-07-31 16:49:31,9991
12521,369,1,0.99,2005-08-18 13:43:07,9997
4400,370,2,7.99,2005-07-07 21:22:26,10001
7797,370,2,0.99,2005-07-28 07:41:07,10006
10095,370,2,0.99,2005-07-31 20:38:35,10008
12339,370,1,4.99,2005-08-18 07:05:06,10012
15626,370,1,4.99,2005-08-23 07:25:34,10017
286,371,2,6.99,2005-05-26 19:44:51,10020
829,371,1,2.99,2005-05-29 22:16:42,10024
1573,371,1,6.99,2005-06-16 03:31:39,10027
2837,371,2,0.99,2005-06-19 22:03:50,10029
5171,371,1,4.99,2005-07-09 09:26:55,10034
11086,371,1,10.99,2005-08-02 07:38:44,10044
13028,371,1,2.99,2005-08-19 08:27:23,10047
14384,371,1,2.99,2005-08-21 10:02:37,10051
15824,371,1,2.99,2005-08-23 15:09:17,10053
638,372,1,2.99,2005-05-28 18:24:43,10055
2315,372,1,2.99,2005-06-18 09:03:39,10056
5229,372,1,4.99,2005-07-09 12:30:18,10059
5914,372,2,7.99,2005-07-10 21:01:12,10063
7190,372,1,4.99,2005-07-27 08:36:01,10065
8358,372,1,0.99,2005-07-29 05:00:58,10070
8837,372,2,8.99,2005-07-29 22:49:00,10073
9128,372,1,5.99,2005-07-30 09:51:14,10074
11134,372,2,10.99,2005-08-02 09:19:22,10075
15041,372,2,0.99,2005-08-22 09:43:18,10086
6944,373,1,4.99,2005-07-26 23:34:02,10097
7206,373,2,3.99,2005-07-27 09:07:05,10099
9480,373,2,0.99,2005-07-30 23:26:03,10104
10010,373,1,6.99,2005-07-31 18:01:36,10106
10758,373,1,5.99,2005-08-01 20:22:51,10108
12748,373,1,7.99,2005-08-18 22:29:05,10115
13299,373,2,2.99,2005-08-19 18:46:33,10117
13329,373,1,3.99,2005-08-19 19:56:55,10118
11739,373,1,0.99,2006-02-14 15:16:03,10122
3797,374,1,1.99,2005-07-06 14:54:52,10130
11619,374,1,0.99,2005-08-17 04:03:26,10141
13734,374,2,4.99,2005-08-20 10:29:57,10144
15366,374,2,6.99,2005-08-22 21:45:57,10149
749,375,2,4.99,2005-05-29 09:33:33,10153
3981,375,1,6.99,2005-07-06 23:12:12,10158
10640,375,1,0.99,2005-08-01 15:44:51,10165
10859,375,1,5.99,2005-08-02 00:11:39,10167
15505,375,1,4.99,2005-08-23 02:46:13,10174
2779,376,1,0.99,2005-06-19 18:19:07,10177
3719,376,2,2.99,2005-07-06 11:05:55,10178
4163,376,1,0.99,2005-07-07 09:19:28,10179
4320,376,1,3.99,2005-07-07 17:51:59,10181
4554,376,1,5.99,2005-07-08 04:48:03,10182
4869,376,1,4.99,2005-07-08 19:14:05,10183
6524,376,1,6.99,2005-07-12 04:14:35,10185
9773,376,1,4.99,2005-07-31 09:56:56,10190
10810,376,1,3.99,2005-08-01 22:40:39,10194
2556,377,2,3.99,2005-06-19 03:07:32,10203
3136,377,2,2.99,2005-06-20 19:39:08,10206
3858,377,1,2.99,2005-07-06 17:17:57,10208
4225,377,1,0.99,2005-07-07 12:24:37,10211
7697,377,1,1.99,2005-07-28 03:43:45,10213
9461,377,2,3.99,2005-07-30 22:29:13,10216
10943,377,1,2.99,2005-08-02 03:17:29,10221
12549,377,1,4.99,2005-08-18 14:38:07,10223
15999,377,1,7.99,2005-08-23 20:44:10,10228
3759,378,1,4.99,2005-07-06 12:46:38,10234
5578,378,1,1.99,2005-07-10 04:00:31,10236
9868,378,1,2.99,2005-07-31 13:20:08,10241
12596,378,1,2.99,2005-08-18 16:29:35,10244
4740,379,2,2.99,2005-07-08 13:30:35,10254
7041,379,2,4.99,2005-07-27 03:18:32,10257
12503,379,1,4.99,2005-08-18 13:16:46,10260
13334,379,1,0.99,2005-08-19 20:02:33,10261
13485,379,1,0.99,2005-08-20 01:20:14,10263
15930,379,2,3.99,2005-08-23 18:26:51,10270
847,380,1,3.99,2005-05-30 01:18:15,10271
3099,380,2,1.99,2005-06-20 16:44:33,10278
3260,380,1,4.99,2005-06-21 03:59:13,10279
3637,380,1,2.99,2005-07-06 07:06:31,10280
7167,380,2,2.99,2005-07-27 07:37:26,10286
15175,380,2,5.99,2005-08-22 15:29:15,10302
15361,380,1,2.99,2005-08-22 21:39:45,10303
169,381,2,0.99,2005-05-26 03:09:30,10307
406,381,2,2.99,2005-05-27 13:46:46,10308
835,381,1,2.99,2005-05-29 23:37:00,10309
1878,381,1,1.99,2005-06-17 02:55:32,10311
4735,381,1,0.99,2005-07-08 13:12:27,10317
9822,381,1,2.99,2005-07-31 11:48:25,10327
13202,381,2,8.99,2005-08-19 14:58:30,10335
14198,381,1,4.99,2005-08-21 03:48:31,10339
2514,382,1,2.99,2005-06-18 23:56:44,10347
3480,382,2,3.99,2005-07-05 23:11:43,10349
4351,382,2,4.99,2005-07-07 19:04:24,10350
7625,382,2,0.99,2005-07-28 00:47:56,10353
9555,382,2,0.99,2005-07-31 02:11:16,10358
12229,382,2,0.99,2005-08-18 03:08:23,10360
12529,382,2,0.99,2005-08-18 13:53:36,10361
14300,382,2,4.99,2005-08-21 07:19:37,10363
3091,383,1,2.99,2005-06-20 16:02:59,10373
4747,383,2,5.99,2005-07-08 13:53:01,10374
6244,383,2,0.99,2005-07-11 14:53:38,10376
8635,383,1,0.99,2005-07-29 14:22:48,10380
14039,383,2,4.99,2005-08-20 21:39:43,10389
1013,384,2,2.99,2005-05-31 02:37:00,10396
1961,384,1,0.99,2005-06-17 09:02:58,10397
2510,384,2,5.99,2005-06-18 23:44:21,10400
2935,384,2,3.99,2005-06-20 05:07:24,10401
5608,384,1,4.99,2005-07-10 05:08:26,10406
5797,384,2,4.99,2005-07-10 14:43:52,10407
14416,384,2,2.99,2005-08-21 11:11:46,10414
1038,385,2,4.99,2005-05-31 05:23:47,10419
4714,385,1,6.99,2005-07-08 12:12:48,10425
6445,385,1,4.99,2005-07-12 00:37:02,10427
6933,385,2,4.99,2005-07-26 23:09:23,10428
8346,385,1,2.99,2005-07-29 04:48:22,10430
9570,385,1,2.99,2005-07-31 02:40:37,10432
10557,385,1,0.99,2005-08-01 12:59:24,10434
11021,385,1,2.99,2005-08-02 05:30:11,10437
583,386,1,7.99,2005-05-28 11:48:55,10444
1608,386,1,2.99,2005-06-16 06:28:57,10446
1819,386,2,5.99,2005-06-16 21:32:50,10447
4189,386,1,8.99,2005-07-07 10:51:07,10451
6324,386,1,3.99,2005-07-11 19:02:34,10457
9602,386,2,0.99,2005-07-31 03:42:51,10461
13869,386,2,6.99,2005-08-20 15:08:57,10471
2981,387,2,5.99,2005-06-20 08:35:17,10481
3378,387,2,4.99,2005-06-21 13:51:28,10482
6517,387,1,5.99,2005-07-12 03:52:39,10485
7497,387,1,0.99,2005-07-27 20:05:27,10486
10564,387,1,0.99,2005-08-01 13:07:34,10488
12936,387,1,6.99,2005-08-19 05:25:06,10492
14979,387,2,0.99,2005-08-22 07:16:36,10498
2537,388,1,5.99,2005-06-19 01:52:21,10503
