release_year,film_id,original_language_id,description,title,replacement_cost,rental_rate,language,rental_duration,length,rating
2006,735,,A Thoughtful Story of a Mad Scientist And a Waitress who must Confront a Forensic Psychologist in Soviet Georgia,ROBBERS JOON,26.99,2.99,English,7,102,PG-13
2006,736,,A Taut Reflection of a Robot And a Squirrel who must Fight a Boat in Ancient Japan,ROBBERY BRIGHT,21.99,0.99,English,4,134,R
2006,737,,A Astounding Character Study of a Robot And a Moose who must Overcome a Astronaut in Ancient India,ROCK INSTINCT,28.99,0.99,English,4,102,G
2006,738,,A Awe-Inspiring Character Study of a Robot And a Sumo Wrestler who must Discover a Womanizer in A Shark Tank,ROCKETEER MOTHER,27.99,0.99,English,3,178,PG-13
2006,739,,A Fast-Paced Display of a Squirrel And a Explorer who must Outgun a Mad Scientist in Nigeria,ROCKY WAR,17.99,4.99,English,4,145,PG-13
2006,740,,A Beautiful Drama of a Robot And a Lumberjack who must Discover a Technical Writer in A Shark Tank,ROLLERCOASTER BRINGING,13.99,2.99,English,5,153,PG-13
2006,741,,A Thoughtful Panorama of a Mad Cow And a Student who must Battle a Forensic Psychologist in Berlin,ROMAN PUNK,28.99,0.99,English,7,81,NC-17
2006,742,,A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon,ROOF CHAMPION,25.99,0.99,English,7,101,R
2006,743,,A Awe-Inspiring Panorama of a Composer And a Secret Agent who must Sink a Composer in A Shark Tank,ROOM ROMAN,27.99,0.99,English,7,60,PG
2006,744,,A Brilliant Drama of a Mad Cow And a Hunter who must Escape a Hunter in Berlin,ROOTS REMEMBER,23.99,0.99,English,4,89,PG-13
2006,745,,A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station,ROSES TREASURE,23.99,4.99,English,5,162,PG-13
2006,746,,A Awe-Inspiring Drama of a Astronaut And a Frisbee who must Conquer a Mad Scientist in Australia,ROUGE SQUAD,10.99,0.99,English,3,118,NC-17
2006,747,,A Astounding Story of a Pastry Chef And a Database Administrator who must Fight a Man in The Outback,ROXANNE REBEL,9.99,0.99,English,5,171,R
2006,748,,A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria,RUGRATS SHAKESPEARE,16.99,0.99,English,4,109,PG-13
2006,749,,A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House,RULES HUMAN,19.99,4.99,English,6,153,R
2006,750,,A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention,RUN PACIFIC,25.99,0.99,English,3,145,R
2006,751,,A Thoughtful Documentary of a Boat And a Man who must Meet a Boat in An Abandoned Fun House,RUNAWAY TENENBAUMS,17.99,0.99,English,6,181,NC-17
2006,752,,A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback,RUNNER MADIGAN,27.99,0.99,English,6,101,NC-17
2006,753,,A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia,RUSH GOODFELLAS,20.99,0.99,English,3,48,PG
2006,754,,A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank,RUSHMORE MERMAID,17.99,2.99,English,6,150,PG-13
2006,755,,A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert,SABRINA MIDNIGHT,11.99,4.99,English,5,99,PG
2006,756,,A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House,SADDLE ANTITRUST,10.99,2.99,English,7,80,PG-13
2006,757,,A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan,SAGEBRUSH CLUELESS,28.99,2.99,English,4,106,G
2006,758,,A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico,SAINTS BRIDE,11.99,2.99,English,5,125,G
2006,759,,A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China,SALUTE APOLLO,29.99,2.99,English,4,73,R
2006,760,,A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon,SAMURAI LION,21.99,2.99,English,5,110,G
2006,761,,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,SANTA PARIS,23.99,2.99,English,7,154,PG
2006,762,,A Fast-Paced Documentary of a Dog And a Teacher who must Find a Moose in A Manhattan Penthouse,SASSY PACKER,29.99,0.99,English,6,154,G
2006,763,,A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China,SATISFACTION CONFIDENTIAL,26.99,4.99,English,3,75,G
2006,764,,A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon,SATURDAY LAMBS,28.99,4.99,English,3,150,G
2006,765,,A Fateful Epistle of a Butler And a Boy who must Redeem a Teacher in Berlin,SATURN NAME,18.99,4.99,English,7,182,R
2006,766,,A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico,SAVANNAH TOWN,25.99,0.99,English,5,84,PG-13
2006,767,,A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery,SCALAWAG DUCK,13.99,4.99,English,6,183,NC-17
2006,768,,A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory,SCARFACE BANG,11.99,4.99,English,3,102,PG-13
2006,769,,A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse,SCHOOL JACKET,21.99,4.99,English,5,151,PG-13
2006,770,,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,SCISSORHANDS SLUMS,13.99,2.99,English,5,147,G
2006,771,,A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House,SCORPION APOLLO,23.99,4.99,English,3,137,NC-17
2006,772,,A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat,SEA VIRGIN,24.99,2.99,English,4,80,PG
2006,773,,A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention,SEABISCUIT PUNK,28.99,2.99,English,6,112,NC-17
2006,774,,A Fast-Paced Tale of a Car And a Mad Scientist who must Kill a Womanizer in Ancient Japan,SEARCHERS WAIT,22.99,2.99,English,3,182,NC-17
2006,775,,A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert,SEATTLE EXPECATIONS,18.99,4.99,English,4,110,PG-13
2006,776,,A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans,SECRET GROUNDHOG,11.99,4.99,English,6,90,PG
2006,777,,A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory,SECRETARY ROUGE,10.99,4.99,English,5,158,PG
2006,778,,A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse,SECRETS PARADISE,24.99,4.99,English,3,109,G
2006,779,,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,SENSE GREEK,23.99,4.99,English,4,54,R
2006,780,,A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory,SENSIBILITY REAR,15.99,4.99,English,7,98,PG
2006,781,,A Unbelieveable Character Study of a Dog And a Mad Cow who must Kill a Monkey in Berlin,SEVEN SWARM,15.99,4.99,English,4,127,R
2006,782,,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,SHAKESPEARE SADDLE,26.99,2.99,English,6,60,PG-13
2006,783,,A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin,SHANE DARKNESS,22.99,2.99,English,5,93,PG
2006,784,,A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House,SHANGHAI TYCOON,20.99,2.99,English,7,47,PG
2006,785,,A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park,SHAWSHANK BUBBLE,20.99,4.99,English,6,80,PG
2006,786,,A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon,SHEPHERD MIDSUMMER,14.99,0.99,English,7,113,R
2006,787,,A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India,SHINING ROSES,12.99,0.99,English,4,125,G
2006,788,,A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback,SHIP WONDERLAND,15.99,2.99,English,5,104,R
2006,789,,A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans,SHOCK CABIN,15.99,2.99,English,7,79,PG-13
2006,790,,A Fast-Paced Story of a Crocodile And a A Shark who must Sink a Pioneer in Berlin,SHOOTIST SUPERFLY,22.99,0.99,English,6,67,PG-13
2006,791,,A Fanciful Saga of a Student And a Girl who must Find a Butler in Ancient Japan,SHOW LORD,24.99,4.99,English,3,167,PG-13
2006,792,,A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat,SHREK LICENSE,15.99,2.99,English,7,154,PG-13
2006,793,,A Fateful Character Study of a Waitress And a Technical Writer who must Battle a Hunter in A Baloon,SHRUNK DIVINE,14.99,2.99,English,6,139,R
2006,794,,A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies,SIDE ARK,28.99,0.99,English,5,52,G
2006,795,,A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft,SIEGE MADRE,23.99,0.99,English,7,111,R
2006,796,,A Emotional Character Study of a Frisbee And a Mad Scientist who must Build a Madman in California,SIERRA DIVIDE,12.99,0.99,English,3,135,NC-17
2006,797,,A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon,SILENCE KANE,23.99,0.99,English,7,67,R
2006,798,,A Stunning Epistle of a Sumo Wrestler And a Man who must Challenge a Waitress in Ancient India,SILVERADO GOLDFINGER,11.99,4.99,English,4,74,PG
2006,799,,A Thrilling Documentary of a Technical Writer And a A Shark who must Face a Pioneer in A Shark Tank,SIMON NORTH,26.99,0.99,English,3,51,NC-17
2006,800,,A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft,SINNERS ATLANTIS,19.99,2.99,English,7,126,PG-13
2006,801,,A Stunning Saga of a Butler And a Woman who must Pursue a Explorer in Australia,SISTER FREDDY,19.99,4.99,English,5,152,PG-13
2006,802,,A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House,SKY MIRACLE,15.99,2.99,English,7,132,PG
2006,803,,A Fast-Paced Tale of a A Shark And a Student who must Meet a Crocodile in Ancient China,SLACKER LIAISONS,29.99,4.99,English,7,179,R
2006,804,,A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention,SLEEPING SUSPECTS,13.99,4.99,English,7,129,PG-13
2006,805,,A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia,SLEEPLESS MONSOON,12.99,4.99,English,5,64,G
2006,806,,A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback,SLEEPY JAPANESE,25.99,2.99,English,4,137,PG
2006,807,,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,SLEUTH ORIENT,25.99,0.99,English,4,87,NC-17
2006,808,,A Intrepid Character Study of a Robot And a Monkey who must Reach a Secret Agent in An Abandoned Amusement Park,SLING LUKE,10.99,0.99,English,5,84,R
2006,809,,A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention,SLIPPER FIDELITY,14.99,0.99,English,5,156,PG-13
2006,810,,A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat,SLUMS DUCK,21.99,0.99,English,5,147,PG
2006,811,,A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin,SMILE EARRING,29.99,2.99,English,4,60,G
2006,812,,A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention,SMOKING BARBARELLA,13.99,0.99,English,7,50,PG-13
2006,813,,A Thrilling Documentary of a Husband And a Feminist who must Face a Mad Scientist in Ancient China,SMOOCHY CONTROL,18.99,0.99,English,7,184,R
2006,814,,A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin,SNATCH SLIPPER,15.99,4.99,English,6,110,PG
2006,815,,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies,SNATCHERS MONTEZUMA,14.99,2.99,English,4,74,PG-13
2006,816,,A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse,SNOWMAN ROLLERCOASTER,27.99,0.99,English,3,62,G
2006,817,,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,SOLDIERS EVOLUTION,27.99,4.99,English,7,185,R
2006,818,,A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station,SOMETHING DUCK,17.99,4.99,English,4,180,NC-17
2006,819,,A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention,SONG HEDWIG,29.99,0.99,English,3,165,PG-13
2006,820,,A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China,SONS INTERVIEW,11.99,2.99,English,3,184,NC-17
2006,821,,A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat,SORORITY QUEEN,17.99,0.99,English,6,184,NC-17
2006,822,,A Fast-Paced Display of a Robot And a Butler who must Defeat a Butler in A MySQL Convention,SOUP WISDOM,12.99,0.99,English,6,169,R
2006,823,,A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park,SOUTH WAIT,21.99,2.99,English,4,143,R
2006,824,,A Thrilling Panorama of a Pastry Chef And a Secret Agent who must Overcome a Student in A Manhattan Penthouse,SPARTACUS CHEAPER,19.99,4.99,English,4,52,NC-17
2006,825,,A Lacklusture Drama of a Forensic Psychologist And a Car who must Redeem a Man in A Manhattan Penthouse,SPEAKEASY DATE,22.99,2.99,English,6,165,PG-13
2006,826,,A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China,SPEED SUIT,19.99,4.99,English,7,124,PG-13
2006,827,,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,SPICE SORORITY,22.99,4.99,English,5,141,NC-17
2006,828,,A Lacklusture Epistle of a Dentist And a Technical Writer who must Find a Dog in A Monastery,SPIKING ELEMENT,12.99,2.99,English,7,79,G
2006,829,,A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California,SPINAL ROCKY,12.99,2.99,English,7,138,PG-13
2006,830,,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,SPIRIT FLINTSTONES,23.99,0.99,English,7,149,R
2006,831,,A Taut Story of a Waitress And a Man who must Face a Car in A Baloon Factory,SPIRITED CASUALTIES,20.99,0.99,English,5,138,PG-13
2006,832,,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,SPLASH GUMP,16.99,0.99,English,5,175,PG
2006,833,,A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin,SPLENDOR PATTON,20.99,0.99,English,5,134,R
2006,834,,A Fanciful Story of a Technical Writer And a Squirrel who must Defeat a Dog in The Gulf of Mexico,SPOILERS HELLFIGHTERS,26.99,0.99,English,4,151,G
2006,835,,A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon,SPY MILE,13.99,2.99,English,6,112,PG-13
2006,836,,A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin,SQUAD FISH,14.99,2.99,English,3,136,PG
2006,837,,A Lacklusture Panorama of a Woman And a Frisbee who must Chase a Crocodile in A Jet Boat,STAGE WORLD,19.99,2.99,English,4,85,PG
2006,838,,A Touching Display of a Pioneer And a Butler who must Chase a Car in California,STAGECOACH ARMAGEDDON,25.99,4.99,English,5,112,R
2006,839,,A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia,STALLION SUNDANCE,23.99,0.99,English,5,130,PG-13
2006,840,,A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat,STAMPEDE DISTURBING,26.99,0.99,English,5,75,R
2006,841,,A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank,STAR OPERATION,9.99,2.99,English,5,181,PG
2006,842,,A Beautiful Display of a Cat And a Pastry Chef who must Outrace a Mad Cow in A Jet Boat,STATE WASTELAND,13.99,2.99,English,4,113,NC-17
2006,843,,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,STEEL SANTA,15.99,4.99,English,4,143,NC-17
2006,844,,A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention,STEERS ARMAGEDDON,16.99,4.99,English,6,140,PG
2006,845,,A Touching Epistle of a Crocodile And a Teacher who must Build a Forensic Psychologist in A MySQL Convention,STEPMOM DREAM,9.99,4.99,English,7,48,NC-17
2006,846,,A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat,STING PERSONAL,9.99,4.99,English,3,93,NC-17
2006,847,,A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China,STOCK GLASS,10.99,2.99,English,7,160,PG
2006,848,,A Intrepid Drama of a Astronaut And a Crocodile who must Find a Boat in Soviet Georgia,STONE FIRE,19.99,0.99,English,3,94,G
2006,849,,A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank,STORM HAPPINESS,28.99,0.99,English,6,57,NC-17
2006,850,,A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft,STORY SIDE,27.99,0.99,English,7,163,R
2006,851,,A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback,STRAIGHT HOURS,19.99,0.99,English,3,151,R
2006,852,,A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park,STRANGELOVE DESIRE,27.99,0.99,English,4,103,NC-17
2006,853,,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station,STRANGER STRANGERS,12.99,4.99,English,3,139,G
2006,854,,A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico,STRANGERS GRAFFITI,22.99,4.99,English,4,119,R
2006,855,,A Astounding Character Study of a Hunter And a Waitress who must Sink a Man in New Orleans,STREAK RIDGEMONT,28.99,0.99,English,7,132,PG-13
2006,856,,A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico,STREETCAR INTENTIONS,11.99,4.99,English,5,73,R
2006,857,,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House,STRICTLY SCARFACE,24.99,2.99,English,3,144,PG-13
2006,858,,A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia,SUBMARINE BED,21.99,4.99,English,5,127,R
2006,859,,A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park,SUGAR WONKA,20.99,4.99,English,3,114,PG
2006,861,,A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia,SUIT WALLS,12.99,4.99,English,3,111,R
2006,862,,A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank,SUMMER SCARFACE,25.99,0.99,English,5,53,G
2006,863,,A Beautiful Display of a Mad Cow And a Dog who must Redeem a Waitress in An Abandoned Amusement Park,SUN CONFESSIONS,9.99,0.99,English,5,141,R
2006,864,,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,SUNDANCE INVASION,21.99,0.99,English,5,92,NC-17
2006,865,,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse,SUNRISE LEAGUE,19.99,4.99,English,3,135,PG-13
2006,866,,A Awe-Inspiring Reflection of a Astronaut And a A Shark who must Defeat a Forensic Psychologist in California,SUNSET RACER,28.99,0.99,English,6,48,NC-17
2006,867,,A Action-Packed Saga of a Pastry Chef And a Explorer who must Discover a A Shark in The Outback,SUPER WYOMING,10.99,4.99,English,5,58,PG
2006,868,,A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House,SUPERFLY TRIP,27.99,0.99,English,5,114,PG
2006,869,,A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse,SUSPECTS QUILLS,22.99,2.99,English,4,47,PG
2006,870,,A Insightful Panorama of a Crocodile And a Boat who must Conquer a Sumo Wrestler in A MySQL Convention,SWARM GOLD,12.99,0.99,English,4,123,PG-13
2006,871,,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,SWEDEN SHINING,19.99,4.99,English,6,176,PG
2006,872,,A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Chase a Forensic Psychologist in A Baloon,SWEET BROTHERHOOD,27.99,2.99,English,3,185,R
2006,873,,A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico,SWEETHEARTS SUSPECTS,13.99,0.99,English,3,108,G
2006,874,,A Beautiful Tale of a Frisbee And a Moose who must Vanquish a Dog in An Abandoned Amusement Park,TADPOLE PARK,13.99,2.99,English,6,155,PG
2006,875,,A Lacklusture Panorama of a Dentist And a Forensic Psychologist who must Outrace a Pioneer in A U-Boat,TALENTED HOMICIDE,9.99,0.99,English,6,173,PG
2006,876,,A Fast-Paced Display of a Lumberjack And a Mad Scientist who must Succumb a Sumo Wrestler in The Sahara Desert,TARZAN VIDEOTAPE,11.99,2.99,English,3,91,PG-13
2006,877,,A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia,TAXI KICK,23.99,0.99,English,4,64,PG-13
2006,878,,A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank,TEEN APOLLO,25.99,4.99,English,3,74,G
2006,879,,A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat,TELEGRAPH VOYAGE,20.99,4.99,English,3,148,PG
2006,880,,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,TELEMARK HEARTBREAKERS,9.99,2.99,English,6,152,PG-13
2006,881,,A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia,TEMPLE ATTRACTION,13.99,4.99,English,5,71,PG
2006,882,,A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico,TENENBAUMS COMMAND,24.99,0.99,English,4,99,PG-13
2006,883,,A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria,TEQUILA PAST,17.99,4.99,English,6,53,PG
2006,884,,A Touching Story of a Crocodile And a Girl who must Sink a Man in The Gulf of Mexico,TERMINATOR CLUB,11.99,4.99,English,5,88,R
2006,885,,A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park,TEXAS WATCH,22.99,0.99,English,7,179,NC-17
2006,886,,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,THEORY MERMAID,9.99,0.99,English,5,184,PG-13
2006,887,,A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft,THIEF PELICAN,28.99,4.99,English,5,135,PG-13
2006,888,,A Emotional Drama of a Husband And a Lumberjack who must Build a Cat in Ancient India,THIN SAGEBRUSH,9.99,4.99,English,5,53,PG-13
2006,889,,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,TIES HUNGER,28.99,4.99,English,3,111,R
2006,890,,A Thrilling Epistle of a Boat And a Secret Agent who must Face a Boy in A Baloon,TIGHTS DAWN,14.99,0.99,English,5,172,R
2006,891,,A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat,TIMBERLAND SKY,13.99,0.99,English,3,69,G
2006,892,,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,TITANIC BOONDOCK,18.99,4.99,English,3,104,R
2006,893,,A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China,TITANS JERK,11.99,4.99,English,4,91,PG
2006,894,,A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank,TOMATOES HELLFIGHTERS,23.99,0.99,English,6,68,PG
2006,895,,A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert,TOMORROW HUSTLER,21.99,2.99,English,3,142,R
2006,896,,A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin,TOOTSIE PILOT,10.99,0.99,English,3,157,PG
2006,897,,A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan,TORQUE BOUND,27.99,4.99,English,3,179,G
2006,898,,A Boring Story of a Butler And a Astronaut who must Outrace a Pioneer in Australia,TOURIST PELICAN,18.99,4.99,English,4,152,PG-13
2006,899,,A Fateful Display of a Monkey And a Car who must Sink a Husband in A MySQL Convention,TOWERS HURRICANE,14.99,0.99,English,7,144,NC-17
2006,900,,A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft,TOWN ARK,17.99,2.99,English,6,136,R
2006,901,,A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria,TRACY CIDER,29.99,0.99,English,3,142,G
2006,902,,A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station,TRADING PINOCCHIO,22.99,4.99,English,6,170,PG
2006,903,,A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat,TRAFFIC HOBBIT,13.99,4.99,English,5,139,G
2006,904,,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India,TRAIN BUNCH,26.99,4.99,English,3,71,R
2006,905,,A Fast-Paced Drama of a Pioneer And a Mad Cow who must Challenge a Madman in Ancient Japan,TRAINSPOTTING STRANGERS,10.99,4.99,English,7,132,PG-13
2006,906,,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,TRAMP OTHERS,27.99,0.99,English,4,171,PG
2006,907,,A Touching Reflection of a Man And a Monkey who must Pursue a Womanizer in A MySQL Convention,TRANSLATION SUMMER,10.99,0.99,English,4,168,PG-13
2006,908,,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,TRAP GUYS,11.99,4.99,English,3,110,G
2006,909,,A Emotional Saga of a Car And a Madman who must Discover a Pioneer in California,TREASURE COMMAND,28.99,0.99,English,3,102,PG-13
2006,910,,A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft,TREATMENT JEKYLL,19.99,0.99,English,3,87,PG
2006,911,,A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park,TRIP NEWTON,14.99,4.99,English,7,64,PG-13
2006,912,,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,TROJAN TOMORROW,9.99,2.99,English,3,52,PG
2006,913,,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,TROOPERS METAL,20.99,0.99,English,3,115,R
2006,914,,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,TROUBLE DATE,13.99,2.99,English,6,61,PG
2006,915,,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,TRUMAN CRAZY,9.99,4.99,English,7,92,G
2006,916,,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,TURN STAR,10.99,2.99,English,3,80,G
