assay_tax_id,assay_tissue,cell_id,variant_id,assay_subcellular_fraction,assay_cell_type,chembl_id,assay_organism,assay_test_type,confidence_score,doc_id,assay_category,description,relationship_type,bao_format,src_assay_id,curated_by,tid,assay_id,assay_strain,src_id,tissue_id,assay_type
,,,,,,CHEMBL615362,,,8,10543,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,H,BAO_0000019,,Autocuration,19640,139,,1,,F
,,,,,,CHEMBL615363,,,8,10543,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,H,BAO_0000019,,Expert,19640,140,,1,,F
,,,,,,CHEMBL615364,,,8,10543,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,H,BAO_0000357,,Autocuration,19640,141,,1,,B
,,,,,,CHEMBL615365,,,8,10543,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,H,BAO_0000019,,Expert,19640,142,,1,,F
10090.0,,524.0,,,P338,CHEMBL615366,Mus musculus,,1,11365,,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,N,BAO_0000219,,Intermediate,80360,143,,1,,F
10090.0,,524.0,,,P338,CHEMBL615367,Mus musculus,,1,11365,,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,N,BAO_0000219,,Intermediate,80360,144,,1,,F
9606.0,,554.0,,,PBL,CHEMBL615368,Homo sapiens,,1,11803,,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,N,BAO_0000219,,Intermediate,80384,145,,1,,F
9940.0,,,,,,CHEMBL615369,Ovis aries,,0,11803,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,U,BAO_0000019,,Autocuration,22226,146,,1,,F
9940.0,,,,,,CHEMBL615370,Ovis aries,,0,11803,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,U,BAO_0000019,,Autocuration,22226,147,,1,,F
,,,,,,CHEMBL615673,,,8,12278,,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),H,BAO_0000357,,Autocuration,191,148,,1,,B
9606.0,,,,,,CHEMBL615674,Homo sapiens,,0,8249,,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,U,BAO_0000019,,Autocuration,22226,149,,1,,F
9606.0,,,,,,CHEMBL615675,Homo sapiens,,0,8249,,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,U,BAO_0000019,,Autocuration,22226,150,,1,,F
9606.0,,635.0,,,CCRF-CEM,CHEMBL615676,Homo sapiens,,0,8249,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,U,BAO_0000219,,Autocuration,22226,151,,1,,F
9606.0,,635.0,,,CCRF-CEM,CHEMBL615677,Homo sapiens,,0,8249,,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,U,BAO_0000219,,Autocuration,22226,152,,1,,F
9606.0,,635.0,,,CCRF-CEM,CHEMBL615678,Homo sapiens,,0,8249,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,U,BAO_0000219,,Autocuration,22226,153,,1,,F
9606.0,,635.0,,,CCRF-CEM,CHEMBL615679,Homo sapiens,,0,8249,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,U,BAO_0000219,,Autocuration,22226,154,,1,,F
9606.0,,,,,,CHEMBL615680,Homo sapiens,,0,8249,,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,U,BAO_0000019,,Autocuration,22226,155,,1,,F
9606.0,,,,,,CHEMBL615681,Homo sapiens,,0,8249,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,U,BAO_0000019,,Autocuration,22226,156,,1,,F
,,,,,,CHEMBL857972,,,6,16992,,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,H,BAO_0000249,,Autocuration,104290,157,,1,,B
1314.0,,,,,,CHEMBL857899,Streptococcus pyogenes,,1,10543,,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,N,BAO_0000218,,Intermediate,50264,158,,1,,F
10335.0,,,,,,CHEMBL615371,Human herpesvirus 3,,1,17833,,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),N,BAO_0000218,,Intermediate,50527,159,,1,,F
10335.0,,468.0,,,HEL,CHEMBL615372,vericilla zoster virus,,1,17290,,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,N,BAO_0000218,,Expert,50527,160,,1,,F
10335.0,,,,,,CHEMBL615373,vericilla zoster virus,,1,17290,,Antiviral activity against 07/1 strain of VZV; ND: No data,N,BAO_0000218,,Intermediate,50527,161,,1,,F
10335.0,,,,,,CHEMBL615374,vericilla zoster virus,,1,17290,,Antiviral activity against 07/1 strain of VZV; ND=No data,N,BAO_0000218,,Intermediate,50527,162,,1,,F
561.0,,,,,,CHEMBL615375,escherichia cloac,,1,10932,,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",N,BAO_0000218,,Intermediate,50145,163,,1,,F
,,,,,,CHEMBL615376,,,0,9707,,Ratio of Ki at A2 to Ki at A1 receptors,U,BAO_0000019,,Autocuration,22226,164,,1,,B
5476.0,,,,,,CHEMBL615377,Candida albicans,,8,2346,,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",H,BAO_0000249,,Expert,11143,165,,1,,B
284593.0,,,,,,CHEMBL615378,Candida glabrata CBS 138,,8,2205,,"Inhibition of 1,3-beta-glucan synthase",H,BAO_0000357,,Expert,18077,166,,1,,B
9606.0,,832.0,,,1-87 tumor cell line,CHEMBL615379,Homo sapiens,,1,11900,,Inhibition of growth of 1-87 human tumor cell line,N,BAO_0000219,,Intermediate,80609,167,,1,,F
10116.0,,,,,,CHEMBL615380,Rattus norvegicus,,9,14864,,Inhibition of 1-lipoxygenase (LOX)in RBL cells,D,BAO_0000219,,Expert,12166,168,,1,,B
3847.0,,,,,,CHEMBL615381,Glycine max,,9,16474,,Inhibitory activity against soybean 1-lipoxygenase (SLO),D,BAO_0000357,,Autocuration,100171,169,,1,,B
3847.0,,,,,,CHEMBL615382,Glycine max,,9,16474,,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,D,BAO_0000357,,Autocuration,100171,170,,1,,B
3847.0,,,,,,CHEMBL615383,Glycine max,,9,16474,,% inhibition against soybean 1-lipoxygenase (SLO),D,BAO_0000357,,Autocuration,100171,171,,1,,B
3847.0,,,,,,CHEMBL615384,Glycine max,,9,16474,,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,D,BAO_0000357,,Autocuration,100171,172,,1,,B
3847.0,,,,,,CHEMBL615385,Glycine max,,9,3094,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,D,BAO_0000357,,Autocuration,100171,173,,1,,B
3847.0,,,,,,CHEMBL615386,Glycine max,,9,3094,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,D,BAO_0000357,,Autocuration,100171,174,,1,,B
3847.0,,,,,,CHEMBL615387,Glycine max,,9,3094,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,D,BAO_0000357,,Autocuration,100171,175,,1,,B
3847.0,,,,,,CHEMBL615388,Glycine max,,9,3094,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,D,BAO_0000357,,Autocuration,100171,176,,1,,B
3847.0,,,,,,CHEMBL615214,Glycine max,,9,3094,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,D,BAO_0000357,,Autocuration,100171,177,,1,,B
3847.0,,,,,,CHEMBL827087,Glycine max,,9,3094,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,D,BAO_0000357,,Autocuration,100171,178,,1,,B
3847.0,,,,,,CHEMBL615215,Glycine max,,9,3094,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,D,BAO_0000357,,Autocuration,100171,179,,1,,B
3847.0,,,,,,CHEMBL615216,Glycine max,,9,3094,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,D,BAO_0000357,,Autocuration,100171,180,,1,,B
3847.0,,,,,,CHEMBL615217,Glycine max,,9,3094,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,D,BAO_0000357,,Autocuration,100171,181,,1,,B
3847.0,,,,,,CHEMBL615218,Glycine max,,9,3094,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,D,BAO_0000357,,Autocuration,100171,182,,1,,B
3847.0,,,,,,CHEMBL615219,Glycine max,,9,3094,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,D,BAO_0000357,,Autocuration,100171,183,,1,,B
10090.0,,,,,,CHEMBL615220,Mus musculus,,0,10413,,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,U,BAO_0000019,,Autocuration,22226,184,,1,,B
10090.0,,294.0,,,C3H 10T1/2,CHEMBL615221,Mus musculus,,1,16929,,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),N,BAO_0000219,,Intermediate,80049,185,,1,,F
,,,,,,CHEMBL615222,,,0,1229,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,U,BAO_0000019,,Intermediate,22226,186,,1,,F
,,,,,,CHEMBL615223,,,8,16587,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),H,BAO_0000357,,Autocuration,11489,187,,1,,B
,,,,,,CHEMBL615224,,,8,16587,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),H,BAO_0000357,,Autocuration,11862,188,,1,,B
,,,,,,CHEMBL615225,,,8,16587,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,H,BAO_0000357,,Autocuration,11862,189,,1,,B
,,,,,,CHEMBL615226,,,8,16587,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,H,BAO_0000357,,Autocuration,11489,190,,1,,B
,,,,,,CHEMBL615227,,,8,16587,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,H,BAO_0000357,,Autocuration,11862,191,,1,,B
9913.0,,,,,,CHEMBL615228,Bos taurus,,9,8058,,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,D,BAO_0000019,,Expert,12347,192,,1,,F
10116.0,,,,,,CHEMBL615229,Rattus norvegicus,,9,9065,,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,D,BAO_0000357,,Expert,100120,193,,1,,B
10116.0,Adrenal gland,,,,,CHEMBL615230,Rattus norvegicus,,9,8865,,Inhibition of 11 beta-hydroxylase from rat adrenal gland,D,BAO_0000357,,Expert,100120,194,,1,2369.0,B
10116.0,,,,,,CHEMBL615231,Rattus norvegicus,,9,9066,,Inhibition of rat adrenal 11-beta-hydroxylase,D,BAO_0000357,,Expert,100120,195,,1,,B
10116.0,,,,,,CHEMBL884520,Rattus norvegicus,,9,8394,,Inhibition of rat adrenal 11-beta-hydroxylase,D,BAO_0000357,,Expert,100120,196,,1,,B
10116.0,,,,,,CHEMBL615232,Rattus norvegicus,,9,8394,,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,D,BAO_0000357,,Expert,100120,197,,1,,B
,,,,,,CHEMBL615233,,,8,6431,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,H,BAO_0000019,,Autocuration,10328,198,,1,,B
,,,,,,CHEMBL827088,,,8,6431,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,H,BAO_0000357,,Autocuration,11490,199,,1,,B
,,,,,,CHEMBL615234,,,8,6431,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,H,BAO_0000357,,Autocuration,11490,200,,1,,B
,,,,,,CHEMBL615235,,,8,9295,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,H,BAO_0000019,,Autocuration,11134,201,,1,,F
,,,,,,CHEMBL615236,,,8,10193,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,H,BAO_0000019,,Autocuration,12052,202,,1,,B
,,,,,,CHEMBL615237,,,8,13622,,Compound was tested in vitro for inhibition of 12-LO human platelet,H,BAO_0000019,,Autocuration,11134,203,,1,,B
,,,,,,CHEMBL615238,,,8,12079,,Inhibitory concentration against human platelet 12-lipoxygenase,H,BAO_0000019,,Autocuration,11134,204,,1,,F
,,,,,,CHEMBL615239,,,8,13622,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,H,BAO_0000019,,Autocuration,11134,205,,1,,B
9606.0,,,,,,CHEMBL615240,Homo sapiens,,9,12079,,Inhibitory concentration against human platelet 12-lipoxygenase,D,BAO_0000019,,Autocuration,11134,206,,1,,F
,,,,,,CHEMBL615241,,,8,13500,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,H,BAO_0000019,,Expert,11835,207,,1,,B
,,,,,,CHEMBL615242,,,8,13723,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,H,BAO_0000357,,Expert,11601,208,,1,,B
,,,,,,CHEMBL615243,,,8,16474,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),H,BAO_0000019,,Autocuration,11134,209,,1,,B
,,,,,,CHEMBL615244,,,8,1630,,Inhibitory activity against human platelet 12-lipoxygenase,H,BAO_0000019,,Autocuration,11134,210,,1,,B
,,,,,,CHEMBL615245,,,8,167,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,H,BAO_0000019,,Autocuration,11134,211,,1,,B
,,,,,,CHEMBL615246,,,8,16474,,% inhibition against human platelet 12-lipoxygenase (12-HLO),H,BAO_0000019,,Autocuration,11134,212,,1,,B
,,,,,,CHEMBL615247,,,8,167,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,H,BAO_0000019,,Autocuration,11134,213,,1,,B
,,,,,,CHEMBL615248,,,8,16474,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,H,BAO_0000019,,Autocuration,11134,214,,1,,B
,,,,,,CHEMBL615249,,,8,10091,,Inhibitory activity towards porcine 12-lipoxygenase,H,BAO_0000357,,Autocuration,11601,215,,1,,B
,,,,,,CHEMBL615250,,,8,11966,,Tested for inhibition against porcine 12-LO,H,BAO_0000357,,Autocuration,11601,216,,1,,B
,,,,,,CHEMBL615251,,,8,951,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,H,BAO_0000019,,Autocuration,12052,217,,1,,B
,,,,,,CHEMBL615252,,,8,10997,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,H,BAO_0000019,,Autocuration,12052,218,,1,,B
,,,,,,CHEMBL828340,,,8,10193,,In vitro inhibition of rat platelet 12-lipoxygenase,H,BAO_0000019,,Expert,12052,219,,1,,B
,,,,,,CHEMBL615253,,,8,10193,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,H,BAO_0000019,,Autocuration,12052,220,,1,,B
,,,,,,CHEMBL615254,,,8,10193,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,H,BAO_0000019,,Autocuration,12052,221,,1,,B
,,,,,,CHEMBL615255,,,8,10193,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,H,BAO_0000019,,Autocuration,12052,222,,1,,B
,,,,,,CHEMBL615256,,,8,10193,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,H,BAO_0000019,,Autocuration,12052,223,,1,,B
,,,,,,CHEMBL615257,,,8,10193,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,H,BAO_0000019,,Autocuration,12052,224,,1,,B
,,,,,,CHEMBL615258,,,8,11087,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,H,BAO_0000019,,Autocuration,12052,225,,1,,B
9606.0,,621.0,,,41M,CHEMBL615259,Homo sapiens,,1,15569,,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,N,BAO_0000219,,Intermediate,80007,226,,1,,F
9606.0,,621.0,,,41M,CHEMBL615260,Homo sapiens,,1,12989,,In vitro antitumor activity against 41M cell line.,N,BAO_0000219,,Expert,80007,227,,1,,F
9606.0,,621.0,,,41M,CHEMBL615261,Homo sapiens,,1,16745,,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,N,BAO_0000219,,Intermediate,80007,228,,1,,F
9606.0,,621.0,,,41M,CHEMBL615262,Homo sapiens,,1,15569,,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,N,BAO_0000219,,Intermediate,80007,229,,1,,F
9606.0,,621.0,,,41M,CHEMBL615263,Homo sapiens,,1,12989,,In vitro antitumor activity against 41McisR cell line.,N,BAO_0000219,,Expert,80007,230,,1,,F
9606.0,,621.0,,,41M,CHEMBL838393,Homo sapiens,,1,12989,,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,N,BAO_0000219,,Expert,80007,231,,1,,F
9606.0,,621.0,,,41M,CHEMBL615264,Homo sapiens,,1,16745,,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,N,BAO_0000219,,Intermediate,80007,232,,1,,F
9606.0,,,,,,CHEMBL615265,Homo sapiens,,9,6210,,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),D,BAO_0000357,,Expert,84,233,,1,,B
9606.0,,,,,,CHEMBL615266,Homo sapiens,,9,6210,,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),D,BAO_0000357,,Expert,68,234,,1,,B
,,,,,,CHEMBL615267,,,8,6226,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),H,BAO_0000357,,Expert,68,235,,1,,B
,,,,,,CHEMBL615268,,,8,17855,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,H,BAO_0000357,,Expert,10201,236,,1,,B
,,,,,,CHEMBL615269,,,8,17855,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,H,BAO_0000357,,Expert,10201,237,,1,,B
,,,,,,CHEMBL615270,,,8,17855,,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,H,BAO_0000357,,Expert,10201,238,,1,,B
,,,,,,CHEMBL615271,,,8,10413,,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",H,BAO_0000357,,Autocuration,12220,239,,1,,B
562.0,,,,,,CHEMBL615272,Escherichia coli,,8,10413,,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",H,BAO_0000357,,Autocuration,11303,240,,1,,B
562.0,,,,,,CHEMBL615103,Escherichia coli,,8,10413,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",H,BAO_0000357,,Autocuration,11303,241,,1,,B
562.0,,,,,,CHEMBL615104,Escherichia coli,,8,10413,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",H,BAO_0000357,,Autocuration,11303,242,,1,,B
,,,,,,CHEMBL615105,,,8,10413,,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",H,BAO_0000357,,Autocuration,12220,243,,1,,B
,,,,,,CHEMBL872866,,,8,10413,,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",H,BAO_0000357,,Autocuration,12220,244,,1,,B
9823.0,,,,,,CHEMBL615106,Sus scrofa,,8,7587,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",H,BAO_0000357,,Autocuration,11303,245,,1,,B
9823.0,,,,,,CHEMBL615107,Sus scrofa,,8,7587,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",H,BAO_0000019,,Autocuration,11303,246,,1,,B
9823.0,,,,,,CHEMBL615108,Sus scrofa,,8,7587,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",H,BAO_0000357,,Autocuration,11303,247,,1,,B
9823.0,,,,,,CHEMBL615109,Sus scrofa,,8,7587,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",H,BAO_0000357,,Autocuration,11303,248,,1,,B
