cliente_id,ammontare,personale_id,noleggio_id,data_pagamento,pagamento_id
307,6.99,2,13365,2005-08-19 21:12:37,8353
307,0.99,1,14231,2005-08-21 05:04:34,8354
308,0.99,1,2037,2005-06-17 13:54:20,8357
308,0.99,1,2094,2005-06-17 18:18:56,8358
308,3.99,1,4002,2005-07-07 00:08:18,8362
308,2.99,1,5946,2005-07-10 22:57:29,8364
308,0.99,2,8869,2005-07-30 00:06:32,8365
308,4.99,1,10819,2005-08-01 22:52:57,8370
308,4.99,1,11972,2005-08-17 17:55:46,8372
308,6.99,2,12838,2005-08-19 01:51:50,8375
308,4.99,1,15243,2005-08-22 17:48:28,8378
308,4.99,2,15493,2005-08-23 02:20:53,8379
309,4.99,2,6480,2005-07-12 01:49:29,8393
309,5.99,2,7214,2005-07-27 09:23:33,8394
309,4.99,1,8341,2005-07-29 04:42:01,8397
309,2.99,1,8681,2005-07-29 16:12:01,8399
309,6.99,2,11964,2005-08-17 17:37:03,8406
310,2.99,1,2618,2005-06-19 08:03:01,8418
310,0.99,1,4072,2005-07-07 04:48:02,8420
310,5.99,1,5621,2005-07-10 05:34:10,8421
310,0.99,2,5836,2005-07-10 16:49:02,8422
310,4.99,1,12929,2005-08-19 05:05:23,8430
310,5.99,1,14972,2005-08-22 06:53:21,8431
311,6.99,2,544,2005-05-28 07:03:00,8433
311,2.99,1,952,2005-05-30 16:28:07,8434
311,5.99,2,5224,2005-07-09 12:07:27,8441
311,4.99,2,6419,2005-07-11 23:36:38,8442
311,2.99,1,8473,2005-07-29 08:36:53,8444
311,4.99,1,10134,2005-07-31 21:56:10,8447
311,4.99,2,10448,2005-08-01 09:09:31,8448
311,0.99,2,13310,2005-08-19 19:05:16,8450
312,2.99,1,3766,2005-07-06 13:04:35,8461
312,5.99,1,5031,2005-07-09 02:36:37,8464
312,4.99,1,8137,2005-07-28 20:07:18,8467
312,3.99,1,9154,2005-07-30 10:59:54,8471
313,0.99,2,843,2005-05-30 00:44:24,8484
313,4.99,2,2711,2005-06-19 14:12:22,8487
313,4.99,2,8381,2005-07-29 05:31:44,8492
313,2.99,2,14250,2005-08-21 05:39:35,8499
313,4.99,1,14325,2005-08-21 08:15:38,8500
313,2.99,2,15081,2005-08-22 11:14:31,8501
313,6.99,2,15569,2005-08-23 05:24:29,8503
314,0.99,1,3517,2005-07-06 00:52:35,8508
314,4.99,2,7004,2005-07-27 01:36:05,8517
314,0.99,2,8105,2005-07-28 18:59:46,8521
314,3.99,2,11908,2005-08-17 15:43:09,8526
314,0.99,1,12434,2005-08-18 10:38:08,8527
314,4.99,2,14145,2005-08-21 02:11:38,8531
314,4.99,1,14409,2005-08-21 10:53:35,8532
314,5.99,2,14873,2005-08-22 03:31:06,8535
315,8.99,1,537,2005-05-28 06:20:55,8537
315,2.99,1,1701,2005-06-16 13:18:48,8539
315,2.99,1,4021,2005-07-07 01:46:44,8540
315,9.99,2,9735,2005-07-31 08:57:49,8547
315,0.99,2,11254,2005-08-02 13:43:49,8548
315,6.99,1,15504,2005-08-23 02:45:21,8552
315,2.99,2,14426,2006-02-14 15:16:03,8553
316,4.99,1,16,2005-05-25 00:43:11,8554
316,4.99,2,2338,2005-06-18 11:24:54,8560
316,1.99,2,2491,2005-06-18 22:01:31,8561
316,7.99,2,5544,2005-07-10 02:48:07,8566
316,5.99,1,5618,2005-07-10 05:28:58,8567
316,2.99,2,7339,2005-07-27 14:17:48,8569
316,4.99,1,7592,2005-07-27 23:26:04,8571
316,4.99,1,8564,2005-07-29 11:33:00,8573
316,6.99,2,9903,2005-07-31 14:31:44,8575
316,2.99,1,14226,2005-08-21 04:55:37,8581
317,0.99,1,5548,2005-07-10 02:56:45,8590
317,4.99,1,8458,2005-07-29 08:05:09,8595
317,2.99,2,12111,2005-08-17 22:59:55,8600
317,7.99,2,12138,2005-08-17 23:55:54,8601
317,0.99,2,14385,2005-08-21 10:02:55,8605
318,0.99,2,7853,2005-07-28 09:36:38,8620
319,0.99,2,2884,2005-06-20 01:31:16,8630
319,3.99,2,3256,2005-06-21 03:45:42,8631
319,2.99,2,4295,2005-07-07 16:08:51,8633
319,4.99,1,4630,2005-07-08 08:33:38,8634
319,8.99,1,5791,2005-07-10 14:16:22,8635
319,4.99,1,6255,2005-07-11 15:11:33,8639
319,0.99,1,11575,2005-08-17 01:50:26,8644
319,6.99,1,11955,2005-08-17 17:21:35,8646
319,8.99,2,12424,2005-08-18 10:16:57,8649
319,4.99,2,14828,2005-08-22 01:34:05,8651
320,4.99,2,8144,2005-07-28 20:30:55,8664
320,4.99,2,8235,2005-07-29 00:22:56,8665
320,0.99,1,8238,2005-07-29 00:30:06,8666
321,4.99,2,4281,2005-07-07 15:17:50,8680
321,2.99,2,6190,2005-07-11 11:36:18,8684
321,5.99,1,6859,2005-07-12 19:53:57,8685
321,0.99,1,9981,2005-07-31 17:08:31,8687
321,6.99,1,12033,2005-08-17 20:14:34,8689
321,4.99,1,12398,2005-08-18 09:13:24,8691
321,6.99,1,15673,2005-08-23 09:12:50,8693
322,0.99,1,2554,2005-06-19 03:05:38,8700
322,1.99,2,3627,2005-07-06 06:19:25,8705
322,4.99,2,6709,2005-07-12 13:20:41,8710
322,4.99,2,11120,2005-08-02 08:47:04,8716
322,9.99,1,13650,2005-08-20 07:49:06,8719
323,2.99,2,729,2005-05-29 06:35:13,8724
323,0.99,2,1167,2005-06-14 23:25:58,8726
323,2.99,2,1786,2005-06-16 19:30:54,8727
323,4.99,1,2933,2005-06-20 04:52:23,8728
323,1.99,2,5906,2005-07-10 20:41:41,8732
323,5.99,2,7695,2005-07-28 03:41:13,8736
323,4.99,2,7937,2005-07-28 12:38:22,8738
323,4.99,1,10028,2005-07-31 18:35:54,8743
323,0.99,2,11548,2005-08-17 00:59:47,8746
323,4.99,1,12120,2005-08-17 23:16:46,8747
323,2.99,1,14224,2005-08-21 04:53:08,8750
323,3.99,1,14957,2005-08-22 06:29:34,8751
324,4.99,1,3947,2005-07-06 21:42:21,8757
324,2.99,2,5702,2005-07-10 10:00:01,8760
324,4.99,1,9651,2005-07-31 05:48:49,8768
324,2.99,1,13386,2005-08-19 21:43:58,8774
324,7.99,2,14479,2005-08-21 13:35:54,8776
324,4.99,1,15263,2005-08-22 18:27:33,8777
325,5.99,1,131,2005-05-25 21:42:46,8779
325,2.99,2,2808,2005-06-19 19:34:45,8782
325,4.99,2,6135,2005-07-11 08:32:23,8786
325,0.99,2,6622,2005-07-12 09:04:11,8787
325,0.99,2,8539,2005-07-29 10:48:24,8790
325,2.99,2,10030,2005-07-31 18:39:36,8791
325,4.99,2,10326,2005-08-01 04:55:34,8793
325,0.99,1,10412,2005-08-01 07:57:16,8794
325,4.99,2,12097,2005-08-17 22:35:24,8795
326,6.99,1,875,2005-05-30 05:38:24,8801
326,0.99,2,2086,2005-06-17 17:32:07,8805
326,7.99,1,4160,2005-07-07 09:13:17,8809
326,2.99,2,7725,2005-07-28 04:47:14,8812
326,4.99,2,7931,2005-07-28 12:23:41,8813
326,4.99,1,8604,2005-07-29 13:07:13,8815
326,0.99,1,10108,2005-07-31 21:02:14,8818
326,4.99,2,10976,2005-08-02 04:11:48,8821
326,2.99,2,11428,2005-08-02 20:03:10,8823
327,4.99,1,4445,2005-07-07 23:08:22,8833
327,1.99,2,7808,2005-07-28 07:58:56,8837
327,4.99,1,11372,2005-08-02 18:10:50,8839
327,0.99,1,12016,2005-08-17 19:33:24,8841
327,0.99,1,13448,2005-08-20 00:12:43,8844
327,3.99,2,15365,2005-08-22 21:42:17,8846
327,5.99,1,15828,2005-08-23 15:16:32,8848
327,7.99,2,15969,2005-08-23 19:51:30,8850
328,2.99,2,1670,2005-06-16 10:26:33,8853
328,6.99,2,1980,2005-06-17 09:48:05,8854
328,5.99,2,2243,2005-06-18 04:33:03,8855
328,2.99,1,11174,2005-08-02 10:32:11,8864
329,5.99,1,2010,2005-06-17 11:54:15,8876
329,0.99,1,2151,2005-06-17 22:52:37,8878
329,2.99,1,2303,2005-06-18 08:27:59,8879
329,2.99,2,2702,2005-06-19 13:35:56,8880
329,0.99,2,3053,2005-06-20 13:10:30,8882
329,7.99,2,8172,2005-07-28 21:34:36,8890
329,7.99,1,10473,2005-08-01 09:56:24,8897
329,0.99,2,10490,2005-08-01 10:37:11,8898
329,2.99,1,11130,2005-08-02 09:08:59,8899
329,6.99,1,12659,2005-08-18 19:05:49,8902
329,8.99,1,13627,2005-08-20 06:59:00,8903
329,2.99,1,15308,2005-08-22 19:54:31,8906
330,6.99,1,1219,2005-06-15 03:25:59,8909
330,2.99,2,3061,2005-06-20 13:48:21,8913
330,2.99,2,5149,2005-07-09 08:28:23,8918
330,5.99,1,5750,2005-07-10 12:20:41,8919
330,4.99,2,10100,2005-07-31 20:47:18,8925
330,2.99,1,12062,2005-08-17 21:24:47,8927
330,2.99,1,12394,2005-08-18 09:05:15,8928
330,0.99,1,12867,2005-08-19 02:40:11,8930
331,8.99,2,3871,2005-07-06 17:58:51,8939
331,4.99,1,4051,2005-07-07 03:37:28,8940
331,5.99,2,4063,2005-07-07 04:23:57,8941
331,2.99,1,5152,2005-07-09 08:34:44,8943
331,0.99,1,8231,2005-07-29 00:14:37,8946
331,4.99,2,8995,2005-07-30 04:53:11,8947
331,5.99,1,11052,2005-08-02 06:26:19,8950
331,2.99,1,11362,2005-08-02 17:47:25,8951
331,1.99,1,14628,2005-08-21 18:37:24,8955
331,2.99,1,15339,2005-08-22 20:52:12,8956
332,3.99,2,600,2005-05-28 14:08:19,8959
332,6.99,1,1000,2005-05-31 00:25:56,8960
332,6.99,1,4100,2005-07-07 06:20:52,8961
332,2.99,2,5381,2005-07-09 19:11:11,8965
332,0.99,1,5440,2005-07-09 21:45:17,8967
332,2.99,2,7418,2005-07-27 16:59:09,8969
332,6.99,2,8173,2005-07-28 21:35:44,8973
332,4.99,1,10026,2005-07-31 18:31:51,8977
332,0.99,1,10307,2005-08-01 04:21:54,8978
332,4.99,2,12318,2005-08-18 06:21:56,8982
332,4.99,2,14783,2005-08-22 00:21:57,8984
332,0.99,2,15194,2005-08-22 16:07:34,8985
333,1.99,1,2929,2005-06-20 04:47:39,8990
333,2.99,1,3110,2005-06-20 17:40:12,8991
333,0.99,2,5032,2005-07-09 02:39:47,8992
333,1.99,1,5645,2005-07-10 06:58:21,8993
333,4.99,2,5892,2005-07-10 20:02:42,8994
333,0.99,2,6275,2005-07-11 16:12:11,8995
333,4.99,2,9148,2005-07-30 10:39:10,9001
333,4.99,2,10035,2005-07-31 18:46:46,9003
333,0.99,2,12661,2005-08-18 19:10:10,9007
333,4.99,2,13710,2005-08-20 09:35:20,9009
333,4.99,1,14057,2005-08-20 22:22:59,9010
333,2.99,1,14740,2005-08-21 22:35:33,9011
333,2.99,2,15253,2005-08-22 18:05:21,9012
334,8.99,1,431,2005-05-27 16:31:05,9015
334,6.99,1,4603,2005-07-08 06:57:07,9020
334,0.99,2,5434,2005-07-09 21:25:20,9022
334,4.99,2,6749,2005-07-12 14:43:05,9026
334,3.99,1,10207,2005-08-01 00:53:01,9030
334,2.99,1,10492,2005-08-01 10:42:28,9032
334,7.99,2,10997,2005-08-02 04:49:02,9034
334,0.99,2,15548,2005-08-23 04:26:20,9040
334,4.99,2,15656,2005-08-23 08:38:58,9041
335,4.99,1,3329,2005-06-21 09:20:31,9044
335,2.99,2,4032,2005-07-07 02:34:13,9047
335,4.99,1,5024,2005-07-09 02:25:12,9050
335,2.99,2,5728,2005-07-10 11:26:14,9052
335,0.99,1,6906,2005-07-12 22:03:02,9054
335,3.99,2,8634,2005-07-29 14:19:57,9055
335,2.99,1,14014,2005-08-20 20:47:09,9063
335,4.99,2,15005,2005-08-22 08:15:44,9064
335,0.99,2,15101,2005-08-22 11:56:02,9065
336,2.99,1,1478,2005-06-15 21:12:13,9067
336,2.99,2,2212,2005-06-18 02:36:10,9068
336,2.99,1,2575,2005-06-19 04:32:52,9070
336,2.99,1,4595,2005-07-08 06:40:25,9076
336,0.99,2,5667,2005-07-10 08:11:03,9078
336,6.99,1,8407,2005-07-29 06:37:02,9082
336,2.99,2,11743,2005-08-17 08:49:05,9087
336,4.99,2,13689,2005-08-20 09:04:30,9092
336,10.99,1,15073,2005-08-22 11:01:15,9094
337,6.99,1,374,2005-05-27 08:26:30,9097
337,8.99,1,839,2005-05-30 00:28:12,9099
337,5.99,1,3626,2005-07-06 06:15:35,9102
337,4.99,2,4093,2005-07-07 05:54:50,9104
337,2.99,1,5050,2005-07-09 03:54:38,9106
337,0.99,1,6212,2005-07-11 12:40:48,9107
337,4.99,1,8516,2005-07-29 10:00:03,9111
337,5.99,2,9051,2005-07-30 07:05:54,9113
337,3.99,2,13892,2005-08-20 15:50:17,9121
338,0.99,1,675,2005-05-28 22:22:44,9126
338,4.99,2,1510,2005-06-15 22:39:34,9127
338,0.99,1,3516,2005-07-06 00:50:30,9134
338,4.99,2,4779,2005-07-08 15:53:41,9137
338,3.99,2,7584,2005-07-27 23:15:46,9141
338,0.99,1,10897,2005-08-02 01:23:42,9145
338,4.99,2,11064,2005-08-02 06:55:17,9146
338,5.99,2,11719,2005-08-17 07:46:05,9148
338,3.99,1,13284,2005-08-19 18:12:31,9150
338,0.99,2,15105,2005-08-22 12:01:33,9152
339,5.99,1,876,2005-05-30 05:41:22,9154
339,2.99,2,3536,2005-07-06 01:36:11,9160
339,6.99,1,6072,2005-07-11 04:52:40,9165
339,3.99,2,10338,2005-08-01 05:03:03,9173
340,3.99,1,1697,2005-06-16 12:55:20,9185
340,0.99,1,3264,2005-06-21 04:19:03,9190
340,2.99,1,3455,2005-06-21 21:17:51,9191
340,2.99,2,4475,2005-07-08 00:27:30,9192
340,4.99,2,8551,2005-07-29 11:13:11,9198
340,4.99,1,8606,2005-07-29 13:14:24,9199
340,0.99,1,10809,2005-08-01 22:39:27,9204
340,2.99,2,12940,2005-08-19 05:38:29,9208
340,2.99,1,13425,2005-08-19 23:11:44,9209
340,2.99,1,14895,2005-08-22 04:19:23,9212
341,1.99,1,1778,2005-06-16 18:54:48,9217
341,5.99,1,3382,2005-06-21 14:05:23,9221
341,6.99,1,11305,2005-08-02 15:44:55,9230
341,2.99,1,11723,2005-08-17 07:56:22,9231
341,4.99,2,13806,2005-08-20 12:53:46,9234
342,5.99,2,2190,2005-06-18 01:29:51,9238
342,0.99,2,6997,2005-07-27 01:14:02,9246
342,2.99,2,7280,2005-07-27 11:50:52,9247
342,0.99,1,9955,2005-07-31 16:01:26,9251
342,2.99,1,12522,2005-08-18 13:45:40,9259
342,4.99,2,12816,2005-08-19 01:04:05,9260
342,4.99,2,13368,2005-08-19 21:19:35,9261
342,8.99,2,14683,2005-08-21 20:27:44,9267
342,4.99,1,15484,2005-08-23 02:04:49,9268
343,4.99,2,1547,2005-06-16 01:42:24,9272
343,6.99,1,1564,2005-06-16 02:47:07,9273
343,6.99,2,2461,2005-06-18 19:58:12,9276
343,2.99,2,9739,2005-07-31 09:08:03,9287
343,3.99,2,13522,2005-08-20 02:44:06,9292
343,5.99,2,15973,2005-08-23 20:04:41,9294
344,5.99,2,6363,2005-07-11 21:13:19,9302
344,4.99,2,7480,2005-07-27 19:19:53,9303
344,4.99,2,9788,2005-07-31 10:28:21,9305
344,5.99,2,11116,2005-08-02 08:34:40,9306
344,5.99,2,12183,2005-08-18 01:34:13,9307
344,4.99,2,13014,2005-08-19 07:56:08,9308
344,3.99,1,13033,2005-08-19 08:34:39,9309
345,0.99,1,206,2005-05-26 08:01:54,9313
345,0.99,1,363,2005-05-27 07:14:00,9314
345,4.99,1,1457,2005-06-15 20:05:49,9316
345,0.99,2,1550,2005-06-16 01:58:35,9317
345,7.99,1,6307,2005-07-11 18:04:29,9323
345,8.99,2,10215,2005-08-01 01:04:28,9329
346,4.99,1,65,2005-05-25 09:32:03,9336
346,4.99,2,4420,2005-07-07 22:07:31,9341
346,4.99,2,6136,2005-07-11 08:34:09,9345
346,0.99,2,8543,2005-07-29 11:01:57,9351
346,4.99,1,9848,2005-07-31 12:44:33,9354
346,3.99,2,10389,2005-08-01 06:46:43,9357
346,0.99,2,10521,2005-08-01 11:46:17,9358
346,4.99,2,11062,2005-08-02 06:52:54,9359
347,4.99,1,3026,2005-06-20 11:48:00,9370
347,8.99,1,3092,2005-06-20 16:04:42,9371
347,1.99,2,6121,2005-07-11 07:55:27,9379
347,4.99,1,9582,2005-07-31 03:05:19,9387
347,3.99,1,9856,2005-07-31 13:00:35,9388
347,10.99,2,12399,2005-08-18 09:13:42,9392
347,5.99,2,13314,2005-08-19 19:12:43,9393
347,4.99,2,15555,2005-08-23 04:51:52,9397
348,4.99,2,3494,2005-07-05 23:47:30,9403
348,0.99,2,4633,2005-07-08 08:39:39,9406
348,0.99,1,4699,2005-07-08 11:36:56,9407
348,0.99,2,5965,2005-07-10 23:51:52,9410
348,4.99,2,8682,2005-07-29 16:15:26,9417
348,2.99,2,9482,2005-07-30 23:29:16,9418
348,2.99,2,10972,2005-08-02 04:08:25,9420
348,0.99,2,13684,2005-08-20 08:55:53,9428
349,0.99,1,1523,2005-06-16 00:18:40,9436
349,3.99,2,3488,2005-07-05 23:32:49,9439
349,0.99,1,4881,2005-07-08 19:40:34,9442
349,1.99,1,9262,2005-07-30 14:45:02,9448
349,6.99,2,14200,2005-08-21 03:51:27,9457
349,6.99,2,14721,2005-08-21 21:50:51,9458
350,0.99,2,11504,2005-08-16 23:16:46,9477
350,2.99,2,12445,2005-08-18 10:56:20,9482
351,0.99,1,5280,2005-07-09 14:55:07,9494
351,4.99,2,7630,2005-07-28 01:01:03,9499
351,4.99,2,8512,2005-07-29 09:48:03,9500
351,0.99,2,10119,2005-07-31 21:20:59,9502
351,0.99,2,11127,2005-08-02 09:00:59,9504
351,4.99,1,15664,2005-08-23 08:57:11,9507
352,4.99,1,1678,2005-06-16 11:08:28,9513
352,4.99,1,1780,2005-06-16 19:11:45,9514
352,7.99,1,7419,2005-07-27 17:04:15,9519
352,6.99,1,11823,2005-08-17 12:36:37,9526
352,0.99,2,11986,2005-08-17 18:21:58,9527
352,2.99,1,12751,2005-08-18 22:33:22,9529
353,6.99,2,1103,2005-05-31 14:24:18,9533
353,7.99,2,1928,2005-06-17 06:48:31,9535
353,2.99,2,15676,2005-08-23 09:23:08,9550
354,0.99,1,140,2005-05-25 23:34:22,9551
354,0.99,1,1491,2005-06-15 21:48:18,9554
354,2.99,1,3139,2005-06-20 19:44:45,9557
354,4.99,2,5556,2005-07-10 03:10:17,9563
354,4.99,1,6838,2005-07-12 19:01:30,9566
354,0.99,1,6926,2005-07-26 22:52:45,9567
354,4.99,2,8321,2005-07-29 03:50:54,9572
354,0.99,2,8921,2005-07-30 02:04:02,9575
354,3.99,1,12544,2005-08-18 14:25:51,9579
354,4.99,1,12998,2005-08-19 07:32:16,9580
354,2.99,2,14212,2005-08-21 04:29:26,9581
354,0.99,2,15956,2005-08-23 19:19:21,9584
354,7.98,1,12759,2006-02-14 15:16:03,9585
354,0.0,1,11782,2006-02-14 15:16:03,9586
355,4.99,1,5210,2005-07-09 11:24:19,9592
355,4.99,2,6669,2005-07-12 11:39:55,9597
355,1.99,2,8418,2005-07-29 06:54:21,9600
355,0.99,2,11471,2005-08-02 21:49:03,9602
355,3.99,1,15367,2005-08-22 21:47:53,9604
355,2.99,2,15531,2005-08-23 03:52:36,9605
356,2.99,2,12876,2005-08-19 03:12:19,9629
356,0.99,1,12913,2005-08-19 04:25:39,9630
356,6.99,2,13703,2005-08-20 09:29:35,9633
356,4.99,1,15705,2005-08-23 10:32:52,9634
357,0.99,2,945,2005-05-30 15:33:17,9639
357,3.99,1,3865,2005-07-06 17:46:57,9644
357,2.99,1,10502,2005-08-01 11:06:39,9657
357,2.99,2,11065,2005-08-02 06:57:55,9660
357,0.99,1,14926,2005-08-22 05:18:44,9661
358,5.99,2,5023,2005-07-09 02:23:16,9672
358,2.99,1,8621,2005-07-29 13:52:42,9674
358,0.99,2,9062,2005-07-30 07:23:17,9675
358,5.99,2,11149,2005-08-02 09:51:43,9679
358,4.99,2,11653,2005-08-17 05:06:10,9680
359,4.99,2,1329,2005-06-15 11:25:06,9687
359,0.99,1,2401,2005-06-18 16:22:03,9689
359,9.99,2,6424,2005-07-11 23:49:37,9692
359,2.99,1,6542,2005-07-12 04:53:49,9693
359,4.99,1,8174,2005-07-28 21:36:52,9697
359,5.99,2,10174,2005-07-31 23:40:08,9699
359,4.99,1,11032,2005-08-02 05:53:35,9700
359,4.99,1,15148,2005-08-22 13:59:19,9706
360,4.99,2,777,2005-05-29 14:07:58,9710
360,6.99,2,2402,2005-06-18 16:24:45,9712
360,4.99,1,4056,2005-07-07 03:57:36,9715
360,1.99,1,5834,2005-07-10 16:44:12,9718
360,3.99,1,5995,2005-07-11 01:15:39,9719
360,2.99,1,8220,2005-07-28 23:46:41,9726
360,3.99,2,9659,2005-07-31 06:02:14,9731
360,5.99,1,12773,2005-08-18 23:32:19,9736
361,1.99,2,2558,2005-06-19 03:09:16,9746
361,2.99,2,7712,2005-07-28 04:29:53,9755
361,1.99,1,10145,2005-07-31 22:15:13,9757
361,5.99,2,11243,2005-08-02 13:32:48,9762
361,3.99,1,11991,2005-08-17 18:27:08,9764
361,5.99,2,12626,2005-08-18 17:36:45,9765
361,2.99,2,12690,2005-08-18 20:06:57,9766
361,0.99,2,14031,2005-08-20 21:24:24,9768
362,2.99,2,3197,2005-06-21 00:07:23,9778
362,4.99,1,5227,2005-07-09 12:16:39,9781
362,4.99,1,6204,2005-07-11 12:29:22,9784
362,4.99,2,6576,2005-07-12 06:13:41,9785
362,1.99,1,7172,2005-07-27 07:59:16,9787
362,4.99,2,8364,2005-07-29 05:10:31,9791
362,2.99,1,8714,2005-07-29 17:31:40,9793
362,4.99,2,12244,2005-08-18 03:39:11,9796
362,6.99,2,14051,2005-08-20 22:09:51,9799
362,4.99,1,14808,2005-08-22 00:58:35,9804
362,2.99,1,14950,2005-08-22 06:17:12,9805
363,4.99,2,1426,2005-06-15 18:16:24,9807
363,6.99,1,5758,2005-07-10 12:42:43,9814
363,4.99,2,6705,2005-07-12 12:53:11,9816
363,4.99,2,8841,2005-07-29 22:56:07,9824
363,2.99,1,14694,2005-08-21 20:46:42,9831
363,4.99,1,15335,2005-08-22 20:44:55,9834
364,5.99,1,462,2005-05-27 20:10:36,9835
364,2.99,1,1722,2005-06-16 15:12:52,9836
364,4.99,2,2857,2005-06-19 23:15:15,9839
364,4.99,2,3961,2005-07-06 22:11:43,9842
364,4.99,2,11932,2005-08-17 16:36:12,9850
364,4.99,1,13698,2005-08-20 09:24:26,9854
364,0.99,2,13936,2005-08-20 17:22:35,9855
364,4.99,2,14293,2005-08-21 07:06:47,9856
365,4.99,2,7634,2005-07-28 01:07:01,9868
365,2.99,2,9540,2005-07-31 01:40:06,9874
365,8.99,1,12804,2005-08-19 00:33:15,9878
365,2.99,1,13619,2005-08-20 06:39:26,9879
366,0.99,2,5364,2005-07-09 18:24:48,9888
366,2.99,1,7562,2005-07-27 22:25:15,9896
366,4.99,2,7602,2005-07-27 23:48:35,9897
366,6.99,1,7805,2005-07-28 07:56:41,9898
366,4.99,2,8169,2005-07-28 21:29:46,9899
366,6.99,1,9316,2005-07-30 17:11:58,9902
366,2.99,1,10198,2005-08-01 00:36:15,9903
366,5.99,2,11340,2005-08-02 17:05:43,9906
366,2.99,1,13857,2005-08-20 14:50:06,9910
366,2.99,1,14717,2005-08-21 21:30:39,9914
366,6.99,1,14906,2005-08-22 04:38:18,9915
366,4.99,1,13421,2006-02-14 15:16:03,9917
367,0.99,1,939,2005-05-30 14:49:34,9918
367,2.99,1,1089,2005-05-31 11:38:29,9919
367,4.99,2,5490,2005-07-10 00:09:11,9922
367,5.99,2,6835,2005-07-12 18:58:03,9927
367,4.99,1,9430,2005-07-30 21:20:13,9930
367,4.99,1,9912,2005-07-31 14:49:04,9931
367,4.99,2,10344,2005-08-01 05:18:23,9932
367,6.99,2,12911,2005-08-19 04:24:10,9936
368,5.99,1,64,2005-05-25 09:21:29,9940
368,0.99,1,1186,2005-06-15 00:56:45,9944
368,4.99,2,3608,2005-07-06 05:35:39,9950
368,5.99,1,6154,2005-07-11 09:32:19,9955
368,2.99,2,8226,2005-07-29 00:01:04,9959
368,1.99,2,10848,2005-08-01 23:50:22,9963
368,2.99,2,13280,2005-08-19 18:02:51,9968
368,1.99,2,13963,2005-08-20 18:20:18,9971
368,2.99,1,15353,2005-08-22 21:18:08,9973
369,0.99,2,854,2005-05-30 01:56:11,9977
369,1.99,1,5043,2005-07-09 03:25:18,9983
369,2.99,2,5561,2005-07-10 03:15:24,9985
369,2.99,2,8826,2005-07-29 22:30:16,9987
369,0.99,2,9543,2005-07-31 01:43:34,9990
369,1.99,2,11388,2005-08-02 18:35:55,9996
369,5.99,2,14684,2005-08-21 20:28:26,9998
369,0.99,1,13898,2006-02-14 15:16:03,9999
370,6.99,2,1190,2005-06-15 01:05:32,10000
370,0.99,1,6968,2005-07-27 00:16:45,10003
370,7.99,2,7152,2005-07-27 07:15:01,10004
370,0.99,2,11925,2005-08-17 16:23:04,10011
370,0.99,1,13039,2005-08-19 08:55:19,10013
371,0.99,1,825,2005-05-29 21:49:41,10023
371,1.99,1,1218,2005-06-15 03:24:44,10026
371,2.99,1,6000,2005-07-11 01:23:06,10036
371,4.99,1,9008,2005-07-30 05:10:26,10041
371,4.99,2,13953,2005-08-20 18:00:37,10050
372,2.99,1,5314,2005-07-09 16:05:28,10060
372,4.99,2,6692,2005-07-12 12:35:39,10064
372,5.99,2,7234,2005-07-27 10:08:45,10066
372,7.99,2,8009,2005-07-28 15:25:58,10068
372,2.99,1,14331,2005-08-21 08:29:38,10084
373,2.99,2,3609,2005-07-06 05:36:22,10091
373,0.99,2,6311,2005-07-11 18:18:52,10096
373,4.99,1,9397,2005-07-30 20:07:29,10103
373,4.99,1,10221,2005-08-01 01:16:50,10107
373,7.99,2,11066,2005-08-02 06:58:32,10109
373,3.99,2,11663,2005-08-17 05:30:19,10111
373,0.99,2,12780,2005-08-18 23:48:16,10116
374,2.99,2,910,2005-05-30 10:46:16,10124
374,1.99,2,2046,2005-06-17 14:39:50,10127
374,4.99,2,2487,2005-06-18 21:32:54,10128
374,2.99,2,5945,2005-07-10 22:52:42,10134
374,0.99,2,9113,2005-07-30 09:09:03,10138
374,2.99,1,13337,2005-08-19 20:06:57,10143
374,8.99,2,14524,2005-08-21 15:05:27,10145
374,2.99,2,15966,2006-02-14 15:16:03,10150
375,8.99,2,307,2005-05-26 21:48:13,10151
375,2.99,1,873,2005-05-30 05:15:20,10154
375,2.99,2,1404,2005-06-15 16:38:53,10155
375,2.99,2,5474,2005-07-09 23:23:57,10160
375,4.99,1,7856,2005-07-28 09:48:24,10161
375,1.99,2,10589,2005-08-01 14:11:09,10164
375,5.99,2,11008,2005-08-02 05:06:17,10169
375,9.99,2,12122,2005-08-17 23:20:45,10170
375,0.99,2,12663,2005-08-18 19:10:52,10171
376,0.99,1,554,2005-05-28 08:23:16,10175
376,8.99,2,4166,2005-07-07 09:33:30,10180
376,4.99,1,5675,2005-07-10 08:31:06,10184
376,2.99,2,6807,2005-07-12 17:33:53,10187
376,2.99,1,8269,2005-07-29 01:26:54,10188
376,0.99,1,9872,2005-07-31 13:27:55,10192
376,3.99,2,10413,2005-08-01 07:59:39,10193
377,0.99,2,4053,2005-07-07 03:39:22,10209
377,10.99,2,8018,2005-07-28 15:36:48,10214
377,4.99,1,10013,2005-07-31 18:08:21,10218
377,2.99,1,13249,2005-08-19 16:47:41,10224
377,0.99,1,15995,2005-08-23 20:29:56,10227
378,4.99,2,2713,2005-06-19 14:23:09,10233
378,2.99,2,8740,2005-07-29 18:41:31,10239
