data_rilascio,lingua,tariffa_noleggio,titolo,descrizione,voto,film_id,durata,lingua_originale_id,costo_sostituzione,durata_noleggio
2006,English,4.99,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,PG-13,731,153,,29.99,7
2006,English,0.99,RINGS HEARTBREAKERS,A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans,G,732,58,,17.99,5
2006,English,0.99,RIVER OUTLAW,A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention,PG-13,733,149,,29.99,4
2006,English,4.99,ROAD ROXANNE,A Boring Character Study of a Waitress And a Astronaut who must Fight a Crocodile in Ancient Japan,R,734,158,,12.99,4
2006,English,2.99,ROBBERS JOON,A Thoughtful Story of a Mad Scientist And a Waitress who must Confront a Forensic Psychologist in Soviet Georgia,PG-13,735,102,,26.99,7
2006,English,0.99,ROBBERY BRIGHT,A Taut Reflection of a Robot And a Squirrel who must Fight a Boat in Ancient Japan,R,736,134,,21.99,4
2006,English,0.99,ROCK INSTINCT,A Astounding Character Study of a Robot And a Moose who must Overcome a Astronaut in Ancient India,G,737,102,,28.99,4
2006,English,0.99,ROCKETEER MOTHER,A Awe-Inspiring Character Study of a Robot And a Sumo Wrestler who must Discover a Womanizer in A Shark Tank,PG-13,738,178,,27.99,3
2006,English,4.99,ROCKY WAR,A Fast-Paced Display of a Squirrel And a Explorer who must Outgun a Mad Scientist in Nigeria,PG-13,739,145,,17.99,4
2006,English,2.99,ROLLERCOASTER BRINGING,A Beautiful Drama of a Robot And a Lumberjack who must Discover a Technical Writer in A Shark Tank,PG-13,740,153,,13.99,5
2006,English,0.99,ROMAN PUNK,A Thoughtful Panorama of a Mad Cow And a Student who must Battle a Forensic Psychologist in Berlin,NC-17,741,81,,28.99,7
2006,English,0.99,ROOM ROMAN,A Awe-Inspiring Panorama of a Composer And a Secret Agent who must Sink a Composer in A Shark Tank,PG,743,60,,27.99,7
2006,English,0.99,ROOTS REMEMBER,A Brilliant Drama of a Mad Cow And a Hunter who must Escape a Hunter in Berlin,PG-13,744,89,,23.99,4
2006,English,4.99,ROSES TREASURE,A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station,PG-13,745,162,,23.99,5
2006,English,0.99,ROUGE SQUAD,A Awe-Inspiring Drama of a Astronaut And a Frisbee who must Conquer a Mad Scientist in Australia,NC-17,746,118,,10.99,3
2006,English,0.99,ROXANNE REBEL,A Astounding Story of a Pastry Chef And a Database Administrator who must Fight a Man in The Outback,R,747,171,,9.99,5
2006,English,0.99,RUGRATS SHAKESPEARE,A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria,PG-13,748,109,,16.99,4
2006,English,4.99,RULES HUMAN,A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House,R,749,153,,19.99,6
2006,English,0.99,RUN PACIFIC,A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention,R,750,145,,25.99,3
2006,English,0.99,RUNAWAY TENENBAUMS,A Thoughtful Documentary of a Boat And a Man who must Meet a Boat in An Abandoned Fun House,NC-17,751,181,,17.99,6
2006,English,0.99,RUNNER MADIGAN,A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback,NC-17,752,101,,27.99,6
2006,English,0.99,RUSH GOODFELLAS,A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia,PG,753,48,,20.99,3
2006,English,2.99,RUSHMORE MERMAID,A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank,PG-13,754,150,,17.99,6
2006,English,4.99,SABRINA MIDNIGHT,A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert,PG,755,99,,11.99,5
2006,English,2.99,SADDLE ANTITRUST,A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House,PG-13,756,80,,10.99,7
2006,English,2.99,SAGEBRUSH CLUELESS,A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan,G,757,106,,28.99,4
2006,English,2.99,SAINTS BRIDE,A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico,G,758,125,,11.99,5
2006,English,2.99,SALUTE APOLLO,A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China,R,759,73,,29.99,4
2006,English,2.99,SAMURAI LION,A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon,G,760,110,,21.99,5
2006,English,2.99,SANTA PARIS,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,PG,761,154,,23.99,7
2006,English,0.99,SASSY PACKER,A Fast-Paced Documentary of a Dog And a Teacher who must Find a Moose in A Manhattan Penthouse,G,762,154,,29.99,6
2006,English,4.99,SATISFACTION CONFIDENTIAL,A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China,G,763,75,,26.99,3
2006,English,4.99,SATURDAY LAMBS,A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon,G,764,150,,28.99,3
2006,English,4.99,SATURN NAME,A Fateful Epistle of a Butler And a Boy who must Redeem a Teacher in Berlin,R,765,182,,18.99,7
2006,English,0.99,SAVANNAH TOWN,A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico,PG-13,766,84,,25.99,5
2006,English,4.99,SCALAWAG DUCK,A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery,NC-17,767,183,,13.99,6
2006,English,4.99,SCARFACE BANG,A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory,PG-13,768,102,,11.99,3
2006,English,4.99,SCHOOL JACKET,A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse,PG-13,769,151,,21.99,5
2006,English,2.99,SCISSORHANDS SLUMS,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,G,770,147,,13.99,5
2006,English,4.99,SCORPION APOLLO,A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House,NC-17,771,137,,23.99,3
2006,English,2.99,SEA VIRGIN,A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat,PG,772,80,,24.99,4
2006,English,2.99,SEABISCUIT PUNK,A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention,NC-17,773,112,,28.99,6
2006,English,2.99,SEARCHERS WAIT,A Fast-Paced Tale of a Car And a Mad Scientist who must Kill a Womanizer in Ancient Japan,NC-17,774,182,,22.99,3
2006,English,4.99,SEATTLE EXPECATIONS,A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert,PG-13,775,110,,18.99,4
2006,English,4.99,SECRET GROUNDHOG,A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans,PG,776,90,,11.99,6
2006,English,4.99,SECRETARY ROUGE,A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory,PG,777,158,,10.99,5
2006,English,4.99,SECRETS PARADISE,A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse,G,778,109,,24.99,3
2006,English,4.99,SENSE GREEK,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,R,779,54,,23.99,4
2006,English,4.99,SENSIBILITY REAR,A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory,PG,780,98,,15.99,7
2006,English,4.99,SEVEN SWARM,A Unbelieveable Character Study of a Dog And a Mad Cow who must Kill a Monkey in Berlin,R,781,127,,15.99,4
2006,English,2.99,SHAKESPEARE SADDLE,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,PG-13,782,60,,26.99,6
2006,English,2.99,SHANE DARKNESS,A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin,PG,783,93,,22.99,5
2006,English,2.99,SHANGHAI TYCOON,A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House,PG,784,47,,20.99,7
2006,English,4.99,SHAWSHANK BUBBLE,A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park,PG,785,80,,20.99,6
2006,English,0.99,SHEPHERD MIDSUMMER,A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon,R,786,113,,14.99,7
2006,English,0.99,SHINING ROSES,A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India,G,787,125,,12.99,4
2006,English,2.99,SHIP WONDERLAND,A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback,R,788,104,,15.99,5
2006,English,2.99,SHOCK CABIN,A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans,PG-13,789,79,,15.99,7
2006,English,0.99,SHOOTIST SUPERFLY,A Fast-Paced Story of a Crocodile And a A Shark who must Sink a Pioneer in Berlin,PG-13,790,67,,22.99,6
2006,English,4.99,SHOW LORD,A Fanciful Saga of a Student And a Girl who must Find a Butler in Ancient Japan,PG-13,791,167,,24.99,3
2006,English,2.99,SHREK LICENSE,A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat,PG-13,792,154,,15.99,7
2006,English,2.99,SHRUNK DIVINE,A Fateful Character Study of a Waitress And a Technical Writer who must Battle a Hunter in A Baloon,R,793,139,,14.99,6
2006,English,0.99,SIDE ARK,A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies,G,794,52,,28.99,5
2006,English,0.99,SIEGE MADRE,A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft,R,795,111,,23.99,7
2006,English,0.99,SIERRA DIVIDE,A Emotional Character Study of a Frisbee And a Mad Scientist who must Build a Madman in California,NC-17,796,135,,12.99,3
2006,English,0.99,SILENCE KANE,A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon,R,797,67,,23.99,7
2006,English,4.99,SILVERADO GOLDFINGER,A Stunning Epistle of a Sumo Wrestler And a Man who must Challenge a Waitress in Ancient India,PG,798,74,,11.99,4
2006,English,0.99,SIMON NORTH,A Thrilling Documentary of a Technical Writer And a A Shark who must Face a Pioneer in A Shark Tank,NC-17,799,51,,26.99,3
2006,English,2.99,SINNERS ATLANTIS,A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft,PG-13,800,126,,19.99,7
2006,English,4.99,SISTER FREDDY,A Stunning Saga of a Butler And a Woman who must Pursue a Explorer in Australia,PG-13,801,152,,19.99,5
2006,English,2.99,SKY MIRACLE,A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House,PG,802,132,,15.99,7
2006,English,4.99,SLACKER LIAISONS,A Fast-Paced Tale of a A Shark And a Student who must Meet a Crocodile in Ancient China,R,803,179,,29.99,7
2006,English,4.99,SLEEPING SUSPECTS,A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention,PG-13,804,129,,13.99,7
2006,English,4.99,SLEEPLESS MONSOON,A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia,G,805,64,,12.99,5
2006,English,2.99,SLEEPY JAPANESE,A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback,PG,806,137,,25.99,4
2006,English,0.99,SLEUTH ORIENT,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,NC-17,807,87,,25.99,4
2006,English,0.99,SLING LUKE,A Intrepid Character Study of a Robot And a Monkey who must Reach a Secret Agent in An Abandoned Amusement Park,R,808,84,,10.99,5
2006,English,0.99,SLIPPER FIDELITY,A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention,PG-13,809,156,,14.99,5
2006,English,0.99,SLUMS DUCK,A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat,PG,810,147,,21.99,5
2006,English,2.99,SMILE EARRING,A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin,G,811,60,,29.99,4
2006,English,0.99,SMOKING BARBARELLA,A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention,PG-13,812,50,,13.99,7
2006,English,0.99,SMOOCHY CONTROL,A Thrilling Documentary of a Husband And a Feminist who must Face a Mad Scientist in Ancient China,R,813,184,,18.99,7
2006,English,4.99,SNATCH SLIPPER,A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin,PG,814,110,,15.99,6
2006,English,2.99,SNATCHERS MONTEZUMA,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies,PG-13,815,74,,14.99,4
2006,English,0.99,SNOWMAN ROLLERCOASTER,A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse,G,816,62,,27.99,3
2006,English,4.99,SOLDIERS EVOLUTION,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,R,817,185,,27.99,7
2006,English,4.99,SOMETHING DUCK,A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station,NC-17,818,180,,17.99,4
2006,English,0.99,SONG HEDWIG,A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention,PG-13,819,165,,29.99,3
2006,English,2.99,SONS INTERVIEW,A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China,NC-17,820,184,,11.99,3
2006,English,0.99,SORORITY QUEEN,A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat,NC-17,821,184,,17.99,6
2006,English,0.99,SOUP WISDOM,A Fast-Paced Display of a Robot And a Butler who must Defeat a Butler in A MySQL Convention,R,822,169,,12.99,6
2006,English,2.99,SOUTH WAIT,A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park,R,823,143,,21.99,4
2006,English,4.99,SPARTACUS CHEAPER,A Thrilling Panorama of a Pastry Chef And a Secret Agent who must Overcome a Student in A Manhattan Penthouse,NC-17,824,52,,19.99,4
2006,English,2.99,SPEAKEASY DATE,A Lacklusture Drama of a Forensic Psychologist And a Car who must Redeem a Man in A Manhattan Penthouse,PG-13,825,165,,22.99,6
2006,English,4.99,SPEED SUIT,A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China,PG-13,826,124,,19.99,7
2006,English,4.99,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,NC-17,827,141,,22.99,5
2006,English,2.99,SPIKING ELEMENT,A Lacklusture Epistle of a Dentist And a Technical Writer who must Find a Dog in A Monastery,G,828,79,,12.99,7
2006,English,2.99,SPINAL ROCKY,A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California,PG-13,829,138,,12.99,7
2006,English,0.99,SPIRIT FLINTSTONES,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,R,830,149,,23.99,7
2006,English,0.99,SPIRITED CASUALTIES,A Taut Story of a Waitress And a Man who must Face a Car in A Baloon Factory,PG-13,831,138,,20.99,5
2006,English,0.99,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,PG,832,175,,16.99,5
2006,English,0.99,SPLENDOR PATTON,A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin,R,833,134,,20.99,5
2006,English,0.99,SPOILERS HELLFIGHTERS,A Fanciful Story of a Technical Writer And a Squirrel who must Defeat a Dog in The Gulf of Mexico,G,834,151,,26.99,4
2006,English,2.99,SPY MILE,A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon,PG-13,835,112,,13.99,6
2006,English,2.99,SQUAD FISH,A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin,PG,836,136,,14.99,3
2006,English,2.99,STAGE WORLD,A Lacklusture Panorama of a Woman And a Frisbee who must Chase a Crocodile in A Jet Boat,PG,837,85,,19.99,4
2006,English,4.99,STAGECOACH ARMAGEDDON,A Touching Display of a Pioneer And a Butler who must Chase a Car in California,R,838,112,,25.99,5
2006,English,0.99,STALLION SUNDANCE,A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia,PG-13,839,130,,23.99,5
2006,English,0.99,STAMPEDE DISTURBING,A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat,R,840,75,,26.99,5
2006,English,2.99,STAR OPERATION,A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank,PG,841,181,,9.99,5
2006,English,2.99,STATE WASTELAND,A Beautiful Display of a Cat And a Pastry Chef who must Outrace a Mad Cow in A Jet Boat,NC-17,842,113,,13.99,4
2006,English,4.99,STEEL SANTA,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,NC-17,843,143,,15.99,4
2006,English,4.99,STEERS ARMAGEDDON,A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention,PG,844,140,,16.99,6
2006,English,4.99,STEPMOM DREAM,A Touching Epistle of a Crocodile And a Teacher who must Build a Forensic Psychologist in A MySQL Convention,NC-17,845,48,,9.99,7
2006,English,4.99,STING PERSONAL,A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat,NC-17,846,93,,9.99,3
2006,English,2.99,STOCK GLASS,A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China,PG,847,160,,10.99,7
2006,English,0.99,STONE FIRE,A Intrepid Drama of a Astronaut And a Crocodile who must Find a Boat in Soviet Georgia,G,848,94,,19.99,3
2006,English,0.99,STORM HAPPINESS,A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank,NC-17,849,57,,28.99,6
2006,English,0.99,STORY SIDE,A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft,R,850,163,,27.99,7
2006,English,0.99,STRAIGHT HOURS,A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback,R,851,151,,19.99,3
2006,English,0.99,STRANGELOVE DESIRE,A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park,NC-17,852,103,,27.99,4
2006,English,4.99,STRANGER STRANGERS,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station,G,853,139,,12.99,3
2006,English,4.99,STRANGERS GRAFFITI,A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico,R,854,119,,22.99,4
2006,English,0.99,STREAK RIDGEMONT,A Astounding Character Study of a Hunter And a Waitress who must Sink a Man in New Orleans,PG-13,855,132,,28.99,7
2006,English,4.99,STREETCAR INTENTIONS,A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico,R,856,73,,11.99,5
2006,English,2.99,STRICTLY SCARFACE,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House,PG-13,857,144,,24.99,3
2006,English,4.99,SUBMARINE BED,A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia,R,858,127,,21.99,5
2006,English,4.99,SUGAR WONKA,A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park,PG,859,114,,20.99,3
2006,English,4.99,SUICIDES SILENCE,A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat,G,860,93,,13.99,4
2006,English,4.99,SUIT WALLS,A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia,R,861,111,,12.99,3
2006,English,0.99,SUMMER SCARFACE,A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank,G,862,53,,25.99,5
2006,English,0.99,SUN CONFESSIONS,A Beautiful Display of a Mad Cow And a Dog who must Redeem a Waitress in An Abandoned Amusement Park,R,863,141,,9.99,5
2006,English,0.99,SUNDANCE INVASION,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,NC-17,864,92,,21.99,5
2006,English,4.99,SUNRISE LEAGUE,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse,PG-13,865,135,,19.99,3
2006,English,0.99,SUNSET RACER,A Awe-Inspiring Reflection of a Astronaut And a A Shark who must Defeat a Forensic Psychologist in California,NC-17,866,48,,28.99,6
2006,English,4.99,SUPER WYOMING,A Action-Packed Saga of a Pastry Chef And a Explorer who must Discover a A Shark in The Outback,PG,867,58,,10.99,5
2006,English,0.99,SUPERFLY TRIP,A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House,PG,868,114,,27.99,5
2006,English,2.99,SUSPECTS QUILLS,A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse,PG,869,47,,22.99,4
2006,English,0.99,SWARM GOLD,A Insightful Panorama of a Crocodile And a Boat who must Conquer a Sumo Wrestler in A MySQL Convention,PG-13,870,123,,12.99,4
2006,English,4.99,SWEDEN SHINING,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,PG,871,176,,19.99,6
2006,English,2.99,SWEET BROTHERHOOD,A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Chase a Forensic Psychologist in A Baloon,R,872,185,,27.99,3
2006,English,0.99,SWEETHEARTS SUSPECTS,A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico,G,873,108,,13.99,3
2006,English,2.99,TADPOLE PARK,A Beautiful Tale of a Frisbee And a Moose who must Vanquish a Dog in An Abandoned Amusement Park,PG,874,155,,13.99,6
2006,English,0.99,TALENTED HOMICIDE,A Lacklusture Panorama of a Dentist And a Forensic Psychologist who must Outrace a Pioneer in A U-Boat,PG,875,173,,9.99,6
2006,English,2.99,TARZAN VIDEOTAPE,A Fast-Paced Display of a Lumberjack And a Mad Scientist who must Succumb a Sumo Wrestler in The Sahara Desert,PG-13,876,91,,11.99,3
2006,English,0.99,TAXI KICK,A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia,PG-13,877,64,,23.99,4
2006,English,4.99,TEEN APOLLO,A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank,G,878,74,,25.99,3
2006,English,4.99,TELEGRAPH VOYAGE,A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat,PG,879,148,,20.99,3
2006,English,2.99,TELEMARK HEARTBREAKERS,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,PG-13,880,152,,9.99,6
2006,English,4.99,TEMPLE ATTRACTION,A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia,PG,881,71,,13.99,5
2006,English,0.99,TENENBAUMS COMMAND,A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico,PG-13,882,99,,24.99,4
2006,English,4.99,TEQUILA PAST,A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria,PG,883,53,,17.99,6
2006,English,4.99,TERMINATOR CLUB,A Touching Story of a Crocodile And a Girl who must Sink a Man in The Gulf of Mexico,R,884,88,,11.99,5
2006,English,0.99,TEXAS WATCH,A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park,NC-17,885,179,,22.99,7
2006,English,0.99,THEORY MERMAID,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,PG-13,886,184,,9.99,5
2006,English,4.99,THIEF PELICAN,A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft,PG-13,887,135,,28.99,5
2006,English,4.99,THIN SAGEBRUSH,A Emotional Drama of a Husband And a Lumberjack who must Build a Cat in Ancient India,PG-13,888,53,,9.99,5
2006,English,4.99,TIES HUNGER,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,R,889,111,,28.99,3
2006,English,0.99,TIGHTS DAWN,A Thrilling Epistle of a Boat And a Secret Agent who must Face a Boy in A Baloon,R,890,172,,14.99,5
2006,English,0.99,TIMBERLAND SKY,A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat,G,891,69,,13.99,3
2006,English,4.99,TITANIC BOONDOCK,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,R,892,104,,18.99,3
2006,English,4.99,TITANS JERK,A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China,PG,893,91,,11.99,4
2006,English,0.99,TOMATOES HELLFIGHTERS,A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank,PG,894,68,,23.99,6
2006,English,2.99,TOMORROW HUSTLER,A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert,R,895,142,,21.99,3
2006,English,0.99,TOOTSIE PILOT,A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin,PG,896,157,,10.99,3
2006,English,4.99,TORQUE BOUND,A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan,G,897,179,,27.99,3
2006,English,4.99,TOURIST PELICAN,A Boring Story of a Butler And a Astronaut who must Outrace a Pioneer in Australia,PG-13,898,152,,18.99,4
2006,English,0.99,TOWERS HURRICANE,A Fateful Display of a Monkey And a Car who must Sink a Husband in A MySQL Convention,NC-17,899,144,,14.99,7
2006,English,2.99,TOWN ARK,A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft,R,900,136,,17.99,6
2006,English,0.99,TRACY CIDER,A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria,G,901,142,,29.99,3
2006,English,4.99,TRADING PINOCCHIO,A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station,PG,902,170,,22.99,6
2006,English,4.99,TRAFFIC HOBBIT,A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat,G,903,139,,13.99,5
2006,English,4.99,TRAIN BUNCH,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India,R,904,71,,26.99,3
2006,English,4.99,TRAINSPOTTING STRANGERS,A Fast-Paced Drama of a Pioneer And a Mad Cow who must Challenge a Madman in Ancient Japan,PG-13,905,132,,10.99,7
2006,English,0.99,TRAMP OTHERS,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,PG,906,171,,27.99,4
2006,English,0.99,TRANSLATION SUMMER,A Touching Reflection of a Man And a Monkey who must Pursue a Womanizer in A MySQL Convention,PG-13,907,168,,10.99,4
2006,English,4.99,TRAP GUYS,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,G,908,110,,11.99,3
2006,English,0.99,TREASURE COMMAND,A Emotional Saga of a Car And a Madman who must Discover a Pioneer in California,PG-13,909,102,,28.99,3
2006,English,0.99,TREATMENT JEKYLL,A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft,PG,910,87,,19.99,3
2006,English,4.99,TRIP NEWTON,A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park,PG-13,911,64,,14.99,7
