cell_id,assay_tissue,assay_organism,curated_by,src_id,tid,assay_type,relationship_type,assay_test_type,variant_id,tissue_id,confidence_score,chembl_id,assay_category,assay_tax_id,assay_id,src_assay_id,description,assay_subcellular_fraction,doc_id,assay_strain,assay_cell_type,bao_format
,,,Autocuration,1,19640,F,H,,,,8,CHEMBL615362,,,139,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,10543,,,BAO_0000019
,,,Expert,1,19640,F,H,,,,8,CHEMBL615363,,,140,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,10543,,,BAO_0000019
,,,Autocuration,1,19640,B,H,,,,8,CHEMBL615364,,,141,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,10543,,,BAO_0000357
,,,Expert,1,19640,F,H,,,,8,CHEMBL615365,,,142,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,10543,,,BAO_0000019
524.0,,Mus musculus,Intermediate,1,80360,F,N,,,,1,CHEMBL615366,,10090.0,143,,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,,11365,,P338,BAO_0000219
524.0,,Mus musculus,Intermediate,1,80360,F,N,,,,1,CHEMBL615367,,10090.0,144,,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,,11365,,P338,BAO_0000219
554.0,,Homo sapiens,Intermediate,1,80384,F,N,,,,1,CHEMBL615368,,9606.0,145,,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,,11803,,PBL,BAO_0000219
,,Ovis aries,Autocuration,1,22226,F,U,,,,0,CHEMBL615369,,9940.0,146,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,,11803,,,BAO_0000019
,,Ovis aries,Autocuration,1,22226,F,U,,,,0,CHEMBL615370,,9940.0,147,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,,11803,,,BAO_0000019
,,,Autocuration,1,191,B,H,,,,8,CHEMBL615673,,,148,,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),,12278,,,BAO_0000357
,,Homo sapiens,Autocuration,1,22226,F,U,,,,0,CHEMBL615674,,9606.0,149,,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,,8249,,,BAO_0000019
,,Homo sapiens,Autocuration,1,22226,F,U,,,,0,CHEMBL615675,,9606.0,150,,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,,8249,,,BAO_0000019
635.0,,Homo sapiens,Autocuration,1,22226,F,U,,,,0,CHEMBL615676,,9606.0,151,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,,8249,,CCRF-CEM,BAO_0000219
635.0,,Homo sapiens,Autocuration,1,22226,F,U,,,,0,CHEMBL615677,,9606.0,152,,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,,8249,,CCRF-CEM,BAO_0000219
635.0,,Homo sapiens,Autocuration,1,22226,F,U,,,,0,CHEMBL615678,,9606.0,153,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,,8249,,CCRF-CEM,BAO_0000219
635.0,,Homo sapiens,Autocuration,1,22226,F,U,,,,0,CHEMBL615679,,9606.0,154,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,,8249,,CCRF-CEM,BAO_0000219
,,Homo sapiens,Autocuration,1,22226,F,U,,,,0,CHEMBL615680,,9606.0,155,,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,,8249,,,BAO_0000019
,,Homo sapiens,Autocuration,1,22226,F,U,,,,0,CHEMBL615681,,9606.0,156,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,,8249,,,BAO_0000019
,,,Autocuration,1,104290,B,H,,,,6,CHEMBL857972,,,157,,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,,16992,,,BAO_0000249
,,Streptococcus pyogenes,Intermediate,1,50264,F,N,,,,1,CHEMBL857899,,1314.0,158,,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,,10543,,,BAO_0000218
,,Human herpesvirus 3,Intermediate,1,50527,F,N,,,,1,CHEMBL615371,,10335.0,159,,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),,17833,,,BAO_0000218
468.0,,vericilla zoster virus,Expert,1,50527,F,N,,,,1,CHEMBL615372,,10335.0,160,,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,,17290,,HEL,BAO_0000218
,,vericilla zoster virus,Intermediate,1,50527,F,N,,,,1,CHEMBL615373,,10335.0,161,,Antiviral activity against 07/1 strain of VZV; ND: No data,,17290,,,BAO_0000218
,,vericilla zoster virus,Intermediate,1,50527,F,N,,,,1,CHEMBL615374,,10335.0,162,,Antiviral activity against 07/1 strain of VZV; ND=No data,,17290,,,BAO_0000218
,,escherichia cloac,Intermediate,1,50145,F,N,,,,1,CHEMBL615375,,561.0,163,,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",,10932,,,BAO_0000218
,,,Autocuration,1,22226,B,U,,,,0,CHEMBL615376,,,164,,Ratio of Ki at A2 to Ki at A1 receptors,,9707,,,BAO_0000019
,,Candida albicans,Expert,1,11143,B,H,,,,8,CHEMBL615377,,5476.0,165,,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",,2346,,,BAO_0000249
,,Candida glabrata CBS 138,Expert,1,18077,B,H,,,,8,CHEMBL615378,,284593.0,166,,"Inhibition of 1,3-beta-glucan synthase",,2205,,,BAO_0000357
832.0,,Homo sapiens,Intermediate,1,80609,F,N,,,,1,CHEMBL615379,,9606.0,167,,Inhibition of growth of 1-87 human tumor cell line,,11900,,1-87 tumor cell line,BAO_0000219
,,Rattus norvegicus,Expert,1,12166,B,D,,,,9,CHEMBL615380,,10116.0,168,,Inhibition of 1-lipoxygenase (LOX)in RBL cells,,14864,,,BAO_0000219
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615381,,3847.0,169,,Inhibitory activity against soybean 1-lipoxygenase (SLO),,16474,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615382,,3847.0,170,,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,,16474,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615383,,3847.0,171,,% inhibition against soybean 1-lipoxygenase (SLO),,16474,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615384,,3847.0,172,,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,,16474,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615385,,3847.0,173,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,,3094,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615386,,3847.0,174,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,,3094,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615387,,3847.0,175,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,,3094,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615388,,3847.0,176,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,,3094,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615214,,3847.0,177,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,,3094,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL827087,,3847.0,178,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,,3094,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615215,,3847.0,179,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,,3094,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615216,,3847.0,180,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,,3094,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615217,,3847.0,181,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,,3094,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615218,,3847.0,182,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,,3094,,,BAO_0000357
,,Glycine max,Autocuration,1,100171,B,D,,,,9,CHEMBL615219,,3847.0,183,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,,3094,,,BAO_0000357
,,Mus musculus,Autocuration,1,22226,B,U,,,,0,CHEMBL615220,,10090.0,184,,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,,10413,,,BAO_0000019
294.0,,Mus musculus,Intermediate,1,80049,F,N,,,,1,CHEMBL615221,,10090.0,185,,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),,16929,,C3H 10T1/2,BAO_0000219
,,,Intermediate,1,22226,F,U,,,,0,CHEMBL615222,,,186,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,1229,,,BAO_0000019
,,,Autocuration,1,11489,B,H,,,,8,CHEMBL615223,,,187,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,16587,,,BAO_0000357
,,,Autocuration,1,11862,B,H,,,,8,CHEMBL615224,,,188,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,16587,,,BAO_0000357
,,,Autocuration,1,11862,B,H,,,,8,CHEMBL615225,,,189,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,16587,,,BAO_0000357
,,,Autocuration,1,11489,B,H,,,,8,CHEMBL615226,,,190,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,16587,,,BAO_0000357
,,,Autocuration,1,11862,B,H,,,,8,CHEMBL615227,,,191,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,16587,,,BAO_0000357
,,Bos taurus,Expert,1,12347,F,D,,,,9,CHEMBL615228,,9913.0,192,,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,8058,,,BAO_0000019
,,Rattus norvegicus,Expert,1,100120,B,D,,,,9,CHEMBL615229,,10116.0,193,,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,9065,,,BAO_0000357
,Adrenal gland,Rattus norvegicus,Expert,1,100120,B,D,,,2369.0,9,CHEMBL615230,,10116.0,194,,Inhibition of 11 beta-hydroxylase from rat adrenal gland,,8865,,,BAO_0000357
,,Rattus norvegicus,Expert,1,100120,B,D,,,,9,CHEMBL615231,,10116.0,195,,Inhibition of rat adrenal 11-beta-hydroxylase,,9066,,,BAO_0000357
,,Rattus norvegicus,Expert,1,100120,B,D,,,,9,CHEMBL884520,,10116.0,196,,Inhibition of rat adrenal 11-beta-hydroxylase,,8394,,,BAO_0000357
,,Rattus norvegicus,Expert,1,100120,B,D,,,,9,CHEMBL615232,,10116.0,197,,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,8394,,,BAO_0000357
,,,Autocuration,1,10328,B,H,,,,8,CHEMBL615233,,,198,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,6431,,,BAO_0000019
,,,Autocuration,1,11490,B,H,,,,8,CHEMBL827088,,,199,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,6431,,,BAO_0000357
,,,Autocuration,1,11490,B,H,,,,8,CHEMBL615234,,,200,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,6431,,,BAO_0000357
,,,Autocuration,1,11134,F,H,,,,8,CHEMBL615235,,,201,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,9295,,,BAO_0000019
,,,Autocuration,1,12052,B,H,,,,8,CHEMBL615236,,,202,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,10193,,,BAO_0000019
,,,Autocuration,1,11134,B,H,,,,8,CHEMBL615237,,,203,,Compound was tested in vitro for inhibition of 12-LO human platelet,,13622,,,BAO_0000019
,,,Autocuration,1,11134,F,H,,,,8,CHEMBL615238,,,204,,Inhibitory concentration against human platelet 12-lipoxygenase,,12079,,,BAO_0000019
,,,Autocuration,1,11134,B,H,,,,8,CHEMBL615239,,,205,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,13622,,,BAO_0000019
,,Homo sapiens,Autocuration,1,11134,F,D,,,,9,CHEMBL615240,,9606.0,206,,Inhibitory concentration against human platelet 12-lipoxygenase,,12079,,,BAO_0000019
,,,Expert,1,11835,B,H,,,,8,CHEMBL615241,,,207,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,13500,,,BAO_0000019
,,,Expert,1,11601,B,H,,,,8,CHEMBL615242,,,208,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,13723,,,BAO_0000357
,,,Autocuration,1,11134,B,H,,,,8,CHEMBL615243,,,209,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,16474,,,BAO_0000019
,,,Autocuration,1,11134,B,H,,,,8,CHEMBL615244,,,210,,Inhibitory activity against human platelet 12-lipoxygenase,,1630,,,BAO_0000019
,,,Autocuration,1,11134,B,H,,,,8,CHEMBL615245,,,211,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,167,,,BAO_0000019
,,,Autocuration,1,11134,B,H,,,,8,CHEMBL615246,,,212,,% inhibition against human platelet 12-lipoxygenase (12-HLO),,16474,,,BAO_0000019
,,,Autocuration,1,11134,B,H,,,,8,CHEMBL615247,,,213,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,167,,,BAO_0000019
,,,Autocuration,1,11134,B,H,,,,8,CHEMBL615248,,,214,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,16474,,,BAO_0000019
,,,Autocuration,1,11601,B,H,,,,8,CHEMBL615249,,,215,,Inhibitory activity towards porcine 12-lipoxygenase,,10091,,,BAO_0000357
,,,Autocuration,1,11601,B,H,,,,8,CHEMBL615250,,,216,,Tested for inhibition against porcine 12-LO,,11966,,,BAO_0000357
,,,Autocuration,1,12052,B,H,,,,8,CHEMBL615251,,,217,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,951,,,BAO_0000019
,,,Autocuration,1,12052,B,H,,,,8,CHEMBL615252,,,218,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,10997,,,BAO_0000019
,,,Expert,1,12052,B,H,,,,8,CHEMBL828340,,,219,,In vitro inhibition of rat platelet 12-lipoxygenase,,10193,,,BAO_0000019
,,,Autocuration,1,12052,B,H,,,,8,CHEMBL615253,,,220,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,10193,,,BAO_0000019
,,,Autocuration,1,12052,B,H,,,,8,CHEMBL615254,,,221,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,10193,,,BAO_0000019
,,,Autocuration,1,12052,B,H,,,,8,CHEMBL615255,,,222,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,10193,,,BAO_0000019
,,,Autocuration,1,12052,B,H,,,,8,CHEMBL615256,,,223,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,10193,,,BAO_0000019
,,,Autocuration,1,12052,B,H,,,,8,CHEMBL615257,,,224,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,10193,,,BAO_0000019
,,,Autocuration,1,12052,B,H,,,,8,CHEMBL615258,,,225,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,11087,,,BAO_0000019
621.0,,Homo sapiens,Intermediate,1,80007,F,N,,,,1,CHEMBL615259,,9606.0,226,,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,,15569,,41M,BAO_0000219
621.0,,Homo sapiens,Expert,1,80007,F,N,,,,1,CHEMBL615260,,9606.0,227,,In vitro antitumor activity against 41M cell line.,,12989,,41M,BAO_0000219
621.0,,Homo sapiens,Intermediate,1,80007,F,N,,,,1,CHEMBL615261,,9606.0,228,,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,,16745,,41M,BAO_0000219
621.0,,Homo sapiens,Intermediate,1,80007,F,N,,,,1,CHEMBL615262,,9606.0,229,,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,,15569,,41M,BAO_0000219
621.0,,Homo sapiens,Expert,1,80007,F,N,,,,1,CHEMBL615263,,9606.0,230,,In vitro antitumor activity against 41McisR cell line.,,12989,,41M,BAO_0000219
621.0,,Homo sapiens,Expert,1,80007,F,N,,,,1,CHEMBL838393,,9606.0,231,,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,,12989,,41M,BAO_0000219
621.0,,Homo sapiens,Intermediate,1,80007,F,N,,,,1,CHEMBL615264,,9606.0,232,,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,,16745,,41M,BAO_0000219
,,Homo sapiens,Expert,1,84,B,D,,,,9,CHEMBL615265,,9606.0,233,,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,6210,,,BAO_0000357
,,Homo sapiens,Expert,1,68,B,D,,,,9,CHEMBL615266,,9606.0,234,,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,6210,,,BAO_0000357
,,,Expert,1,68,B,H,,,,8,CHEMBL615267,,,235,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,6226,,,BAO_0000357
,,,Expert,1,10201,B,H,,,,8,CHEMBL615268,,,236,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,17855,,,BAO_0000357
,,,Expert,1,10201,B,H,,,,8,CHEMBL615269,,,237,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,17855,,,BAO_0000357
,,,Expert,1,10201,B,H,,,,8,CHEMBL615270,,,238,,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,17855,,,BAO_0000357
,,,Autocuration,1,12220,B,H,,,,8,CHEMBL615271,,,239,,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,10413,,,BAO_0000357
,,Escherichia coli,Autocuration,1,11303,B,H,,,,8,CHEMBL615272,,562.0,240,,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,10413,,,BAO_0000357
,,Escherichia coli,Autocuration,1,11303,B,H,,,,8,CHEMBL615103,,562.0,241,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,10413,,,BAO_0000357
,,Escherichia coli,Autocuration,1,11303,B,H,,,,8,CHEMBL615104,,562.0,242,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,10413,,,BAO_0000357
,,,Autocuration,1,12220,B,H,,,,8,CHEMBL615105,,,243,,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,10413,,,BAO_0000357
,,,Autocuration,1,12220,B,H,,,,8,CHEMBL872866,,,244,,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,10413,,,BAO_0000357
,,Sus scrofa,Autocuration,1,11303,B,H,,,,8,CHEMBL615106,,9823.0,245,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,7587,,,BAO_0000357
,,Sus scrofa,Autocuration,1,11303,B,H,,,,8,CHEMBL615107,,9823.0,246,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,7587,,,BAO_0000019
,,Sus scrofa,Autocuration,1,11303,B,H,,,,8,CHEMBL615108,,9823.0,247,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,7587,,,BAO_0000357
,,Sus scrofa,Autocuration,1,11303,B,H,,,,8,CHEMBL615109,,9823.0,248,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,7587,,,BAO_0000357
