amount,inventory_id,rental_id,rental_date,rstaff_id,payment_date,return_date,customer_id,pstaff_id,payment_id
4.99,397,10454,2005-08-01 09:14:00,2,2005-08-01 09:14:00,2005-08-04 04:52:00,9,1,246
5.99,3150,11400,2005-08-02 19:00:52,2,2005-08-02 19:00:52,2005-08-09 19:45:52,9,2,247
0.99,373,11556,2005-08-17 01:11:53,1,2005-08-17 01:11:53,2005-08-18 23:41:53,9,1,248
2.99,2772,12228,2005-08-18 03:08:10,1,2005-08-18 03:08:10,2005-08-20 02:48:10,9,1,249
2.99,762,12309,2005-08-18 05:58:40,2,2005-08-18 05:58:40,2005-08-20 02:20:40,9,1,250
4.99,2118,12652,2005-08-18 18:48:58,1,2005-08-18 18:48:58,2005-08-21 14:15:58,9,2,251
7.99,2312,14489,2005-08-21 13:53:59,2,2005-08-21 13:53:59,2005-08-30 15:45:59,9,2,252
4.99,981,15813,2006-02-14 15:16:03,1,2006-02-14 15:16:03,,9,1,253
4.99,3731,1140,2005-05-31 19:36:30,2,2005-05-31 19:36:30,2005-06-07 18:33:30,10,2,254
4.99,1015,1801,2005-06-16 20:21:53,1,2005-06-16 20:21:53,2005-06-18 23:18:53,10,1,255
4.99,1866,1995,2005-06-17 11:11:14,1,2005-06-17 11:11:14,2005-06-26 16:37:14,10,1,256
3.99,3834,2222,2005-06-18 03:26:23,2,2005-06-18 03:26:23,2005-06-26 08:50:23,10,2,257
0.99,1783,2814,2005-06-19 20:01:59,2,2005-06-19 20:01:59,2005-06-26 01:28:59,10,1,258
0.99,1569,2865,2005-06-20 00:00:55,1,2005-06-20 00:00:55,2005-06-21 02:20:55,10,1,259
3.99,1711,3790,2005-07-06 14:13:45,1,2005-07-06 14:13:45,2005-07-14 13:35:45,10,2,260
4.99,50,4042,2005-07-07 03:06:40,1,2005-07-07 03:06:40,2005-07-10 02:37:40,10,2,261
1.99,749,4255,2005-07-07 14:14:13,1,2005-07-07 14:14:13,2005-07-12 18:32:13,10,1,262
7.99,3086,5038,2005-07-09 03:12:52,2,2005-07-09 03:12:52,2005-07-17 22:27:52,10,1,263
2.99,2937,5068,2005-07-09 04:53:18,1,2005-07-09 04:53:18,2005-07-13 09:21:18,10,2,264
0.99,2968,5444,2005-07-09 21:58:57,2,2005-07-09 21:58:57,2005-07-11 03:09:57,10,1,265
2.99,3891,5905,2005-07-10 20:41:09,1,2005-07-10 20:41:09,2005-07-19 14:49:09,10,1,266
2.99,80,7738,2005-07-28 05:21:42,2,2005-07-28 05:21:42,2005-08-03 09:46:42,10,1,267
6.99,2570,8001,2005-07-28 15:10:55,1,2005-07-28 15:10:55,2005-08-05 18:23:55,10,2,268
4.99,3826,8188,2005-07-28 22:34:12,2,2005-07-28 22:34:12,2005-08-01 02:32:12,10,2,269
4.99,2247,9935,2005-07-31 15:27:07,1,2005-07-31 15:27:07,2005-08-05 11:23:07,10,1,270
8.99,4430,10671,2005-08-01 17:09:59,1,2005-08-01 17:09:59,2005-08-09 21:36:59,10,2,271
2.99,2869,11289,2005-08-02 14:55:00,1,2005-08-02 14:55:00,2005-08-11 13:57:00,10,2,272
0.99,418,11405,2005-08-02 19:13:39,2,2005-08-02 19:13:39,2005-08-07 19:19:39,10,1,273
2.99,2793,12031,2005-08-17 20:11:35,2,2005-08-17 20:11:35,2005-08-24 23:48:35,10,2,274
2.99,1767,12400,2005-08-18 09:19:12,1,2005-08-18 09:19:12,2005-08-26 06:52:12,10,2,275
4.99,4450,13316,2005-08-19 19:23:30,1,2005-08-19 19:23:30,2005-08-22 23:37:30,10,2,276
2.99,4326,13917,2005-08-20 16:43:28,2,2005-08-20 16:43:28,2005-08-29 16:44:28,10,2,277
5.99,67,15370,2005-08-22 21:59:29,1,2005-08-22 21:59:29,2005-08-27 16:32:29,10,1,278
6.99,390,987,2005-05-30 22:59:12,1,2005-05-30 22:59:12,2005-06-07 20:56:12,11,1,279
6.99,4044,1470,2005-06-15 20:53:07,1,2005-06-15 20:53:07,2005-06-25 02:12:07,11,1,280
7.99,605,1939,2005-06-17 07:26:45,2,2005-06-17 07:26:45,2005-06-25 13:06:45,11,1,281
0.99,3713,3192,2005-06-20 23:49:12,1,2005-06-20 23:49:12,2005-06-24 03:00:12,11,1,282
2.99,758,4608,2005-07-08 07:19:11,1,2005-07-08 07:19:11,2005-07-11 01:37:11,11,2,283
4.99,2732,4943,2005-07-08 22:43:05,2,2005-07-08 22:43:05,2005-07-15 18:17:05,11,1,284
5.99,800,5835,2005-07-10 16:44:58,2,2005-07-10 16:44:58,2005-07-17 16:03:58,11,2,285
6.99,3374,6146,2005-07-11 09:09:59,2,2005-07-11 09:09:59,2005-07-20 11:42:59,11,2,286
4.99,1376,7314,2005-07-27 13:13:32,2,2005-07-27 13:13:32,2005-08-03 09:24:32,11,1,287
4.99,2339,8014,2005-07-28 15:32:07,1,2005-07-28 15:32:07,2005-07-31 20:52:07,11,1,288
2.99,2859,8100,2005-07-28 18:43:11,2,2005-07-28 18:43:11,2005-08-02 15:56:11,11,2,289
1.99,930,8447,2005-07-29 07:38:14,2,2005-07-29 07:38:14,2005-08-05 02:27:14,11,2,290
0.99,860,8715,2005-07-29 17:33:45,1,2005-07-29 17:33:45,2005-08-01 17:30:45,11,1,291
9.99,3015,8950,2005-07-30 03:17:13,1,2005-07-30 03:17:13,2005-08-07 00:20:13,11,1,292
6.99,1702,9292,2005-07-30 16:08:21,2,2005-07-30 16:08:21,2005-08-07 10:38:21,11,2,293
4.99,3762,10812,2005-08-01 22:41:16,1,2005-08-01 22:41:16,2005-08-07 00:50:16,11,1,294
6.99,638,11166,2005-08-02 10:14:58,1,2005-08-02 10:14:58,2005-08-11 11:43:58,11,2,295
0.99,4470,11502,2005-08-16 23:06:30,1,2005-08-16 23:06:30,2005-08-19 03:49:30,11,2,296
5.99,593,12015,2005-08-17 19:32:44,2,2005-08-17 19:32:44,2005-08-23 13:36:44,11,2,297
0.99,660,13572,2005-08-20 05:07:27,1,2005-08-20 05:07:27,2005-08-23 23:33:27,11,2,298
4.99,1385,13790,2005-08-20 12:17:27,1,2005-08-20 12:17:27,2005-08-25 12:20:27,11,1,299
0.99,3083,15120,2005-08-22 12:42:47,1,2005-08-22 12:42:47,2005-08-23 14:21:47,11,1,300
2.99,2014,15240,2005-08-22 17:46:41,2,2005-08-22 17:46:41,2005-08-23 15:08:41,11,2,301
0.99,478,11646,2006-02-14 15:16:03,2,2006-02-14 15:16:03,,11,1,302
4.99,1364,988,2005-05-30 23:08:03,1,2005-05-30 23:08:03,2005-06-07 00:22:03,12,1,303
4.99,4577,1084,2005-05-31 11:10:17,1,2005-05-31 11:10:17,2005-06-01 11:15:17,12,1,304
5.99,3529,1752,2005-06-16 17:02:55,2,2005-06-16 17:02:55,2005-06-23 19:09:55,12,2,305
5.99,3739,2434,2005-06-18 18:11:51,2,2005-06-18 18:11:51,2005-06-23 12:52:51,12,2,306
5.99,4241,2500,2005-06-18 23:07:12,1,2005-06-18 23:07:12,2005-06-26 17:27:12,12,2,307
4.99,4477,2623,2005-06-19 08:11:51,2,2005-06-19 08:11:51,2005-06-26 12:28:51,12,2,308
2.99,1122,3135,2005-06-20 19:33:52,1,2005-06-20 19:33:52,2005-06-29 18:20:52,12,2,309
0.99,4250,3411,2005-06-21 16:31:27,2,2005-06-21 16:31:27,2005-06-28 12:27:27,12,1,310
3.99,3357,3870,2005-07-06 17:57:54,1,2005-07-06 17:57:54,2005-07-13 12:30:54,12,1,311
0.99,4358,5071,2005-07-09 05:00:39,1,2005-07-09 05:00:39,2005-07-09 23:08:39,12,1,312
0.99,1379,5074,2005-07-09 05:06:24,1,2005-07-09 05:06:24,2005-07-12 04:37:24,12,1,313
0.99,2875,5111,2005-07-09 07:02:19,2,2005-07-09 07:02:19,2005-07-10 06:27:19,12,2,314
3.99,848,5242,2005-07-09 13:20:25,1,2005-07-09 13:20:25,2005-07-18 07:38:25,12,2,315
2.99,3346,6773,2005-07-12 15:55:39,2,2005-07-12 15:55:39,2005-07-18 17:52:39,12,1,316
0.99,3659,7008,2005-07-27 01:44:03,2,2005-07-27 01:44:03,2005-07-28 21:19:03,12,2,317
0.99,1424,7279,2005-07-27 11:50:47,2,2005-07-27 11:50:47,2005-07-30 11:19:47,12,2,318
0.99,3179,8985,2005-07-30 04:34:51,2,2005-07-30 04:34:51,2005-08-06 00:45:51,12,2,319
4.99,308,9166,2005-07-30 11:26:28,1,2005-07-30 11:26:28,2005-08-04 12:32:28,12,2,320
5.99,3356,9238,2005-07-30 13:49:43,2,2005-07-30 13:49:43,2005-08-08 08:25:43,12,2,321
5.99,471,9627,2005-07-31 04:42:46,2,2005-07-31 04:42:46,2005-08-08 00:42:46,12,1,322
5.99,3264,9708,2005-07-31 07:45:33,1,2005-07-31 07:45:33,2005-08-08 08:56:33,12,2,323
10.99,3017,10392,2005-08-01 06:50:26,1,2005-08-01 06:50:26,2005-08-10 10:52:26,12,2,324
0.99,436,11497,2005-08-16 22:52:30,1,2005-08-16 22:52:30,2005-08-21 19:52:30,12,2,325
4.99,4127,12604,2005-08-18 16:58:48,1,2005-08-18 16:58:48,2005-08-19 19:36:48,12,1,326
0.99,182,13519,2005-08-20 02:37:07,2,2005-08-20 02:37:07,2005-08-23 01:26:07,12,2,327
2.99,3060,13895,2005-08-20 15:58:28,2,2005-08-20 15:58:28,2005-08-26 15:07:28,12,2,328
4.99,3294,14240,2005-08-21 05:19:39,2,2005-08-21 05:19:39,2005-08-22 23:25:39,12,2,329
0.99,1638,15993,2005-08-23 20:28:44,2,2005-08-23 20:28:44,2005-08-27 16:23:44,12,1,330
2.99,980,1933,2005-06-17 06:54:42,1,2005-06-17 06:54:42,2005-06-26 02:00:42,13,1,331
4.99,2441,2209,2005-06-18 02:24:01,2,2005-06-18 02:24:01,2005-06-22 04:13:01,13,1,332
2.99,3759,2952,2005-06-20 06:26:57,1,2005-06-20 06:26:57,2005-06-22 11:51:57,13,1,333
8.99,624,3047,2005-06-20 12:45:33,2,2005-06-20 12:45:33,2005-06-29 13:09:33,13,1,334
2.99,294,3946,2005-07-06 21:39:24,1,2005-07-06 21:39:24,2005-07-11 16:10:24,13,2,335
8.99,3013,6118,2005-07-11 07:43:08,1,2005-07-11 07:43:08,2005-07-20 03:17:08,13,1,336
2.99,4203,6568,2005-07-12 05:45:47,2,2005-07-12 05:45:47,2005-07-15 05:18:47,13,1,337
0.99,3102,6870,2005-07-12 20:13:45,2,2005-07-12 20:13:45,2005-07-16 22:09:45,13,1,338
2.99,170,6897,2005-07-12 21:30:41,1,2005-07-12 21:30:41,2005-07-15 03:19:41,13,1,339
2.99,3877,7916,2005-07-28 11:49:53,1,2005-07-28 11:49:53,2005-07-29 15:01:53,13,1,340
2.99,1296,8277,2005-07-29 01:38:53,2,2005-07-29 01:38:53,2005-08-04 07:09:53,13,1,341
11.99,3520,8831,2005-07-29 22:37:41,1,2005-07-29 22:37:41,2005-08-08 04:28:41,13,2,342
9.99,3969,9260,2005-07-30 14:38:22,2,2005-07-30 14:38:22,2005-08-07 18:47:22,13,2,343
0.99,3792,9434,2005-07-30 21:29:41,2,2005-07-30 21:29:41,2005-08-01 16:30:41,13,2,344
0.99,360,9664,2005-07-31 06:12:08,2,2005-07-31 06:12:08,2005-08-04 02:19:08,13,1,345
7.99,2072,9736,2005-07-31 08:58:40,2,2005-07-31 08:58:40,2005-08-09 08:34:40,13,1,346
4.99,1603,10003,2005-07-31 17:48:51,1,2005-07-31 17:48:51,2005-08-02 14:23:51,13,1,347
4.99,210,11292,2005-08-02 14:58:41,2,2005-08-02 14:58:41,2005-08-06 14:38:41,13,1,348
0.99,1116,11315,2005-08-02 16:05:17,1,2005-08-02 16:05:17,2005-08-05 16:33:17,13,2,349
5.99,2230,11761,2005-08-17 09:44:59,1,2005-08-17 09:44:59,2005-08-25 07:46:59,13,2,350
7.99,972,12918,2005-08-19 04:31:36,1,2005-08-19 04:31:36,2005-08-25 05:50:36,13,2,351
4.99,420,13096,2005-08-19 10:49:03,1,2005-08-19 10:49:03,2005-08-21 05:33:03,13,2,352
0.99,1546,13213,2005-08-19 15:25:48,1,2005-08-19 15:25:48,2005-08-22 09:32:48,13,2,353
0.99,1644,13456,2005-08-20 00:33:19,1,2005-08-20 00:33:19,2005-08-22 01:47:19,13,1,354
9.99,2660,14252,2005-08-21 05:44:07,1,2005-08-21 05:44:07,2005-08-29 08:53:07,13,1,355
7.99,2459,14545,2005-08-21 15:44:23,2,2005-08-21 15:44:23,2005-08-29 20:09:23,13,2,356
4.99,502,15338,2005-08-22 20:51:24,2,2005-08-22 20:51:24,2005-08-24 23:41:24,13,1,357
0.99,2942,151,2005-05-26 00:37:28,1,2005-05-26 00:37:28,2005-05-30 06:28:28,14,1,358
9.99,4319,346,2005-05-27 04:34:41,2,2005-05-27 04:34:41,2005-06-05 04:24:41,14,1,359
5.99,1817,525,2005-05-28 04:25:33,1,2005-05-28 04:25:33,2005-06-06 04:18:33,14,1,360
2.99,1027,671,2005-05-28 22:04:30,2,2005-05-28 22:04:30,2005-06-03 01:21:30,14,1,361
0.99,3757,815,2005-05-29 20:24:28,1,2005-05-29 20:24:28,2005-06-03 15:32:28,14,2,362
4.99,4107,1360,2005-06-15 13:32:15,2,2005-06-15 13:32:15,2005-06-18 10:59:15,14,2,363
2.99,1080,3707,2005-07-06 10:21:49,2,2005-07-06 10:21:49,2005-07-12 05:14:49,14,1,364
0.99,459,4952,2005-07-08 23:00:07,1,2005-07-08 23:00:07,2005-07-09 21:47:07,14,1,365
0.99,2109,5104,2005-07-09 06:37:07,1,2005-07-09 06:37:07,2005-07-14 12:32:07,14,1,366
7.99,2693,5317,2005-07-09 16:10:25,2,2005-07-09 16:10:25,2005-07-18 17:10:25,14,2,367
4.99,573,5383,2005-07-09 19:14:32,1,2005-07-09 19:14:32,2005-07-11 19:57:32,14,1,368
7.99,3368,5565,2005-07-10 03:29:48,1,2005-07-10 03:29:48,2005-07-17 04:43:48,14,1,369
6.99,1503,8035,2005-07-28 16:23:01,1,2005-07-28 16:23:01,2005-08-05 10:52:01,14,1,370
0.99,4325,8042,2005-07-28 16:45:11,2,2005-07-28 16:45:11,2005-08-04 17:16:11,14,1,371
3.99,3366,8548,2005-07-29 11:11:33,2,2005-07-29 11:11:33,2005-08-04 11:52:33,14,1,372
4.99,3265,8836,2005-07-29 22:46:08,2,2005-07-29 22:46:08,2005-08-02 19:53:08,14,2,373
4.99,121,9438,2005-07-30 21:36:15,2,2005-07-30 21:36:15,2005-08-07 16:54:15,14,2,374
2.99,1828,9592,2005-07-31 03:21:16,1,2005-07-31 03:21:16,2005-08-05 08:32:16,14,1,375
2.99,2076,10348,2005-08-01 05:23:00,2,2005-08-01 05:23:00,2005-08-04 01:12:00,14,1,376
6.99,27,10526,2005-08-01 11:55:33,1,2005-08-01 11:55:33,2005-08-08 16:42:33,14,2,377
4.99,4161,11480,2005-08-02 22:18:24,2,2005-08-02 22:18:24,2005-08-04 21:22:24,14,1,378
3.99,893,11528,2005-08-17 00:27:23,2,2005-08-17 00:27:23,2005-08-22 06:12:23,14,2,379
2.99,1986,12668,2005-08-18 19:16:47,1,2005-08-18 19:16:47,2005-08-19 16:31:47,14,1,380
4.99,1147,13757,2005-08-20 11:20:12,2,2005-08-20 11:20:12,2005-08-23 10:14:12,14,1,381
6.99,3067,15015,2005-08-22 08:43:50,2,2005-08-22 08:43:50,2005-08-31 06:53:50,14,2,382
0.99,4439,15373,2005-08-22 22:08:11,2,2005-08-22 22:08:11,2005-08-24 01:05:11,14,1,383
0.99,772,16045,2005-08-23 22:25:26,1,2005-08-23 22:25:26,2005-08-25 23:54:26,14,1,384
4.99,1775,13780,2006-02-14 15:16:03,2,2006-02-14 15:16:03,,14,1,385
2.99,268,2486,2005-06-18 21:26:56,1,2005-06-18 21:26:56,2005-06-22 23:42:56,15,1,386
5.99,1998,2937,2005-06-20 05:15:37,1,2005-06-20 05:15:37,2005-06-27 02:45:37,15,1,387
0.99,4017,3182,2005-06-20 22:52:18,2,2005-06-20 22:52:18,2005-06-21 21:00:18,15,2,388
7.99,2417,3550,2005-07-06 02:29:21,2,2005-07-06 02:29:21,2005-07-13 05:26:21,15,1,389
5.99,1774,4127,2005-07-07 07:26:19,2,2005-07-07 07:26:19,2005-07-14 07:50:19,15,1,390
2.99,529,5717,2005-07-10 11:02:03,1,2005-07-10 11:02:03,2005-07-13 13:00:03,15,1,391
2.99,2997,5975,2005-07-11 00:14:19,1,2005-07-11 00:14:19,2005-07-16 04:21:19,15,2,392
4.99,864,7105,2005-07-27 05:15:37,2,2005-07-27 05:15:37,2005-07-28 05:49:37,15,1,393
0.99,2402,8193,2005-07-28 22:50:50,2,2005-07-28 22:50:50,2005-08-01 04:14:50,15,1,394
6.99,4453,8615,2005-07-29 13:36:01,1,2005-07-29 13:36:01,2005-08-03 13:15:01,15,2,395
4.99,272,8927,2005-07-30 02:13:31,1,2005-07-30 02:13:31,2005-08-01 01:34:31,15,2,396
2.99,1619,9987,2005-07-31 17:22:35,2,2005-07-31 17:22:35,2005-08-01 21:19:35,15,1,397
2.99,2411,11118,2005-08-02 08:44:18,2,2005-08-02 08:44:18,2005-08-05 08:08:18,15,1,398
2.99,1614,11141,2005-08-02 09:29:11,1,2005-08-02 09:29:11,2005-08-04 07:50:11,15,1,399
2.99,1490,11307,2005-08-02 15:48:08,2,2005-08-02 15:48:08,2005-08-06 20:33:08,15,2,400
2.99,3586,11341,2005-08-02 17:09:24,2,2005-08-02 17:09:24,2005-08-09 19:48:24,15,2,401
7.99,3707,11922,2005-08-17 16:20:37,2,2005-08-17 16:20:37,2005-08-26 16:53:37,15,1,402
2.99,1964,12272,2005-08-18 04:39:10,1,2005-08-18 04:39:10,2005-08-24 09:41:10,15,2,403
2.99,2195,12551,2005-08-18 14:46:26,2,2005-08-18 14:46:26,2005-08-19 16:59:26,15,2,404
2.99,331,12635,2005-08-18 18:00:23,2,2005-08-18 18:00:23,2005-08-23 16:40:23,15,1,405
8.99,1428,13339,2005-08-19 20:18:36,1,2005-08-19 20:18:36,2005-08-28 21:34:36,15,2,406
5.99,958,13393,2005-08-19 22:03:46,2,2005-08-19 22:03:46,2005-08-28 19:19:46,15,1,407
5.99,453,13503,2005-08-20 02:00:33,1,2005-08-20 02:00:33,2005-08-28 21:03:33,15,2,408
4.99,1363,13541,2005-08-20 03:41:41,1,2005-08-20 03:41:41,2005-08-24 23:14:41,15,1,409
3.99,4013,13677,2005-08-20 08:34:41,2,2005-08-20 08:34:41,2005-08-26 11:51:41,15,2,410
0.99,884,14569,2005-08-21 16:31:22,2,2005-08-21 16:31:22,2005-08-25 21:27:22,15,2,411
4.99,3488,14776,2005-08-21 23:53:35,2,2005-08-21 23:53:35,2005-08-24 02:00:35,15,2,412
8.99,962,14872,2005-08-22 03:23:41,1,2005-08-22 03:23:41,2005-08-29 23:25:41,15,2,413
0.99,1745,15178,2005-08-22 15:36:04,2,2005-08-22 15:36:04,2005-08-26 21:00:04,15,1,414
4.99,1652,15897,2005-08-23 17:12:31,1,2005-08-23 17:12:31,2005-08-30 17:22:31,15,1,415
3.98,526,13798,2006-02-14 15:16:03,2,2006-02-14 15:16:03,,15,1,416
0.0,3715,13968,2006-02-14 15:16:03,2,2006-02-14 15:16:03,,15,2,417
3.99,1411,335,2005-05-27 03:07:10,2,2005-05-27 03:07:10,2005-06-05 00:15:10,16,1,418
2.99,1810,593,2005-05-28 13:33:23,2,2005-05-28 13:33:23,2005-05-30 17:10:23,16,1,419
0.99,2727,887,2005-05-30 07:10:00,2,2005-05-30 07:10:00,2005-06-01 06:48:00,16,2,420
2.99,1242,1017,2005-05-31 02:53:36,1,2005-05-31 02:53:36,2005-06-03 05:04:36,16,1,421
6.99,4000,1934,2005-06-17 07:04:57,2,2005-06-17 07:04:57,2005-06-25 12:21:57,16,2,422
7.99,318,1944,2005-06-17 07:50:53,2,2005-06-17 07:50:53,2005-06-23 02:52:53,16,1,423
7.99,3970,2960,2005-06-20 07:10:09,2,2005-06-20 07:10:09,2005-06-26 08:14:09,16,1,425
0.99,2945,3348,2005-06-21 11:16:42,2,2005-06-21 11:16:42,2005-06-27 13:50:42,16,2,426
0.99,4498,3548,2005-07-06 02:23:39,2,2005-07-06 02:23:39,2005-07-08 07:53:39,16,1,427
2.99,2800,4219,2005-07-07 12:11:22,1,2005-07-07 12:11:22,2005-07-11 11:05:22,16,2,428
3.99,2975,4263,2005-07-07 14:24:44,1,2005-07-07 14:24:44,2005-07-13 18:22:44,16,2,429
4.99,453,4517,2005-07-08 02:45:19,2,2005-07-08 02:45:19,2005-07-12 03:04:19,16,2,430
4.99,3485,6100,2005-07-11 06:40:31,2,2005-07-11 06:40:31,2005-07-14 10:59:31,16,1,431
0.99,3732,7489,2005-07-27 19:39:38,2,2005-07-27 19:39:38,2005-07-30 23:10:38,16,2,432
2.99,2166,7552,2005-07-27 22:03:41,1,2005-07-27 22:03:41,2005-07-28 22:24:41,16,2,433
5.99,4312,8452,2005-07-29 07:45:00,2,2005-07-29 07:45:00,2005-08-05 09:46:00,16,2,434
0.99,4017,9158,2005-07-30 11:12:03,2,2005-07-30 11:12:03,2005-08-02 05:55:03,16,2,435
5.99,3110,9610,2005-07-31 03:54:05,1,2005-07-31 03:54:05,2005-08-06 23:11:05,16,2,436
2.99,3191,10687,2005-08-01 17:53:02,2,2005-08-01 17:53:02,2005-08-05 19:16:02,16,2,437
2.99,2049,10727,2005-08-01 19:15:08,1,2005-08-01 19:15:08,2005-08-03 13:52:08,16,2,438
0.99,699,11308,2005-08-02 15:50:44,2,2005-08-02 15:50:44,2005-08-05 11:38:44,16,2,439
2.99,4551,12104,2005-08-17 22:53:00,1,2005-08-17 22:53:00,2005-08-23 19:49:00,16,2,440
4.99,504,12358,2005-08-18 07:41:43,1,2005-08-18 07:41:43,2005-08-20 03:46:43,16,1,441
7.99,4134,12577,2005-08-18 15:39:46,2,2005-08-18 15:39:46,2005-08-25 18:05:46,16,1,442
4.99,3045,13151,2005-08-19 13:08:23,2,2005-08-19 13:08:23,2005-08-20 12:38:23,16,2,443
4.99,4220,13391,2005-08-19 22:01:42,2,2005-08-19 22:01:42,2005-08-24 22:20:42,16,1,444
6.99,206,13480,2005-08-20 01:10:27,2,2005-08-20 01:10:27,2005-08-27 22:18:27,16,1,445
8.99,4452,14511,2005-08-21 14:45:34,2,2005-08-21 14:45:34,2005-08-28 10:36:34,16,1,446
2.99,3631,287,2005-05-26 19:44:54,1,2005-05-26 19:44:54,2005-06-02 01:10:54,17,2,447
2.99,3515,580,2005-05-28 11:19:53,2,2005-05-28 11:19:53,2005-06-01 10:44:53,17,1,448
4.99,4079,884,2005-05-30 06:41:32,1,2005-05-30 06:41:32,2005-05-31 07:39:32,17,2,449
5.99,4038,2175,2005-06-18 00:17:58,2,2005-06-18 00:17:58,2005-06-22 23:18:58,17,2,450
8.99,1225,2684,2005-06-19 12:29:08,2,2005-06-19 12:29:08,2005-06-28 08:50:08,17,1,451
5.99,3828,3269,2005-06-21 05:06:30,2,2005-06-21 05:06:30,2005-06-27 09:26:30,17,2,452
3.99,3706,5714,2005-07-10 10:46:57,1,2005-07-10 10:46:57,2005-07-18 14:07:57,17,1,453
3.99,2820,5883,2005-07-10 19:25:21,2,2005-07-10 19:25:21,2005-07-16 20:50:21,17,1,454
1.99,3642,6884,2005-07-12 20:52:41,1,2005-07-12 20:52:41,2005-07-20 23:13:41,17,2,455
8.99,214,8076,2005-07-28 17:45:58,2,2005-07-28 17:45:58,2005-08-04 18:07:58,17,2,456
2.99,3816,8213,2005-07-28 23:37:33,2,2005-07-28 23:37:33,2005-07-31 00:32:33,17,1,457
8.99,1877,9092,2005-07-30 08:30:56,2,2005-07-30 08:30:56,2005-08-06 08:09:56,17,2,458
2.99,2550,9138,2005-07-30 10:11:52,2,2005-07-30 10:11:52,2005-07-31 07:05:52,17,1,459
8.99,2127,9382,2005-07-30 19:23:44,2,2005-07-30 19:23:44,2005-08-06 16:20:44,17,2,460
0.99,4011,9489,2005-07-30 23:43:32,2,2005-07-30 23:43:32,2005-07-31 20:45:32,17,1,461
4.99,3012,11990,2005-08-17 18:26:22,2,2005-08-17 18:26:22,2005-08-19 14:34:22,17,2,462
2.99,1138,13732,2005-08-20 10:24:41,1,2005-08-20 10:24:41,2005-08-22 04:44:41,17,1,463
2.99,905,14040,2005-08-20 21:43:44,1,2005-08-20 21:43:44,2005-08-25 16:30:44,17,1,464
2.99,1052,14326,2005-08-21 08:15:41,1,2005-08-21 08:15:41,2005-08-27 05:22:41,17,2,465
2.99,109,14346,2005-08-21 08:42:26,2,2005-08-21 08:42:26,2005-08-23 09:18:26,17,1,466
5.99,2112,15752,2005-08-23 12:41:38,1,2005-08-23 12:41:38,2005-09-01 14:06:38,17,2,467
2.99,1983,50,2005-05-25 06:44:53,2,2005-05-25 06:44:53,2005-05-28 11:28:53,18,1,468
4.99,4453,116,2005-05-25 19:27:51,1,2005-05-25 19:27:51,2005-05-26 16:23:51,18,1,469
4.99,800,692,2005-05-29 01:32:10,2,2005-05-29 01:32:10,2005-06-02 03:54:10,18,1,470
5.99,3560,1451,2005-06-15 19:30:18,2,2005-06-15 19:30:18,2005-06-19 19:22:18,18,2,471
4.99,50,1783,2005-06-16 19:23:23,1,2005-06-16 19:23:23,2005-06-18 00:57:23,18,2,472
5.99,1629,2112,2005-06-17 19:52:42,2,2005-06-17 19:52:42,2005-06-25 00:00:42,18,2,473
8.99,4559,2990,2005-06-20 09:02:51,2,2005-06-20 09:02:51,2005-06-29 13:19:51,18,1,474
3.99,1922,4672,2005-07-08 10:15:38,1,2005-07-08 10:15:38,2005-07-16 05:06:38,18,2,475
3.99,3375,4724,2005-07-08 12:46:30,1,2005-07-08 12:46:30,2005-07-14 12:39:30,18,2,476
3.99,932,4923,2005-07-08 21:44:39,2,2005-07-08 21:44:39,2005-07-17 15:50:39,18,2,477
2.99,2050,6128,2005-07-11 08:15:08,1,2005-07-11 08:15:08,2005-07-13 03:36:08,18,2,478
0.99,1214,6846,2005-07-12 19:20:45,1,2005-07-12 19:20:45,2005-07-17 00:06:45,18,1,479
2.99,2141,8122,2005-07-28 19:27:37,2,2005-07-28 19:27:37,2005-07-29 19:48:37,18,2,480
4.99,2784,8555,2005-07-29 11:18:01,2,2005-07-29 11:18:01,2005-07-30 10:47:01,18,1,481
4.99,790,9036,2005-07-30 06:18:38,1,2005-07-30 06:18:38,2005-07-31 01:22:38,18,1,482
4.99,893,9114,2005-07-30 09:13:21,2,2005-07-30 09:13:21,2005-08-05 06:00:21,18,2,483
4.99,4557,10682,2005-08-01 17:32:53,2,2005-08-01 17:32:53,2005-08-06 15:49:53,18,1,484
1.99,904,10721,2005-08-01 19:05:18,2,2005-08-01 19:05:18,2005-08-09 20:45:18,18,2,485
4.99,3095,11094,2005-08-02 08:03:02,1,2005-08-02 08:03:02,2005-08-03 11:34:02,18,2,486
4.99,2897,11439,2005-08-02 20:22:45,1,2005-08-02 20:22:45,2005-08-04 18:30:45,18,2,487
0.99,4370,12333,2005-08-18 06:51:39,2,2005-08-18 06:51:39,2005-08-21 01:44:39,18,2,488
0.99,238,13490,2005-08-20 01:29:29,2,2005-08-20 01:29:29,2005-08-21 22:36:29,18,2,489
0.99,3376,18,2005-05-25 01:10:47,2,2005-05-25 01:10:47,2005-05-31 06:35:47,19,2,490
9.99,4108,110,2005-05-25 18:43:49,2,2005-05-25 18:43:49,2005-06-03 18:13:49,19,2,491
6.99,2575,179,2005-05-26 04:26:06,1,2005-05-26 04:26:06,2005-06-03 10:06:06,19,1,492
2.99,751,337,2005-05-27 03:22:30,1,2005-05-27 03:22:30,2005-06-02 03:27:30,19,1,493
