inventory_id,payment_date,payment_id,return_date,customer_id,pstaff_id,rental_date,rental_id,amount,rstaff_id
303,2005-07-08 04:58:48,988,2005-07-10 04:27:48,36,2,2005-07-08 04:58:48,4560,4.99,1
2134,2005-07-29 05:52:50,996,2005-08-03 04:45:50,36,1,2005-07-29 05:52:50,8391,2.99,2
4397,2005-07-30 03:20:38,997,2005-08-02 02:54:38,36,1,2005-07-30 03:20:38,8952,4.99,1
4179,2005-07-31 11:11:10,999,2005-08-03 07:36:10,36,2,2005-07-31 11:11:10,9805,0.99,2
3811,2005-08-01 11:53:17,1000,2005-08-07 07:24:17,36,2,2005-08-01 11:53:17,10525,2.99,1
2356,2005-08-02 03:56:23,1003,2005-08-09 23:11:23,36,2,2005-08-02 03:56:23,10964,6.99,2
678,2005-08-20 04:34:46,1007,2005-08-28 23:18:46,36,2,2005-08-20 04:34:46,13564,1.99,2
4569,2005-07-06 11:40:27,1017,2005-07-14 12:08:27,37,1,2005-07-06 11:40:27,3734,5.99,1
531,2005-07-09 21:02:26,1018,2005-07-16 23:38:26,37,1,2005-07-09 21:02:26,5425,5.99,2
2004,2005-07-28 12:45:47,1019,2005-07-30 18:32:47,37,2,2005-07-28 12:45:47,7939,0.99,2
1448,2005-08-02 10:39:43,1023,2005-08-09 14:42:43,37,1,2005-08-02 10:39:43,11176,3.99,2
549,2005-08-23 22:08:04,1033,2005-08-28 03:46:04,37,2,2005-08-23 22:08:04,16035,0.99,1
2274,2005-07-07 11:23:48,1039,2005-07-16 16:32:48,38,1,2005-07-07 11:23:48,4202,5.99,1
4570,2005-07-09 14:31:24,1043,2005-07-14 13:27:24,38,1,2005-07-09 14:31:24,5273,2.99,2
2252,2005-07-12 19:59:25,1046,2005-07-19 15:52:25,38,1,2005-07-12 19:59:25,6864,5.99,2
2432,2005-07-27 07:23:58,1048,2005-08-03 06:00:58,38,2,2005-07-27 07:23:58,7158,4.99,2
2783,2005-07-30 13:11:19,1053,2005-07-31 11:27:19,38,2,2005-07-30 13:11:19,9216,0.99,2
3964,2005-08-17 22:28:15,1061,2005-08-18 16:46:15,38,2,2005-08-17 22:28:15,12092,0.99,2
2807,2005-08-21 18:48:06,1064,2005-08-25 00:33:06,38,2,2005-08-21 18:48:06,14632,2.99,2
2634,2005-08-22 00:25:59,1065,2005-08-28 22:30:59,38,1,2005-08-22 00:25:59,14787,6.99,2
556,2005-08-23 11:55:50,1067,2005-08-30 15:07:50,38,1,2005-08-23 11:55:50,15738,5.99,1
3471,2005-06-19 08:49:53,1072,2005-06-26 03:25:53,39,1,2005-06-19 08:49:53,2631,4.99,1
3484,2005-07-09 22:22:10,1078,2005-07-11 02:43:10,39,1,2005-07-09 22:22:10,5451,4.99,1
3772,2005-07-10 01:12:44,1079,2005-07-13 00:39:44,39,2,2005-07-10 01:12:44,5515,2.99,1
4041,2005-07-29 21:29:58,1084,2005-08-04 23:12:58,39,1,2005-07-29 21:29:58,8805,2.99,1
2986,2005-08-01 02:39:12,1089,2005-08-06 03:51:12,39,1,2005-08-01 02:39:12,10251,4.99,1
1015,2005-08-01 15:44:43,1092,2005-08-10 13:51:43,39,1,2005-08-01 15:44:43,10639,9.99,1
93,2005-08-18 04:26:54,1093,2005-08-23 06:40:54,39,2,2005-08-18 04:26:54,12268,0.99,2
1527,2005-06-20 09:12:12,1100,2005-06-22 13:36:12,40,1,2005-06-20 09:12:12,2993,4.99,2
3959,2005-07-10 13:38:41,1103,2005-07-17 15:48:41,40,2,2005-07-10 13:38:41,5777,2.99,2
1641,2005-07-12 03:15:45,1105,2005-07-17 08:47:45,40,1,2005-07-12 03:15:45,6502,0.99,2
2034,2005-08-20 17:58:11,1121,2005-08-26 14:50:11,40,1,2005-08-20 17:58:11,13951,2.99,2
2845,2005-07-07 15:56:23,1127,2005-07-15 14:50:23,41,2,2005-07-07 15:56:23,4294,9.99,2
2657,2005-07-27 07:15:38,1131,2005-07-28 09:56:38,41,2,2005-07-27 07:15:38,7153,4.99,1
2800,2005-07-29 17:30:06,1137,2005-08-03 22:55:06,41,1,2005-07-29 17:30:06,8712,2.99,2
3140,2005-07-31 19:27:02,1139,2005-08-06 21:15:02,41,1,2005-07-31 19:27:02,10064,2.99,1
2830,2005-08-18 01:08:34,1144,2005-08-24 20:52:34,41,2,2005-08-18 01:08:34,12173,3.99,1
2583,2005-08-23 16:08:40,1147,2005-08-28 15:35:40,41,2,2005-08-23 16:08:40,15860,4.99,1
349,2005-07-09 10:50:56,1155,2005-07-10 06:43:56,42,2,2005-07-09 10:50:56,5199,4.99,1
2685,2005-07-28 18:32:40,1163,2005-08-06 23:45:40,42,1,2005-07-28 18:32:40,8095,6.99,1
219,2005-07-29 09:10:41,1165,2005-08-05 10:01:41,42,1,2005-07-29 09:10:41,8499,3.99,1
4373,2005-08-02 02:54:53,1172,2005-08-10 00:07:53,42,1,2005-08-02 02:54:53,10935,5.99,2
4512,2005-08-18 12:25:16,1173,2005-08-22 06:27:16,42,1,2005-08-18 12:25:16,12478,4.99,2
3330,2006-02-14 15:16:03,1178,,42,1,2006-02-14 15:16:03,15407,0.0,2
1795,2005-05-25 20:26:42,1179,2005-05-26 19:41:42,43,2,2005-05-25 20:26:42,123,4.99,1
269,2005-06-16 01:28:22,1181,2005-06-17 06:57:22,43,2,2005-06-16 01:28:22,1544,4.99,2
4299,2005-07-08 02:07:50,1183,2005-07-12 23:54:50,43,1,2005-07-08 02:07:50,4498,2.99,2
2765,2005-07-09 09:00:11,1184,2005-07-17 07:26:11,43,1,2005-07-09 09:00:11,5162,4.99,1
431,2005-07-09 19:59:10,1185,2005-07-11 23:21:10,43,1,2005-07-09 19:59:10,5401,4.99,2
830,2005-07-10 16:34:02,1186,2005-07-11 14:27:02,43,1,2005-07-10 16:34:02,5831,2.99,2
2887,2005-07-12 12:01:56,1189,2005-07-16 17:32:56,43,2,2005-07-12 12:01:56,6680,0.99,1
3589,2005-07-28 10:08:55,1191,2005-07-30 11:52:55,43,2,2005-07-28 10:08:55,7868,4.99,1
3588,2005-07-29 05:25:32,1192,2005-08-01 07:42:32,43,2,2005-07-29 05:25:32,8376,4.99,2
4074,2005-08-21 19:19:21,1196,2005-08-22 17:23:21,43,1,2005-08-21 19:19:21,14649,4.99,1
2737,2006-02-14 15:16:03,1202,,43,1,2006-02-14 15:16:03,15745,0.0,1
2958,2005-06-15 21:56:39,1208,2005-06-20 20:32:39,44,1,2005-06-15 21:56:39,1497,3.99,1
1632,2005-07-10 17:32:33,1216,2005-07-19 22:39:33,44,2,2005-07-10 17:32:33,5849,6.99,1
1358,2005-07-29 20:05:38,1220,2005-07-30 21:13:38,44,2,2005-07-29 20:05:38,8775,4.99,1
2359,2005-08-18 07:16:58,1223,2005-08-25 05:50:58,44,2,2005-08-18 07:16:58,12345,3.99,1
1258,2005-08-19 07:06:34,1226,2005-08-21 06:53:34,44,2,2005-08-19 07:06:34,12982,4.99,1
2314,2005-08-22 10:14:33,1227,2005-08-25 15:07:33,44,2,2005-08-22 10:14:33,15054,2.99,1
952,2005-06-19 14:55:17,1232,2005-06-25 13:11:17,45,2,2005-06-19 14:55:17,2722,4.99,2
4436,2005-07-10 06:31:37,1238,2005-07-17 01:16:37,45,1,2005-07-10 06:31:37,5637,0.99,1
200,2005-08-02 05:04:18,1246,2005-08-11 00:03:18,45,1,2005-08-02 05:04:18,11004,8.99,2
2520,2005-08-02 22:35:15,1249,2005-08-09 00:28:15,45,2,2005-08-02 22:35:15,11488,3.99,2
4358,2005-08-19 20:18:39,1251,2005-08-28 21:06:39,45,1,2005-08-19 20:18:39,13340,3.99,2
1189,2005-08-21 16:52:03,1253,2005-08-28 19:43:03,45,1,2005-08-21 16:52:03,14576,6.99,2
2179,2005-05-27 12:57:55,1256,2005-05-29 17:55:55,46,2,2005-05-27 12:57:55,401,2.99,2
1521,2005-05-30 14:47:31,1258,2005-06-04 10:10:31,46,1,2005-05-30 14:47:31,938,2.99,2
3303,2005-06-17 22:05:40,1261,2005-06-21 02:53:40,46,2,2005-06-17 22:05:40,2144,0.99,1
3198,2005-07-06 20:18:50,1267,2005-07-12 21:56:50,46,1,2005-07-06 20:18:50,3916,4.99,1
2557,2005-07-28 20:53:05,1270,2005-08-06 20:03:05,46,2,2005-07-28 20:53:05,8152,3.99,2
4521,2005-07-30 06:36:57,1271,2005-08-08 01:51:57,46,2,2005-07-30 06:36:57,9045,8.99,1
245,2005-07-31 11:13:49,1272,2005-08-04 06:18:49,46,2,2005-07-31 11:13:49,9806,2.99,1
1089,2005-08-17 22:32:37,1278,2005-08-20 04:00:37,46,2,2005-08-17 22:32:37,12095,4.99,1
4043,2005-08-18 03:25:08,1279,2005-08-20 02:41:08,46,2,2005-08-18 03:25:08,12238,2.99,2
904,2005-08-18 05:30:31,1281,2005-08-27 07:33:31,46,1,2005-08-18 05:30:31,12298,2.99,1
2850,2005-08-19 16:05:36,1283,2005-08-21 10:07:36,46,1,2005-08-19 16:05:36,13226,0.99,2
2366,2005-08-21 02:10:57,1284,2005-08-28 01:02:57,46,2,2005-08-21 02:10:57,14144,4.99,1
2030,2005-08-23 00:31:57,1287,2005-08-26 20:02:57,46,1,2005-08-23 00:31:57,15438,2.99,1
249,2005-05-26 20:57:00,1292,2005-06-05 01:34:00,47,1,2005-05-26 20:57:00,300,6.99,2
1402,2005-07-07 04:29:20,1297,2005-07-14 05:48:20,47,2,2005-07-07 04:29:20,4064,5.99,2
3967,2005-07-11 19:30:47,1301,2005-07-19 20:27:47,47,1,2005-07-11 19:30:47,6337,3.99,2
75,2005-07-29 23:52:01,1304,2005-08-04 20:28:01,47,1,2005-07-29 23:52:01,8863,3.99,1
1671,2005-08-02 22:09:01,1307,2005-08-07 03:46:01,47,2,2005-08-02 22:09:01,11477,5.99,2
3759,2005-05-27 11:02:26,1314,2005-06-02 16:09:26,48,1,2005-05-27 11:02:26,390,4.99,2
3691,2005-06-14 23:16:26,1333,2005-06-16 21:00:26,49,1,2005-06-14 23:16:26,1164,0.99,1
711,2005-07-06 05:47:47,1339,2005-07-11 05:01:47,49,2,2005-07-06 05:47:47,3615,0.99,1
2007,2005-07-10 00:09:45,1340,2005-07-11 02:25:45,49,1,2005-07-10 00:09:45,5491,2.99,1
3293,2005-07-12 04:06:11,1343,2005-07-21 05:50:11,49,1,2005-07-12 04:06:11,6521,7.99,1
4372,2005-05-30 10:25:00,1359,2005-06-06 06:23:00,50,1,2005-05-30 10:25:00,905,4.99,1
3860,2005-07-27 15:46:53,1373,2005-08-03 11:10:53,50,1,2005-07-27 15:46:53,7383,4.99,1
1414,2005-07-28 18:26:47,1374,2005-08-03 21:28:47,50,1,2005-07-28 18:26:47,8089,0.99,1
2169,2005-07-29 13:50:08,1376,2005-08-06 13:15:08,50,1,2005-07-29 13:50:08,8619,5.99,1
3370,2005-07-31 03:59:56,1378,2005-08-02 00:46:56,50,1,2005-07-31 03:59:56,9615,4.99,2
3476,2005-07-31 23:21:23,1381,2005-08-06 18:06:23,50,2,2005-07-31 23:21:23,10165,0.99,1
2346,2005-08-01 02:58:27,1383,2005-08-01 21:55:27,50,2,2005-08-01 02:58:27,10261,4.99,2
4479,2005-05-31 03:48:05,1394,2005-06-01 03:51:05,51,2,2005-05-31 03:48:05,1028,4.99,1
284,2005-06-15 14:48:04,1395,2005-06-22 09:48:04,51,2,2005-06-15 14:48:04,1373,1.99,1
418,2005-06-15 21:11:18,1396,2005-06-19 02:05:18,51,1,2005-06-15 21:11:18,1477,0.99,1
4283,2005-07-09 23:19:11,1400,2005-07-19 02:30:11,51,1,2005-07-09 23:19:11,5473,7.99,2
1572,2005-07-27 16:07:22,1403,2005-08-05 16:16:22,51,1,2005-07-27 16:07:22,7398,6.99,1
3770,2005-08-19 10:51:59,1417,2005-08-24 11:27:59,51,2,2005-08-19 10:51:59,13098,2.99,1
4041,2005-08-19 18:54:26,1418,2005-08-21 23:01:26,51,1,2005-08-19 18:54:26,13302,2.99,1
1575,2005-06-21 00:02:28,1429,2005-06-22 23:08:28,52,2,2005-06-21 00:02:28,3196,4.99,1
2336,2005-07-27 12:12:04,1435,2005-07-31 11:17:04,52,2,2005-07-27 12:12:04,7284,0.99,2
840,2005-08-18 02:12:33,1446,2005-08-18 20:47:33,52,2,2005-08-18 02:12:33,12200,2.99,2
681,2005-08-18 13:42:45,1447,2005-08-23 12:54:45,52,2,2005-08-18 13:42:45,12520,0.99,2
4158,2006-02-14 15:16:03,1453,,52,1,2006-02-14 15:16:03,12001,4.99,2
2242,2005-05-27 09:23:22,1455,2005-05-29 15:20:22,53,1,2005-05-27 09:23:22,378,2.99,1
3449,2005-05-31 15:04:05,1459,2005-06-07 16:42:05,53,1,2005-05-31 15:04:05,1107,2.99,2
3858,2005-07-06 19:12:37,1466,2005-07-11 15:50:37,53,2,2005-07-06 19:12:37,3898,4.99,1
3780,2005-08-17 20:59:56,1473,2005-08-23 19:57:56,53,1,2005-08-17 20:59:56,12054,5.99,1
2523,2005-08-20 12:16:38,1476,2005-08-25 07:29:38,53,2,2005-08-20 12:16:38,13789,2.99,1
3304,2005-08-21 00:11:17,1478,2005-08-27 18:38:17,53,2,2005-08-21 00:11:17,14091,0.99,1
1578,2005-05-27 18:11:05,1485,2005-05-30 22:45:05,54,2,2005-05-27 18:11:05,441,4.99,1
1086,2005-05-28 07:10:20,1486,2005-06-04 01:47:20,54,2,2005-05-28 07:10:20,545,3.99,2
207,2005-06-18 09:55:02,1489,2005-06-23 07:19:02,54,2,2005-06-18 09:55:02,2323,6.99,1
4216,2005-07-11 01:06:21,1494,2005-07-13 19:15:21,54,1,2005-07-11 01:06:21,5992,2.99,2
4374,2005-08-18 23:35:56,1505,2005-08-26 18:37:56,54,2,2005-08-18 23:35:56,12775,5.99,1
1749,2005-06-17 15:56:43,1517,2005-06-20 21:37:43,55,2,2005-06-17 15:56:43,2062,2.99,2
2326,2005-07-30 16:34:57,1525,2005-07-31 11:08:57,55,1,2005-07-30 16:34:57,9302,2.99,2
47,2005-08-19 20:25:24,1532,2005-08-27 20:38:24,55,1,2005-08-19 20:25:24,13345,6.99,1
4168,2005-05-27 04:01:42,1536,2005-06-05 08:51:42,56,1,2005-05-27 04:01:42,341,5.99,1
4534,2005-05-28 10:12:41,1538,2005-06-03 10:08:41,56,1,2005-05-28 10:12:41,569,6.99,2
1636,2005-07-28 12:49:44,1550,2005-07-31 18:07:44,56,2,2005-07-28 12:49:44,7942,0.99,2
678,2005-07-29 02:00:18,1551,2005-08-03 20:43:18,56,1,2005-07-29 02:00:18,8285,0.99,2
1451,2005-08-17 05:11:09,1556,2005-08-25 07:51:09,56,1,2005-08-17 05:11:09,11656,4.99,1
2622,2005-05-26 00:41:10,1565,2005-06-03 06:05:10,57,2,2005-05-26 00:41:10,152,9.99,1
37,2005-06-18 13:11:13,1569,2005-06-23 15:32:13,57,1,2005-06-18 13:11:13,2360,4.99,2
630,2005-06-20 03:31:18,1570,2005-06-28 00:35:18,57,2,2005-06-20 03:31:18,2910,7.99,1
2886,2005-07-06 11:16:43,1572,2005-07-07 15:39:43,57,1,2005-07-06 11:16:43,3727,4.99,1
1692,2005-07-07 12:37:56,1573,2005-07-09 08:48:56,57,2,2005-07-07 12:37:56,4226,4.99,2
595,2005-07-30 12:59:45,1583,2005-08-07 18:17:45,57,1,2005-07-30 12:59:45,9211,1.99,2
1221,2005-05-26 17:16:07,1594,2005-06-03 12:59:07,58,2,2005-05-26 17:16:07,276,7.99,1
2342,2005-05-29 11:09:01,1595,2005-06-03 16:18:01,58,2,2005-05-29 11:09:01,761,0.99,2
3369,2005-06-18 01:33:09,1596,2005-06-19 20:18:09,58,1,2005-06-18 01:33:09,2191,4.99,1
2621,2005-07-07 07:53:18,1600,2005-07-08 04:48:18,58,2,2005-07-07 07:53:18,4131,4.99,1
2125,2005-07-27 03:52:27,1602,2005-08-04 07:53:27,58,1,2005-07-27 03:52:27,7063,9.99,1
4451,2005-07-27 19:32:45,1603,2005-07-28 15:11:45,58,2,2005-07-27 19:32:45,7487,4.99,1
1417,2005-08-18 05:08:54,1611,2005-08-27 02:51:54,58,2,2005-08-18 05:08:54,12292,8.99,1
1181,2005-08-20 18:52:43,1615,2005-08-21 19:11:43,58,2,2005-08-20 18:52:43,13973,4.99,1
2896,2005-08-21 19:49:46,1617,2005-08-30 18:00:46,58,1,2005-08-21 19:49:46,14665,6.99,1
3320,2006-02-14 15:16:03,1619,,58,2,2006-02-14 15:16:03,15326,0.99,1
2732,2005-05-31 21:42:09,1622,2005-06-08 16:40:09,59,1,2005-05-31 21:42:09,1154,5.99,1
108,2005-06-15 07:29:59,1623,2005-06-16 13:26:59,59,1,2005-06-15 07:29:59,1269,2.99,2
1178,2005-07-07 20:46:45,1627,2005-07-16 21:54:45,59,1,2005-07-07 20:46:45,4384,4.99,1
1787,2005-07-08 20:06:19,1629,2005-07-16 18:52:19,59,1,2005-07-08 20:06:19,4891,3.99,1
2358,2005-07-10 16:34:00,1632,2005-07-18 16:42:00,59,1,2005-07-10 16:34:00,5830,4.99,1
381,2005-07-29 14:45:23,1634,2005-08-04 18:42:23,59,2,2005-07-29 14:45:23,8643,4.99,1
4373,2005-08-19 18:08:18,1639,2005-08-24 14:08:18,59,2,2005-08-19 18:08:18,13282,2.99,1
347,2005-08-21 01:53:54,1642,2005-08-27 05:57:54,59,1,2005-08-21 01:53:54,14135,5.99,1
3631,2005-08-23 17:33:04,1646,2005-08-26 17:38:04,59,2,2005-08-23 17:33:04,15905,2.99,2
3980,2005-06-15 21:18:16,1650,2005-06-16 17:07:16,60,2,2005-06-15 21:18:16,1482,4.99,1
4453,2005-07-11 16:46:22,1654,2005-07-15 13:19:22,60,1,2005-07-11 16:46:22,6282,5.99,1
870,2005-07-27 03:55:10,1655,2005-08-01 02:56:10,60,2,2005-07-27 03:55:10,7067,0.99,1
3285,2005-08-02 19:12:40,1662,2005-08-11 22:38:40,60,1,2005-08-02 19:12:40,11404,8.99,2
4273,2005-07-28 16:11:21,1675,2005-08-05 13:52:21,61,2,2005-07-28 16:11:21,8029,6.99,1
2095,2005-07-29 15:02:18,1677,2005-08-07 09:34:18,61,1,2005-07-29 15:02:18,8651,3.99,2
209,2005-08-17 21:50:25,1681,2005-08-25 22:36:25,61,1,2005-08-17 21:50:25,12072,9.99,2
3288,2005-08-22 11:34:06,1684,2005-08-31 12:45:06,61,2,2005-08-22 11:34:06,15089,6.99,1
2813,2005-08-23 09:35:34,1685,2005-08-27 08:33:34,61,1,2005-08-23 09:35:34,15681,1.99,1
4377,2005-06-15 04:59:43,1688,2005-06-24 03:32:43,62,2,2005-06-15 04:59:43,1241,6.99,2
1781,2005-06-16 04:52:28,1690,2005-06-23 07:36:28,62,1,2005-06-16 04:52:28,1587,0.99,1
3625,2005-07-07 09:10:57,1696,2005-07-09 10:19:57,62,2,2005-07-07 09:10:57,4159,4.99,2
2978,2005-08-21 17:34:24,1705,2005-08-26 22:04:24,62,2,2005-08-21 17:34:24,14594,2.99,2
2005,2005-07-31 10:47:19,1721,2005-08-04 09:32:19,63,1,2005-07-31 10:47:19,9795,0.99,2
1381,2005-07-31 22:19:16,1723,2005-08-05 00:15:16,63,2,2005-07-31 22:19:16,10148,0.99,2
1408,2005-08-18 07:12:46,1726,2005-08-21 07:44:46,63,2,2005-08-18 07:12:46,12342,2.99,1
657,2005-08-22 05:38:55,1731,2005-08-28 04:15:55,63,1,2005-08-22 05:38:55,14931,3.99,2
1342,2005-07-08 17:19:15,1742,2005-07-16 14:32:15,64,2,2005-07-08 17:19:15,4819,5.99,1
2970,2005-07-12 01:06:35,1748,2005-07-14 03:27:35,64,2,2005-07-12 01:06:35,6457,0.99,1
1788,2005-07-27 03:27:35,1751,2005-08-01 06:31:35,64,2,2005-07-27 03:27:35,7045,0.99,2
2288,2005-07-27 19:08:56,1753,2005-07-31 16:36:56,64,1,2005-07-27 19:08:56,7476,1.99,2
1266,2005-08-01 00:12:11,1758,2005-08-03 03:03:11,64,2,2005-08-01 00:12:11,10185,0.99,1
4030,2005-05-26 20:33:20,1767,2005-05-27 18:23:20,65,1,2005-05-26 20:33:20,295,4.99,2
3672,2005-05-30 13:08:45,1789,2005-06-01 18:56:45,66,2,2005-05-30 13:08:45,933,4.99,1
3845,2005-07-07 09:23:27,1801,2005-07-15 06:00:27,66,2,2005-07-07 09:23:27,4165,6.99,1
4479,2005-07-08 21:20:26,1802,2005-07-15 03:11:26,66,2,2005-07-08 21:20:26,4911,5.99,1
2634,2005-07-11 17:12:42,1804,2005-07-19 21:53:42,66,1,2005-07-11 17:12:42,6290,8.99,2
2249,2005-07-30 08:30:45,1809,2005-08-07 13:28:45,66,1,2005-07-30 08:30:45,9091,5.99,1
415,2005-08-01 08:13:22,1810,2005-08-06 04:45:22,66,1,2005-08-01 08:13:22,10419,0.99,2
1140,2005-08-20 16:05:41,1816,2005-08-22 15:13:41,66,1,2005-08-20 16:05:41,13900,2.99,1
4328,2005-08-22 09:01:52,1821,2005-08-28 09:21:52,66,2,2005-08-22 09:01:52,15026,4.99,1
1970,2005-06-17 15:57:56,1825,2005-06-23 21:04:56,67,1,2005-06-17 15:57:56,2064,3.99,2
3096,2005-07-07 05:47:33,1829,2005-07-08 04:25:33,67,2,2005-07-07 05:47:33,4090,4.99,2
423,2005-08-02 15:10:06,1837,2005-08-10 09:52:06,67,1,2005-08-02 15:10:06,11295,8.99,1
2292,2005-08-19 23:37:52,1839,2005-08-28 22:17:52,67,2,2005-08-19 23:37:52,13437,4.99,1
3220,2005-08-20 14:19:03,1842,2005-08-22 16:25:03,67,2,2005-08-20 14:19:03,13837,2.99,2
316,2005-06-16 22:04:34,1845,2005-06-20 21:07:34,68,2,2005-06-16 22:04:34,1828,5.99,2
2496,2005-06-17 08:50:58,1846,2005-06-26 13:39:58,68,2,2005-06-17 08:50:58,1957,8.99,2
3462,2005-06-19 08:53:10,1847,2005-06-20 07:56:10,68,2,2005-06-19 08:53:10,2633,2.99,1
1703,2005-07-12 03:42:49,1855,2005-07-13 05:01:49,68,1,2005-07-12 03:42:49,6512,4.99,2
3171,2005-07-30 18:03:28,1856,2005-08-08 19:45:28,68,2,2005-07-30 18:03:28,9339,3.99,2
3497,2005-08-22 06:07:52,1865,2005-08-28 01:12:52,68,1,2005-08-22 06:07:52,14947,1.99,2
266,2005-06-16 01:57:15,1869,2005-06-18 23:30:15,69,1,2005-06-16 01:57:15,1549,2.99,1
1772,2005-06-21 11:56:40,1870,2005-06-26 08:28:40,69,1,2005-06-21 11:56:40,3358,4.99,2
4448,2005-07-12 16:30:57,1877,2005-07-18 20:46:57,69,2,2005-07-12 16:30:57,6785,6.99,1
3470,2005-07-30 12:28:42,1879,2005-08-02 12:17:42,69,2,2005-07-30 12:28:42,9193,2.99,2
2142,2005-07-31 03:58:31,1880,2005-08-04 07:34:31,69,1,2005-07-31 03:58:31,9612,2.99,2
4466,2005-08-17 17:00:42,1882,2005-08-26 22:07:42,69,1,2005-08-17 17:00:42,11943,3.99,1
2698,2005-08-17 19:20:48,1883,2005-08-22 16:50:48,69,1,2005-08-17 19:20:48,12012,2.99,1
1933,2005-08-18 02:48:14,1904,2005-08-21 01:52:14,70,2,2005-08-18 02:48:14,12218,4.99,2
4309,2005-08-18 15:49:15,1905,2005-08-23 20:18:15,70,1,2005-08-18 15:49:15,12581,6.99,1
2143,2005-08-19 05:56:44,1906,2005-08-24 11:28:44,70,1,2005-08-19 05:56:44,12951,3.99,2
2135,2005-05-26 07:11:58,1910,2005-05-28 09:06:58,71,1,2005-05-26 07:11:58,199,2.99,1
2933,2005-06-17 02:38:28,1912,2005-06-23 04:39:28,71,2,2005-06-17 02:38:28,1873,2.99,1
1496,2005-07-10 02:48:03,1918,2005-07-17 05:49:03,71,1,2005-07-10 02:48:03,5543,8.99,2
1974,2005-07-11 02:08:55,1921,2005-07-16 22:07:55,71,2,2005-07-11 02:08:55,6020,0.99,1
1221,2005-07-12 14:22:08,1922,2005-07-18 16:57:08,71,1,2005-07-12 14:22:08,6739,5.99,2
2872,2005-07-28 19:46:06,1926,2005-08-06 16:10:06,71,2,2005-07-28 19:46:06,8128,2.99,2
4531,2005-07-29 15:41:31,1929,2005-08-01 16:20:31,71,1,2005-07-29 15:41:31,8668,4.99,2
2129,2005-07-30 03:32:29,1932,2005-08-01 03:08:29,71,1,2005-07-30 03:32:29,8956,0.99,2
3458,2005-08-22 00:15:12,1936,2005-08-29 21:02:12,71,2,2005-08-22 00:15:12,14781,4.99,1
2096,2005-06-18 07:46:34,1943,2005-06-22 12:34:34,72,2,2005-06-18 07:46:34,2294,4.99,2
449,2005-07-30 05:58:27,1951,2005-08-03 03:02:27,72,1,2005-07-30 05:58:27,9027,2.99,1
342,2005-08-02 19:52:08,1956,2005-08-11 18:40:08,72,2,2005-08-02 19:52:08,11422,5.99,2
3337,2005-08-17 06:08:54,1958,2005-08-21 07:50:54,72,1,2005-08-17 06:08:54,11679,4.99,1
3258,2005-08-17 19:50:33,1960,2005-08-25 17:54:33,72,2,2005-08-17 19:50:33,12020,2.99,1
4092,2005-08-18 16:17:54,1962,2005-08-21 18:02:54,72,2,2005-08-18 16:17:54,12593,0.99,2
3972,2005-08-20 08:05:56,1966,2005-08-22 13:22:56,72,2,2005-08-20 08:05:56,13660,4.99,1
2257,2005-08-20 20:59:43,1967,2005-08-23 17:11:43,72,1,2005-08-20 20:59:43,14020,0.99,2
860,2005-07-07 18:01:39,1974,2005-07-12 22:40:39,73,2,2005-07-07 18:01:39,4327,2.99,1
2858,2005-07-12 10:39:55,1978,2005-07-17 07:41:55,73,1,2005-07-12 10:39:55,6645,2.99,1
270,2005-07-29 05:27:40,1981,2005-07-30 02:52:40,73,1,2005-07-29 05:27:40,8377,4.99,2
2524,2005-07-31 10:01:03,1983,2005-08-03 07:20:03,73,1,2005-07-31 10:01:03,9776,2.99,2
4073,2005-08-01 08:47:00,1984,2005-08-06 08:34:00,73,2,2005-08-01 08:47:00,10434,4.99,1
351,2005-08-17 03:41:11,1988,2005-08-25 01:30:11,73,2,2005-08-17 03:41:11,11609,3.99,2
2291,2005-06-18 22:56:26,1995,2005-06-22 20:02:26,74,1,2005-06-18 22:56:26,2498,1.99,1
163,2005-07-31 19:14:20,2008,2005-08-05 19:45:20,74,2,2005-07-31 19:14:20,10051,3.99,1
3549,2005-08-22 20:27:38,2017,2005-08-23 15:24:38,74,2,2005-08-22 20:27:38,15325,4.99,1
3149,2005-06-17 23:39:50,2024,2005-06-26 23:28:50,75,1,2005-06-17 23:39:50,2161,7.99,2
559,2005-07-07 10:17:15,2029,2005-07-10 05:12:15,75,2,2005-07-07 10:17:15,4179,2.99,2
4008,2005-07-12 02:09:36,2035,2005-07-14 03:04:36,75,1,2005-07-12 02:09:36,6486,0.99,2
3410,2005-07-12 04:33:19,2036,2005-07-15 08:26:19,75,2,2005-07-12 04:33:19,6530,0.99,1
2035,2005-07-30 11:31:17,2044,2005-08-08 16:56:17,75,2,2005-07-30 11:31:17,9168,5.99,2
749,2005-08-01 19:14:53,2049,2005-08-08 23:56:53,75,1,2005-08-01 19:14:53,10726,3.99,2
1578,2005-08-18 09:49:52,2055,2005-08-23 12:32:52,75,1,2005-08-18 09:49:52,12412,5.99,2
799,2005-08-18 10:24:11,2056,2005-08-22 15:34:11,75,1,2005-08-18 10:24:11,12426,4.99,2
3791,2005-06-15 21:27:42,2064,2005-06-22 03:09:42,76,2,2005-06-15 21:27:42,1487,0.99,2
892,2005-07-29 04:59:44,2074,2005-08-01 04:26:44,76,2,2005-07-29 04:59:44,8357,2.99,1
1846,2005-08-21 19:01:00,2082,2005-08-26 23:03:00,76,1,2005-08-21 19:01:00,14637,2.99,2
