assays_assay_id,assays_assay_organism,assays_tissue_id,assays_chembl_id,assays_description,assays_assay_test_type,assays_doc_id,assays_assay_tissue,assays_tid,assays_variant_id,assays_assay_category,assays_bao_format,assays_src_assay_id,assays_curated_by,assays_assay_subcellular_fraction,assays_assay_tax_id,assays_relationship_type,assays_confidence_score,assays_src_id,assays_cell_id
7667,Rattus norvegicus,2046.0,CHEMBL627036,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,,10130,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7668,Rattus norvegicus,178.0,CHEMBL875340,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,,10130,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7669,Rattus norvegicus,948.0,CHEMBL627037,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,,10130,Heart,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7670,Rattus norvegicus,2113.0,CHEMBL627038,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,,10130,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7671,Rattus norvegicus,2107.0,CHEMBL627039,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,,10130,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7672,Rattus norvegicus,2385.0,CHEMBL627040,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,,10130,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7673,Rattus norvegicus,2106.0,CHEMBL624663,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,,10130,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7674,Rattus norvegicus,2046.0,CHEMBL625963,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,,10130,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7675,Rattus norvegicus,955.0,CHEMBL876799,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,,10130,Brain,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7676,Rattus norvegicus,2048.0,CHEMBL626133,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,,10130,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7677,Rattus norvegicus,,CHEMBL626134,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,,10130,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7678,Rattus norvegicus,,CHEMBL626135,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,6295,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7679,Rattus norvegicus,,CHEMBL626136,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,6296,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7680,Rattus norvegicus,,CHEMBL626137,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,,6296,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7681,Rattus norvegicus,,CHEMBL626138,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,6295,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7682,Rattus norvegicus,,CHEMBL626139,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,6296,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7683,Rattus norvegicus,,CHEMBL626140,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,In vivo,17260,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7684,Rattus norvegicus,,CHEMBL626141,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,In vivo,17260,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7685,Rattus norvegicus,,CHEMBL626142,C24h in rat p.o. at 20 mg/kg concentration,,17686,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7686,Rattus norvegicus,2385.0,CHEMBL627930,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,In vivo,9866,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7687,Rattus norvegicus,2385.0,CHEMBL627931,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,In vivo,9866,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7688,Rattus norvegicus,2385.0,CHEMBL627932,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,In vivo,9866,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7689,Rattus norvegicus,2106.0,CHEMBL627933,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,In vivo,9866,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7690,Rattus norvegicus,2106.0,CHEMBL627934,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,In vivo,9866,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7691,Rattus norvegicus,2106.0,CHEMBL627935,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,In vivo,9866,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7692,Rattus norvegicus,178.0,CHEMBL627936,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7693,Rattus norvegicus,178.0,CHEMBL627937,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7694,Rattus norvegicus,178.0,CHEMBL627938,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7695,Rattus norvegicus,178.0,CHEMBL627939,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7696,Rattus norvegicus,178.0,CHEMBL627940,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7697,Rattus norvegicus,178.0,CHEMBL627941,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7698,Rattus norvegicus,178.0,CHEMBL876800,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7699,Rattus norvegicus,178.0,CHEMBL627942,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7700,Rattus norvegicus,178.0,CHEMBL627943,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7701,Rattus norvegicus,178.0,CHEMBL627944,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7702,Rattus norvegicus,178.0,CHEMBL627945,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7703,Rattus norvegicus,178.0,CHEMBL628584,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7704,Rattus norvegicus,178.0,CHEMBL628585,Biodistribution in rat blood in the presence of GdDTPA at 15 min,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7705,Rattus norvegicus,178.0,CHEMBL628586,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7706,Rattus norvegicus,178.0,CHEMBL628587,Biodistribution in rat blood in the presence of GdDTPA at 30 min,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7707,Rattus norvegicus,178.0,CHEMBL628588,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7708,Rattus norvegicus,178.0,CHEMBL628589,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7709,Rattus norvegicus,178.0,CHEMBL625304,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7710,Rattus norvegicus,178.0,CHEMBL625305,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7711,Rattus norvegicus,178.0,CHEMBL625306,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7712,Rattus norvegicus,178.0,CHEMBL625307,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7713,Rattus norvegicus,178.0,CHEMBL625308,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7714,Rattus norvegicus,178.0,CHEMBL627740,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7715,Rattus norvegicus,178.0,CHEMBL627741,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7716,Rattus norvegicus,178.0,CHEMBL627742,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7717,Rattus norvegicus,178.0,CHEMBL627743,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7718,Rattus norvegicus,178.0,CHEMBL627744,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,In vivo,9866,Blood,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7719,Rattus norvegicus,10000001.0,CHEMBL627745,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7720,Rattus norvegicus,10000001.0,CHEMBL627746,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7721,Rattus norvegicus,10000001.0,CHEMBL627747,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7722,Rattus norvegicus,10000001.0,CHEMBL876810,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7723,Rattus norvegicus,10000001.0,CHEMBL627748,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7724,Rattus norvegicus,10000001.0,CHEMBL627749,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7725,Rattus norvegicus,10000001.0,CHEMBL627750,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7726,Rattus norvegicus,10000001.0,CHEMBL618728,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7727,Rattus norvegicus,10000001.0,CHEMBL618729,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7728,Rattus norvegicus,10000001.0,CHEMBL618730,Biodistribution in rat bone in the presence of GdDTPA at 15 min,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7729,Rattus norvegicus,10000001.0,CHEMBL618731,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7730,Rattus norvegicus,10000001.0,CHEMBL618732,Biodistribution in rat bone in the presence of GdDTPA at 30 min,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7731,Rattus norvegicus,10000001.0,CHEMBL618733,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7732,Rattus norvegicus,10000001.0,CHEMBL618734,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7733,Rattus norvegicus,10000001.0,CHEMBL618735,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7734,Rattus norvegicus,10000001.0,CHEMBL876602,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7735,Rattus norvegicus,10000001.0,CHEMBL618736,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7736,Rattus norvegicus,10000001.0,CHEMBL618737,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7737,Rattus norvegicus,10000001.0,CHEMBL618738,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7738,Rattus norvegicus,10000001.0,CHEMBL618739,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7739,Rattus norvegicus,10000001.0,CHEMBL618740,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7740,Rattus norvegicus,10000001.0,CHEMBL618741,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7741,Rattus norvegicus,10000001.0,CHEMBL618742,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7742,Rattus norvegicus,10000001.0,CHEMBL618743,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,In vivo,9866,Bone,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7743,Rattus norvegicus,1969.0,CHEMBL618744,Half-life from rat plasma at a single oral dose of 25 mg/kg,In vivo,17752,Plasma,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7744,Rattus norvegicus,,CHEMBL618745,Half-life in male rat,,5610,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7745,Rattus norvegicus,,CHEMBL620479,Half-life in rat after peroral administration at 10 mg/kg concentration,In vivo,5939,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7746,Rattus norvegicus,,CHEMBL620480,Half-life in rat after peroral administration at 5 mg/kg concentration,In vivo,5939,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7747,Rattus norvegicus,,CHEMBL620481,Half-life in rat at a dose of 3 mg/kg,In vivo,17771,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7748,Rattus norvegicus,,CHEMBL620482,Half-life was evaluated in rats,,1974,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7749,Rattus norvegicus,,CHEMBL876603,Half-life was measured in rat,,4239,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7750,Rattus norvegicus,,CHEMBL620483,Half-life period for the compound was determined in rats at 50 mg/kg dose,In vivo,6681,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7751,Rattus norvegicus,,CHEMBL620484,Half-life period in rats after intravenous administration at 5 mg/kg,In vivo,17752,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7752,Rattus norvegicus,,CHEMBL620485,Half-life period in rat at 10 mg/kg,In vivo,6046,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7753,Rattus norvegicus,,CHEMBL620486,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",In vivo,6685,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7754,Rattus norvegicus,,CHEMBL620487,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",In vivo,6685,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7755,Rattus norvegicus,,CHEMBL620488,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",In vivo,6685,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7756,Rattus norvegicus,,CHEMBL620489,Half-life time in rat the dose of 2 mg/kg,In vivo,4727,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7757,Rattus norvegicus,,CHEMBL620490,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,In vivo,1088,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7758,Rattus norvegicus,,CHEMBL620491,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,In vivo,5610,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7759,Rattus norvegicus,1969.0,CHEMBL876604,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",In vivo,3032,Plasma,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7760,Rattus norvegicus,,CHEMBL620492,Oral half life was determined,In vivo,5199,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7761,Rattus norvegicus,,CHEMBL620493,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",In vivo,14941,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7762,Rattus norvegicus,,CHEMBL620494,Pharmacokinetic property (t1/2) in rat,In vivo,4408,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7763,Rattus norvegicus,1969.0,CHEMBL620495,Plasma elimination half-life was determined,,2552,Plasma,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7764,Rattus norvegicus,1969.0,CHEMBL620496,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,In vivo,5199,Plasma,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7765,Rattus norvegicus,1969.0,CHEMBL620497,Plasma half life was observed after intravenous administration in rat,In vivo,15662,Plasma,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7766,Rattus norvegicus,1969.0,CHEMBL620498,Plasma half-life was determined,,1465,Plasma,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7767,Rattus norvegicus,1969.0,CHEMBL620499,Plasma half-life following oral administration in Fisher rats,In vivo,1446,Plasma,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
7768,Rattus norvegicus,1969.0,CHEMBL620500,Plasma half-life in rat,,6824,Plasma,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
