assay_id,assay_organism,chembl_id,curated_by,assay_tissue,description,assay_category,relationship_type,assay_tax_id,doc_id,tid,assay_type,assay_test_type,assay_strain,assay_cell_type,assay_subcellular_fraction,confidence_score
162,vericilla zoster virus,CHEMBL615374,Intermediate,,Antiviral activity against 07/1 strain of VZV; ND=No data,,N,10335.0,17290,50527,F,,,,,1
163,escherichia cloac,CHEMBL615375,Intermediate,,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",,N,561.0,10932,50145,F,,,,,1
164,,CHEMBL615376,Autocuration,,Ratio of Ki at A2 to Ki at A1 receptors,,U,,9707,22226,B,,,,,0
165,Candida albicans,CHEMBL615377,Expert,,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",,H,5476.0,2346,11143,B,,,,,8
166,Candida glabrata CBS 138,CHEMBL615378,Expert,,"Inhibition of 1,3-beta-glucan synthase",,H,284593.0,2205,18077,B,,,,,8
167,Homo sapiens,CHEMBL615379,Intermediate,,Inhibition of growth of 1-87 human tumor cell line,,N,9606.0,11900,80609,F,,,1-87 tumor cell line,,1
168,Rattus norvegicus,CHEMBL615380,Expert,,Inhibition of 1-lipoxygenase (LOX)in RBL cells,,D,10116.0,14864,12166,B,,,,,9
169,Glycine max,CHEMBL615381,Autocuration,,Inhibitory activity against soybean 1-lipoxygenase (SLO),,D,3847.0,16474,100171,B,,,,,9
170,Glycine max,CHEMBL615382,Autocuration,,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,,D,3847.0,16474,100171,B,,,,,9
171,Glycine max,CHEMBL615383,Autocuration,,% inhibition against soybean 1-lipoxygenase (SLO),,D,3847.0,16474,100171,B,,,,,9
172,Glycine max,CHEMBL615384,Autocuration,,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,,D,3847.0,16474,100171,B,,,,,9
173,Glycine max,CHEMBL615385,Autocuration,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,,D,3847.0,3094,100171,B,,,,,9
174,Glycine max,CHEMBL615386,Autocuration,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,,D,3847.0,3094,100171,B,,,,,9
175,Glycine max,CHEMBL615387,Autocuration,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,,D,3847.0,3094,100171,B,,,,,9
176,Glycine max,CHEMBL615388,Autocuration,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,,D,3847.0,3094,100171,B,,,,,9
177,Glycine max,CHEMBL615214,Autocuration,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,,D,3847.0,3094,100171,B,,,,,9
178,Glycine max,CHEMBL827087,Autocuration,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,,D,3847.0,3094,100171,B,,,,,9
179,Glycine max,CHEMBL615215,Autocuration,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,,D,3847.0,3094,100171,B,,,,,9
180,Glycine max,CHEMBL615216,Autocuration,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,,D,3847.0,3094,100171,B,,,,,9
181,Glycine max,CHEMBL615217,Autocuration,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,,D,3847.0,3094,100171,B,,,,,9
182,Glycine max,CHEMBL615218,Autocuration,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,,D,3847.0,3094,100171,B,,,,,9
183,Glycine max,CHEMBL615219,Autocuration,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,,D,3847.0,3094,100171,B,,,,,9
184,Mus musculus,CHEMBL615220,Autocuration,,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,,U,10090.0,10413,22226,B,,,,,0
185,Mus musculus,CHEMBL615221,Intermediate,,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),,N,10090.0,16929,80049,F,,,C3H 10T1/2,,1
186,,CHEMBL615222,Intermediate,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,U,,1229,22226,F,,,,,0
187,,CHEMBL615223,Autocuration,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,H,,16587,11489,B,,,,,8
188,,CHEMBL615224,Autocuration,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,H,,16587,11862,B,,,,,8
189,,CHEMBL615225,Autocuration,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,H,,16587,11862,B,,,,,8
190,,CHEMBL615226,Autocuration,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,H,,16587,11489,B,,,,,8
191,,CHEMBL615227,Autocuration,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,H,,16587,11862,B,,,,,8
192,Bos taurus,CHEMBL615228,Expert,,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,D,9913.0,8058,12347,F,,,,,9
193,Rattus norvegicus,CHEMBL615229,Expert,,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,D,10116.0,9065,100120,B,,,,,9
194,Rattus norvegicus,CHEMBL615230,Expert,Adrenal gland,Inhibition of 11 beta-hydroxylase from rat adrenal gland,,D,10116.0,8865,100120,B,,,,,9
195,Rattus norvegicus,CHEMBL615231,Expert,,Inhibition of rat adrenal 11-beta-hydroxylase,,D,10116.0,9066,100120,B,,,,,9
196,Rattus norvegicus,CHEMBL884520,Expert,,Inhibition of rat adrenal 11-beta-hydroxylase,,D,10116.0,8394,100120,B,,,,,9
197,Rattus norvegicus,CHEMBL615232,Expert,,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,D,10116.0,8394,100120,B,,,,,9
198,,CHEMBL615233,Autocuration,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,H,,6431,10328,B,,,,,8
199,,CHEMBL827088,Autocuration,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,H,,6431,11490,B,,,,,8
200,,CHEMBL615234,Autocuration,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,H,,6431,11490,B,,,,,8
201,,CHEMBL615235,Autocuration,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,H,,9295,11134,F,,,,,8
202,,CHEMBL615236,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,H,,10193,12052,B,,,,,8
203,,CHEMBL615237,Autocuration,,Compound was tested in vitro for inhibition of 12-LO human platelet,,H,,13622,11134,B,,,,,8
204,,CHEMBL615238,Autocuration,,Inhibitory concentration against human platelet 12-lipoxygenase,,H,,12079,11134,F,,,,,8
205,,CHEMBL615239,Autocuration,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,H,,13622,11134,B,,,,,8
206,Homo sapiens,CHEMBL615240,Autocuration,,Inhibitory concentration against human platelet 12-lipoxygenase,,D,9606.0,12079,11134,F,,,,,9
207,,CHEMBL615241,Expert,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,H,,13500,11835,B,,,,,8
208,,CHEMBL615242,Expert,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,H,,13723,11601,B,,,,,8
209,,CHEMBL615243,Autocuration,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,H,,16474,11134,B,,,,,8
210,,CHEMBL615244,Autocuration,,Inhibitory activity against human platelet 12-lipoxygenase,,H,,1630,11134,B,,,,,8
211,,CHEMBL615245,Autocuration,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,H,,167,11134,B,,,,,8
212,,CHEMBL615246,Autocuration,,% inhibition against human platelet 12-lipoxygenase (12-HLO),,H,,16474,11134,B,,,,,8
213,,CHEMBL615247,Autocuration,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,H,,167,11134,B,,,,,8
214,,CHEMBL615248,Autocuration,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,H,,16474,11134,B,,,,,8
215,,CHEMBL615249,Autocuration,,Inhibitory activity towards porcine 12-lipoxygenase,,H,,10091,11601,B,,,,,8
216,,CHEMBL615250,Autocuration,,Tested for inhibition against porcine 12-LO,,H,,11966,11601,B,,,,,8
217,,CHEMBL615251,Autocuration,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,H,,951,12052,B,,,,,8
218,,CHEMBL615252,Autocuration,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,H,,10997,12052,B,,,,,8
219,,CHEMBL828340,Expert,,In vitro inhibition of rat platelet 12-lipoxygenase,,H,,10193,12052,B,,,,,8
220,,CHEMBL615253,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,H,,10193,12052,B,,,,,8
221,,CHEMBL615254,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,H,,10193,12052,B,,,,,8
222,,CHEMBL615255,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,H,,10193,12052,B,,,,,8
223,,CHEMBL615256,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,H,,10193,12052,B,,,,,8
224,,CHEMBL615257,Autocuration,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,H,,10193,12052,B,,,,,8
225,,CHEMBL615258,Autocuration,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,H,,11087,12052,B,,,,,8
226,Homo sapiens,CHEMBL615259,Intermediate,,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,,N,9606.0,15569,80007,F,,,41M,,1
227,Homo sapiens,CHEMBL615260,Expert,,In vitro antitumor activity against 41M cell line.,,N,9606.0,12989,80007,F,,,41M,,1
228,Homo sapiens,CHEMBL615261,Intermediate,,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,,N,9606.0,16745,80007,F,,,41M,,1
229,Homo sapiens,CHEMBL615262,Intermediate,,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,,N,9606.0,15569,80007,F,,,41M,,1
230,Homo sapiens,CHEMBL615263,Expert,,In vitro antitumor activity against 41McisR cell line.,,N,9606.0,12989,80007,F,,,41M,,1
231,Homo sapiens,CHEMBL838393,Expert,,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,,N,9606.0,12989,80007,F,,,41M,,1
232,Homo sapiens,CHEMBL615264,Intermediate,,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,,N,9606.0,16745,80007,F,,,41M,,1
233,Homo sapiens,CHEMBL615265,Expert,,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,D,9606.0,6210,84,B,,,,,9
234,Homo sapiens,CHEMBL615266,Expert,,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,D,9606.0,6210,68,B,,,,,9
235,,CHEMBL615267,Expert,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,H,,6226,68,B,,,,,8
236,,CHEMBL615268,Expert,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,H,,17855,10201,B,,,,,8
237,,CHEMBL615269,Expert,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,H,,17855,10201,B,,,,,8
238,,CHEMBL615270,Expert,,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,H,,17855,10201,B,,,,,8
239,,CHEMBL615271,Autocuration,,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,H,,10413,12220,B,,,,,8
240,Escherichia coli,CHEMBL615272,Autocuration,,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,H,562.0,10413,11303,B,,,,,8
241,Escherichia coli,CHEMBL615103,Autocuration,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,H,562.0,10413,11303,B,,,,,8
242,Escherichia coli,CHEMBL615104,Autocuration,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,H,562.0,10413,11303,B,,,,,8
243,,CHEMBL615105,Autocuration,,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,H,,10413,12220,B,,,,,8
244,,CHEMBL872866,Autocuration,,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,H,,10413,12220,B,,,,,8
245,Sus scrofa,CHEMBL615106,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,H,9823.0,7587,11303,B,,,,,8
246,Sus scrofa,CHEMBL615107,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,H,9823.0,7587,11303,B,,,,,8
247,Sus scrofa,CHEMBL615108,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,H,9823.0,7587,11303,B,,,,,8
248,Sus scrofa,CHEMBL615109,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,H,9823.0,7587,11303,B,,,,,8
249,Sus scrofa,CHEMBL615110,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,H,9823.0,7587,11303,B,,,,,8
250,Sus scrofa,CHEMBL840105,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,H,9823.0,7587,11303,B,,,,,8
251,Sus scrofa,CHEMBL615111,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-5 M inhibitory concentration",,H,9823.0,7587,11303,B,,,,,8
252,Sus scrofa,CHEMBL615112,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-6 M inhibitory concentration",,H,9823.0,7587,11303,B,,,,,8
253,Sus scrofa,CHEMBL615113,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-7 M inhibitory concentration",,H,9823.0,7587,11303,B,,,,,8
254,Sus scrofa,CHEMBL615114,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme.",,H,9823.0,7587,11303,B,,,,,8
255,Sus scrofa,CHEMBL615115,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,H,9823.0,7587,11303,B,,,,,8
256,Sus scrofa,CHEMBL615116,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,H,9823.0,7587,11303,B,,,,,8
257,,CHEMBL615698,Autocuration,,"Compound was tested for in vitro inhibition of 5,10-Methylene Tetrahydrofolate Cyclohydrolase, competitive against (+)-L-5,10-methenyltetrahydrofolate",,H,,7323,11303,B,,,,,8
258,Sus scrofa,CHEMBL615699,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme at 10E-4 M inhibitory concentration",,U,9823.0,7587,22226,B,,,,,0
259,Sus scrofa,CHEMBL615700,Autocuration,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme.",,U,9823.0,7587,22226,B,,,,,0
260,Saccharomyces cerevisiae,CHEMBL615701,Expert,,Inhibition of 5-Desaturase involved in ergosterol biosynthesis,,H,4932.0,13750,100249,B,,,,,8
261,Rattus norvegicus,CHEMBL615702,Autocuration,,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,U,10116.0,7662,22226,B,,,,,0
262,Rattus norvegicus,CHEMBL615703,Autocuration,,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,U,10116.0,7662,22226,B,,,,,0
263,Rattus norvegicus,CHEMBL615704,Autocuration,,"Irreversible inhibition of Walker 256 FUDR phosphorylase; expressed as Vo/Vi, velocity without inhibitor to that of velocity with inhibitor",,U,10116.0,7662,22226,B,,,,,0
264,,CHEMBL615705,Autocuration,,"Tested for 5-HT 3 receptor antagonist potency by ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",,H,,12211,104698,F,,,,,6
265,,CHEMBL615706,Autocuration,,"Compound was tested for its 5-HT 3 receptor antagonist potency by their ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",,H,,12211,104698,F,,,,,6
266,Cavia porcellus,CHEMBL615707,Intermediate,Ileum,Relative ability to increase cholinergically mediated contractions in isolated ileum of guinea pig,,D,10141.0,12211,20033,F,,,,,9
267,,CHEMBL615708,Expert,,Stimulatory activity of intragastric pressure was tested in the rat,,H,,12211,10623,F,,,,,8
268,,CHEMBL615709,Autocuration,,% Decrease of 5-HT carrier-receptor -bound radioactivity using paroxetine as a radioligand.,,H,,15453,121,B,,,,,8
269,Rattus norvegicus,CHEMBL615710,Autocuration,,Dose to reduce neuronal firing against 5-HT cells in rats (iv),,U,10116.0,11884,22226,F,,,,,0
270,,CHEMBL615711,Autocuration,,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,,H,,7185,12688,F,,,,,8
271,Homo sapiens,CHEMBL615712,Expert,,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine,,D,9606.0,6876,121,B,,,,,9
272,Homo sapiens,CHEMBL836325,Expert,,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine; No data,,D,9606.0,6876,121,B,,,,,9
273,,CHEMBL615713,Autocuration,,Inhibition of high affinity 5-HT uptake at concentration of 1 uM,,H,,11863,12198,F,,,,,8
274,,CHEMBL615714,Autocuration,,Inhibition constant of high-affinity 5-HT uptake,,H,,11863,12198,B,,,,,8
275,,CHEMBL615715,Autocuration,,Michaelis-Menten constant was reported for high affinity transport of 5-HT,,H,,11863,12198,F,,,,,8
