ammontare,noleggio_id,data_pagamento,cliente_id,personale_id,pagamento_id
3.99,990,2005-05-30 23:25:14,311,2,8435
6.99,2967,2005-06-20 07:40:35,311,2,8439
3.99,4836,2005-07-08 18:09:08,311,2,8440
4.99,6419,2005-07-11 23:36:38,311,2,8442
6.99,9503,2005-07-31 00:02:38,311,1,8445
4.99,10134,2005-07-31 21:56:10,311,1,8447
0.99,13310,2005-08-19 19:05:16,311,2,8450
8.99,16020,2005-08-23 21:34:33,311,1,8454
5.99,5031,2005-07-09 02:36:37,312,1,8464
2.99,6751,2005-07-12 14:50:34,312,2,8465
6.99,8412,2005-07-29 06:44:50,312,1,8468
3.99,9154,2005-07-30 10:59:54,312,1,8471
0.99,11248,2005-08-02 13:35:34,312,2,8473
5.99,11879,2005-08-17 14:25:09,312,2,8474
0.99,12945,2005-08-19 05:51:46,312,1,8476
2.99,712,2005-05-29 04:02:24,313,2,8482
0.99,843,2005-05-30 00:44:24,313,2,8484
2.99,9836,2005-07-31 12:12:00,313,2,8494
5.99,10237,2005-08-01 02:07:32,313,2,8495
2.99,11854,2005-08-17 13:42:52,313,2,8497
2.99,12011,2005-08-17 19:19:44,313,2,8498
6.99,15569,2005-08-23 05:24:29,313,2,8503
5.99,80,2005-05-25 12:12:07,314,1,8504
4.99,5241,2005-07-09 13:19:14,314,2,8512
0.99,5856,2005-07-10 17:57:32,314,2,8513
4.99,14145,2005-08-21 02:11:38,314,2,8531
4.99,14409,2005-08-21 10:53:35,314,1,8532
2.99,4021,2005-07-07 01:46:44,315,1,8540
9.99,9735,2005-07-31 08:57:49,315,2,8547
4.99,1350,2005-06-15 12:50:25,316,2,8558
4.99,2032,2005-06-17 13:24:07,316,1,8559
4.99,2338,2005-06-18 11:24:54,316,2,8560
2.99,4379,2005-07-07 20:32:30,316,1,8564
4.99,8564,2005-07-29 11:33:00,316,1,8573
7.99,10438,2005-08-01 08:53:04,316,1,8576
2.99,12823,2005-08-19 01:15:47,316,2,8579
0.99,4138,2005-07-07 08:17:13,317,1,8587
8.99,4177,2005-07-07 10:12:36,317,1,8588
0.99,4700,2005-07-08 11:37:21,317,2,8589
0.99,5548,2005-07-10 02:56:45,317,1,8590
4.99,8458,2005-07-29 08:05:09,317,1,8595
8.99,9770,2005-07-31 09:52:40,317,1,8598
7.99,12138,2005-08-17 23:55:54,317,2,8601
2.99,15204,2005-08-22 16:30:43,317,1,8608
0.99,12574,2006-02-14 15:16:03,317,1,8610
0.99,3337,2005-06-21 10:24:35,318,2,8614
3.99,4119,2005-07-07 07:06:03,319,2,8632
4.99,6255,2005-07-11 15:11:33,319,1,8639
0.99,11575,2005-08-17 01:50:26,319,1,8644
2.99,11994,2005-08-17 18:29:35,319,2,8647
1.99,1567,2005-06-16 03:13:30,320,2,8655
4.99,7057,2005-07-27 03:50:03,320,2,8661
3.99,7064,2005-07-27 03:53:29,320,2,8662
4.99,8235,2005-07-29 00:22:56,320,2,8665
2.99,11560,2005-08-17 01:20:30,320,2,8670
2.99,15302,2005-08-22 19:44:53,320,1,8672
5.99,620,2005-05-28 15:54:45,321,1,8674
0.99,3410,2005-06-21 16:20:47,321,1,8677
5.99,3901,2005-07-06 19:24:55,321,2,8678
8.99,5867,2005-07-10 18:39:01,321,2,8683
5.99,6859,2005-07-12 19:53:57,321,1,8685
0.99,2554,2005-06-19 03:05:38,322,1,8700
7.99,2983,2005-06-20 08:41:42,322,1,8701
3.99,6511,2005-07-12 03:39:29,322,1,8708
4.99,8142,2005-07-28 20:21:54,322,2,8712
4.99,13180,2005-08-19 14:00:38,322,2,8718
9.99,13650,2005-08-20 07:49:06,322,1,8719
4.99,14042,2005-08-20 21:45:51,322,2,8720
8.99,15703,2005-08-23 10:23:48,322,2,8722
6.99,3704,2005-07-06 10:16:45,323,2,8729
5.99,7695,2005-07-28 03:41:13,323,2,8736
0.99,8474,2005-07-29 08:36:56,323,2,8739
2.99,12169,2005-08-18 01:05:54,323,1,8748
2.99,14224,2005-08-21 04:53:08,323,1,8750
3.99,14957,2005-08-22 06:29:34,323,1,8751
2.99,5702,2005-07-10 10:00:01,324,2,8760
0.99,5778,2005-07-10 13:41:37,324,1,8761
4.99,6299,2005-07-11 17:45:08,324,2,8763
2.99,12543,2005-08-18 14:23:55,324,2,8772
4.99,2507,2005-06-18 23:39:22,325,2,8781
5.99,5470,2005-07-09 23:10:49,325,1,8783
2.99,5740,2005-07-10 11:51:58,325,2,8784
4.99,10070,2005-07-31 19:46:29,325,1,8792
4.99,13054,2005-08-19 09:34:02,325,2,8797
3.99,14452,2005-08-21 12:23:20,325,2,8798
5.99,14672,2005-08-21 19:59:33,325,1,8799
6.99,875,2005-05-30 05:38:24,326,1,8801
4.99,2317,2005-06-18 09:12:18,326,2,8806
4.99,7931,2005-07-28 12:23:41,326,2,8813
4.99,10976,2005-08-02 04:11:48,326,2,8821
4.99,11485,2005-08-02 22:33:25,326,2,8824
5.99,2304,2005-06-18 08:30:15,327,2,8831
3.99,2637,2005-06-19 09:20:56,327,2,8832
4.99,4445,2005-07-07 23:08:22,327,1,8833
2.99,6618,2005-07-12 08:41:42,327,1,8835
1.99,7458,2005-07-27 18:36:17,327,2,8836
1.99,7808,2005-07-28 07:58:56,327,2,8837
4.99,13360,2005-08-19 21:05:11,327,1,8843
9.99,15916,2005-08-23 17:56:01,327,1,8849
7.99,15969,2005-08-23 19:51:30,327,2,8850
6.99,1980,2005-06-17 09:48:05,328,2,8854
4.99,8780,2005-07-29 20:19:45,328,2,8861
3.99,14307,2005-08-21 07:34:52,328,2,8870
0.99,2024,2005-06-17 13:00:51,329,2,8877
4.99,4076,2005-07-07 04:52:15,329,2,8885
6.99,8460,2005-07-29 08:08:03,329,1,8891
4.99,9024,2005-07-30 05:44:42,329,2,8893
2.99,15308,2005-08-22 19:54:31,329,1,8906
3.99,704,2005-05-29 02:44:43,330,1,8907
0.99,2885,2005-06-20 01:33:42,330,2,8911
2.99,3061,2005-06-20 13:48:21,330,2,8913
2.99,3760,2005-07-06 12:49:28,330,2,8916
2.99,5149,2005-07-09 08:28:23,330,2,8918
0.99,6656,2005-07-12 11:09:47,330,1,8920
3.99,11259,2005-08-02 13:46:30,330,2,8926
2.99,12062,2005-08-17 21:24:47,330,1,8927
2.99,12394,2005-08-18 09:05:15,330,1,8928
4.99,12740,2005-08-18 22:17:04,330,1,8929
2.99,11709,2006-02-14 15:16:03,330,2,8931
6.99,2528,2005-06-19 01:14:12,331,2,8935
2.99,2587,2005-06-19 05:06:14,331,1,8936
4.99,3613,2005-07-06 05:45:53,331,1,8938
10.99,4326,2005-07-07 18:01:22,331,1,8942
2.99,5152,2005-07-09 08:34:44,331,1,8943
0.99,13795,2005-08-20 12:32:09,331,1,8953
3.99,600,2005-05-28 14:08:19,332,2,8959
6.99,4100,2005-07-07 06:20:52,332,1,8961
2.99,7418,2005-07-27 16:59:09,332,2,8969
8.99,7934,2005-07-28 12:33:10,332,2,8972
3.99,15210,2005-08-22 16:37:36,332,1,8986
1.99,2929,2005-06-20 04:47:39,333,1,8990
2.99,3110,2005-06-20 17:40:12,333,1,8991
0.99,6958,2005-07-27 00:02:41,333,2,8997
4.99,10035,2005-07-31 18:46:46,333,2,9003
2.99,10062,2005-07-31 19:24:55,333,1,9004
3.99,13579,2005-08-20 05:22:06,333,1,9008
4.99,15313,2005-08-22 19:59:42,333,1,9013
8.99,431,2005-05-27 16:31:05,334,1,9015
4.99,3662,2005-07-06 08:11:48,334,1,9019
5.99,6641,2005-07-12 10:33:14,334,2,9025
4.99,6749,2005-07-12 14:43:05,334,2,9026
7.99,8977,2005-07-30 04:14:07,334,1,9028
1.99,10879,2005-08-02 00:33:20,334,1,9033
7.99,10997,2005-08-02 04:49:02,334,2,9034
0.99,14219,2006-02-14 15:16:03,334,1,9043
2.99,5728,2005-07-10 11:26:14,335,2,9052
0.99,15101,2005-08-22 11:56:02,335,2,9065
2.99,1478,2005-06-15 21:12:13,336,1,9067
4.99,2719,2005-06-19 14:50:19,336,2,9071
2.99,11743,2005-08-17 08:49:05,336,2,9087
2.99,14295,2005-08-21 07:09:27,336,1,9093
2.99,5050,2005-07-09 03:54:38,337,1,9106
7.99,6305,2005-07-11 18:02:25,337,2,9108
0.99,10664,2005-08-01 16:51:15,337,1,9114
6.99,13305,2005-08-19 18:57:05,337,2,9119
3.99,13892,2005-08-20 15:50:17,337,2,9121
4.99,1510,2005-06-15 22:39:34,338,2,9127
4.99,2495,2005-06-18 22:15:42,338,1,9132
0.99,8766,2005-07-29 19:41:04,338,1,9142
2.99,10791,2005-08-01 21:41:52,338,2,9144
5.99,11719,2005-08-17 07:46:05,338,2,9148
2.99,12167,2005-08-18 01:00:02,338,1,9149
3.99,13284,2005-08-19 18:12:31,338,1,9150
4.99,4243,2005-07-07 13:39:58,339,1,9161
0.99,4467,2005-07-08 00:13:52,339,1,9162
6.99,6072,2005-07-11 04:52:40,339,1,9165
2.99,11550,2005-08-17 01:02:06,339,1,9175
3.99,13199,2005-08-19 14:53:22,339,1,9179
5.99,13575,2005-08-20 05:15:20,339,1,9180
0.99,13985,2005-08-20 19:13:06,339,1,9181
0.99,8541,2005-07-29 10:55:01,340,1,9197
2.99,9834,2005-07-31 12:05:42,340,1,9200
2.99,10292,2005-08-01 03:42:40,340,1,9201
3.99,10674,2005-08-01 17:11:52,340,2,9203
4.99,12598,2005-08-18 16:34:03,340,2,9206
1.99,12908,2005-08-19 04:19:05,340,2,9207
2.99,14895,2005-08-22 04:19:23,340,1,9212
2.99,1318,2005-06-15 10:34:26,341,1,9215
7.99,1520,2005-06-15 23:57:20,341,2,9216
1.99,1778,2005-06-16 18:54:48,341,1,9217
7.99,3130,2005-06-20 19:03:22,341,2,9220
0.99,5931,2005-07-10 22:04:19,341,2,9225
9.99,8728,2005-07-29 18:12:49,341,1,9228
5.99,2190,2005-06-18 01:29:51,342,2,9238
4.99,6060,2005-07-11 04:06:17,342,2,9242
2.99,6736,2005-07-12 14:16:50,342,1,9244
2.99,9164,2005-07-30 11:24:14,342,1,9248
5.99,9948,2005-07-31 15:49:41,342,2,9250
4.99,13637,2005-08-20 07:21:15,342,2,9262
0.99,1879,2005-06-17 02:57:34,343,2,9274
4.99,5097,2005-07-09 06:09:51,343,2,9281
5.99,8012,2005-07-28 15:29:00,343,2,9284
2.99,11570,2005-08-17 01:34:32,343,2,9290
0.99,13866,2005-08-20 15:05:29,343,2,9293
2.99,157,2005-05-26 01:25:21,344,2,9295
4.99,1475,2005-06-15 21:08:01,344,2,9298
5.99,4028,2005-07-07 02:19:14,344,2,9300
4.99,7480,2005-07-27 19:19:53,344,2,9303
4.99,13014,2005-08-19 07:56:08,344,2,9308
4.99,1457,2005-06-15 20:05:49,345,1,9316
4.99,2766,2005-06-19 17:45:15,345,2,9318
2.99,4422,2005-07-07 22:09:45,345,2,9319
4.99,4450,2005-07-07 23:20:05,345,2,9321
7.99,6307,2005-07-11 18:04:29,345,1,9323
2.99,8129,2005-07-28 19:47:02,345,2,9325
2.99,9207,2005-07-30 12:49:57,345,2,9328
4.99,12485,2005-08-18 12:41:41,345,1,9332
4.99,15551,2005-08-23 04:28:25,345,1,9335
2.99,3372,2005-06-21 13:34:19,346,2,9339
8.99,4958,2005-07-08 23:19:52,346,1,9342
4.99,5428,2005-07-09 21:12:50,346,1,9343
4.99,5557,2005-07-10 03:10:21,346,2,9344
5.99,8272,2005-07-29 01:29:51,346,2,9349
6.99,8505,2005-07-29 09:22:52,346,1,9350
0.99,8543,2005-07-29 11:01:57,346,2,9351
8.99,8732,2005-07-29 18:25:03,346,2,9352
4.99,9566,2005-07-31 02:32:10,346,2,9353
5.99,14890,2005-08-22 04:10:49,346,1,9362
8.99,15661,2005-08-23 08:52:03,346,1,9365
0.99,3605,2005-07-06 05:27:15,347,2,9373
5.99,4232,2005-07-07 12:49:12,347,1,9375
6.99,4523,2005-07-08 03:06:59,347,1,9376
0.99,5471,2005-07-09 23:11:52,347,2,9377
2.99,5819,2005-07-10 15:56:20,347,1,9378
1.99,6121,2005-07-11 07:55:27,347,2,9379
4.99,8148,2005-07-28 20:39:47,347,2,9381
4.99,8153,2005-07-28 20:55:49,347,2,9382
4.99,8176,2005-07-28 21:42:08,347,2,9383
2.99,14958,2005-08-22 06:30:10,347,2,9395
2.99,15426,2005-08-23 00:07:19,347,2,9396
0.99,153,2005-05-26 00:47:47,348,2,9398
4.99,3610,2005-07-06 05:36:59,348,2,9404
2.99,7380,2005-07-27 15:37:01,348,2,9412
4.99,8569,2005-07-29 11:39:17,348,1,9416
2.99,11262,2005-08-02 13:58:55,348,1,9421
4.99,15944,2005-08-23 18:50:54,348,1,9433
0.99,1523,2005-06-16 00:18:40,349,1,9436
8.99,3067,2005-06-20 13:59:21,349,1,9438
3.99,3488,2005-07-05 23:32:49,349,2,9439
4.99,5433,2005-07-09 21:22:00,349,1,9443
4.99,7046,2005-07-27 03:27:56,349,1,9445
4.99,8297,2005-07-29 02:45:46,349,2,9447
0.99,9731,2005-07-31 08:54:47,349,1,9450
3.99,11905,2005-08-17 15:40:18,349,1,9454
4.99,14908,2005-08-22 04:44:10,349,2,9459
5.99,15955,2005-08-23 19:19:06,349,1,9461
4.99,802,2005-05-29 17:38:59,350,1,9464
3.99,2011,2005-06-17 11:56:09,350,2,9465
0.99,3529,2005-07-06 01:15:26,350,1,9469
2.99,4767,2005-07-08 15:18:53,350,1,9471
0.99,5240,2005-07-09 13:14:48,350,1,9472
1.99,5786,2005-07-10 14:06:44,350,1,9474
1.99,1137,2005-05-31 19:20:14,351,1,9486
5.99,1792,2005-06-16 20:04:50,351,2,9487
0.99,5280,2005-07-09 14:55:07,351,1,9494
3.99,5912,2005-07-10 20:58:22,351,1,9495
4.99,8512,2005-07-29 09:48:03,351,2,9500
2.99,784,2005-05-29 14:44:22,352,1,9510
4.99,1649,2005-06-16 09:20:33,352,1,9512
4.99,1780,2005-06-16 19:11:45,352,1,9514
2.99,7033,2005-07-27 03:03:25,352,1,9518
7.99,7419,2005-07-27 17:04:15,352,1,9519
5.99,7845,2005-07-28 09:18:07,352,1,9522
0.99,11986,2005-08-17 18:21:58,352,2,9527
2.99,12751,2005-08-18 22:33:22,352,1,9529
4.99,14130,2005-08-21 01:43:11,352,1,9530
6.99,3233,2005-06-21 02:39:31,353,2,9536
5.99,4380,2005-07-07 20:35:00,353,2,9537
2.99,10071,2005-07-31 19:49:35,353,2,9541
4.99,11414,2005-08-02 19:43:07,353,2,9543
4.99,11698,2005-08-17 07:09:59,353,2,9544
0.99,15650,2005-08-23 08:29:53,353,2,9549
2.99,3139,2005-06-20 19:44:45,354,1,9557
3.99,5873,2005-07-10 19:02:10,354,1,9564
0.99,6054,2005-07-11 03:58:39,354,1,9565
5.99,6939,2005-07-26 23:17:51,354,1,9568
2.99,7235,2005-07-27 10:09:30,354,2,9570
0.99,8921,2005-07-30 02:04:02,354,2,9575
2.99,9130,2005-07-30 09:55:10,354,1,9576
0.99,15956,2005-08-23 19:19:21,354,2,9584
7.98,12759,2006-02-14 15:16:03,354,1,9585
4.99,5210,2005-07-09 11:24:19,355,1,9592
0.99,6127,2005-07-11 08:06:59,355,1,9594
6.99,6262,2005-07-11 15:33:24,355,2,9595
4.99,7108,2005-07-27 05:28:32,355,2,9598
4.99,4599,2005-07-08 06:48:26,356,2,9612
0.99,6648,2005-07-12 10:46:30,356,1,9615
2.99,7079,2005-07-27 04:21:58,356,1,9616
3.99,10427,2005-08-01 08:30:11,356,1,9624
3.99,11535,2005-08-17 00:39:54,356,1,9626
4.99,12037,2005-08-17 20:21:35,356,2,9628
2.99,12876,2005-08-19 03:12:19,356,2,9629
0.99,12913,2005-08-19 04:25:39,356,1,9630
4.99,15705,2005-08-23 10:32:52,356,1,9634
2.99,15757,2005-08-23 12:47:16,356,1,9636
2.99,144,2005-05-25 23:49:56,357,1,9637
6.99,2153,2005-06-17 22:58:04,357,2,9643
0.99,4478,2005-07-08 00:39:08,357,1,9645
4.99,6367,2005-07-11 21:18:29,357,2,9648
2.99,6405,2005-07-11 22:53:12,357,2,9649
2.99,7353,2005-07-27 14:38:39,357,1,9651
2.99,8124,2005-07-28 19:28:58,357,1,9654
3.99,9233,2005-07-30 13:44:15,357,2,9655
2.99,10502,2005-08-01 11:06:39,357,1,9657
0.99,14926,2005-08-22 05:18:44,357,1,9661
5.99,5023,2005-07-09 02:23:16,358,2,9672
3.99,528,2005-05-28 04:30:05,359,1,9686
4.99,1329,2005-06-15 11:25:06,359,2,9687
4.99,15148,2005-08-22 13:59:19,359,1,9706
4.99,15655,2006-02-14 15:16:03,359,2,9708
0.99,633,2005-05-28 17:37:59,360,1,9709
0.99,1492,2005-06-15 21:48:35,360,2,9711
1.99,5834,2005-07-10 16:44:12,360,1,9718
3.99,5995,2005-07-11 01:15:39,360,1,9719
5.99,6770,2005-07-12 15:49:40,360,2,9721
3.99,7908,2005-07-28 11:32:57,360,2,9725
2.99,8220,2005-07-28 23:46:41,360,1,9726
2.99,10857,2005-08-02 00:07:20,360,2,9732
6.99,11264,2005-08-02 14:05:18,360,2,9733
4.99,11553,2005-08-17 01:04:31,360,2,9734
4.99,12990,2005-08-19 07:20:39,360,1,9739
4.99,1120,2005-05-31 16:37:14,361,2,9744
4.99,2353,2005-06-18 12:53:25,361,2,9745
2.99,3303,2005-06-21 07:34:14,361,2,9748
2.99,5154,2005-07-09 08:46:18,361,2,9749
0.99,6911,2005-07-12 22:14:34,361,2,9752
0.99,13135,2005-08-19 12:22:52,361,1,9767
0.99,14031,2005-08-20 21:24:24,361,2,9768
0.99,14422,2005-08-21 11:21:46,361,1,9769
6.99,15759,2005-08-23 12:47:37,361,1,9770
2.99,15935,2005-08-23 18:41:11,361,2,9771
3.98,13298,2006-02-14 15:16:03,361,1,9772
4.99,1035,2005-05-31 05:01:09,362,2,9774
2.99,1615,2005-06-16 07:00:28,362,1,9777
2.99,3197,2005-06-21 00:07:23,362,2,9778
4.99,5227,2005-07-09 12:16:39,362,1,9781
2.99,8081,2005-07-28 18:06:46,362,1,9789
2.99,8714,2005-07-29 17:31:40,362,1,9793
2.99,14129,2005-08-21 01:42:15,362,2,9800
4.99,14336,2005-08-21 08:33:42,362,2,9801
2.99,6821,2005-07-12 18:22:10,363,2,9817
8.99,9977,2005-07-31 16:58:42,363,1,9826
6.99,10339,2005-08-01 05:05:50,363,1,9827
4.99,12760,2005-08-18 23:03:19,363,2,9829
9.99,13706,2005-08-20 09:32:56,363,1,9830
5.99,462,2005-05-27 20:10:36,364,1,9835
4.99,2606,2005-06-19 06:51:32,364,2,9838
4.99,3961,2005-07-06 22:11:43,364,2,9842
1.99,12761,2005-08-18 23:05:22,364,1,9852
0.99,13936,2005-08-20 17:22:35,364,2,9855
5.99,120,2005-05-25 19:37:47,365,2,9858
1.99,1303,2005-06-15 09:55:57,365,1,9860
6.99,1578,2005-06-16 04:08:16,365,1,9861
4.99,1983,2005-06-17 10:22:13,365,1,9862
2.99,2525,2005-06-19 00:48:22,365,1,9863
1.99,4583,2005-07-08 06:09:44,365,1,9865
4.99,6604,2005-07-12 07:57:45,365,1,9866
4.99,8169,2005-07-28 21:29:46,366,2,9899
2.99,12413,2005-08-18 09:50:34,366,2,9907
2.99,14390,2005-08-21 10:15:38,366,1,9913
2.99,1089,2005-05-31 11:38:29,367,1,9919
0.99,6716,2005-07-12 13:34:58,367,1,9926
0.99,8490,2005-07-29 08:59:25,367,2,9928
4.99,9430,2005-07-30 21:20:13,367,1,9930
4.99,9912,2005-07-31 14:49:04,367,1,9931
4.99,13235,2005-08-19 16:17:53,367,2,9937
6.99,14413,2005-08-21 11:06:33,367,1,9938
5.99,64,2005-05-25 09:21:29,368,1,9940
2.99,836,2005-05-29 23:56:42,368,1,9942
2.99,949,2005-05-30 15:50:39,368,1,9943
0.99,1186,2005-06-15 00:56:45,368,1,9944
9.99,1513,2005-06-15 22:53:30,368,1,9945
4.99,2744,2005-06-19 16:20:40,368,1,9948
4.99,3275,2005-06-21 05:33:04,368,2,9949
8.99,4913,2005-07-08 21:27:48,368,2,9953
2.99,6681,2005-07-12 12:04:12,368,1,9956
0.99,11844,2005-08-17 13:16:04,368,1,9964
7.99,13781,2005-08-20 12:06:45,368,2,9970
2.99,15353,2005-08-22 21:18:08,368,1,9973
4.99,31,2005-05-25 04:05:17,369,1,9975
2.99,3903,2005-07-06 19:27:32,369,2,9981
4.99,4859,2005-07-08 18:54:04,369,2,9982
1.99,5043,2005-07-09 03:25:18,369,1,9983
2.99,5561,2005-07-10 03:15:24,369,2,9985
0.99,9543,2005-07-31 01:43:34,369,2,9990
4.99,9973,2005-07-31 16:49:31,369,1,9991
2.99,10713,2005-08-01 18:50:05,369,2,9994
1.99,11388,2005-08-02 18:35:55,369,2,9996
0.99,12521,2005-08-18 13:43:07,369,1,9997
7.99,4400,2005-07-07 21:22:26,370,2,10001
0.99,8258,2005-07-29 01:03:42,370,2,10007
1.99,11540,2005-08-17 00:48:03,370,1,10010
5.99,15982,2005-08-23 20:13:31,370,1,10018
6.99,286,2005-05-26 19:44:51,371,2,10020
6.99,1573,2005-06-16 03:31:39,371,1,10027
0.99,5614,2005-07-10 05:16:56,371,2,10035
1.99,6460,2005-07-12 01:13:44,371,1,10037
3.99,7408,2005-07-27 16:31:40,371,1,10039
4.99,9008,2005-07-30 05:10:26,371,1,10041
9.99,12397,2005-08-18 09:12:52,371,2,10045
3.99,13143,2005-08-19 12:44:38,371,2,10048
4.99,13953,2005-08-20 18:00:37,371,2,10050
2.99,14384,2005-08-21 10:02:37,371,1,10051
4.99,7735,2005-07-28 05:09:56,372,2,10067
8.99,8837,2005-07-29 22:49:00,372,2,10073
3.99,11438,2005-08-02 20:21:08,372,2,10076
6.99,1472,2005-06-15 20:54:55,373,1,10089
2.99,3609,2005-07-06 05:36:22,373,2,10091
4.99,6944,2005-07-26 23:34:02,373,1,10097
6.99,10010,2005-07-31 18:01:36,373,1,10106
7.99,11512,2005-08-16 23:51:06,373,2,10110
7.99,12748,2005-08-18 22:29:05,373,1,10115
0.99,12780,2005-08-18 23:48:16,373,2,10116
2.99,2641,2005-06-19 09:38:33,374,2,10129
2.99,12696,2005-08-18 20:13:08,374,2,10142
8.99,14524,2005-08-21 15:05:27,374,2,10145
5.99,15053,2005-08-22 10:13:09,374,2,10146
6.99,15366,2005-08-22 21:45:57,374,2,10149
5.99,1499,2005-06-15 21:58:07,375,1,10156
2.99,5474,2005-07-09 23:23:57,375,2,10160
0.99,10274,2005-08-01 03:16:51,375,1,10163
6.99,10961,2005-08-02 03:47:55,375,1,10168
9.99,12122,2005-08-17 23:20:45,375,2,10170
2.99,15004,2005-08-22 08:15:21,375,1,10173
8.99,4166,2005-07-07 09:33:30,376,2,10180
5.99,8420,2005-07-29 07:00:45,376,1,10189
4.99,9773,2005-07-31 09:56:56,376,1,10190
0.99,13009,2005-08-19 07:50:35,376,1,10198
4.99,3443,2005-06-21 20:19:00,377,2,10207
4.99,8916,2005-07-30 01:42:21,377,2,10215
0.99,13275,2005-08-19 17:53:38,377,1,10225
0.99,15088,2005-08-22 11:28:26,377,2,10226
7.99,15999,2005-08-23 20:44:10,377,1,10228
4.99,1623,2005-06-16 07:48:50,378,2,10230
5.99,1662,2005-06-16 10:13:35,378,1,10231
1.99,5578,2005-07-10 04:00:31,378,1,10236
1.99,6233,2005-07-11 14:10:47,378,2,10237
0.99,7888,2005-07-28 10:40:24,378,1,10238
4.99,863,2005-05-30 03:14:59,379,1,10249
2.99,2926,2005-06-20 04:37:45,379,1,10252
4.99,5402,2005-07-09 20:01:58,379,1,10255
7.99,6235,2005-07-11 14:17:51,379,1,10256
4.99,7041,2005-07-27 03:18:32,379,2,10257
3.99,11457,2005-08-02 21:14:16,379,2,10259
4.99,12503,2005-08-18 13:16:46,379,1,10260
0.99,13334,2005-08-19 20:02:33,379,1,10261
7.99,13397,2005-08-19 22:06:35,379,2,10262
4.99,14886,2005-08-22 03:59:01,379,1,10267
4.99,15399,2005-08-22 23:11:59,379,2,10268
1.99,3099,2005-06-20 16:44:33,380,2,10278
4.99,3260,2005-06-21 03:59:13,380,1,10279
2.99,4675,2005-07-08 10:24:22,380,1,10282
8.99,7021,2005-07-27 02:26:38,380,2,10285
2.99,7443,2005-07-27 17:47:43,380,2,10288
0.99,9056,2005-07-30 07:13:20,380,1,10291
1.99,10450,2005-08-01 09:10:03,380,2,10294
0.99,11936,2005-08-17 16:45:34,380,1,10296
0.99,11945,2005-08-17 17:05:33,380,2,10297
1.99,14935,2005-08-22 05:47:31,380,1,10301
2.99,15636,2005-08-23 07:50:46,380,2,10304
2.99,15697,2005-08-23 10:04:36,380,1,10305
0.99,169,2005-05-26 03:09:30,381,2,10307
1.99,1878,2005-06-17 02:55:32,381,1,10311
2.99,3425,2005-06-21 18:07:07,381,2,10314
2.99,3970,2005-07-06 22:48:17,381,2,10316
0.99,4735,2005-07-08 13:12:27,381,1,10317
2.99,7375,2005-07-27 15:22:33,381,1,10322
2.99,12135,2005-08-17 23:50:24,381,2,10332
8.99,13202,2005-08-19 14:58:30,381,2,10335
0.99,13614,2005-08-20 06:28:37,381,1,10337
4.99,14198,2005-08-21 03:48:31,381,1,10339
4.99,15299,2005-08-22 19:42:57,381,2,10340
0.99,8777,2005-07-29 20:10:21,382,2,10354
9.99,8871,2005-07-30 00:12:41,382,1,10355
3.99,10327,2005-08-01 04:55:35,382,2,10359
5.99,14354,2005-08-21 09:08:14,382,2,10364
7.99,15939,2005-08-23 18:44:21,382,2,10365
7.99,1831,2005-06-16 22:22:17,383,1,10368
3.99,7367,2005-07-27 15:05:45,383,1,10378
2.99,8367,2005-07-29 05:11:19,383,2,10379
0.99,8635,2005-07-29 14:22:48,383,1,10380
4.99,10971,2005-08-02 04:08:17,383,1,10384
4.99,14039,2005-08-20 21:39:43,383,2,10389
6.99,15881,2005-08-23 16:44:25,383,1,10392
2.99,279,2005-05-26 18:02:50,384,2,10394
0.99,1961,2005-06-17 09:02:58,384,1,10397
7.99,2378,2005-06-18 14:57:49,384,1,10399
0.99,14841,2005-08-22 02:03:30,384,1,10415
0.99,3105,2005-06-20 17:11:46,385,1,10422
8.99,3878,2005-07-06 18:27:09,385,2,10423
6.99,4714,2005-07-08 12:12:48,385,1,10425
2.99,8346,2005-07-29 04:48:22,385,1,10430
2.99,8518,2005-07-29 10:05:27,385,1,10431
0.99,10557,2005-08-01 12:59:24,385,1,10434
4.99,10655,2005-08-01 16:33:27,385,1,10436
7.99,13062,2005-08-19 09:44:17,385,2,10441
3.99,1585,2005-06-16 04:51:13,386,2,10445
2.99,1608,2005-06-16 06:28:57,386,1,10446
4.99,6037,2005-07-11 03:06:54,386,1,10454
2.99,10715,2005-08-01 18:51:48,386,1,10465
2.99,12961,2005-08-19 06:22:37,386,2,10468
4.99,302,2005-05-26 21:13:46,387,2,10473
4.99,841,2005-05-30 00:31:17,387,1,10475
0.99,2068,2005-06-17 16:11:46,387,1,10479
0.99,7497,2005-07-27 20:05:27,387,1,10486
0.99,10564,2005-08-01 13:07:34,387,1,10488
5.99,13082,2005-08-19 10:19:19,387,1,10494
0.99,14979,2005-08-22 07:16:36,387,2,10498
6.99,1276,2005-06-15 08:00:13,388,2,10501
4.99,2692,2005-06-19 13:08:19,388,1,10504
2.99,9368,2005-07-30 18:50:53,388,2,10513
0.99,9940,2005-07-31 15:29:06,388,2,10515
2.99,12068,2005-08-17 21:37:08,388,1,10519
10.99,14273,2005-08-21 06:26:48,388,1,10525
4.99,1946,2005-06-17 07:58:39,389,1,10531
3.99,2552,2005-06-19 03:01:29,389,1,10532
0.99,5249,2005-07-09 13:33:53,389,1,10535
2.99,6104,2005-07-11 07:01:35,389,2,10537
