miller2_FiYe,miller2_OrgCl,miller2_OrganT,miller2_TrDev,miller2_Biodiv,miller2_ContiID,miller2_FCeID,miller2_OrgaSu,miller2_KnowFoDev,miller2_BilaAiMar,miller2_IndIss,miller2_AmoSp,miller2_ICTAATFDev,miller2_SeN,miller2_ContiNa,miller2_OrgID,miller2_ClimChaMiti,miller2_ChiIss,miller2_CoRePe,miller2_SecPer,miller2_MaxCIDAContr,miller2_IRTCPe,miller2_CliChAdap,miller2_CouReNa,miller2_UrIs,miller2_ProPr,miller2_PBATy,miller2_EnviSustain,miller2_Dese,miller2_PartDeveAGoGove,miller2_YoIs,miller2_DisIss,miller2_GenEqu,miller2_OrganiN,miller2_PrBroCoID,miller2_CounRegID,miller2_SecID,miller2_SecN
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Djibouti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,DJ,DJ,31150,Agricultural inputs
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Djibouti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,DJ,DJ,31161,Food crop production
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Djibouti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,DJ,DJ,31166,Agricultural extension
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Djibouti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,DJ,DJ,31182,Agricultural research
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Djibouti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,DJ,DJ,31191,Agricultural services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Djibouti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,DJ,DJ,31193,Agricultural financial services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,1332000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.222,0.2,30000000.0,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,ET,ET,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,1332000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.222,0.2,30000000.0,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,ET,ET,31120,Agricultural development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,666000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.222,0.1,30000000.0,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,ET,ET,31150,Agricultural inputs
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,666000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.222,0.1,30000000.0,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,ET,ET,31161,Food crop production
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,666000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.222,0.1,30000000.0,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,ET,ET,31166,Agricultural extension
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,666000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.222,0.1,30000000.0,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,ET,ET,31182,Agricultural research
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,666000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.222,0.1,30000000.0,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,ET,ET,31191,Agricultural services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,666000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.222,0.1,30000000.0,0.0,0,Ethiopia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,ET,ET,31193,Agricultural financial services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,48600.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0081,0.2,30000000.0,0.0,0,Guinea,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GN,GN,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,48600.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0081,0.2,30000000.0,0.0,0,Guinea,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GN,GN,31120,Agricultural development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Guinea,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GN,GN,31150,Agricultural inputs
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Guinea,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GN,GN,31161,Food crop production
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Guinea,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GN,GN,31166,Agricultural extension
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Guinea,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GN,GN,31182,Agricultural research
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Guinea,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GN,GN,31191,Agricultural services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Guinea,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GN,GN,31193,Agricultural financial services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,24000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.2,30000000.0,0.0,0,Guinea-Bissau,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GW,GW,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,24000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.2,30000000.0,0.0,0,Guinea-Bissau,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GW,GW,31120,Agricultural development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Guinea-Bissau,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GW,GW,31150,Agricultural inputs
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Guinea-Bissau,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GW,GW,31161,Food crop production
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Guinea-Bissau,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GW,GW,31166,Agricultural extension
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Guinea-Bissau,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GW,GW,31182,Agricultural research
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Guinea-Bissau,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GW,GW,31191,Agricultural services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Guinea-Bissau,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,GW,GW,31193,Agricultural financial services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,48600.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0081,0.2,30000000.0,0.0,0,Honduras,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HN,HN,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,48600.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0081,0.2,30000000.0,0.0,0,Honduras,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HN,HN,31120,Agricultural development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Honduras,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HN,HN,31150,Agricultural inputs
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Honduras,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HN,HN,31161,Food crop production
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Honduras,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HN,HN,31166,Agricultural extension
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Honduras,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HN,HN,31182,Agricultural research
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Honduras,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HN,HN,31191,Agricultural services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Honduras,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HN,HN,31193,Agricultural financial services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,72600.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0121,0.2,30000000.0,0.0,0,Haiti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HT,HT,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,72600.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0121,0.2,30000000.0,0.0,0,Haiti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HT,HT,31120,Agricultural development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,36300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0121,0.1,30000000.0,0.0,0,Haiti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HT,HT,31150,Agricultural inputs
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,36300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0121,0.1,30000000.0,0.0,0,Haiti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HT,HT,31161,Food crop production
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,36300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0121,0.1,30000000.0,0.0,0,Haiti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HT,HT,31166,Agricultural extension
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,36300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0121,0.1,30000000.0,0.0,0,Haiti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HT,HT,31182,Agricultural research
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,36300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0121,0.1,30000000.0,0.0,0,Haiti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HT,HT,31191,Agricultural services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5461,IFI,0,1,0,36300.0,0,*Bretton Woods Inst Fin Prog,America,1001306,0,0,0.0121,0.1,30000000.0,0.0,0,Haiti,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,HT,HT,31193,Agricultural financial services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,266400.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0444,0.2,30000000.0,0.0,0,Kenya,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KE,KE,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,266400.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0444,0.2,30000000.0,0.0,0,Kenya,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KE,KE,31120,Agricultural development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,133200.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0444,0.1,30000000.0,0.0,0,Kenya,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KE,KE,31150,Agricultural inputs
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,133200.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0444,0.1,30000000.0,0.0,0,Kenya,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KE,KE,31161,Food crop production
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,133200.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0444,0.1,30000000.0,0.0,0,Kenya,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KE,KE,31166,Agricultural extension
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,133200.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0444,0.1,30000000.0,0.0,0,Kenya,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KE,KE,31182,Agricultural research
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,133200.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0444,0.1,30000000.0,0.0,0,Kenya,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KE,KE,31191,Agricultural services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,133200.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0444,0.1,30000000.0,0.0,0,Kenya,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KE,KE,31193,Agricultural financial services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,48600.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.0081,0.2,30000000.0,0.0,0,Kyrgyzstan,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KG,KG,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,48600.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.0081,0.2,30000000.0,0.0,0,Kyrgyzstan,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KG,KG,31120,Agricultural development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Kyrgyzstan,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KG,KG,31150,Agricultural inputs
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Kyrgyzstan,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KG,KG,31161,Food crop production
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Kyrgyzstan,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KG,KG,31166,Agricultural extension
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Kyrgyzstan,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KG,KG,31182,Agricultural research
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Kyrgyzstan,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KG,KG,31191,Agricultural services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,24300.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.0081,0.1,30000000.0,0.0,0,Kyrgyzstan,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KG,KG,31193,Agricultural financial services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,24000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.2,30000000.0,0.0,0,Cambodia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KH,KH,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,24000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.2,30000000.0,0.0,0,Cambodia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KH,KH,31120,Agricultural development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Cambodia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KH,KH,31150,Agricultural inputs
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Cambodia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KH,KH,31161,Food crop production
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Cambodia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KH,KH,31166,Agricultural extension
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Cambodia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KH,KH,31182,Agricultural research
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Cambodia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KH,KH,31191,Agricultural services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.1,30000000.0,0.0,0,Cambodia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KH,KH,31193,Agricultural financial services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,4800.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0008,0.2,30000000.0,0.0,0,Comoros,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KM,KM,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,4800.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0008,0.2,30000000.0,0.0,0,Comoros,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KM,KM,31120,Agricultural development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,2400.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0008,0.1,30000000.0,0.0,0,Comoros,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KM,KM,31150,Agricultural inputs
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,2400.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0008,0.1,30000000.0,0.0,0,Comoros,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KM,KM,31161,Food crop production
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,2400.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0008,0.1,30000000.0,0.0,0,Comoros,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KM,KM,31166,Agricultural extension
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,2400.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0008,0.1,30000000.0,0.0,0,Comoros,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KM,KM,31182,Agricultural research
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,2400.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0008,0.1,30000000.0,0.0,0,Comoros,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KM,KM,31191,Agricultural services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5461,IFI,0,1,0,2400.0,0,*Bretton Woods Inst Fin Prog,Africa,1001306,0,0,0.0008,0.1,30000000.0,0.0,0,Comoros,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,KM,KM,31193,Agricultural financial services
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,24000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.2,30000000.0,0.0,0,"Lao, Dem. Rep.",0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,LA,LA,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,24000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.2,30000000.0,0.0,0,"Lao, Dem. Rep.",0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,LA,LA,31120,Agricultural development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.1,30000000.0,0.0,0,"Lao, Dem. Rep.",0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,LA,LA,31150,Agricultural inputs
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.1,30000000.0,0.0,0,"Lao, Dem. Rep.",0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,LA,LA,31161,Food crop production
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5461,IFI,0,1,0,12000.0,0,*Bretton Woods Inst Fin Prog,Asia,1001306,0,0,0.004,0.1,30000000.0,0.0,0,"Lao, Dem. Rep.",0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,1,World Bank,LA,LA,31166,Agricultural extension
