assays_ASSI,assays_CONSC,assays_VARI,assays_TISI,assays_RELATIT,assays_CURAB,assays_ASSTIS,assays_ASSCET,assays_ASSSUBCELFR,assays_Ti,assays_SI,assays_SRASI,assays_CHEI,assays_CEI,assays_BFO
7827,1,,1969.0,N,Intermediate,Plasma,,,50588,1,,CHEMBL620888,,BAO_0000218
7828,1,,1969.0,N,Intermediate,Plasma,,,50588,1,,CHEMBL620889,,BAO_0000218
7829,0,,1969.0,U,Autocuration,Plasma,,,22224,1,,CHEMBL620890,,BAO_0000019
7830,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL620891,,BAO_0000218
7831,0,,,U,Autocuration,,,,22224,1,,CHEMBL620892,,BAO_0000019
7832,1,,,N,Intermediate,,,,50594,1,,CHEMBL621079,,BAO_0000218
7833,1,,,N,Intermediate,,,,50594,1,,CHEMBL621080,,BAO_0000218
7834,1,,,N,Intermediate,,,,50588,1,,CHEMBL621081,,BAO_0000218
7835,1,,,N,Intermediate,,,,100712,1,,CHEMBL621082,,BAO_0000218
7836,1,,,N,Intermediate,,,,50597,1,,CHEMBL621083,,BAO_0000218
7837,1,,,N,Intermediate,,,,50588,1,,CHEMBL621084,,BAO_0000218
7838,1,,,N,Intermediate,,,,50588,1,,CHEMBL621085,,BAO_0000218
7839,1,,,N,Intermediate,,,,50588,1,,CHEMBL621086,,BAO_0000218
7840,1,,,N,Intermediate,,,,50588,1,,CHEMBL621087,,BAO_0000218
7841,1,,,N,Intermediate,,,,50588,1,,CHEMBL622607,,BAO_0000218
7842,1,,,N,Intermediate,,,,50588,1,,CHEMBL622608,,BAO_0000218
7843,0,,,U,Autocuration,,,,22224,1,,CHEMBL624481,,BAO_0000019
7844,0,,,U,Autocuration,,,,22224,1,,CHEMBL624482,,BAO_0000019
7845,0,,,U,Autocuration,,,,22224,1,,CHEMBL624483,,BAO_0000019
7846,0,,,U,Autocuration,,,,22224,1,,CHEMBL624484,,BAO_0000019
7847,0,,,U,Autocuration,,,,22224,1,,CHEMBL624485,,BAO_0000019
7848,1,,,N,Intermediate,,,,50597,1,,CHEMBL624486,,BAO_0000218
7849,0,,,U,Autocuration,,,,22224,1,,CHEMBL624487,,BAO_0000019
7850,0,,,U,Autocuration,,,,22224,1,,CHEMBL624488,,BAO_0000019
7851,1,,,N,Intermediate,,,,50597,1,,CHEMBL624489,,BAO_0000218
7852,1,,,N,Intermediate,,,,50597,1,,CHEMBL625184,,BAO_0000218
7853,0,,,U,Autocuration,,,,22224,1,,CHEMBL625185,,BAO_0000019
7854,0,,,U,Autocuration,,,,22224,1,,CHEMBL875954,,BAO_0000019
7855,0,,,U,Autocuration,,,,22224,1,,CHEMBL625186,,BAO_0000019
7856,0,,,U,Autocuration,,,,22224,1,,CHEMBL625187,,BAO_0000019
7857,0,,,U,Autocuration,,,,22224,1,,CHEMBL625188,,BAO_0000019
7858,1,,,N,Intermediate,,,,50588,1,,CHEMBL625189,,BAO_0000218
7859,1,,,N,Intermediate,,,,50588,1,,CHEMBL625190,,BAO_0000218
7860,1,,,N,Intermediate,,,,50597,1,,CHEMBL621733,,BAO_0000218
7861,1,,,N,Intermediate,,,,50597,1,,CHEMBL621734,,BAO_0000218
7862,1,,,N,Intermediate,,,,50597,1,,CHEMBL621735,,BAO_0000218
7863,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL621736,,BAO_0000218
7864,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL621737,,BAO_0000218
7865,1,,,N,Intermediate,,,,50597,1,,CHEMBL621738,,BAO_0000218
7866,1,,,N,Intermediate,,,,50597,1,,CHEMBL622806,,BAO_0000218
7867,1,,,N,Intermediate,,,,50597,1,,CHEMBL623519,,BAO_0000218
7868,1,,,N,Intermediate,,,,50597,1,,CHEMBL623520,,BAO_0000218
7869,1,,,N,Intermediate,,,,50597,1,,CHEMBL623521,,BAO_0000218
7870,1,,,N,Intermediate,,,,50597,1,,CHEMBL623522,,BAO_0000218
7871,1,,,N,Intermediate,,,,50597,1,,CHEMBL623523,,BAO_0000218
7872,1,,,N,Intermediate,,,,50597,1,,CHEMBL623690,,BAO_0000218
7873,1,,,N,Intermediate,,,,50597,1,,CHEMBL623691,,BAO_0000218
7874,1,,,N,Intermediate,,,,50597,1,,CHEMBL623692,,BAO_0000218
7875,1,,,N,Intermediate,,,,50597,1,,CHEMBL623693,,BAO_0000218
7876,1,,,N,Intermediate,,,,50597,1,,CHEMBL623694,,BAO_0000218
7877,1,,,N,Intermediate,,,,50597,1,,CHEMBL623695,,BAO_0000218
7878,1,,,N,Intermediate,,,,50597,1,,CHEMBL623696,,BAO_0000218
7879,1,,,N,Intermediate,,,,50597,1,,CHEMBL623697,,BAO_0000218
7880,0,,1969.0,U,Intermediate,Plasma,,,22224,1,,CHEMBL623698,,BAO_0000218
7881,0,,1969.0,U,Intermediate,Plasma,,,22224,1,,CHEMBL623699,,BAO_0000218
7882,1,,,N,Intermediate,,,,50597,1,,CHEMBL623700,,BAO_0000218
7883,1,,,N,Intermediate,,,,50597,1,,CHEMBL623701,,BAO_0000218
7884,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL623702,,BAO_0000218
7885,1,,,N,Intermediate,,,,50597,1,,CHEMBL623703,,BAO_0000218
7886,1,,,N,Intermediate,,,,50597,1,,CHEMBL623704,,BAO_0000218
7887,1,,,N,Intermediate,,,,50597,1,,CHEMBL623705,,BAO_0000218
7888,1,,,N,Intermediate,,,,50597,1,,CHEMBL623706,,BAO_0000218
7889,1,,,N,Intermediate,,,,50597,1,,CHEMBL623707,,BAO_0000218
7890,1,,,N,Intermediate,,,,50597,1,,CHEMBL623708,,BAO_0000218
7891,1,,,N,Intermediate,,,,50597,1,,CHEMBL623709,,BAO_0000218
7892,1,,,N,Intermediate,,,,50597,1,,CHEMBL623710,,BAO_0000218
7893,1,,,N,Intermediate,,,,50597,1,,CHEMBL623711,,BAO_0000218
7894,1,,,N,Intermediate,,,,50597,1,,CHEMBL623712,,BAO_0000218
7895,1,,,N,Intermediate,,,,50597,1,,CHEMBL623713,,BAO_0000218
7896,1,,,N,Intermediate,,,,50597,1,,CHEMBL623714,,BAO_0000218
7897,1,,,N,Intermediate,,,,50597,1,,CHEMBL623715,,BAO_0000218
7898,1,,,N,Intermediate,,,,50597,1,,CHEMBL623716,,BAO_0000218
7899,1,,,N,Intermediate,,,,50597,1,,CHEMBL622980,,BAO_0000218
7900,1,,,N,Intermediate,,,,50597,1,,CHEMBL622981,,BAO_0000218
7901,1,,,N,Intermediate,,,,50597,1,,CHEMBL622982,,BAO_0000218
7902,1,,,N,Intermediate,,,,50597,1,,CHEMBL622983,,BAO_0000218
7903,1,,,N,Intermediate,,,,50597,1,,CHEMBL622984,,BAO_0000218
7904,1,,,N,Intermediate,,,,50597,1,,CHEMBL622985,,BAO_0000218
7905,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL623631,,BAO_0000218
7906,1,,,N,Intermediate,,,,50597,1,,CHEMBL623632,,BAO_0000218
7907,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL623633,,BAO_0000218
7908,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL623634,,BAO_0000218
7909,1,,,N,Intermediate,,,,50597,1,,CHEMBL623635,,BAO_0000218
7910,1,,,N,Intermediate,,,,50597,1,,CHEMBL621195,,BAO_0000218
7911,1,,,N,Intermediate,,,,50597,1,,CHEMBL621196,,BAO_0000218
7912,1,,,N,Intermediate,,,,50597,1,,CHEMBL875287,,BAO_0000218
7913,1,,,N,Intermediate,,,,50597,1,,CHEMBL621197,,BAO_0000218
7914,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL621198,,BAO_0000218
7915,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL621199,,BAO_0000218
7916,1,,,N,Intermediate,,,,50597,1,,CHEMBL621200,,BAO_0000218
7917,1,,,N,Intermediate,,,,50597,1,,CHEMBL621201,,BAO_0000218
7918,1,,,N,Intermediate,,,,50597,1,,CHEMBL621202,,BAO_0000218
7919,1,,,N,Intermediate,,,,50597,1,,CHEMBL621203,,BAO_0000218
7920,1,,,N,Intermediate,,,,50597,1,,CHEMBL621204,,BAO_0000218
7921,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621205,,BAO_0000218
7922,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621206,,BAO_0000218
7923,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621207,,BAO_0000218
7924,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621208,,BAO_0000218
7925,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621209,,BAO_0000218
7926,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL876484,,BAO_0000218
7927,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621210,,BAO_0000218
7928,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621211,,BAO_0000218
7929,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621212,,BAO_0000218
7930,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621213,,BAO_0000218
7931,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621214,,BAO_0000218
7932,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621215,,BAO_0000218
7933,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621216,,BAO_0000218
7934,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621217,,BAO_0000218
7935,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621218,,BAO_0000218
7936,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621219,,BAO_0000218
7937,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621220,,BAO_0000218
7938,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621221,,BAO_0000218
7939,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621222,,BAO_0000218
7940,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621223,,BAO_0000218
7941,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL876485,,BAO_0000218
7942,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621224,,BAO_0000218
7943,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621225,,BAO_0000218
7944,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL621226,,BAO_0000218
7945,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL621227,,BAO_0000218
7946,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL621228,,BAO_0000218
7947,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL621229,,BAO_0000218
7948,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL621230,,BAO_0000218
7949,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL621231,,BAO_0000218
7950,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL621232,,BAO_0000218
7951,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL621233,,BAO_0000218
7952,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL621234,,BAO_0000218
7953,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL621235,,BAO_0000218
7954,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL621236,,BAO_0000218
7955,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL621237,,BAO_0000218
7956,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL876486,,BAO_0000218
7957,1,,160.0,N,Intermediate,Intestine,,,50597,1,,CHEMBL622436,,BAO_0000218
7958,1,,160.0,N,Intermediate,Intestine,,,50597,1,,CHEMBL622437,,BAO_0000218
7959,1,,160.0,N,Intermediate,Intestine,,,50597,1,,CHEMBL622438,,BAO_0000218
7960,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622439,,BAO_0000218
7961,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622440,,BAO_0000218
7962,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622441,,BAO_0000218
7963,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622442,,BAO_0000218
7964,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622443,,BAO_0000218
7965,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622444,,BAO_0000218
7966,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622445,,BAO_0000218
7967,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622446,,BAO_0000218
7968,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622447,,BAO_0000218
7969,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622448,,BAO_0000218
7970,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622449,,BAO_0000218
7971,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622450,,BAO_0000218
7972,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622451,,BAO_0000218
7973,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622452,,BAO_0000218
7974,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622453,,BAO_0000218
7975,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622454,,BAO_0000218
7976,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622455,,BAO_0000218
7977,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL876024,,BAO_0000218
7978,1,,,N,Intermediate,,,,50597,1,,CHEMBL622456,,BAO_0000218
7979,1,,,N,Intermediate,,,,50597,1,,CHEMBL622457,,BAO_0000218
7980,1,,,N,Intermediate,,,,50597,1,,CHEMBL622458,,BAO_0000218
7981,1,,,N,Intermediate,,,,50597,1,,CHEMBL622459,,BAO_0000218
7982,1,,,N,Intermediate,,,,50597,1,,CHEMBL873343,,BAO_0000218
7983,1,,,N,Intermediate,,,,50597,1,,CHEMBL622460,,BAO_0000218
7984,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622461,,BAO_0000218
7985,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622462,,BAO_0000218
7986,1,,,N,Intermediate,,,,50597,1,,CHEMBL622463,,BAO_0000218
7987,1,,,N,Intermediate,,,,50597,1,,CHEMBL622464,,BAO_0000218
7988,1,,,N,Intermediate,,,,50597,1,,CHEMBL622465,,BAO_0000218
7989,1,,,N,Intermediate,,,,50597,1,,CHEMBL622466,,BAO_0000218
7990,1,,,N,Intermediate,,,,50597,1,,CHEMBL622467,,BAO_0000218
7991,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622468,,BAO_0000218
7992,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL876025,,BAO_0000218
7993,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622469,,BAO_0000218
7994,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622470,,BAO_0000218
7995,1,,,N,Intermediate,,,,50597,1,,CHEMBL622471,,BAO_0000218
7996,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622472,,BAO_0000218
7997,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622473,,BAO_0000218
7998,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL624282,,BAO_0000218
7999,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL624283,,BAO_0000218
8000,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL624284,,BAO_0000218
8001,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL624285,,BAO_0000218
8002,1,,,N,Intermediate,,,,50597,1,,CHEMBL624286,,BAO_0000218
8003,1,,,N,Intermediate,,,,50597,1,,CHEMBL624287,,BAO_0000218
8004,1,,,N,Intermediate,,,,50597,1,,CHEMBL624288,,BAO_0000218
8005,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL624289,,BAO_0000218
8006,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL873344,,BAO_0000218
8007,1,,,N,Intermediate,,,,50597,1,,CHEMBL619623,,BAO_0000218
8008,1,,,N,Expert,,,,50597,1,,CHEMBL621399,,BAO_0000218
8009,1,,,N,Intermediate,,,,50597,1,,CHEMBL621400,,BAO_0000218
8010,1,,,N,Intermediate,,,,50597,1,,CHEMBL621401,,BAO_0000218
8011,1,,,N,Intermediate,,,,50597,1,,CHEMBL621402,,BAO_0000218
8012,1,,,N,Intermediate,,,,50597,1,,CHEMBL621403,,BAO_0000218
8013,1,,,N,Intermediate,,,,50597,1,,CHEMBL621121,,BAO_0000218
8014,1,,,N,Intermediate,,,,50597,1,,CHEMBL872525,,BAO_0000218
8015,1,,,N,Intermediate,,,,50597,1,,CHEMBL621122,,BAO_0000218
8016,1,,,N,Intermediate,,,,50597,1,,CHEMBL621123,,BAO_0000218
8017,1,,,N,Intermediate,,,,50597,1,,CHEMBL621124,,BAO_0000218
8018,1,,,N,Intermediate,,,,50597,1,,CHEMBL621125,,BAO_0000218
8019,1,,,N,Intermediate,,,,50597,1,,CHEMBL621126,,BAO_0000218
8020,1,,,N,Intermediate,,,,50597,1,,CHEMBL621127,,BAO_0000218
8021,1,,,N,Intermediate,,,,50597,1,,CHEMBL621128,,BAO_0000218
8022,1,,,N,Intermediate,,,,50597,1,,CHEMBL618263,,BAO_0000218
8023,1,,,N,Intermediate,,,,50597,1,,CHEMBL618264,,BAO_0000218
8024,1,,,N,Intermediate,,,,50597,1,,CHEMBL618265,,BAO_0000218
8025,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL618266,,BAO_0000218
8026,1,,,N,Intermediate,,,,50597,1,,CHEMBL618267,,BAO_0000218
8027,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL618450,,BAO_0000218
8028,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL618451,,BAO_0000218
8029,1,,,N,Intermediate,,,,50597,1,,CHEMBL618452,,BAO_0000218
8030,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL618453,,BAO_0000218
8031,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL618454,,BAO_0000218
8032,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL618455,,BAO_0000218
8033,1,,,N,Intermediate,,,,50597,1,,CHEMBL618456,,BAO_0000218
8034,1,,,N,Intermediate,,,,50597,1,,CHEMBL618457,,BAO_0000218
8035,1,,,N,Intermediate,,,,50597,1,,CHEMBL618458,,BAO_0000218
8036,1,,,N,Intermediate,,,,50597,1,,CHEMBL618459,,BAO_0000218
8037,1,,,N,Intermediate,,,,50597,1,,CHEMBL876733,,BAO_0000218
8038,1,,,N,Intermediate,,,,50588,1,,CHEMBL618460,,BAO_0000218
8039,1,,,N,Intermediate,,,,50597,1,,CHEMBL618461,,BAO_0000218
8040,0,,,U,Autocuration,,,,22224,1,,CHEMBL618462,,BAO_0000019
8041,1,,,N,Intermediate,,,,50597,1,,CHEMBL618463,,BAO_0000218
8042,1,,,N,Intermediate,,,,50597,1,,CHEMBL618464,,BAO_0000218
8043,1,,,N,Intermediate,,,,50597,1,,CHEMBL618465,,BAO_0000218
8044,1,,,N,Intermediate,,,,50597,1,,CHEMBL618466,,BAO_0000218
8045,1,,,N,Intermediate,,,,50597,1,,CHEMBL618467,,BAO_0000218
8046,1,,,N,Intermediate,,,,50597,1,,CHEMBL618468,,BAO_0000218
8047,1,,1969.0,N,Intermediate,Plasma,,,50588,1,,CHEMBL618469,,BAO_0000218
8048,1,,1969.0,N,Intermediate,Plasma,,,50588,1,,CHEMBL618470,,BAO_0000218
8049,0,,,U,Autocuration,,,,22224,1,,CHEMBL618471,,BAO_0000218
8050,1,,,N,Intermediate,,,,50594,1,,CHEMBL618472,,BAO_0000218
8051,0,,,U,Autocuration,,,,22224,1,,CHEMBL618473,,BAO_0000218
8052,1,,,N,Intermediate,,,,50506,1,,CHEMBL621699,,BAO_0000218
8053,1,,,N,Intermediate,,,,50597,1,,CHEMBL621700,,BAO_0000218
8054,1,,,N,Intermediate,,,,50597,1,,CHEMBL621701,,BAO_0000218
8055,1,,,N,Intermediate,,,,50506,1,,CHEMBL621702,,BAO_0000218
8056,1,,,N,Intermediate,,,,50588,1,,CHEMBL621703,,BAO_0000218
8057,1,,,N,Intermediate,,,,50588,1,,CHEMBL621704,,BAO_0000218
8058,1,,,N,Intermediate,,,,50597,1,,CHEMBL624259,,BAO_0000218
8059,1,,,N,Intermediate,,,,50597,1,,CHEMBL624260,,BAO_0000218
8060,1,,,N,Intermediate,,,,50597,1,,CHEMBL624430,,BAO_0000218
8061,1,,,N,Intermediate,,,,50597,1,,CHEMBL624431,,BAO_0000218
8062,1,,,N,Intermediate,,,,50597,1,,CHEMBL624432,,BAO_0000218
8063,1,,,N,Intermediate,,,,50597,1,,CHEMBL624433,,BAO_0000218
8064,1,,,N,Intermediate,,,,50597,1,,CHEMBL624434,,BAO_0000218
8065,1,,,N,Intermediate,,,,50597,1,,CHEMBL624435,,BAO_0000218
8066,1,,,N,Intermediate,,,,50594,1,,CHEMBL618570,,BAO_0000218
8067,1,,,N,Intermediate,,,,50594,1,,CHEMBL618571,,BAO_0000218
8068,1,,,N,Intermediate,,,,50594,1,,CHEMBL618572,,BAO_0000218
8069,1,,,N,Intermediate,,,,50594,1,,CHEMBL618573,,BAO_0000218
8070,1,,,N,Intermediate,,,,50594,1,,CHEMBL619267,,BAO_0000218
8071,1,,,N,Intermediate,,,,50594,1,,CHEMBL619431,,BAO_0000218
8072,1,,,N,Intermediate,,,,50594,1,,CHEMBL619432,,BAO_0000218
8073,1,,,N,Intermediate,,,,50594,1,,CHEMBL619433,,BAO_0000218
8074,0,,1969.0,U,Autocuration,Plasma,,,22224,1,,CHEMBL619434,,BAO_0000218
8075,1,,1977.0,N,Intermediate,Serum,,,50594,1,,CHEMBL619435,,BAO_0000218
8076,0,,1969.0,U,Autocuration,Plasma,,,22224,1,,CHEMBL619436,,BAO_0000019
8077,1,,,N,Intermediate,,,,50597,1,,CHEMBL619437,,BAO_0000218
8078,0,,,U,Autocuration,,,,22224,1,,CHEMBL619438,,BAO_0000218
8079,1,,,N,Intermediate,,,,50594,1,,CHEMBL619439,,BAO_0000218
8080,1,,,N,Intermediate,,,,50597,1,,CHEMBL619440,,BAO_0000218
8081,0,,,U,Autocuration,,,,22224,1,,CHEMBL619441,,BAO_0000218
8082,1,,,N,Intermediate,,,,50597,1,,CHEMBL619442,,BAO_0000218
8083,0,,,U,Autocuration,,,,22224,1,,CHEMBL875156,,BAO_0000019
8084,0,,,U,Autocuration,,,,22224,1,,CHEMBL619443,,BAO_0000019
8085,0,,,U,Autocuration,,,,22224,1,,CHEMBL619444,,BAO_0000019
8086,0,,,U,Autocuration,,,,22224,1,,CHEMBL623464,,BAO_0000019
8087,1,,,N,Intermediate,,,,50594,1,,CHEMBL623465,,BAO_0000218
8088,1,,,N,Intermediate,,,,50597,1,,CHEMBL623466,,BAO_0000218
8089,1,,,N,Intermediate,,,,50597,1,,CHEMBL623467,,BAO_0000218
8090,1,,,N,Intermediate,,,,50597,1,,CHEMBL623468,,BAO_0000218
8091,1,,,N,Intermediate,,,,50597,1,,CHEMBL622660,,BAO_0000218
8092,1,,,N,Intermediate,,,,50597,1,,CHEMBL622661,,BAO_0000218
8093,1,,,N,Intermediate,,,,50597,1,,CHEMBL622662,,BAO_0000218
8094,1,,,N,Intermediate,,,,50597,1,,CHEMBL622663,,BAO_0000218
8095,1,,,N,Intermediate,,,,50597,1,,CHEMBL622664,,BAO_0000218
8096,1,,,N,Intermediate,,,,50597,1,,CHEMBL622665,,BAO_0000218
8097,1,,,N,Intermediate,,,,50597,1,,CHEMBL622666,,BAO_0000218
8098,1,,,N,Intermediate,,,,50597,1,,CHEMBL621615,,BAO_0000218
8099,1,,,N,Intermediate,,,,50597,1,,CHEMBL621616,,BAO_0000218
8100,1,,,N,Intermediate,,,,50597,1,,CHEMBL621617,,BAO_0000218
8101,1,,,N,Intermediate,,,,50597,1,,CHEMBL621618,,BAO_0000218
8102,1,,,N,Intermediate,,,,50597,1,,CHEMBL621619,,BAO_0000218
8103,1,,,N,Intermediate,,,,50597,1,,CHEMBL621620,,BAO_0000218
8104,1,,,N,Intermediate,,,,50597,1,,CHEMBL621786,,BAO_0000218
8105,1,,,N,Intermediate,,,,50597,1,,CHEMBL621787,,BAO_0000218
8106,1,,,N,Intermediate,,,,50597,1,,CHEMBL621788,,BAO_0000218
8107,1,,,N,Intermediate,,,,50597,1,,CHEMBL621789,,BAO_0000218
8108,1,,,N,Intermediate,,,,50597,1,,CHEMBL621790,,BAO_0000218
8109,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL621791,,BAO_0000218
8110,1,,,N,Intermediate,,,Microsomes,50597,1,,CHEMBL621792,,BAO_0000218
8111,1,,,N,Intermediate,,,Microsomes,50597,1,,CHEMBL621793,,BAO_0000218
8112,1,,,N,Intermediate,,,,50597,1,,CHEMBL621794,,BAO_0000218
8113,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL621795,,BAO_0000218
8114,1,,,N,Intermediate,,,,50597,1,,CHEMBL621796,,BAO_0000218
8115,1,,2107.0,N,Intermediate,Liver,Hepatocyte,,50597,1,,CHEMBL621797,401.0,BAO_0000218
8116,1,,,N,Intermediate,,,,50597,1,,CHEMBL621798,,BAO_0000218
8117,1,,,N,Intermediate,,,,50597,1,,CHEMBL621799,,BAO_0000218
8118,1,,,N,Intermediate,,,,50597,1,,CHEMBL621800,,BAO_0000218
8119,1,,,N,Intermediate,,,,50597,1,,CHEMBL621801,,BAO_0000218
8120,1,,,N,Intermediate,,,,50597,1,,CHEMBL621802,,BAO_0000218
8121,1,,,N,Intermediate,,,,50597,1,,CHEMBL618596,,BAO_0000218
8122,1,,,N,Intermediate,,,,50597,1,,CHEMBL618597,,BAO_0000218
8123,1,,,N,Intermediate,,,,50597,1,,CHEMBL618598,,BAO_0000218
8124,1,,,N,Intermediate,,,,50597,1,,CHEMBL618599,,BAO_0000218
8125,1,,,N,Intermediate,,,,50597,1,,CHEMBL618600,,BAO_0000218
8126,1,,,N,Intermediate,,,,50597,1,,CHEMBL618601,,BAO_0000218
8127,1,,,N,Intermediate,,,,50597,1,,CHEMBL618602,,BAO_0000218
8128,1,,,N,Intermediate,,,,50597,1,,CHEMBL618603,,BAO_0000218
8129,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL618604,,BAO_0000218
8130,1,,,N,Intermediate,,,,50597,1,,CHEMBL618605,,BAO_0000218
8131,1,,,N,Intermediate,,,,50597,1,,CHEMBL618606,,BAO_0000218
8132,1,,,N,Intermediate,,,,50597,1,,CHEMBL618607,,BAO_0000218
8133,1,,,N,Intermediate,,,,50597,1,,CHEMBL618608,,BAO_0000218
8134,1,,,N,Intermediate,,,,50597,1,,CHEMBL618609,,BAO_0000218
8135,1,,,N,Intermediate,,,,50597,1,,CHEMBL618610,,BAO_0000218
8136,1,,,N,Intermediate,,,,50597,1,,CHEMBL618611,,BAO_0000218
8137,1,,,N,Intermediate,,,,50597,1,,CHEMBL618612,,BAO_0000218
8138,1,,,N,Intermediate,,,,50597,1,,CHEMBL618613,,BAO_0000218
