ASTY,SI,SRASSI,CEI,RELATTY,CUB,ASTIS,ASCETY,ASSCAT,Ti,Descri,ASSTETY,CHI,CONFSCO,BAFOR,ASI,DOI,ASSSUBCFR,ASSTI,TII,VAI,ASST,ASORGA
A,1,,,N,Intermediate,Lung,,,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,,CHEMBL627032,1,BAO_0000218,7663,10130,,10116.0,2048.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,,CHEMBL627033,1,BAO_0000218,7664,10130,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,,CHEMBL627034,1,BAO_0000218,7665,10130,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Spleen,,,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,,CHEMBL627035,1,BAO_0000218,7666,10130,,10116.0,2106.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Thyroid gland,,,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,,CHEMBL627036,1,BAO_0000218,7667,10130,,10116.0,2046.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,,CHEMBL875340,1,BAO_0000218,7668,10130,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Heart,,,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,,CHEMBL627037,1,BAO_0000218,7669,10130,,10116.0,948.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Kidney,,,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,,CHEMBL627038,1,BAO_0000218,7670,10130,,10116.0,2113.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,,CHEMBL627039,1,BAO_0000218,7671,10130,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,,CHEMBL627040,1,BAO_0000218,7672,10130,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Spleen,,,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,,CHEMBL624663,1,BAO_0000218,7673,10130,,10116.0,2106.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Thyroid gland,,,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,,CHEMBL625963,1,BAO_0000218,7674,10130,,10116.0,2046.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Brain,,,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,,CHEMBL876799,1,BAO_0000218,7675,10130,,10116.0,955.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Lung,,,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,,CHEMBL626133,1,BAO_0000218,7676,10130,,10116.0,2048.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,,CHEMBL626134,1,BAO_0000218,7677,10130,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,CHEMBL626135,1,BAO_0000218,7678,6295,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,CHEMBL626136,1,BAO_0000218,7679,6296,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,,CHEMBL626137,1,BAO_0000218,7680,6296,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,CHEMBL626138,1,BAO_0000218,7681,6295,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,CHEMBL626139,1,BAO_0000218,7682,6296,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,In vivo,CHEMBL626140,1,BAO_0000218,7683,17260,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,In vivo,CHEMBL626141,1,BAO_0000218,7684,17260,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,C24h in rat p.o. at 20 mg/kg concentration,,CHEMBL626142,1,BAO_0000218,7685,17686,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,In vivo,CHEMBL627930,1,BAO_0000218,7686,9866,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,In vivo,CHEMBL627931,1,BAO_0000218,7687,9866,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,In vivo,CHEMBL627932,1,BAO_0000218,7688,9866,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Spleen,,,50597,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,In vivo,CHEMBL627933,1,BAO_0000218,7689,9866,,10116.0,2106.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Spleen,,,50597,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,In vivo,CHEMBL627934,1,BAO_0000218,7690,9866,,10116.0,2106.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Spleen,,,50597,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,In vivo,CHEMBL627935,1,BAO_0000218,7691,9866,,10116.0,2106.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,In vivo,CHEMBL627936,1,BAO_0000218,7692,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,In vivo,CHEMBL627937,1,BAO_0000218,7693,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,In vivo,CHEMBL627938,1,BAO_0000218,7694,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,In vivo,CHEMBL627939,1,BAO_0000218,7695,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,In vivo,CHEMBL627940,1,BAO_0000218,7696,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,In vivo,CHEMBL627941,1,BAO_0000218,7697,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,In vivo,CHEMBL876800,1,BAO_0000218,7698,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,In vivo,CHEMBL627942,1,BAO_0000218,7699,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,In vivo,CHEMBL627943,1,BAO_0000218,7700,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,In vivo,CHEMBL627944,1,BAO_0000218,7701,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,In vivo,CHEMBL627945,1,BAO_0000218,7702,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,In vivo,CHEMBL628584,1,BAO_0000218,7703,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA at 15 min,In vivo,CHEMBL628585,1,BAO_0000218,7704,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,In vivo,CHEMBL628586,1,BAO_0000218,7705,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA at 30 min,In vivo,CHEMBL628587,1,BAO_0000218,7706,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,In vivo,CHEMBL628588,1,BAO_0000218,7707,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,In vivo,CHEMBL628589,1,BAO_0000218,7708,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,In vivo,CHEMBL625304,1,BAO_0000218,7709,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,In vivo,CHEMBL625305,1,BAO_0000218,7710,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,In vivo,CHEMBL625306,1,BAO_0000218,7711,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,In vivo,CHEMBL625307,1,BAO_0000218,7712,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,In vivo,CHEMBL625308,1,BAO_0000218,7713,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,In vivo,CHEMBL627740,1,BAO_0000218,7714,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,In vivo,CHEMBL627741,1,BAO_0000218,7715,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,In vivo,CHEMBL627742,1,BAO_0000218,7716,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,In vivo,CHEMBL627743,1,BAO_0000218,7717,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Blood,,,50597,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,In vivo,CHEMBL627744,1,BAO_0000218,7718,9866,,10116.0,178.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,In vivo,CHEMBL627745,1,BAO_0000218,7719,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,In vivo,CHEMBL627746,1,BAO_0000218,7720,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,In vivo,CHEMBL627747,1,BAO_0000218,7721,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,In vivo,CHEMBL876810,1,BAO_0000218,7722,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,In vivo,CHEMBL627748,1,BAO_0000218,7723,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,In vivo,CHEMBL627749,1,BAO_0000218,7724,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,In vivo,CHEMBL627750,1,BAO_0000218,7725,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,In vivo,CHEMBL618728,1,BAO_0000218,7726,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,In vivo,CHEMBL618729,1,BAO_0000218,7727,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA at 15 min,In vivo,CHEMBL618730,1,BAO_0000218,7728,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,In vivo,CHEMBL618731,1,BAO_0000218,7729,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA at 30 min,In vivo,CHEMBL618732,1,BAO_0000218,7730,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,In vivo,CHEMBL618733,1,BAO_0000218,7731,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,In vivo,CHEMBL618734,1,BAO_0000218,7732,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,In vivo,CHEMBL618735,1,BAO_0000218,7733,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,In vivo,CHEMBL876602,1,BAO_0000218,7734,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,In vivo,CHEMBL618736,1,BAO_0000218,7735,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,In vivo,CHEMBL618737,1,BAO_0000218,7736,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,In vivo,CHEMBL618738,1,BAO_0000218,7737,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,In vivo,CHEMBL618739,1,BAO_0000218,7738,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,In vivo,CHEMBL618740,1,BAO_0000218,7739,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,In vivo,CHEMBL618741,1,BAO_0000218,7740,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,In vivo,CHEMBL618742,1,BAO_0000218,7741,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Bone,,,50597,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,In vivo,CHEMBL618743,1,BAO_0000218,7742,9866,,10116.0,10000001.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half-life from rat plasma at a single oral dose of 25 mg/kg,In vivo,CHEMBL618744,1,BAO_0000218,7743,17752,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in male rat,,CHEMBL618745,1,BAO_0000218,7744,5610,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat after peroral administration at 10 mg/kg concentration,In vivo,CHEMBL620479,1,BAO_0000218,7745,5939,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat after peroral administration at 5 mg/kg concentration,In vivo,CHEMBL620480,1,BAO_0000218,7746,5939,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat at a dose of 3 mg/kg,In vivo,CHEMBL620481,1,BAO_0000218,7747,17771,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life was evaluated in rats,,CHEMBL620482,1,BAO_0000218,7748,1974,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life was measured in rat,,CHEMBL876603,1,BAO_0000218,7749,4239,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life period for the compound was determined in rats at 50 mg/kg dose,In vivo,CHEMBL620483,1,BAO_0000218,7750,6681,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life period in rats after intravenous administration at 5 mg/kg,In vivo,CHEMBL620484,1,BAO_0000218,7751,17752,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life period in rat at 10 mg/kg,In vivo,CHEMBL620485,1,BAO_0000218,7752,6046,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",In vivo,CHEMBL620486,1,BAO_0000218,7753,6685,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",In vivo,CHEMBL620487,1,BAO_0000218,7754,6685,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",In vivo,CHEMBL620488,1,BAO_0000218,7755,6685,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life time in rat the dose of 2 mg/kg,In vivo,CHEMBL620489,1,BAO_0000218,7756,4727,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,In vivo,CHEMBL620490,1,BAO_0000218,7757,1088,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,In vivo,CHEMBL620491,1,BAO_0000218,7758,5610,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",In vivo,CHEMBL876604,1,BAO_0000218,7759,3032,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Oral half life was determined,In vivo,CHEMBL620492,1,BAO_0000218,7760,5199,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",In vivo,CHEMBL620493,1,BAO_0000218,7761,14941,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Pharmacokinetic property (t1/2) in rat,In vivo,CHEMBL620494,1,BAO_0000218,7762,4408,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Plasma elimination half-life was determined,,CHEMBL620495,1,BAO_0000218,7763,2552,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,In vivo,CHEMBL620496,1,BAO_0000218,7764,5199,,10116.0,1969.0,,,Rattus norvegicus
