assays_ASI,assays_SRASSI,assays_Descri,assays_ASSCA,assays_BAFO,assays_CHEI,assays_DOI,assays_ASSTI,assays_CURB,assays_SRI,assays_CI,assays_ASSUBCEFR,assays_Ti,assays_RELATY,assays_CONFSCO,assays_TISI,assays_VARII
7689,,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,BAO_0000218,CHEMBL627933,9866,10116.0,Intermediate,1,,,50597,N,1,2106.0,
7690,,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,,BAO_0000218,CHEMBL627934,9866,10116.0,Intermediate,1,,,50597,N,1,2106.0,
7691,,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,,BAO_0000218,CHEMBL627935,9866,10116.0,Intermediate,1,,,50597,N,1,2106.0,
7692,,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,,BAO_0000218,CHEMBL627936,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7693,,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,,BAO_0000218,CHEMBL627937,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7694,,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,,BAO_0000218,CHEMBL627938,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7695,,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,,BAO_0000218,CHEMBL627939,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7696,,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,,BAO_0000218,CHEMBL627940,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7697,,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,,BAO_0000218,CHEMBL627941,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7698,,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,BAO_0000218,CHEMBL876800,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7699,,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,,BAO_0000218,CHEMBL627942,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7700,,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,,BAO_0000218,CHEMBL627943,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7701,,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,,BAO_0000218,CHEMBL627944,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7702,,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,,BAO_0000218,CHEMBL627945,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7703,,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,,BAO_0000218,CHEMBL628584,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7704,,Biodistribution in rat blood in the presence of GdDTPA at 15 min,,BAO_0000218,CHEMBL628585,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7705,,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,,BAO_0000218,CHEMBL628586,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7706,,Biodistribution in rat blood in the presence of GdDTPA at 30 min,,BAO_0000218,CHEMBL628587,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7707,,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,,BAO_0000218,CHEMBL628588,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7708,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,,BAO_0000218,CHEMBL628589,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7709,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,,BAO_0000218,CHEMBL625304,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7710,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,,BAO_0000218,CHEMBL625305,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7711,,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,,BAO_0000218,CHEMBL625306,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7712,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,,BAO_0000218,CHEMBL625307,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7713,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,,BAO_0000218,CHEMBL625308,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7714,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,,BAO_0000218,CHEMBL627740,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7715,,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,,BAO_0000218,CHEMBL627741,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7716,,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,BAO_0000218,CHEMBL627742,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7717,,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,,BAO_0000218,CHEMBL627743,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7718,,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,,BAO_0000218,CHEMBL627744,9866,10116.0,Intermediate,1,,,50597,N,1,178.0,
7719,,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,,BAO_0000218,CHEMBL627745,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7720,,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,,BAO_0000218,CHEMBL627746,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7721,,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,,BAO_0000218,CHEMBL627747,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7722,,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,,BAO_0000218,CHEMBL876810,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7723,,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,,BAO_0000218,CHEMBL627748,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7724,,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,,BAO_0000218,CHEMBL627749,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7725,,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,BAO_0000218,CHEMBL627750,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7726,,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,,BAO_0000218,CHEMBL618728,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7727,,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,,BAO_0000218,CHEMBL618729,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7728,,Biodistribution in rat bone in the presence of GdDTPA at 15 min,,BAO_0000218,CHEMBL618730,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7729,,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,,BAO_0000218,CHEMBL618731,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7730,,Biodistribution in rat bone in the presence of GdDTPA at 30 min,,BAO_0000218,CHEMBL618732,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7731,,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,,BAO_0000218,CHEMBL618733,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7732,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,,BAO_0000218,CHEMBL618734,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7733,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,,BAO_0000218,CHEMBL618735,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7734,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,,BAO_0000218,CHEMBL876602,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7735,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,,BAO_0000218,CHEMBL618736,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7736,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,,BAO_0000218,CHEMBL618737,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7737,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,,BAO_0000218,CHEMBL618738,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7738,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,,BAO_0000218,CHEMBL618739,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7739,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,,BAO_0000218,CHEMBL618740,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7740,,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,BAO_0000218,CHEMBL618741,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7741,,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,,BAO_0000218,CHEMBL618742,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7742,,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,,BAO_0000218,CHEMBL618743,9866,10116.0,Intermediate,1,,,50597,N,1,10000001.0,
7743,,Half-life from rat plasma at a single oral dose of 25 mg/kg,,BAO_0000218,CHEMBL618744,17752,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7744,,Half-life in male rat,,BAO_0000218,CHEMBL618745,5610,10116.0,Intermediate,1,,,50597,N,1,,
7745,,Half-life in rat after peroral administration at 10 mg/kg concentration,,BAO_0000218,CHEMBL620479,5939,10116.0,Intermediate,1,,,50597,N,1,,
7746,,Half-life in rat after peroral administration at 5 mg/kg concentration,,BAO_0000218,CHEMBL620480,5939,10116.0,Intermediate,1,,,50597,N,1,,
7747,,Half-life in rat at a dose of 3 mg/kg,,BAO_0000218,CHEMBL620481,17771,10116.0,Intermediate,1,,,50597,N,1,,
7748,,Half-life was evaluated in rats,,BAO_0000218,CHEMBL620482,1974,10116.0,Intermediate,1,,,50597,N,1,,
7749,,Half-life was measured in rat,,BAO_0000218,CHEMBL876603,4239,10116.0,Intermediate,1,,,50597,N,1,,
7750,,Half-life period for the compound was determined in rats at 50 mg/kg dose,,BAO_0000218,CHEMBL620483,6681,10116.0,Intermediate,1,,,50597,N,1,,
7751,,Half-life period in rats after intravenous administration at 5 mg/kg,,BAO_0000218,CHEMBL620484,17752,10116.0,Intermediate,1,,,50597,N,1,,
7752,,Half-life period in rat at 10 mg/kg,,BAO_0000218,CHEMBL620485,6046,10116.0,Intermediate,1,,,50597,N,1,,
7753,,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",,BAO_0000218,CHEMBL620486,6685,10116.0,Intermediate,1,,,50597,N,1,,
7754,,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",,BAO_0000218,CHEMBL620487,6685,10116.0,Intermediate,1,,,50597,N,1,,
7755,,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",,BAO_0000218,CHEMBL620488,6685,10116.0,Intermediate,1,,,50597,N,1,,
7756,,Half-life time in rat the dose of 2 mg/kg,,BAO_0000218,CHEMBL620489,4727,10116.0,Intermediate,1,,,50597,N,1,,
7757,,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,,BAO_0000218,CHEMBL620490,1088,10116.0,Intermediate,1,,,50597,N,1,,
7758,,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,,BAO_0000218,CHEMBL620491,5610,10116.0,Intermediate,1,,,50597,N,1,,
7759,,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",,BAO_0000218,CHEMBL876604,3032,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7760,,Oral half life was determined,,BAO_0000218,CHEMBL620492,5199,10116.0,Intermediate,1,,,50597,N,1,,
7761,,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",,BAO_0000218,CHEMBL620493,14941,10116.0,Intermediate,1,,,50597,N,1,,
7762,,Pharmacokinetic property (t1/2) in rat,,BAO_0000218,CHEMBL620494,4408,10116.0,Intermediate,1,,,50597,N,1,,
7763,,Plasma elimination half-life was determined,,BAO_0000218,CHEMBL620495,2552,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7764,,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,,BAO_0000218,CHEMBL620496,5199,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7765,,Plasma half life was observed after intravenous administration in rat,,BAO_0000218,CHEMBL620497,15662,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7766,,Plasma half-life was determined,,BAO_0000218,CHEMBL620498,1465,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7767,,Plasma half-life following oral administration in Fisher rats,,BAO_0000218,CHEMBL620499,1446,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7768,,Plasma half-life in rat,,BAO_0000218,CHEMBL620500,6824,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7769,,Plasmatic Half-life after intravenous administration to rat,,BAO_0000218,CHEMBL873809,17533,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7770,,T1/2 (half life) of compound after 2 hr iv infusion of 8.4 mg/kg in three rat,,BAO_0000218,CHEMBL620501,5979,10116.0,Intermediate,1,,,50597,N,1,,
7771,,Terminal half life after intravenous administration (1 mg/kg) in rat,,BAO_0000218,CHEMBL620502,4689,10116.0,Intermediate,1,,,50597,N,1,,
7772,,Terminal half life in Rat at a oral dose of 5 mg/kg,,BAO_0000218,CHEMBL620503,4689,10116.0,Intermediate,1,,,50597,N,1,,
7773,,Terminal phase half-life was evaluated in vivo in rat at a dose of 5 mg/kg by intra venous administration,,BAO_0000218,CHEMBL620504,2463,10116.0,Intermediate,1,,,50597,N,1,,
7774,,Tested for half life value after intravenous administration at dose of 0.2 mg/kg in rat,,BAO_0000218,CHEMBL876605,4883,10116.0,Intermediate,1,,,50597,N,1,,
7775,,Tested for half life value after oral administration at dosage of 4 mg/kg in rat,,BAO_0000218,CHEMBL620505,4883,10116.0,Intermediate,1,,,50597,N,1,,
7776,,plasma half life was observed after intravenous administration in rat,,BAO_0000218,CHEMBL873811,15662,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7777,,Half life of compound determined in rat after iv administration at a dose of 10 mg/kg,,BAO_0000218,CHEMBL624016,3598,10116.0,Expert,1,,,50597,N,1,,
7778,,Half life of compound determined in rat,,BAO_0000218,CHEMBL624017,4576,10116.0,Intermediate,1,,,50597,N,1,,
7779,,Mean residence time determined in rat,,BAO_0000218,CHEMBL624018,4576,10116.0,Intermediate,1,,,50597,N,1,,
7780,,Plasma half life determined in rat,,BAO_0000218,CHEMBL624019,4576,10116.0,Intermediate,1,,,50597,N,1,,
7781,,Compound was evaluated for Tmax in brain after intravenous administration in male rats,,BAO_0000218,CHEMBL624020,4910,10116.0,Intermediate,1,,,50597,N,1,955.0,
7782,,Compound was evaluated for pharmacokinetic parameter maximum time period,,BAO_0000218,CHEMBL624201,4891,10116.0,Intermediate,1,,,50597,N,1,,
7783,,Evaluated for pharmacokinetic parameter tmax in rat at the dose 50 mg/kg,,BAO_0000218,CHEMBL872528,429,10116.0,Intermediate,1,,,50597,N,1,,
7784,,In vivo Tmax was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,,BAO_0000218,CHEMBL624202,5974,10116.0,Intermediate,1,,,50597,N,1,,
7785,,In vivo Tmax was determined after peroral administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,,BAO_0000218,CHEMBL624203,5974,10116.0,Intermediate,1,,,50597,N,1,,
7786,,In vivo Tmax was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,,BAO_0000218,CHEMBL624350,5974,10116.0,Intermediate,1,,,50597,N,1,,
7787,,In vivo Tmax was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,,BAO_0000218,CHEMBL621320,5974,10116.0,Intermediate,1,,,50597,N,1,,
7788,,In vivo maximum time required for clearance of compound after oral (po) administration at a dose of 10 mg/kg was measured in rats,,BAO_0000218,CHEMBL621321,17582,10116.0,Intermediate,1,,,50597,N,1,,
7789,,Maximum time (Tmax) required to reach Cmax in rats,,BAO_0000218,CHEMBL621322,4026,10116.0,Intermediate,1,,,50597,N,1,,
7790,,Maximum time constant was determined after oral administration at a dose 10 mg/kg to male Sprague-Dawley rats,,BAO_0000218,CHEMBL621323,4890,10116.0,Intermediate,1,,,50597,N,1,,
7791,,Maximum time of clearance of compound in rats after peroral administration,,BAO_0000218,CHEMBL621324,6571,10116.0,Intermediate,1,,,50597,N,1,,
7792,,Maximum time at the dose of 2 mg/kg in rat,,BAO_0000218,CHEMBL621325,4727,10116.0,Intermediate,1,,,50597,N,1,,
7793,,Maximum time to achieve peak plasma concentration was determined in rat at 1 mg/kg,,BAO_0000218,CHEMBL875837,17651,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7794,,Maximum time to achieve peak plasma concentration was determined in rat at 10 mg/kg,,BAO_0000218,CHEMBL621326,17651,10116.0,Intermediate,1,,,50597,N,1,1969.0,
7795,,Tmax in Guinea pig (PO dose),,BAO_0000218,CHEMBL621327,14465,10116.0,Intermediate,1,,,50597,N,1,,
7796,,"Pharmacokinetic Parameter, Tmax is the time at which maximum concentration (Cmax) is reached in Female Wistar Rats at 100 mg/kg by po administration",,BAO_0000218,CHEMBL621328,14941,10116.0,Intermediate,1,,,50597,N,1,,
7797,,Pharmacokinetic parameter (Tmax) in rat,,BAO_0000218,CHEMBL621329,5960,10116.0,Intermediate,1,,,50597,N,1,,
7798,,Pharmacokinetic parameter (Tmax) was estimated,,BAO_0000218,CHEMBL621330,5022,10116.0,Intermediate,1,,,50597,N,1,,
7799,,Pharmacokinetic property (Tmax) in rat,,BAO_0000218,CHEMBL621331,4408,10116.0,Intermediate,1,,,50597,N,1,,
7800,,Pharmacokinetic property (Tmax) was measured in rat at the dose of 0.32 mg/kg p.o.,,BAO_0000218,CHEMBL621332,5983,10116.0,Intermediate,1,,,50597,N,1,,
7801,,T max in Rat at a oral dose of 5 mg/kg,,BAO_0000218,CHEMBL621333,4689,10116.0,Intermediate,1,,,50597,N,1,,
7802,,T max was determined at 10 mg/kg po dose in rats,,BAO_0000218,CHEMBL621334,2792,10116.0,Intermediate,1,,,50597,N,1,,
7803,,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg (run time 7 hr),,BAO_0000218,CHEMBL621335,15011,10090.0,Intermediate,1,,,50594,N,1,,
7804,,Area under curve was evaluated after intravenous injection of 1 mg/kg of compound in dogs,,BAO_0000218,CHEMBL621336,14180,9615.0,Intermediate,1,,,50588,N,1,,
7805,,Area under curve was evaluated after intravenous injection of 1 mg/kg of compound in rats,,BAO_0000218,CHEMBL621337,14180,10116.0,Intermediate,1,,,50597,N,1,,
7806,,Area under curve was measured after i.v. administration into Beagle dog.,,BAO_0000218,CHEMBL621338,14599,9615.0,Intermediate,1,,,50588,N,1,,
7807,,Area under curve was measured after iv administration into Beagle dog,,BAO_0000218,CHEMBL875838,14599,9615.0,Intermediate,1,,,50588,N,1,,
7808,,Area under curve was measured after po administration into Beagle dog,,BAO_0000218,CHEMBL621339,14599,9615.0,Intermediate,1,,,50588,N,1,,
7809,,Area under curve was measured after po administration into Beagle dog.,,BAO_0000218,CHEMBL621340,14599,9615.0,Intermediate,1,,,50588,N,1,,
