assays_ASSI,assays_CI,assays_CURAB,assays_TII,assays_ASSSUBCEFRAC,assays_ASSTY,assays_SASSI,assays_ASSTI,assays_ASORG,assays_VARI,assays_CONFSCO,assays_DOI,assays_SRI,assays_BFO,assays_CHI,assays_ASST,assays_ASTI,assays_ASCET,assays_T,assays_RELATITY
7732,,Intermediate,10000001.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL618734,,Bone,,50597,N
7733,,Intermediate,10000001.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL618735,,Bone,,50597,N
7734,,Intermediate,10000001.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL876602,,Bone,,50597,N
7735,,Intermediate,10000001.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL618736,,Bone,,50597,N
7736,,Intermediate,10000001.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL618737,,Bone,,50597,N
7737,,Intermediate,10000001.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL618738,,Bone,,50597,N
7738,,Intermediate,10000001.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL618739,,Bone,,50597,N
7739,,Intermediate,10000001.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL618740,,Bone,,50597,N
7740,,Intermediate,10000001.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL618741,,Bone,,50597,N
7741,,Intermediate,10000001.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL618742,,Bone,,50597,N
7742,,Intermediate,10000001.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL618743,,Bone,,50597,N
7743,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,17752,1,BAO_0000218,CHEMBL618744,,Plasma,,50597,N
7744,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5610,1,BAO_0000218,CHEMBL618745,,,,50597,N
7745,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5939,1,BAO_0000218,CHEMBL620479,,,,50597,N
7746,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5939,1,BAO_0000218,CHEMBL620480,,,,50597,N
7747,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17771,1,BAO_0000218,CHEMBL620481,,,,50597,N
7748,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1974,1,BAO_0000218,CHEMBL620482,,,,50597,N
7749,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4239,1,BAO_0000218,CHEMBL876603,,,,50597,N
7750,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6681,1,BAO_0000218,CHEMBL620483,,,,50597,N
7751,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17752,1,BAO_0000218,CHEMBL620484,,,,50597,N
7752,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6046,1,BAO_0000218,CHEMBL620485,,,,50597,N
7753,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6685,1,BAO_0000218,CHEMBL620486,,,,50597,N
7754,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6685,1,BAO_0000218,CHEMBL620487,,,,50597,N
7755,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6685,1,BAO_0000218,CHEMBL620488,,,,50597,N
7756,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4727,1,BAO_0000218,CHEMBL620489,,,,50597,N
7757,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1088,1,BAO_0000218,CHEMBL620490,,,,50597,N
7758,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5610,1,BAO_0000218,CHEMBL620491,,,,50597,N
7759,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,3032,1,BAO_0000218,CHEMBL876604,,Plasma,,50597,N
7760,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5199,1,BAO_0000218,CHEMBL620492,,,,50597,N
7761,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14941,1,BAO_0000218,CHEMBL620493,,,,50597,N
7762,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4408,1,BAO_0000218,CHEMBL620494,,,,50597,N
7763,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,2552,1,BAO_0000218,CHEMBL620495,,Plasma,,50597,N
7764,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,5199,1,BAO_0000218,CHEMBL620496,,Plasma,,50597,N
7765,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,15662,1,BAO_0000218,CHEMBL620497,,Plasma,,50597,N
7766,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,1465,1,BAO_0000218,CHEMBL620498,,Plasma,,50597,N
7767,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,1446,1,BAO_0000218,CHEMBL620499,,Plasma,,50597,N
7768,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,6824,1,BAO_0000218,CHEMBL620500,,Plasma,,50597,N
7769,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,17533,1,BAO_0000218,CHEMBL873809,,Plasma,,50597,N
7770,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5979,1,BAO_0000218,CHEMBL620501,,,,50597,N
7771,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4689,1,BAO_0000218,CHEMBL620502,,,,50597,N
7772,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4689,1,BAO_0000218,CHEMBL620503,,,,50597,N
7773,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2463,1,BAO_0000218,CHEMBL620504,,,,50597,N
7774,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4883,1,BAO_0000218,CHEMBL876605,,,,50597,N
7775,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4883,1,BAO_0000218,CHEMBL620505,,,,50597,N
7776,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,15662,1,BAO_0000218,CHEMBL873811,,Plasma,,50597,N
7777,,Expert,,,A,,10116.0,Rattus norvegicus,,1,3598,1,BAO_0000218,CHEMBL624016,,,,50597,N
7778,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4576,1,BAO_0000218,CHEMBL624017,,,,50597,N
7779,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4576,1,BAO_0000218,CHEMBL624018,,,,50597,N
7780,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4576,1,BAO_0000218,CHEMBL624019,,,,50597,N
7781,,Intermediate,955.0,,A,,10116.0,Rattus norvegicus,,1,4910,1,BAO_0000218,CHEMBL624020,,Brain,,50597,N
7782,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4891,1,BAO_0000218,CHEMBL624201,,,,50597,N
7783,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,429,1,BAO_0000218,CHEMBL872528,,,,50597,N
7784,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5974,1,BAO_0000218,CHEMBL624202,,,,50597,N
7785,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5974,1,BAO_0000218,CHEMBL624203,,,,50597,N
7786,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5974,1,BAO_0000218,CHEMBL624350,,,,50597,N
7787,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5974,1,BAO_0000218,CHEMBL621320,,,,50597,N
7788,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17582,1,BAO_0000218,CHEMBL621321,,,,50597,N
7789,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4026,1,BAO_0000218,CHEMBL621322,,,,50597,N
7790,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4890,1,BAO_0000218,CHEMBL621323,,,,50597,N
7791,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6571,1,BAO_0000218,CHEMBL621324,,,,50597,N
7792,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4727,1,BAO_0000218,CHEMBL621325,,,,50597,N
7793,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,17651,1,BAO_0000218,CHEMBL875837,,Plasma,,50597,N
7794,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,17651,1,BAO_0000218,CHEMBL621326,,Plasma,,50597,N
7795,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14465,1,BAO_0000218,CHEMBL621327,,,,50597,N
7796,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14941,1,BAO_0000218,CHEMBL621328,,,,50597,N
7797,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5960,1,BAO_0000218,CHEMBL621329,,,,50597,N
7798,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5022,1,BAO_0000218,CHEMBL621330,,,,50597,N
7799,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4408,1,BAO_0000218,CHEMBL621331,,,,50597,N
7800,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5983,1,BAO_0000218,CHEMBL621332,,,,50597,N
7801,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4689,1,BAO_0000218,CHEMBL621333,,,,50597,N
7802,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2792,1,BAO_0000218,CHEMBL621334,,,,50597,N
7803,,Intermediate,,,A,,10090.0,Mus musculus,,1,15011,1,BAO_0000218,CHEMBL621335,,,,50594,N
7804,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14180,1,BAO_0000218,CHEMBL621336,,,,50588,N
7805,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14180,1,BAO_0000218,CHEMBL621337,,,,50597,N
7806,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14599,1,BAO_0000218,CHEMBL621338,,,,50588,N
7807,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14599,1,BAO_0000218,CHEMBL875838,,,,50588,N
7808,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14599,1,BAO_0000218,CHEMBL621339,,,,50588,N
7809,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14599,1,BAO_0000218,CHEMBL621340,,,,50588,N
7810,,Autocuration,,,A,,,,,0,15675,1,BAO_0000218,CHEMBL621341,,,,22224,U
7811,,Autocuration,,,A,,,,,0,12706,1,BAO_0000019,CHEMBL621342,,,,22224,U
7812,,Autocuration,,,A,,,,,0,12706,1,BAO_0000019,CHEMBL621343,,,,22224,U
7813,,Intermediate,,,A,,10090.0,Mus musculus,,1,9750,1,BAO_0000218,CHEMBL621344,,,,50594,N
7814,,Intermediate,,,A,,10090.0,Mus musculus,,1,9750,1,BAO_0000218,CHEMBL621345,,,,50594,N
7815,,Autocuration,,,A,,,,,0,14691,1,BAO_0000019,CHEMBL621346,,,,22224,U
7816,,Autocuration,,,A,,,,,0,14691,1,BAO_0000218,CHEMBL621347,,,,22224,U
7817,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14691,1,BAO_0000218,CHEMBL621348,,,,50588,N
7818,,Autocuration,178.0,,A,,,,,0,2939,1,BAO_0000019,CHEMBL621349,,Blood,,22224,U
7819,,Autocuration,178.0,,A,,,,,0,2939,1,BAO_0000019,CHEMBL621350,,Blood,,22224,U
7820,,Autocuration,178.0,,A,,,,,0,2939,1,BAO_0000019,CHEMBL875839,,Blood,,22224,U
7821,,Autocuration,178.0,,A,,,,,0,2939,1,BAO_0000019,CHEMBL620211,,Blood,,22224,U
7822,,Autocuration,178.0,,A,,,,,0,2939,1,BAO_0000019,CHEMBL620212,,Blood,,22224,U
7823,,Autocuration,178.0,,A,,,,,0,2939,1,BAO_0000019,CHEMBL620213,,Blood,,22224,U
7824,,Intermediate,1969.0,,A,,9544.0,Macaca mulatta,,1,9552,1,BAO_0000218,CHEMBL620214,,Plasma,,50797,N
7825,,Intermediate,1969.0,,A,,9544.0,Macaca mulatta,,1,9552,1,BAO_0000218,CHEMBL620215,,Plasma,,50797,N
7826,,Intermediate,1969.0,,A,,9544.0,Macaca mulatta,,1,9552,1,BAO_0000218,CHEMBL620216,,Plasma,,50797,N
7827,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,9552,1,BAO_0000218,CHEMBL620888,,Plasma,,50588,N
7828,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,9552,1,BAO_0000218,CHEMBL620889,,Plasma,,50588,N
7829,,Autocuration,1969.0,,A,,,,,0,9552,1,BAO_0000019,CHEMBL620890,,Plasma,,22224,U
7830,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,11911,1,BAO_0000218,CHEMBL620891,,Plasma,,50597,N
7831,,Autocuration,,,A,,,,,0,16618,1,BAO_0000019,CHEMBL620892,,,,22224,U
7832,,Intermediate,,,A,,10090.0,Mus musculus,,1,14387,1,BAO_0000218,CHEMBL621079,,,,50594,N
7833,,Intermediate,,,A,,10090.0,Mus musculus,,1,14387,1,BAO_0000218,CHEMBL621080,,,,50594,N
7834,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,12836,1,BAO_0000218,CHEMBL621081,,,,50588,N
7835,,Intermediate,,,A,,10026.0,Cricetinae,,1,12836,1,BAO_0000218,CHEMBL621082,,,,100712,N
7836,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,12836,1,BAO_0000218,CHEMBL621083,,,,50597,N
7837,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14339,1,BAO_0000218,CHEMBL621084,,,,50588,N
7838,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14339,1,BAO_0000218,CHEMBL621085,,,,50588,N
7839,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14339,1,BAO_0000218,CHEMBL621086,,,,50588,N
7840,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,10524,1,BAO_0000218,CHEMBL621087,,,,50588,N
7841,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,9994,1,BAO_0000218,CHEMBL622607,,,,50588,N
7842,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,11325,1,BAO_0000218,CHEMBL622608,,,,50588,N
7843,,Autocuration,,,A,,,,,0,12536,1,BAO_0000019,CHEMBL624481,,,,22224,U
7844,,Autocuration,,,A,,,,,0,12536,1,BAO_0000019,CHEMBL624482,,,,22224,U
7845,,Autocuration,,,A,,,,,0,12536,1,BAO_0000019,CHEMBL624483,,,,22224,U
7846,,Autocuration,,,A,,,,,0,12536,1,BAO_0000019,CHEMBL624484,,,,22224,U
7847,,Autocuration,,,A,,,,,0,12536,1,BAO_0000019,CHEMBL624485,,,,22224,U
7848,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15556,1,BAO_0000218,CHEMBL624486,,,,50597,N
7849,,Autocuration,,,A,,,,,0,2809,1,BAO_0000019,CHEMBL624487,,,,22224,U
7850,,Autocuration,,,A,,,,,0,9511,1,BAO_0000019,CHEMBL624488,,,,22224,U
7851,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,12818,1,BAO_0000218,CHEMBL624489,,,,50597,N
7852,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,12818,1,BAO_0000218,CHEMBL625184,,,,50597,N
7853,,Autocuration,,,A,,,,,0,15118,1,BAO_0000019,CHEMBL625185,,,,22224,U
7854,,Autocuration,,,A,,,,,0,15118,1,BAO_0000019,CHEMBL875954,,,,22224,U
7855,,Autocuration,,,A,,,,,0,15118,1,BAO_0000019,CHEMBL625186,,,,22224,U
7856,,Autocuration,,,A,,,,,0,15118,1,BAO_0000019,CHEMBL625187,,,,22224,U
7857,,Autocuration,,,A,,,,,0,2632,1,BAO_0000019,CHEMBL625188,,,,22224,U
7858,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14346,1,BAO_0000218,CHEMBL625189,,,,50588,N
7859,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14346,1,BAO_0000218,CHEMBL625190,,,,50588,N
7860,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14346,1,BAO_0000218,CHEMBL621733,,,,50597,N
7861,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14346,1,BAO_0000218,CHEMBL621734,,,,50597,N
7862,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11149,1,BAO_0000218,CHEMBL621735,,,,50597,N
7863,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,17796,1,BAO_0000218,CHEMBL621736,,Plasma,,50597,N
7864,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,5247,1,BAO_0000218,CHEMBL621737,,Plasma,,50597,N
7865,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4727,1,BAO_0000218,CHEMBL621738,,,,50597,N
7866,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5654,1,BAO_0000218,CHEMBL622806,,,,50597,N
7867,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5654,1,BAO_0000218,CHEMBL623519,,,,50597,N
7868,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17260,1,BAO_0000218,CHEMBL623520,,,,50597,N
7869,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17065,1,BAO_0000218,CHEMBL623521,,,,50597,N
7870,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17671,1,BAO_0000218,CHEMBL623522,,,,50597,N
7871,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6672,1,BAO_0000218,CHEMBL623523,,,,50597,N
7872,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6673,1,BAO_0000218,CHEMBL623690,,,,50597,N
7873,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5978,1,BAO_0000218,CHEMBL623691,,,,50597,N
7874,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5978,1,BAO_0000218,CHEMBL623692,,,,50597,N
7875,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5978,1,BAO_0000218,CHEMBL623693,,,,50597,N
7876,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5978,1,BAO_0000218,CHEMBL623694,,,,50597,N
7877,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4413,1,BAO_0000218,CHEMBL623695,,,,50597,N
7878,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2661,1,BAO_0000218,CHEMBL623696,,,,50597,N
7879,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2661,1,BAO_0000218,CHEMBL623697,,,,50597,N
7880,,Intermediate,1969.0,,A,,9544.0,Macaca mulatta,,0,5005,1,BAO_0000218,CHEMBL623698,,Plasma,,22224,U
7881,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,0,5005,1,BAO_0000218,CHEMBL623699,,Plasma,,22224,U
7882,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15765,1,BAO_0000218,CHEMBL623700,,,,50597,N
7883,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,3747,1,BAO_0000218,CHEMBL623701,,,,50597,N
7884,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,16366,1,BAO_0000218,CHEMBL623702,,Plasma,,50597,N
7885,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4199,1,BAO_0000218,CHEMBL623703,,,,50597,N
7886,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17267,1,BAO_0000218,CHEMBL623704,,,,50597,N
7887,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6535,1,BAO_0000218,CHEMBL623705,,,,50597,N
7888,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6535,1,BAO_0000218,CHEMBL623706,,,,50597,N
7889,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5041,1,BAO_0000218,CHEMBL623707,,,,50597,N
7890,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5960,1,BAO_0000218,CHEMBL623708,,,,50597,N
7891,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5937,1,BAO_0000218,CHEMBL623709,,,,50597,N
7892,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5871,1,BAO_0000218,CHEMBL623710,,,,50597,N
7893,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5874,1,BAO_0000218,CHEMBL623711,,,,50597,N
7894,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6504,1,BAO_0000218,CHEMBL623712,,,,50597,N
7895,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6803,1,BAO_0000218,CHEMBL623713,,,,50597,N
7896,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5041,1,BAO_0000218,CHEMBL623714,,,,50597,N
7897,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5041,1,BAO_0000218,CHEMBL623715,,,,50597,N
7898,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1916,1,BAO_0000218,CHEMBL623716,,,,50597,N
7899,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5199,1,BAO_0000218,CHEMBL622980,,,,50597,N
7900,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,16367,1,BAO_0000218,CHEMBL622981,,,,50597,N
7901,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6362,1,BAO_0000218,CHEMBL622982,,,,50597,N
7902,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15662,1,BAO_0000218,CHEMBL622983,,,,50597,N
7903,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6215,1,BAO_0000218,CHEMBL622984,,,,50597,N
7904,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1466,1,BAO_0000218,CHEMBL622985,,,,50597,N
7905,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,15662,1,BAO_0000218,CHEMBL623631,,Plasma,,50597,N
7906,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4723,1,BAO_0000218,CHEMBL623632,,,,50597,N
7907,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,2792,1,BAO_0000218,CHEMBL623633,,Plasma,,50597,N
7908,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,2792,1,BAO_0000218,CHEMBL623634,,Plasma,,50597,N
7909,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5213,1,BAO_0000218,CHEMBL623635,,,,50597,N
7910,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4687,1,BAO_0000218,CHEMBL621195,,,,50597,N
7911,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,3371,1,BAO_0000218,CHEMBL621196,,,,50597,N
7912,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4690,1,BAO_0000218,CHEMBL875287,,,,50597,N
7913,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5702,1,BAO_0000218,CHEMBL621197,,,,50597,N
7914,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,740,1,BAO_0000218,CHEMBL621198,,Plasma,,50597,N
7915,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,4853,1,BAO_0000218,CHEMBL621199,,Plasma,,50597,N
7916,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5789,1,BAO_0000218,CHEMBL621200,,,,50597,N
7917,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4527,1,BAO_0000218,CHEMBL621201,,,,50597,N
7918,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4527,1,BAO_0000218,CHEMBL621202,,,,50597,N
7919,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6518,1,BAO_0000218,CHEMBL621203,,,,50597,N
7920,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6518,1,BAO_0000218,CHEMBL621204,,,,50597,N
7921,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621205,,Heart,,50597,N
7922,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621206,,Heart,,50597,N
7923,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621207,,Heart,,50597,N
7924,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621208,,Heart,,50597,N
7925,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621209,,Heart,,50597,N
7926,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL876484,,Heart,,50597,N
7927,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621210,,Heart,,50597,N
7928,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621211,,Heart,,50597,N
7929,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621212,,Heart,,50597,N
7930,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621213,,Heart,,50597,N
7931,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621214,,Heart,,50597,N
7932,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621215,,Heart,,50597,N
7933,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621216,,Heart,,50597,N
7934,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621217,,Heart,,50597,N
7935,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621218,,Heart,,50597,N
7936,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621219,,Heart,,50597,N
7937,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621220,,Heart,,50597,N
7938,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621221,,Heart,,50597,N
7939,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621222,,Heart,,50597,N
7940,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621223,,Heart,,50597,N
7941,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL876485,,Heart,,50597,N
7942,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621224,,Heart,,50597,N
7943,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621225,,Heart,,50597,N
7944,,Intermediate,948.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621226,,Heart,,50597,N
7945,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621227,,Kidney,,50597,N
7946,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621228,,Kidney,,50597,N
7947,,Intermediate,2113.0,,A,,10116.0,Rattus norvegicus,,1,9866,1,BAO_0000218,CHEMBL621229,,Kidney,,50597,N
