variant_id,doc_id,confidence_score,bao_format,description,tid,assay_test_type,assay_tissue,chembl_id,curated_by,assay_tax_id,assay_subcellular_fraction,relationship_type,assay_category,assay_type,assay_id,assay_strain,cell_id,assay_organism,src_id,src_assay_id,tissue_id,assay_cell_type
,10543,8,BAO_0000019,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,19640,,,CHEMBL615362,Autocuration,,,H,,F,139,,,,1,,,
,10543,8,BAO_0000019,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,19640,,,CHEMBL615363,Expert,,,H,,F,140,,,,1,,,
,10543,8,BAO_0000357,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,19640,,,CHEMBL615364,Autocuration,,,H,,B,141,,,,1,,,
,10543,8,BAO_0000019,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,19640,,,CHEMBL615365,Expert,,,H,,F,142,,,,1,,,
,11365,1,BAO_0000219,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,80360,,,CHEMBL615366,Intermediate,10090.0,,N,,F,143,,524.0,Mus musculus,1,,,P338
,11365,1,BAO_0000219,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,80360,,,CHEMBL615367,Intermediate,10090.0,,N,,F,144,,524.0,Mus musculus,1,,,P338
,11803,1,BAO_0000219,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,80384,,,CHEMBL615368,Intermediate,9606.0,,N,,F,145,,554.0,Homo sapiens,1,,,PBL
,11803,0,BAO_0000019,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,22226,,,CHEMBL615369,Autocuration,9940.0,,U,,F,146,,,Ovis aries,1,,,
,11803,0,BAO_0000019,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,22226,,,CHEMBL615370,Autocuration,9940.0,,U,,F,147,,,Ovis aries,1,,,
,12278,8,BAO_0000357,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),191,,,CHEMBL615673,Autocuration,,,H,,B,148,,,,1,,,
,8249,0,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,22226,,,CHEMBL615674,Autocuration,9606.0,,U,,F,149,,,Homo sapiens,1,,,
,8249,0,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,22226,,,CHEMBL615675,Autocuration,9606.0,,U,,F,150,,,Homo sapiens,1,,,
,8249,0,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,22226,,,CHEMBL615676,Autocuration,9606.0,,U,,F,151,,635.0,Homo sapiens,1,,,CCRF-CEM
,8249,0,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,22226,,,CHEMBL615677,Autocuration,9606.0,,U,,F,152,,635.0,Homo sapiens,1,,,CCRF-CEM
,8249,0,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,22226,,,CHEMBL615678,Autocuration,9606.0,,U,,F,153,,635.0,Homo sapiens,1,,,CCRF-CEM
,8249,0,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,22226,,,CHEMBL615679,Autocuration,9606.0,,U,,F,154,,635.0,Homo sapiens,1,,,CCRF-CEM
,8249,0,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,22226,,,CHEMBL615680,Autocuration,9606.0,,U,,F,155,,,Homo sapiens,1,,,
,8249,0,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,22226,,,CHEMBL615681,Autocuration,9606.0,,U,,F,156,,,Homo sapiens,1,,,
,16992,6,BAO_0000249,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,104290,,,CHEMBL857972,Autocuration,,,H,,B,157,,,,1,,,
,10543,1,BAO_0000218,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,50264,,,CHEMBL857899,Intermediate,1314.0,,N,,F,158,,,Streptococcus pyogenes,1,,,
,17833,1,BAO_0000218,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),50527,,,CHEMBL615371,Intermediate,10335.0,,N,,F,159,,,Human herpesvirus 3,1,,,
,17290,1,BAO_0000218,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,50527,,,CHEMBL615372,Expert,10335.0,,N,,F,160,,468.0,vericilla zoster virus,1,,,HEL
,17290,1,BAO_0000218,Antiviral activity against 07/1 strain of VZV; ND: No data,50527,,,CHEMBL615373,Intermediate,10335.0,,N,,F,161,,,vericilla zoster virus,1,,,
,17290,1,BAO_0000218,Antiviral activity against 07/1 strain of VZV; ND=No data,50527,,,CHEMBL615374,Intermediate,10335.0,,N,,F,162,,,vericilla zoster virus,1,,,
,10932,1,BAO_0000218,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",50145,,,CHEMBL615375,Intermediate,561.0,,N,,F,163,,,escherichia cloac,1,,,
,9707,0,BAO_0000019,Ratio of Ki at A2 to Ki at A1 receptors,22226,,,CHEMBL615376,Autocuration,,,U,,B,164,,,,1,,,
,2346,8,BAO_0000249,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",11143,,,CHEMBL615377,Expert,5476.0,,H,,B,165,,,Candida albicans,1,,,
,2205,8,BAO_0000357,"Inhibition of 1,3-beta-glucan synthase",18077,,,CHEMBL615378,Expert,284593.0,,H,,B,166,,,Candida glabrata CBS 138,1,,,
,11900,1,BAO_0000219,Inhibition of growth of 1-87 human tumor cell line,80609,,,CHEMBL615379,Intermediate,9606.0,,N,,F,167,,832.0,Homo sapiens,1,,,1-87 tumor cell line
,14864,9,BAO_0000219,Inhibition of 1-lipoxygenase (LOX)in RBL cells,12166,,,CHEMBL615380,Expert,10116.0,,D,,B,168,,,Rattus norvegicus,1,,,
,16474,9,BAO_0000357,Inhibitory activity against soybean 1-lipoxygenase (SLO),100171,,,CHEMBL615381,Autocuration,3847.0,,D,,B,169,,,Glycine max,1,,,
,16474,9,BAO_0000357,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,100171,,,CHEMBL615382,Autocuration,3847.0,,D,,B,170,,,Glycine max,1,,,
,16474,9,BAO_0000357,% inhibition against soybean 1-lipoxygenase (SLO),100171,,,CHEMBL615383,Autocuration,3847.0,,D,,B,171,,,Glycine max,1,,,
,16474,9,BAO_0000357,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,100171,,,CHEMBL615384,Autocuration,3847.0,,D,,B,172,,,Glycine max,1,,,
,3094,9,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,100171,,,CHEMBL615385,Autocuration,3847.0,,D,,B,173,,,Glycine max,1,,,
,3094,9,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,100171,,,CHEMBL615386,Autocuration,3847.0,,D,,B,174,,,Glycine max,1,,,
,3094,9,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,100171,,,CHEMBL615387,Autocuration,3847.0,,D,,B,175,,,Glycine max,1,,,
,3094,9,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,100171,,,CHEMBL615388,Autocuration,3847.0,,D,,B,176,,,Glycine max,1,,,
,3094,9,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,100171,,,CHEMBL615214,Autocuration,3847.0,,D,,B,177,,,Glycine max,1,,,
,3094,9,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,100171,,,CHEMBL827087,Autocuration,3847.0,,D,,B,178,,,Glycine max,1,,,
,3094,9,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,100171,,,CHEMBL615215,Autocuration,3847.0,,D,,B,179,,,Glycine max,1,,,
,3094,9,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,100171,,,CHEMBL615216,Autocuration,3847.0,,D,,B,180,,,Glycine max,1,,,
,3094,9,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,100171,,,CHEMBL615217,Autocuration,3847.0,,D,,B,181,,,Glycine max,1,,,
,3094,9,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,100171,,,CHEMBL615218,Autocuration,3847.0,,D,,B,182,,,Glycine max,1,,,
,3094,9,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,100171,,,CHEMBL615219,Autocuration,3847.0,,D,,B,183,,,Glycine max,1,,,
,10413,0,BAO_0000019,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,22226,,,CHEMBL615220,Autocuration,10090.0,,U,,B,184,,,Mus musculus,1,,,
,16929,1,BAO_0000219,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),80049,,,CHEMBL615221,Intermediate,10090.0,,N,,F,185,,294.0,Mus musculus,1,,,C3H 10T1/2
,1229,0,BAO_0000019,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,22226,,,CHEMBL615222,Intermediate,,,U,,F,186,,,,1,,,
,16587,8,BAO_0000357,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),11489,,,CHEMBL615223,Autocuration,,,H,,B,187,,,,1,,,
,16587,8,BAO_0000357,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),11862,,,CHEMBL615224,Autocuration,,,H,,B,188,,,,1,,,
,16587,8,BAO_0000357,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,11862,,,CHEMBL615225,Autocuration,,,H,,B,189,,,,1,,,
,16587,8,BAO_0000357,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,11489,,,CHEMBL615226,Autocuration,,,H,,B,190,,,,1,,,
,16587,8,BAO_0000357,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,11862,,,CHEMBL615227,Autocuration,,,H,,B,191,,,,1,,,
,8058,9,BAO_0000019,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,12347,,,CHEMBL615228,Expert,9913.0,,D,,F,192,,,Bos taurus,1,,,
,9065,9,BAO_0000357,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,100120,,,CHEMBL615229,Expert,10116.0,,D,,B,193,,,Rattus norvegicus,1,,,
,8865,9,BAO_0000357,Inhibition of 11 beta-hydroxylase from rat adrenal gland,100120,,Adrenal gland,CHEMBL615230,Expert,10116.0,,D,,B,194,,,Rattus norvegicus,1,,2369.0,
,9066,9,BAO_0000357,Inhibition of rat adrenal 11-beta-hydroxylase,100120,,,CHEMBL615231,Expert,10116.0,,D,,B,195,,,Rattus norvegicus,1,,,
,8394,9,BAO_0000357,Inhibition of rat adrenal 11-beta-hydroxylase,100120,,,CHEMBL884520,Expert,10116.0,,D,,B,196,,,Rattus norvegicus,1,,,
,8394,9,BAO_0000357,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,100120,,,CHEMBL615232,Expert,10116.0,,D,,B,197,,,Rattus norvegicus,1,,,
,6431,8,BAO_0000019,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,10328,,,CHEMBL615233,Autocuration,,,H,,B,198,,,,1,,,
,6431,8,BAO_0000357,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,11490,,,CHEMBL827088,Autocuration,,,H,,B,199,,,,1,,,
,6431,8,BAO_0000357,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,11490,,,CHEMBL615234,Autocuration,,,H,,B,200,,,,1,,,
,9295,8,BAO_0000019,Compound was tested for the percent of inhibition against 12-LO at 10 uM,11134,,,CHEMBL615235,Autocuration,,,H,,F,201,,,,1,,,
,10193,8,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,12052,,,CHEMBL615236,Autocuration,,,H,,B,202,,,,1,,,
,13622,8,BAO_0000019,Compound was tested in vitro for inhibition of 12-LO human platelet,11134,,,CHEMBL615237,Autocuration,,,H,,B,203,,,,1,,,
,12079,8,BAO_0000019,Inhibitory concentration against human platelet 12-lipoxygenase,11134,,,CHEMBL615238,Autocuration,,,H,,F,204,,,,1,,,
,13622,8,BAO_0000019,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,11134,,,CHEMBL615239,Autocuration,,,H,,B,205,,,,1,,,
,12079,9,BAO_0000019,Inhibitory concentration against human platelet 12-lipoxygenase,11134,,,CHEMBL615240,Autocuration,9606.0,,D,,F,206,,,Homo sapiens,1,,,
,13500,8,BAO_0000019,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,11835,,,CHEMBL615241,Expert,,,H,,B,207,,,,1,,,
,13723,8,BAO_0000357,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,11601,,,CHEMBL615242,Expert,,,H,,B,208,,,,1,,,
,16474,8,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),11134,,,CHEMBL615243,Autocuration,,,H,,B,209,,,,1,,,
,1630,8,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase,11134,,,CHEMBL615244,Autocuration,,,H,,B,210,,,,1,,,
,167,8,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,11134,,,CHEMBL615245,Autocuration,,,H,,B,211,,,,1,,,
,16474,8,BAO_0000019,% inhibition against human platelet 12-lipoxygenase (12-HLO),11134,,,CHEMBL615246,Autocuration,,,H,,B,212,,,,1,,,
,167,8,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,11134,,,CHEMBL615247,Autocuration,,,H,,B,213,,,,1,,,
,16474,8,BAO_0000019,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,11134,,,CHEMBL615248,Autocuration,,,H,,B,214,,,,1,,,
,10091,8,BAO_0000357,Inhibitory activity towards porcine 12-lipoxygenase,11601,,,CHEMBL615249,Autocuration,,,H,,B,215,,,,1,,,
,11966,8,BAO_0000357,Tested for inhibition against porcine 12-LO,11601,,,CHEMBL615250,Autocuration,,,H,,B,216,,,,1,,,
,951,8,BAO_0000019,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,12052,,,CHEMBL615251,Autocuration,,,H,,B,217,,,,1,,,
,10997,8,BAO_0000019,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,12052,,,CHEMBL615252,Autocuration,,,H,,B,218,,,,1,,,
,10193,8,BAO_0000019,In vitro inhibition of rat platelet 12-lipoxygenase,12052,,,CHEMBL828340,Expert,,,H,,B,219,,,,1,,,
,10193,8,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,12052,,,CHEMBL615253,Autocuration,,,H,,B,220,,,,1,,,
,10193,8,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,12052,,,CHEMBL615254,Autocuration,,,H,,B,221,,,,1,,,
,10193,8,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,12052,,,CHEMBL615255,Autocuration,,,H,,B,222,,,,1,,,
,10193,8,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,12052,,,CHEMBL615256,Autocuration,,,H,,B,223,,,,1,,,
,10193,8,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase,12052,,,CHEMBL615257,Autocuration,,,H,,B,224,,,,1,,,
,11087,8,BAO_0000019,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,12052,,,CHEMBL615258,Autocuration,,,H,,B,225,,,,1,,,
,15569,1,BAO_0000219,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,80007,,,CHEMBL615259,Intermediate,9606.0,,N,,F,226,,621.0,Homo sapiens,1,,,41M
,12989,1,BAO_0000219,In vitro antitumor activity against 41M cell line.,80007,,,CHEMBL615260,Expert,9606.0,,N,,F,227,,621.0,Homo sapiens,1,,,41M
,16745,1,BAO_0000219,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,80007,,,CHEMBL615261,Intermediate,9606.0,,N,,F,228,,621.0,Homo sapiens,1,,,41M
,15569,1,BAO_0000219,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,80007,,,CHEMBL615262,Intermediate,9606.0,,N,,F,229,,621.0,Homo sapiens,1,,,41M
,12989,1,BAO_0000219,In vitro antitumor activity against 41McisR cell line.,80007,,,CHEMBL615263,Expert,9606.0,,N,,F,230,,621.0,Homo sapiens,1,,,41M
,12989,1,BAO_0000219,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,80007,,,CHEMBL838393,Expert,9606.0,,N,,F,231,,621.0,Homo sapiens,1,,,41M
,16745,1,BAO_0000219,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,80007,,,CHEMBL615264,Intermediate,9606.0,,N,,F,232,,621.0,Homo sapiens,1,,,41M
,6210,9,BAO_0000357,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),84,,,CHEMBL615265,Expert,9606.0,,D,,B,233,,,Homo sapiens,1,,,
,6210,9,BAO_0000357,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),68,,,CHEMBL615266,Expert,9606.0,,D,,B,234,,,Homo sapiens,1,,,
,6226,8,BAO_0000357,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),68,,,CHEMBL615267,Expert,,,H,,B,235,,,,1,,,
,17855,8,BAO_0000357,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,10201,,,CHEMBL615268,Expert,,,H,,B,236,,,,1,,,
,17855,8,BAO_0000357,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,10201,,,CHEMBL615269,Expert,,,H,,B,237,,,,1,,,
,17855,8,BAO_0000357,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,10201,,,CHEMBL615270,Expert,,,H,,B,238,,,,1,,,
,10413,8,BAO_0000357,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",12220,,,CHEMBL615271,Autocuration,,,H,,B,239,,,,1,,,
,10413,8,BAO_0000357,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",11303,,,CHEMBL615272,Autocuration,562.0,,H,,B,240,,,Escherichia coli,1,,,
,10413,8,BAO_0000357,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",11303,,,CHEMBL615103,Autocuration,562.0,,H,,B,241,,,Escherichia coli,1,,,
,10413,8,BAO_0000357,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",11303,,,CHEMBL615104,Autocuration,562.0,,H,,B,242,,,Escherichia coli,1,,,
,10413,8,BAO_0000357,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",12220,,,CHEMBL615105,Autocuration,,,H,,B,243,,,,1,,,
,10413,8,BAO_0000357,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",12220,,,CHEMBL872866,Autocuration,,,H,,B,244,,,,1,,,
,7587,8,BAO_0000357,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",11303,,,CHEMBL615106,Autocuration,9823.0,,H,,B,245,,,Sus scrofa,1,,,
,7587,8,BAO_0000019,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",11303,,,CHEMBL615107,Autocuration,9823.0,,H,,B,246,,,Sus scrofa,1,,,
,7587,8,BAO_0000357,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",11303,,,CHEMBL615108,Autocuration,9823.0,,H,,B,247,,,Sus scrofa,1,,,
,7587,8,BAO_0000357,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",11303,,,CHEMBL615109,Autocuration,9823.0,,H,,B,248,,,Sus scrofa,1,,,
