data_noleggio,cliente_id,data_pagamento,data_restituzione,ppersonale_id,ammontare,npersonale_id,pagamento_id,inventario_id,noleggio_id
2005-08-23 14:42:07,431,2005-08-23 14:42:07,2005-08-27 15:00:07,1,2.99,2,11640,1885,15809
2005-07-27 00:47:40,132,2005-07-27 00:47:40,2005-07-31 04:32:40,1,1.99,2,3575,3645,6978
2005-07-09 08:28:23,330,2005-07-09 08:28:23,2005-07-16 06:19:23,2,2.99,2,8918,1500,5149
2005-07-27 00:50:30,164,2005-07-27 00:50:30,2005-08-03 23:35:30,1,3.99,1,4461,1127,6980
2005-08-22 01:20:19,62,2005-08-22 01:20:19,2005-08-29 03:06:19,2,4.99,2,1706,3155,14821
2005-06-19 02:08:39,67,2005-06-19 02:08:39,2005-06-26 20:25:39,1,3.99,1,1826,1446,2542
2005-07-09 22:31:45,360,2005-07-09 22:31:45,2005-07-12 03:53:45,2,2.99,1,9717,3003,5456
2006-02-14 15:16:03,560,2006-02-14 15:16:03,,2,0.0,2,15020,2752,14425
2005-08-22 20:52:12,331,2005-08-22 20:52:12,2005-08-26 00:36:12,1,2.99,2,8956,1660,15339
2005-07-12 21:23:59,599,2005-07-12 21:23:59,2005-07-19 20:47:59,2,2.99,2,16039,2935,6895
2005-06-20 07:10:09,16,2005-06-20 07:10:09,2005-06-26 08:14:09,1,7.99,2,425,3970,2960
2005-08-18 07:48:05,367,2005-08-18 07:48:05,2005-08-20 05:16:05,2,0.99,2,9934,3131,12362
2005-08-19 19:51:00,564,2005-08-19 19:51:00,2005-08-20 20:26:00,2,0.99,1,15120,4349,13324
2005-05-26 16:07:38,303,2005-05-26 16:07:38,2005-06-01 14:20:38,1,0.99,1,8217,2276,265
2005-08-19 00:16:54,44,2005-08-19 00:16:54,2005-08-26 02:00:54,1,6.99,1,1225,1281,12790
2005-07-28 15:36:48,377,2005-07-28 15:36:48,2005-08-06 20:04:48,2,10.99,1,10214,4129,8018
2005-07-11 17:01:52,357,2005-07-11 17:01:52,2005-07-19 15:11:52,1,8.99,1,9647,3235,6288
2005-07-11 16:19:01,92,2005-07-11 16:19:01,2005-07-18 21:00:01,2,6.99,2,2518,4023,6277
2005-07-09 05:01:58,254,2005-07-09 05:01:58,2005-07-18 08:17:58,1,3.99,2,6848,94,5072
2005-07-27 04:47:33,373,2005-07-27 04:47:33,2005-07-31 04:07:33,1,0.99,2,10098,867,7094
2005-07-07 02:48:00,397,2005-07-07 02:48:00,2005-07-07 22:46:00,1,0.99,1,10744,500,4036
2005-07-27 09:23:33,309,2005-07-27 09:23:33,2005-08-03 13:14:33,2,5.99,2,8394,802,7214
2005-06-17 13:46:52,486,2005-06-17 13:46:52,2005-06-18 15:42:52,1,4.99,2,13117,100,2036
2005-07-28 08:40:46,212,2005-07-28 08:40:46,2005-07-30 14:22:46,2,2.99,1,5761,1710,7828
2005-06-19 16:56:31,506,2005-06-19 16:56:31,2005-06-27 12:02:31,1,9.99,2,13636,946,2755
2005-07-28 10:37:20,526,2005-07-28 10:37:20,2005-08-02 05:08:20,2,2.99,1,14161,447,7883
2005-07-10 02:26:49,156,2005-07-10 02:26:49,2005-07-11 07:13:49,2,4.99,1,4243,3251,5534
2005-06-19 16:55:59,267,2005-06-19 16:55:59,2005-06-26 18:11:59,2,4.99,1,7218,1761,2754
2005-07-06 00:11:28,270,2005-07-06 00:11:28,2005-07-10 20:32:28,1,3.99,2,7310,2219,3501
2005-07-10 04:55:45,138,2005-07-10 04:55:45,2005-07-18 03:10:45,1,1.99,2,3727,3713,5600
2005-07-07 20:05:36,559,2005-07-07 20:05:36,2005-07-16 23:58:36,1,7.99,1,14969,1591,4370
2005-06-18 15:22:51,293,2005-06-18 15:22:51,2005-06-22 20:01:51,1,4.99,1,7928,1361,2386
2005-08-02 08:03:02,18,2005-08-02 08:03:02,2005-08-03 11:34:02,2,4.99,1,486,3095,11094
2005-08-01 08:53:04,316,2005-08-01 08:53:04,2005-08-09 06:39:04,1,7.99,2,8576,4217,10438
2005-07-31 03:58:31,69,2005-07-31 03:58:31,2005-08-04 07:34:31,1,2.99,2,1880,2142,9612
2005-08-02 01:54:34,266,2005-08-02 01:54:34,2005-08-10 04:04:34,2,5.99,2,7193,2428,10910
2005-07-08 09:48:03,434,2005-07-08 09:48:03,2005-07-17 13:17:03,2,6.99,1,11700,4210,4654
2005-08-17 00:45:41,264,2005-08-17 00:45:41,2005-08-19 06:03:41,1,2.99,1,7146,2064,11539
2005-08-01 13:06:03,214,2005-08-01 13:06:03,2005-08-09 08:39:03,1,3.99,2,5817,1885,10563
2005-05-25 17:46:33,310,2005-05-25 17:46:33,2005-05-27 15:20:33,2,0.99,1,8412,4281,104
2005-08-01 08:51:04,1,2005-08-01 08:51:04,2005-08-10 12:12:04,2,4.99,1,22,14,10437
2005-07-10 00:54:46,102,2005-07-10 00:54:46,2005-07-16 05:10:46,2,5.99,1,2749,1142,5509
2005-06-21 16:59:49,444,2005-06-21 16:59:49,2005-06-27 17:19:49,2,5.99,1,11976,3540,3415
2005-07-29 10:26:56,546,2005-07-29 10:26:56,2005-08-02 13:23:56,1,4.99,2,14673,3045,8532
2005-08-01 20:59:58,565,2005-08-01 20:59:58,2005-08-10 20:33:58,2,10.99,2,15142,1598,10776
2005-08-01 04:37:19,394,2005-08-01 04:37:19,2005-08-05 03:18:19,1,4.99,2,10685,3120,10319
2005-07-07 20:58:03,210,2005-07-07 20:58:03,2005-07-16 20:05:03,2,7.99,2,5696,3150,4388
2005-08-22 19:16:04,219,2005-08-22 19:16:04,2005-08-31 21:05:04,1,4.99,1,5946,1688,15283
2005-08-20 22:03:18,105,2005-08-20 22:03:18,2005-08-25 02:57:18,2,0.99,2,2846,3475,14048
2005-07-12 16:06:00,381,2005-07-12 16:06:00,2005-07-14 21:57:00,2,2.99,2,10321,4503,6778
2005-07-08 03:43:22,26,2005-07-08 03:43:22,2005-07-15 08:44:22,1,3.99,1,699,220,4536
2005-07-09 16:02:54,107,2005-07-09 16:02:54,2005-07-18 10:44:54,2,4.99,1,2883,986,5311
2005-06-16 10:11:46,296,2005-06-16 10:11:46,2005-06-20 13:51:46,2,4.99,1,8021,1182,1659
2005-07-30 12:46:40,259,2005-07-30 12:46:40,2005-08-08 14:58:40,2,6.99,1,6994,4165,9205
2005-06-19 00:29:00,446,2005-06-19 00:29:00,2005-06-28 04:36:00,2,6.99,1,12030,4181,2520
2005-07-30 02:28:38,202,2005-07-30 02:28:38,2005-08-02 01:43:38,2,0.99,2,5483,1107,8930
2005-08-19 09:14:31,142,2005-08-19 09:14:31,2005-08-20 11:16:31,1,0.99,1,3849,809,13044
2005-08-01 23:47:54,441,2005-08-01 23:47:54,2005-08-08 01:10:54,1,1.99,1,11907,2277,10846
2005-07-06 07:32:42,24,2005-07-06 07:32:42,2005-07-12 09:37:42,2,7.99,1,638,3564,3649
2005-07-08 00:21:29,30,2005-07-08 00:21:29,2005-07-11 18:48:29,2,2.99,2,823,263,4471
2005-08-22 05:12:24,284,2005-08-22 05:12:24,2005-08-26 08:20:24,1,4.99,2,7704,3724,14921
2005-07-07 04:13:35,70,2005-07-07 04:13:35,2005-07-10 23:58:35,1,0.99,2,1894,62,4061
2005-08-20 12:16:38,53,2005-08-20 12:16:38,2005-08-25 07:29:38,2,2.99,1,1476,2523,13789
2005-08-18 07:40:52,19,2005-08-18 07:40:52,2005-08-22 02:51:52,2,2.99,1,508,166,12357
2005-08-21 16:32:32,32,2005-08-21 16:32:32,2005-08-30 12:03:32,2,5.99,2,906,955,14570
2005-07-10 14:08:49,44,2005-07-10 14:08:49,2005-07-19 18:29:49,1,8.99,1,1215,1075,5787
2005-06-15 12:27:19,416,2005-06-15 12:27:19,2005-06-21 16:57:19,1,4.99,1,11243,2393,1343
2006-02-14 15:16:03,180,2006-02-14 15:16:03,,1,4.99,2,4913,2799,12901
2005-07-31 21:16:31,143,2005-07-31 21:16:31,2005-08-03 02:32:31,1,0.99,1,3872,1209,10118
2005-07-06 10:53:34,173,2005-07-06 10:53:34,2005-07-07 13:43:34,2,0.99,2,4696,1677,3717
2005-05-26 16:19:46,322,2005-05-26 16:19:46,2005-05-27 15:59:46,1,4.99,2,8696,3501,269
2005-07-27 07:36:56,562,2005-07-27 07:36:56,2005-08-02 03:46:56,2,3.99,1,15060,1375,7166
2005-06-18 18:45:11,593,2005-06-18 18:45:11,2005-06-20 00:42:11,1,4.99,1,15877,3148,2441
2005-08-19 18:10:19,180,2005-08-19 18:10:19,2005-08-23 16:09:19,1,2.99,2,4907,2602,13283
2005-08-18 06:41:30,404,2005-08-18 06:41:30,2005-08-26 02:49:30,1,5.99,1,10931,1844,12325
2005-08-18 10:47:57,561,2005-08-18 10:47:57,2005-08-26 07:11:57,2,2.99,2,15043,2163,12441
2005-08-01 04:22:49,240,2005-08-01 04:22:49,2005-08-09 04:39:49,1,7.99,2,6492,588,10308
2005-07-11 07:07:09,304,2005-07-11 07:07:09,2005-07-14 07:32:09,2,0.99,2,8256,3798,6107
2005-08-01 04:12:08,144,2005-08-01 04:12:08,2005-08-01 22:12:08,1,0.99,2,3905,1043,10302
2005-07-30 23:45:23,179,2005-07-30 23:45:23,2005-08-01 00:33:23,2,4.99,2,4878,3624,9491
2005-07-07 11:32:16,448,2005-07-07 11:32:16,2005-07-14 13:07:16,2,2.99,2,12095,1557,4206
2005-08-01 14:58:14,34,2005-08-01 14:58:14,2005-08-02 13:38:14,1,4.99,1,941,2639,10615
2005-07-08 20:21:31,286,2005-07-08 20:21:31,2005-07-11 01:59:31,1,2.99,1,7742,1028,4894
2005-06-16 11:17:22,469,2005-06-16 11:17:22,2005-06-25 15:55:22,1,9.99,2,12656,4441,1680
2005-07-08 15:42:28,489,2005-07-08 15:42:28,2005-07-16 18:29:28,1,3.99,2,13195,673,4774
2005-08-02 21:36:46,268,2005-08-02 21:36:46,2005-08-10 01:48:46,2,7.99,1,7265,167,11462
2005-06-20 09:17:05,163,2005-06-20 09:17:05,2005-06-29 04:41:05,1,6.99,1,4426,1290,2994
2005-08-21 09:14:28,112,2005-08-21 09:14:28,2005-08-24 05:05:28,1,0.99,1,3024,861,14358
2006-02-14 15:16:03,155,2006-02-14 15:16:03,,1,0.0,1,4235,643,12352
2005-08-22 11:11:51,133,2005-08-22 11:11:51,2005-08-23 13:09:51,2,0.99,1,3611,927,15080
2005-07-27 20:19:08,303,2005-07-27 20:19:08,2005-07-28 18:32:08,2,2.99,2,8229,3229,7502
2005-07-28 21:29:46,366,2005-07-28 21:29:46,2005-08-06 22:29:46,2,4.99,1,9899,4086,8169
2005-07-10 06:43:43,50,2005-07-10 06:43:43,2005-07-15 06:33:43,2,4.99,1,1368,3568,5641
2005-07-06 21:16:32,149,2005-07-06 21:16:32,2005-07-11 03:12:32,1,6.99,2,4067,3627,3939
2005-08-17 02:36:04,383,2005-08-17 02:36:04,2005-08-19 00:31:04,1,2.99,1,10387,720,11592
2005-06-18 02:29:10,166,2005-06-18 02:29:10,2005-06-22 02:02:10,1,3.99,1,4490,4114,2211
2005-08-20 21:48:38,145,2005-08-20 21:48:38,2005-08-29 02:56:38,2,5.99,1,3947,1422,14044
2005-07-30 01:08:06,406,2005-07-30 01:08:06,2005-07-30 21:47:06,1,0.99,2,10993,4546,8903
2005-05-31 06:57:04,312,2005-05-31 06:57:04,2005-06-02 11:32:04,2,4.99,2,8457,3913,1049
2005-08-20 19:12:30,473,2005-08-20 19:12:30,2005-08-29 22:04:30,2,4.99,1,12805,2183,13984
2005-08-23 13:46:00,425,2005-08-23 13:46:00,2005-08-30 11:49:00,2,6.99,2,11504,126,15784
2005-07-07 17:59:24,373,2005-07-07 17:59:24,2005-07-16 17:10:24,1,7.99,2,10093,3728,4325
2005-08-18 07:15:13,507,2005-08-18 07:15:13,2005-08-27 11:07:13,1,4.99,1,13683,448,12343
2005-07-29 03:08:47,566,2005-07-29 03:08:47,2005-08-06 07:49:47,2,1.99,2,15171,3916,8305
2005-08-23 15:41:20,482,2005-08-23 15:41:20,2005-08-27 15:47:20,1,5.99,2,13034,4077,15849
2005-08-23 17:28:03,172,2005-08-23 17:28:03,2005-08-30 18:36:03,1,3.99,1,4687,4500,15902
2005-08-19 03:22:55,210,2005-08-19 03:22:55,2005-08-24 22:00:55,1,4.99,1,5711,3556,12879
2005-08-18 18:06:53,145,2005-08-18 18:06:53,2005-08-19 17:36:53,1,2.99,1,3942,4005,12637
2005-07-11 21:17:40,566,2005-07-11 21:17:40,2005-07-14 20:53:40,2,2.99,1,15165,4550,6365
2005-07-11 20:04:43,78,2005-07-11 20:04:43,2005-07-18 14:35:43,1,4.99,2,2123,3074,6344
2005-07-09 10:52:53,551,2005-07-09 10:52:53,2005-07-16 12:41:53,1,1.99,2,14788,2453,5201
2005-07-28 10:27:46,125,2005-07-28 10:27:46,2005-07-31 07:48:46,2,0.99,1,3365,1969,7879
2005-08-23 00:30:26,505,2005-08-23 00:30:26,2005-08-28 06:29:26,1,4.99,1,13624,1527,15436
2005-08-17 02:53:14,350,2005-08-17 02:53:14,2005-08-26 02:05:14,2,6.99,1,9478,466,11595
2005-07-29 01:29:51,346,2005-07-29 01:29:51,2005-08-03 21:56:51,2,5.99,2,9349,70,8272
2005-07-31 22:40:31,393,2005-07-31 22:40:31,2005-08-08 18:25:31,1,1.99,2,10660,1626,10158
2005-07-30 03:36:31,525,2005-07-30 03:36:31,2005-08-01 23:46:31,1,4.99,2,14127,391,8960
2005-08-16 23:27:36,19,2005-08-16 23:27:36,2005-08-25 01:34:36,2,8.99,2,505,2688,11508
2005-07-27 23:23:36,32,2005-07-27 23:23:36,2005-08-04 00:16:36,1,5.99,1,895,1569,7589
2005-07-08 15:28:20,482,2005-07-08 15:28:20,2005-07-09 11:46:20,1,4.99,1,13014,2787,4768
2005-08-18 23:29:00,575,2005-08-18 23:29:00,2005-08-26 20:57:00,2,5.99,2,15417,1654,12770
2005-05-26 08:01:54,345,2005-05-26 08:01:54,2005-05-27 06:26:54,1,0.99,1,9313,1717,206
2005-07-09 17:27:05,197,2005-07-09 17:27:05,2005-07-10 15:51:05,2,0.99,2,5335,159,5344
2005-08-01 18:34:59,560,2005-08-01 18:34:59,2005-08-09 23:44:59,1,4.99,2,15009,2802,10702
2005-07-30 18:37:24,302,2005-07-30 18:37:24,2005-08-07 23:34:24,2,2.99,2,8203,712,9358
2005-06-19 09:20:56,327,2005-06-19 09:20:56,2005-06-27 10:09:56,2,3.99,2,8832,2736,2637
2005-08-23 07:03:19,461,2005-08-23 07:03:19,2005-08-31 07:50:19,2,7.99,2,12467,307,15613
2005-06-20 15:22:32,377,2005-06-20 15:22:32,2005-06-24 11:08:32,1,1.99,1,10204,118,3080
2005-08-21 18:29:13,33,2005-08-21 18:29:13,2005-08-26 20:48:13,1,0.99,2,924,901,14623
2005-07-11 19:06:01,542,2005-07-11 19:06:01,2005-07-18 18:25:01,2,5.99,2,14584,4556,6325
2005-07-30 18:00:53,522,2005-07-30 18:00:53,2005-08-01 16:05:53,1,4.99,1,14063,1006,9335
2005-08-20 04:08:39,569,2005-08-20 04:08:39,2005-08-28 07:11:39,2,9.99,2,15255,2648,13554
2005-07-26 23:47:31,98,2005-07-26 23:47:31,2005-07-31 22:17:31,2,2.99,1,2648,3348,6951
2005-07-12 22:30:15,23,2005-07-12 22:30:15,2005-07-20 03:20:15,2,5.99,1,614,3048,6917
2005-07-30 07:49:56,141,2005-07-30 07:49:56,2005-08-05 06:25:56,2,7.99,2,3811,2185,9073
2005-07-31 01:19:02,310,2005-07-31 01:19:02,2005-08-02 19:38:02,1,2.99,1,8426,2547,9536
2005-07-07 14:43:51,393,2005-07-07 14:43:51,2005-07-15 18:04:51,2,2.99,2,10648,1167,4275
2005-07-12 01:16:40,303,2005-07-12 01:16:40,2005-07-20 00:53:40,1,4.99,1,8227,3100,6464
2005-05-26 20:35:19,468,2005-05-26 20:35:19,2005-06-04 02:31:19,2,6.99,2,12613,3878,296
2005-08-02 03:28:21,111,2005-08-02 03:28:21,2005-08-09 01:41:21,1,4.99,1,2990,3218,10952
2005-07-05 23:33:40,397,2005-07-05 23:33:40,2005-07-15 02:15:40,1,5.99,2,10743,2936,3489
2005-08-23 16:17:09,328,2005-08-23 16:17:09,2005-08-28 16:10:09,1,0.99,2,8874,2783,15863
2005-08-21 19:39:43,244,2005-08-21 19:39:43,2005-08-26 22:39:43,2,0.99,2,6618,477,14657
2005-06-15 17:54:50,312,2005-06-15 17:54:50,2005-06-17 19:44:50,2,0.99,2,8459,1208,1419
2005-08-23 18:23:24,75,2005-08-23 18:23:24,2005-09-01 23:43:24,2,5.99,2,2058,2086,15928
2005-06-16 07:53:47,339,2005-06-16 07:53:47,2005-06-22 13:03:47,2,4.99,1,9157,4375,1629
2005-08-19 03:54:34,586,2005-08-19 03:54:34,2005-08-23 08:14:34,1,0.99,2,15703,1555,12898
2005-06-20 16:26:14,280,2005-06-20 16:26:14,2005-06-23 14:46:14,2,0.99,1,7587,4337,3097
2005-08-20 23:42:46,37,2005-08-20 23:42:46,2005-08-24 20:06:46,1,0.99,1,1029,900,14084
2005-07-30 04:51:25,382,2005-07-30 04:51:25,2005-08-01 01:04:25,1,4.99,1,10356,1891,8993
2005-08-18 03:19:29,474,2005-08-18 03:19:29,2005-08-23 07:39:29,1,4.99,2,12831,1190,12236
2005-06-17 05:18:32,538,2005-06-17 05:18:32,2005-06-20 10:01:32,1,4.99,2,14481,4136,1912
2005-05-26 04:21:46,196,2005-05-26 04:21:46,2005-06-04 07:09:46,2,5.99,2,5282,1489,178
2005-08-19 22:22:01,113,2005-08-19 22:22:01,2005-08-22 18:16:01,2,2.99,1,3055,3031,13406
2005-08-02 05:19:51,480,2005-08-02 05:19:51,2005-08-09 00:36:51,2,0.99,2,12971,4140,11017
2005-08-17 05:56:27,306,2005-08-17 05:56:27,2005-08-24 08:50:27,2,6.99,2,8316,582,11674
2005-06-19 20:30:21,260,2005-06-19 20:30:21,2005-06-26 17:58:21,1,7.99,1,7019,3566,2823
2005-08-17 21:58:19,298,2005-08-17 21:58:19,2005-08-20 22:10:19,2,0.99,1,8098,4278,12076
2005-05-26 13:06:05,543,2005-05-26 13:06:05,2005-06-03 17:28:05,1,6.99,2,14595,1721,243
2005-05-26 06:41:48,270,2005-05-26 06:41:48,2005-05-30 06:21:48,1,1.99,2,7304,3900,193
2005-06-16 18:12:54,525,2005-06-16 18:12:54,2005-06-24 19:55:54,2,2.99,1,14118,1269,1772
2005-08-01 14:03:38,521,2005-08-01 14:03:38,2005-08-08 19:59:38,1,2.99,2,14031,3000,10587
2005-05-25 09:21:29,368,2005-05-25 09:21:29,2005-06-03 11:31:29,1,5.99,1,9940,79,64
2005-07-08 18:28:13,237,2005-07-08 18:28:13,2005-07-09 21:17:13,1,4.99,2,6393,4057,4844
2005-07-31 00:50:54,299,2005-07-31 00:50:54,2005-08-04 20:05:54,1,2.99,1,8125,1306,9520
2005-08-01 00:28:38,196,2005-08-01 00:28:38,2005-08-06 02:23:38,1,4.99,1,5307,1131,10191
2005-08-19 02:03:26,305,2005-08-19 02:03:26,2005-08-25 07:39:26,2,0.99,2,8290,286,12846
2005-05-26 01:51:48,182,2005-05-26 01:51:48,2005-05-27 05:42:48,2,0.99,1,4948,2941,161
2005-07-30 15:13:45,82,2005-07-30 15:13:45,2005-08-05 10:25:45,2,3.99,2,2233,3734,9277
2005-06-17 15:56:43,55,2005-06-17 15:56:43,2005-06-20 21:37:43,2,2.99,2,1517,1749,2062
2005-06-15 10:39:05,190,2005-06-15 10:39:05,2005-06-18 05:25:05,1,2.99,1,5151,4296,1319
2005-07-08 10:13:08,581,2005-07-08 10:13:08,2005-07-16 07:52:08,1,5.99,1,15570,3494,4669
2005-07-07 14:18:41,553,2005-07-07 14:18:41,2005-07-08 14:58:41,1,4.99,1,14837,3927,4257
2005-05-25 21:48:41,222,2005-05-25 21:48:41,2005-06-02 18:28:41,1,4.99,1,6004,2272,134
2005-08-21 09:31:44,244,2005-08-21 09:31:44,2005-08-26 03:54:44,1,0.99,2,6617,870,14367
2005-08-19 00:44:10,250,2005-08-19 00:44:10,2005-08-22 22:30:10,1,0.99,2,6752,1340,12810
2005-07-30 08:46:09,4,2005-07-30 08:46:09,2005-08-05 10:34:09,1,5.99,1,95,4117,9100
2005-08-20 10:31:01,35,2005-08-20 10:31:01,2005-08-26 05:00:01,1,2.99,1,980,1813,13735
2005-08-20 07:52:34,67,2005-08-20 07:52:34,2005-08-23 08:58:34,1,2.99,2,1840,2548,13652
2005-07-11 19:17:21,295,2005-07-11 19:17:21,2005-07-18 18:35:21,2,3.99,2,7998,1356,6331
2005-06-21 19:36:15,46,2005-06-21 19:36:15,2005-06-23 14:54:15,2,4.99,2,1265,1529,3439
2005-07-30 13:25:37,406,2005-07-30 13:25:37,2005-08-01 15:13:37,2,0.99,2,10995,2260,9224
2005-08-02 09:08:59,329,2005-08-02 09:08:59,2005-08-09 07:50:59,1,2.99,2,8899,684,11130
2005-06-17 06:24:30,462,2005-06-17 06:24:30,2005-06-25 03:39:30,2,9.99,2,12471,3509,1926
2005-07-27 19:36:15,365,2005-07-27 19:36:15,2005-08-05 14:14:15,1,7.99,1,9867,554,7488
2005-06-16 20:13:03,275,2005-06-16 20:13:03,2005-06-22 22:56:03,2,3.99,1,7438,3435,1797
2005-07-12 12:22:13,525,2005-07-12 12:22:13,2005-07-16 07:44:13,1,1.99,1,14123,1568,6689
2005-07-27 18:51:54,240,2005-07-27 18:51:54,2005-08-03 23:27:54,1,8.99,2,6487,3869,7467
2005-06-20 08:25:16,548,2005-06-20 08:25:16,2005-06-23 05:42:16,2,0.99,1,14714,4364,2978
2005-07-07 08:58:23,594,2005-07-07 08:58:23,2005-07-14 03:16:23,1,3.99,2,15913,191,4154
2005-08-22 01:18:37,52,2005-08-22 01:18:37,2005-08-23 19:44:37,2,2.99,1,1449,1409,14820
2005-07-12 05:08:16,188,2005-07-12 05:08:16,2005-07-14 04:09:16,2,4.99,1,5110,1282,6555
2005-06-18 23:43:58,476,2005-06-18 23:43:58,2005-06-20 19:26:58,2,4.99,2,12867,4322,2508
2005-06-20 15:53:59,111,2005-06-20 15:53:59,2005-06-27 10:54:59,2,2.99,2,2978,1305,3087
2005-06-18 15:51:25,76,2005-06-18 15:51:25,2005-06-24 15:52:25,2,1.99,1,2067,2895,2397
2005-06-17 09:22:22,337,2005-06-17 09:22:22,2005-06-21 05:31:22,2,4.99,2,9100,4450,1969
2005-06-18 15:49:48,31,2005-06-18 15:49:48,2005-06-27 20:31:48,1,7.99,2,856,1986,2396
2005-07-07 07:16:19,469,2005-07-07 07:16:19,2005-07-10 05:23:19,2,0.99,1,12660,2707,4123
2005-07-27 21:02:02,191,2005-07-27 21:02:02,2005-07-28 18:18:02,1,2.99,1,5189,3875,7520
2005-07-28 05:23:36,395,2005-07-28 05:23:36,2005-08-01 02:20:36,1,2.99,2,10705,3613,7740
2005-08-01 09:45:25,534,2005-08-01 09:45:25,2005-08-10 09:08:25,2,5.99,2,14386,4384,10465
2005-06-19 23:08:50,453,2005-06-19 23:08:50,2005-06-26 04:00:50,2,5.99,1,12225,2695,2852
2005-06-16 15:21:47,457,2005-06-16 15:21:47,2005-06-17 14:12:47,2,0.99,1,12332,2951,1727
2005-08-17 21:39:40,389,2005-08-17 21:39:40,2005-08-22 01:12:40,2,4.99,2,10549,631,12069
2005-06-16 01:20:05,182,2005-06-16 01:20:05,2005-06-22 03:59:05,2,3.99,1,4950,1714,1542
2005-07-30 07:13:20,380,2005-07-30 07:13:20,2005-08-03 07:36:20,1,0.99,1,10291,4363,9056
2005-06-18 01:59:16,229,2005-06-18 01:59:16,2005-06-26 23:25:16,1,4.99,2,6161,1085,2200
2005-08-18 23:26:40,504,2005-08-18 23:26:40,2005-08-25 03:03:40,1,1.99,1,13596,926,12769
2005-08-01 06:25:27,307,2005-08-01 06:25:27,2005-08-07 05:44:27,1,0.99,2,8349,4351,10374
2005-07-30 16:27:53,208,2005-07-30 16:27:53,2005-08-07 12:32:53,2,3.99,2,5647,2106,9298
2005-07-07 09:03:51,585,2005-07-07 09:03:51,2005-07-12 09:46:51,2,4.99,2,15670,1259,4156
2005-08-21 09:33:44,392,2005-08-21 09:33:44,2005-08-25 08:56:44,2,0.99,1,10639,1636,14369
2005-08-19 10:19:06,170,2005-08-19 10:19:06,2005-08-20 05:49:06,1,0.99,1,4625,3077,13081
2005-08-20 06:35:30,526,2005-08-20 06:35:30,2005-08-29 09:03:30,1,8.99,1,14175,4059,13617
2005-07-28 11:32:57,360,2005-07-28 11:32:57,2005-08-03 13:30:57,2,3.99,2,9725,3646,7908
2006-02-14 15:16:03,448,2006-02-14 15:16:03,,1,0.0,2,12113,3844,13577
2005-07-29 01:11:00,366,2005-07-29 01:11:00,2005-08-06 00:36:00,2,1.99,1,9900,4249,8260
2005-05-29 23:21:56,417,2005-05-29 23:21:56,2005-06-02 18:40:56,2,4.99,1,11272,2898,833
2005-06-19 14:46:10,200,2005-06-19 14:46:10,2005-06-22 20:17:10,2,4.99,1,5424,140,2717
2005-07-28 11:59:45,36,2005-07-28 11:59:45,2005-08-06 11:19:45,2,6.99,1,994,2138,7919
2005-06-20 20:25:17,390,2005-06-20 20:25:17,2005-06-28 20:22:17,1,5.99,2,10561,615,3147
2005-07-29 23:20:58,545,2005-07-29 23:20:58,2005-08-03 17:28:58,2,2.99,2,14648,2972,8848
2005-07-07 15:47:10,277,2005-07-07 15:47:10,2005-07-15 15:03:10,1,4.99,1,7505,4174,4290
2005-08-23 13:14:15,241,2005-08-23 13:14:15,2005-08-27 14:43:15,1,4.99,2,6533,3492,15767
2005-07-27 22:19:08,80,2005-07-27 22:19:08,2005-07-30 21:31:08,2,0.99,1,2178,550,7558
2005-06-17 23:30:52,201,2005-06-17 23:30:52,2005-06-24 01:56:52,1,3.99,2,5449,1619,2157
2005-08-23 17:57:28,589,2005-08-23 17:57:28,2005-08-29 20:03:28,2,5.99,1,15790,2093,15917
2005-07-29 10:44:54,447,2005-07-29 10:44:54,2005-08-06 14:55:54,1,8.99,2,12069,1012,8537
2005-08-20 16:16:03,87,2005-08-20 16:16:03,2005-08-21 13:29:03,1,0.99,2,2382,3960,13906
2005-08-22 15:30:25,115,2005-08-22 15:30:25,2005-08-31 20:00:25,1,6.99,1,3118,3063,15176
2005-07-29 07:02:55,7,2005-07-29 07:02:55,2005-08-03 12:35:55,2,5.99,1,193,3104,8422
2005-07-27 12:24:12,198,2005-07-27 12:24:12,2005-07-31 15:34:12,1,0.99,1,5369,926,7287
2005-08-17 18:56:05,70,2005-08-17 18:56:05,2005-08-18 23:52:05,1,4.99,1,1903,3868,12003
2005-08-01 03:01:26,181,2005-08-01 03:01:26,2005-08-08 08:03:26,2,4.99,2,4931,3842,10262
2005-08-16 22:54:12,172,2005-08-16 22:54:12,2005-08-24 03:37:12,2,6.99,2,4678,3857,11499
2005-07-08 20:23:15,129,2005-07-08 20:23:15,2005-07-10 15:38:15,1,2.99,1,3481,3006,4896
2005-07-11 23:08:06,560,2005-07-11 23:08:06,2005-07-19 19:57:06,1,4.99,2,14999,1127,6410
2005-08-23 14:31:50,166,2005-08-23 14:31:50,2005-08-27 16:08:50,2,1.99,2,4515,2683,15806
2005-07-27 11:59:20,491,2005-07-27 11:59:20,2005-08-04 12:48:20,2,6.99,1,13248,1350,7281
2005-07-09 03:16:34,405,2005-07-09 03:16:34,2005-07-17 01:13:34,2,7.99,2,10951,2479,5040
2005-07-05 23:47:30,348,2005-07-05 23:47:30,2005-07-11 18:10:30,2,4.99,1,9403,3149,3494
2005-08-20 14:30:26,179,2005-08-20 14:30:26,2005-08-29 17:08:26,2,7.99,1,4886,983,13844
