ss_tp,ss_tx_d,ss_sbclllr_frctn,chmbl_d,ss_rgnsm,dscrptn,vrnt_d,dc_d,rltnshp_tp,cll_d,crtd_b,ss_ctgr,ss_strn,ss_tss,tss_d,ss_cll_tp,src_d,cnfdnc_scr,src_ss_d,b_frmt,ss_d,ss_tst_tp,td
A,10116.0,,CHEMBL627031,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7662,,50597
A,10116.0,,CHEMBL627032,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Lung,2048.0,,1,1,,BAO_0000218,7663,,50597
A,10116.0,,CHEMBL627033,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Muscle tissue,2385.0,,1,1,,BAO_0000218,7664,,50597
A,10116.0,,CHEMBL627034,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,,10130,N,,Intermediate,,,,,,1,1,,BAO_0000218,7665,,50597
A,10116.0,,CHEMBL627035,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Spleen,2106.0,,1,1,,BAO_0000218,7666,,50597
A,10116.0,,CHEMBL627036,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,7667,,50597
A,10116.0,,CHEMBL875340,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7668,,50597
A,10116.0,,CHEMBL627037,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7669,,50597
A,10116.0,,CHEMBL627038,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7670,,50597
A,10116.0,,CHEMBL627039,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7671,,50597
A,10116.0,,CHEMBL627040,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Muscle tissue,2385.0,,1,1,,BAO_0000218,7672,,50597
A,10116.0,,CHEMBL624663,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Spleen,2106.0,,1,1,,BAO_0000218,7673,,50597
A,10116.0,,CHEMBL625963,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,7674,,50597
A,10116.0,,CHEMBL876799,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Brain,955.0,,1,1,,BAO_0000218,7675,,50597
A,10116.0,,CHEMBL626133,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,,10130,N,,Intermediate,,,Lung,2048.0,,1,1,,BAO_0000218,7676,,50597
A,10116.0,,CHEMBL626134,Rattus norvegicus,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,,10130,N,,Intermediate,,,,,,1,1,,BAO_0000218,7677,,50597
A,10116.0,,CHEMBL626135,Rattus norvegicus,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,6295,N,,Intermediate,,,,,,1,1,,BAO_0000218,7678,,50597
A,10116.0,,CHEMBL626136,Rattus norvegicus,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,6296,N,,Intermediate,,,,,,1,1,,BAO_0000218,7679,,50597
A,10116.0,,CHEMBL626137,Rattus norvegicus,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,,6296,N,,Intermediate,,,,,,1,1,,BAO_0000218,7680,,50597
A,10116.0,,CHEMBL626138,Rattus norvegicus,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,6295,N,,Intermediate,,,,,,1,1,,BAO_0000218,7681,,50597
A,10116.0,,CHEMBL626139,Rattus norvegicus,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,6296,N,,Intermediate,,,,,,1,1,,BAO_0000218,7682,,50597
A,10116.0,,CHEMBL626140,Rattus norvegicus,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,,17260,N,,Intermediate,,,,,,1,1,,BAO_0000218,7683,In vivo,50597
A,10116.0,,CHEMBL626141,Rattus norvegicus,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,,17260,N,,Intermediate,,,,,,1,1,,BAO_0000218,7684,In vivo,50597
A,10116.0,,CHEMBL626142,Rattus norvegicus,C24h in rat p.o. at 20 mg/kg concentration,,17686,N,,Intermediate,,,,,,1,1,,BAO_0000218,7685,,50597
A,10116.0,,CHEMBL627930,Rattus norvegicus,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,9866,N,,Intermediate,,,Muscle tissue,2385.0,,1,1,,BAO_0000218,7686,In vivo,50597
A,10116.0,,CHEMBL627931,Rattus norvegicus,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,,9866,N,,Intermediate,,,Muscle tissue,2385.0,,1,1,,BAO_0000218,7687,In vivo,50597
A,10116.0,,CHEMBL627932,Rattus norvegicus,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,,9866,N,,Intermediate,,,Muscle tissue,2385.0,,1,1,,BAO_0000218,7688,In vivo,50597
A,10116.0,,CHEMBL627933,Rattus norvegicus,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,9866,N,,Intermediate,,,Spleen,2106.0,,1,1,,BAO_0000218,7689,In vivo,50597
A,10116.0,,CHEMBL627934,Rattus norvegicus,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,,9866,N,,Intermediate,,,Spleen,2106.0,,1,1,,BAO_0000218,7690,In vivo,50597
A,10116.0,,CHEMBL627935,Rattus norvegicus,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,,9866,N,,Intermediate,,,Spleen,2106.0,,1,1,,BAO_0000218,7691,In vivo,50597
A,10116.0,,CHEMBL627936,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7692,In vivo,50597
A,10116.0,,CHEMBL627937,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7693,In vivo,50597
A,10116.0,,CHEMBL627938,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7694,In vivo,50597
A,10116.0,,CHEMBL627939,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7695,In vivo,50597
A,10116.0,,CHEMBL627940,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7696,In vivo,50597
A,10116.0,,CHEMBL627941,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7697,In vivo,50597
A,10116.0,,CHEMBL876800,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7698,In vivo,50597
A,10116.0,,CHEMBL627942,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7699,In vivo,50597
A,10116.0,,CHEMBL627943,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7700,In vivo,50597
A,10116.0,,CHEMBL627944,Rattus norvegicus,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7701,In vivo,50597
A,10116.0,,CHEMBL627945,Rattus norvegicus,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7702,In vivo,50597
A,10116.0,,CHEMBL628584,Rattus norvegicus,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7703,In vivo,50597
A,10116.0,,CHEMBL628585,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA at 15 min,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7704,In vivo,50597
A,10116.0,,CHEMBL628586,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7705,In vivo,50597
A,10116.0,,CHEMBL628587,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA at 30 min,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7706,In vivo,50597
A,10116.0,,CHEMBL628588,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7707,In vivo,50597
A,10116.0,,CHEMBL628589,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7708,In vivo,50597
A,10116.0,,CHEMBL625304,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7709,In vivo,50597
A,10116.0,,CHEMBL625305,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7710,In vivo,50597
A,10116.0,,CHEMBL625306,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7711,In vivo,50597
A,10116.0,,CHEMBL625307,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7712,In vivo,50597
A,10116.0,,CHEMBL625308,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7713,In vivo,50597
A,10116.0,,CHEMBL627740,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7714,In vivo,50597
A,10116.0,,CHEMBL627741,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7715,In vivo,50597
A,10116.0,,CHEMBL627742,Rattus norvegicus,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7716,In vivo,50597
A,10116.0,,CHEMBL627743,Rattus norvegicus,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7717,In vivo,50597
A,10116.0,,CHEMBL627744,Rattus norvegicus,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,,9866,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,7718,In vivo,50597
A,10116.0,,CHEMBL627745,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7719,In vivo,50597
A,10116.0,,CHEMBL627746,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7720,In vivo,50597
A,10116.0,,CHEMBL627747,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7721,In vivo,50597
A,10116.0,,CHEMBL876810,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7722,In vivo,50597
A,10116.0,,CHEMBL627748,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7723,In vivo,50597
A,10116.0,,CHEMBL627749,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7724,In vivo,50597
A,10116.0,,CHEMBL627750,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7725,In vivo,50597
A,10116.0,,CHEMBL618728,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7726,In vivo,50597
A,10116.0,,CHEMBL618729,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7727,In vivo,50597
A,10116.0,,CHEMBL618730,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA at 15 min,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7728,In vivo,50597
A,10116.0,,CHEMBL618731,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7729,In vivo,50597
A,10116.0,,CHEMBL618732,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA at 30 min,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7730,In vivo,50597
A,10116.0,,CHEMBL618733,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7731,In vivo,50597
A,10116.0,,CHEMBL618734,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7732,In vivo,50597
A,10116.0,,CHEMBL618735,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7733,In vivo,50597
A,10116.0,,CHEMBL876602,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7734,In vivo,50597
A,10116.0,,CHEMBL618736,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7735,In vivo,50597
A,10116.0,,CHEMBL618737,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7736,In vivo,50597
A,10116.0,,CHEMBL618738,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7737,In vivo,50597
A,10116.0,,CHEMBL618739,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7738,In vivo,50597
A,10116.0,,CHEMBL618740,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7739,In vivo,50597
A,10116.0,,CHEMBL618741,Rattus norvegicus,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7740,In vivo,50597
A,10116.0,,CHEMBL618742,Rattus norvegicus,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7741,In vivo,50597
A,10116.0,,CHEMBL618743,Rattus norvegicus,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,,9866,N,,Intermediate,,,Bone,10000001.0,,1,1,,BAO_0000218,7742,In vivo,50597
A,10116.0,,CHEMBL618744,Rattus norvegicus,Half-life from rat plasma at a single oral dose of 25 mg/kg,,17752,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7743,In vivo,50597
A,10116.0,,CHEMBL618745,Rattus norvegicus,Half-life in male rat,,5610,N,,Intermediate,,,,,,1,1,,BAO_0000218,7744,,50597
A,10116.0,,CHEMBL620479,Rattus norvegicus,Half-life in rat after peroral administration at 10 mg/kg concentration,,5939,N,,Intermediate,,,,,,1,1,,BAO_0000218,7745,In vivo,50597
A,10116.0,,CHEMBL620480,Rattus norvegicus,Half-life in rat after peroral administration at 5 mg/kg concentration,,5939,N,,Intermediate,,,,,,1,1,,BAO_0000218,7746,In vivo,50597
A,10116.0,,CHEMBL620481,Rattus norvegicus,Half-life in rat at a dose of 3 mg/kg,,17771,N,,Intermediate,,,,,,1,1,,BAO_0000218,7747,In vivo,50597
A,10116.0,,CHEMBL620482,Rattus norvegicus,Half-life was evaluated in rats,,1974,N,,Intermediate,,,,,,1,1,,BAO_0000218,7748,,50597
A,10116.0,,CHEMBL876603,Rattus norvegicus,Half-life was measured in rat,,4239,N,,Intermediate,,,,,,1,1,,BAO_0000218,7749,,50597
A,10116.0,,CHEMBL620483,Rattus norvegicus,Half-life period for the compound was determined in rats at 50 mg/kg dose,,6681,N,,Intermediate,,,,,,1,1,,BAO_0000218,7750,In vivo,50597
A,10116.0,,CHEMBL620484,Rattus norvegicus,Half-life period in rats after intravenous administration at 5 mg/kg,,17752,N,,Intermediate,,,,,,1,1,,BAO_0000218,7751,In vivo,50597
A,10116.0,,CHEMBL620485,Rattus norvegicus,Half-life period in rat at 10 mg/kg,,6046,N,,Intermediate,,,,,,1,1,,BAO_0000218,7752,In vivo,50597
A,10116.0,,CHEMBL620486,Rattus norvegicus,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",,6685,N,,Intermediate,,,,,,1,1,,BAO_0000218,7753,In vivo,50597
A,10116.0,,CHEMBL620487,Rattus norvegicus,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",,6685,N,,Intermediate,,,,,,1,1,,BAO_0000218,7754,In vivo,50597
A,10116.0,,CHEMBL620488,Rattus norvegicus,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",,6685,N,,Intermediate,,,,,,1,1,,BAO_0000218,7755,In vivo,50597
A,10116.0,,CHEMBL620489,Rattus norvegicus,Half-life time in rat the dose of 2 mg/kg,,4727,N,,Intermediate,,,,,,1,1,,BAO_0000218,7756,In vivo,50597
A,10116.0,,CHEMBL620490,Rattus norvegicus,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,,1088,N,,Intermediate,,,,,,1,1,,BAO_0000218,7757,In vivo,50597
A,10116.0,,CHEMBL620491,Rattus norvegicus,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,,5610,N,,Intermediate,,,,,,1,1,,BAO_0000218,7758,In vivo,50597
A,10116.0,,CHEMBL876604,Rattus norvegicus,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",,3032,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7759,In vivo,50597
A,10116.0,,CHEMBL620492,Rattus norvegicus,Oral half life was determined,,5199,N,,Intermediate,,,,,,1,1,,BAO_0000218,7760,In vivo,50597
A,10116.0,,CHEMBL620493,Rattus norvegicus,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",,14941,N,,Intermediate,,,,,,1,1,,BAO_0000218,7761,In vivo,50597
A,10116.0,,CHEMBL620494,Rattus norvegicus,Pharmacokinetic property (t1/2) in rat,,4408,N,,Intermediate,,,,,,1,1,,BAO_0000218,7762,In vivo,50597
A,10116.0,,CHEMBL620495,Rattus norvegicus,Plasma elimination half-life was determined,,2552,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7763,,50597
A,10116.0,,CHEMBL620496,Rattus norvegicus,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,,5199,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7764,In vivo,50597
