miller2_FiY,miller2_ProjNu,miller2_OrganiT,miller2_MaxiCIDACont,miller2_ParticiDeveloAnGGov,miller2_ICTAAToFoDeve,miller2_ReProg,miller2_OrganiS,miller2_GenEq,miller2_CounReID,miller2_SecPe,miller2_OrgCla,miller2_IndiIs,miller2_ContID,miller2_DisabIs,miller2_IRTCPe,miller2_BraID,miller2_FSTCPe,miller2_OrgaID,miller2_ClimChMiti,miller2_Desert,miller2_YoIss,miller2_AmSp,miller2_CounRegN,miller2_OrgNa,miller2_ClChaAda,miller2_FuCeN,miller2_KnowFDevel,miller2_CFLI,miller2_DiN,miller2_DiID,miller2_TraDevelo,miller2_UntAmProBud,miller2_ProjBrowCoID,miller2_ChiIs,miller2_PBATy,miller2_EnviSust,miller2_Biod,miller2_UrbIs,miller2_ContiN,miller2_CoRePerc,miller2_SeID,miller2_SecN
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,CF,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,17100.0,Central Afr.Rep,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,CF,0,Not PBA,1,0,0,Africa,0.0057,31161,Food crop production
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,CF,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,17100.0,Central Afr.Rep,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,CF,0,Not PBA,1,0,0,Africa,0.0057,31166,Agricultural extension
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,CF,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,17100.0,Central Afr.Rep,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,CF,0,Not PBA,1,0,0,Africa,0.0057,31182,Agricultural research
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,CF,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,17100.0,Central Afr.Rep,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,CF,0,Not PBA,1,0,0,Africa,0.0057,31191,Agricultural services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,CF,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,17100.0,Central Afr.Rep,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,CF,0,Not PBA,1,0,0,Africa,0.0057,31193,Agricultural financial services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,DJ,0.2,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,24000.0,Djibouti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,DJ,0,Not PBA,1,0,0,Africa,0.004,31110,Agricultural policy and administrative management
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,DJ,0.2,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,24000.0,Djibouti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,DJ,0,Not PBA,1,0,0,Africa,0.004,31120,Agricultural development
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,DJ,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Djibouti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,DJ,0,Not PBA,1,0,0,Africa,0.004,31150,Agricultural inputs
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,DJ,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Djibouti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,DJ,0,Not PBA,1,0,0,Africa,0.004,31161,Food crop production
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,DJ,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Djibouti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,DJ,0,Not PBA,1,0,0,Africa,0.004,31166,Agricultural extension
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,DJ,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Djibouti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,DJ,0,Not PBA,1,0,0,Africa,0.004,31182,Agricultural research
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,DJ,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Djibouti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,DJ,0,Not PBA,1,0,0,Africa,0.004,31191,Agricultural services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,DJ,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Djibouti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,DJ,0,Not PBA,1,0,0,Africa,0.004,31193,Agricultural financial services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,ET,0.2,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,1332000.0,Ethiopia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,ET,0,Not PBA,1,0,0,Africa,0.222,31110,Agricultural policy and administrative management
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,ET,0.2,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,1332000.0,Ethiopia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,ET,0,Not PBA,1,0,0,Africa,0.222,31120,Agricultural development
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,ET,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,666000.0,Ethiopia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,ET,0,Not PBA,1,0,0,Africa,0.222,31150,Agricultural inputs
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,ET,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,666000.0,Ethiopia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,ET,0,Not PBA,1,0,0,Africa,0.222,31161,Food crop production
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,ET,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,666000.0,Ethiopia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,ET,0,Not PBA,1,0,0,Africa,0.222,31166,Agricultural extension
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,ET,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,666000.0,Ethiopia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,ET,0,Not PBA,1,0,0,Africa,0.222,31182,Agricultural research
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,ET,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,666000.0,Ethiopia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,ET,0,Not PBA,1,0,0,Africa,0.222,31191,Agricultural services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,ET,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,666000.0,Ethiopia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,ET,0,Not PBA,1,0,0,Africa,0.222,31193,Agricultural financial services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GN,0.2,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,48600.0,Guinea,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GN,0,Not PBA,1,0,0,Africa,0.0081,31110,Agricultural policy and administrative management
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GN,0.2,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,48600.0,Guinea,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GN,0,Not PBA,1,0,0,Africa,0.0081,31120,Agricultural development
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GN,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Guinea,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GN,0,Not PBA,1,0,0,Africa,0.0081,31150,Agricultural inputs
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GN,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Guinea,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GN,0,Not PBA,1,0,0,Africa,0.0081,31161,Food crop production
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GN,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Guinea,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GN,0,Not PBA,1,0,0,Africa,0.0081,31166,Agricultural extension
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GN,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Guinea,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GN,0,Not PBA,1,0,0,Africa,0.0081,31182,Agricultural research
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GN,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Guinea,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GN,0,Not PBA,1,0,0,Africa,0.0081,31191,Agricultural services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GN,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Guinea,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GN,0,Not PBA,1,0,0,Africa,0.0081,31193,Agricultural financial services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GW,0.2,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,24000.0,Guinea-Bissau,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GW,0,Not PBA,1,0,0,Africa,0.004,31110,Agricultural policy and administrative management
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GW,0.2,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,24000.0,Guinea-Bissau,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GW,0,Not PBA,1,0,0,Africa,0.004,31120,Agricultural development
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GW,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Guinea-Bissau,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GW,0,Not PBA,1,0,0,Africa,0.004,31150,Agricultural inputs
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GW,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Guinea-Bissau,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GW,0,Not PBA,1,0,0,Africa,0.004,31161,Food crop production
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GW,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Guinea-Bissau,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GW,0,Not PBA,1,0,0,Africa,0.004,31166,Agricultural extension
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GW,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Guinea-Bissau,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GW,0,Not PBA,1,0,0,Africa,0.004,31182,Agricultural research
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GW,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Guinea-Bissau,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GW,0,Not PBA,1,0,0,Africa,0.004,31191,Agricultural services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,GW,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Guinea-Bissau,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,GW,0,Not PBA,1,0,0,Africa,0.004,31193,Agricultural financial services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HN,0.2,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,48600.0,Honduras,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HN,0,Not PBA,1,0,0,America,0.0081,31110,Agricultural policy and administrative management
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HN,0.2,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,48600.0,Honduras,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HN,0,Not PBA,1,0,0,America,0.0081,31120,Agricultural development
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HN,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Honduras,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HN,0,Not PBA,1,0,0,America,0.0081,31150,Agricultural inputs
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HN,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Honduras,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HN,0,Not PBA,1,0,0,America,0.0081,31161,Food crop production
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HN,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Honduras,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HN,0,Not PBA,1,0,0,America,0.0081,31166,Agricultural extension
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HN,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Honduras,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HN,0,Not PBA,1,0,0,America,0.0081,31182,Agricultural research
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HN,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Honduras,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HN,0,Not PBA,1,0,0,America,0.0081,31191,Agricultural services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HN,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Honduras,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HN,0,Not PBA,1,0,0,America,0.0081,31193,Agricultural financial services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HT,0.2,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,72600.0,Haiti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HT,0,Not PBA,1,0,0,America,0.0121,31110,Agricultural policy and administrative management
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HT,0.2,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,72600.0,Haiti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HT,0,Not PBA,1,0,0,America,0.0121,31120,Agricultural development
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HT,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,36300.0,Haiti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HT,0,Not PBA,1,0,0,America,0.0121,31150,Agricultural inputs
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HT,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,36300.0,Haiti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HT,0,Not PBA,1,0,0,America,0.0121,31161,Food crop production
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HT,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,36300.0,Haiti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HT,0,Not PBA,1,0,0,America,0.0121,31166,Agricultural extension
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HT,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,36300.0,Haiti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HT,0,Not PBA,1,0,0,America,0.0121,31182,Agricultural research
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HT,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,36300.0,Haiti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HT,0,Not PBA,1,0,0,America,0.0121,31191,Agricultural services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,HT,0.1,Multilateral,0,1,0,0.0,B5100,0.1,1001306,0,0,0,36300.0,Haiti,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,HT,0,Not PBA,1,0,0,America,0.0121,31193,Agricultural financial services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KE,0.2,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,266400.0,Kenya,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KE,0,Not PBA,1,0,0,Africa,0.0444,31110,Agricultural policy and administrative management
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KE,0.2,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,266400.0,Kenya,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KE,0,Not PBA,1,0,0,Africa,0.0444,31120,Agricultural development
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KE,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,133200.0,Kenya,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KE,0,Not PBA,1,0,0,Africa,0.0444,31150,Agricultural inputs
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KE,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,133200.0,Kenya,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KE,0,Not PBA,1,0,0,Africa,0.0444,31161,Food crop production
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KE,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,133200.0,Kenya,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KE,0,Not PBA,1,0,0,Africa,0.0444,31166,Agricultural extension
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KE,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,133200.0,Kenya,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KE,0,Not PBA,1,0,0,Africa,0.0444,31182,Agricultural research
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KE,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,133200.0,Kenya,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KE,0,Not PBA,1,0,0,Africa,0.0444,31191,Agricultural services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KE,0.1,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,133200.0,Kenya,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KE,0,Not PBA,1,0,0,Africa,0.0444,31193,Agricultural financial services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KG,0.2,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,48600.0,Kyrgyzstan,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KG,0,Not PBA,1,0,0,Asia,0.0081,31110,Agricultural policy and administrative management
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KG,0.2,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,48600.0,Kyrgyzstan,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KG,0,Not PBA,1,0,0,Asia,0.0081,31120,Agricultural development
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KG,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Kyrgyzstan,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KG,0,Not PBA,1,0,0,Asia,0.0081,31150,Agricultural inputs
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KG,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Kyrgyzstan,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KG,0,Not PBA,1,0,0,Asia,0.0081,31161,Food crop production
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KG,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Kyrgyzstan,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KG,0,Not PBA,1,0,0,Asia,0.0081,31166,Agricultural extension
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KG,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Kyrgyzstan,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KG,0,Not PBA,1,0,0,Asia,0.0081,31182,Agricultural research
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KG,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Kyrgyzstan,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KG,0,Not PBA,1,0,0,Asia,0.0081,31191,Agricultural services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KG,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,24300.0,Kyrgyzstan,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KG,0,Not PBA,1,0,0,Asia,0.0081,31193,Agricultural financial services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KH,0.2,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,24000.0,Cambodia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KH,0,Not PBA,1,0,0,Asia,0.004,31110,Agricultural policy and administrative management
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KH,0.2,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,24000.0,Cambodia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KH,0,Not PBA,1,0,0,Asia,0.004,31120,Agricultural development
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KH,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Cambodia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KH,0,Not PBA,1,0,0,Asia,0.004,31150,Agricultural inputs
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KH,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Cambodia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KH,0,Not PBA,1,0,0,Asia,0.004,31161,Food crop production
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KH,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Cambodia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KH,0,Not PBA,1,0,0,Asia,0.004,31166,Agricultural extension
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KH,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Cambodia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KH,0,Not PBA,1,0,0,Asia,0.004,31182,Agricultural research
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KH,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Cambodia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KH,0,Not PBA,1,0,0,Asia,0.004,31191,Agricultural services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KH,0.1,Multilateral,0,3,0,0.0,B5100,0.1,1001306,0,0,0,12000.0,Cambodia,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KH,0,Not PBA,1,0,0,Asia,0.004,31193,Agricultural financial services
2009/2010,M013185001,Foreign Non-Profit Making,30000000.0,0,0,0,IFI,1,KM,0.2,Multilateral,0,2,0,0.0,B5100,0.1,1001306,0,0,0,4800.0,Comoros,World Bank,0,*World Bank Group,0,0,MED Economic Development,D5430,1,30000000.0,KM,0,Not PBA,1,0,0,Africa,0.0008,31110,Agricultural policy and administrative management
