assays_ss_d,assays_ss_tst_tp,assays_vrnt_d,assays_b_frmt,assays_ss_cll_tp,assays_src_d,assays_crtd_b,assays_src_ss_d,assays_td,assays_cll_d,assays_ss_strn,assays_ss_tss,assays_ss_sbclllr_frctn,assays_rltnshp_tp,assays_cnfdnc_scr,assays_chmbl_d,assays_tss_d
7800,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621332,
7801,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621333,
7802,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621334,
7803,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL621335,
7804,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621336,
7805,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621337,
7806,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621338,
7807,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL875838,
7808,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621339,
7809,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621340,
7810,,,BAO_0000218,,1,Autocuration,,22224,,,,,U,0,CHEMBL621341,
7811,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL621342,
7812,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL621343,
7813,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL621344,
7814,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL621345,
7815,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL621346,
7816,,,BAO_0000218,,1,Autocuration,,22224,,,,,U,0,CHEMBL621347,
7817,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621348,
7818,,,BAO_0000019,,1,Autocuration,,22224,,,Blood,,U,0,CHEMBL621349,178.0
7819,,,BAO_0000019,,1,Autocuration,,22224,,,Blood,,U,0,CHEMBL621350,178.0
7820,,,BAO_0000019,,1,Autocuration,,22224,,,Blood,,U,0,CHEMBL875839,178.0
7821,,,BAO_0000019,,1,Autocuration,,22224,,,Blood,,U,0,CHEMBL620211,178.0
7822,,,BAO_0000019,,1,Autocuration,,22224,,,Blood,,U,0,CHEMBL620212,178.0
7823,,,BAO_0000019,,1,Autocuration,,22224,,,Blood,,U,0,CHEMBL620213,178.0
7824,,,BAO_0000218,,1,Intermediate,,50797,,,Plasma,,N,1,CHEMBL620214,1969.0
7825,,,BAO_0000218,,1,Intermediate,,50797,,,Plasma,,N,1,CHEMBL620215,1969.0
7826,,,BAO_0000218,,1,Intermediate,,50797,,,Plasma,,N,1,CHEMBL620216,1969.0
7827,,,BAO_0000218,,1,Intermediate,,50588,,,Plasma,,N,1,CHEMBL620888,1969.0
7828,,,BAO_0000218,,1,Intermediate,,50588,,,Plasma,,N,1,CHEMBL620889,1969.0
7829,,,BAO_0000019,,1,Autocuration,,22224,,,Plasma,,U,0,CHEMBL620890,1969.0
7830,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL620891,1969.0
7831,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL620892,
7832,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL621079,
7833,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL621080,
7834,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621081,
7835,,,BAO_0000218,,1,Intermediate,,100712,,,,,N,1,CHEMBL621082,
7836,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621083,
7837,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621084,
7838,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621085,
7839,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621086,
7840,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621087,
7841,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL622607,
7842,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL622608,
7843,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL624481,
7844,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL624482,
7845,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL624483,
7846,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL624484,
7847,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL624485,
7848,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624486,
7849,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL624487,
7850,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL624488,
7851,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624489,
7852,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625184,
7853,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625185,
7854,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL875954,
7855,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625186,
7856,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625187,
7857,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625188,
7858,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL625189,
7859,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL625190,
7860,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621733,
7861,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621734,
7862,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621735,
7863,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL621736,1969.0
7864,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL621737,1969.0
7865,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621738,
7866,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622806,
7867,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623519,
7868,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623520,
7869,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623521,
7870,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623522,
7871,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623523,
7872,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623690,
7873,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623691,
7874,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623692,
7875,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623693,
7876,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623694,
7877,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623695,
7878,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623696,
7879,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623697,
7880,In vivo,,BAO_0000218,,1,Intermediate,,22224,,,Plasma,,U,0,CHEMBL623698,1969.0
7881,In vivo,,BAO_0000218,,1,Intermediate,,22224,,,Plasma,,U,0,CHEMBL623699,1969.0
7882,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623700,
7883,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623701,
7884,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL623702,1969.0
7885,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623703,
7886,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623704,
7887,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623705,
7888,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623706,
7889,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623707,
7890,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623708,
7891,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623709,
7892,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623710,
7893,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623711,
7894,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623712,
7895,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623713,
7896,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623714,
7897,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623715,
7898,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623716,
7899,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622980,
7900,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622981,
7901,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622982,
7902,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622983,
7903,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622984,
7904,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622985,
7905,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL623631,1969.0
7906,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623632,
7907,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL623633,1969.0
7908,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL623634,1969.0
7909,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623635,
7910,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621195,
7911,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621196,
7912,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL875287,
7913,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621197,
7914,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL621198,1969.0
7915,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL621199,1969.0
7916,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621200,
7917,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621201,
7918,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621202,
7919,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621203,
7920,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621204,
7921,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621205,948.0
7922,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621206,948.0
7923,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621207,948.0
7924,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621208,948.0
7925,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621209,948.0
7926,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL876484,948.0
7927,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621210,948.0
7928,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621211,948.0
7929,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621212,948.0
7930,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621213,948.0
7931,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621214,948.0
7932,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621215,948.0
7933,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621216,948.0
7934,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621217,948.0
7935,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621218,948.0
7936,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621219,948.0
7937,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621220,948.0
7938,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621221,948.0
7939,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621222,948.0
7940,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621223,948.0
7941,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL876485,948.0
7942,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621224,948.0
7943,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621225,948.0
7944,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL621226,948.0
7945,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL621227,2113.0
7946,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL621228,2113.0
7947,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL621229,2113.0
7948,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL621230,2113.0
7949,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL621231,2113.0
7950,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL621232,2113.0
7951,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL621233,2113.0
7952,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL621234,2113.0
7953,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL621235,2113.0
7954,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL621236,2113.0
7955,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL621237,2113.0
7956,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL876486,2113.0
7957,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Intestine,,N,1,CHEMBL622436,160.0
7958,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Intestine,,N,1,CHEMBL622437,160.0
7959,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Intestine,,N,1,CHEMBL622438,160.0
7960,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622439,2107.0
7961,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622440,2107.0
7962,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622441,2107.0
7963,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622442,2107.0
7964,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622443,2107.0
7965,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622444,2107.0
7966,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622445,2107.0
7967,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622446,2107.0
7968,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622447,2107.0
7969,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622448,2107.0
7970,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622449,2107.0
7971,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622450,2107.0
7972,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622451,2107.0
7973,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622452,2107.0
7974,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622453,2107.0
7975,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622454,2107.0
7976,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622455,2107.0
7977,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL876024,2107.0
7978,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622456,
7979,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622457,
7980,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622458,
7981,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622459,
7982,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL873343,
7983,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622460,
7984,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622461,1969.0
7985,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622462,1969.0
7986,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622463,
7987,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622464,
7988,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622465,
7989,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622466,
7990,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622467,
7991,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622468,1969.0
7992,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL876025,1969.0
7993,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622469,1969.0
7994,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622470,1969.0
7995,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622471,
7996,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622472,1969.0
7997,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622473,1969.0
7998,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL624282,1969.0
7999,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL624283,1969.0
8000,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL624284,1969.0
8001,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL624285,1969.0
8002,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624286,
8003,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624287,
8004,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624288,
8005,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL624289,1969.0
8006,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL873344,1969.0
8007,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL619623,
8008,In vivo,,BAO_0000218,,1,Expert,,50597,,,,,N,1,CHEMBL621399,
8009,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621400,
8010,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621401,
8011,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621402,
8012,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621403,
8013,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621121,
8014,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL872525,
8015,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621122,
8016,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621123,
8017,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621124,
8018,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621125,
8019,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621126,
8020,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621127,
8021,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621128,
8022,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618263,
8023,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618264,
8024,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618265,
8025,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL618266,1969.0
8026,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618267,
8027,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL618450,1088.0
8028,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL618451,1088.0
8029,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618452,
8030,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL618453,1088.0
8031,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL618454,1088.0
8032,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL618455,1088.0
8033,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618456,
8034,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618457,
8035,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618458,
8036,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618459,
8037,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL876733,
8038,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL618460,
8039,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618461,
8040,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL618462,
8041,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618463,
8042,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618464,
8043,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618465,
8044,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618466,
8045,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618467,
8046,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL618468,
8047,,,BAO_0000218,,1,Intermediate,,50588,,,Plasma,,N,1,CHEMBL618469,1969.0
8048,,,BAO_0000218,,1,Intermediate,,50588,,,Plasma,,N,1,CHEMBL618470,1969.0
8049,,,BAO_0000218,,1,Autocuration,,22224,,,,,U,0,CHEMBL618471,
8050,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL618472,
8051,,,BAO_0000218,,1,Autocuration,,22224,,,,,U,0,CHEMBL618473,
8052,,,BAO_0000218,,1,Intermediate,,50506,,,,,N,1,CHEMBL621699,
8053,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621700,
8054,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL621701,
8055,,,BAO_0000218,,1,Intermediate,,50506,,,,,N,1,CHEMBL621702,
8056,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621703,
8057,,,BAO_0000218,,1,Intermediate,,50588,,,,,N,1,CHEMBL621704,
8058,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624259,
8059,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624260,
8060,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624430,
8061,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624431,
8062,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624432,
8063,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624433,
8064,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624434,
8065,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624435,
8066,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL618570,
8067,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL618571,
8068,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL618572,
8069,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL618573,
8070,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL619267,
8071,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL619431,
8072,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL619432,
8073,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL619433,
8074,,,BAO_0000218,,1,Autocuration,,22224,,,Plasma,,U,0,CHEMBL619434,1969.0
8075,,,BAO_0000218,,1,Intermediate,,50594,,,Serum,,N,1,CHEMBL619435,1977.0
8076,,,BAO_0000019,,1,Autocuration,,22224,,,Plasma,,U,0,CHEMBL619436,1969.0
8077,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL619437,
8078,,,BAO_0000218,,1,Autocuration,,22224,,,,,U,0,CHEMBL619438,
8079,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL619439,
8080,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL619440,
8081,,,BAO_0000218,,1,Autocuration,,22224,,,,,U,0,CHEMBL619441,
8082,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL619442,
