assays_ASSI,assays_ASSUBCFRA,assays_ASTTY,assays_BAFO,assays_TISI,assays_CEI,assays_ASCTY,assays_T,assays_RELT,assays_CONFISC,assays_CUB,assays_SI,assays_SASSI,assays_CHI,assays_VARI
7825,,,BAO_0000218,1969.0,,,50797,N,1,Intermediate,1,,CHEMBL620215,
7826,,,BAO_0000218,1969.0,,,50797,N,1,Intermediate,1,,CHEMBL620216,
7827,,,BAO_0000218,1969.0,,,50588,N,1,Intermediate,1,,CHEMBL620888,
7828,,,BAO_0000218,1969.0,,,50588,N,1,Intermediate,1,,CHEMBL620889,
7829,,,BAO_0000019,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL620890,
7830,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL620891,
7831,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL620892,
7832,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL621079,
7833,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL621080,
7834,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL621081,
7835,,,BAO_0000218,,,,100712,N,1,Intermediate,1,,CHEMBL621082,
7836,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621083,
7837,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL621084,
7838,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL621085,
7839,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL621086,
7840,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL621087,
7841,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL622607,
7842,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL622608,
7843,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL624481,
7844,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL624482,
7845,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL624483,
7846,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL624484,
7847,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL624485,
7848,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624486,
7849,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL624487,
7850,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL624488,
7851,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624489,
7852,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625184,
7853,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL625185,
7854,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL875954,
7855,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL625186,
7856,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL625187,
7857,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL625188,
7858,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL625189,
7859,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL625190,
7860,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621733,
7861,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621734,
7862,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621735,
7863,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL621736,
7864,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL621737,
7865,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621738,
7866,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622806,
7867,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623519,
7868,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623520,
7869,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623521,
7870,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623522,
7871,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623523,
7872,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623690,
7873,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623691,
7874,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623692,
7875,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623693,
7876,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623694,
7877,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623695,
7878,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623696,
7879,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623697,
7880,,In vivo,BAO_0000218,1969.0,,,22224,U,0,Intermediate,1,,CHEMBL623698,
7881,,In vivo,BAO_0000218,1969.0,,,22224,U,0,Intermediate,1,,CHEMBL623699,
7882,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623700,
7883,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623701,
7884,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL623702,
7885,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623703,
7886,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623704,
7887,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623705,
7888,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623706,
7889,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623707,
7890,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623708,
7891,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623709,
7892,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623710,
7893,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623711,
7894,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623712,
7895,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623713,
7896,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623714,
7897,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623715,
7898,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623716,
7899,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622980,
7900,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622981,
7901,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622982,
7902,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622983,
7903,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622984,
7904,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622985,
7905,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL623631,
7906,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623632,
7907,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL623633,
7908,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL623634,
7909,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623635,
7910,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621195,
7911,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621196,
7912,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL875287,
7913,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621197,
7914,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL621198,
7915,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL621199,
7916,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621200,
7917,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621201,
7918,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621202,
7919,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621203,
7920,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621204,
7921,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621205,
7922,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621206,
7923,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621207,
7924,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621208,
7925,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621209,
7926,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL876484,
7927,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621210,
7928,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621211,
7929,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621212,
7930,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621213,
7931,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621214,
7932,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621215,
7933,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621216,
7934,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621217,
7935,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621218,
7936,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621219,
7937,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621220,
7938,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621221,
7939,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621222,
7940,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621223,
7941,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL876485,
7942,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621224,
7943,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621225,
7944,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL621226,
7945,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL621227,
7946,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL621228,
7947,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL621229,
7948,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL621230,
7949,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL621231,
7950,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL621232,
7951,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL621233,
7952,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL621234,
7953,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL621235,
7954,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL621236,
7955,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL621237,
7956,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL876486,
7957,,In vivo,BAO_0000218,160.0,,,50597,N,1,Intermediate,1,,CHEMBL622436,
7958,,In vivo,BAO_0000218,160.0,,,50597,N,1,Intermediate,1,,CHEMBL622437,
7959,,In vivo,BAO_0000218,160.0,,,50597,N,1,Intermediate,1,,CHEMBL622438,
7960,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622439,
7961,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622440,
7962,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622441,
7963,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622442,
7964,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622443,
7965,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622444,
7966,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622445,
7967,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622446,
7968,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622447,
7969,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622448,
7970,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622449,
7971,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622450,
7972,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622451,
7973,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622452,
7974,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622453,
7975,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622454,
7976,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622455,
7977,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL876024,
7978,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622456,
7979,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622457,
7980,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622458,
7981,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622459,
7982,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL873343,
7983,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622460,
7984,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL622461,
7985,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL622462,
7986,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622463,
7987,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622464,
7988,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622465,
7989,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622466,
7990,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622467,
7991,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL622468,
7992,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL876025,
7993,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL622469,
7994,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL622470,
7995,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622471,
7996,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL622472,
7997,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL622473,
7998,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL624282,
7999,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL624283,
8000,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL624284,
8001,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL624285,
8002,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624286,
8003,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624287,
8004,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624288,
8005,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL624289,
8006,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL873344,
8007,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL619623,
8008,,In vivo,BAO_0000218,,,,50597,N,1,Expert,1,,CHEMBL621399,
8009,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621400,
8010,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621401,
8011,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621402,
8012,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621403,
8013,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621121,
8014,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL872525,
8015,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621122,
8016,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621123,
8017,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621124,
8018,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621125,
8019,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621126,
8020,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621127,
8021,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621128,
8022,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618263,
8023,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618264,
8024,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618265,
8025,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL618266,
8026,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618267,
8027,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL618450,
8028,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL618451,
8029,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618452,
8030,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL618453,
8031,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL618454,
8032,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL618455,
8033,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618456,
8034,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618457,
8035,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618458,
8036,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618459,
8037,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL876733,
8038,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL618460,
8039,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618461,
8040,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL618462,
8041,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618463,
8042,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618464,
8043,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618465,
8044,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618466,
8045,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618467,
8046,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618468,
8047,,,BAO_0000218,1969.0,,,50588,N,1,Intermediate,1,,CHEMBL618469,
8048,,,BAO_0000218,1969.0,,,50588,N,1,Intermediate,1,,CHEMBL618470,
8049,,,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL618471,
8050,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL618472,
8051,,,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL618473,
8052,,,BAO_0000218,,,,50506,N,1,Intermediate,1,,CHEMBL621699,
8053,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621700,
8054,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621701,
8055,,,BAO_0000218,,,,50506,N,1,Intermediate,1,,CHEMBL621702,
8056,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL621703,
8057,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL621704,
8058,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624259,
8059,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624260,
8060,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624430,
8061,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624431,
8062,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624432,
8063,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624433,
8064,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624434,
8065,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL624435,
8066,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL618570,
8067,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL618571,
8068,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL618572,
8069,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL618573,
8070,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL619267,
8071,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL619431,
8072,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL619432,
8073,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL619433,
8074,,,BAO_0000218,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL619434,
8075,,,BAO_0000218,1977.0,,,50594,N,1,Intermediate,1,,CHEMBL619435,
8076,,,BAO_0000019,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL619436,
8077,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL619437,
8078,,,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL619438,
8079,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL619439,
8080,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL619440,
8081,,,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL619441,
8082,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL619442,
8083,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL875156,
8084,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL619443,
8085,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL619444,
8086,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL623464,
8087,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL623465,
8088,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623466,
8089,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623467,
8090,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623468,
8091,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622660,
8092,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622661,
8093,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622662,
8094,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622663,
8095,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622664,
8096,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622665,
8097,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622666,
8098,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621615,
8099,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621616,
8100,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621617,
8101,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621618,
8102,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621619,
8103,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621620,
8104,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621786,
8105,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621787,
8106,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621788,
8107,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621789,
8108,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621790,
8109,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL621791,
8110,Microsomes,In vitro,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621792,
8111,Microsomes,In vitro,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621793,
8112,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621794,
8113,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL621795,
8114,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621796,
8115,,In vivo,BAO_0000218,2107.0,401.0,Hepatocyte,50597,N,1,Intermediate,1,,CHEMBL621797,
8116,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621798,
8117,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621799,
8118,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621800,
8119,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621801,
8120,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL621802,
8121,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618596,
8122,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618597,
8123,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618598,
8124,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618599,
8125,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618600,
8126,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618601,
8127,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618602,
