ammontare,personale_id,noleggio_id,pagamento_id,cliente_id,data_pagamento
4.99,2,15744,1645,59,2005-08-23 12:15:51
2.99,1,15361,10303,380,2005-08-22 21:39:45
0.99,2,6673,8709,322,2005-07-12 11:50:56
2.99,2,12609,13135,486,2005-08-18 17:06:22
4.99,2,12106,12554,465,2005-08-17 22:55:32
6.99,1,13,9014,334,2005-05-25 00:22:55
2.99,1,1393,4800,177,2005-06-15 16:12:50
10.99,1,11627,4570,168,2005-08-17 04:25:47
4.99,1,5002,11606,430,2005-07-09 01:17:08
0.99,2,7148,9569,354,2005-07-27 07:04:09
4.99,2,7551,8258,304,2005-07-27 21:59:15
3.99,1,6057,5087,187,2005-07-11 04:03:40
4.99,2,9242,8309,306,2005-07-30 14:03:58
4.99,1,5428,9343,346,2005-07-09 21:12:50
0.99,2,11355,5038,185,2005-08-02 17:37:43
2.99,1,210,10589,391,2005-05-26 08:14:15
3.99,1,6120,7259,268,2005-07-11 07:49:53
0.99,1,3098,13412,498,2005-06-20 16:37:01
0.99,1,7238,3134,116,2005-07-27 10:13:41
2.99,1,8218,15497,578,2005-07-28 23:45:41
1.99,1,9254,917,33,2005-07-30 14:26:11
5.99,2,13336,7839,289,2005-08-19 20:03:22
6.99,1,8577,8860,328,2005-07-29 11:56:30
0.99,1,7497,10486,387,2005-07-27 20:05:27
0.99,1,13376,1119,40,2005-08-19 21:31:45
4.99,1,7029,10539,389,2005-07-27 02:57:43
6.99,1,10410,6689,247,2005-08-01 07:53:29
7.99,1,10794,740,27,2005-08-01 21:51:15
2.99,1,1425,2906,108,2005-06-15 18:13:46
2.99,2,6372,1747,64,2005-07-11 21:35:06
4.99,1,2692,10504,388,2005-06-19 13:08:19
2.99,1,12668,380,14,2005-08-18 19:16:47
7.99,2,13136,1387,50,2005-08-19 12:24:23
3.99,2,11488,1249,45,2005-08-02 22:35:15
5.99,2,773,15074,563,2005-05-29 13:18:05
6.99,1,10278,4201,154,2005-08-01 03:25:27
0.99,1,15831,10854,401,2005-08-23 15:21:19
4.99,1,13864,5827,214,2005-08-20 14:59:55
0.99,1,5694,1575,57,2005-07-10 09:40:38
2.99,2,3460,6354,236,2005-06-21 21:46:56
4.99,2,3518,4522,167,2005-07-06 00:56:03
0.99,1,15863,8874,328,2005-08-23 16:17:09
4.99,2,7108,9598,355,2005-07-27 05:28:32
2.99,1,4490,4383,161,2005-07-08 01:26:32
2.99,1,11576,7943,293,2005-08-17 01:53:20
4.99,2,12060,3430,127,2005-08-17 21:11:57
4.99,1,7032,7289,269,2005-07-27 03:03:09
4.99,2,667,15958,596,2005-05-28 21:49:02
2.99,1,8828,14699,547,2005-07-29 22:32:54
0.99,1,14012,7428,274,2005-08-20 20:42:12
7.99,1,2617,8486,313,2005-06-19 07:48:31
6.99,1,10614,14362,533,2005-08-01 14:57:00
6.99,2,11828,7266,268,2005-08-17 12:48:28
0.99,2,5020,15134,565,2005-07-09 02:07:56
8.99,2,14025,1028,37,2005-08-20 21:19:36
2.99,2,3390,4115,151,2005-06-21 15:10:50
1.99,1,4780,3099,115,2005-07-08 16:06:51
6.99,2,8284,12044,446,2005-07-29 01:56:40
4.99,2,10178,13252,491,2005-07-31 23:43:04
2.99,2,8519,15752,588,2005-07-29 10:09:43
4.99,1,8801,15809,590,2005-07-29 21:25:22
4.99,1,15190,2300,84,2005-08-22 15:57:38
4.99,1,8309,12045,446,2005-07-29 03:22:20
2.99,1,10699,3376,125,2005-08-01 18:24:51
2.99,2,9049,11280,417,2005-07-30 06:57:28
4.99,1,13244,8101,298,2005-08-19 16:43:04
8.99,1,15598,1822,66,2005-08-23 06:23:26
4.99,2,10696,3243,120,2005-08-01 18:18:13
5.99,1,5176,3195,119,2005-07-09 09:39:31
0.99,2,2316,7815,289,2005-06-18 09:04:59
2.99,2,15400,12811,473,2005-08-22 23:13:03
5.99,1,520,4374,161,2005-05-28 03:27:37
6.99,2,14834,7092,262,2005-08-22 01:45:58
0.99,1,10371,8838,327,2005-08-01 06:20:29
3.99,2,425,4949,182,2005-05-27 15:51:30
4.99,2,4991,14535,540,2005-07-09 00:49:03
5.99,1,10840,15893,593,2005-08-01 23:38:34
4.99,2,16025,15261,569,2005-08-23 21:48:54
2.99,2,11065,9660,357,2005-08-02 06:57:55
7.99,1,2609,10372,383,2005-06-19 07:13:12
2.99,1,15356,14528,539,2005-08-22 21:24:19
5.99,2,1704,13167,488,2005-06-16 13:45:56
4.99,2,2606,9838,364,2005-06-19 06:51:32
3.99,2,11927,4853,178,2005-08-17 16:25:03
4.99,1,6964,10924,404,2005-07-27 00:15:04
2.99,2,9929,15112,564,2005-07-31 15:17:24
5.99,1,5009,2747,102,2005-07-09 01:32:17
4.99,1,4014,13743,510,2005-07-07 00:58:54
6.99,2,6364,4350,160,2005-07-11 21:14:48
3.99,2,7206,10099,373,2005-07-27 09:07:05
0.99,1,39,5596,207,2005-05-25 04:51:46
1.99,2,5715,3573,132,2005-07-10 10:48:03
8.99,1,12027,7727,285,2005-08-17 20:01:12
5.99,2,14444,6088,225,2005-08-21 12:07:25
4.99,2,1075,233,9,2005-05-31 10:13:34
0.99,2,8056,15779,589,2005-07-28 17:04:15
0.99,2,472,14206,528,2005-05-27 21:36:15
4.99,2,11672,14042,521,2006-02-14 15:16:03
10.99,1,4668,12988,481,2005-07-08 10:11:45
2.99,1,8621,9674,358,2005-07-29 13:52:42
5.99,2,10465,14386,534,2005-08-01 09:45:25
3.99,2,15751,5416,199,2005-08-23 12:41:07
4.99,2,12364,2297,84,2005-08-18 07:55:09
2.99,1,6080,3101,115,2005-07-11 05:08:11
1.99,1,11124,6731,249,2005-08-02 08:55:25
5.99,1,876,9154,339,2005-05-30 05:41:22
2.99,1,13409,5824,214,2005-08-19 22:36:26
5.99,1,6717,7382,273,2005-07-12 13:35:02
2.99,2,1764,10619,392,2005-06-16 17:51:54
2.99,1,6542,9693,359,2005-07-12 04:53:49
5.99,2,3164,7309,270,2005-06-20 21:29:00
2.99,2,2040,7016,260,2005-06-17 14:18:37
3.99,1,5627,3669,136,2005-07-10 05:51:12
7.99,1,10024,3489,129,2005-07-31 18:26:36
1.99,2,10721,485,18,2005-08-01 19:05:18
5.99,1,13769,1560,56,2005-08-20 11:43:52
1.99,2,8510,13148,487,2005-07-29 09:41:38
0.99,2,12809,592,22,2005-08-19 00:42:24
2.99,1,3707,364,14,2005-07-06 10:21:49
4.99,1,1311,8804,326,2005-06-15 10:11:59
2.99,1,10741,12678,469,2005-08-01 19:52:52
2.99,2,9072,2862,106,2005-07-30 07:45:49
0.99,2,3071,15591,582,2005-06-20 14:20:42
6.99,2,7187,4592,169,2005-07-27 08:27:58
4.99,2,14828,8651,319,2005-08-22 01:34:05
5.99,2,5818,9023,334,2005-07-10 15:51:12
2.99,1,4809,12821,474,2005-07-08 17:03:22
3.99,1,9528,6520,241,2005-07-31 01:05:04
2.99,1,9164,9248,342,2005-07-30 11:24:14
3.99,2,10700,5508,203,2005-08-01 18:26:31
3.99,1,2018,10274,380,2005-06-17 12:35:58
4.99,1,2802,13193,489,2005-06-19 19:18:17
5.99,2,15396,8652,319,2005-08-22 23:07:57
0.99,2,4135,987,36,2005-07-07 08:15:03
2.99,2,14638,5874,216,2005-08-21 19:01:36
4.99,2,5904,14288,531,2005-07-10 20:39:44
8.99,1,512,6221,231,2005-05-28 03:07:50
4.99,2,4702,1546,56,2005-07-08 11:41:36
4.99,2,4497,3837,142,2005-07-08 01:51:32
7.99,1,7419,9519,352,2005-07-27 17:04:15
4.99,1,97,7098,263,2005-05-25 16:34:24
8.99,1,2041,9401,348,2005-06-17 14:19:00
2.99,1,8078,11014,407,2005-07-28 17:54:42
1.99,1,13962,9429,348,2005-08-20 18:18:06
2.99,2,3406,5500,203,2005-06-21 16:00:18
6.99,2,12243,9578,354,2005-08-18 03:38:54
0.99,1,15671,3026,112,2005-08-23 09:08:16
9.99,1,11267,6612,244,2005-08-02 14:09:08
2.99,1,5157,12507,463,2005-07-09 08:52:12
2.99,2,5158,7355,272,2005-07-09 08:53:09
0.99,1,3611,2333,86,2005-07-06 05:37:18
2.99,2,12473,8239,303,2005-08-18 11:59:44
4.99,2,14249,7270,268,2005-08-21 05:38:05
7.99,2,2883,8657,320,2005-06-20 01:29:10
4.99,2,2818,13381,497,2005-06-19 20:05:52
2.99,1,10196,5409,199,2005-08-01 00:34:51
6.99,2,1729,14078,523,2005-06-16 15:29:47
0.99,2,732,12057,447,2005-05-29 07:32:51
4.99,2,3892,14734,549,2005-07-06 18:58:58
2.99,2,7080,12568,466,2005-07-27 04:25:25
2.99,2,3714,7472,276,2005-07-06 10:51:28
8.99,2,3394,7988,295,2005-06-21 15:17:39
2.99,2,15347,13987,519,2005-08-22 21:12:19
2.99,1,14851,4911,180,2005-08-22 02:20:44
2.99,1,1679,6112,227,2005-06-16 11:11:01
6.99,2,2520,12030,446,2005-06-19 00:29:00
7.99,1,6316,14153,526,2005-07-11 18:44:52
4.99,2,9916,11659,432,2005-07-31 14:54:52
2.99,1,1319,5151,190,2005-06-15 10:39:05
2.99,1,10000,15446,576,2005-07-31 17:41:05
7.99,2,8216,6856,254,2005-07-28 23:43:59
0.99,2,8276,12569,466,2005-07-29 01:38:43
0.99,2,8171,8033,296,2005-07-28 21:32:57
4.99,1,3964,822,30,2005-07-06 22:23:02
5.99,1,7648,8423,310,2005-07-28 01:35:33
4.99,2,11040,6034,223,2005-08-02 06:03:22
6.99,1,7205,992,36,2005-07-27 09:06:13
2.99,1,6995,1807,66,2005-07-27 01:12:13
4.99,1,7388,12292,455,2005-07-27 15:54:19
0.99,2,13520,2013,74,2005-08-20 02:41:46
2.99,2,10950,12179,451,2005-08-02 03:25:08
4.99,1,7882,13900,516,2005-07-28 10:33:42
4.99,2,5452,2174,80,2005-07-09 22:23:21
4.99,2,1080,5833,215,2005-05-31 10:55:26
7.99,1,5921,189,7,2005-07-10 21:35:12
2.99,1,13705,12190,451,2005-08-20 09:32:23
7.99,1,11199,15502,578,2005-08-02 11:47:40
4.99,2,9513,8597,317,2005-07-31 00:28:30
2.99,1,4915,4831,178,2005-07-08 21:31:22
0.99,2,9295,2759,102,2005-07-30 16:18:39
2.99,1,2581,12312,456,2005-06-19 04:54:13
6.99,1,15961,5443,200,2005-08-23 19:35:42
0.99,2,11069,97,4,2005-08-02 07:09:34
6.99,1,10832,13157,487,2005-08-01 23:24:53
3.99,2,16021,8536,314,2005-08-23 21:37:59
2.99,1,8745,7940,293,2005-07-29 19:03:05
0.99,1,7400,3600,133,2005-07-27 16:16:37
0.99,1,13407,3555,131,2005-08-19 22:26:26
5.99,2,14730,11859,439,2005-08-21 22:21:11
3.99,1,305,12526,464,2005-05-26 21:22:07
2.99,2,13578,9532,352,2006-02-14 15:16:03
3.99,2,2920,15741,588,2005-06-20 04:12:46
2.99,1,7251,9722,360,2005-07-27 10:44:55
2.99,1,11331,15225,568,2005-08-02 16:49:01
5.99,2,120,9858,365,2005-05-25 19:37:47
0.99,1,6427,3295,122,2005-07-11 23:57:34
2.99,1,15721,4210,154,2005-08-23 11:16:16
0.99,1,4883,15085,563,2005-07-08 19:46:58
0.99,2,11063,12455,461,2005-08-02 06:53:48
2.99,2,5399,1830,67,2005-07-09 19:52:44
5.99,2,8929,12766,472,2005-07-30 02:28:22
3.99,1,5912,9495,351,2005-07-10 20:58:22
0.99,1,13134,5014,184,2005-08-19 12:14:14
0.99,1,11326,14274,530,2005-08-02 16:34:29
6.99,2,2528,8935,331,2005-06-19 01:14:12
6.99,2,1517,4014,148,2005-06-15 23:20:26
0.99,2,6958,8997,333,2005-07-27 00:02:41
6.99,2,6708,2229,82,2005-07-12 13:10:55
2.99,1,9359,13502,501,2005-07-30 18:39:28
10.99,2,14327,12353,457,2005-08-21 08:18:18
2.99,2,3560,15849,592,2005-07-06 02:51:37
2.99,2,4537,12097,448,2005-07-08 03:48:40
2.99,2,951,1621,59,2005-05-30 16:10:35
7.99,2,3246,1125,41,2005-06-21 03:10:01
4.99,1,8184,4353,160,2005-07-28 22:22:35
2.99,1,439,8625,319,2005-05-27 17:54:48
2.99,1,12209,6583,243,2005-08-18 02:27:20
6.99,1,8117,8149,300,2005-07-28 19:20:16
4.99,2,13636,9456,349,2005-08-20 07:20:09
2.99,2,5662,13521,502,2005-07-10 07:59:24
0.99,1,2436,14376,534,2005-06-18 18:13:32
4.99,2,12713,1558,56,2005-08-18 21:07:28
5.99,1,9133,15441,576,2005-07-30 09:59:00
4.99,2,4765,11780,437,2005-07-08 15:08:45
2.99,1,10743,5343,197,2005-08-01 19:55:09
4.99,1,1959,14853,554,2005-06-17 08:54:10
2.99,2,1013,10396,384,2005-05-31 02:37:00
1.99,2,3187,4087,150,2005-06-20 23:06:07
9.99,1,16030,3719,137,2005-08-23 21:56:04
4.99,2,9353,7670,283,2005-07-30 18:30:37
6.99,2,11692,9479,350,2005-08-17 06:52:41
4.99,1,5837,12914,478,2005-07-10 16:57:50
1.99,1,8898,12214,452,2005-07-30 01:02:20
0.99,1,15403,15586,581,2005-08-22 23:18:10
0.99,1,14185,15528,579,2005-08-21 03:28:37
5.99,1,6282,1654,60,2005-07-11 16:46:22
6.99,1,3276,11481,425,2005-06-21 05:35:52
4.99,2,15889,3718,137,2005-08-23 16:57:43
4.99,1,5940,7904,292,2005-07-10 22:31:01
0.99,1,13873,8322,306,2005-08-20 15:11:11
6.99,2,13087,4650,171,2005-08-19 10:33:52
1.99,2,10578,3050,113,2005-08-01 13:48:02
4.99,2,9069,6968,258,2005-07-30 07:39:59
3.99,2,8599,14647,545,2005-07-29 12:58:52
2.99,1,15606,7582,279,2005-08-23 06:50:27
5.99,1,1814,3881,144,2005-06-16 21:15:22
5.99,1,15461,2795,103,2005-08-23 01:13:52
2.99,1,1902,12928,479,2005-06-17 04:35:52
3.99,1,278,5802,214,2005-05-26 17:40:58
8.99,1,4112,14348,533,2005-07-07 06:49:09
4.99,1,4338,15568,581,2005-07-07 18:39:56
2.99,2,6611,7744,286,2005-07-12 08:20:23
2.99,2,34,15984,597,2005-05-25 04:19:28
0.99,2,7072,7026,260,2005-07-27 04:02:33
2.99,2,13917,277,10,2005-08-20 16:43:28
10.99,2,10122,5306,196,2005-07-31 21:29:28
4.99,1,4288,1740,64,2005-07-07 15:38:25
2.99,1,13573,1640,59,2005-08-20 05:10:14
4.99,2,7956,3177,118,2005-07-28 13:32:17
2.99,2,3616,15296,571,2005-07-06 05:52:13
1.99,1,10861,3546,131,2005-08-02 00:12:46
4.99,1,6637,4459,164,2005-07-12 09:57:39
2.99,2,5112,7712,285,2005-07-09 07:04:04
3.99,1,10287,3814,141,2005-08-01 03:37:01
2.99,2,1174,2577,95,2005-06-15 00:12:51
4.99,2,5083,13307,494,2005-07-09 05:30:32
0.99,2,13767,13654,506,2005-08-20 11:43:36
3.99,1,10411,14067,522,2005-08-01 07:56:32
0.99,1,14936,6530,241,2005-08-22 05:51:26
0.99,1,12250,26,1,2005-08-18 03:57:29
5.99,2,5330,11095,410,2005-07-09 16:53:57
0.99,1,10709,11309,418,2005-08-01 18:43:57
4.99,2,8004,10657,393,2005-07-28 15:14:07
2.99,2,13465,15419,575,2005-08-20 00:54:14
0.99,1,15373,383,14,2005-08-22 22:08:11
2.99,2,12853,6265,232,2005-08-19 02:15:32
7.99,2,5408,3891,144,2005-07-09 20:16:51
6.99,1,15166,13602,504,2005-08-22 15:05:37
2.99,2,1804,15265,570,2005-06-16 20:33:15
1.99,1,3792,8462,312,2005-07-06 14:26:38
1.99,2,5878,7333,271,2005-07-10 19:09:57
2.99,2,6129,6014,222,2005-07-11 08:15:09
2.99,2,14303,12860,475,2005-08-21 07:22:43
2.99,1,2368,2666,99,2005-06-18 14:10:27
0.99,1,5252,9051,335,2005-07-09 13:40:44
6.99,1,9657,10870,402,2005-07-31 06:00:41
5.98,2,12116,15019,560,2006-02-14 15:16:03
4.99,2,7417,5814,214,2005-07-27 16:58:33
5.99,1,3533,5572,206,2005-07-06 01:26:44
2.99,2,8226,9959,368,2005-07-29 00:01:04
0.99,1,52,13661,507,2005-05-25 06:51:29
4.99,2,15911,15611,582,2005-08-23 17:44:53
5.99,2,1993,6297,234,2005-06-17 10:59:24
3.99,2,7431,15777,589,2005-07-27 17:27:27
2.99,1,12078,3710,137,2005-08-17 22:00:22
4.99,2,13107,9631,356,2005-08-19 11:13:58
5.99,2,15928,2058,75,2005-08-23 18:23:24
6.99,2,14901,6979,258,2005-08-22 04:31:37
0.99,2,7114,3259,121,2005-07-27 05:42:13
0.99,2,3474,15909,594,2005-07-05 22:59:53
5.99,1,13808,7089,262,2005-08-20 12:55:43
4.99,2,785,1940,72,2005-05-29 15:08:41
2.99,1,5066,4588,169,2005-07-09 04:48:50
6.99,1,10638,3581,132,2005-08-01 15:44:20
4.99,1,9253,4122,151,2005-07-30 14:20:12
4.99,2,1086,14731,549,2005-05-31 11:17:37
3.99,1,2746,15053,562,2005-06-19 16:21:40
3.99,2,10447,6522,241,2005-08-01 09:04:58
8.99,2,2812,5720,211,2005-06-19 19:58:16
0.99,1,2098,7408,274,2005-06-17 18:42:09
5.99,1,4318,8681,321,2005-07-07 17:47:50
4.99,2,3009,7586,280,2005-06-20 10:24:44
2.99,1,6137,1832,67,2005-07-11 08:34:20
3.99,1,7661,6905,256,2005-07-28 02:10:27
6.99,1,15791,12023,445,2005-08-23 14:02:13
4.99,2,1913,3125,116,2005-06-17 05:19:47
8.99,1,1627,12617,468,2005-06-16 07:51:09
0.99,1,14348,13374,496,2005-08-21 08:54:26
2.99,2,12484,8156,300,2005-08-18 12:39:37
4.99,1,7784,13616,505,2005-07-28 07:15:32
4.99,1,2577,1794,66,2005-06-19 04:36:03
6.99,1,5495,6926,257,2005-07-10 00:16:54
4.99,1,3947,8757,324,2005-07-06 21:42:21
4.99,1,8767,12599,467,2005-07-29 19:42:33
4.99,2,13921,1641,59,2005-08-20 16:57:11
2.99,1,3110,8991,333,2005-06-20 17:40:12
6.99,2,12330,15730,587,2005-08-18 06:46:33
2.99,1,1910,5395,199,2005-06-17 05:11:27
4.99,1,13421,9917,366,2006-02-14 15:16:03
4.99,1,2516,2363,87,2005-06-19 00:03:28
0.99,1,12891,10528,388,2006-02-14 15:16:03
0.99,1,9999,14609,543,2005-07-31 17:40:53
2.99,1,7662,14382,534,2005-07-28 02:16:08
0.99,1,13959,3851,142,2005-08-20 18:16:21
4.99,2,4110,13122,486,2005-07-07 06:44:27
4.99,2,11529,99,4,2005-08-17 00:28:01
2.99,1,6191,12964,480,2005-07-11 11:37:52
4.99,2,13358,11858,439,2005-08-19 21:04:20
2.99,1,11901,1902,70,2005-08-17 15:35:47
0.99,2,9044,8643,319,2005-07-30 06:35:21
3.99,1,602,15792,590,2005-05-28 14:15:54
0.99,1,3863,12984,481,2005-07-06 17:40:18
2.99,2,11854,8497,313,2005-08-17 13:42:52
8.99,1,3493,4586,169,2005-07-05 23:46:19
7.99,1,12534,5096,187,2005-08-18 14:04:41
4.99,1,10520,14611,543,2005-08-01 11:45:58
5.99,1,13125,5212,192,2005-08-19 11:57:49
2.99,1,7139,15406,575,2005-07-27 06:52:21
2.99,2,11323,11343,419,2005-08-02 16:29:57
0.99,2,5049,3889,144,2005-07-09 03:54:12
6.99,2,6921,7165,265,2005-07-12 22:39:03
0.99,1,10108,8818,326,2005-07-31 21:02:14
0.0,2,14741,1671,60,2006-02-14 15:16:03
4.99,2,14432,3749,138,2005-08-21 11:36:15
4.99,2,8417,6125,227,2005-07-29 06:53:36
6.99,2,9321,3011,112,2005-07-30 17:19:44
4.99,1,4469,5199,192,2005-07-08 00:18:32
2.99,1,2881,8333,307,2005-06-20 01:26:18
4.99,2,8623,3842,142,2005-07-29 13:55:11
4.99,1,6552,13284,493,2005-07-12 05:05:06
3.99,2,6007,7826,289,2005-07-11 01:43:06
2.99,2,10586,15632,583,2005-08-01 14:00:59
6.99,2,13833,4757,175,2005-08-20 14:00:29
0.99,2,12654,11823,438,2005-08-18 18:56:40
4.99,1,5796,7743,286,2005-07-10 14:42:54
2.99,1,12093,3820,141,2005-08-17 22:28:40
2.99,1,10818,8405,309,2005-08-01 22:52:45
4.99,2,14658,12808,473,2005-08-21 19:41:50
0.99,1,7698,15036,561,2005-07-28 03:44:14
4.99,1,7264,8122,299,2005-07-27 11:18:58
8.99,2,7509,6152,228,2005-07-27 20:37:19
2.99,2,2793,11326,419,2005-06-19 18:52:37
0.99,1,531,15764,589,2005-05-28 05:23:38
3.99,2,2222,257,10,2005-06-18 03:26:23
8.99,2,4866,7534,278,2005-07-08 19:09:59
5.99,2,13778,14527,539,2005-08-20 12:03:44
1.99,1,1248,14619,544,2005-06-15 05:33:52
4.99,1,9240,2523,92,2005-07-30 13:57:54
2.99,2,8326,20,1,2005-07-29 03:58:49
0.99,1,11495,6692,247,2005-08-16 22:51:20
0.99,2,15110,1968,72,2005-08-22 12:16:46
2.99,2,3195,4469,165,2005-06-21 00:02:10
0.99,1,6062,11040,408,2005-07-11 04:11:58
3.99,1,3699,7076,262,2005-07-06 10:11:25
2.99,2,1684,13086,485,2005-06-16 11:57:34
5.99,1,7005,12041,446,2005-07-27 01:38:36
4.99,1,8491,6549,242,2005-07-29 09:02:13
6.99,1,759,4863,179,2005-05-29 10:57:57
0.99,2,9875,11387,421,2005-07-31 13:37:41
3.99,1,3403,7130,264,2005-06-21 15:55:06
5.99,1,6795,6635,245,2005-07-12 16:41:00
5.99,1,2480,8417,310,2005-06-18 21:04:09
7.99,2,7844,5090,187,2005-07-28 09:16:19
1.99,1,2047,5448,201,2005-06-17 14:40:58
0.99,1,13039,10013,370,2005-08-19 08:55:19
1.99,2,3851,11747,436,2005-07-06 16:54:12
2.99,2,9234,3453,128,2005-07-30 13:45:54
3.99,1,9655,11730,435,2005-07-31 05:57:54
5.99,1,3552,6452,239,2005-07-06 02:34:09
3.99,1,4891,1629,59,2005-07-08 20:06:19
7.99,1,45,11743,436,2005-05-25 05:59:39
2.99,2,3001,10647,393,2005-06-20 09:50:16
0.99,2,5737,5909,218,2005-07-10 11:50:04
0.99,2,3174,2881,107,2005-06-20 22:24:00
0.99,1,2984,11721,435,2005-06-20 08:43:44
5.99,1,12966,1885,69,2005-08-19 06:37:48
6.99,1,11771,8771,324,2005-08-17 10:17:09
2.99,1,183,6839,254,2005-05-26 05:01:18
7.99,2,9624,194,7,2005-07-31 04:30:03
5.99,2,14736,3773,139,2005-08-21 22:25:53
0.99,2,7909,5705,210,2005-07-28 11:38:08
3.99,2,6389,7413,274,2005-07-11 22:18:20
2.99,2,8002,12126,449,2005-07-28 15:11:00
3.99,1,11943,1882,69,2005-08-17 17:00:42
5.99,1,3866,11065,409,2005-07-06 17:47:20
2.99,2,5154,9749,361,2005-07-09 08:46:18
0.99,1,6272,6483,240,2005-07-11 16:03:49
7.99,1,13508,11055,408,2005-08-20 02:12:54
0.99,1,2827,605,23,2005-06-19 20:50:01
0.99,1,1731,9299,344,2005-06-16 15:32:12
4.99,2,9377,11386,421,2005-07-30 19:12:18
6.99,1,15140,11214,414,2005-08-22 13:39:20
3.99,1,1998,15051,562,2005-06-17 11:24:57
0.99,2,12511,12077,447,2005-08-18 13:23:19
1.99,2,562,2738,102,2005-05-28 09:01:21
0.99,1,232,6890,256,2005-05-26 11:38:05
0.99,2,1256,12691,470,2005-06-15 06:13:57
2.99,1,12247,6864,254,2005-08-18 03:51:51
0.99,2,13558,15121,564,2005-08-20 04:13:17
0.99,1,4216,12587,467,2005-07-07 12:01:34
6.99,2,7472,2786,103,2005-07-27 19:04:19
9.99,2,8922,12048,446,2005-07-30 02:08:25
3.99,2,14079,9430,348,2005-08-20 23:29:25
9.99,2,15044,11860,439,2005-08-22 09:51:54
0.99,2,10141,222,8,2005-07-31 22:08:29
0.99,2,9576,3938,145,2005-07-31 02:52:59
2.99,1,1322,5883,217,2005-06-15 10:55:09
0.99,1,8724,10071,372,2005-07-29 18:05:21
0.99,1,5226,5908,218,2005-07-09 12:10:44
5.99,2,8404,1778,65,2005-07-29 06:27:01
2.99,2,9193,1879,69,2005-07-30 12:28:42
2.99,1,12678,4939,181,2005-08-18 19:41:27
0.99,1,8983,3900,144,2005-07-30 04:31:08
2.99,2,15912,6184,229,2005-08-23 17:47:40
2.99,2,12861,7783,287,2005-08-19 02:30:24
4.99,1,8083,835,30,2005-07-28 18:09:48
4.99,1,2842,5885,217,2005-06-19 22:34:20
2.99,2,7356,10751,397,2005-07-27 14:47:35
3.99,2,10350,2130,78,2005-08-01 05:30:05
2.99,1,2424,6272,233,2005-06-18 17:35:08
4.99,1,12389,10689,394,2005-08-18 08:48:36
4.99,1,7590,1979,73,2005-07-27 23:24:24
3.99,2,9022,4336,159,2005-07-30 05:34:45
2.99,1,7972,7291,269,2005-07-28 14:07:46
3.99,2,2261,15268,570,2005-06-18 05:46:15
0.99,1,10004,15282,570,2005-07-31 17:51:23
5.99,1,10304,9356,346,2005-08-01 04:14:12
2.99,2,11768,15117,564,2005-08-17 10:02:29
2.99,2,2056,1151,42,2005-06-17 15:27:33
5.99,1,14286,14962,558,2005-08-21 06:53:53
2.99,2,13779,11881,440,2005-08-20 12:03:54
4.99,1,4979,5527,204,2005-07-09 00:24:34
1.99,2,8136,11591,429,2005-07-28 20:05:48
2.99,1,4315,5263,195,2005-07-07 17:40:26
4.99,1,10852,741,27,2005-08-02 00:00:33
6.99,2,8913,10607,391,2005-07-30 01:35:01
2.99,2,2781,5331,197,2005-06-19 18:24:42
8.99,1,1096,7329,271,2005-05-31 13:30:49
2.99,2,9127,8153,300,2005-07-30 09:46:36
0.99,2,907,13630,506,2005-05-30 10:37:27
0.99,2,7851,6823,253,2005-07-28 09:31:58
0.99,1,5673,3153,117,2005-07-10 08:21:54
4.99,2,5584,7824,289,2005-07-10 04:15:25
2.99,1,14090,4577,168,2005-08-21 00:11:16
0.99,1,14555,11882,440,2005-08-21 16:03:02
4.99,2,14523,11687,433,2005-08-21 15:03:45
4.99,2,2266,12200,452,2005-06-18 06:05:02
5.99,1,15972,684,25,2005-08-23 20:00:30
3.99,2,1797,7438,275,2005-06-16 20:13:03
3.99,2,3225,12090,448,2005-06-21 02:16:55
2.99,2,8291,12295,455,2005-07-29 02:28:25
0.99,1,306,14686,547,2005-05-26 21:31:57
0.99,2,13957,4887,179,2005-08-20 18:09:04
5.99,1,1625,1068,39,2005-06-16 07:49:08
0.99,2,12561,10635,392,2005-08-18 14:58:51
4.99,1,3386,5155,190,2005-06-21 14:21:06
0.99,2,5836,8422,310,2005-07-10 16:49:02
0.99,1,8158,12368,458,2005-07-28 21:08:46
2.99,1,1474,5470,202,2005-06-15 20:55:42
4.99,1,4168,3566,132,2005-07-07 09:37:24
0.99,1,2789,13842,514,2005-06-19 18:48:21
3.99,2,16028,3221,119,2005-08-23 21:52:56
1.99,2,8305,15171,566,2005-07-29 03:08:47
0.99,2,7867,8062,297,2005-07-28 10:08:54
2.99,2,6033,8707,322,2005-07-11 02:59:34
0.99,2,13380,12188,451,2005-08-19 21:36:58
6.99,2,15247,6756,250,2005-08-22 17:52:05
2.99,1,7026,13285,493,2005-07-27 02:48:58
2.99,1,6198,12701,470,2005-07-11 12:12:17
4.99,1,4279,9048,335,2005-07-07 15:01:53
5.99,2,12183,9307,344,2005-08-18 01:34:13
6.99,2,6090,6514,241,2005-07-11 05:47:08
7.99,1,7600,2891,107,2005-07-27 23:41:18
2.99,2,9972,13647,506,2005-07-31 16:42:43
0.99,2,1533,3123,116,2005-06-16 00:46:02
3.99,1,3951,6744,250,2005-07-06 21:50:41
9.99,2,8088,9285,343,2005-07-28 18:23:49
1.99,1,2272,16032,599,2005-06-18 06:29:53
2.99,2,2376,12932,479,2005-06-18 14:55:30
