doc_id,cell_id,assay_cell_type,tid,assay_tax_id,assay_category,src_assay_id,bao_format,assay_type,tissue_id,chembl_id,variant_id,assay_subcellular_fraction,curated_by,assay_tissue,src_id,confidence_score,assay_strain,assay_organism,relationship_type,assay_test_type,assay_id,description
11140,,,22226,10116.0,,,BAO_0000218,F,948.0,CHEMBL615361,,,Autocuration,Heart,1,0,,Rattus norvegicus,U,,138,Change in heart rate was expressed in percent at at a dose 0.002 mg/kg iv in anesthetized rat
10543,,,19640,,,,BAO_0000019,F,,CHEMBL615362,,,Autocuration,,1,8,,,H,,139,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates
10543,,,19640,,,,BAO_0000019,F,,CHEMBL615363,,,Expert,,1,8,,,H,,140,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates
10543,,,19640,,,,BAO_0000357,B,,CHEMBL615364,,,Autocuration,,1,8,,,H,,141,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates
10543,,,19640,,,,BAO_0000019,F,,CHEMBL615365,,,Expert,,1,8,,,H,,142,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates
11365,524.0,P338,80360,10090.0,,,BAO_0000219,F,,CHEMBL615366,,,Intermediate,,1,1,,Mus musculus,N,,143,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines
11365,524.0,P338,80360,10090.0,,,BAO_0000219,F,,CHEMBL615367,,,Intermediate,,1,1,,Mus musculus,N,,144,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines
11803,554.0,PBL,80384,9606.0,,,BAO_0000219,F,,CHEMBL615368,,,Intermediate,,1,1,,Homo sapiens,N,,145,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).
11803,,,22226,9940.0,,,BAO_0000019,F,,CHEMBL615369,,,Autocuration,,1,0,,Ovis aries,U,,146,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells
11803,,,22226,9940.0,,,BAO_0000019,F,,CHEMBL615370,,,Autocuration,,1,0,,Ovis aries,U,,147,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.
12278,,,191,,,,BAO_0000357,B,,CHEMBL615673,,,Autocuration,,1,8,,,H,,148,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C)
8249,,,22226,9606.0,,,BAO_0000019,F,,CHEMBL615674,,,Autocuration,,1,0,,Homo sapiens,U,,149,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5
8249,,,22226,9606.0,,,BAO_0000019,F,,CHEMBL615675,,,Autocuration,,1,0,,Homo sapiens,U,,150,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6
8249,635.0,CCRF-CEM,22226,9606.0,,,BAO_0000219,F,,CHEMBL615676,,,Autocuration,,1,0,,Homo sapiens,U,,151,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7
8249,635.0,CCRF-CEM,22226,9606.0,,,BAO_0000219,F,,CHEMBL615677,,,Autocuration,,1,0,,Homo sapiens,U,,152,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4
8249,635.0,CCRF-CEM,22226,9606.0,,,BAO_0000219,F,,CHEMBL615678,,,Autocuration,,1,0,,Homo sapiens,U,,153,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5
8249,635.0,CCRF-CEM,22226,9606.0,,,BAO_0000219,F,,CHEMBL615679,,,Autocuration,,1,0,,Homo sapiens,U,,154,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6
8249,,,22226,9606.0,,,BAO_0000019,F,,CHEMBL615680,,,Autocuration,,1,0,,Homo sapiens,U,,155,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.
8249,,,22226,9606.0,,,BAO_0000019,F,,CHEMBL615681,,,Autocuration,,1,0,,Homo sapiens,U,,156,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4
16992,,,104290,,,,BAO_0000249,B,,CHEMBL857972,,,Autocuration,,1,6,,,H,,157,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain
10543,,,50264,1314.0,,,BAO_0000218,F,,CHEMBL857899,,,Intermediate,,1,1,,Streptococcus pyogenes,N,,158,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse
17833,,,50527,10335.0,,,BAO_0000218,F,,CHEMBL615371,,,Intermediate,,1,1,,Human herpesvirus 3,N,,159,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV)
17290,468.0,HEL,50527,10335.0,,,BAO_0000218,F,,CHEMBL615372,,,Expert,,1,1,,vericilla zoster virus,N,,160,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.
17290,,,50527,10335.0,,,BAO_0000218,F,,CHEMBL615373,,,Intermediate,,1,1,,vericilla zoster virus,N,,161,Antiviral activity against 07/1 strain of VZV; ND: No data
17290,,,50527,10335.0,,,BAO_0000218,F,,CHEMBL615374,,,Intermediate,,1,1,,vericilla zoster virus,N,,162,Antiviral activity against 07/1 strain of VZV; ND=No data
10932,,,50145,561.0,,,BAO_0000218,F,,CHEMBL615375,,,Intermediate,,1,1,,escherichia cloac,N,,163,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)"
9707,,,22226,,,,BAO_0000019,B,,CHEMBL615376,,,Autocuration,,1,0,,,U,,164,Ratio of Ki at A2 to Ki at A1 receptors
2346,,,11143,5476.0,,,BAO_0000249,B,,CHEMBL615377,,,Expert,,1,8,,Candida albicans,H,,165,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay."
2205,,,18077,284593.0,,,BAO_0000357,B,,CHEMBL615378,,,Expert,,1,8,,Candida glabrata CBS 138,H,,166,"Inhibition of 1,3-beta-glucan synthase"
11900,832.0,1-87 tumor cell line,80609,9606.0,,,BAO_0000219,F,,CHEMBL615379,,,Intermediate,,1,1,,Homo sapiens,N,,167,Inhibition of growth of 1-87 human tumor cell line
14864,,,12166,10116.0,,,BAO_0000219,B,,CHEMBL615380,,,Expert,,1,9,,Rattus norvegicus,D,,168,Inhibition of 1-lipoxygenase (LOX)in RBL cells
16474,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615381,,,Autocuration,,1,9,,Glycine max,D,,169,Inhibitory activity against soybean 1-lipoxygenase (SLO)
16474,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615382,,,Autocuration,,1,9,,Glycine max,D,,170,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect
16474,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615383,,,Autocuration,,1,9,,Glycine max,D,,171,% inhibition against soybean 1-lipoxygenase (SLO)
16474,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615384,,,Autocuration,,1,9,,Glycine max,D,,172,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition
3094,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615385,,,Autocuration,,1,9,,Glycine max,D,,173,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90
3094,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615386,,,Autocuration,,1,9,,Glycine max,D,,174,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99
3094,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615387,,,Autocuration,,1,9,,Glycine max,D,,175,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75
3094,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615388,,,Autocuration,,1,9,,Glycine max,D,,176,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65
3094,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615214,,,Autocuration,,1,9,,Glycine max,D,,177,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50
3094,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL827087,,,Autocuration,,1,9,,Glycine max,D,,178,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24
3094,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615215,,,Autocuration,,1,9,,Glycine max,D,,179,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13
3094,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615216,,,Autocuration,,1,9,,Glycine max,D,,180,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11
3094,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615217,,,Autocuration,,1,9,,Glycine max,D,,181,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5
3094,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615218,,,Autocuration,,1,9,,Glycine max,D,,182,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3
3094,,,100171,3847.0,,,BAO_0000357,B,,CHEMBL615219,,,Autocuration,,1,9,,Glycine max,D,,183,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1
10413,,,22226,10090.0,,,BAO_0000019,B,,CHEMBL615220,,,Autocuration,,1,0,,Mus musculus,U,,184,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM
16929,294.0,C3H 10T1/2,80049,10090.0,,,BAO_0000219,F,,CHEMBL615221,,,Intermediate,,1,1,,Mus musculus,N,,185,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity)
1229,,,22226,,,,BAO_0000019,F,,CHEMBL615222,,,Intermediate,,1,0,,,U,,186,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive
16587,,,11489,,,,BAO_0000357,B,,CHEMBL615223,,,Autocuration,,1,8,,,H,,187,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA)
16587,,,11862,,,,BAO_0000357,B,,CHEMBL615224,,,Autocuration,,1,8,,,H,,188,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA)
16587,,,11862,,,,BAO_0000357,B,,CHEMBL615225,,,Autocuration,,1,8,,,H,,189,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).
16587,,,11489,,,,BAO_0000357,B,,CHEMBL615226,,,Autocuration,,1,8,,,H,,190,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2
16587,,,11862,,,,BAO_0000357,B,,CHEMBL615227,,,Autocuration,,1,8,,,H,,191,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition
8058,,,12347,9913.0,,,BAO_0000019,F,,CHEMBL615228,,,Expert,,1,9,,Bos taurus,D,,192,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase
9065,,,100120,10116.0,,,BAO_0000357,B,,CHEMBL615229,,,Expert,,1,9,,Rattus norvegicus,D,,193,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect
8865,,,100120,10116.0,,,BAO_0000357,B,2369.0,CHEMBL615230,,,Expert,Adrenal gland,1,9,,Rattus norvegicus,D,,194,Inhibition of 11 beta-hydroxylase from rat adrenal gland
9066,,,100120,10116.0,,,BAO_0000357,B,,CHEMBL615231,,,Expert,,1,9,,Rattus norvegicus,D,,195,Inhibition of rat adrenal 11-beta-hydroxylase
8394,,,100120,10116.0,,,BAO_0000357,B,,CHEMBL884520,,,Expert,,1,9,,Rattus norvegicus,D,,196,Inhibition of rat adrenal 11-beta-hydroxylase
8394,,,100120,10116.0,,,BAO_0000357,B,,CHEMBL615232,,,Expert,,1,9,,Rattus norvegicus,D,,197,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M
6431,,,10328,,,,BAO_0000019,B,,CHEMBL615233,,,Autocuration,,1,8,,,H,,198,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone
6431,,,11490,,,,BAO_0000357,B,,CHEMBL827088,,,Autocuration,,1,8,,,H,,199,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol
6431,,,11490,,,,BAO_0000357,B,,CHEMBL615234,,,Autocuration,,1,8,,,H,,200,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol
9295,,,11134,,,,BAO_0000019,F,,CHEMBL615235,,,Autocuration,,1,8,,,H,,201,Compound was tested for the percent of inhibition against 12-LO at 10 uM
10193,,,12052,,,,BAO_0000019,B,,CHEMBL615236,,,Autocuration,,1,8,,,H,,202,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM
13622,,,11134,,,,BAO_0000019,B,,CHEMBL615237,,,Autocuration,,1,8,,,H,,203,Compound was tested in vitro for inhibition of 12-LO human platelet
12079,,,11134,,,,BAO_0000019,F,,CHEMBL615238,,,Autocuration,,1,8,,,H,,204,Inhibitory concentration against human platelet 12-lipoxygenase
13622,,,11134,,,,BAO_0000019,B,,CHEMBL615239,,,Autocuration,,1,8,,,H,,205,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet
12079,,,11134,9606.0,,,BAO_0000019,F,,CHEMBL615240,,,Autocuration,,1,9,,Homo sapiens,D,,206,Inhibitory concentration against human platelet 12-lipoxygenase
13500,,,11835,,,,BAO_0000019,B,,CHEMBL615241,,,Expert,,1,8,,,H,,207,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates
13723,,,11601,,,,BAO_0000357,B,,CHEMBL615242,,,Expert,,1,8,,,H,,208,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase
16474,,,11134,,,,BAO_0000019,B,,CHEMBL615243,,,Autocuration,,1,8,,,H,,209,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO)
1630,,,11134,,,,BAO_0000019,B,,CHEMBL615244,,,Autocuration,,1,8,,,H,,210,Inhibitory activity against human platelet 12-lipoxygenase
167,,,11134,,,,BAO_0000019,B,,CHEMBL615245,,,Autocuration,,1,8,,,H,,211,Inhibitory activity against human platelet 12-lipoxygenase was evaluated
16474,,,11134,,,,BAO_0000019,B,,CHEMBL615246,,,Autocuration,,1,8,,,H,,212,% inhibition against human platelet 12-lipoxygenase (12-HLO)
167,,,11134,,,,BAO_0000019,B,,CHEMBL615247,,,Autocuration,,1,8,,,H,,213,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM
16474,,,11134,,,,BAO_0000019,B,,CHEMBL615248,,,Autocuration,,1,8,,,H,,214,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition
10091,,,11601,,,,BAO_0000357,B,,CHEMBL615249,,,Autocuration,,1,8,,,H,,215,Inhibitory activity towards porcine 12-lipoxygenase
11966,,,11601,,,,BAO_0000357,B,,CHEMBL615250,,,Autocuration,,1,8,,,H,,216,Tested for inhibition against porcine 12-LO
951,,,12052,,,,BAO_0000019,B,,CHEMBL615251,,,Autocuration,,1,8,,,H,,217,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect
10997,,,12052,,,,BAO_0000019,B,,CHEMBL615252,,,Autocuration,,1,8,,,H,,218,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma
10193,,,12052,,,,BAO_0000019,B,,CHEMBL828340,,,Expert,,1,8,,,H,,219,In vitro inhibition of rat platelet 12-lipoxygenase
10193,,,12052,,,,BAO_0000019,B,,CHEMBL615253,,,Autocuration,,1,8,,,H,,220,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM
10193,,,12052,,,,BAO_0000019,B,,CHEMBL615254,,,Autocuration,,1,8,,,H,,221,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM
10193,,,12052,,,,BAO_0000019,B,,CHEMBL615255,,,Autocuration,,1,8,,,H,,222,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM
10193,,,12052,,,,BAO_0000019,B,,CHEMBL615256,,,Autocuration,,1,8,,,H,,223,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM
10193,,,12052,,,,BAO_0000019,B,,CHEMBL615257,,,Autocuration,,1,8,,,H,,224,In vitro inhibitory activity against rat platelet 12-lipoxygenase
11087,,,12052,,,,BAO_0000019,B,,CHEMBL615258,,,Autocuration,,1,8,,,H,,225,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM
15569,621.0,41M,80007,9606.0,,,BAO_0000219,F,,CHEMBL615259,,,Intermediate,,1,1,,Homo sapiens,N,,226,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure
12989,621.0,41M,80007,9606.0,,,BAO_0000219,F,,CHEMBL615260,,,Expert,,1,1,,Homo sapiens,N,,227,In vitro antitumor activity against 41M cell line.
16745,621.0,41M,80007,9606.0,,,BAO_0000219,F,,CHEMBL615261,,,Intermediate,,1,1,,Homo sapiens,N,,228,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.
15569,621.0,41M,80007,9606.0,,,BAO_0000219,F,,CHEMBL615262,,,Intermediate,,1,1,,Homo sapiens,N,,229,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure
12989,621.0,41M,80007,9606.0,,,BAO_0000219,F,,CHEMBL615263,,,Expert,,1,1,,Homo sapiens,N,,230,In vitro antitumor activity against 41McisR cell line.
12989,621.0,41M,80007,9606.0,,,BAO_0000219,F,,CHEMBL838393,,,Expert,,1,1,,Homo sapiens,N,,231,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line
16745,621.0,41M,80007,9606.0,,,BAO_0000219,F,,CHEMBL615264,,,Intermediate,,1,1,,Homo sapiens,N,,232,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay
6210,,,84,9606.0,,,BAO_0000357,B,,CHEMBL615265,,,Expert,,1,9,,Homo sapiens,D,,233,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I)
6210,,,68,9606.0,,,BAO_0000357,B,,CHEMBL615266,,,Expert,,1,9,,Homo sapiens,D,,234,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II)
6226,,,68,,,,BAO_0000357,B,,CHEMBL615267,,,Expert,,1,8,,,H,,235,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II)
17855,,,10201,,,,BAO_0000357,B,,CHEMBL615268,,,Expert,,1,8,,,H,,236,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase
17855,,,10201,,,,BAO_0000357,B,,CHEMBL615269,,,Expert,,1,8,,,H,,237,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined
17855,,,10201,,,,BAO_0000357,B,,CHEMBL615270,,,Expert,,1,8,,,H,,238,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase
10413,,,12220,,,,BAO_0000357,B,,CHEMBL615271,,,Autocuration,,1,8,,,H,,239,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM"
10413,,,11303,562.0,,,BAO_0000357,B,,CHEMBL615272,,,Autocuration,,1,8,,Escherichia coli,H,,240,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested"
10413,,,11303,562.0,,,BAO_0000357,B,,CHEMBL615103,,,Autocuration,,1,8,,Escherichia coli,H,,241,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested"
10413,,,11303,562.0,,,BAO_0000357,B,,CHEMBL615104,,,Autocuration,,1,8,,Escherichia coli,H,,242,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested"
10413,,,12220,,,,BAO_0000357,B,,CHEMBL615105,,,Autocuration,,1,8,,,H,,243,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM"
10413,,,12220,,,,BAO_0000357,B,,CHEMBL872866,,,Autocuration,,1,8,,,H,,244,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM"
7587,,,11303,9823.0,,,BAO_0000357,B,,CHEMBL615106,,,Autocuration,,1,8,,Sus scrofa,H,,245,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration"
7587,,,11303,9823.0,,,BAO_0000019,B,,CHEMBL615107,,,Autocuration,,1,8,,Sus scrofa,H,,246,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme."
7587,,,11303,9823.0,,,BAO_0000357,B,,CHEMBL615108,,,Autocuration,,1,8,,Sus scrofa,H,,247,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration"
7587,,,11303,9823.0,,,BAO_0000357,B,,CHEMBL615109,,,Autocuration,,1,8,,Sus scrofa,H,,248,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration"
