assay_test_type,bao_format,assay_tissue,assay_category,assay_id,src_id,src_assay_id,assay_subcellular_fraction,description,tid,assay_type,cell_id,chembl_id,assay_cell_type,doc_id,assay_tax_id,curated_by,assay_strain,variant_id,confidence_score,relationship_type,assay_organism,tissue_id
,BAO_0000019,,,139,1,,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,19640,F,,CHEMBL615362,,10543,,Autocuration,,,8,H,,
,BAO_0000019,,,140,1,,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,19640,F,,CHEMBL615363,,10543,,Expert,,,8,H,,
,BAO_0000357,,,141,1,,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,19640,B,,CHEMBL615364,,10543,,Autocuration,,,8,H,,
,BAO_0000019,,,142,1,,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,19640,F,,CHEMBL615365,,10543,,Expert,,,8,H,,
,BAO_0000219,,,143,1,,,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,80360,F,524.0,CHEMBL615366,P338,11365,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000219,,,144,1,,,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,80360,F,524.0,CHEMBL615367,P338,11365,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000219,,,145,1,,,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,80384,F,554.0,CHEMBL615368,PBL,11803,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000019,,,146,1,,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,22226,F,,CHEMBL615369,,11803,9940.0,Autocuration,,,0,U,Ovis aries,
,BAO_0000019,,,147,1,,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,22226,F,,CHEMBL615370,,11803,9940.0,Autocuration,,,0,U,Ovis aries,
,BAO_0000357,,,148,1,,,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),191,B,,CHEMBL615673,,12278,,Autocuration,,,8,H,,
,BAO_0000019,,,149,1,,,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,22226,F,,CHEMBL615674,,8249,9606.0,Autocuration,,,0,U,Homo sapiens,
,BAO_0000019,,,150,1,,,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,22226,F,,CHEMBL615675,,8249,9606.0,Autocuration,,,0,U,Homo sapiens,
,BAO_0000219,,,151,1,,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,22226,F,635.0,CHEMBL615676,CCRF-CEM,8249,9606.0,Autocuration,,,0,U,Homo sapiens,
,BAO_0000219,,,152,1,,,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,22226,F,635.0,CHEMBL615677,CCRF-CEM,8249,9606.0,Autocuration,,,0,U,Homo sapiens,
,BAO_0000219,,,153,1,,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,22226,F,635.0,CHEMBL615678,CCRF-CEM,8249,9606.0,Autocuration,,,0,U,Homo sapiens,
,BAO_0000219,,,154,1,,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,22226,F,635.0,CHEMBL615679,CCRF-CEM,8249,9606.0,Autocuration,,,0,U,Homo sapiens,
,BAO_0000019,,,155,1,,,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,22226,F,,CHEMBL615680,,8249,9606.0,Autocuration,,,0,U,Homo sapiens,
,BAO_0000019,,,156,1,,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,22226,F,,CHEMBL615681,,8249,9606.0,Autocuration,,,0,U,Homo sapiens,
,BAO_0000249,,,157,1,,,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,104290,B,,CHEMBL857972,,16992,,Autocuration,,,6,H,,
,BAO_0000218,,,158,1,,,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,50264,F,,CHEMBL857899,,10543,1314.0,Intermediate,,,1,N,Streptococcus pyogenes,
,BAO_0000218,,,159,1,,,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),50527,F,,CHEMBL615371,,17833,10335.0,Intermediate,,,1,N,Human herpesvirus 3,
,BAO_0000218,,,160,1,,,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,50527,F,468.0,CHEMBL615372,HEL,17290,10335.0,Expert,,,1,N,vericilla zoster virus,
,BAO_0000218,,,161,1,,,Antiviral activity against 07/1 strain of VZV; ND: No data,50527,F,,CHEMBL615373,,17290,10335.0,Intermediate,,,1,N,vericilla zoster virus,
,BAO_0000218,,,162,1,,,Antiviral activity against 07/1 strain of VZV; ND=No data,50527,F,,CHEMBL615374,,17290,10335.0,Intermediate,,,1,N,vericilla zoster virus,
,BAO_0000218,,,163,1,,,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",50145,F,,CHEMBL615375,,10932,561.0,Intermediate,,,1,N,escherichia cloac,
,BAO_0000019,,,164,1,,,Ratio of Ki at A2 to Ki at A1 receptors,22226,B,,CHEMBL615376,,9707,,Autocuration,,,0,U,,
,BAO_0000249,,,165,1,,,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",11143,B,,CHEMBL615377,,2346,5476.0,Expert,,,8,H,Candida albicans,
,BAO_0000357,,,166,1,,,"Inhibition of 1,3-beta-glucan synthase",18077,B,,CHEMBL615378,,2205,284593.0,Expert,,,8,H,Candida glabrata CBS 138,
,BAO_0000219,,,167,1,,,Inhibition of growth of 1-87 human tumor cell line,80609,F,832.0,CHEMBL615379,1-87 tumor cell line,11900,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,168,1,,,Inhibition of 1-lipoxygenase (LOX)in RBL cells,12166,B,,CHEMBL615380,,14864,10116.0,Expert,,,9,D,Rattus norvegicus,
,BAO_0000357,,,169,1,,,Inhibitory activity against soybean 1-lipoxygenase (SLO),100171,B,,CHEMBL615381,,16474,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,170,1,,,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,100171,B,,CHEMBL615382,,16474,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,171,1,,,% inhibition against soybean 1-lipoxygenase (SLO),100171,B,,CHEMBL615383,,16474,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,172,1,,,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,100171,B,,CHEMBL615384,,16474,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,173,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,100171,B,,CHEMBL615385,,3094,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,174,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,100171,B,,CHEMBL615386,,3094,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,175,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,100171,B,,CHEMBL615387,,3094,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,176,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,100171,B,,CHEMBL615388,,3094,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,177,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,100171,B,,CHEMBL615214,,3094,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,178,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,100171,B,,CHEMBL827087,,3094,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,179,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,100171,B,,CHEMBL615215,,3094,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,180,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,100171,B,,CHEMBL615216,,3094,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,181,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,100171,B,,CHEMBL615217,,3094,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,182,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,100171,B,,CHEMBL615218,,3094,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000357,,,183,1,,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,100171,B,,CHEMBL615219,,3094,3847.0,Autocuration,,,9,D,Glycine max,
,BAO_0000019,,,184,1,,,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,22226,B,,CHEMBL615220,,10413,10090.0,Autocuration,,,0,U,Mus musculus,
,BAO_0000219,,,185,1,,,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),80049,F,294.0,CHEMBL615221,C3H 10T1/2,16929,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000019,,,186,1,,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,22226,F,,CHEMBL615222,,1229,,Intermediate,,,0,U,,
,BAO_0000357,,,187,1,,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),11489,B,,CHEMBL615223,,16587,,Autocuration,,,8,H,,
,BAO_0000357,,,188,1,,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),11862,B,,CHEMBL615224,,16587,,Autocuration,,,8,H,,
,BAO_0000357,,,189,1,,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,11862,B,,CHEMBL615225,,16587,,Autocuration,,,8,H,,
,BAO_0000357,,,190,1,,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,11489,B,,CHEMBL615226,,16587,,Autocuration,,,8,H,,
,BAO_0000357,,,191,1,,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,11862,B,,CHEMBL615227,,16587,,Autocuration,,,8,H,,
,BAO_0000019,,,192,1,,,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,12347,F,,CHEMBL615228,,8058,9913.0,Expert,,,9,D,Bos taurus,
,BAO_0000357,,,193,1,,,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,100120,B,,CHEMBL615229,,9065,10116.0,Expert,,,9,D,Rattus norvegicus,
,BAO_0000357,Adrenal gland,,194,1,,,Inhibition of 11 beta-hydroxylase from rat adrenal gland,100120,B,,CHEMBL615230,,8865,10116.0,Expert,,,9,D,Rattus norvegicus,2369.0
,BAO_0000357,,,195,1,,,Inhibition of rat adrenal 11-beta-hydroxylase,100120,B,,CHEMBL615231,,9066,10116.0,Expert,,,9,D,Rattus norvegicus,
,BAO_0000357,,,196,1,,,Inhibition of rat adrenal 11-beta-hydroxylase,100120,B,,CHEMBL884520,,8394,10116.0,Expert,,,9,D,Rattus norvegicus,
,BAO_0000357,,,197,1,,,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,100120,B,,CHEMBL615232,,8394,10116.0,Expert,,,9,D,Rattus norvegicus,
,BAO_0000019,,,198,1,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,10328,B,,CHEMBL615233,,6431,,Autocuration,,,8,H,,
,BAO_0000357,,,199,1,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,11490,B,,CHEMBL827088,,6431,,Autocuration,,,8,H,,
,BAO_0000357,,,200,1,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,11490,B,,CHEMBL615234,,6431,,Autocuration,,,8,H,,
,BAO_0000019,,,201,1,,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,11134,F,,CHEMBL615235,,9295,,Autocuration,,,8,H,,
,BAO_0000019,,,202,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,12052,B,,CHEMBL615236,,10193,,Autocuration,,,8,H,,
,BAO_0000019,,,203,1,,,Compound was tested in vitro for inhibition of 12-LO human platelet,11134,B,,CHEMBL615237,,13622,,Autocuration,,,8,H,,
,BAO_0000019,,,204,1,,,Inhibitory concentration against human platelet 12-lipoxygenase,11134,F,,CHEMBL615238,,12079,,Autocuration,,,8,H,,
,BAO_0000019,,,205,1,,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,11134,B,,CHEMBL615239,,13622,,Autocuration,,,8,H,,
,BAO_0000019,,,206,1,,,Inhibitory concentration against human platelet 12-lipoxygenase,11134,F,,CHEMBL615240,,12079,9606.0,Autocuration,,,9,D,Homo sapiens,
,BAO_0000019,,,207,1,,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,11835,B,,CHEMBL615241,,13500,,Expert,,,8,H,,
,BAO_0000357,,,208,1,,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,11601,B,,CHEMBL615242,,13723,,Expert,,,8,H,,
,BAO_0000019,,,209,1,,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),11134,B,,CHEMBL615243,,16474,,Autocuration,,,8,H,,
,BAO_0000019,,,210,1,,,Inhibitory activity against human platelet 12-lipoxygenase,11134,B,,CHEMBL615244,,1630,,Autocuration,,,8,H,,
,BAO_0000019,,,211,1,,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,11134,B,,CHEMBL615245,,167,,Autocuration,,,8,H,,
,BAO_0000019,,,212,1,,,% inhibition against human platelet 12-lipoxygenase (12-HLO),11134,B,,CHEMBL615246,,16474,,Autocuration,,,8,H,,
,BAO_0000019,,,213,1,,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,11134,B,,CHEMBL615247,,167,,Autocuration,,,8,H,,
,BAO_0000019,,,214,1,,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,11134,B,,CHEMBL615248,,16474,,Autocuration,,,8,H,,
,BAO_0000357,,,215,1,,,Inhibitory activity towards porcine 12-lipoxygenase,11601,B,,CHEMBL615249,,10091,,Autocuration,,,8,H,,
,BAO_0000357,,,216,1,,,Tested for inhibition against porcine 12-LO,11601,B,,CHEMBL615250,,11966,,Autocuration,,,8,H,,
,BAO_0000019,,,217,1,,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,12052,B,,CHEMBL615251,,951,,Autocuration,,,8,H,,
,BAO_0000019,,,218,1,,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,12052,B,,CHEMBL615252,,10997,,Autocuration,,,8,H,,
,BAO_0000019,,,219,1,,,In vitro inhibition of rat platelet 12-lipoxygenase,12052,B,,CHEMBL828340,,10193,,Expert,,,8,H,,
,BAO_0000019,,,220,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,12052,B,,CHEMBL615253,,10193,,Autocuration,,,8,H,,
,BAO_0000019,,,221,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,12052,B,,CHEMBL615254,,10193,,Autocuration,,,8,H,,
,BAO_0000019,,,222,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,12052,B,,CHEMBL615255,,10193,,Autocuration,,,8,H,,
,BAO_0000019,,,223,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,12052,B,,CHEMBL615256,,10193,,Autocuration,,,8,H,,
,BAO_0000019,,,224,1,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,12052,B,,CHEMBL615257,,10193,,Autocuration,,,8,H,,
,BAO_0000019,,,225,1,,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,12052,B,,CHEMBL615258,,11087,,Autocuration,,,8,H,,
,BAO_0000219,,,226,1,,,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,80007,F,621.0,CHEMBL615259,41M,15569,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,227,1,,,In vitro antitumor activity against 41M cell line.,80007,F,621.0,CHEMBL615260,41M,12989,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,228,1,,,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,80007,F,621.0,CHEMBL615261,41M,16745,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,229,1,,,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,80007,F,621.0,CHEMBL615262,41M,15569,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000219,,,230,1,,,In vitro antitumor activity against 41McisR cell line.,80007,F,621.0,CHEMBL615263,41M,12989,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,231,1,,,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,80007,F,621.0,CHEMBL838393,41M,12989,9606.0,Expert,,,1,N,Homo sapiens,
,BAO_0000219,,,232,1,,,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,80007,F,621.0,CHEMBL615264,41M,16745,9606.0,Intermediate,,,1,N,Homo sapiens,
,BAO_0000357,,,233,1,,,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),84,B,,CHEMBL615265,,6210,9606.0,Expert,,,9,D,Homo sapiens,
,BAO_0000357,,,234,1,,,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),68,B,,CHEMBL615266,,6210,9606.0,Expert,,,9,D,Homo sapiens,
,BAO_0000357,,,235,1,,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),68,B,,CHEMBL615267,,6226,,Expert,,,8,H,,
,BAO_0000357,,,236,1,,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,10201,B,,CHEMBL615268,,17855,,Expert,,,8,H,,
,BAO_0000357,,,237,1,,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,10201,B,,CHEMBL615269,,17855,,Expert,,,8,H,,
,BAO_0000357,,,238,1,,,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,10201,B,,CHEMBL615270,,17855,,Expert,,,8,H,,
,BAO_0000357,,,239,1,,,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",12220,B,,CHEMBL615271,,10413,,Autocuration,,,8,H,,
,BAO_0000357,,,240,1,,,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",11303,B,,CHEMBL615272,,10413,562.0,Autocuration,,,8,H,Escherichia coli,
,BAO_0000357,,,241,1,,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",11303,B,,CHEMBL615103,,10413,562.0,Autocuration,,,8,H,Escherichia coli,
,BAO_0000357,,,242,1,,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",11303,B,,CHEMBL615104,,10413,562.0,Autocuration,,,8,H,Escherichia coli,
,BAO_0000357,,,243,1,,,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",12220,B,,CHEMBL615105,,10413,,Autocuration,,,8,H,,
,BAO_0000357,,,244,1,,,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",12220,B,,CHEMBL872866,,10413,,Autocuration,,,8,H,,
,BAO_0000357,,,245,1,,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",11303,B,,CHEMBL615106,,7587,9823.0,Autocuration,,,8,H,Sus scrofa,
,BAO_0000019,,,246,1,,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",11303,B,,CHEMBL615107,,7587,9823.0,Autocuration,,,8,H,Sus scrofa,
,BAO_0000357,,,247,1,,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",11303,B,,CHEMBL615108,,7587,9823.0,Autocuration,,,8,H,Sus scrofa,
,BAO_0000357,,,248,1,,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",11303,B,,CHEMBL615109,,7587,9823.0,Autocuration,,,8,H,Sus scrofa,
