assays_assay_id,assays_assay_organism,assays_chembl_id,assays_curated_by,assays_assay_tissue,assays_description,assays_assay_category,assays_relationship_type,assays_assay_tax_id,assays_doc_id,assays_tid,assays_src_id,assays_src_assay_id,assays_cell_id,assays_bao_format,assays_tissue_id,assays_variant_id
7674,Rattus norvegicus,CHEMBL625963,Intermediate,Thyroid gland,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,,N,10116.0,10130,50597,1,,,BAO_0000218,2046.0,
7675,Rattus norvegicus,CHEMBL876799,Intermediate,Brain,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,,N,10116.0,10130,50597,1,,,BAO_0000218,955.0,
7676,Rattus norvegicus,CHEMBL626133,Intermediate,Lung,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,,N,10116.0,10130,50597,1,,,BAO_0000218,2048.0,
7677,Rattus norvegicus,CHEMBL626134,Intermediate,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,,N,10116.0,10130,50597,1,,,BAO_0000218,,
7678,Rattus norvegicus,CHEMBL626135,Intermediate,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,N,10116.0,6295,50597,1,,,BAO_0000218,,
7679,Rattus norvegicus,CHEMBL626136,Intermediate,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,N,10116.0,6296,50597,1,,,BAO_0000218,,
7680,Rattus norvegicus,CHEMBL626137,Intermediate,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,,N,10116.0,6296,50597,1,,,BAO_0000218,,
7681,Rattus norvegicus,CHEMBL626138,Intermediate,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,N,10116.0,6295,50597,1,,,BAO_0000218,,
7682,Rattus norvegicus,CHEMBL626139,Intermediate,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,N,10116.0,6296,50597,1,,,BAO_0000218,,
7683,Rattus norvegicus,CHEMBL626140,Intermediate,,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,,N,10116.0,17260,50597,1,,,BAO_0000218,,
7684,Rattus norvegicus,CHEMBL626141,Intermediate,,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,,N,10116.0,17260,50597,1,,,BAO_0000218,,
7685,Rattus norvegicus,CHEMBL626142,Intermediate,,C24h in rat p.o. at 20 mg/kg concentration,,N,10116.0,17686,50597,1,,,BAO_0000218,,
7686,Rattus norvegicus,CHEMBL627930,Intermediate,Muscle tissue,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,2385.0,
7687,Rattus norvegicus,CHEMBL627931,Intermediate,Muscle tissue,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,,N,10116.0,9866,50597,1,,,BAO_0000218,2385.0,
7688,Rattus norvegicus,CHEMBL627932,Intermediate,Muscle tissue,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,2385.0,
7689,Rattus norvegicus,CHEMBL627933,Intermediate,Spleen,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,2106.0,
7690,Rattus norvegicus,CHEMBL627934,Intermediate,Spleen,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,,N,10116.0,9866,50597,1,,,BAO_0000218,2106.0,
7691,Rattus norvegicus,CHEMBL627935,Intermediate,Spleen,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,2106.0,
7692,Rattus norvegicus,CHEMBL627936,Intermediate,Blood,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7693,Rattus norvegicus,CHEMBL627937,Intermediate,Blood,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7694,Rattus norvegicus,CHEMBL627938,Intermediate,Blood,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7695,Rattus norvegicus,CHEMBL627939,Intermediate,Blood,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7696,Rattus norvegicus,CHEMBL627940,Intermediate,Blood,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7697,Rattus norvegicus,CHEMBL627941,Intermediate,Blood,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7698,Rattus norvegicus,CHEMBL876800,Intermediate,Blood,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7699,Rattus norvegicus,CHEMBL627942,Intermediate,Blood,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7700,Rattus norvegicus,CHEMBL627943,Intermediate,Blood,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7701,Rattus norvegicus,CHEMBL627944,Intermediate,Blood,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7702,Rattus norvegicus,CHEMBL627945,Intermediate,Blood,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7703,Rattus norvegicus,CHEMBL628584,Intermediate,Blood,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7704,Rattus norvegicus,CHEMBL628585,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA at 15 min,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7705,Rattus norvegicus,CHEMBL628586,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7706,Rattus norvegicus,CHEMBL628587,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA at 30 min,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7707,Rattus norvegicus,CHEMBL628588,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7708,Rattus norvegicus,CHEMBL628589,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7709,Rattus norvegicus,CHEMBL625304,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7710,Rattus norvegicus,CHEMBL625305,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7711,Rattus norvegicus,CHEMBL625306,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7712,Rattus norvegicus,CHEMBL625307,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7713,Rattus norvegicus,CHEMBL625308,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7714,Rattus norvegicus,CHEMBL627740,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7715,Rattus norvegicus,CHEMBL627741,Intermediate,Blood,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7716,Rattus norvegicus,CHEMBL627742,Intermediate,Blood,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7717,Rattus norvegicus,CHEMBL627743,Intermediate,Blood,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7718,Rattus norvegicus,CHEMBL627744,Intermediate,Blood,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,,N,10116.0,9866,50597,1,,,BAO_0000218,178.0,
7719,Rattus norvegicus,CHEMBL627745,Intermediate,Bone,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7720,Rattus norvegicus,CHEMBL627746,Intermediate,Bone,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7721,Rattus norvegicus,CHEMBL627747,Intermediate,Bone,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7722,Rattus norvegicus,CHEMBL876810,Intermediate,Bone,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7723,Rattus norvegicus,CHEMBL627748,Intermediate,Bone,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7724,Rattus norvegicus,CHEMBL627749,Intermediate,Bone,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7725,Rattus norvegicus,CHEMBL627750,Intermediate,Bone,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7726,Rattus norvegicus,CHEMBL618728,Intermediate,Bone,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7727,Rattus norvegicus,CHEMBL618729,Intermediate,Bone,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7728,Rattus norvegicus,CHEMBL618730,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA at 15 min,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7729,Rattus norvegicus,CHEMBL618731,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7730,Rattus norvegicus,CHEMBL618732,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA at 30 min,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7731,Rattus norvegicus,CHEMBL618733,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7732,Rattus norvegicus,CHEMBL618734,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7733,Rattus norvegicus,CHEMBL618735,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7734,Rattus norvegicus,CHEMBL876602,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7735,Rattus norvegicus,CHEMBL618736,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7736,Rattus norvegicus,CHEMBL618737,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7737,Rattus norvegicus,CHEMBL618738,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7738,Rattus norvegicus,CHEMBL618739,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7739,Rattus norvegicus,CHEMBL618740,Intermediate,Bone,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7740,Rattus norvegicus,CHEMBL618741,Intermediate,Bone,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7741,Rattus norvegicus,CHEMBL618742,Intermediate,Bone,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7742,Rattus norvegicus,CHEMBL618743,Intermediate,Bone,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,,N,10116.0,9866,50597,1,,,BAO_0000218,10000001.0,
7743,Rattus norvegicus,CHEMBL618744,Intermediate,Plasma,Half-life from rat plasma at a single oral dose of 25 mg/kg,,N,10116.0,17752,50597,1,,,BAO_0000218,1969.0,
7744,Rattus norvegicus,CHEMBL618745,Intermediate,,Half-life in male rat,,N,10116.0,5610,50597,1,,,BAO_0000218,,
7745,Rattus norvegicus,CHEMBL620479,Intermediate,,Half-life in rat after peroral administration at 10 mg/kg concentration,,N,10116.0,5939,50597,1,,,BAO_0000218,,
7746,Rattus norvegicus,CHEMBL620480,Intermediate,,Half-life in rat after peroral administration at 5 mg/kg concentration,,N,10116.0,5939,50597,1,,,BAO_0000218,,
7747,Rattus norvegicus,CHEMBL620481,Intermediate,,Half-life in rat at a dose of 3 mg/kg,,N,10116.0,17771,50597,1,,,BAO_0000218,,
7748,Rattus norvegicus,CHEMBL620482,Intermediate,,Half-life was evaluated in rats,,N,10116.0,1974,50597,1,,,BAO_0000218,,
7749,Rattus norvegicus,CHEMBL876603,Intermediate,,Half-life was measured in rat,,N,10116.0,4239,50597,1,,,BAO_0000218,,
7750,Rattus norvegicus,CHEMBL620483,Intermediate,,Half-life period for the compound was determined in rats at 50 mg/kg dose,,N,10116.0,6681,50597,1,,,BAO_0000218,,
7751,Rattus norvegicus,CHEMBL620484,Intermediate,,Half-life period in rats after intravenous administration at 5 mg/kg,,N,10116.0,17752,50597,1,,,BAO_0000218,,
7752,Rattus norvegicus,CHEMBL620485,Intermediate,,Half-life period in rat at 10 mg/kg,,N,10116.0,6046,50597,1,,,BAO_0000218,,
7753,Rattus norvegicus,CHEMBL620486,Intermediate,,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",,N,10116.0,6685,50597,1,,,BAO_0000218,,
7754,Rattus norvegicus,CHEMBL620487,Intermediate,,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",,N,10116.0,6685,50597,1,,,BAO_0000218,,
7755,Rattus norvegicus,CHEMBL620488,Intermediate,,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",,N,10116.0,6685,50597,1,,,BAO_0000218,,
7756,Rattus norvegicus,CHEMBL620489,Intermediate,,Half-life time in rat the dose of 2 mg/kg,,N,10116.0,4727,50597,1,,,BAO_0000218,,
7757,Rattus norvegicus,CHEMBL620490,Intermediate,,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,,N,10116.0,1088,50597,1,,,BAO_0000218,,
7758,Rattus norvegicus,CHEMBL620491,Intermediate,,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,,N,10116.0,5610,50597,1,,,BAO_0000218,,
7759,Rattus norvegicus,CHEMBL876604,Intermediate,Plasma,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",,N,10116.0,3032,50597,1,,,BAO_0000218,1969.0,
7760,Rattus norvegicus,CHEMBL620492,Intermediate,,Oral half life was determined,,N,10116.0,5199,50597,1,,,BAO_0000218,,
7761,Rattus norvegicus,CHEMBL620493,Intermediate,,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",,N,10116.0,14941,50597,1,,,BAO_0000218,,
7762,Rattus norvegicus,CHEMBL620494,Intermediate,,Pharmacokinetic property (t1/2) in rat,,N,10116.0,4408,50597,1,,,BAO_0000218,,
7763,Rattus norvegicus,CHEMBL620495,Intermediate,Plasma,Plasma elimination half-life was determined,,N,10116.0,2552,50597,1,,,BAO_0000218,1969.0,
7764,Rattus norvegicus,CHEMBL620496,Intermediate,Plasma,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,,N,10116.0,5199,50597,1,,,BAO_0000218,1969.0,
7765,Rattus norvegicus,CHEMBL620497,Intermediate,Plasma,Plasma half life was observed after intravenous administration in rat,,N,10116.0,15662,50597,1,,,BAO_0000218,1969.0,
7766,Rattus norvegicus,CHEMBL620498,Intermediate,Plasma,Plasma half-life was determined,,N,10116.0,1465,50597,1,,,BAO_0000218,1969.0,
7767,Rattus norvegicus,CHEMBL620499,Intermediate,Plasma,Plasma half-life following oral administration in Fisher rats,,N,10116.0,1446,50597,1,,,BAO_0000218,1969.0,
7768,Rattus norvegicus,CHEMBL620500,Intermediate,Plasma,Plasma half-life in rat,,N,10116.0,6824,50597,1,,,BAO_0000218,1969.0,
7769,Rattus norvegicus,CHEMBL873809,Intermediate,Plasma,Plasmatic Half-life after intravenous administration to rat,,N,10116.0,17533,50597,1,,,BAO_0000218,1969.0,
7770,Rattus norvegicus,CHEMBL620501,Intermediate,,T1/2 (half life) of compound after 2 hr iv infusion of 8.4 mg/kg in three rat,,N,10116.0,5979,50597,1,,,BAO_0000218,,
7771,Rattus norvegicus,CHEMBL620502,Intermediate,,Terminal half life after intravenous administration (1 mg/kg) in rat,,N,10116.0,4689,50597,1,,,BAO_0000218,,
7772,Rattus norvegicus,CHEMBL620503,Intermediate,,Terminal half life in Rat at a oral dose of 5 mg/kg,,N,10116.0,4689,50597,1,,,BAO_0000218,,
7773,Rattus norvegicus,CHEMBL620504,Intermediate,,Terminal phase half-life was evaluated in vivo in rat at a dose of 5 mg/kg by intra venous administration,,N,10116.0,2463,50597,1,,,BAO_0000218,,
7774,Rattus norvegicus,CHEMBL876605,Intermediate,,Tested for half life value after intravenous administration at dose of 0.2 mg/kg in rat,,N,10116.0,4883,50597,1,,,BAO_0000218,,
7775,Rattus norvegicus,CHEMBL620505,Intermediate,,Tested for half life value after oral administration at dosage of 4 mg/kg in rat,,N,10116.0,4883,50597,1,,,BAO_0000218,,
7776,Rattus norvegicus,CHEMBL873811,Intermediate,Plasma,plasma half life was observed after intravenous administration in rat,,N,10116.0,15662,50597,1,,,BAO_0000218,1969.0,
7777,Rattus norvegicus,CHEMBL624016,Expert,,Half life of compound determined in rat after iv administration at a dose of 10 mg/kg,,N,10116.0,3598,50597,1,,,BAO_0000218,,
7778,Rattus norvegicus,CHEMBL624017,Intermediate,,Half life of compound determined in rat,,N,10116.0,4576,50597,1,,,BAO_0000218,,
7779,Rattus norvegicus,CHEMBL624018,Intermediate,,Mean residence time determined in rat,,N,10116.0,4576,50597,1,,,BAO_0000218,,
7780,Rattus norvegicus,CHEMBL624019,Intermediate,,Plasma half life determined in rat,,N,10116.0,4576,50597,1,,,BAO_0000218,,
