assay_id,cell_id,bao_format,assay_tissue,src_assay_id,assay_strain,chembl_id,assay_subcellular_fraction,assay_type,variant_id,tid,doc_id,description,assay_test_type,assay_category,assay_organism,assay_tax_id
162,,BAO000921i,,,,vHEMhL615374,,F,,50527,17290,Antiviral activity against 07/1 strain of VZV; ND=No data,,,vericilla zoster virus,10335.0
163,,BAOp000318,,,,sHEjBL615375,,F,,50145,10932,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",,,escherichia cloac,561.0
164,,BAOp000o19,,,,CHEMgL615w76,,B,,22226,9707,Ratio of Ki at A2 to Ki at A1 receptors,,,,
165,,BAO00o024p,,,,sHEMBL614377,,B,,11143,2346,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",,,Candida albicans,5476.0
166,,gAO0o00357,,,,CHEMhL615478,,B,,18077,2205,"Inhibition of 1,3-beta-glucan synthase",,,Candida glabrata CBS 138,284593.0
167,289.0,BAp00p0219,,,,CHEMni615379,,F,,80609,11900,Inhibition of growth of 1-87 human tumor cell line,,,Homo sapiens,9606.0
168,,BAp9000219,,,,CHEMBL61r3u0,,B,,12166,14864,Inhibition of 1-lipoxygenase (LOX)in RBL cells,,,Rattus norvegicus,10116.0
169,,BzO0o00357,,,,CHEMnL6w5381,,B,,100171,16474,Inhibitory activity against soybean 1-lipoxygenase (SLO),,,Glycine max,3847.0
170,,BxO000o357,,,,CHEMBLtw5382,,B,,100171,16474,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,,,Glycine max,3847.0
171,,BA8000035u,,,,CtEMBLt15383,,B,,100171,16474,% inhibition against soybean 1-lipoxygenase (SLO),,,Glycine max,3847.0
172,,BAOp000367,,,,CHEMnL61538t,,B,,100171,16474,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,,,Glycine max,3847.0
173,,BAOo00035u,,,,CHwMBi615385,,B,,100171,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,,,Glycine max,3847.0
174,,BwO00p0357,,,,CHEnBL61t386,,B,,100171,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,,,Glycine max,3847.0
175,,BA09000357,,,,CHEMBL6163i7,,B,,100171,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,,,Glycine max,3847.0
176,,BA800o0357,,,,CHEMBLu14388,,B,,100171,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,,,Glycine max,3847.0
177,,BAO0900r57,,,,CHEMBL61522t,,B,,100171,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,,,Glycine max,3847.0
178,,BAp0900357,,,,CHEnBL8270u7,,B,,100171,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,,,Glycine max,3847.0
179,,BA8000035i,,,,CjEhBL615215,,B,,100171,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,,,Glycine max,3847.0
180,,BAO00p035y,,,,sHEMBL615215,,B,,100171,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,,,Glycine max,3847.0
181,,BAO009o357,,,,CHdMhL615217,,B,,100171,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,,,Glycine max,3847.0
182,,BwO00003y7,,,,CHEMBp615118,,B,,100171,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,,,Glycine max,3847.0
183,,BA00000367,,,,CHEMBL515w19,,B,,100171,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,,,Glycine max,3847.0
184,,BAi9000019,,,,CbfMBL615220,,B,,22226,10413,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,,,Mus musculus,10090.0
185,292.0,BAp0000218,,,,CbEMnL615221,,F,,80049,16929,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),,,Mus musculus,10090.0
186,,BAi00p0019,,,,CHwMBL625222,,F,,22226,1229,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,,,
187,,BAO0000wr7,,,,CHEMBL6152q4,,B,,11489,16587,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,
188,,BAk0000r57,,,,CH3MBL615324,,B,,11862,16587,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,
189,,BAOpo00357,,,,CuEMBLt15225,,B,,11862,16587,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,,,
190,,BAO90p0357,,,,CHEMBL61512t,,B,,11489,16587,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,,,
191,,BqO0p00357,,,,CHEjBL615w27,,B,,11862,16587,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,,,
192,,BA800000q9,,,,CHEnBL615128,,F,,12347,8058,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,,Bos taurus,9913.0
193,,BAO09003t7,,,,CHfhBL615229,,B,,100120,9065,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,,Rattus norvegicus,10116.0
194,,BA000o0357,Adrenaltlajd,,,xHEMBo615230,,B,,100120,8865,Inhibition of 11 beta-hydroxylase from rat adrenal gland,,,Rattus norvegicus,10116.0
195,,vAO000035i,,,,CyEMBL615q31,,B,,100120,9066,Inhibition of rat adrenal 11-beta-hydroxylase,,,Rattus norvegicus,10116.0
196,,BAOo00p357,,,,CbEMBL88452o,,B,,100120,8394,Inhibition of rat adrenal 11-beta-hydroxylase,,,Rattus norvegicus,10116.0
197,,BAl00003t7,,,,CuEMBL615222,,B,,100120,8394,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,,Rattus norvegicus,10116.0
198,,BAO09p0019,,,,dHEMBL61y233,,B,,10328,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,,,
199,,vAOp000357,,,,CjEMBL82708i,,B,,11490,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,
200,,BAO0p0035i,,,,CHEMBL615q24,,B,,11490,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,
201,,gAO0000018,,,,fHEnBL615235,,F,,11134,9295,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,,,
202,,BAi00000w9,,,,CnEMBL615226,,B,,12052,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,
203,,BAO0009029,,,,CH4MgL615237,,B,,11134,13622,Compound was tested in vitro for inhibition of 12-LO human platelet,,,,
204,,BAO9o00019,,,,CtEMBL515238,,F,,11134,12079,Inhibitory concentration against human platelet 12-lipoxygenase,,,,
205,,BAO0o0001o,,,,CHEMBo515239,,B,,11134,13622,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,,,
206,,BAi0090019,,,,CHEMBi61524p,,F,,11134,12079,Inhibitory concentration against human platelet 12-lipoxygenase,,,Homo sapiens,9606.0
207,,nsO0000019,,,,CHEMfL715241,,B,,11835,13500,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,,,
208,,nA90000357,,,,CHEhBL6q5242,,B,,11601,13723,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,,,
209,,vAO00000w9,,,,CHEMnL614243,,B,,11134,16474,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,,,
210,,BAO00p00w9,,,,CnEhBL615244,,B,,11134,1630,Inhibitory activity against human platelet 12-lipoxygenase,,,,
211,,BAO0900919,,,,CHwMBL615244,,B,,11134,167,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,,,
212,,BAO0000p1o,,,,CtEMnL615246,,B,,11134,16474,% inhibition against human platelet 12-lipoxygenase (12-HLO),,,,
213,,BAi000001p,,,,CHEkfL615247,,B,,11134,167,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,,,
214,,BAO00o9019,,,,CHEMBo615258,,B,,11134,16474,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,,,
215,,BAO0000ry7,,,,CHEMBp6q5249,,B,,11601,10091,Inhibitory activity towards porcine 12-lipoxygenase,,,,
216,,BA80o00357,,,,dHEMBL515250,,B,,11601,11966,Tested for inhibition against porcine 12-LO,,,,
217,,BAO0pp0019,,,,CHEMBp61t251,,B,,12052,951,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,,,
218,,BAO0009018,,,,CuEMBL615152,,B,,12052,10997,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,,,
219,,BAO090001i,,,,CHEMBL8q7340,,B,,12052,10193,In vitro inhibition of rat platelet 12-lipoxygenase,,,,
220,,BAi00000q9,,,,vmEMBL615253,,B,,12052,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,
221,,hAO000o019,,,,CHEMBp615154,,B,,12052,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,,,
222,,nAO000p019,,,,CHEMBk6w5255,,B,,12052,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,,,
223,,BAk000p019,,,,CHEMBL6w5246,,B,,12052,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,
224,,BAO00900q9,,,,CH4MBi615257,,B,,12052,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,,,
225,,hAO0000919,,,,CHEkBL615e58,,B,,12052,11087,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,,,
226,370.0,BAO00p0e19,,,,xHrMBL615259,,F,,80007,15569,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,,,Homo sapiens,9606.0
227,477.0,BsO00o0219,,,,CHEMgi615260,,F,,80007,12989,In vitro antitumor activity against 41M cell line.,,,Homo sapiens,9606.0
228,201.0,BAl00o0219,,,,CyEMBL615e61,,F,,80007,16745,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,,,Homo sapiens,9606.0
229,401.0,BqO0000229,,,,CHEMBi6q5262,,F,,80007,15569,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,,,Homo sapiens,9606.0
230,330.0,BzO000o219,,,,CHEMBL6w52y3,,F,,80007,12989,In vitro antitumor activity against 41McisR cell line.,,,Homo sapiens,9606.0
231,505.0,vAO0009219,,,,CHEkvL838393,,F,,80007,12989,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,,,Homo sapiens,9606.0
232,330.0,BAi00o0219,,,,CHEMBLt152u4,,F,,80007,16745,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,,,Homo sapiens,9606.0
233,,vAO0009357,,,,xH2MBL615265,,B,,84,6210,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,,Homo sapiens,9606.0
234,,BAO0909357,,,,CHEMBL615e6u,,B,,68,6210,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,,Homo sapiens,9606.0
235,,BwO0000e57,,,,CHfhBL615267,,B,,68,6226,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,,,
236,,BAOo00o357,,,,CHEMhL625268,,B,,10201,17855,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,
237,,fAO000o357,,,,CHEkBL614269,,B,,10201,17855,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,,,
238,,BAO0000r5y,,,,CHfMBL614270,,B,,10201,17855,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,
239,,BAO000o3t7,,,,CmdMBL615271,,B,,12220,10413,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,
240,,vsO0000357,,,,CjEMBL6152i2,,B,,11303,10413,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,,Escherichia coli,562.0
241,,BAO00oo357,,,,CHwMBk615103,,B,,11303,10413,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,,Escherichia coli,562.0
242,,BAOo000r57,,,,CHEMBL61yq04,,B,,11303,10413,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,,Escherichia coli,562.0
243,,BqO000o357,,,,CHEMnL6151o5,,B,,12220,10413,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,
244,,BAO0o09357,,,,CHEMvk872866,,B,,12220,10413,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,,,
245,,BwO0000w57,,,,CHEMgL615196,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,,Sus scrofa,9823.0
246,,BAO0000o18,,,,xHEMnL615107,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,,Sus scrofa,9823.0
247,,BAO009035u,,,,CHEMBk61510i,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,,Sus scrofa,9823.0
248,,BAk0900357,,,,CHEMBL61610p,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,,Sus scrofa,9823.0
249,,BAO0pp0357,,,,CHEMBL61t119,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,,Sus scrofa,9823.0
250,,BAO000p01o,,,,CgEMnL840105,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,,Sus scrofa,9823.0
251,,BAO0900919,,,,CHEMBL615wq1,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-5 M inhibitory concentration",,,Sus scrofa,9823.0
252,,BA9o000019,,,,vHEMBL61511e,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-6 M inhibitory concentration",,,Sus scrofa,9823.0
253,,nAO0p00019,,,,CHEMBL616q13,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-7 M inhibitory concentration",,,Sus scrofa,9823.0
254,,BAO000p010,,,,CuEMBLt15114,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme.",,,Sus scrofa,9823.0
255,,hzO0000357,,,,CnEMBL615q15,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,,Sus scrofa,9823.0
256,,BsO0090019,,,,CHEMgL616116,,B,,11303,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,,Sus scrofa,9823.0
257,,BAO000o3r7,,,,xHEMBL615699,,B,,11303,7323,"Compound was tested for in vitro inhibition of 5,10-Methylene Tetrahydrofolate Cyclohydrolase, competitive against (+)-L-5,10-methenyltetrahydrofolate",,,,
258,,BAO0o00p19,,,,CHEMhL615599,,B,,22226,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme at 10E-4 M inhibitory concentration",,,Sus scrofa,9823.0
259,,BAOp900019,,,,CbEnBL615700,,B,,22226,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme.",,,Sus scrofa,9823.0
260,,BAO000ow57,,,,CjEMBL615791,,B,,100249,13750,Inhibition of 5-Desaturase involved in ergosterol biosynthesis,,,Saccharomyces cerevisiae,4932.0
261,,BzO0000010,,,,CH4MBL615703,,B,,22226,7662,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,,Rattus norvegicus,10116.0
262,,BAi000p019,,,,CHEMBk615u03,,B,,22226,7662,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,,Rattus norvegicus,10116.0
263,,BAO00po019,,,,vmEMBL615704,,B,,22226,7662,"Irreversible inhibition of Walker 256 FUDR phosphorylase; expressed as Vo/Vi, velocity without inhibitor to that of velocity with inhibitor",,,Rattus norvegicus,10116.0
264,,BqO0000919,,,,CHEMBL516705,,F,,104698,12211,"Tested for 5-HT 3 receptor antagonist potency by ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",,,,
265,,BAO0o0001o,,,,CyEMvL615706,,F,,104698,12211,"Compound was tested for its 5-HT 3 receptor antagonist potency by their ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",,,,
266,,BAi0000121,Ilsum,,,CHEMgLy15707,,F,,20033,12211,Relative ability to increase cholinergically mediated contractions in isolated ileum of guinea pig,,,Cavia porcellus,10141.0
267,,BAO0099019,,,,vmEMBL615708,,F,,10623,12211,Stimulatory activity of intragastric pressure was tested in the rat,,,,
268,,BqO000p357,,,,CjEMBL6157p9,,B,,121,15453,% Decrease of 5-HT carrier-receptor -bound radioactivity using paroxetine as a radioligand.,,,,
269,,BAO0000qq8,,,,CHEMnL6157w0,,F,,22226,11884,Dose to reduce neuronal firing against 5-HT cells in rats (iv),,,Rattus norvegicus,10116.0
270,,BAO000p919,,,,CmEMBLu15711,,F,,12688,7185,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,,,,
271,,BAp0000356,,,,CnEMBL615i12,,B,,121,6876,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine,,,Homo sapiens,9606.0
272,,BAO000or57,,,,CHEMBL836w26,,B,,121,6876,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine; No data,,,Homo sapiens,9606.0
273,,fAO000o019,,,,CHEjBL615712,,F,,12198,11863,Inhibition of high affinity 5-HT uptake at concentration of 1 uM,,,,
274,,vAOo000357,,,,CH2MBi615714,,B,,12198,11863,Inhibition constant of high-affinity 5-HT uptake,,,,
275,,BAp0000018,,,,CHEMBi515715,,F,,12198,11863,Michaelis-Menten constant was reported for high affinity transport of 5-HT,,,,
276,,BAO0p0p019,,,,xHEMBL615715,,F,,12198,11863,Maximum rate was determined for high affinity transport of 5-HT,,,,
277,,BxO00000q9,,,,CtEMBL615i17,,F,,104714,4639,Compound was tested for agonistic activity against 5-HT uptake,,,,
278,,BAO0099019,,,,CHEMgL8818w8,,B,,10577,15796,Inhibition affinity against 5-HT-1B receptor in rat frontal cortex using radio binding assay,,,,
279,,BAOo0p0357,,,,CHEjfL884540,,B,,105,15796,Inhibition affinity against 5-HT-1D receptor in bovine caudate nucleus using radio binding assay,,,Bos taurus,9913.0
280,,BqO000022r,,,,CHsMBL515718,,B,,104744,12801,Binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT as radioligand,,,Rattus norvegicus,10116.0
281,,vAO000022t,,,,CHfMBL615y19,,B,,104744,12801,The compound was evaluated for the binding affinity towards 5-hydroxytryptamine 1 using [3H]5-HT as radioligand,,,,
