assay_id,src_id,assay_type,bao_format,assay_tax_id,doc_id,description,assay_test_type,assay_category,assay_organism,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction
187,1,B,BAO_0000357,,16587,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,,,,
188,1,B,BAO_0000357,,16587,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,,,,
189,1,B,BAO_0000357,,16587,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,,,,,,
190,1,B,BAO_0000357,,16587,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,,,,,,
191,1,B,BAO_0000357,,16587,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,,,,,,
192,1,F,BAO_0000019,9913.0,8058,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,,Bos taurus,,,,
193,1,B,BAO_0000357,10116.0,9065,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,,Rattus norvegicus,,,,
194,1,B,BAO_0000357,10116.0,8865,Inhibition of 11 beta-hydroxylase from rat adrenal gland,,,Rattus norvegicus,,Adrenal gland,,
195,1,B,BAO_0000357,10116.0,9066,Inhibition of rat adrenal 11-beta-hydroxylase,,,Rattus norvegicus,,,,
196,1,B,BAO_0000357,10116.0,8394,Inhibition of rat adrenal 11-beta-hydroxylase,,,Rattus norvegicus,,,,
197,1,B,BAO_0000357,10116.0,8394,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,,Rattus norvegicus,,,,
198,1,B,BAO_0000019,,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,,,,,,
199,1,B,BAO_0000357,,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,,,,
200,1,B,BAO_0000357,,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,,,,
201,1,F,BAO_0000019,,9295,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,,,,,,
202,1,B,BAO_0000019,,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,,,,
203,1,B,BAO_0000019,,13622,Compound was tested in vitro for inhibition of 12-LO human platelet,,,,,,,
204,1,F,BAO_0000019,,12079,Inhibitory concentration against human platelet 12-lipoxygenase,,,,,,,
205,1,B,BAO_0000019,,13622,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,,,,,,
206,1,F,BAO_0000019,9606.0,12079,Inhibitory concentration against human platelet 12-lipoxygenase,,,Homo sapiens,,,,
207,1,B,BAO_0000019,,13500,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,,,,,,
208,1,B,BAO_0000357,,13723,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,,,,,,
209,1,B,BAO_0000019,,16474,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,,,,,,
210,1,B,BAO_0000019,,1630,Inhibitory activity against human platelet 12-lipoxygenase,,,,,,,
211,1,B,BAO_0000019,,167,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,,,,,,
212,1,B,BAO_0000019,,16474,% inhibition against human platelet 12-lipoxygenase (12-HLO),,,,,,,
213,1,B,BAO_0000019,,167,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,,,,,,
214,1,B,BAO_0000019,,16474,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,,,,,,
215,1,B,BAO_0000357,,10091,Inhibitory activity towards porcine 12-lipoxygenase,,,,,,,
216,1,B,BAO_0000357,,11966,Tested for inhibition against porcine 12-LO,,,,,,,
217,1,B,BAO_0000019,,951,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,,,,,,
218,1,B,BAO_0000019,,10997,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,,,,,,
219,1,B,BAO_0000019,,10193,In vitro inhibition of rat platelet 12-lipoxygenase,,,,,,,
220,1,B,BAO_0000019,,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,,,,
221,1,B,BAO_0000019,,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,,,,,,
222,1,B,BAO_0000019,,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,,,,,,
223,1,B,BAO_0000019,,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,,,,
224,1,B,BAO_0000019,,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,,,,,,
225,1,B,BAO_0000019,,11087,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,,,,,,
226,1,F,BAO_0000219,9606.0,15569,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,,,Homo sapiens,,,41M,
227,1,F,BAO_0000219,9606.0,12989,In vitro antitumor activity against 41M cell line.,,,Homo sapiens,,,41M,
228,1,F,BAO_0000219,9606.0,16745,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,,,Homo sapiens,,,41M,
229,1,F,BAO_0000219,9606.0,15569,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,,,Homo sapiens,,,41M,
230,1,F,BAO_0000219,9606.0,12989,In vitro antitumor activity against 41McisR cell line.,,,Homo sapiens,,,41M,
231,1,F,BAO_0000219,9606.0,12989,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,,,Homo sapiens,,,41M,
232,1,F,BAO_0000219,9606.0,16745,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,,,Homo sapiens,,,41M,
233,1,B,BAO_0000357,9606.0,6210,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,,Homo sapiens,,,,
234,1,B,BAO_0000357,9606.0,6210,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,,Homo sapiens,,,,
235,1,B,BAO_0000357,,6226,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,,,,,,
236,1,B,BAO_0000357,,17855,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,,,,
237,1,B,BAO_0000357,,17855,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,,,,,,
238,1,B,BAO_0000357,,17855,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,,,,
239,1,B,BAO_0000357,,10413,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,,,,
240,1,B,BAO_0000357,562.0,10413,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,,Escherichia coli,,,,
241,1,B,BAO_0000357,562.0,10413,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,,Escherichia coli,,,,
242,1,B,BAO_0000357,562.0,10413,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,,Escherichia coli,,,,
243,1,B,BAO_0000357,,10413,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,,,,
244,1,B,BAO_0000357,,10413,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,,,,,,
245,1,B,BAO_0000357,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,,Sus scrofa,,,,
246,1,B,BAO_0000019,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,,Sus scrofa,,,,
247,1,B,BAO_0000357,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,,Sus scrofa,,,,
248,1,B,BAO_0000357,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,,Sus scrofa,,,,
249,1,B,BAO_0000357,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,,Sus scrofa,,,,
250,1,B,BAO_0000019,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,,Sus scrofa,,,,
251,1,B,BAO_0000019,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-5 M inhibitory concentration",,,Sus scrofa,,,,
252,1,B,BAO_0000019,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-6 M inhibitory concentration",,,Sus scrofa,,,,
253,1,B,BAO_0000019,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-7 M inhibitory concentration",,,Sus scrofa,,,,
254,1,B,BAO_0000019,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme.",,,Sus scrofa,,,,
255,1,B,BAO_0000357,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,,Sus scrofa,,,,
256,1,B,BAO_0000019,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,,Sus scrofa,,,,
257,1,B,BAO_0000357,,7323,"Compound was tested for in vitro inhibition of 5,10-Methylene Tetrahydrofolate Cyclohydrolase, competitive against (+)-L-5,10-methenyltetrahydrofolate",,,,,,,
258,1,B,BAO_0000019,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme at 10E-4 M inhibitory concentration",,,Sus scrofa,,,,
259,1,B,BAO_0000019,9823.0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme.",,,Sus scrofa,,,,
260,1,B,BAO_0000357,4932.0,13750,Inhibition of 5-Desaturase involved in ergosterol biosynthesis,,,Saccharomyces cerevisiae,,,,
261,1,B,BAO_0000019,10116.0,7662,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,,Rattus norvegicus,,,,
262,1,B,BAO_0000019,10116.0,7662,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,,Rattus norvegicus,,,,
263,1,B,BAO_0000019,10116.0,7662,"Irreversible inhibition of Walker 256 FUDR phosphorylase; expressed as Vo/Vi, velocity without inhibitor to that of velocity with inhibitor",,,Rattus norvegicus,,,,
264,1,F,BAO_0000019,,12211,"Tested for 5-HT 3 receptor antagonist potency by ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",,,,,,,
265,1,F,BAO_0000019,,12211,"Compound was tested for its 5-HT 3 receptor antagonist potency by their ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",,,,,,,
266,1,F,BAO_0000221,10141.0,12211,Relative ability to increase cholinergically mediated contractions in isolated ileum of guinea pig,,,Cavia porcellus,,Ileum,,
267,1,F,BAO_0000019,,12211,Stimulatory activity of intragastric pressure was tested in the rat,,,,,,,
268,1,B,BAO_0000357,,15453,% Decrease of 5-HT carrier-receptor -bound radioactivity using paroxetine as a radioligand.,,,,,,,
269,1,F,BAO_0000218,10116.0,11884,Dose to reduce neuronal firing against 5-HT cells in rats (iv),,,Rattus norvegicus,,,,
270,1,F,BAO_0000019,,7185,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,,,,,,,
271,1,B,BAO_0000357,9606.0,6876,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine,,,Homo sapiens,,,,
272,1,B,BAO_0000357,9606.0,6876,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine; No data,,,Homo sapiens,,,,
273,1,F,BAO_0000019,,11863,Inhibition of high affinity 5-HT uptake at concentration of 1 uM,,,,,,,
274,1,B,BAO_0000357,,11863,Inhibition constant of high-affinity 5-HT uptake,,,,,,,
275,1,F,BAO_0000019,,11863,Michaelis-Menten constant was reported for high affinity transport of 5-HT,,,,,,,
276,1,F,BAO_0000019,,11863,Maximum rate was determined for high affinity transport of 5-HT,,,,,,,
277,1,F,BAO_0000019,,4639,Compound was tested for agonistic activity against 5-HT uptake,,,,,,,
278,1,B,BAO_0000019,,15796,Inhibition affinity against 5-HT-1B receptor in rat frontal cortex using radio binding assay,,,,,,,
279,1,B,BAO_0000357,9913.0,15796,Inhibition affinity against 5-HT-1D receptor in bovine caudate nucleus using radio binding assay,,,Bos taurus,,,,
280,1,B,BAO_0000224,10116.0,12801,Binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT as radioligand,,,Rattus norvegicus,,,,
281,1,B,BAO_0000224,,12801,The compound was evaluated for the binding affinity towards 5-hydroxytryptamine 1 using [3H]5-HT as radioligand,,,,,,,
282,1,B,BAO_0000249,,12120,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M,,,,,,,Membranes
283,1,B,BAO_0000249,,12120,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M.,,,,,,,Membranes
284,1,B,BAO_0000019,,11963,Displacement of binding of [3H]-5-HT to 5-hydroxytryptamine 1 receptor in rat cerebral cortex,,,,,,,
285,1,F,BAO_0000019,,11701,Dose required to reduce neuronal firing of 5-HT1A cells by 50%,,,,,,,
286,1,B,BAO_0000221,,9995,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,,,,,Hippocampus,,
287,1,B,BAO_0000221,,9995,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-HT1A receptor from bovine hippocampus,,,,,Hippocampus,,
288,1,B,BAO_0000221,,9995,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,,,,,Hippocampus,,
289,1,F,BAO_0000218,,16394,Antagonistic activity at postsynaptic 5-HT1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (.26-3.52),In vivo,,,,,,
290,1,F,BAO_0000019,10141.0,11574,Effect on forskolin stimulated adenylate cyclase activity at 5-HT1D receptor of guinea pig substantia nigra.,,,Cavia porcellus,,,,
291,1,B,BAO_0000219,,15779,Binding affinity towards 5-HT1F (human cloned receptor) in CHO cells using [3H]5-HT as radioligand.,,,,,,CHO,
292,1,B,BAO_0000357,,15363,Compound was tested for the displacement of [125I]DOI from clone human 5-hydroxytryptamine 2A receptor,,,,,,,
293,1,F,BAO_0000019,10116.0,15363,Efficacy against 5-hydroxytryptamine 2A receptor,,,Rattus norvegicus,,,,
294,1,F,BAO_0000019,,15329,Intrinsic activity towards 5-HT2A receptor of rat tail artery,,,,,,,
295,1,F,BAO_0000019,,15329,Relative potency towards 5-HT2A receptor of rat tail artery,,,,,,,
296,1,F,BAO_0000019,,15329,Blocking 5-HT2A receptor-mediated contractions of rat tail artery,,,,,,,
297,1,F,BAO_0000019,,15329,Partial agonism at 5-HT2A receptor was evaluated in presence of ketanserin (3-10 nM) in isolated rat tail artery,,,,,,,
298,1,F,BAO_0000019,,15329,Compound was tested for the intrinsic activity against 5-HT2A receptors of rat tail artery.,,,,,,,
299,1,F,BAO_0000019,,15329,Effectiveness in blocking 5-HT2A receptor-mediated contractions of rat tail artery,,,,,,,
300,1,F,BAO_0000221,10141.0,273,Evaluated for the agonistic activity against 5-HT4 receptor in non-electrically stimulated guinea-pig ileum.,,,Cavia porcellus,,Ileum,,
301,1,F,BAO_0000221,10141.0,273,Agonistic activity against Serotonin 5-HT4 receptor in low frequency field stimulation of guinea-pig ileum (FSGPI),,,Cavia porcellus,,Ileum,,
302,1,F,BAO_0000221,10141.0,273,Evaluated for the agonistic activity against Serotonin 5-HT4 receptor in non-electrically stimulated guinea-pig ileum.,,,Cavia porcellus,,Ileum,,
303,1,B,BAO_0000357,,12092,The binding affinity was measured on 5-hydroxytryptamine 4 receptor using [3H]- GR-113808 as radioligand.,,,,,,,
304,1,F,BAO_0000019,10116.0,1317,Antagonist activity against 5-HT4 receptor mediated relaxation of rat carbachol contracted esophageal muscularis mucosae,,,Rattus norvegicus,,,,
305,1,B,BAO_0000357,,12409,Binding affinity against 5-hydroxytryptamine 4 receptor,,,,,,,
306,1,B,BAO_0000019,9031.0,11126,Relative competitive index values for binding to 25-OH-D3-1-hydroxylase of chick intestine,,,Gallus gallus,,,,
307,1,F,BAO_0000019,9606.0,11126,Inhibitory effect (10e-6 M) on the 25-OH-D3-1-hydroxylase activity,,,Homo sapiens,,,,
308,1,F,BAO_0000019,9606.0,11126,25-OH-D3-1-hydroxylase activity (10e-6 M) was measured as %control,,,Homo sapiens,,,,
309,1,B,BAO_0000219,9606.0,11126,Relative competitive index values for binding to 25-OH-D3-1-hydroxylase of human HL-60 cells,,,Homo sapiens,,,HL-60,
310,1,B,BAO_0000019,9606.0,11126,Inhibitory effect (10e-6 M) on the 25-hydroxyvitamin D3-1-hydroxylase activity,,,Homo sapiens,,,,
311,1,B,BAO_0000019,9606.0,11126,25-hydroxyvitamin D3-1-hydroxylase activity (10e-6 M) was measured as %control,,,Homo sapiens,,,,
312,1,B,BAO_0000219,9606.0,17807,Displacement of [3H]-Ro- 15-1788 from human GABA-A alpha-1-beta-3-gamma-2 receptor subunits expressed in Xenopus oocytes,,,Homo sapiens,,,Oocytes,
313,1,F,BAO_0000220,,16575,Chymotryptic inhibitory activity against 26S proteasome,,,,,,,
314,1,B,BAO_0000220,,15407,Inhibitory activity against 26S proteasome degradation of IkB,,,,,,,
315,1,F,BAO_0000219,9606.0,10797,In vitro inhibition of 2780/DOX ovarian cancer cell line,,,Homo sapiens,,,A2780,
316,1,F,BAO_0000219,9606.0,10797,In vitro inhibition of 2780/S ovarian cancer cell line,,,Homo sapiens,,,A2780,
317,1,F,BAO_0000019,9606.0,3469,Relative activity on the cellular accumulation of vincristine in multidrug-resistant (MDR) human ovarian cancer 2780AD cells,,,Homo sapiens,,,,
