assay_id,assay_tissue,variant_id,src_assay_id,assay_cell_type,chembl_id,assay_type,bao_format,assay_strain,assay_category,confidence_score,doc_id,description,assay_test_type,assay_organism,assay_tax_id,assay_subcellular_fraction
163,,,,,CHEMBL615375,F,BAO_0000218,,,1,10932,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",,escherichia cloac,561.0,
164,,,,,CHEMBL615376,B,BAO_0000019,,,0,9707,Ratio of Ki at A2 to Ki at A1 receptors,,,,
165,,,,,CHEMBL615377,B,BAO_0000249,,,8,2346,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",,Candida albicans,5476.0,
166,,,,,CHEMBL615378,B,BAO_0000357,,,8,2205,"Inhibition of 1,3-beta-glucan synthase",,Candida glabrata CBS 138,284593.0,
167,,,,1-87 tumor cell line,CHEMBL615379,F,BAO_0000219,,,1,11900,Inhibition of growth of 1-87 human tumor cell line,,Homo sapiens,9606.0,
168,,,,,CHEMBL615380,B,BAO_0000219,,,9,14864,Inhibition of 1-lipoxygenase (LOX)in RBL cells,,Rattus norvegicus,10116.0,
169,,,,,CHEMBL615381,B,BAO_0000357,,,9,16474,Inhibitory activity against soybean 1-lipoxygenase (SLO),,Glycine max,3847.0,
170,,,,,CHEMBL615382,B,BAO_0000357,,,9,16474,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,,Glycine max,3847.0,
171,,,,,CHEMBL615383,B,BAO_0000357,,,9,16474,% inhibition against soybean 1-lipoxygenase (SLO),,Glycine max,3847.0,
172,,,,,CHEMBL615384,B,BAO_0000357,,,9,16474,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,,Glycine max,3847.0,
173,,,,,CHEMBL615385,B,BAO_0000357,,,9,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,,Glycine max,3847.0,
174,,,,,CHEMBL615386,B,BAO_0000357,,,9,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,,Glycine max,3847.0,
175,,,,,CHEMBL615387,B,BAO_0000357,,,9,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,,Glycine max,3847.0,
176,,,,,CHEMBL615388,B,BAO_0000357,,,9,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,,Glycine max,3847.0,
177,,,,,CHEMBL615214,B,BAO_0000357,,,9,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,,Glycine max,3847.0,
178,,,,,CHEMBL827087,B,BAO_0000357,,,9,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,,Glycine max,3847.0,
179,,,,,CHEMBL615215,B,BAO_0000357,,,9,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,,Glycine max,3847.0,
180,,,,,CHEMBL615216,B,BAO_0000357,,,9,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,,Glycine max,3847.0,
181,,,,,CHEMBL615217,B,BAO_0000357,,,9,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,,Glycine max,3847.0,
182,,,,,CHEMBL615218,B,BAO_0000357,,,9,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,,Glycine max,3847.0,
183,,,,,CHEMBL615219,B,BAO_0000357,,,9,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,,Glycine max,3847.0,
184,,,,,CHEMBL615220,B,BAO_0000019,,,0,10413,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,,Mus musculus,10090.0,
185,,,,C3H 10T1/2,CHEMBL615221,F,BAO_0000219,,,1,16929,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),,Mus musculus,10090.0,
186,,,,,CHEMBL615222,F,BAO_0000019,,,0,1229,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,,,
187,,,,,CHEMBL615223,B,BAO_0000357,,,8,16587,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,
188,,,,,CHEMBL615224,B,BAO_0000357,,,8,16587,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,
189,,,,,CHEMBL615225,B,BAO_0000357,,,8,16587,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,,,
190,,,,,CHEMBL615226,B,BAO_0000357,,,8,16587,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,,,
191,,,,,CHEMBL615227,B,BAO_0000357,,,8,16587,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,,,
192,,,,,CHEMBL615228,F,BAO_0000019,,,9,8058,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,Bos taurus,9913.0,
193,,,,,CHEMBL615229,B,BAO_0000357,,,9,9065,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,Rattus norvegicus,10116.0,
194,Adrenal gland,,,,CHEMBL615230,B,BAO_0000357,,,9,8865,Inhibition of 11 beta-hydroxylase from rat adrenal gland,,Rattus norvegicus,10116.0,
195,,,,,CHEMBL615231,B,BAO_0000357,,,9,9066,Inhibition of rat adrenal 11-beta-hydroxylase,,Rattus norvegicus,10116.0,
196,,,,,CHEMBL884520,B,BAO_0000357,,,9,8394,Inhibition of rat adrenal 11-beta-hydroxylase,,Rattus norvegicus,10116.0,
197,,,,,CHEMBL615232,B,BAO_0000357,,,9,8394,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,Rattus norvegicus,10116.0,
198,,,,,CHEMBL615233,B,BAO_0000019,,,8,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,,,
199,,,,,CHEMBL827088,B,BAO_0000357,,,8,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,
200,,,,,CHEMBL615234,B,BAO_0000357,,,8,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,
201,,,,,CHEMBL615235,F,BAO_0000019,,,8,9295,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,,,
202,,,,,CHEMBL615236,B,BAO_0000019,,,8,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,
203,,,,,CHEMBL615237,B,BAO_0000019,,,8,13622,Compound was tested in vitro for inhibition of 12-LO human platelet,,,,
204,,,,,CHEMBL615238,F,BAO_0000019,,,8,12079,Inhibitory concentration against human platelet 12-lipoxygenase,,,,
205,,,,,CHEMBL615239,B,BAO_0000019,,,8,13622,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,,,
206,,,,,CHEMBL615240,F,BAO_0000019,,,9,12079,Inhibitory concentration against human platelet 12-lipoxygenase,,Homo sapiens,9606.0,
207,,,,,CHEMBL615241,B,BAO_0000019,,,8,13500,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,,,
208,,,,,CHEMBL615242,B,BAO_0000357,,,8,13723,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,,,
209,,,,,CHEMBL615243,B,BAO_0000019,,,8,16474,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,,,
210,,,,,CHEMBL615244,B,BAO_0000019,,,8,1630,Inhibitory activity against human platelet 12-lipoxygenase,,,,
211,,,,,CHEMBL615245,B,BAO_0000019,,,8,167,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,,,
212,,,,,CHEMBL615246,B,BAO_0000019,,,8,16474,% inhibition against human platelet 12-lipoxygenase (12-HLO),,,,
213,,,,,CHEMBL615247,B,BAO_0000019,,,8,167,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,,,
214,,,,,CHEMBL615248,B,BAO_0000019,,,8,16474,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,,,
215,,,,,CHEMBL615249,B,BAO_0000357,,,8,10091,Inhibitory activity towards porcine 12-lipoxygenase,,,,
216,,,,,CHEMBL615250,B,BAO_0000357,,,8,11966,Tested for inhibition against porcine 12-LO,,,,
217,,,,,CHEMBL615251,B,BAO_0000019,,,8,951,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,,,
218,,,,,CHEMBL615252,B,BAO_0000019,,,8,10997,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,,,
219,,,,,CHEMBL828340,B,BAO_0000019,,,8,10193,In vitro inhibition of rat platelet 12-lipoxygenase,,,,
220,,,,,CHEMBL615253,B,BAO_0000019,,,8,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,
221,,,,,CHEMBL615254,B,BAO_0000019,,,8,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,,,
222,,,,,CHEMBL615255,B,BAO_0000019,,,8,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,,,
223,,,,,CHEMBL615256,B,BAO_0000019,,,8,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,
224,,,,,CHEMBL615257,B,BAO_0000019,,,8,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,,,
225,,,,,CHEMBL615258,B,BAO_0000019,,,8,11087,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,,,
226,,,,41M,CHEMBL615259,F,BAO_0000219,,,1,15569,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,,Homo sapiens,9606.0,
227,,,,41M,CHEMBL615260,F,BAO_0000219,,,1,12989,In vitro antitumor activity against 41M cell line.,,Homo sapiens,9606.0,
228,,,,41M,CHEMBL615261,F,BAO_0000219,,,1,16745,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,,Homo sapiens,9606.0,
229,,,,41M,CHEMBL615262,F,BAO_0000219,,,1,15569,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,,Homo sapiens,9606.0,
230,,,,41M,CHEMBL615263,F,BAO_0000219,,,1,12989,In vitro antitumor activity against 41McisR cell line.,,Homo sapiens,9606.0,
231,,,,41M,CHEMBL838393,F,BAO_0000219,,,1,12989,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,,Homo sapiens,9606.0,
232,,,,41M,CHEMBL615264,F,BAO_0000219,,,1,16745,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,,Homo sapiens,9606.0,
233,,,,,CHEMBL615265,B,BAO_0000357,,,9,6210,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,Homo sapiens,9606.0,
234,,,,,CHEMBL615266,B,BAO_0000357,,,9,6210,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,Homo sapiens,9606.0,
235,,,,,CHEMBL615267,B,BAO_0000357,,,8,6226,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,,,
236,,,,,CHEMBL615268,B,BAO_0000357,,,8,17855,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,
237,,,,,CHEMBL615269,B,BAO_0000357,,,8,17855,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,,,
238,,,,,CHEMBL615270,B,BAO_0000357,,,8,17855,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,
239,,,,,CHEMBL615271,B,BAO_0000357,,,8,10413,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,
240,,,,,CHEMBL615272,B,BAO_0000357,,,8,10413,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,Escherichia coli,562.0,
241,,,,,CHEMBL615103,B,BAO_0000357,,,8,10413,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,Escherichia coli,562.0,
242,,,,,CHEMBL615104,B,BAO_0000357,,,8,10413,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,Escherichia coli,562.0,
243,,,,,CHEMBL615105,B,BAO_0000357,,,8,10413,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,
244,,,,,CHEMBL872866,B,BAO_0000357,,,8,10413,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,,,
245,,,,,CHEMBL615106,B,BAO_0000357,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,Sus scrofa,9823.0,
246,,,,,CHEMBL615107,B,BAO_0000019,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,Sus scrofa,9823.0,
247,,,,,CHEMBL615108,B,BAO_0000357,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,Sus scrofa,9823.0,
248,,,,,CHEMBL615109,B,BAO_0000357,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,Sus scrofa,9823.0,
249,,,,,CHEMBL615110,B,BAO_0000357,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,Sus scrofa,9823.0,
250,,,,,CHEMBL840105,B,BAO_0000019,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,Sus scrofa,9823.0,
251,,,,,CHEMBL615111,B,BAO_0000019,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-5 M inhibitory concentration",,Sus scrofa,9823.0,
252,,,,,CHEMBL615112,B,BAO_0000019,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-6 M inhibitory concentration",,Sus scrofa,9823.0,
253,,,,,CHEMBL615113,B,BAO_0000019,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-7 M inhibitory concentration",,Sus scrofa,9823.0,
254,,,,,CHEMBL615114,B,BAO_0000019,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme.",,Sus scrofa,9823.0,
255,,,,,CHEMBL615115,B,BAO_0000357,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,Sus scrofa,9823.0,
256,,,,,CHEMBL615116,B,BAO_0000019,,,8,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,Sus scrofa,9823.0,
257,,,,,CHEMBL615698,B,BAO_0000357,,,8,7323,"Compound was tested for in vitro inhibition of 5,10-Methylene Tetrahydrofolate Cyclohydrolase, competitive against (+)-L-5,10-methenyltetrahydrofolate",,,,
258,,,,,CHEMBL615699,B,BAO_0000019,,,0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme at 10E-4 M inhibitory concentration",,Sus scrofa,9823.0,
259,,,,,CHEMBL615700,B,BAO_0000019,,,0,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme.",,Sus scrofa,9823.0,
260,,,,,CHEMBL615701,B,BAO_0000357,,,8,13750,Inhibition of 5-Desaturase involved in ergosterol biosynthesis,,Saccharomyces cerevisiae,4932.0,
261,,,,,CHEMBL615702,B,BAO_0000019,,,0,7662,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,Rattus norvegicus,10116.0,
262,,,,,CHEMBL615703,B,BAO_0000019,,,0,7662,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,Rattus norvegicus,10116.0,
263,,,,,CHEMBL615704,B,BAO_0000019,,,0,7662,"Irreversible inhibition of Walker 256 FUDR phosphorylase; expressed as Vo/Vi, velocity without inhibitor to that of velocity with inhibitor",,Rattus norvegicus,10116.0,
264,,,,,CHEMBL615705,F,BAO_0000019,,,6,12211,"Tested for 5-HT 3 receptor antagonist potency by ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",,,,
265,,,,,CHEMBL615706,F,BAO_0000019,,,6,12211,"Compound was tested for its 5-HT 3 receptor antagonist potency by their ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",,,,
266,Ileum,,,,CHEMBL615707,F,BAO_0000221,,,9,12211,Relative ability to increase cholinergically mediated contractions in isolated ileum of guinea pig,,Cavia porcellus,10141.0,
267,,,,,CHEMBL615708,F,BAO_0000019,,,8,12211,Stimulatory activity of intragastric pressure was tested in the rat,,,,
268,,,,,CHEMBL615709,B,BAO_0000357,,,8,15453,% Decrease of 5-HT carrier-receptor -bound radioactivity using paroxetine as a radioligand.,,,,
269,,,,,CHEMBL615710,F,BAO_0000218,,,0,11884,Dose to reduce neuronal firing against 5-HT cells in rats (iv),,Rattus norvegicus,10116.0,
270,,,,,CHEMBL615711,F,BAO_0000019,,,8,7185,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,,,,
271,,,,,CHEMBL615712,B,BAO_0000357,,,9,6876,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine,,Homo sapiens,9606.0,
272,,,,,CHEMBL836325,B,BAO_0000357,,,9,6876,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine; No data,,Homo sapiens,9606.0,
273,,,,,CHEMBL615713,F,BAO_0000019,,,8,11863,Inhibition of high affinity 5-HT uptake at concentration of 1 uM,,,,
274,,,,,CHEMBL615714,B,BAO_0000357,,,8,11863,Inhibition constant of high-affinity 5-HT uptake,,,,
275,,,,,CHEMBL615715,F,BAO_0000019,,,8,11863,Michaelis-Menten constant was reported for high affinity transport of 5-HT,,,,
276,,,,,CHEMBL615716,F,BAO_0000019,,,8,11863,Maximum rate was determined for high affinity transport of 5-HT,,,,
277,,,,,CHEMBL615717,F,BAO_0000019,,,4,4639,Compound was tested for agonistic activity against 5-HT uptake,,,,
278,,,,,CHEMBL881818,B,BAO_0000019,,,8,15796,Inhibition affinity against 5-HT-1B receptor in rat frontal cortex using radio binding assay,,,,
279,,,,,CHEMBL884540,B,BAO_0000357,,,8,15796,Inhibition affinity against 5-HT-1D receptor in bovine caudate nucleus using radio binding assay,,Bos taurus,9913.0,
280,,,,,CHEMBL615718,B,BAO_0000224,,,5,12801,Binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT as radioligand,,Rattus norvegicus,10116.0,
281,,,,,CHEMBL615719,B,BAO_0000224,,,4,12801,The compound was evaluated for the binding affinity towards 5-hydroxytryptamine 1 using [3H]5-HT as radioligand,,,,
282,,,,,CHEMBL615720,B,BAO_0000249,,,4,12120,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M,,,,Membranes
283,,,,,CHEMBL615721,B,BAO_0000249,,,4,12120,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M.,,,,Membranes
284,,,,,CHEMBL615722,B,BAO_0000019,,,4,11963,Displacement of binding of [3H]-5-HT to 5-hydroxytryptamine 1 receptor in rat cerebral cortex,,,,
285,,,,,CHEMBL615723,F,BAO_0000019,,,8,11701,Dose required to reduce neuronal firing of 5-HT1A cells by 50%,,,,
286,Hippocampus,,,,CHEMBL615724,B,BAO_0000221,,,8,9995,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,,,,
