td,ss_tss,ss_tp,vrnt_d,cll_d,b_frmt,crtd_b,cnfdnc_scr,rltnshp_tp,tss_d,src_d,ss_strn,ss_cll_tp,ss_tst_tp,chmbl_d,ss_ctgr,ss_d,ss_sbclllr_frctn,src_ss_d,dscrptn,dc_d,ss_rgnsm,ss_tx_d
50597,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,,CHEMBL627031,,7662,,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL627032,,7663,,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,,CHEMBL627033,,7664,,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL627034,,7665,,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,,CHEMBL627035,,7666,,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL627036,,7667,,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,,CHEMBL875340,,7668,,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Heart,A,,,BAO_0000218,Intermediate,1,N,948.0,1,,,,CHEMBL627037,,7669,,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Kidney,A,,,BAO_0000218,Intermediate,1,N,2113.0,1,,,,CHEMBL627038,,7670,,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,,CHEMBL627039,,7671,,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,,CHEMBL627040,,7672,,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,,CHEMBL624663,,7673,,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL625963,,7674,,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Brain,A,,,BAO_0000218,Intermediate,1,N,955.0,1,,,,CHEMBL876799,,7675,,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,,CHEMBL626133,,7676,,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL626134,,7677,,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,10130,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL626135,,7678,,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,6295,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL626136,,7679,,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,6296,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL626137,,7680,,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,6296,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL626138,,7681,,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,6295,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL626139,,7682,,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,6296,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL626140,,7683,,,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,17260,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL626141,,7684,,,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,17260,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL626142,,7685,,,C24h in rat p.o. at 20 mg/kg concentration,17686,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,In vivo,CHEMBL627930,,7686,,,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,9866,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,In vivo,CHEMBL627931,,7687,,,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,9866,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,In vivo,CHEMBL627932,,7688,,,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,9866,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,In vivo,CHEMBL627933,,7689,,,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,9866,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,In vivo,CHEMBL627934,,7690,,,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,9866,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,In vivo,CHEMBL627935,,7691,,,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627936,,7692,,,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627937,,7693,,,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627938,,7694,,,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627939,,7695,,,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627940,,7696,,,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627941,,7697,,,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL876800,,7698,,,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627942,,7699,,,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627943,,7700,,,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627944,,7701,,,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627945,,7702,,,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL628584,,7703,,,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL628585,,7704,,,Biodistribution in rat blood in the presence of GdDTPA at 15 min,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL628586,,7705,,,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL628587,,7706,,,Biodistribution in rat blood in the presence of GdDTPA at 30 min,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL628588,,7707,,,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL628589,,7708,,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL625304,,7709,,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL625305,,7710,,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL625306,,7711,,,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL625307,,7712,,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL625308,,7713,,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627740,,7714,,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627741,,7715,,,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627742,,7716,,,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627743,,7717,,,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,9866,Rattus norvegicus,10116.0
50597,Blood,A,,,BAO_0000218,Intermediate,1,N,178.0,1,,,In vivo,CHEMBL627744,,7718,,,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL627745,,7719,,,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL627746,,7720,,,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL627747,,7721,,,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL876810,,7722,,,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL627748,,7723,,,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL627749,,7724,,,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL627750,,7725,,,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618728,,7726,,,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618729,,7727,,,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618730,,7728,,,Biodistribution in rat bone in the presence of GdDTPA at 15 min,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618731,,7729,,,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618732,,7730,,,Biodistribution in rat bone in the presence of GdDTPA at 30 min,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618733,,7731,,,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618734,,7732,,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618735,,7733,,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL876602,,7734,,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618736,,7735,,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618737,,7736,,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618738,,7737,,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618739,,7738,,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618740,,7739,,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618741,,7740,,,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618742,,7741,,,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,9866,Rattus norvegicus,10116.0
50597,Bone,A,,,BAO_0000218,Intermediate,1,N,10000001.0,1,,,In vivo,CHEMBL618743,,7742,,,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,9866,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,In vivo,CHEMBL618744,,7743,,,Half-life from rat plasma at a single oral dose of 25 mg/kg,17752,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL618745,,7744,,,Half-life in male rat,5610,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620479,,7745,,,Half-life in rat after peroral administration at 10 mg/kg concentration,5939,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620480,,7746,,,Half-life in rat after peroral administration at 5 mg/kg concentration,5939,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620481,,7747,,,Half-life in rat at a dose of 3 mg/kg,17771,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL620482,,7748,,,Half-life was evaluated in rats,1974,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL876603,,7749,,,Half-life was measured in rat,4239,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620483,,7750,,,Half-life period for the compound was determined in rats at 50 mg/kg dose,6681,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620484,,7751,,,Half-life period in rats after intravenous administration at 5 mg/kg,17752,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620485,,7752,,,Half-life period in rat at 10 mg/kg,6046,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620486,,7753,,,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",6685,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620487,,7754,,,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",6685,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620488,,7755,,,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",6685,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620489,,7756,,,Half-life time in rat the dose of 2 mg/kg,4727,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620490,,7757,,,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,1088,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620491,,7758,,,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,5610,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,In vivo,CHEMBL876604,,7759,,,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",3032,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620492,,7760,,,Oral half life was determined,5199,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620493,,7761,,,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",14941,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620494,,7762,,,Pharmacokinetic property (t1/2) in rat,4408,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL620495,,7763,,,Plasma elimination half-life was determined,2552,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,In vivo,CHEMBL620496,,7764,,,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,5199,Rattus norvegicus,10116.0
