assays_RELATITY,assays_ASSSUBCELFR,assays_T,assays_CEI,assays_ASSTR,assays_ASSTT,assays_DOI,assays_ASSTIS,assays_ASOR,assays_ASSCA,assays_BFOR,assays_SRASI,assays_Des,assays_CHEI,assays_ASTAI,assays_ASSI,assays_ASST,assays_SI,assays_CUB,assays_ASCTY,assays_VARI,assays_TISI,assays_CONSCO
N,,50597,,,,10130,Liver,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,CHEMBL627031,10116.0,7662,A,1,Intermediate,,,2107.0,1
N,,50597,,,,10130,Lung,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,CHEMBL627032,10116.0,7663,A,1,Intermediate,,,2048.0,1
N,,50597,,,,10130,Muscle tissue,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,CHEMBL627033,10116.0,7664,A,1,Intermediate,,,2385.0,1
N,,50597,,,,10130,,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,CHEMBL627034,10116.0,7665,A,1,Intermediate,,,,1
N,,50597,,,,10130,Spleen,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,CHEMBL627035,10116.0,7666,A,1,Intermediate,,,2106.0,1
N,,50597,,,,10130,Thyroid gland,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,CHEMBL627036,10116.0,7667,A,1,Intermediate,,,2046.0,1
N,,50597,,,,10130,Blood,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,CHEMBL875340,10116.0,7668,A,1,Intermediate,,,178.0,1
N,,50597,,,,10130,Heart,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,CHEMBL627037,10116.0,7669,A,1,Intermediate,,,948.0,1
N,,50597,,,,10130,Kidney,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,CHEMBL627038,10116.0,7670,A,1,Intermediate,,,2113.0,1
N,,50597,,,,10130,Liver,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,CHEMBL627039,10116.0,7671,A,1,Intermediate,,,2107.0,1
N,,50597,,,,10130,Muscle tissue,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,CHEMBL627040,10116.0,7672,A,1,Intermediate,,,2385.0,1
N,,50597,,,,10130,Spleen,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,CHEMBL624663,10116.0,7673,A,1,Intermediate,,,2106.0,1
N,,50597,,,,10130,Thyroid gland,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,CHEMBL625963,10116.0,7674,A,1,Intermediate,,,2046.0,1
N,,50597,,,,10130,Brain,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,CHEMBL876799,10116.0,7675,A,1,Intermediate,,,955.0,1
N,,50597,,,,10130,Lung,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,CHEMBL626133,10116.0,7676,A,1,Intermediate,,,2048.0,1
N,,50597,,,,10130,,Rattus norvegicus,,BAO_0000218,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,CHEMBL626134,10116.0,7677,A,1,Intermediate,,,,1
N,,50597,,,,6295,,Rattus norvegicus,,BAO_0000218,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,CHEMBL626135,10116.0,7678,A,1,Intermediate,,,,1
N,,50597,,,,6296,,Rattus norvegicus,,BAO_0000218,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,CHEMBL626136,10116.0,7679,A,1,Intermediate,,,,1
N,,50597,,,,6296,,Rattus norvegicus,,BAO_0000218,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,CHEMBL626137,10116.0,7680,A,1,Intermediate,,,,1
N,,50597,,,,6295,,Rattus norvegicus,,BAO_0000218,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,CHEMBL626138,10116.0,7681,A,1,Intermediate,,,,1
N,,50597,,,,6296,,Rattus norvegicus,,BAO_0000218,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,CHEMBL626139,10116.0,7682,A,1,Intermediate,,,,1
N,,50597,,,In vivo,17260,,Rattus norvegicus,,BAO_0000218,,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,CHEMBL626140,10116.0,7683,A,1,Intermediate,,,,1
N,,50597,,,In vivo,17260,,Rattus norvegicus,,BAO_0000218,,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,CHEMBL626141,10116.0,7684,A,1,Intermediate,,,,1
N,,50597,,,,17686,,Rattus norvegicus,,BAO_0000218,,C24h in rat p.o. at 20 mg/kg concentration,CHEMBL626142,10116.0,7685,A,1,Intermediate,,,,1
N,,50597,,,In vivo,9866,Muscle tissue,Rattus norvegicus,,BAO_0000218,,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,CHEMBL627930,10116.0,7686,A,1,Intermediate,,,2385.0,1
N,,50597,,,In vivo,9866,Muscle tissue,Rattus norvegicus,,BAO_0000218,,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,CHEMBL627931,10116.0,7687,A,1,Intermediate,,,2385.0,1
N,,50597,,,In vivo,9866,Muscle tissue,Rattus norvegicus,,BAO_0000218,,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,CHEMBL627932,10116.0,7688,A,1,Intermediate,,,2385.0,1
N,,50597,,,In vivo,9866,Spleen,Rattus norvegicus,,BAO_0000218,,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,CHEMBL627933,10116.0,7689,A,1,Intermediate,,,2106.0,1
N,,50597,,,In vivo,9866,Spleen,Rattus norvegicus,,BAO_0000218,,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,CHEMBL627934,10116.0,7690,A,1,Intermediate,,,2106.0,1
N,,50597,,,In vivo,9866,Spleen,Rattus norvegicus,,BAO_0000218,,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,CHEMBL627935,10116.0,7691,A,1,Intermediate,,,2106.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,CHEMBL627936,10116.0,7692,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,CHEMBL627937,10116.0,7693,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,CHEMBL627938,10116.0,7694,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,CHEMBL627939,10116.0,7695,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,CHEMBL627940,10116.0,7696,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,CHEMBL627941,10116.0,7697,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,CHEMBL876800,10116.0,7698,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,CHEMBL627942,10116.0,7699,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,CHEMBL627943,10116.0,7700,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,CHEMBL627944,10116.0,7701,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,CHEMBL627945,10116.0,7702,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,CHEMBL628584,10116.0,7703,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA at 15 min,CHEMBL628585,10116.0,7704,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,CHEMBL628586,10116.0,7705,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA at 30 min,CHEMBL628587,10116.0,7706,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,CHEMBL628588,10116.0,7707,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,CHEMBL628589,10116.0,7708,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,CHEMBL625304,10116.0,7709,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,CHEMBL625305,10116.0,7710,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,CHEMBL625306,10116.0,7711,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,CHEMBL625307,10116.0,7712,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,CHEMBL625308,10116.0,7713,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,CHEMBL627740,10116.0,7714,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,CHEMBL627741,10116.0,7715,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,CHEMBL627742,10116.0,7716,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,CHEMBL627743,10116.0,7717,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,CHEMBL627744,10116.0,7718,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,CHEMBL627745,10116.0,7719,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,CHEMBL627746,10116.0,7720,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,CHEMBL627747,10116.0,7721,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,CHEMBL876810,10116.0,7722,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,CHEMBL627748,10116.0,7723,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,CHEMBL627749,10116.0,7724,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,CHEMBL627750,10116.0,7725,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,CHEMBL618728,10116.0,7726,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,CHEMBL618729,10116.0,7727,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA at 15 min,CHEMBL618730,10116.0,7728,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,CHEMBL618731,10116.0,7729,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA at 30 min,CHEMBL618732,10116.0,7730,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,CHEMBL618733,10116.0,7731,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,CHEMBL618734,10116.0,7732,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,CHEMBL618735,10116.0,7733,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,CHEMBL876602,10116.0,7734,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,CHEMBL618736,10116.0,7735,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,CHEMBL618737,10116.0,7736,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,CHEMBL618738,10116.0,7737,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,CHEMBL618739,10116.0,7738,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,CHEMBL618740,10116.0,7739,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,CHEMBL618741,10116.0,7740,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,CHEMBL618742,10116.0,7741,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,9866,Bone,Rattus norvegicus,,BAO_0000218,,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,CHEMBL618743,10116.0,7742,A,1,Intermediate,,,10000001.0,1
N,,50597,,,In vivo,17752,Plasma,Rattus norvegicus,,BAO_0000218,,Half-life from rat plasma at a single oral dose of 25 mg/kg,CHEMBL618744,10116.0,7743,A,1,Intermediate,,,1969.0,1
N,,50597,,,,5610,,Rattus norvegicus,,BAO_0000218,,Half-life in male rat,CHEMBL618745,10116.0,7744,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5939,,Rattus norvegicus,,BAO_0000218,,Half-life in rat after peroral administration at 10 mg/kg concentration,CHEMBL620479,10116.0,7745,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5939,,Rattus norvegicus,,BAO_0000218,,Half-life in rat after peroral administration at 5 mg/kg concentration,CHEMBL620480,10116.0,7746,A,1,Intermediate,,,,1
N,,50597,,,In vivo,17771,,Rattus norvegicus,,BAO_0000218,,Half-life in rat at a dose of 3 mg/kg,CHEMBL620481,10116.0,7747,A,1,Intermediate,,,,1
N,,50597,,,,1974,,Rattus norvegicus,,BAO_0000218,,Half-life was evaluated in rats,CHEMBL620482,10116.0,7748,A,1,Intermediate,,,,1
N,,50597,,,,4239,,Rattus norvegicus,,BAO_0000218,,Half-life was measured in rat,CHEMBL876603,10116.0,7749,A,1,Intermediate,,,,1
N,,50597,,,In vivo,6681,,Rattus norvegicus,,BAO_0000218,,Half-life period for the compound was determined in rats at 50 mg/kg dose,CHEMBL620483,10116.0,7750,A,1,Intermediate,,,,1
N,,50597,,,In vivo,17752,,Rattus norvegicus,,BAO_0000218,,Half-life period in rats after intravenous administration at 5 mg/kg,CHEMBL620484,10116.0,7751,A,1,Intermediate,,,,1
N,,50597,,,In vivo,6046,,Rattus norvegicus,,BAO_0000218,,Half-life period in rat at 10 mg/kg,CHEMBL620485,10116.0,7752,A,1,Intermediate,,,,1
N,,50597,,,In vivo,6685,,Rattus norvegicus,,BAO_0000218,,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",CHEMBL620486,10116.0,7753,A,1,Intermediate,,,,1
N,,50597,,,In vivo,6685,,Rattus norvegicus,,BAO_0000218,,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",CHEMBL620487,10116.0,7754,A,1,Intermediate,,,,1
N,,50597,,,In vivo,6685,,Rattus norvegicus,,BAO_0000218,,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",CHEMBL620488,10116.0,7755,A,1,Intermediate,,,,1
N,,50597,,,In vivo,4727,,Rattus norvegicus,,BAO_0000218,,Half-life time in rat the dose of 2 mg/kg,CHEMBL620489,10116.0,7756,A,1,Intermediate,,,,1
N,,50597,,,In vivo,1088,,Rattus norvegicus,,BAO_0000218,,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,CHEMBL620490,10116.0,7757,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5610,,Rattus norvegicus,,BAO_0000218,,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,CHEMBL620491,10116.0,7758,A,1,Intermediate,,,,1
N,,50597,,,In vivo,3032,Plasma,Rattus norvegicus,,BAO_0000218,,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",CHEMBL876604,10116.0,7759,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,5199,,Rattus norvegicus,,BAO_0000218,,Oral half life was determined,CHEMBL620492,10116.0,7760,A,1,Intermediate,,,,1
N,,50597,,,In vivo,14941,,Rattus norvegicus,,BAO_0000218,,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",CHEMBL620493,10116.0,7761,A,1,Intermediate,,,,1
N,,50597,,,In vivo,4408,,Rattus norvegicus,,BAO_0000218,,Pharmacokinetic property (t1/2) in rat,CHEMBL620494,10116.0,7762,A,1,Intermediate,,,,1
N,,50597,,,,2552,Plasma,Rattus norvegicus,,BAO_0000218,,Plasma elimination half-life was determined,CHEMBL620495,10116.0,7763,A,1,Intermediate,,,1969.0,1
